Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Output Code","Read Out","Number of Sections","Display Characters - Height","Actuator Type","Contact Rating @ Voltage","Contact Material","Contact Finish","Mounting Type","Termination Style","End Caps","Section Width","Panel Cutout Dimensions","Features","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P0210P00-ND,3P0210P00,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"18.26240","0","50","Bulk","3P","Active","BCD","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In, Right Angle","PC Pin","Sold Separately","0.300"" (7.62mm)","-","-","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/SMCD%20Series.pdf,//media.digikey.com/Photos/TE%20Connectivity/SMCD301AK.JPG,450-1996-ND,SMCD301AK,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB HEX 0.4VA 20V,0,0,"18.29900","0","500","Bulk","SMCD","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.134"" (3.40mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 80°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-206-PM-1-ND,A7PS-206-PM-1,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 50V/28V,0,0,"18.30060","0","50","Tray","A7PS","Active","SPDT","+/-","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-206-S03-1-ND,A7PS-206-S03-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"18.40080","0","50","Bulk","A7PS","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","Internal Stoppers","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-207-D1-ND,A7PS-207-D1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"18.42680","0","50","Bulk","A7PS","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","Diode","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P1230100-ND,3P1230100,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"18.47600","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 11.32mm","-","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P1210102-ND,3P1210102,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"18.60800","0","50","Bulk","3P","Active","BCD","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 11.32mm","Dust Lens","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P1230102-ND,3P1230102,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"19.08380","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 11.32mm","Dust Lens","-10°C ~ 65°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1209,-,PICORD1312ALULS2-ND,PICORD1312ALULS2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,800,"20.96000","0","100","Tray","PICOD","Active","BCD","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount, Screw, Right Angle","PC Pin","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 60°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-207-D1-1-ND,A7PS-207-D1-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"21.42240","0","50","Tray","A7PS","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","Diode","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-206-S04-1-ND,A7PS-206-S04-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"21.57560","0","50","Bulk","A7PS","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","Internal Stoppers","-10°C ~ 65°C"
-,-,SH6SSG1253-ND,SH6SSG1253,APEM Inc.,SWITCH THUMBWHEEL,0,0,"21.61600","0","100","Tray","SH6","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=3-1437601-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/PICORD137ALULS.JPG,A109327-ND,3-1437601-2,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD COMP 0.4VA 20V,0,0,"21.78476","0","500","Bulk","PICOD","Active","BCD Complement","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Screw, Right Angle","PC Pin","Sold Separately","0.300"" (7.62mm)","-","-","-10°C ~ 60°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-207-S01-1-ND,A7PS-207-S01-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"22.68420","0","50","Bulk","A7PS","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","Internal Stoppers","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-207-S03-1-ND,A7PS-207-S03-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"22.81600","0","50","Bulk","A7PS","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","Internal Stoppers","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-254-ND,A7PS-254,Omron Electronics Inc-EMC Div,SWITCH THUMB HEX 0.1A 50V/28V,0,0,"24.00160","0","50","Tray","A7PS","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.157"" (4.00mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PH-203-ND,A7PH-203,Omron Electronics Inc-EMC Div,SWITCH THUMB DEC 0.15A 125V/28V,0,0,"24.76700","0","50","Tray","A7PH","Active","Decimal","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PH-203-1-ND,A7PH-203-1,Omron Electronics Inc-EMC Div,SWITCH THUMB DEC 0.15A 125V/28V,0,0,"24.76700","0","50","Tray","A7PH","Active","Decimal","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437603-1&DocType=Customer+Drawing&DocLang=English,-,DPS8131ALD-ND,DPS8131ALD,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD 0.4VA 20V,0,0,"24.83200","0","100","Bulk","DPS8","Active","BCD","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PH-206-ND,A7PH-206,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.15A 125V/28V,0,0,"25.49240","0","50","Tray","A7PH","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-4106-67-1-ND,A7D-4106-67-1,Omron Electronics Inc-EMC Div,SWITCH THUMBWHEEL,0,0,"27.16640","0","25","Tube","A7D","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PH-206-PM-ND,A7PH-206-PM,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.15A 125V/28V,0,0,"27.24620","0","50","Tray","A7PH","Active","SPDT","+/-","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PH-206-PM-1-ND,A7PH-206-PM-1,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.15A 125V/28V,0,0,"27.24620","0","50","Tray","A7PH","Active","SPDT","+/-","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PH-207-PM-ND,A7PH-207-PM,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.15A 125V/28V,0,0,"27.92160","0","50","Bulk","A7PH","Active","SPDT","+/-","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
-,-,2-1437602-9-ND,2-1437602-9,TE Connectivity ALCOSWITCH Switches,SMCDSG5208=POS 0269- 3135208,0,0,"28.23150","0","500","-","SMCD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437603-1&DocType=Customer+Drawing&DocLang=English,-,2-1437603-3-ND,2-1437603-3,TE Connectivity ALCOSWITCH Switches,DPS8400AKLS=DPS8-400-AK-LS-2,0,0,"28.68800","0","100","Bulk","DPS8","Active","SPDT","+/-","1","-","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","PC Pin","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/DPS9,%20DPS10%20Series.pdf",-,DPS9137AK-ND,DPS9137AK,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD COMP 0.4VA 20V,0,0,"30.53300","0","50","Bulk","DPS9","Active","BCD Complement","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P2210000-ND,3P2210000,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"31.71880","0","50","Bulk","3P","Active","BCD","0 ~ 9","2","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 18.94mm","-","-10°C ~ 65°C"
-,-,DPS10301AK-ND,DPS10301AK,TE Connectivity ALCOSWITCH Switches,DPS10301AK=HEXADECIMAL CODE SE,0,0,"32.38165","0","200","Bulk","DPS10","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.169"" (4.30mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-20°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P2230000-ND,3P2230000,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"32.62760","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","2","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 18.94mm","-","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P2213000-ND,3P2213000,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"32.66820","0","50","Bulk","3P","Active","BCD","0 ~ 9","2","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 21.49mm","Spacer Included","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M01LNNS-ND,84210M01LNNS,Crouzet,SWITCH THUMB DEC 0.1A 250V/50V,0,0,"32.74300","0","10","Bulk","84210","Active","Decimal","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M02CGNS-ND,84210M02CGNS,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"32.74300","0","10","Bulk","84210","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M02LNNS-ND,84210M02LNNS,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"32.74300","0","10","Bulk","84210","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/PICOD%20Series.pdf,-,PICOD301ALULS-ND,PICOD301ALULS,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB HEX 0.4VA 20V,0,0,"33.13600","0","100","Bulk","PICOD","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.094"" (2.39mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Snap-In, Right Angle","PC Pin","Sold Separately","0.300"" (7.62mm)","-","-","-10°C ~ 60°C"
-,-,2-1437602-2-ND,2-1437602-2,TE Connectivity ALCOSWITCH Switches,SMCD91497F (REF SMCDSG5262),0,0,"33.20000","0","100","-","SMCD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M01CNNX3-ND,84210M01CNNX3,Crouzet,SWITCH THUMB DEC 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","Decimal","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","PC Pin","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M01CNRS-ND,84210M01CNRS,Crouzet,SWITCH THUMB DEC 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","Decimal","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Colored Wheel, Red","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M02CNBS-ND,84210M02CNBS,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Colored Wheel, Blue","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M02CNNS1.7A-ND,84210M02CNNS1.7A,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","BCD","1 ~ 7","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M02CNRS-ND,84210M02CNRS,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Colored Wheel, Red","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M02ELKON-ND,84210M02ELKON,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","BCD","-","-","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","-","-","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M04CNNSPLSMIN-ND,84210M04CNNSPLSMIN,Crouzet,SWITCH THUMB SPDT 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","SPDT","+/-","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M07LNNS-ND,84210M07LNNS,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"33.23200","0","10","Bulk","84210","Active","BCD Complement","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M10LNNS-ND,84210M10LNNS,Crouzet,SWITCH THUMB 0.1A 250V/50V,0,0,"33.23200","0","10","Bulk","84210","Active","-","-","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
-,-,3-1437601-3-ND,3-1437601-3,TE Connectivity ALCOSWITCH Switches,PICORD301AK=MINI PSHWHL SW HEX,0,0,"33.53500","0","60","-","PICOD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P2233000-ND,3P2233000,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"33.57900","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","2","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 21.49mm","Spacer Included","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P2230002-ND,3P2230002,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"33.83920","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","2","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 18.94mm","Dust Lens","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P2213002-ND,3P2213002,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"33.88000","0","50","Bulk","3P","Active","BCD","0 ~ 9","2","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 22.50mm x 21.49mm","Dust Lens, Spacer Included","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PS-255-1-ND,A7PS-255-1,Omron Electronics Inc-EMC Div,SWITCH THUMB HEX 0.1A 50V/28V,0,0,"35.39860","0","50","Tray","A7PS","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.157"" (4.00mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/DPS9,%20DPS10%20Series.pdf",-,1437603-4-ND,1437603-4,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD 0.4VA 20V,0,0,"35.45400","0","60","Bulk","DPS10","Active","BCD","0 ~ 9","1","0.275"" (7.00mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-20°C ~ 80°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,A7PH-206-S07-ND,A7PH-206-S07,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.15A 125V/28V,0,0,"35.61440","0","50","Tube","A7PH","Active","BCD","0 ~ 7","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","Internal Stoppers","-10°C ~ 65°C"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/DPS9,%20DPS10%20Series.pdf",-,DPS9111AK-ND,DPS9111AK,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB DECIMAL 0.4VA 20V,0,0,"35.69760","0","50","Bulk","DPS9","Active","Decimal","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437603-1&DocType=Customer+Drawing&DocLang=English,-,DPS8137AK-ND,DPS8137AK,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD COMP 0.4VA 20V,0,0,"35.77700","0","50","Bulk","DPS8","Active","BCD Complement","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437603-1&DocType=Customer+Drawing&DocLang=English,-,DPS8131AKLS-ND,DPS8131AKLS,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD 0.4VA 20V,0,0,"36.02400","0","50","Bulk","DPS8","Active","BCD","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Screw","PC Pin","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
