Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Contact Rating @ Voltage","Actuator Type","Mounting Type","Actuator Height off PCB, Vertical","Actuator Length, Right Angle","Actuator Orientation","Termination Style","Outline","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Operating Force","Ingress Protection","Features","Operating Temperature"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,"//media.digikey.com/photos/E-Switch%20Photos/TL3301AF160QJ,%20TL3301NF160QJ.jpg",EG4374TR-ND,TL3301AF160QJ,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,38500,0,"0.23850","0","1100","Tape & Reel (TR)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,"//media.digikey.com/photos/E-Switch%20Photos/TL3301AF160QJ,%20TL3301NF160QJ.jpg",EG4374CT-ND,TL3301AF160QJ,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,39300,0,"0.49000","0","1","Cut Tape (CT)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,"//media.digikey.com/photos/E-Switch%20Photos/TL3301AF160QJ,%20TL3301NF160QJ.jpg",EG4374DKR-ND,TL3301AF160QJ,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,39300,0,"Digi-Reel","0","1","Digi-Reel®","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1437565-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSM6JSMATR.JPG,450-2058-2-ND,FSM6JSMATR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.05A 24V,6000,0,"0.24051","0","750","Tape & Reel (TR)","FSMJSMA","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","7.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1437565-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSM6JSMATR.JPG,450-2058-1-ND,FSM6JSMATR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.05A 24V,6699,0,"0.38000","0","1","Cut Tape (CT)","FSMJSMA","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","7.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1437565-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSM6JSMATR.JPG,450-2058-6-ND,FSM6JSMATR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.05A 24V,6699,0,"Digi-Reel","0","1","Digi-Reel®","FSMJSMA","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","7.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,-,CKN11021TR-ND,KMR232NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,35000,0,"0.24268","0","7000","Tape & Reel (TR)","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","300gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,-,CKN11021CT-ND,KMR232NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,38183,0,"0.53000","0","1","Cut Tape (CT)","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","300gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,-,CKN11021DKR-ND,KMR232NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,38183,0,"Digi-Reel","0","1","Digi-Reel®","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","300gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1478/pts830.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_PTS830-Series.jpg,CKN10589TR-ND,PTS830GM140G SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 12V,9500,0,"0.24268","0","9500","Tape & Reel (TR)","PTS830","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","1.40mm","-","Top Actuated","Gull Wing","3.50mm x 2.60mm","Non-Illuminated","-","-","160gf","-","Grounding Pin","-40°C ~ 85°C"
https://www.ckswitches.com/media/1478/pts830.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_PTS830-Series.jpg,CKN10589CT-ND,PTS830GM140G SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 12V,14746,0,"0.53000","0","1","Cut Tape (CT)","PTS830","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","1.40mm","-","Top Actuated","Gull Wing","3.50mm x 2.60mm","Non-Illuminated","-","-","160gf","-","Grounding Pin","-40°C ~ 85°C"
https://www.ckswitches.com/media/1478/pts830.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_PTS830-Series.jpg,CKN10589DKR-ND,PTS830GM140G SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 12V,14746,0,"Digi-Reel","0","1","Digi-Reel®","PTS830","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","1.40mm","-","Top Actuated","Gull Wing","3.50mm x 2.60mm","Non-Illuminated","-","-","160gf","-","Grounding Pin","-40°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_49s.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PLDA15,%20EVQ-PLMA15,%20EVQ-PLHA15.jpg",P8046STR-ND,EVQ-PLHA15,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,5000,0,"0.24514","0","5000","Tape & Reel (TR)","EVQPL","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","1.50mm","-","Top Actuated","J Lead","4.90mm x 4.90mm","Non-Illuminated","-","-","163gf","-","Push Plate","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_49s.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PLDA15,%20EVQ-PLMA15,%20EVQ-PLHA15.jpg",P8046SCT-ND,EVQ-PLHA15,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,12904,0,"0.54000","0","1","Cut Tape (CT)","EVQPL","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","1.50mm","-","Top Actuated","J Lead","4.90mm x 4.90mm","Non-Illuminated","-","-","163gf","-","Push Plate","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_49s.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PLDA15,%20EVQ-PLMA15,%20EVQ-PLHA15.jpg",P8046SDKR-ND,EVQ-PLHA15,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,12904,0,"Digi-Reel","0","1","Digi-Reel®","EVQPL","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","1.50mm","-","Top Actuated","J Lead","4.90mm x 4.90mm","Non-Illuminated","-","-","163gf","-","Push Plate","-20°C ~ 70°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1762-2-ND,KSC241JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,110000,0,"0.25038","0","2000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","350gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1762-1-ND,KSC241JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,110469,0,"0.51000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","350gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1762-6-ND,KSC241JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,110469,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","350gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1758-2-ND,KSC221JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,74000,0,"0.25038","0","2000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1758-1-ND,KSC221JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,76579,0,"0.51000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1758-6-ND,KSC221JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,76579,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1756-2-ND,KSC201JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,60000,0,"0.25038","0","2000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","160gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1756-1-ND,KSC201JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,60839,0,"0.51000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","160gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC221J,%20KSC241J,%20KSC201J,%20KSC223J.jpg",401-1756-6-ND,KSC201JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,60839,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","160gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC243G,%20KSC221G,%20KSC241G,%20KSC201G,%20KSC223G.jpg",401-1757-2-ND,KSC221GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,18000,0,"0.25038","0","2000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC243G,%20KSC221G,%20KSC241G,%20KSC201G,%20KSC223G.jpg",401-1757-1-ND,KSC221GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,19913,0,"0.51000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC243G,%20KSC221G,%20KSC241G,%20KSC201G,%20KSC223G.jpg",401-1757-6-ND,KSC221GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,19913,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC321J.jpg,401-1766-2-ND,KSC321JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,16000,0,"0.25199","0","2000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC321J.jpg,401-1766-1-ND,KSC321JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,16492,0,"0.52000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC321J.jpg,401-1766-6-ND,KSC321JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,16492,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC343J,%20KSC341J,%20KSC323J,%20KSC351J.jpg",401-1770-2-ND,KSC341JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,12000,0,"0.25199","0","2000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC343J,%20KSC341J,%20KSC323J,%20KSC351J.jpg",401-1770-1-ND,KSC341JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,14344,0,"0.52000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC343J,%20KSC341J,%20KSC323J,%20KSC351J.jpg",401-1770-6-ND,KSC341JLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,14344,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC351G,%20KSC323G,%20KSC323G,%20KSC343G,%20KSC321G.jpg",401-1765-2-ND,KSC321GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,8000,0,"0.25199","0","2000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC351G,%20KSC323G,%20KSC323G,%20KSC343G,%20KSC321G.jpg",401-1765-1-ND,KSC321GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,9804,0,"0.52000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC351G,%20KSC323G,%20KSC323G,%20KSC343G,%20KSC321G.jpg",401-1765-6-ND,KSC321GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,9804,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","3.50mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","200gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825027&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSMRA4JH.JPG,450-1658-ND,1-1825027-1,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.05A 24V,11808,0,"0.26000","0","1","Bulk","FSMRAJ","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Through Hole, Right Angle","-","8.35mm","Side Actuated","PC Pin","7.11mm x 6.60mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR211GLFS,%20KMR221GLFS,%20KMR231GLFS,%20KMR241GLFS.jpg",401-1431-2-ND,KMR241GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,28000,0,"0.26065","0","7000","Tape & Reel (TR)","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","400gf","-","Grounding Pin","-40°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR211GLFS,%20KMR221GLFS,%20KMR231GLFS,%20KMR241GLFS.jpg",401-1431-1-ND,KMR241GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,35775,0,"0.57000","0","1","Cut Tape (CT)","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","400gf","-","Grounding Pin","-40°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR211GLFS,%20KMR221GLFS,%20KMR231GLFS,%20KMR241GLFS.jpg",401-1431-6-ND,KMR241GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,35775,0,"Digi-Reel","0","1","Digi-Reel®","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","400gf","-","Grounding Pin","-40°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR211GLFS,%20KMR221GLFS,%20KMR231GLFS,%20KMR241GLFS.jpg",401-1429-2-ND,KMR231GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,14000,0,"0.26065","0","7000","Tape & Reel (TR)","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","300gf","-","Grounding Pin","-40°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR211GLFS,%20KMR221GLFS,%20KMR231GLFS,%20KMR241GLFS.jpg",401-1429-1-ND,KMR231GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,19913,0,"0.57000","0","1","Cut Tape (CT)","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","300gf","-","Grounding Pin","-40°C ~ 85°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR211GLFS,%20KMR221GLFS,%20KMR231GLFS,%20KMR241GLFS.jpg",401-1429-6-ND,KMR231GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,19913,0,"Digi-Reel","0","1","Digi-Reel®","KMR2","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","300gf","-","Grounding Pin","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P010951.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3330AF260QG.JPG,EG4389TR-ND,TL3330AF260QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,75900,0,"0.26100","0","2300","Tape & Reel (TR)","TL3330","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","3.50mm","Side Actuated","Gull Wing","7.80mm x 2.50mm","Non-Illuminated","-","-","260gf","-","-","-30°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010951.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3330AF260QG.JPG,EG4389CT-ND,TL3330AF260QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,76710,0,"0.54000","0","1","Cut Tape (CT)","TL3330","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","3.50mm","Side Actuated","Gull Wing","7.80mm x 2.50mm","Non-Illuminated","-","-","260gf","-","-","-30°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010951.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3330AF260QG.JPG,EG4389DKR-ND,TL3330AF260QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,76710,0,"Digi-Reel","0","1","Digi-Reel®","TL3330","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","3.50mm","Side Actuated","Gull Wing","7.80mm x 2.50mm","Non-Illuminated","-","-","260gf","-","-","-30°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010950.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3330AF130QG.jpg,EG4388TR-ND,TL3330AF130QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,39100,0,"0.26100","0","2300","Tape & Reel (TR)","TL3330","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","3.50mm","Side Actuated","Gull Wing","7.80mm x 2.50mm","Non-Illuminated","-","-","130gf","-","-","-30°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010950.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3330AF130QG.jpg,EG4388CT-ND,TL3330AF130QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,42519,0,"0.54000","0","1","Cut Tape (CT)","TL3330","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","3.50mm","Side Actuated","Gull Wing","7.80mm x 2.50mm","Non-Illuminated","-","-","130gf","-","-","-30°C ~ 70°C"
