Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Panel Cutout Dimensions","Bushing Thread","Ingress Protection","Features","Operating Temperature"
http://www.electro-nc.com/power/power06.pdf,//media.digikey.com/Photos/Electroswitch/6600.jpg,451-1182-ND,6600,Electroswitch,SWITCH TOGGLE SPST 10A 125V,2683,0,"4.90000","0","1","Bulk","6600","Active","Panel Mount","SPST","On-Off","10A (AC)","125V","-","Standard Round","14.27mm","Non-Illuminated","-","-","Wire Leads","-","15/32-32","-","-","-10°C ~ 65°C"
http://spec_sheets.e-switch.com/specs/34-ST141D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST141D00.jpg,EG4810-ND,ST141D00,E-Switch,SWITCH TOGGLE SPST 20A 125V,1684,0,"4.92000","0","1","Bulk","ST1, LAMB","Active","Panel Mount","SPST","On-Off","20A (AC)","125V","-","Standard Round","19.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/110-SeriesTog_Details_&_COS.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/110-73.jpg,432-1216-ND,110-73,Carling Technologies,SWITCH TOGGLE SPST 6A 125V,1435,0,"5.07000","0","1","Bulk","110","Active","Panel Mount","SPST","On-Off","6A (AC/DC)","125V","125V","Standard Round","17.45mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.70mm Dia","15/32-32","-","-","-17.8°C ~ 65.6°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S1F.jpg,360-1887-ND,S1F,NKK Switches,SWITCH TOGGLE SPST 15A 125V,577,0,"5.15000","0","1","Bulk","S","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S1A-RO.jpg,360-2893-ND,S1A,NKK Switches,SWITCH TOGGLE SPST 15A 125V,1624,2149,"5.42000","0","1","Bulk","S","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/T103SHCQE,%20T101SHCQE.jpg",CKN1091-ND,T101SHCQE,C&K,SWITCH TOGGLE SPDT 3A 120V,1665,0,"5.46000","0","1","Bulk","T","Active","Panel Mount","SPDT","On-On","3A (AC/DC)","120V","28V","Standard Round","9.40mm","Non-Illuminated","-","-","PC Pin","Circular - 4.95mm Dia","10-48","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2024SS1W03,%20M2022SS1W03,%20M2023SS1W03.jpg",360-1853-ND,M2023SS1W03,NKK Switches,SWITCH TOGGLE DPDT 6A 125V,1603,517,"5.59000","0","1","Bulk","M","Active","Panel Mount","DPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkk.com/documents/products/pushbutton/g/G3Toggles.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/G3T22AP.jpg,360-1779-ND,G3T22AP,NKK Switches,SWITCH TOGGLE DPDT 0.4VA 28V,1934,1700,"5.60000","0","1","Tray","G3T","Active","Surface Mount","DPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","3.81mm","Non-Illuminated","-","-","Gull Wing","-","Unthreaded","-","Process Sealed","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST242D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST242D00.jpg,EG4820-ND,ST242D00,E-Switch,SWITCH TOGGLE DPST 20A 125V,4244,0,"5.62000","0","1","Bulk","ST2, LAMB","Active","Panel Mount","DPST","On-Off","20A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
https://www.ckswitches.com/media/1387/ettoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/ET03MD1AVBE,%20ET01MD1AVBE,%20ET01MD1AVGE.jpg",CKN1385-ND,ET01MD1AVBE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,1019,0,"5.62000","0","1","Tray","ET","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.10mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7101SD9CQE.jpg,CKN1002-ND,7101SD9CQE,C&K,SWITCH TOGGLE SPDT 5A 120V,1156,0,"5.69000","0","1","Bulk","7000","Active","Through Hole","SPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","12.45mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S2F.jpg,360-1895-ND,S2F,NKK Switches,SWITCH TOGGLE SPDT 15A 125V,1648,1384,"5.70000","0","1","Bulk","S","Active","Panel Mount","SPDT","On-On","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/T102SHZQE.jpg,CKN1549-ND,T102SHZQE,C&K,SWITCH TOGGLE SPST 2A 120V,875,0,"5.77000","0","1","Bulk","T","Active","Panel Mount","SPST","On-Off","2A (AC/DC)","120V","28V","Standard Round","9.40mm","Non-Illuminated","-","-","Solder Lug","Circular - 4.95mm Dia","10-48","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1389/gt.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/GT11MCBE.jpg,CKN1782-ND,GT11MCBE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,1514,0,"5.81000","0","1","Tray","GT","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","3.81mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Sealed","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7101SYZBE,%207103SYZBE,%207107SYZBE,%207101SYZGE.jpg",CKN1025-ND,7103SYZBE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,3723,0,"5.99000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-Off-On","0.4VA (AC/DC)","20V","20V","Standard Round","10.67mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2018B2B1W03-RO.jpg,M2018B2B1W03-ND,M2018B2B1W03,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,2603,1558,"6.08000","0","1","Bulk","M","Active","Panel Mount","SPDT","Mom-Off-Mom","6A (AC), 3A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","PC Pin","Circular - 12.50mm Dia","M12 x 1","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2012B2B1W03_RO.jpg,M2012B2B1W03-ND,M2012B2B1W03,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,737,1496,"6.16000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","PC Pin","Circular - 12.50mm Dia","M12 x 1","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TOGGLE%20SWITCH%20TO61-1385.jpg,CKN1035-ND,7201SYZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,1742,0,"6.39000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1389/gt.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/GT13MSCBETR,%20GT11MSCBETR,%20GT21MSCBETR.jpg",CKN2089TR-ND,GT21MSCBE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,600,0,"6.40550","0","200","Tape & Reel (TR)","GT","Active","Surface Mount","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","3.81mm","Non-Illuminated","-","-","Gull Wing","-","Unthreaded","-","Sealed","-30°C ~ 85°C"
https://www.ckswitches.com/media/1389/gt.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/GT13MSCBETR,%20GT11MSCBETR,%20GT21MSCBETR.jpg",CKN2089CT-ND,GT21MSCBE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,799,0,"8.22000","0","1","Cut Tape (CT)","GT","Active","Surface Mount","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","3.81mm","Non-Illuminated","-","-","Gull Wing","-","Unthreaded","-","Sealed","-30°C ~ 85°C"
https://www.ckswitches.com/media/1389/gt.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/GT13MSCBETR,%20GT11MSCBETR,%20GT21MSCBETR.jpg",CKN2089DKR-ND,GT21MSCBE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,799,0,"Digi-Reel","0","1","Digi-Reel®","GT","Active","Surface Mount","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","3.81mm","Non-Illuminated","-","-","Gull Wing","-","Unthreaded","-","Sealed","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/110-SeriesTog_Details_&_COS.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/111-16-73.jpg,432-1086-ND,111-16-73,Carling Technologies,SWITCH TOGGLE SPST 6A 125V,1666,0,"6.46000","0","1","Bulk","110","Active","Panel Mount","SPST","On-Off","6A (AC/DC)","125V","125V","Standard Round","17.45mm","Non-Illuminated","-","-","Wire Leads","Circular - 12.70mm Dia","15/32-32","-","-","-17.8°C ~ 65.6°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7101SY9AV2BE,%207101SD9AV2BE.jpg",CKN1447-ND,7101SD9AV2BE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,1072,0,"6.53000","0","1","Tray","7000","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","12.45mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1387/ettoggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/et02md1cbe.JPG,CKN9868-ND,ET02MD1CBE,C&K,SWITCH TOGGLE SPST 0.4VA 20V,1295,0,"6.56000","0","1","Tray","ET","Active","Through Hole","SPST","On-Off","0.4VA (AC/DC)","20V","20V","Standard Round","6.10mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825219-2&DocType=CD&DocLang=EN,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/TT11DGPC1.jpg,450-1385-ND,1825219-3,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPDT 0.4VA 20V,1708,0,"6.61000","0","1","Bulk","TT","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.61mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/T101MH9CBE.jpg,CKN1546-ND,T101MH9CBE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,3356,0,"6.64000","0","1","Bulk","T","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.33mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST246D00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST246D00.jpg,EG4821-ND,ST246D00,E-Switch,SWITCH TOGGLE DPDT 20A 125V,948,0,"6.72000","0","1","Bulk","ST2, LAMB","Active","Panel Mount","DPDT","On-Off-On","20A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7101MD9V3BE,%207103MD9V3BE.jpg",CKN1042-ND,7101MD9V3BE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,506,0,"6.78000","0","1","Tray","7000","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST24GD00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST24GD00%20(2).jpg,EG4823-ND,ST24GD00,E-Switch,SWITCH TOGGLE DPDT 20A 125V,343,0,"6.99000","0","1","Bulk","ST2, LAMB","Active","Panel Mount","DPDT","On-On","20A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2012LL3W01_RO.jpg,360-2568-ND,M2012LL3W01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,1168,472,"7.00000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Locking Lever","16.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/T102SHCQE.JPG,CKN10151-ND,T102SHCQE,C&K,SWITCH TOGGLE SPST 2A 120V,775,0,"7.09000","0","1","Bulk","T","Active","Panel Mount","SPST","On-Off","2A (AC/DC)","120V","28V","Standard Round","9.40mm","Non-Illuminated","-","-","PC Pin","Circular - 4.95mm Dia","10-48","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7101P3YZQE.jpg,CKN1019-ND,7101P3YZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,906,0,"7.22000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S301F.jpg,360-2586-ND,S301F,NKK Switches,SWITCH TOGGLE SPST 15A 125V,3224,362,"7.30000","0","1","Bulk","S300","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7000%20Series%20Miniature%20Toggle.jpg,CKN1011-ND,7201SYCQE,C&K,SWITCH TOGGLE DPDT 5A 120V,697,0,"7.48000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S301T.jpg,360-1897-ND,S301T,NKK Switches,SWITCH TOGGLE SPST 15A 125V,8997,13102,"7.75000","0","1","Bulk","S300","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S333.jpg,360-2089-ND,S332,NKK Switches,SWITCH TOGGLE DPDT 25A 125V,2854,202,"7.96000","0","1","Bulk","S300","Active","Panel Mount","DPDT","On-On","25A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1389/gt.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/GT21MCBE.jpg,CKN2088-ND,GT21MCBE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,1656,0,"7.97000","0","1","Tray","GT","Active","Through Hole","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","3.81mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Sealed","-30°C ~ 85°C"
https://www.nkk.com/documents/products/toggle/m/MTogglesAnglePC.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2022S2A2G40.jpg,360-1837-ND,M2022S2A2G40,NKK Switches,SWITCH TOGGLE DPDT 0.4VA 28V,1593,2428,"8.13000","0","1","Bulk","M","Active","Through Hole, Right Angle, Vertical","DPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GTB2B12.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTB-2B12.jpg,CW202-ND,GTB-2B12,CW Industries,SWITCH TOGGLE SPST 12A 125V,2379,0,"8.47000","0","1","Bulk","GTB","Active","Panel Mount","SPST","On-Off","12A (AC)","125V","-","Standard Round","16.20mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","15/32-32","IP68 - Dust Tight, Waterproof","-","-"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S331F.JPG,360-3214-ND,S331F,NKK Switches,SWITCH TOGGLE DPST 25A 125V,1247,0,"8.70000","0","1","Bulk","S300","Active","Panel Mount","DPST","On-Off","25A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.carlingtech.com/sites/default/files/documents/LT-Series_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/LT-1511-610-012.jpg,432-1282-ND,LT-1511-610-012,Carling Technologies,SWITCH TOGGLE SPST 15A 125V,404,0,"10.45000","0","1","Bulk","LT","Active","Panel Mount","SPST","On-Off","15A (AC/DC)","125V","28V","Standard Round","18.16mm","Illuminated","Incandescent, Red","12 VAC","Quick Connect - 0.250"" (6.3mm)","Circular - 12.70mm Dia","15/32-32","-","Sealed","0°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437558-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MTA106F.jpg,450-1297-ND,MTA106D,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPDT 6A 125V,2593,0,"10.49000","0","1","Bulk","MTA Green","Active","Panel Mount","SPDT","On-On","6A (AC), 4A (DC)","125V","28V","Standard Round","10.49mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.40mm Dia","1/4-40","-","Epoxy Sealed Terminals","-20°C ~ 80°C"
https://www.nkkswitches.com/pdf/WT.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/WT11S.jpg,360-1951-ND,WT11S,NKK Switches,SWITCH TOGGLE SPST 10A 125V,682,0,"10.98000","0","1","Bulk","WT","Active","Panel Mount","SPST","On-Off","10A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/34-ST34RE00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST34RE00.jpg,EG4830-ND,ST34RE00,E-Switch,SWITCH TOGGLE 3PST 24A 125V,4200,0,"11.05000","0","1","Bulk","ST3, LAMB","Active","Panel Mount","3PST","On-Off","24A (AC)","125V","-","Standard Round","21.70mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_S332F_RO.jpg,360-2901-ND,S332F,NKK Switches,SWITCH TOGGLE DPDT 25A 125V,2043,1017,"11.55000","0","1","Bulk","S300","Active","Panel Mount","DPDT","On-On","25A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S1AL.jpg,360-1885-ND,S1AL,NKK Switches,SWITCH TOGGLE SPST 15A 125V,562,1213,"11.84000","0","1","Bulk","S","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Locking Lever","23.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/m/MTogglesAnglePC.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2032S2A2G40.jpg,360-2999-ND,M2032S2A2G40,NKK Switches,SWITCH TOGGLE 3PDT 0.4VA 28V,426,196,"12.69000","0","1","Tray","M","Active","Through Hole, Right Angle, Vertical","3PDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437558-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MTA206N.jpg,450-1304-ND,MTA206N,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE DPDT 6A 125V,145,0,"13.41000","0","1","Bulk","MTA Green","Active","Panel Mount","DPDT","On-On","6A (AC), 4A (DC)","125V","28V","Standard Round","10.49mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.40mm Dia","1/4-40","-","Epoxy Sealed Terminals","-20°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437559-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MTG106D.jpg,450-1313-ND,MTG106D,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPDT 6A 125V,313,0,"13.74000","0","1","Bulk","MTG Green","Active","Panel Mount","SPDT","On-On","6A (AC), 4A (DC)","125V","28V","Standard Round","11.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 11.94mm Dia","15/32-32","-","Epoxy Sealed Terminals","-20°C ~ 80°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S21AL.jpg,360-3233-ND,S21AL,NKK Switches,SWITCH TOGGLE DPST 15A 125V,685,551,"14.12000","0","1","Bulk","S","Active","Panel Mount","DPST","On-Off","15A (AC), 20A (DC)","125V","30V","Locking Lever","23.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
