Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Contact Timing","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Contact Material","Contact Finish","Mounting Type","Termination Style","Features","Operating Temperature"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-22B-12T.JPG,563-1345-1-ND,CL-SB-22B-12T,Nidec Copal Electronics,SWITCH SLIDE DPDT 200MA 12V,5562,0,"1.38000","0","1","Cut Tape (CT)","CL-SB","Active","DPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Gold","Surface Mount, Right Angle","Gull Wing","-","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-22B-12T.JPG,563-1345-6-ND,CL-SB-22B-12T,Nidec Copal Electronics,SWITCH SLIDE DPDT 200MA 12V,5562,0,"Digi-Reel","0","1","Digi-Reel®","CL-SB","Active","DPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Gold","Surface Mount, Right Angle","Gull Wing","-","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P040231.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG2310A.jpg,EG1947-ND,EG2310A,E-Switch,SWITCH SLIDE DP3T 200MA 30V,4292,0,"0.88000","0","1","Bulk","EG","Active","DP3T","Not Specified","On-On-On","200mA (DC)","-","30V","Standard","4.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-","-20°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-sb.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SB-12C-01.jpg,563-1322-ND,CL-SB-12C-01,Nidec Copal Electronics,SWITCH SLIDE SPDT 200MA 12V,3233,0,"0.91000","0","1","Bulk","CL-SB","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","12V","Standard","2.00mm","Copper","Silver","Through Hole","PC Pin","-","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P040170.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG2219.jpg,EG4367-ND,EG2219,E-Switch,SWITCH SLIDE DPDT 500MA 15V,8126,0,"0.92000","0","1","Bulk","EG","Active","DPDT","Non-Shorting (BBM)","On-On","500mA (DC)","-","15V","Standard","9.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P040120.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG2209.jpg,EG1907-ND,EG2209,E-Switch,SWITCH SLIDE DPDT 100MA 12V,5143,0,"0.92000","0","1","Bulk","EG","Active","DPDT","-","On-On","100mA (DC)","-","12V","Standard","2.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P040181.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG2301A.jpg,EG1944-ND,EG2301A,E-Switch,SWITCH SLIDE DP3T 200MA 30V,4040,0,"0.92000","0","1","Bulk","EG","Active","DP3T","Not Specified","On-On-On","200mA (DC)","-","30V","Standard","6.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P040260.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG2322.jpg,EG1948-ND,EG2322,E-Switch,SWITCH SLIDE DP3T 200MA 30V,2867,0,"0.92000","0","1","Bulk","EG","Active","DP3T","Not Specified","On-On-On","200mA (DC)","-","30V","Standard","7.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P040070.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG2201.jpg,EG1904-ND,EG2201,E-Switch,SWITCH SLIDE DPDT 300MA 30V,1161,0,"0.92000","0","1","Bulk","EG","Active","DPDT","Non-Shorting (BBM)","On-On","300mA (DC)","-","30V","Standard","3.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GF-126-0159.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GF-126-0159.jpg,SW342-ND,GF-126-0159,CW Industries,SWITCH SLIDE DPDT 3A 125V,14016,0,"0.95000","0","1","Bulk","GF","Active","DPDT","Not Specified","On-On","3A (AC), 500mA (DC)","125V","125V","Standard","5.08mm","Copper","Silver","Through Hole","PC Pin","-","-10°C ~ 104°C"
http://spec_sheets.e-switch.com/specs/P040201.pdf,//media.digikey.com/photos/E-Switch%20Photos/EG2305A.jpg,EG1921-ND,EG2305A,E-Switch,SWITCH SLIDE DP3T 200MA 30V,4642,0,"1.00000","0","1","Bulk","EG","Active","DP3T","Not Specified","On-On-On","200mA (DC)","-","30V","Standard","2.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/Slide_Switches.pdf,//media.digikey.com/photos/APEM%20Comp%20Photos/mms22r.JPG,679-1856-ND,MMS22R,APEM Inc.,SWITCH SLIDE DPDT 300MA 30V,2805,1750,"1.08000","0","1","Bulk","MMS","Active","DPDT","Not Specified","On-On","300mA (DC)","-","30V","Standard","4.00mm","-","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-20°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/mfs.pdf,//media.digikey.com/Photos/Copal%20Photos/MFS201N-9-Z.jpg,563-1565-ND,MFS201N-9-Z,Nidec Copal Electronics,SWITCH SLIDE DPDT 1A 125V,1861,0,"1.12000","0","1","Bulk","MFS","Active","DPDT","Non-Shorting (BBM)","On-On","1A (AC/DC)","125V","30V","Standard","5.00mm","-","-","Through Hole","PC Pin","-","-10°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/SS-44D04-G.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SS-44D04-G%204.JPG,CKN10389-ND,SS-44D04-G 4,C&K,SWITCH SLIDE 4P4T 300MA 30V,1659,0,"1.16000","0","1","Bulk","SS, COMAX","Active","4P4T","Not Specified","On-On-On-On","300mA (DC)","-","30V","Standard","4.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-","-20°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/mfs.pdf,//media.digikey.com/Photos/Copal%20Photos/MFS201N-16-Z.jpg,563-1558-ND,MFS201N-16-Z,Nidec Copal Electronics,SWITCH SLIDE DPDT 1A 125V,3665,0,"1.17000","0","1","Bulk","MFS","Active","DPDT","Non-Shorting (BBM)","On-On","1A (AC/DC)","125V","30V","Standard","7.10mm","-","-","Through Hole, Right Angle","PC Pin","-","-10°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825255&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MHS133G04.jpg,450-1571-ND,1825255-8,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SP3T 0.4VA 20V,1043,0,"1.20000","0","1","Bulk","MHS","Active","SP3T","Shorting (MBB)","On-On-On","0.4VA (AC/DC)","20V","20V","Standard","4.50mm","Copper Alloy","Gold","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
http://www.cwind.com/pdf/Standard-Switch-Catalog-S2120-II-03-2.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GF-624-6014.jpg,SW104-ND,GF-624-6014,CW Industries,SWITCH SLIDE SPDT 6A 125V,7517,0,"1.27000","0","1","Bulk","PS","Active","SPDT","Not Specified","On-On","6A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","Wire Wrap","-","-10°C ~ 104°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/G-105-0513.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/G-105-0513.jpg,SW100-ND,G-105-0513,CW Industries,SWITCH SLIDE SPST 500MA 125V,3671,0,"1.30000","0","1","Bulk","G","Active","SPST","Not Specified","On-Off","500mA (AC/DC)","125V","125V","Standard","2.79mm","-","-","Through Hole, Right Angle","PC Pin","-","-20°C ~ 105°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/mfs.pdf,//media.digikey.com/Photos/Copal%20Photos/MFS201N-4-Z.jpg,563-1564-ND,MFS201N-4-Z,Nidec Copal Electronics,SWITCH SLIDE DPDT 1A 125V,1239,0,"1.30000","0","1","Bulk","MFS","Active","DPDT","Non-Shorting (BBM)","On-On","1A (AC/DC)","125V","30V","Standard","8.00mm","-","-","Through Hole","PC Pin","-","-10°C ~ 70°C"
http://switches-connectors-custom.cwind.com/Asset/G-1132-DIMENSION-DRAWING.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/G133-3011.jpg,SW338-ND,G-1132-0003,CW Industries,SWITCH SLIDE SPDT 11A 125V,4302,0,"1.32000","0","1","Bulk","G","Active","SPDT","Not Specified","On-Mom","11A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","Solder Lug","-","-10°C ~ 104°C"
http://www.cwind.com/pdf/MiniatureSwitches_Cat_S2120-III_03.pdf,"//media.digikey.com/photos/CW%20Ind%20Photos/GPI-152-3013,%20GPO-152-3013.jpg",SW114-ND,GPI-152-3013,CW Industries,SWITCH SLIDE DPDT 3A 125V,5710,0,"1.40000","0","1","Bulk","GPI","Active","DPDT","Not Specified","On-On","3A (AC), 500mA (DC)","125V","125V","Standard","5.08mm","Copper","Silver","Through Hole, Right Angle","PC Pin","-","-10°C ~ 104°C"
http://www.nkkswitches.com/pdf/SSnonilluminated.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/SS12SDH2.jpg,360-2134-ND,SS12SDH2,NKK Switches,SWITCH SLIDE SPDT 100MA 30V,2226,4292,"1.47000","0","1","Tray","SS","Active","SPDT","Shorting (MBB)","On-On","100mA (DC)","-","30V","Standard","2.50mm","Phosphor Bronze","Silver","Through Hole, Right Angle","PC Pin","-","-15°C ~ 60°C"
http://www.nkkswitches.com/pdf/SSnonilluminated.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SS12SBP2.jpg,360-2921-ND,SS12SBP2,NKK Switches,SWITCH SLIDE SPDT 100MA 30V,1817,2832,"1.47000","0","1","Tray","SS","Active","SPDT","Shorting (MBB)","On-On","100mA (DC)","-","30V","Standard","2.00mm","Phosphor Bronze","Silver","Through Hole","PC Pin","-","-15°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/MHS_Series.PDF,//media.digikey.com/photos/APEM%20Comp%20Photos/MHS122K.JPG,679-1866-ND,MHS122K,APEM Inc.,SWITCH SLIDE SPDT 300MA 30V,2650,0,"1.49000","0","1","Bulk","MHS","Active","SPDT","Not Specified","On-On","300mA (DC)","-","30V","Baton","10.00mm","Brass","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
http://www.cwind.com/pdf/Standard-Switch-Catalog-S2120-II-03-2.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-326-0000.jpg,CWI370-ND,GF-326-0000,CW Industries,SWITCH SLIDE DPDT 3A 125V,3387,0,"1.52000","0","1","Bulk","GF","Active","DPDT","Not Specified","On-On","3A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","Solder Lug","-","-10°C ~ 104°C"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/SLB_Series.pdf,//media.digikey.com/Photos/APEM%20Comp%20Photos/SLB1470.jpg,679-2621-ND,SLB1470,APEM Inc.,SWITCH SLIDE SP4T 300MA 125V,34995,0,"1.67000","0","1","Bulk","SLB","Active","SP4T","Not Specified","On-On-On-On","300mA (AC/DC)","125V","30V","Standard","5.00mm","-","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
http://www.cwind.com/pdf/Standard-Switch-Catalog-S2120-II-03-2.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-326-0240.JPG,CWI374-ND,GF-326-0240,CW Industries,SWITCH SLIDE DPDT 3A 125V,6678,0,"1.69000","0","1","Bulk","GF","Active","DPDT","Not Specified","On-On","3A (AC), 500mA (DC)","125V","125V","Standard","12.70mm","Copper","Silver","Panel Mount","PC Pin","-","-10°C ~ 104°C"
http://switches-connectors-custom.cwind.com/Asset/G-1128S-1110_2D%20DRAWING.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/G1128S-1110.jpg,SW107-ND,G-1128S-1110,CW Industries,SWITCH SLIDE DP3T 11A 125V,5880,0,"1.74000","0","1","Bulk","G","Active","DP3T","Not Specified","On-On-On","11A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","PC Pin","-","-10°C ~ 104°C"
http://switches-connectors-custom.cwind.com/Asset/GG-350-Dimension-Drawing.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GG-350-3010~.jpg,SW110-ND,GG-350-3010,CW Industries,SWITCH SLIDE DPDT 3A 125V,1247,0,"1.76000","0","1","Bulk","GG","Active","DPDT","Not Specified","On-On","3A (AC), 500mA (DC)","125V","125V","Standard","13.08mm","Copper","Silver","Panel Mount, Right Angle","PC Pin","-","-10°C ~ 104°C"
https://www.ckswitches.com/media/1423/l.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/L101011MS02Q.JPG,CKC5106-ND,L101011MS02Q,C&K,SWITCH SLIDE SPST 4A 125V,3599,0,"1.83000","0","1","Bulk","L","Active","SPST","Not Specified","On-Off","4A (AC/DC)","125V","28V","Standard","5.08mm","Copper","Silver","Through Hole","PC Pin","-","-30°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825255&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MHS12304.jpg,450-1569-ND,1825255-5,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 300MA 125V,3350,0,"1.89000","0","1","Bulk","MHS","Active","SPDT","Shorting (MBB)","On-Off-On","300mA (AC)","125V","-","Standard","4.50mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/G-1138-S-Dimension-Drawing.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/G1128S-1110.jpg,SW109-ND,G-1138S-1110,CW Industries,SWITCH SLIDE DP4T 11A 125V,1358,0,"1.94000","0","1","Bulk","G","Active","DP4T","Not Specified","On-On-On-On","11A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","PC Pin","-","-10°C ~ 104°C"
http://www.nkkswitches.com/pdf/SS3surfaceMount-1.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/SS312SAH4-R.jpg,360-2924-2-ND,SS312SAH4-R,NKK Switches,SWITCH SLIDE SPDT 0.4VA 28V,6000,13500,"1.95300","0","500","Tape & Reel (TR)","SS3","Active","SPDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","28V","28V","Standard","2.00mm","Phosphor Bronze","Gold","Surface Mount, Right Angle","Gull Wing","-","-25°C ~ 85°C"
http://www.nkkswitches.com/pdf/SS3surfaceMount-1.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/SS312SAH4-R.jpg,360-2924-1-ND,SS312SAH4-R,NKK Switches,SWITCH SLIDE SPDT 0.4VA 28V,6383,13500,"3.33000","0","1","Cut Tape (CT)","SS3","Active","SPDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","28V","28V","Standard","2.00mm","Phosphor Bronze","Gold","Surface Mount, Right Angle","Gull Wing","-","-25°C ~ 85°C"
http://www.cwind.com/pdf/MiniatureSwitches_Cat_S2120-III_03.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-161-0005.JPG,CWI359-ND,GF-161-0005,CW Industries,SWITCH SLIDE 3PDT 500MA 125V,12760,0,"2.01000","0","1","Bulk","GF","Active","3PDT","Not Specified","On-On","500mA (AC/DC)","125V","125V","Standard","5.08mm","Copper","Silver","Through Hole","PC Pin","-","-10°C ~ 104°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Slide%20Switches.pdf,-,708-3120-ND,X22205CAAK,Bulgin,SWITCH SLIDE 2POS,2454,0,"2.01000","0","1","-","2000","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.ckswitches.com/media/1423/l.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/L102021ML04Q.jpg,CKC5102-ND,L102021ML04Q,C&K,SWITCH SLIDE SPDT 4A 125V,1388,0,"2.18000","0","1","Bulk","L","Active","SPDT","Not Specified","On-On","4A (AC/DC)","125V","28V","Standard","8.51mm","Copper","Silver","Through Hole, Right Angle","PC Pin","-","-30°C ~ 65°C"
http://switches-connectors-custom.cwind.com/Asset/GF-661-0001_2D%20DRAWING.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GF-661-0001.JPG,CW176-ND,GF-661-0001,CW Industries,SWITCH SLIDE 3PDT 6A 125V,2158,0,"2.28000","0","1","Bulk","GF","Active","3PDT","Not Specified","On-On","6A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","PC Pin","-","-10°C ~ 104°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825264&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MSS420004.jpg,450-1592-ND,1825264-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE 4PDT 300MA 125V,6460,0,"2.31000","0","1","Bulk","MSS","Active","4PDT","Shorting (MBB)","On-On","300mA (AC)","125V","-","Standard","8.00mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
http://www.nkkswitches.com/pdf/SSnonilluminated.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/SS12SBP4.jpg,360-3261-ND,SS12SBP4,NKK Switches,SWITCH SLIDE SPDT 0.4VA 28V,4818,2113,"2.35000","0","1","Tray","SS","Active","SPDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","28V","28V","Standard","2.00mm","Phosphor Bronze","Gold","Through Hole","PC Pin","-","-15°C ~ 60°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-sa.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SA-12C-22.JPG,563-1387-ND,CL-SA-12C-22,Nidec Copal Electronics,SWITCH SLIDE SPDT 500MA 12V,1550,0,"2.55000","0","1","Bulk","CL-SA","Active","SPDT","Non-Shorting (BBM)","On-On","500mA (DC)","-","12V","Standard","1.40mm","Gold (Au)","-","Through Hole","PC Pin","-","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825290&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1825290-3.jpg,1825290-3-ND,1825290-3,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DP3T 300MA 125V,2421,0,"2.60000","0","1","Bulk","MHS","Active","DP3T","Shorting (MBB)","On-On-On","300mA (AC)","125V","-","Standard","4.50mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-sa.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SA-12C4-02.JPG,563-1386-ND,CL-SA-12C4-02,Nidec Copal Electronics,SWITCH SLIDE SPDT 500MA 12V,908,0,"2.60000","0","1","Bulk","CL-SA","Active","SPDT","Non-Shorting (BBM)","On-On","500mA (DC)","-","12V","Standard","1.40mm","Gold (Au)","-","Through Hole, Right Angle","PC Pin","-","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-sa.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SA-12C4-22.JPG,563-1385-ND,CL-SA-12C4-22,Nidec Copal Electronics,SWITCH SLIDE SPDT 500MA 12V,500,0,"2.60000","0","1","Bulk","CL-SA","Active","SPDT","Non-Shorting (BBM)","On-On","500mA (DC)","-","12V","Standard","1.40mm","Gold (Au)","-","Through Hole, Right Angle","PC Pin","-","-40°C ~ 85°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=808,//media.digikey.com/photos/APEM%20Comp%20Photos/nk236.JPG,679-1860-ND,NK236,APEM Inc.,SWITCH SLIDE SPDT 500MA 12V,7304,2100,"2.62000","0","1","Bulk","NK","Active","SPDT","Not Specified","On-On","500mA (DC)","-","12V","Flush","-","Nickel","Gold","Through Hole","PC Pin","Sealed - Flux Protection","-40°C ~ 85°C"
https://www.ckswitches.com/media/1433/s.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/S101031MS02Q.JPG,CKN10658-ND,S101031MS02Q,C&K,SWITCH SLIDE SPST 6A 125V,116,0,"2.65000","0","1","Bulk","S","Active","SPST","Not Specified","On-Off","6A (AC), 1A (DC)","125V","125V","Standard","8.51mm","Copper","Silver","Through Hole","PC Pin","-","-30°C ~ 65°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=808,//media.digikey.com/photos/APEM%20Comp%20Photos/NK236H.jpg,679-1861-ND,NK236H,APEM Inc.,SWITCH SLIDE SPDT 500MA 12V,6915,2500,"2.72000","0","1","Bulk","NK","Active","SPDT","Not Specified","On-On","500mA (DC)","-","12V","Standard","1.40mm","Nickel","Gold","Through Hole","PC Pin","Sealed - Flux Protection","-40°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GF-124-Dimension-DRAWING.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-124-0204.jpg,CWI433-ND,GF-124-0204,CW Industries,SWITCH SLIDE SPDT 500MA 125V,4239,0,"2.77000","0","1","Bulk","GF","Active","SPDT","Not Specified","On-On","500mA (AC/DC)","125V","125V","Standard","11.50mm","Copper","Silver","Panel Mount","Solder Lug","-","-10°C ~ 104°C"
https://www.ckswitches.com/media/1433/s.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/S202031MS02Q.jpg,CKC5114-ND,S202031MS02Q,C&K,SWITCH SLIDE DPDT 6A 125V,924,0,"2.77000","0","1","Bulk","S","Active","DPDT","Not Specified","On-On","6A (AC), 1A (DC)","125V","125V","Standard","8.51mm","Copper","Silver","Through Hole","PC Pin","-","-30°C ~ 65°C"
https://www.ckswitches.com/media/1433/s.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/S201031MS02Q.JPG,CKN9891-ND,S201031MS02Q,C&K,SWITCH SLIDE DPST 6A 125V,1314,0,"2.80000","0","1","Bulk","S","Active","DPST","Not Specified","On-Off","6A (AC), 1A (DC)","125V","125V","Standard","8.51mm","Copper","Silver","Through Hole","PC Pin","-","-30°C ~ 65°C"
https://www.ckswitches.com/media/1433/s.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/S102031MS02Q.JPG,CKC5113-ND,S102031MS02Q,C&K,SWITCH SLIDE SPDT 6A 125V,1583,0,"2.81000","0","1","Bulk","S","Active","SPDT","Not Specified","On-On","6A (AC), 1A (DC)","125V","125V","Standard","8.51mm","Copper","Silver","Through Hole","PC Pin","-","-30°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1437575-3&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/SSB22.jpg,SSB22-ND,SSB22,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DPDT 100MA 30V,2487,0,"2.86000","0","1","Bulk","SSB","Active","DPDT","Shorting (MBB)","On-On","100mA (DC)","-","30V","Standard","3.50mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T511005.pdf,//media.digikey.com/photos/E-Switch%20Photos/500SSP1S1M1QEB.jpg,EG2476-ND,500SSP1S1M1QEB,E-Switch,SWITCH SLIDE SPDT 5A 120V,345,0,"2.89000","0","1","Bulk","500","Active","SPDT","Not Specified","On-On","5A (AC/DC)","120V","28V","Standard","5.08mm","Copper Alloy","Silver","Panel Mount","Solder Lug","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/SS3surfaceMount-1.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SS312SAH4-RO.jpg,360-3250-ND,SS312SAH4,NKK Switches,SWITCH SLIDE SPDT 0.4VA 28V,22237,13500,"3.02000","0","1","Tray","SS3","Active","SPDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","28V","28V","Standard","2.00mm","Phosphor Bronze","Gold","Surface Mount, Right Angle","Gull Wing","-","-25°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825263&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MSS2250G04.jpg,450-1632-ND,1825263-2,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DPDT 0.4VA 20V,527,0,"3.02000","0","1","Bulk","MSS","Active","DPDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","20V","20V","Standard","11.00mm","Copper Alloy","Gold","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825258&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MSS1200RG04.jpg,450-1631-ND,1825258-2,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 0.4VA 20V,1057,0,"3.10000","0","1","Bulk","MSS","Active","SPDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","20V","20V","Standard","4.00mm","Copper Alloy","Gold","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GF-123-Dimension-DRAWING.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GF-123-3011.jpg,CWI334-ND,GF-123-3011,CW Industries,SWITCH SLIDE SPST 3A 125V,2117,0,"3.12000","0","1","Bulk","GF","Active","SPST","Not Specified","On-Off","3A (AC), 500mA (DC)","125V","125V","Standard","5.08mm","Copper","Silver","Panel Mount","Solder Lug","-","-10°C ~ 104°C"
http://www.cwind.com/pdf/Standard-Switch-Catalog-S2120-II-03-2.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GF-1123-0009%20.jpg,SW148-ND,GF-1123-0009,CW Industries,SWITCH SLIDE SPST 11A 125V,7306,0,"3.24000","0","1","Bulk","GF","Active","SPST","Not Specified","On-Off","11A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","Solder Lug","-","-10°C ~ 104°C"
