Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Mounting Type","Termination Style","Ingress Protection","Features","Operating Force","Release Force","Pretravel","Differential Travel","Overtravel","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-10G4-1C25-K.JPG,SW1262-ND,V-10G4-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,6841,0,"2.66000","0","1","Bulk","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Lever, Simulated Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","125gf","14gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3m.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D3M-01K2-3.jpg,SW882-ND,D3M-01K2-3,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NO 100MA 30V,127,0,"2.67000","0","1","Tray","D3M","Active","SPST-NO","Off-Mom","100mA (DC)","-","30V","Lever, Roller","Chassis Mount","Connector","IP40","-","51gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/Limit_Switches_Gde.pdf,//media.digikey.com/Photos/Crouzet%20Photos/831700C1.0.JPG,966-1415-ND,831700C1.0,Crouzet,SWITCH SNAP ACTION SPDT 10A 250V,1865,0,"2.68000","0","1","Bulk","83170","Active","SPDT","On-Mom","10A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","-","-","153gf","31gf","-","0.006"" (0.15mm)","0.020"" (0.5mm)","-20°C ~ 130°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/02/Subminiature_DB_Microswitch_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/DB3CB1LB.jpg,CH880-ND,DB3CB1LB,ZF Electronics,SWITCH SNAP ACT SPDT 100MA 125V,3791,0,"2.70000","0","1","Bulk","DB","Active","SPDT","On-Mom","100mA (AC)","125V","-","Lever, Straight","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP50 - Dust Protected","-","60gf","-","0.157"" (4.0mm)","0.020"" (0.5mm)","0.079"" (2.0mm)","-40°C ~ 120°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/D2F-L-A,%20D2F-FL-A.jpg",SW842-ND,D2F-L-A,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,1566,4050,"2.71000","0","1","Tray","D2F","Active","SPDT","On-Mom","3A (AC), 2A (DC)","125V","30V","Lever, Straight","Through Hole, Right Angle","PC Pin","IP40","-","80gf","5.099gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 65°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2sw-p.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2SW-P01L2H.JPG,SW810-ND,D2SW-P2L2H,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 2A 250V,620,0,"2.71000","0","1","Tray","D2SW-P","Active","SPDT","On-Mom","2A (AC/DC)","250V","30V","Lever, Roller","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","61gf","5.099gf","-","0.031"" (0.8mm)","0.030"" (0.76mm)","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action%20Switch.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G3-1C25-K,%20V-15G3-1C26-K.jpg",SW134-ND,V-15G3-1C26-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,2482,0,"2.74000","0","1","Tray","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","130gf","12gf","0.354"" (9.0mm)","0.110"" (2.8mm)","0.079"" (2.0mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3v-01.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D3V-Series_Round-(Pin-Plunger).jpg,SW1244-ND,D3V-16G-1C25,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 16A 250V,726,0,"2.77000","0","1","Bulk","D3V","Active","SPDT","On-Mom","16A (AC), 10A (DC)","250V","30V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","200gf","50gf","0.047"" (1.2mm)","0.012"" (0.3mm)","0.040"" (1.0mm)","-25°C ~ 105°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS01GL13D,%20SS5GL13D.jpg",SW243-ND,SS-5GL13D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,3504,0,"2.78000","0","1","Tray","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Simulated Roller","Through Hole","PC Pin","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS5GL2D,%20SS-01GL2-FD,%20SS-01GL2D.jpg",SW244-ND,SS-5GL2D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,1000,0,"2.81000","0","1","Tray","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Roller","Through Hole","PC Pin","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
http://sensing.honeywell.com/honeywell-sensing-micro-switch-ZM-ZM1-basic-product-sheet-004991-3-EN.pdf,//media.digikey.com/photos/Honeywell%20Photos/ZM50E10C01.jpg,480-2349-ND,ZM50E10C01,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 5A 125V,1019,0,"2.82000","0","1","Bulk","ZM","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Straight","Chassis Mount","Solder Lug","-","-","33gf","8.000gf","0.157"" (4.0mm)","0.032"" (0.81mm)","0.025"" (0.6mm)","-40°C ~ 120°C"
https://www3.panasonic.biz/ac/e_download/control/switch/micro/catalog/sw_m_eng_abj.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ABJ151460.jpg,255-5493-ND,ABJ151461,Panasonic Electric Works,SWITCH SNAP ACT SPDT 100MA 125V,2494,0,"2.83000","0","1","Bulk","ABJ","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Simulated Roller","Through Hole","PC Pin","IP50 - Dust Protected","-","65gf","5.099gf","0.120"" (3.0mm)","0.020"" (0.5mm)","0.020"" (0.5mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-C201H_sml.jpg,SW1153-ND,D2HW-C201H,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,2887,0,"2.84000","0","1","Bulk","D2HW","Active","SPDT","On-Mom","100mA (AC), 2A (DC)","125V","12V","Round (Pin Plunger)","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","76gf","10gf","-","0.010"" (0.25mm)","0.055"" (1.4mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/Limit_Switches_Gde.pdf,//media.digikey.com/Photos/Crouzet%20Photos/831704C1.0.JPG,966-1416-ND,831704C1.0,Crouzet,SWITCH SNAP ACTION SPDT 5A 250V,2644,0,"2.86000","0","1","Bulk","83170","Active","SPDT","On-Mom","5A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","-","-","61gf","10gf","-","0.006"" (0.15mm)","0.020"" (0.5mm)","-20°C ~ 130°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/Limit_Switches_Gde.pdf,//media.digikey.com/Photos/Crouzet%20Photos/831704C3.0.JPG,966-1418-ND,831704C3.0,Crouzet,SWITCH SNAP ACTION SPDT 5A 250V,2311,0,"2.86000","0","1","Bulk","83170","Active","SPDT","On-Mom","5A (AC)","250V","-","Round (Pin Plunger)","Through Hole","PC Pin","-","-","61gf","10gf","-","0.006"" (0.15mm)","0.020"" (0.5mm)","-20°C ~ 130°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2F-01L-A1.jpg,SW1394-ND,D2F-01L-A1,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,3390,0,"2.87000","0","1","Bulk","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Straight","Through Hole, Right Angle","PC Pin","IP40","-","80gf","5.099gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 65°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-10GL.jpg,SW867-ND,SS-10GL,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,1032,3000,"2.88000","0","1","Tray","SS","Active","SPDT","On-Mom","10A (AC)","250V","-","Lever, Straight","Chassis Mount","Solder Lug","IP40","-","50gf","6.118gf","-","0.040"" (1.0mm)","0.039"" (1.0mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2HWBL201DL.jpg,SW715-ND,D2HW-BL201DL,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,1535,0,"2.89000","0","1","Tray","D2HW","Active","SPDT","On-Mom","100mA (AC), 2A (DC)","125V","12V","Round (Pin Plunger)","Through Hole, Right Angle","PC Pin","IP67 - Dust Tight, Waterproof","Support Posts","76gf","10gf","-","0.010"" (0.25mm)","0.055"" (1.4mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-5GL2-FT.jpg,SW872-ND,SS-5GL2-FT,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,1243,0,"2.90000","0","1","Tray","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","16gf","2.039gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3v-01.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D3V-Series_Round-(Pin-Plunger).jpg,SW2001-ND,D3V-16G-2C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NC 16A 250V,139,0,"2.92000","0","1","Bulk","D3V","Active","SPST-NC","On-Mom","16A (AC), 10A (DC)","250V","30V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","200gf","50gf","0.047"" (1.2mm)","0.012"" (0.3mm)","0.040"" (1.0mm)","-25°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2F-01FL-D.JPG,SW1145-ND,D2F-01FL-D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,4862,8000,"2.94000","0","1","Bulk","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Straight","Chassis Mount","Solder Lug","IP40","-","25gf","2.039gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 65°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-A211D.jpg,D2HW-A211D-ND,D2HW-A211D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,1226,0,"2.96000","0","1","Bulk","D2HW","Active","SPDT","On-Mom","100mA (AC), 2A (DC)","125V","12V","Lever, Straight","Through Hole","PC Pin","IP67 - Dust Tight, Waterproof","-","76gf","7.138gf","-","0.020"" (0.5mm)","0.062"" (1.6mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action%20Switch.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-10G5-1C25-K,%20V-15G5-1C26-K.jpg",SW136-ND,V-15G5-1C26-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,1625,6700,"3.04000","0","1","Tray","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","480gf","50gf","0.063"" (1.6mm)","0.025"" (0.6mm)","0.030"" (0.76mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G2-1C25-K,%20V-15G2-1C26-K,%20V-10G2-1C25-K.jpg",SW875-ND,V-15G2-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,1420,61000,"3.04000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","125gf","14gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01D,%20SS5D.jpg",SW1478-ND,SS-10D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,402,0,"3.06000","0","1","Tray","SS","Active","SPDT","On-Mom","10A (AC)","250V","-","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","150gf","25gf","0.024"" (0.6mm)","0.005"" (0.12mm)","0.015"" (0.4mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2HWBL221DL.jpg,SW718-ND,D2HW-BL221DL,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,549,0,"3.08000","0","1","Tray","D2HW","Active","SPDT","On-Mom","100mA (AC), 2A (DC)","125V","12V","Lever, Straight","Through Hole, Right Angle","PC Pin","IP67 - Dust Tight, Waterproof","Support Posts","50gf","3.059gf","-","0.031"" (0.8mm)","0.098"" (2.5mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2mq.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2MQ-4L.JPG,SW1470-ND,D2MQ-4L-1,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 500MA 30V,769,0,"3.09000","0","1","Tray","D2MQ","Active","SPDT","On-Mom","500mA (DC)","-","30V","Lever, Straight","Through Hole","PC Pin","IP40","-","40gf","4.079gf","0.083"" (2.1mm)","0.027"" (0.7mm)","0.011"" (0.3mm)","-15°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G5-1C25-K.JPG,SW1070-ND,V-15G5-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,1256,300,"3.13000","0","1","Tray","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","240gf","50gf","0.063"" (1.6mm)","0.025"" (0.6mm)","0.030"" (0.76mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3v-01.pdf,"//media.digikey.com/Photos/Omron%20Elect%20Photos/D3V-Series_Lever,-Simulated-Roller.jpg",SW703-ND,D3V-16G4-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 16A 250V,4450,3100,"3.18000","0","1","Tray","D3V","Active","SPDT","On-Mom","16A (AC), 10A (DC)","250V","30V","Lever, Simulated Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","125gf","14gf","0.157"" (4.0mm)","0.031"" (0.8mm)","0.062"" (1.6mm)","-25°C ~ 105°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-v.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-15-2C26-K.JPG,SW1432-ND,V-15-2C26-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NC 15A 250V,613,100,"3.19000","0","1","Bulk","V","Active","SPST-NC","On-Mom","15A (AC), 600mA (DC)","250V","125V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","400gf","80gf","0.047"" (1.2mm)","0.016"" (0.4mm)","0.040"" (1.0mm)","-25°C ~ 80°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-zx-basic-product-sheet-004990-2-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/ZX40E30C01.JPG,480-5342-ND,ZX40E30C01,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 3A 125V,1373,0,"3.21000","0","1","Bulk","ZX","Active","SPDT","On-Mom","3A (AC)","125V","-","Lever, Straight","Through Hole","PC Pin","-","-","48gf","8.000gf","0.134"" (3.4mm)","0.050"" (1.3mm)","0.025"" (0.6mm)","-40°C ~ 120°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action%20Switch.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-16G2-1C25-L(R)-BY-OMI.jpg,V-16G2-1C25-L(R)-ND,V-16G2-1C25-L(R),Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 16A 250V,187,0,"3.22000","0","1","Bulk","V","Active","SPDT","On-Mom","16A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","125gf","14gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-v.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-15-3C6-K.JPG,SW1276-ND,V-15-3C6-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 15A 250V,284,0,"3.23000","0","1","Bulk","V","Active","SPST-NO","Off-Mom","15A (AC), 600mA (DC)","250V","125V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","IP40","-","400gf","80gf","0.047"" (1.2mm)","0.016"" (0.4mm)","0.040"" (1.0mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01D,%20SS5D.jpg",SW155-ND,SS-01D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,2289,0,"3.29000","0","1","Tray","SS","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","150gf","25gf","0.020"" (0.5mm)","0.004"" (0.1mm)","0.020"" (0.5mm)","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-10G2-1C24-K.JPG,SW1260-ND,V-10G2-1C24-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,3619,4900,"3.32000","0","1","Tray","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","60gf","6.118gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G1-1C25-K.JPG,SW1086-ND,V-15G1-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,1021,100,"3.32000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","200gf","50gf","0.063"" (1.6mm)","0.025"" (0.6mm)","0.030"" (0.76mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G-1C25-K,%20V-10G-1C24-K,%20V-15G-1C26-K.jpg",SW129-ND,V-15G-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,887,1800,"3.37000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","200gf","50gf","0.047"" (1.2mm)","0.016"" (0.4mm)","0.040"" (1.0mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GL.JPG,SW1067-ND,SS-01GL,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,929,0,"3.38000","0","1","Tray","SS","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Solder Lug","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GL13.jpg,SW865-ND,SS-01GL13,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,707,500,"3.38000","0","1","Bulk","SS","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Simulated Roller","Chassis Mount","Solder Lug","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
http://sensing.honeywell.com/honeywell-sensing-micro-switch-ZM-ZM1-basic-product-sheet-004991-3-EN.pdf,//media.digikey.com/Photos/Honeywell%20Photos/ZM50E70F01.JPG,480-3810-ND,ZM50E70F01,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 5A 125V,4519,0,"3.41000","0","1","Bulk","ZM","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","-","-","35gf","8.000gf","0.150"" (3.8mm)","0.030"" (0.76mm)","0.030"" (0.76mm)","-40°C ~ 120°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/V7-1C17D8.JPG,480-3184-ND,V7-1C17D8,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 15A 125V,206,0,"3.42000","0","1","Bulk","V7","Active","SPDT","On-Mom","15A (AC), 500mA (DC)","125V","125V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","150gf","25gf","0.047"" (1.2mm)","0.010"" (0.25mm)","0.050"" (1.27mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS10GL2T.jpg,SW248-ND,SS-10GL2T,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,1005,0,"3.44000","0","1","Tray","SS","Active","SPDT","On-Mom","10A (AC)","250V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","50gf","6.118gf","-","0.040"" (1.0mm)","0.040"" (1.0mm)","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G2-1C25-K,%20V-15G2-1C26-K,%20V-10G2-1C25-K.jpg",SW127-ND,V-10G2-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,4098,200,"3.45000","0","1","Tray","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","125gf","14gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2mq.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2MQ-1L.jpg,SW146-ND,D2MQ-1L,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 500MA 30V,1037,0,"3.45000","0","1","Bulk","D2MQ","Active","SPDT","On-Mom","500mA (DC)","-","30V","Lever, Leaf","Through Hole","PC Pin","IP40","-","60gf","8.158gf","0.094"" (2.4mm)","0.027"" (0.7mm)","0.011"" (0.3mm)","-15°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2mq.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2MQ-1-105.JPG,SW1259-ND,D2MQ-1-105,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 50MA 30V,713,0,"3.45000","0","1","Tray","D2MQ","Active","SPDT","On-Mom","50mA (DC)","-","30V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","120gf","21gf","0.015"" (0.4mm)","0.004"" (0.1mm)","0.004"" (0.1mm)","-15°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-10G6-1C24-K.JPG,SW1263-ND,V-10G6-1C24-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,502,500,"3.47000","0","1","Bulk","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","60gf","6.118gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
