Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Color - Actuator/Cap","Actuator Marking","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Ingress Protection","Features","Panel Cutout Dimensions","Operating Temperature"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%201500%201300.pdf,//media.digikey.com/Photos/Arcolectric/C1300ARBB-602AW.JPG,1091-1015-ND,C1300ARBB-602AW,Bulgin,SWITCH ROCKER SPST 20A 250V,5830,0,"2.85000","0","1","Bulk","1300","Active","Panel Mount, Snap-In","SPST","On-Off","20A (AC/DC)","250V","24V","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 28.60mm x 14.10mm","-"
http://www.nkkswitches.com/pdf/GW.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_GW12RCV.jpg,360-3430-ND,GW12RCV,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,2482,1116,"2.85000","0","1","Tray","GW","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Concave (Curved)","Red","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRS-2013C-1300.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GRS-2013C-1300.jpg,SW622-ND,GRS-2013C-1300,CW Industries,SWITCH ROCKER SPDT 13A 125V,1050,0,"3.10000","0","1","Bulk","2000","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","13A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 28.58mm x 13.97mm","-20°C ~ 105°C"
http://spec_sheets.e-switch.com/specs/T411001.pdf,//media.digikey.com/photos/E-Switch%20Photos/400MSP1R6BLKM6QE.jpg,EG4326-ND,400MSP1R6BLKM6QE,E-Switch,SWITCH ROCKER SPDT 3A 120V,920,0,"3.19000","0","1","Bulk","400","Active","Through Hole, Right Angle","SPDT","On-On","3A (AC/DC)","120V","28V","Concave (Curved)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB112B802BR1.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB112B802BR1.jpg,CW103-ND,GRB112B802BR1,CW Industries,SWITCH ROCKER SPST 16A 125V,27594,0,"3.33000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 20A (DC)","125V","12V","Round - Illuminated","Red","No Marking","LED, Red","12 VDC","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.20mm Dia","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T311010.pdf,//media.digikey.com/photos/E-Switch%20Photos/300SP1J1BLKM6QE.jpg,EG4313-ND,300SP1J1BLKM6QE,E-Switch,SWITCH ROCKER SPDT 5A 120V,2910,0,"3.36000","0","1","Bulk","300","Active","Through Hole, Right Angle","SPDT","On-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%208500.pdf,//media.digikey.com/Photos/Arcolectric/H8550VBBB-551W.JPG,1091-1062-ND,H8550VBBBEN551W,Bulgin,SWITCH ROCKER DPST 15A 250V,5197,0,"3.38000","0","1","Bulk","8500","Active","Panel Mount, Snap-In","DPST","On-Off","15A (AC)","250V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.30mm x 12.90mm","-"
http://spec_sheets.e-switch.com/specs/T311014.pdf,//media.digikey.com/photos/E-Switch%20Photos/300SP1J1BLKM7QE.jpg,EG4314-ND,300SP1J1BLKM7QE,E-Switch,SWITCH ROCKER SPDT 5A 120V,3012,0,"3.50000","0","1","Bulk","300","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%201550%201350.pdf,//media.digikey.com/Photos/Arcolectric/C1350AABB-602.JPG,1091-1017-ND,C1350AABB-602AW,Bulgin,SWITCH ROCKER DPST 20A 250V,902,0,"3.91000","0","1","Bulk","1350","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC/DC)","250V","24V","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 27.30mm x 22.40mm","-"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/400BWMSP1R2BLKSM6QE.pdf,//media.digikey.com/photos/E-Switch%20Photos/400BWMSP%20SERIES.jpg,EG4336TR-ND,400BWMSP1R2BLKSM6QE,E-Switch,SWITCH ROCKER SPDT 3A 120V,2250,0,"3.91058","0","450","Tape & Reel (TR)","400B","Active","Surface Mount, Right Angle","SPDT","On-On","3A (AC/DC)","120V","28V","Concave (Curved)","Black","No Marking","-","-","SMD (SMT) Tab","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/400BWMSP1R2BLKSM6QE.pdf,//media.digikey.com/photos/E-Switch%20Photos/400BWMSP%20SERIES.jpg,EG4336CT-ND,400BWMSP1R2BLKSM6QE,E-Switch,SWITCH ROCKER SPDT 3A 120V,2644,0,"5.24000","0","1","Cut Tape (CT)","400B","Active","Surface Mount, Right Angle","SPDT","On-On","3A (AC/DC)","120V","28V","Concave (Curved)","Black","No Marking","-","-","SMD (SMT) Tab","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/400BWMSP1R2BLKSM6QE.pdf,//media.digikey.com/photos/E-Switch%20Photos/400BWMSP%20SERIES.jpg,EG4336DKR-ND,400BWMSP1R2BLKSM6QE,E-Switch,SWITCH ROCKER SPDT 3A 120V,2644,0,"Digi-Reel","0","1","Digi-Reel®","400B","Active","Surface Mount, Right Angle","SPDT","On-On","3A (AC/DC)","120V","28V","Concave (Curved)","Black","No Marking","-","-","SMD (SMT) Tab","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/F030001.pdf,//media.digikey.com/photos/E-Switch%20Photos/RR3130B.jpg,EG1890-ND,RR3130BBLKBLKFS,E-Switch,SWITCH ROCKER DPDT 10A 125V,1700,0,"3.98000","0","1","Bulk","RR3130","Active","Panel Mount, Threaded Body with Nut","DPDT","On-On","10A (AC)","125V","-","Round","Black","O -","-","-","Solder Lug","-","-","Circular - 18.20mm Dia","0°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571986&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/A101J1AQ004.JPG,450-1517-ND,1571986-8,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER SPDT 5A 120V,2246,0,"4.16000","0","1","Bulk","A","Active","Through Hole, Right Angle","SPDT","On-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KD_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/kdh3ana1bbb.JPG,CH938-ND,KDH3ANA1BBB,ZF Electronics,SWITCH ROCKER DPST 16A 125V,1964,0,"4.24000","0","1","Bulk","KD","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC), 10A (DC)","125V","28V","Round","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.00mm Dia","-25°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/103/WB2.pdf,//media.digikey.com/photos/E-Switch%20Photos/WB242D1121.jpg,EG4758-ND,WB242D1121,E-Switch,SWITCH ROCKER DPST 20A 125V,4127,0,"4.74000","0","1","Bulk","WB2, LAMB","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","IP55 - Dust Protected, Water Resistant","-","Rectangular - 30.00mm x 22.00mm","-20°C ~ 65°C"
https://www.ckswitches.com/media/1443/df.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/df62j12s215qa.JPG,CKN9842-ND,DF62J12S215QA,C&K,SWITCH ROCKER DPST 16A 125V,5645,0,"4.96000","0","1","Bulk","DF","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC), 6A (DC)","125V","48V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 26.14mm x 12.50mm","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2012TXW41-DA-RO.jpg,360-2254-ND,M2012TXW41-DA,NKK Switches,SWITCH ROCKER SPDT 6A 125V,2385,1411,"5.00000","0","1","Tray","M","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1443/df.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/DF62J12S2AHQA.jpg,CKN2062-ND,DF62J12S2AHQA,C&K,SWITCH ROCKER DPST 16A 125V,2966,0,"5.08000","0","1","Tray","DF","Active","Panel Mount, Snap-In, Right Angle","DPST","On-Off","16A (AC), 6A (DC)","125V","48V","Concave (Curved)","Black","O I","-","-","PC Pin","-","-","Rectangular - 26.14mm x 12.50mm","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/Y100003.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RBW2ABLKBLKFF0.jpg,EG4941-ND,RBW2ABLKBLKFF0,E-Switch,SWITCH ROCKER DPST 16A 125V,1462,0,"6.01000","0","1","Bulk","RBW2","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","IP66 - Dust Tight, Water Resistant","-","Rectangular - 30.00mm x 22.30mm","-20°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB260K101BBNN.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB260K101BBNN.jpg,CW129-ND,GRB260K101BBNN,CW Industries,SWITCH ROCKER DPDT 20A 125V,1984,0,"6.13000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","DPDT","Mom-Off-Mom","20A (AC), 21A (DC)","125V","14V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
http://www.nkkswitches.com/pdf/JW.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/JWMW11RAA.JPG,JWMW11RAA-ND,JWMW11RAA,NKK Switches,SWITCH ROCKER SPST 10A 125V,1628,1815,"6.36000","0","1","Tray","JW","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC/DC)","125V","30V","Concave (Curved)","Black","No Marking","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","Rectangular - 25.00mm x 15.40mm","-25°C ~ 85°C"
https://www.nkkswitches.com/pdf/M2rockers.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2T12TXW30_DA_RO.jpg,M2T12TXW30-DA-ND,M2T12TXW30-DA,NKK Switches,SWITCH ROCKER SPDT 6A 125V,2517,1055,"6.60000","0","1","Tray","M2","Active","Through Hole, Right Angle","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Process Sealed","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1448/e_rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/E101J1AV2BE2.jpg,CKN2071-ND,E101J1AV2BE2,C&K,SWITCH ROCKER SPDT 0.4VA 20V,3324,0,"6.72000","0","1","Tray","E","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%208500.pdf,//media.digikey.com/Photos/Arcolectric/H8553VBBG3-551W.JPG,1091-1066-ND,H8553VBBG3-551W,Bulgin,SWITCH ROCKER DPST 15A 250V,473,0,"6.83000","0","1","Bulk","8500","Active","Panel Mount, Snap-In","DPST","On-Off","15A (AC)","250V","-","Concave (Curved) - Illuminated","Green","O -","Neon, Green","250 VAC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.30mm x 12.90mm","-"
https://www.e-switch.com/system/asset/product_line/data_sheet/103/WB2.pdf,//media.digikey.com/photos/E-Switch%20Photos/WB246D112S.jpg,EG4762-ND,WB246D112S,E-Switch,SWITCH ROCKER DPDT 20A 125V,2741,0,"7.21000","0","1","Bulk","WB2, LAMB","Active","Panel Mount, Snap-In","DPDT","On-Off-On","20A (AC)","125V","-","Concave (Curved)","Black","- O =","-","-","Quick Connect - 0.250"" (6.3mm)","IP55 - Dust Protected, Water Resistant","-","Rectangular - 30.00mm x 22.00mm","-20°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2022TXW41-DA-RO.jpg,360-2270-ND,M2022TXW41-DA,NKK Switches,SWITCH ROCKER DPDT 6A 125V,1153,1699,"7.30000","0","1","Tray","M","Active","Through Hole, Right Angle, Vertical","DPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/JW.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/JWMW11RA2A,%20JWM11RA2A.jpg",360-1716-ND,JWMW11RA2A,NKK Switches,SWITCH ROCKER SPST 10A 125V,941,2938,"7.34000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC/DC)","125V","30V","Concave (Curved)","Black","O -","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","Rectangular - 25.00mm x 15.40mm","-25°C ~ 85°C"
https://www.nkkswitches.com/pdf/M2rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2T12TXW41-DA.JPG,360-2705-ND,M2T12TXW41-DA,NKK Switches,SWITCH ROCKER SPDT 6A 125V,3045,3765,"7.63000","0","1","Tray","M2","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Process Sealed","-","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825420&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/TYCO%20ELECTRONICS%20ALCOSWITCH-%20TRD13D10WL04.jpg,450-1389-ND,TRD13D10WL04,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER SPDT 3A 125V,899,0,"8.59000","0","1","Bulk","TRD","Active","Panel Mount, Threaded Body with Nut","SPDT","On-On","3A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Solder Lug","-","-","Circular - 11.90mm Dia","-20°C ~ 80°C"
https://www.carlingtech.com/sites/default/files/documents/Tippette_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/TIGK721-6S-BL-NBLON-OFF.jpg,432-1292-ND,TIGK721-6S-BL-NBL/ON-OFF,Carling Technologies,SWITCH ROCKER DPST 20A 125V,446,0,"8.69000","0","1","Bulk","TIG","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved)","Black","ON OFF, Vertical","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 36.83mm x 21.08mm","-"
http://www.nkkswitches.com/pdf/JW.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/JWL21RA1A.jpg,360-1495-ND,JWL21RA1A,NKK Switches,SWITCH ROCKER DPST 16A 125V,319,149,"10.40000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Solder, Quick Connect - 0.187"" (4.7mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 29.50mm x 20.50mm","-25°C ~ 70°C"
https://www.carlingtech.com/sites/default/files/documents/V-Series-II-III_datasheet.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/V1D2GHNB-AAC00-000.jpg,432-1088-ND,V1D2GHNB-AAC00-000,Carling Technologies,SWITCH ROCKER SPST 20A 12V,1070,0,"10.61000","0","1","Bulk","V-Series Contura","Active","Panel Mount, Snap-In","SPST","On-Off","20A (DC)","-","12V","Convex (Reverse V) - Illuminated","Black","No Marking","LED, Amber/Green","12 VDC","Quick Connect - 0.250"" (6.3mm)","IP66/68 - Dust Tight, Water Resistant, Waterproof","-","Rectangular - 36.83mm x 21.08mm","-40°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/Tippette_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/LTILA51-6S-BL-RC-NBL%5E125N.jpg,432-1285-ND,LTILA51-6S-BL-RC-NBL/125N,Carling Technologies,SWITCH ROCKER SPST 15A 125V,353,0,"10.90000","0","1","Bulk","LTIL","Active","Panel Mount, Snap-In","SPST","On-Off","15A (AC/DC)","125V","28V","Concave (Curved) - Illuminated","Black","No Marking","Neon, Red","125 VAC","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 36.83mm x 21.08mm","-"
https://www.carlingtech.com/sites/default/files/documents/V-Series-II-III_datasheet.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/V4D2GHNB-AAC00-000.jpg,432-1091-ND,V4D2GHNB-AAC00-000,Carling Technologies,SWITCH ROCKER SPDT 20A 12V,784,0,"11.25000","0","1","Bulk","V-Series Contura","Active","Panel Mount, Snap-In","SPDT","On-On","20A (DC)","-","12V","Convex (Reverse V) - Illuminated","Black","No Marking","LED, Amber/Green","12 VDC","Quick Connect - 0.250"" (6.3mm)","IP66/68 - Dust Tight, Water Resistant, Waterproof","-","Rectangular - 36.83mm x 21.08mm","-40°C ~ 85°C"
https://www.nkkswitches.com/pdf/WR.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/WR11AF.jpg,360-2277-ND,WR11AF,NKK Switches,SWITCH ROCKER SPST 15A 125V,365,1535,"11.66000","0","1","Bulk","WR","Active","Panel Mount, Snap-In","SPST","On-Off","15A (AC/DC)","125V","30V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","Rectangular - 34.20mm x 17.20mm","-25°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/V-Series-II-III_datasheet.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/V8D2UHNB-AAC00-000.jpg,432-1094-ND,V8D2UHNB-AAC00-000,Carling Technologies,SWITCH ROCKER SPDT 20A 12V,363,0,"11.90000","0","1","Bulk","V-Series Contura","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","20A (DC)","-","12V","Convex (Reverse V) - Illuminated","Black","No Marking","LED, Amber/Green","12 VDC","Quick Connect - 0.250"" (6.3mm)","IP66/68 - Dust Tight, Water Resistant, Waterproof","-","Rectangular - 36.83mm x 21.08mm","-40°C ~ 85°C"
https://www.ckswitches.com/media/1453/7000rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7301J11ZQE22.jpg,CKN2044-ND,7301J11ZQE22,C&K,SWITCH ROCKER 3PDT 5A 120V,352,0,"16.11000","0","1","Bulk","7000","Active","Panel Mount, Snap-In","3PDT","On-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 19.05mm x 10.41mm","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/SW-1.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SW3821_RO.jpg,360-2725-ND,SW3821,NKK Switches,SWITCH ROCKER DPST 30A 125V,400,0,"21.81000","0","1","Bulk","SW","Active","Panel Mount, Flange","DPST","On-Off","30A (AC/DC)","125V","30V","Concave (Standard V)","White","No Marking","-","-","Screw Terminal","-","-","-","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/WR.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_WR18AL.jpg,360-2936-ND,WR18AL,NKK Switches,SWITCH ROCKER SPDT 15A 125V,536,194,"24.47000","0","1","Bulk","WR","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","15A (AC/DC)","125V","30V","Concave (Curved)","Black","No Marking","-","-","Wire Leads","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","Rectangular - 34.20mm x 17.20mm","-25°C ~ 85°C"
https://www.ckswitches.com/media/1451/9000rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/9201J1AV2QE2.jpg,CKN2046-ND,9201J1AV2QE2,C&K,SWITCH ROCKER DPDT 6A 125V,340,0,"26.98000","0","1","Tray","9000","Active","Through Hole, Right Angle, Vertical","DPDT","On-On","6A (AC/DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=713,//media.digikey.com/photos/APEM%20Comp%20Photos/KR4xCAKXXG.jpg,679-3337-ND,KR47CAKXXG,APEM Inc.,SWITCH ROCKER DPDT 10A 24V,510,40,"27.53000","0","1","Tray","KR","Active","Panel Mount, Snap-In","DPDT","Mom-Off-Mom","10A (DC)","-","24V","Actuator Arm, Cap Required","-","Varies by Cap","-","-","Solder, Quick Connect - 0.250"" (6.3mm)","IP68 - Dust Tight, Waterproof","-","Rectangular - 36.80mm x 21.08mm","-40°C ~ 85°C"
https://www.nkkswitches.com/pdf/SW-1.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SW3831-RO.jpg,SW3831-ND,SW3831,NKK Switches,SWITCH ROCKER 3PST 30A 125V,969,781,"32.68000","0","1","Bulk","SW","Active","Panel Mount, Flange","3PST","On-Off","30A (AC/DC)","125V","30V","Concave (Standard V)","White","No Marking","-","-","Screw Terminal","-","-","-","-10°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/81/RA1.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RA11131100.jpg,RA11131100-ND,RA11131100,E-Switch,SWITCH ROCKER SPST 10A 125V,1159,0,"0.60000","0","1","Bulk","RA1, LAMB","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.40mm x 13.10mm","-20°C ~ 55°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/99/RRG3.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RRG31131100.jpg,RRG31131100-ND,RRG31131100,E-Switch,SWITCH ROCKER SPST 10A 125V,2514,0,"0.74000","0","1","Bulk","RRG3, LAMB","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Round","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Circular - 20.00mm Dia","-20°C ~ 105°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/89/RD1.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RD11131121.JPG,EG5649-ND,RD11131121,E-Switch,SWITCH ROCKER SPST 10A 125V,1647,0,"0.77000","0","1","Bulk","RD1, LAMB","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 6.80mm","-20°C ~ 105°C"
-,//media.digikey.com/Photos/E-Switch%20Photos/RD1113112R.JPG,RD1113112R-ND,RD1113112R,E-Switch,SWITCH ROCKER SPST 10A 125V,1078,3107,"0.77000","0","1","Bulk","RD1, LAMB","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 6.80mm","-20°C ~ 105°C"
-,//media.digikey.com/Photos/E-Switch%20Photos/RA131C1121.JPG,RA131C1121-ND,RA131C1121,E-Switch,SWITCH ROCKER SPST 16A 125V,2689,0,"0.83000","0","1","Bulk","RA1, LAMB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","PC Pin","-","-","Rectangular - 19.40mm x 13.10mm","-20°C ~ 55°C"
http://switches-connectors-custom.cwind.com/Asset/GRS-4012-0048.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRS-4012-0048.JPG,CWI412-ND,GRS-4012-0048,CW Industries,SWITCH ROCKER SPDT 16A 125V,3416,0,"0.90000","0","1","Bulk","4000","Active","Panel Mount, Snap-In","SPDT","On-On","16A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","-","Polarized","Rectangular - 19.20mm x 12.90mm","-20°C ~ 105°C"
http://spec_sheets.e-switch.com/specs/38-RE111C1121.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RE111C1121.jpg,EG4763-ND,RE111C1121,E-Switch,SWITCH ROCKER SPST 16A 125V,4180,0,"0.93000","0","1","Bulk","RE1, LAMB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC)","125V","-","Oval","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","-","-20°C ~ 105°C"
http://spec_sheets.e-switch.com/specs/38-RR111C1121.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RR111C1121.JPG,EG4772-ND,RR111C1121,E-Switch,SWITCH ROCKER SPST 16A 125V,2239,0,"0.93000","0","1","Bulk","RR1, LAMB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC)","125V","-","Round","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Circular - 20.00mm Dia","-20°C ~ 105°C"
