Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Circuit","Operate Range","Release Range","Current - Switching","Voltage - Switching AC","Voltage - Switching DC","Power - Rated","Operate Time","Release Time","Mounting Type","Termination Style","Length - Overall","Size - Body","Height Above Board","Operating Temperature","Capacitance","Current - Carry"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-27GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI27.jpg,1835-1015-ND,RI-27GP1520,Comus International,SWITCH REED SPST-NO 500MA 140V,2990,0,"0.68000","0","1","Bulk","RI-27","Active","Glass Body","SPST-NO","15 ~ 20AT","-","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Through Hole","Axial","1.811"" (46.00mm)","0.071"" Dia x 0.531"" L (1.80mm x 13.50mm)","-","-55°C ~ 125°C","0.3pF","1.75A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI46.jpg,1835-1021-ND,RI-46GP2530,Comus International,SWITCH REED SPST-NO 1A 250V,5992,0,"0.74000","0","1","Bulk","RI-46","Active","Glass Body","SPST-NO","25 ~ 30AT","-","1A (AC/DC)","250V","200V","40W","0.35ms","0.03ms","Through Hole","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","3A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1179-ND,RI-46GP-4045,Comus International,SWITCH REED SPST-NO 1A 250V,4000,0,"0.74000","0","1","Bulk","RI-46GP","Active","Glass Body","SPST-NO","40 ~ 45AT","33 ~ 41AT","1A (AC/DC)","250V","200V","40W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","3A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/RI-23GP-4550.jpg,1835-1168-ND,RI-23GP-1015,Comus International,SWITCH REED SPST-NO 250MA 140V,3998,0,"0.74000","0","1","Bulk","RI-23GP","Active","Glass Body","SPST-NO","10 ~ 15AT","4 ~ 14AT","250mA (AC/DC)","140V","200V","10W","0.1ms","0.07ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.3pF","1A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI23.jpg,1835-1012-ND,RI-23GP2025,Comus International,SWITCH REED SPST-NO 500MA 140V,3947,0,"0.74000","0","1","Bulk","RI-23","Active","Glass Body","SPST-NO","20 ~ 25AT","-","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Through Hole","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","2.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI23.jpg,1835-1011-ND,RI-23GP1520,Comus International,SWITCH REED SPST-NO 500MA 140V,3933,0,"0.74000","0","1","Bulk","RI-23","Active","Glass Body","SPST-NO","15 ~ 20AT","-","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Through Hole","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.3pF","1.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI46.jpg,1835-1020-ND,RI-46GP2025,Comus International,SWITCH REED SPST-NO 1A 200V,3731,0,"0.74000","0","1","Bulk","RI-46","Active","Glass Body","SPST-NO","20 ~ 25AT","-","1A (AC/DC)","200V","200V","30W","0.35ms","0.03ms","Through Hole","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI46.jpg,1835-1019-ND,RI-46GP1520,Comus International,SWITCH REED SPST-NO 1A 200V,3711,0,"0.74000","0","1","Bulk","RI-46","Active","Glass Body","SPST-NO","15 ~ 20AT","-","1A (AC/DC)","200V","200V","30W","0.35ms","0.03ms","Through Hole","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/RI-23GP-4550.jpg,1835-1169-ND,RI-23GP-3035,Comus International,SWITCH REED SPST-NO 500MA 140V,3494,0,"0.74000","0","1","Bulk","RI-23GP","Active","Glass Body","SPST-NO","30 ~ 35AT","16 ~ 32AT","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","2.75A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI46.jpg,1835-1022-ND,RI-46GP3035,Comus International,SWITCH REED SPST-NO 1A 250V,3097,0,"0.74000","0","1","Bulk","RI-46","Active","Glass Body","SPST-NO","30 ~ 35AT","-","1A (AC/DC)","250V","200V","40W","0.35ms","0.03ms","Through Hole","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","3A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI23.jpg,1835-1013-ND,RI-23GP2530,Comus International,SWITCH REED SPST-NO 500MA 140V,3082,0,"0.74000","0","1","Bulk","RI-23","Active","Glass Body","SPST-NO","25 ~ 30AT","-","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Through Hole","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","2.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/RI-23GP-4550.jpg,1835-1170-ND,RI-23GP-3540,Comus International,SWITCH REED SPST-NO 500MA 140V,2000,0,"0.74000","0","1","Bulk","RI-23GP","Active","Glass Body","SPST-NO","35 ~ 40AT","18 ~ 37AT","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","2.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/RI-23GP-4550.jpg,1835-1171-ND,RI-23GP-4045,Comus International,SWITCH REED SPST-NO 500MA 140V,2000,0,"0.74000","0","1","Bulk","RI-23GP","Active","Glass Body","SPST-NO","40 ~ 45AT","20 ~ 42AT","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","2.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/RI-23GP-4550.jpg,1835-1172-ND,RI-23GP-4550,Comus International,SWITCH REED SPST-NO 500MA 140V,2000,0,"0.74000","0","1","Bulk","RI-23GP","Active","Glass Body","SPST-NO","45 ~ 50AT","22 ~ 47AT","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","2.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1178-ND,RI-46GP-3540,Comus International,SWITCH REED SPST-NO 1A 250V,2000,0,"0.74000","0","1","Bulk","RI-46GP","Active","Glass Body","SPST-NO","35 ~ 40AT","28 ~ 36AT","1A (AC/DC)","250V","200V","40W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","3A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1180-ND,RI-46GP-4550,Comus International,SWITCH REED SPST-NO 1A 250V,2000,0,"0.74000","0","1","Bulk","RI-46GP","Active","Glass Body","SPST-NO","45 ~ 50AT","38 ~ 46AT","1A (AC/DC)","250V","200V","40W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","3A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-46GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1181-ND,RI-46GP-5055,Comus International,SWITCH REED SPST-NO 1A 250V,1987,0,"0.74000","0","1","Bulk","RI-46GP","Active","Glass Body","SPST-NO","50 ~ 55AT","43 ~ 51AT","1A (AC/DC)","250V","200V","40W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","3A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-23GP.pdf,//media.digikey.com/Photos/Comus%20International/RI-23GP-4550.jpg,1835-1173-ND,RI-23GP-5055,Comus International,SWITCH REED SPST-NO 500MA 140V,1954,0,"0.74000","0","1","Bulk","RI-23GP","Active","Glass Body","SPST-NO","50 ~ 55AT","24 ~ 52AT","500mA (AC/DC)","140V","200V","10W","0.25ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","2.75A (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1432-2-ND,CT10-1540-G4,Coto Technology,SWITCH REED SPST-NO 250MA 100V,10000,0,"0.78275","0","2000","Tape & Reel (TR)","CT10","Active","Molded Body","SPST-NO","15 ~ 40AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.505"" L x 0.090"" W x 0.095"" H (12.83mm x 2.29mm x 2.41mm)","0.100"" (2.54mm)","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1432-1-ND,CT10-1540-G4,Coto Technology,SWITCH REED SPST-NO 250MA 100V,11898,0,"1.58000","0","1","Cut Tape (CT)","CT10","Active","Molded Body","SPST-NO","15 ~ 40AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.505"" L x 0.090"" W x 0.095"" H (12.83mm x 2.29mm x 2.41mm)","0.100"" (2.54mm)","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1432-6-ND,CT10-1540-G4,Coto Technology,SWITCH REED SPST-NO 250MA 100V,11898,0,"Digi-Reel","0","1","Digi-Reel®","CT10","Active","Molded Body","SPST-NO","15 ~ 40AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.505"" L x 0.090"" W x 0.095"" H (12.83mm x 2.29mm x 2.41mm)","0.100"" (2.54mm)","-40°C ~ 125°C","-","500mA (DC)"
https://www.pic-gmbh.com/files/pmc0701th_db_e_1.4.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701TH1015.jpg,2010-1267-2-ND,PMC-0701TH1520,PIC GmbH,STANDARD SMD REED SWITCH PITCH 1,2500,0,"0.79750","0","2500","Tape & Reel (TR)","-","Active","Molded Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Axial","0.492"" (12.50mm)","0.335"" L x 0.110"" W x 0.098"" H (8.50mm x 2.80mm x 2.50mm)","-","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701th_db_e_1.4.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701TH1015.jpg,2010-1267-1-ND,PMC-0701TH1520,PIC GmbH,STANDARD SMD REED SWITCH PITCH 1,2500,0,"1.72000","0","1","Cut Tape (CT)","-","Active","Molded Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Axial","0.492"" (12.50mm)","0.335"" L x 0.110"" W x 0.098"" H (8.50mm x 2.80mm x 2.50mm)","-","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701th_db_e_1.4.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701TH1015.jpg,2010-1267-6-ND,PMC-0701TH1520,PIC GmbH,STANDARD SMD REED SWITCH PITCH 1,2500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Molded Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Axial","0.492"" (12.50mm)","0.335"" L x 0.110"" W x 0.098"" H (8.50mm x 2.80mm x 2.50mm)","-","-40°C ~ 125°C","-","700mA (AC/DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/MFG_CT10-xxxx-A2.jpg,306-1431-2-ND,CT10-1540-A2,Coto Technology,SWITCH REED SPST-NO 250MA 100V,2000,0,"0.79841","0","2000","Tape & Reel (TR)","CT10","Active","Molded Body","SPST-NO","15 ~ 40AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Axial, Flat","0.614"" (15.60mm)","0.505"" L x 0.095"" W x 0.095"" H (12.83mm x 2.41mm x 2.41mm)","-","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/MFG_CT10-xxxx-A2.jpg,306-1431-1-ND,CT10-1540-A2,Coto Technology,SWITCH REED SPST-NO 250MA 100V,2902,0,"1.61000","0","1","Cut Tape (CT)","CT10","Active","Molded Body","SPST-NO","15 ~ 40AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Axial, Flat","0.614"" (15.60mm)","0.505"" L x 0.095"" W x 0.095"" H (12.83mm x 2.41mm x 2.41mm)","-","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/MFG_CT10-xxxx-A2.jpg,306-1431-6-ND,CT10-1540-A2,Coto Technology,SWITCH REED SPST-NO 250MA 100V,2902,0,"Digi-Reel","0","1","Digi-Reel®","CT10","Active","Molded Body","SPST-NO","15 ~ 40AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Axial, Flat","0.614"" (15.60mm)","0.505"" L x 0.095"" W x 0.095"" H (12.83mm x 2.41mm x 2.41mm)","-","-40°C ~ 125°C","-","500mA (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-29GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI29.jpg,1835-1017-ND,RI-29GP1520,Comus International,SWITCH REED SPST-NO 1A 140V,6005,0,"0.83000","0","1","Bulk","RI-29","Active","Glass Body","SPST-NO","15 ~ 20AT","-","1A (AC/DC)","140V","200V","15W","0.25ms","0.03ms","Through Hole","Axial","1.811"" (46.00mm)","0.071"" Dia x 0.531"" L (1.80mm x 13.50mm)","-","-55°C ~ 75°C","0.3pF","1.25A (AC/DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-29GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI29.jpg,1835-1018-ND,RI-29GP2025,Comus International,SWITCH REED SPST-NO 1A 140V,5409,0,"0.83000","0","1","Bulk","RI-29","Active","Glass Body","SPST-NO","20 ~ 25AT","-","1A (AC/DC)","140V","200V","20W","0.25ms","0.03ms","Through Hole","Axial","1.811"" (46.00mm)","0.071"" Dia x 0.531"" L (1.80mm x 13.50mm)","-","-55°C ~ 75°C","0.25pF","1.25A (AC/DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-26GP.pdf,-,1835-1175-ND,RI-26GP-2025,Comus International,SWITCH REED SPST-NO 1A 140V,4000,0,"0.86000","0","1","Bulk","RI-26GP","Active","Glass Body","SPST-NO","20 ~ 25AT","15 ~ 18.75AT","1A (AC/DC)","140V","200V","15W","0.3ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","1.5A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1183-ND,RI-48GP-2025,Comus International,SWITCH REED SPST-NO 1A 250V,3997,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","20 ~ 25AT","13 ~ 20AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-26GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI60.jpg,1835-1174-ND,RI-26GP-1520,Comus International,SWITCH REED SPST-NO 1A 140V,3990,0,"0.86000","0","1","Bulk","RI-26GP","Active","Glass Body","SPST-NO","15 ~ 20AT","12 ~ 16AT","1A (AC/DC)","140V","200V","15W","0.3ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.3pF","1.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-26GP.pdf,-,1835-1177-ND,RI-26GP-3035,Comus International,SWITCH REED SPST-NO 1A 140V,2000,0,"0.86000","0","1","Bulk","RI-26GP","Active","Glass Body","SPST-NO","30 ~ 35AT","19.5 ~ 22.75AT","1A (AC/DC)","140V","200V","20W","0.3ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","1.75A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1182-ND,RI-48GP-1520,Comus International,SWITCH REED SPST-NO 1A 250V,2000,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","15 ~ 20AT","8 ~ 16AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","1.75A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1184-ND,RI-48GP-2530,Comus International,SWITCH REED SPST-NO 1A 250V,2000,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","25 ~ 30AT","18 ~ 24AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1185-ND,RI-48GP-3035,Comus International,SWITCH REED SPST-NO 1A 250V,2000,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","30 ~ 35AT","23 ~ 31AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1186-ND,RI-48GP-3540,Comus International,SWITCH REED SPST-NO 1A 250V,2000,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","35 ~ 40AT","28 ~ 36AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1187-ND,RI-48GP-4045,Comus International,SWITCH REED SPST-NO 1A 250V,1997,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","40 ~ 45AT","33 ~ 41AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1189-ND,RI-48GP-5055,Comus International,SWITCH REED SPST-NO 1A 250V,1993,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","50 ~ 55AT","43 ~ 51AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-48GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI02.jpg,1835-1188-ND,RI-48GP-4550,Comus International,SWITCH REED SPST-NO 1A 250V,1987,0,"0.86000","0","1","Bulk","RI-48GP","Active","Glass Body","SPST-NO","45 ~ 50AT","38 ~ 46AT","1A (AC/DC)","250V","200V","70W","0.35ms","0.03ms","Surface Mount","Axial","2.157"" (54.79mm)","0.106"" Dia x 0.807"" L (2.70mm x 20.50mm)","-","-55°C ~ 125°C","0.2pF","2.25A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-26GP.pdf,-,1835-1176-ND,RI-26GP-2530,Comus International,SWITCH REED SPST-NO 1A 140V,1944,0,"0.86000","0","1","Bulk","RI-26GP","Active","Glass Body","SPST-NO","25 ~ 30AT","17.5 ~ 21AT","1A (AC/DC)","140V","200V","15W","0.3ms","0.03ms","Surface Mount","Axial","1.811"" (46.00mm)","0.100"" Dia x 0.570"" L (2.54mm x 14.50mm)","-","-55°C ~ 125°C","0.25pF","1.75A (DC)"
https://www.pic-gmbh.com/files/pmc0701f_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701F1015.jpg,2010-1261-2-ND,PMC-0701F1520,PIC GmbH,MICRO SMD REED SWITCH,2500,0,"0.87000","0","2500","Tape & Reel (TR)","-","Active","Glass Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.276"" L x 0.059"" W x 0.079"" H (7.00mm x 1.50mm x 2.00mm)","0.079"" (2.00mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701f_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701F1015.jpg,2010-1261-1-ND,PMC-0701F1520,PIC GmbH,MICRO SMD REED SWITCH,2500,0,"1.88000","0","1","Cut Tape (CT)","-","Active","Glass Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.276"" L x 0.059"" W x 0.079"" H (7.00mm x 1.50mm x 2.00mm)","0.079"" (2.00mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701f_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701F1015.jpg,2010-1261-6-ND,PMC-0701F1520,PIC GmbH,MICRO SMD REED SWITCH,2500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Glass Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.276"" L x 0.059"" W x 0.079"" H (7.00mm x 1.50mm x 2.00mm)","0.079"" (2.00mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701fh_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701FH1015.jpg,2010-1262-2-ND,PMC-0701FH1015,PIC GmbH,MICRO SMD REED SWITCH,2500,0,"0.92438","0","2500","Tape & Reel (TR)","-","Active","Molded Body","SPST-NO","10 ~ 15AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","J Lead","0.484"" (12.30mm)","0.374"" L x 0.110"" W x 0.091"" H (9.50mm x 2.80mm x 2.30mm)","0.091"" (2.30mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701fh_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701FH1015.jpg,2010-1262-1-ND,PMC-0701FH1015,PIC GmbH,MICRO SMD REED SWITCH,2500,0,"2.00000","0","1","Cut Tape (CT)","-","Active","Molded Body","SPST-NO","10 ~ 15AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","J Lead","0.484"" (12.30mm)","0.374"" L x 0.110"" W x 0.091"" H (9.50mm x 2.80mm x 2.30mm)","0.091"" (2.30mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
