Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Operating Temperature","Must Operate Voltage","Must Release Voltage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB3195-ND,3100-20U6999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 240V,50,0,"45.62000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB3194-ND,3100-20Q6999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 24V,50,0,"45.62000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP403L24V.jpg,1864-1850-ND,GDP403L120V,Carlo Gavazzi Inc.,3P DPC LUG TERM 40A 120VAC,10,0,"46.20000","0","1","Bulk","GDP","Active","Chassis Mount","120VAC","3PST-NO (3 Form A)","40A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","102 VAC","24 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP403L24V.jpg,1864-1851-ND,GDP403L220V,Carlo Gavazzi Inc.,3P DPC LUG TERM 40A 220VAC,10,0,"46.20000","0","1","Bulk","GDP","Active","Chassis Mount","220VAC","3PST-NO (3 Form A)","40A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","187 VAC","44 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP403L24V.jpg,1864-1852-ND,GDP403L24V,Carlo Gavazzi Inc.,3P DPC LUG TERM 40A 24VAC,6,0,"46.20000","0","1","Bulk","GDP","Active","Chassis Mount","24VAC","3PST-NO (3 Form A)","40A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","20.4 VAC","4.8 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3270-ND,3100-30Q10999CG,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 40A 24V,20,0,"48.07000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3100-20Q18999C.JPG,PB3212-ND,3100-20Q18999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 40A 24V,48,0,"49.10000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","DPST-NO (DM) (2 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB3216-ND,3100-20U18999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 40A 240V,47,0,"49.29000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","DPST-NO (DM) (2 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB3215-ND,3100-20U6999CL,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 240V,49,0,"49.30000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB3221-ND,3100-20T18999CL,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 40A 120V,48,0,"50.90000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","DPST-NO (DM) (2 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.gavazzionline.com/pdf/CC9-CC22.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC-Series.jpg,1864-1290-ND,CC18SA120,Carlo Gavazzi Inc.,RELAY CONTACTOR 3POLE 18A 120V,41,0,"58.52000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","18A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC9-CC22.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC-Series.jpg,1864-1291-ND,CC22SA120,Carlo Gavazzi Inc.,RELAY CONTACTOR 3POLE 22A 120V,44,0,"61.66000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","22A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC9-CC22.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC-Series.jpg,1864-1537-ND,CC22SA24,Carlo Gavazzi Inc.,3P CONT S 24V 50/60HZ 1NO1NC,9,0,"61.66000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VAC","3PST-NO (3 Form A)","22A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","20.4 VAC","7.2 VAC"
-,-,1864-1599-ND,CGMU-12A-120-20,Carlo Gavazzi Inc.,REV CONTACT AC COIL 2NO AUX,9,0,"65.84000","0","1","Bulk","CGMU","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","12A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3248-ND,3100-30T7999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 20A 120V,25,0,"70.79000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","20A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,-,PB3314-ND,3100-30U7999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 20A 240V,24,0,"70.79000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","20A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,-,PB3252-ND,3100-30T8999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 25A 120V,25,0,"72.92000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3253-ND,3100-30U8999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 25A 240V,22,0,"72.92000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3251-ND,3100-30Q8999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 25A 24V,14,0,"72.92000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.gavazzionline.com/pdf/CC9-CC22.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CCxxSA120.JPG,1864-1292-ND,CC32SA120,Carlo Gavazzi Inc.,RELAY CONTACTOR 3POLE 32A 120V,29,0,"74.20000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","32A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC9-CC22.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC-Series.jpg,1864-1539-ND,CC22SD24,Carlo Gavazzi Inc.,3P CONT S 24V DC 1NO1NC,26,0,"76.29000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","22A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","16.8 VDC","2.4 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3311-ND,3100-30H9999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 480V,25,0,"76.57000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","480VAC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","384 VAC","150 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,-,PB3259-ND,3100-30Q9999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 24V,21,0,"76.57000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3315-ND,3100-30U9999CG,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 240V,25,0,"79.06000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3260-ND,3100-30Q9999CG,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 24V,25,0,"79.06000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3312-ND,3100-30T9999CG,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 120V,25,0,"79.06000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP503L220V.jpg,1864-1858-ND,GDP503L24V,Carlo Gavazzi Inc.,3P DPC LUG TERM 50A 24VAC,16,0,"79.42000","0","1","Bulk","GDP","Active","Chassis Mount","24VAC","3PST-NO (3 Form A)","50A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","20.4 VAC","4.8 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP503L220V.jpg,1864-1856-ND,GDP503L120V,Carlo Gavazzi Inc.,3P DPC LUG TERM 50A 120VAC,10,0,"79.42000","0","1","Bulk","GDP","Active","Chassis Mount","120VAC","3PST-NO (3 Form A)","50A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","102 VAC","24 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP503L220V.jpg,1864-1857-ND,GDP503L220V,Carlo Gavazzi Inc.,3P DPC LUG TERM 50A 220VAC,9,0,"79.42000","0","1","Bulk","GDP","Active","Chassis Mount","220VAC","3PST-NO (3 Form A)","50A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","187 VAC","44 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP603L120V.jpg,1864-1859-ND,GDP603L120V,Carlo Gavazzi Inc.,3P DPC LUG TERM 60A 120VAC,9,0,"83.60000","0","1","Bulk","GDP","Active","Chassis Mount","120VAC","3PST-NO (3 Form A)","60A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","102 VAC","24 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP603L120V.jpg,1864-1860-ND,GDP603L220V,Carlo Gavazzi Inc.,3P DPC LUG TERM 60A 220VAC,9,0,"83.60000","0","1","Bulk","GDP","Active","Chassis Mount","220VAC","3PST-NO (3 Form A)","60A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","187 VAC","44 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP603L120V.jpg,1864-1861-ND,GDP603L24V,Carlo Gavazzi Inc.,3P DPC LUG TERM 60A 24VAC,7,0,"83.60000","0","1","Bulk","GDP","Active","Chassis Mount","24VAC","3PST-NO (3 Form A)","60A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","20.4 VAC","4.8 VAC"
https://www.gavazzionline.com/pdf/CC32-CC40.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CCxxSA120.JPG,1864-1546-ND,CC40SA24,Carlo Gavazzi Inc.,3P CONT S 24V 50/60HZ 2NO2NC,9,0,"89.87000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VAC","3PST-NO (3 Form A)","40A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","20.4 VAC","7.2 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3272-ND,3100-30T10999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 40A 120V,25,0,"91.64000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.gavazzionline.com/pdf/CC32-CC40.pdf,-,1864-1543-ND,CC32SD24,Carlo Gavazzi Inc.,3P CONT S 24V DC 2NO2NC,6,0,"91.96000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","32A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","16.8 VDC","2.4 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,-,PB3271-ND,3100-30Q10999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 40A 24V,24,0,"92.11000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,//media.digikey.com/Photos/Altech-Corporation/MC-32A-DC24V.jpg,1920-1937-ND,MC-32A-DC24V,Altech Corporation,CONTACTOR 3P 32A 2 NO/2 NC 24VDC,6,0,"94.25000","0","1","Bulk","MC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","32A","600VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 40°C","16.3 VDC","6.3 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,//media.digikey.com/Photos/Omron%20Auto/G7Z-4A-02Z-R-DC24V.jpg,Z11340-ND,G7Z-3A1B-20Z-R DC24V,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 24V,17,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,//media.digikey.com/Photos/Omron%20Auto/G7Z-4A-02Z-R-DC24V.jpg,Z11343-ND,G7Z-4A-20Z-R DC24V,Omron Automation and Safety,RELAY GEN PURP SPST X 4 40A 24V,15,10,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","SPST-NO (1 Form A) x 4","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,-,Z11342-ND,G7Z-4A-20Z-R DC12V,Omron Automation and Safety,RELAY GEN PURP SPST X 4 40A 12V,11,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","12VDC","SPST-NO (1 Form A) x 4","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","9 VDC","1.2 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,-,Z11337-ND,G7Z-2A2B-20Z-R DC24V,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 24V,10,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,-,Z11336-ND,G7Z-2A2B-20Z-R DC12V,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 12V,8,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","12VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","9 VDC","1.2 VDC"
https://www.gavazzionline.com/pdf/CC32-CC40.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CCxxSA120.JPG,1864-1548-ND,CC40SD24,Carlo Gavazzi Inc.,3P CONT S 24V DC 2NO2NC,6,0,"104.94000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","40A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","16.8 VDC","2.4 VDC"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC50SA120.jpg,1864-1294-ND,CC50SA120,Carlo Gavazzi Inc.,RELAY CONTACTOR 3POLE 50A 120V,20,0,"116.82000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","50A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC50SA120.jpg,1864-1554-ND,CC50SA240,Carlo Gavazzi Inc.,3P CONT S 240V 50/60HZ 2NO2NC,5,0,"116.82000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","50A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","204 VAC","72 VAC"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC50SA120.jpg,1864-1553-ND,CC50SA24,Carlo Gavazzi Inc.,3P CONT S 24V 50/60HZ 2NO2NC,3,0,"116.82000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VAC","3PST-NO (3 Form A)","50A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","20.4 VAC","7.2 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-4P&DocType=DS&DocLang=English,-,PB3275-ND,3100-40Q10999AT,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 4PST 40A 24V,19,0,"117.83000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","4PST-NO (DM) (4 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","19.2 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-4P&DocType=DS&DocLang=English,-,PB3319-ND,3100-40T9999A,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 4PST 30A 120V,20,0,"118.42000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","4PST-NO (DM) (4 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","93 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-4P&DocType=DS&DocLang=English,-,PB3276-ND,3100-40Q9999A,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 4PST 30A 24V,19,0,"118.42000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","4PST-NO (DM) (4 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","19.2 VAC","6 VAC"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,//media.digikey.com/Photos/Altech-Corporation/MC-32A-AC120V.jpg,1920-2077-ND,MC-50A-AC120V,Altech Corporation,CONTACTOR 3P 50A 2 NO/2 NC 120VA,8,0,"118.49000","0","1","Bulk","MC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","50A","600VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 40°C","-","-"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,-,1864-1550-ND,CC50LA120,Carlo Gavazzi Inc.,3P CONT L 120V 50/60HZ 2NO2NC,5,0,"119.79000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","50A","690VAC - Max","Auxiliary Contacts","Box Lug","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,-,1864-1551-ND,CC50LA24,Carlo Gavazzi Inc.,3P CONT L 24V 50/60HZ 2NO2NC,5,0,"119.79000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VAC","3PST-NO (3 Form A)","50A","690VAC - Max","Auxiliary Contacts","Box Lug","-5°C ~ 60°C","20.4 VAC","7.2 VAC"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/CC50LA240.JPG,1864-1552-ND,CC50LA240,Carlo Gavazzi Inc.,3P CONT L 240V50/60HZ 2NO2NC,5,0,"119.79000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","50A","690VAC - Max","Auxiliary Contacts","Box Lug","-5°C ~ 60°C","204 VAC","72 VAC"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,-,1864-1559-ND,CC65SA240,Carlo Gavazzi Inc.,3P CONT S 240V 50/60HZ 2NO2NC,10,0,"125.73000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","65A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","204 VAC","72 VAC"
https://www.gavazzionline.com/pdf/CC50-CC65.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC50SA120.jpg,1864-1558-ND,CC65SA120,Carlo Gavazzi Inc.,3P CONT S 120V 50/60HZ 2NO2NC,4,0,"125.73000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","65A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
-,-,2040-1001-ND,AEV250-M,"Altran Magnetics, LLC",RELAY CONTACTOR SPST 250A 36V,20,0,"126.00000","0","1","Bulk","AEV250","Active","Chassis Mount","36VDC","-","250A","900VDC - Max","Economizer, Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","9 VDC","6 VDC"
