Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coil Type","Coil Current","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Features","Mounting Type","Termination Style","Operating Temperature"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g8nd.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G8ND-Series.jpg,Z6523-ND,G8ND-2-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 30A 12V,1254,0,"3.83000","0","1","Tray","G8ND-2","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C) x 2","30A","16VDC - Max","7.2 VDC","1 VDC","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 85°C"
-,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ACVN51212.JPG,255-5164-ND,ACVN51212,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 35A 12V,256,0,"4.10000","0","1","Bulk","ACVN","Active","Non Latching","66.7mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","0.5 VDC","10ms","10ms","Sealed - Fully","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ACV31012.JPG,255-5270-ND,ACV31012,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,590,0,"4.46000","0","1","Box","ACV","Active","Non Latching","67.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61204_en_cm_pd2014.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CM1A-12V.JPG,255-2735-ND,CM1A-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 35A 12V,252,0,"4.54000","0","1","Bulk","CM","Active","Non Latching","125mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","10ms","10ms","Sealed - Fully","Socketable","Plug In","-40°C ~ 85°C"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61204_en_cm_pd2014.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_CM-Series_SPDT_Socketable.jpg,255-2185-ND,CM1-R-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 35A 12V,606,0,"4.63000","0","1","Bulk","CM","Active","Non Latching","125mA","12VDC","SPDT (1 Form C)","35A","14VDC - Nom","7 VDC","1.2 VDC","10ms","10ms","Resistor, Sealed - Fully","Socketable","Plug In","-40°C ~ 85°C"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61204_en_cm_pd2014.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CM1A-12V.JPG,255-3729-ND,CM1A-R-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 35A 12V,818,0,"4.68000","0","1","Bulk","CM","Active","Non Latching","125mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","10ms","10ms","Resistor, Sealed - Fully","Socketable","Plug In","-40°C ~ 85°C"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61204_en_cm_pd2014.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_CM-Series_SPDT_Socketable.jpg,255-2183-ND,CM1-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 35A 12V,662,0,"4.78000","0","1","Bulk","CM","Active","Non Latching","125mA","12VDC","SPDT (1 Form C)","35A","14VDC - Nom","7 VDC","1.2 VDC","10ms","10ms","Sealed - Fully","Socketable","Plug In","-40°C ~ 85°C"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61219_en_cnh.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ACNH3212.JPG,255-2583-ND,ACNH3212,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 30A 12V,1445,0,"4.92000","0","1","Tube","ACNH","Active","Non Latching","37.5mA","12VDC","SPST-NO (1 Form A)","30A","14VDC - Nom","6.5 VDC","1 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 110°C"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_61205_en_ct.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACT212.jpg,255-1851-ND,ACT212,Panasonic Electric Works,RELAY AUTOMOTIVE SPDTX2 20A 12V,597,0,"5.02000","0","1","Tube","ACT","Active","Non Latching","66.7mA","12VDC","SPDT (1 Form C) x 2","20A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1AF-12V.jpg,255-2172-ND,CB1AF-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 40A 12V,911,0,"5.14000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPST-NO (1 Form A)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1F-M-24V.jpg,255-3735-ND,CB1AF-M-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 40A 12V,111,0,"5.30000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPST-NO (1 Form A)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Flux Protection","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61215_en_cj.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ACJ5112.JPG,255-5162-ND,ACJ5112,Panasonic Electric Works,RELAY AUTOMOTIVE SPDTX2 20A 12V,2175,13860,"5.35000","0","1","Tube","ACJ","Active","Non Latching","66.7mA","12VDC","SPDT (1 Form C) x 2","20A","14VDC - Nom","6.5 VDC","0.8 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1A-P-12V,%20CB1A-P-24V.jpg",255-2180-ND,CB1F-P-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,2190,0,"5.38000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Flux Protection","Through Hole","PC Pin","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1-12V,%20CB1-24V.jpg",255-2179-ND,CB1F-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,633,0,"5.38000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1-12V,%20CB1-24V.jpg",255-1825-ND,CB1-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,483,0,"5.50000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1F-M-24V.jpg,255-2730-ND,CB1F-M-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,188,0,"5.59000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Flux Protection","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1F-M-24V.jpg,255-1830-ND,CB1-M-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,868,100,"5.66000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Fully","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1F-M-24V.jpg,255-2163-ND,CB1-R-M-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,492,650,"5.74000","0","1","Bulk","CB","Active","Non Latching","134mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Resistor, Sealed - Fully","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1-12V,%20CB1-24V.jpg",255-2732-ND,CB1F-R-24V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,418,0,"5.81000","0","1","Bulk","CB","Active","Non Latching","84.0mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Resistor, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1A-R-M-12V,%20CB1A-R-M-24V.jpg",255-3413-ND,CB1A-R-M-24V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,224,0,"5.86000","0","1","Bulk","CB","Active","Non Latching","84.0mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Resistor, Sealed - Fully","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_61201_en_ca.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CA1A-12V-N-5.JPG,255-5268-ND,CA1A-12V-N-5,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 30A 12V,227,0,"5.93000","0","1","Bulk","CA","Active","Non Latching","150mA","12VDC","SPST-NO (1 Form A)","30A","16VDC - Max","8 VDC","0.6 VDC","10ms","10ms","-","Chassis Mount","Plug In","-30°C ~ 80°C"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_61201_en_ca.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CA1A-DC12V-N.JPG,CA1A-DC12V-N-ND,CA1A-DC12V-N,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 30A 12V,106,0,"6.00000","0","1","Tray","CA","Active","Non Latching","150mA","12VDC","SPST-NO (1 Form A)","30A","16VDC - Max","8 VDC","0.6 VDC","10ms","10ms","-","Chassis Mount","Plug In","-30°C ~ 80°C"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_61201_en_ca.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CA1A-12V-A-5.JPG,255-5272-ND,CA1A-12V-A-5,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 30A 12V,113,0,"6.05000","0","1","Bulk","CA","Active","Non Latching","150mA","12VDC","SPST-NO (1 Form A)","30A","16VDC - Max","8 VDC","0.6 VDC","10ms","10ms","-","Chassis Mount","Plug In","-30°C ~ 80°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_CB1A-R-WM-12V_View-1.jpg,255-2165-ND,CB1-WM-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,109,0,"6.36000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Fully","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1A-P-12V,%20CB1A-P-24V.jpg",255-2178-ND,CB1AH-P-24V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 70A 24V,2970,0,"6.67000","0","1","Tube","CB","Active","Non Latching","58.0mA","24VDC","SPST-NO (1 Form A)","70A","14VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://www.panasonic-electric-works.com/pew/eu/downloads/ds_61201_en_ca.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CA1-DC12V-N.JPG,255-2725-ND,CA1-DC12V-N,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,525,0,"6.74000","0","1","Tray","CA","Active","Non Latching","150mA","12VDC","SPDT (1 Form C)","20A","15VDC - Max","8 VDC","0.6 VDC","10ms","10ms","-","Chassis Mount","Plug In","-30°C ~ 80°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1AH-12V,%20CB1AH-24V.jpg",255-2082-ND,CB1AH-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 70A 12V,146,1000,"6.82000","0","1","Bulk","CB","Active","Non Latching","150mA","12VDC","SPST-NO (1 Form A)","70A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Fully","Socketable","Plug In, Quick Connect - Multiple Sizes","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654328-1&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23074A1002A403.JPG,PB2137-ND,V23074A1002A403,TE Connectivity Potter & Brumfield Relays,RELAY AUTOMOTIVE SPDT 30A 24V,1509,0,"7.04000","0","1","Bulk","Micro Relay A","Active","Non Latching","-","24VDC","SPDT (1 Form C)","30A","24VDC - Nom","14.4 VDC","3.6 VDC","-","-","Resistor","Socketable","Plug In, Quick Connect - Multiple Sizes","-40°C ~ 125°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1AH-M-12V.jpg,255-3733-ND,CB1AH-R-M-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 70A 12V,1588,0,"7.06000","0","1","Bulk","CB","Active","Non Latching","134mA","12VDC","SPST-NO (1 Form A)","70A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Resistor, Sealed - Fully","Chassis Mount","Quick Connect - Multiple Sizes","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1A-P-12V,%20CB1A-P-24V.jpg",255-3517-ND,CB1-T-P-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,285,100,"7.06000","0","1","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23074-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/8-1393292-4.JPG,A122157-ND,4-1904124-3,TE Connectivity AMP Connectors,RELAY AUTOMOTIVE SPDT 30A 12V,3765,0,"7.71000","0","1","Bulk","Micro Relay A","Active","Non Latching","-","12VDC","SPDT (1 Form C)","30A","12VDC - Nom","7.2 VDC","1.6 VDC","-","-","Resistor","Socketable","Plug In, Quick Connect - Multiple Sizes","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23074-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6-1393292-3.jpg,A122646-ND,6-1393292-3,TE Connectivity AMP Connectors,RELAY AUTOMOTIVE SPDT 30A 24V,1386,0,"8.61000","0","1","Bulk","Micro Relay A","Active","Non Latching","-","24VDC","SPDT (1 Form C)","30A","24VDC - Nom","14.4 VDC","3.6 VDC","-","-","Diode","Socketable","Plug In, Quick Connect - Multiple Sizes","-40°C ~ 125°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g8n.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G8N-1%20SERIES.JPG,Z2697-ND,G8N-1 DC12 SK,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 30A 12V,5871,0,"9.37000","0","1","Bulk","G8N-1","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C)","30A","16VDC - Max","7.2 VDC","1 VDC","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23234-A0004-X055&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-1904025-6.jpg,A123707-ND,2-1904025-6,TE Connectivity Potter & Brumfield Relays,V23234A0004X055-EV-100,280,0,"12.22000","0","1","Bulk","Power Relay B","Active","Non Latching","94.0mA","24VDC","SPDT (1 Form C)","50A","24VDC - Nom","16 VDC","3 VDC","10ms","10ms","-","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23134-X0000-A002&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/9-1393303-7.JPG,A122269-ND,9-1393303-7,TE Connectivity AMP Connectors,RELAY AUTOMOTIVE SPST-NO 70A 24V,365,0,"14.30000","0","1","Bulk","F7","Active","Non Latching","-","24VDC","SPST-NO (1 Form A)","70A","24VDC - Nom","14.4 VDC","3.2 VDC","7ms","2ms","-","Socketable","Plug In, Quick Connect - Multiple Sizes","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23134-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/3-1393303-7.JPG,A122266-ND,3-1393303-4,TE Connectivity AMP Connectors,RELAY AUTOMOTIVE SPST-NO 60A 12V,398,0,"14.81000","0","1","Bulk","F4","Active","Non Latching","-","12VDC","SPST-NO (1 Form A)","60A","12VDC - Nom","7.2 VDC","1.6 VDC","7ms","2ms","-","Chassis Mount","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23134-X0000-A002&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23134J1052D642.JPG,PB2136-ND,V23134J1052D642,TE Connectivity Potter & Brumfield Relays,RELAY AUTOMOTIVE SPST-NO 70A 12V,439,0,"14.89000","0","1","Bulk","F7","Active","Non Latching","-","12VDC","SPST-NO (1 Form A)","70A","12VDC - Nom","7.2 VDC","1.6 VDC","7ms","2ms","-","Chassis Mount","Plug In, Quick Connect - Multiple Sizes","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23134-X0000-A002&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1393304-1.JPG,A122264-ND,1-1393304-1,TE Connectivity Potter & Brumfield Relays,RELAY AUTOMOTIVE SPST-NO 70A 24V,622,0,"17.99000","0","1","Bulk","F7","Active","Non Latching","-","24VDC","SPST-NO (1 Form A)","70A","24VDC - Nom","14.4 VDC","3.2 VDC","7ms","2ms","-","Chassis Mount","Plug In, Quick Connect - Multiple Sizes","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23134-X0000-A001&DocType=DS&DocLang=English,-,PB2138-ND,V23134A1052C643,TE Connectivity Potter & Brumfield Relays,RELAY AUTOMOTIVE SPDT 40A 12V,331,0,"18.00000","0","1","Bulk","F4","Active","Non Latching","133mA","12VDC","SPDT (1 Form C)","40A","14VDC - Max","7.2 VDC","1.6 VDC","7ms","2ms","-","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23134-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-1393302-2.jpg,A122265-ND,2-1393302-2,TE Connectivity AMP Connectors,RELAY AUTOMOTIVE SPDT 60A 12V,1101,0,"18.26000","0","1","Bulk","F4","Active","Non Latching","-","12VDC","SPDT (1 Form C)","60A","12VDC - Nom","7.2 VDC","1.6 VDC","7ms","2ms","-","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23134-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6-1393302-3.JPG,A122268-ND,6-1393302-3,TE Connectivity AMP Connectors,RELAY AUTOMOTIVE SPDT 60A 24V,1458,0,"19.21000","0","1","Bulk","F4","Active","Non Latching","-","24VDC","SPDT (1 Form C)","60A","24VDC - Nom","14.4 VDC","3.2 VDC","7ms","2ms","-","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23132-A2001-B200&DocType=Customer+Drawing&DocLang=English,-,PB2570-ND,1416010-1,TE Connectivity Potter & Brumfield Relays,1416010-1,2093,0,"51.74000","0","1","Bulk","HCR 150","Active","Non Latching","-","12VDC","SPST-NO (1 Form A)","130A","12VDC - Nom","7.2 VDC","1.2 VDC","25ms","8ms","-","Chassis Mount","Screw Terminal","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23132-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1393315-9.JPG,A122116-ND,1393315-9,TE Connectivity AMP Connectors,RELAY AUTO SPST-NO-DM 130A 24V,134,0,"58.14000","0","1","Bulk","HCR 150","Active","Non Latching","-","24VDC","SPST-NO (DM) (1 Form X)","130A","24VDC - Nom","14.4 VDC","2.4 VDC","25ms","8ms","-","Chassis Mount","Screw Terminal","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EV(AEV).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AEV52012.JPG,255-3044-ND,AEV52012,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,112,0,"107.12000","0","1","Bulk","AEV","Active","Non Latching","327mA","12VDC","SPST-NO (1 Form A)","20A","400VDC - Nom","9 VDC","0.5 VDC","50ms","30ms","-","Chassis Mount","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EV(AEV).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AEV110122.JPG,255-3039-ND,AEV110122,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 10A 12V,120,0,"107.86000","0","1","Bulk","AEV","Active","Non Latching","103mA","12VDC","SPST-NO (1 Form A)","10A","400VDC - Nom","9 VDC","1 VDC","50ms","30ms","-","Chassis Mount","Plug In, Quick Connect - 0.187"" (4.7mm)","-40°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/JS-M_Series_Rev_Dec_2011.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JSM1-%20SERIES.jpg,255-2815-ND,JSM1A-12V-5,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 15A 12V,3057,0,"1.75000","0","1","Bulk","JS-M","Active","Non Latching","53.3mA","12VDC","SPST-NO (1 Form A)","15A","16VDC - Max","6.3 VDC","0.9 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61207_en_cp.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CP1SA-12V-X.JPG,255-3417-2-ND,CP1SA-12V-Z,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,1200,0,"2.59200","0","300","Tape & Reel (TR)","CP","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","Sealed - Fully","Surface Mount","Gull Wing","-40°C ~ 85°C"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61207_en_cp.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CP1SA-12V-X.JPG,255-3417-1-ND,CP1SA-12V-Z,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,1311,0,"4.28000","0","1","Cut Tape (CT)","CP","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","Sealed - Fully","Surface Mount","Gull Wing","-40°C ~ 85°C"
