Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Output Type","Voltage - Input","Voltage - Load","Load Current","On-State Resistance (Max)","Termination Style","Package / Case","Supplier Device Package"
https://toshiba.semicon-storage.com/info/docget.jsp?did=55301&prodName=TLP3403R,//media.digikey.com/Renders/Toshiba%20Renders/264;-11-3D1;-;-4.jpg,TLP3403R(TPFTR-ND,"TLP3403R(TP,F",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 1A 0-20V,3000,0,"1.86533","0","3000","Tape & Reel (TR)","TLP3403R","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.8VDC","0V ~ 20V","1A","220 mOhms","SMD (SMT) Tab","4-SMD (0.108"", 2.75mm)","4-VSONR"
https://toshiba.semicon-storage.com/info/docget.jsp?did=55301&prodName=TLP3403R,//media.digikey.com/Renders/Toshiba%20Renders/264;-11-3D1;-;-4.jpg,TLP3403R(TPFCT-ND,"TLP3403R(TP,F",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 1A 0-20V,7117,0,"4.83000","0","1","Cut Tape (CT)","TLP3403R","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.8VDC","0V ~ 20V","1A","220 mOhms","SMD (SMT) Tab","4-SMD (0.108"", 2.75mm)","4-VSONR"
https://toshiba.semicon-storage.com/info/docget.jsp?did=55301&prodName=TLP3403R,//media.digikey.com/Renders/Toshiba%20Renders/264;-11-3D1;-;-4.jpg,TLP3403R(TPFDKR-ND,"TLP3403R(TP,F",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 1A 0-20V,7117,0,"Digi-Reel","0","1","Digi-Reel®","TLP3403R","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.8VDC","0V ~ 20V","1A","220 mOhms","SMD (SMT) Tab","4-SMD (0.108"", 2.75mm)","4-VSONR"
https://toshiba.semicon-storage.com/info/docget.jsp?did=29490&prodName=TLP3419,//media.digikey.com/Renders/Toshiba%20Renders/TLP3431.jpg,TLP3419(TPF)TR-ND,"TLP3419(TP,F)",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 200MA 0-80V,3000,0,"1.86533","0","3000","Tape & Reel (TR)","TLP3419","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 80V","200mA","8 Ohms","SMD (SMT) Tab","4-SMD (0.096"", 2.45mm)","4-VSON"
https://toshiba.semicon-storage.com/info/docget.jsp?did=29490&prodName=TLP3419,//media.digikey.com/Renders/Toshiba%20Renders/TLP3431.jpg,TLP3419(TPF)CT-ND,"TLP3419(TP,F)",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 200MA 0-80V,4770,0,"4.83000","0","1","Cut Tape (CT)","TLP3419","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 80V","200mA","8 Ohms","SMD (SMT) Tab","4-SMD (0.096"", 2.45mm)","4-VSON"
https://toshiba.semicon-storage.com/info/docget.jsp?did=29490&prodName=TLP3419,//media.digikey.com/Renders/Toshiba%20Renders/TLP3431.jpg,TLP3419(TPF)DKR-ND,"TLP3419(TP,F)",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 200MA 0-80V,4770,0,"Digi-Reel","0","1","Digi-Reel®","TLP3419","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 80V","200mA","8 Ohms","SMD (SMT) Tab","4-SMD (0.096"", 2.45mm)","4-VSON"
https://toshiba.semicon-storage.com/info/docget.jsp?did=15374&prodName=TLP3420,//media.digikey.com/Renders/Toshiba%20Renders/TLP3431.jpg,TLP3420(TPFTR-ND,"TLP3420(TP,F",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 100MA 0-100V,3000,0,"1.86533","0","3000","Tape & Reel (TR)","TLP3420","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 100V","100mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.096"", 2.45mm)","4-VSON"
https://toshiba.semicon-storage.com/info/docget.jsp?did=15374&prodName=TLP3420,//media.digikey.com/Renders/Toshiba%20Renders/TLP3431.jpg,TLP3420(TPFCT-ND,"TLP3420(TP,F",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 100MA 0-100V,4103,0,"4.83000","0","1","Cut Tape (CT)","TLP3420","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 100V","100mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.096"", 2.45mm)","4-VSON"
https://toshiba.semicon-storage.com/info/docget.jsp?did=15374&prodName=TLP3420,//media.digikey.com/Renders/Toshiba%20Renders/TLP3431.jpg,TLP3420(TPFDKR-ND,"TLP3420(TP,F",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 100MA 0-100V,4103,0,"Digi-Reel","0","1","Digi-Reel®","TLP3420","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 100V","100mA","14 Ohms","SMD (SMT) Tab","4-SMD (0.096"", 2.45mm)","4-VSON"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_ge1a_aqy21_e.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-3341-2-ND,AQY211EHAX,Panasonic Electric Works,SSR RELAY SPST-NO 1A 0-30V,4000,3000,"1.90400","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 30V","1A","500 mOhms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_ge1a_aqy21_e.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-3341-1-ND,AQY211EHAX,Panasonic Electric Works,SSR RELAY SPST-NO 1A 0-30V,4557,3000,"3.59000","0","1","Cut Tape (CT)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 30V","1A","500 mOhms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_ge1a_aqy21_e.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-3341-6-ND,AQY211EHAX,Panasonic Electric Works,SSR RELAY SPST-NO 1A 0-30V,4557,3000,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 30V","1A","500 mOhms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu2a_aqw21_s.pdf,//media.digikey.com/renders/Panasonic%20Elect%20Works%20Renders/8-SOP%20PKG.jpg,255-1964-2-ND,AQW210SX,Panasonic Electric Works,SSR RELAY SPST-NO 100MA 0-350V,37000,0,"1.98800","0","1000","Tape & Reel (TR)","PhotoMOS™ AQW","Active","Surface Mount","SPST-NO (1 Form A) x 2","AC, DC","1.14VDC","0V ~ 350V","100mA","35 Ohms","Gull Wing","8-SOP (0.173"", 4.40mm Width)","8-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_hs1a_aqy23_s.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2690-2-ND,AQY232SZ,Panasonic Electric Works,SSR RELAY SPST-NO 500MA 0-60V,27000,0,"2.01600","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.25VDC","0V ~ 60V","500mA","2.5 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_hs1a_aqy23_s.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2690-1-ND,AQY232SZ,Panasonic Electric Works,SSR RELAY SPST-NO 500MA 0-60V,28011,0,"3.80000","0","1","Cut Tape (CT)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.25VDC","0V ~ 60V","500mA","2.5 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_hs1a_aqy23_s.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2690-6-ND,AQY232SZ,Panasonic Electric Works,SSR RELAY SPST-NO 500MA 0-60V,28011,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.25VDC","0V ~ 60V","500mA","2.5 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_ay_dy.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G3VM-41DY1(TR05).jpg,Z5418TR-ND,G3VM-41DY1(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 2A 0-40V,9000,0,"2.03776","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 40V","2A","150 mOhms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_ay_dy.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G3VM-41DY1(TR05).jpg,Z5418CT-ND,G3VM-41DY1(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 2A 0-40V,9973,0,"3.59000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 40V","2A","150 mOhms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_ay_dy.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G3VM-41DY1(TR05).jpg,Z5418DKR-ND,G3VM-41DY1(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 2A 0-40V,9973,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 40V","2A","150 mOhms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1a_aqv21_s.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-2111-2-ND,AQV212SZ,Panasonic Electric Works,SSR RELAY SPST-NO 500MA 0-60V,2000,1000,"2.04400","0","1000","Tape & Reel (TR)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 60V","500mA","2.5 Ohms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1a_aqv21_s.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-2111-1-ND,AQV212SZ,Panasonic Electric Works,SSR RELAY SPST-NO 500MA 0-60V,2995,1000,"3.85000","0","1","Cut Tape (CT)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 60V","500mA","2.5 Ohms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1a_aqv21_s.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-2111-6-ND,AQV212SZ,Panasonic Electric Works,SSR RELAY SPST-NO 500MA 0-60V,2995,1000,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 60V","500mA","2.5 Ohms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1b_aqv41_s.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-3869-2-ND,AQV414SX,Panasonic Electric Works,SSR RELAY SPST-NC 100MA 0-400V,1000,0,"2.08600","0","1000","Tape & Reel (TR)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.14VDC","0V ~ 400V","100mA","50 Ohms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1b_aqv41_s.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-3869-1-ND,AQV414SX,Panasonic Electric Works,SSR RELAY SPST-NC 100MA 0-400V,1584,0,"3.94000","0","1","Cut Tape (CT)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.14VDC","0V ~ 400V","100mA","50 Ohms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1b_aqv41_s.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-3869-6-ND,AQV414SX,Panasonic Electric Works,SSR RELAY SPST-NC 100MA 0-400V,1584,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQV","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.14VDC","0V ~ 400V","100mA","50 Ohms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_201g2.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z4070TR-ND,G3VM-201G2(TR),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 200MA 0-200V,7500,0,"2.11260","0","2500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 200V","200mA","8 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_201g2.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z4070CT-ND,G3VM-201G2(TR),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 200MA 0-200V,7824,0,"3.72000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 200V","200mA","8 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_201g2.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z4070DKR-ND,G3VM-201G2(TR),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 200MA 0-200V,7824,0,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 200V","200mA","8 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61gr2.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z5431TR-ND,G3VM-61GR2(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 1.7A 0-60V,20000,500,"2.16886","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 60V","1.7A","130 mOhms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61gr2.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z5431CT-ND,G3VM-61GR2(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 1.7A 0-60V,20405,500,"3.82000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 60V","1.7A","130 mOhms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61gr2.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-4-SOP-SMD.jpg,Z5431DKR-ND,G3VM-61GR2(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 1.7A 0-60V,20405,500,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 60V","1.7A","130 mOhms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
http://www.ixysic.com/home/PDFs.nsf/www/Lcc110.pdf/$File/Lcc110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA253TR-ND,LCC110STR,IXYS Integrated Circuits Division,SSR RELAY SPDT 120MA 0-350V,0,0,"2.24000","0","1000","Tape & Reel (TR)","LCC, OptoMOS®","Active","Surface Mount","SPDT (1 Form C)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
http://www.ixysic.com/home/PDFs.nsf/www/Lcc110.pdf/$File/Lcc110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA253CT-ND,LCC110STR,IXYS Integrated Circuits Division,SSR RELAY SPDT 120MA 0-350V,461,0,"4.93000","0","1","Cut Tape (CT)","LCC, OptoMOS®","Active","Surface Mount","SPDT (1 Form C)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
http://www.ixysic.com/home/PDFs.nsf/www/Lcc110.pdf/$File/Lcc110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA253DKR-ND,LCC110STR,IXYS Integrated Circuits Division,SSR RELAY SPDT 120MA 0-350V,461,0,"Digi-Reel","0","1","Digi-Reel®","LCC, OptoMOS®","Active","Surface Mount","SPDT (1 Form C)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/6F2BBB48138E1B3C85256A2C00666777/$file/LAA110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA236TR-ND,LAA110STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 120MA 0-350V,1000,0,"2.25400","0","1000","Tape & Reel (TR)","LAA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A) x 2","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/6F2BBB48138E1B3C85256A2C00666777/$file/LAA110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA236CT-ND,LAA110STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 120MA 0-350V,1899,0,"4.96000","0","1","Cut Tape (CT)","LAA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A) x 2","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/6F2BBB48138E1B3C85256A2C00666777/$file/LAA110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA236DKR-ND,LAA110STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 120MA 0-350V,1899,0,"Digi-Reel","0","1","Digi-Reel®","LAA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A) x 2","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
https://toshiba.semicon-storage.com/info/docget.jsp?did=53702&prodName=TLP3406S,"//media.digikey.com/Photos/Toshiba%20Photos/MFG_TLP3406S(TP,E.jpg",TLP3406S(TPETR-ND,"TLP3406S(TP,E",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 1.5A 0-30V,5000,0,"2.30010","0","2500","Tape & Reel (TR)","TLP3406S","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.21VDC","0V ~ 30V","1.5A","200 mOhms","SMD (SMT) Tab","4-SMD (0.079"", 2.00mm)","S-VSON4"
https://toshiba.semicon-storage.com/info/docget.jsp?did=53702&prodName=TLP3406S,"//media.digikey.com/Photos/Toshiba%20Photos/MFG_TLP3406S(TP,E.jpg",TLP3406S(TPECT-ND,"TLP3406S(TP,E",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 1.5A 0-30V,8717,0,"5.95000","0","1","Cut Tape (CT)","TLP3406S","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.21VDC","0V ~ 30V","1.5A","200 mOhms","SMD (SMT) Tab","4-SMD (0.079"", 2.00mm)","S-VSON4"
https://toshiba.semicon-storage.com/info/docget.jsp?did=53702&prodName=TLP3406S,"//media.digikey.com/Photos/Toshiba%20Photos/MFG_TLP3406S(TP,E.jpg",TLP3406S(TPEDKR-ND,"TLP3406S(TP,E",Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 1.5A 0-30V,8717,0,"Digi-Reel","0","1","Digi-Reel®","TLP3406S","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.21VDC","0V ~ 30V","1.5A","200 mOhms","SMD (SMT) Tab","4-SMD (0.079"", 2.00mm)","S-VSON4"
https://docs.broadcom.com/docs/AV02-0279EN,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,516-2688-5-ND,ASSR-4110-003E,Broadcom Limited,SSR RELAY SPST-NO 120MA 0-400V,1290,0,"2.33000","0","1","Tube","ASSR","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.3VDC","0V ~ 400V","120mA","25 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP (2.54mm)"
http://www.ixysic.com/home/pdfs.nsf/0/A3F113824FF911ED85256A2C00672E79/$file/LBA110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA240TR-ND,LBA110STR,IXYS Integrated Circuits Division,RELAY SPST-NO/NC 120MA 0-350V,1000,0,"2.35200","0","1000","Tape & Reel (TR)","LBA, OptoMOS®","Active","Surface Mount","SPST-NO + SPST-NC (1 Form A and B)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/A3F113824FF911ED85256A2C00672E79/$file/LBA110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA240CT-ND,LBA110STR,IXYS Integrated Circuits Division,RELAY SPST-NO/NC 120MA 0-350V,1448,0,"5.17000","0","1","Cut Tape (CT)","LBA, OptoMOS®","Active","Surface Mount","SPST-NO + SPST-NC (1 Form A and B)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/A3F113824FF911ED85256A2C00672E79/$file/LBA110.pdf,//media.digikey.com/photos/Clare%20Photos/212-8-SMD.jpg,CLA240DKR-ND,LBA110STR,IXYS Integrated Circuits Division,RELAY SPST-NO/NC 120MA 0-350V,1448,0,"Digi-Reel","0","1","Digi-Reel®","LBA, OptoMOS®","Active","Surface Mount","SPST-NO + SPST-NC (1 Form A and B)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
https://cotorelay.com/wp-content/uploads/2014/10/c226s_c326s_mosfet_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20C2.JPG,306-1417-2-ND,C226STR,Coto Technology,SSR RELAY SPST-NO 2A 0-40V,2000,0,"2.37552","0","2000","Tape & Reel (TR)","COTOMOS™","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.37VDC","0V ~ 40V","2A","85 mOhms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://cotorelay.com/wp-content/uploads/2014/10/c226s_c326s_mosfet_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20C2.JPG,306-1417-1-ND,C226STR,Coto Technology,SSR RELAY SPST-NO 2A 0-40V,3508,0,"4.48000","0","1","Cut Tape (CT)","COTOMOS™","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.37VDC","0V ~ 40V","2A","85 mOhms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://cotorelay.com/wp-content/uploads/2014/10/c226s_c326s_mosfet_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20C2.JPG,306-1417-6-ND,C226STR,Coto Technology,SSR RELAY SPST-NO 2A 0-40V,3508,0,"Digi-Reel","0","1","Digi-Reel®","COTOMOS™","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.37VDC","0V ~ 40V","2A","85 mOhms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/0/7F42BDEF3B9B89EE85256A2C00635699/$file/LCA710.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA249TR-ND,LCA710STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 1A 0-60V,16000,0,"2.38000","0","1000","Tape & Reel (TR)","LCA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 60V","1A","500 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/7F42BDEF3B9B89EE85256A2C00635699/$file/LCA710.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA249CT-ND,LCA710STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 1A 0-60V,16972,0,"5.24000","0","1","Cut Tape (CT)","LCA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 60V","1A","500 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/7F42BDEF3B9B89EE85256A2C00635699/$file/LCA710.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA249DKR-ND,LCA710STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 1A 0-60V,16972,0,"Digi-Reel","0","1","Digi-Reel®","LCA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 60V","1A","500 mOhms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
