Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1)","Resistor - Emitter Base (R2)","DC Current Gain (hFE) (Min) @ Ic, Vce","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Frequency - Transition","Power - Max","Mounting Type","Package / Case","Supplier Device Package"
https://assets.nexperia.com/documents/data-sheet/PDTA114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT323.jpg,1727-6272-1-ND,"PDTA114EU,115",Nexperia USA Inc.,TRANS PREBIAS PNP 200MW SOT323,17450,0,"0.17000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","180MHz","200mW","Surface Mount","SC-70, SOT-323","SC-70"
https://assets.nexperia.com/documents/data-sheet/PDTA114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT323.jpg,1727-6272-6-ND,"PDTA114EU,115",Nexperia USA Inc.,TRANS PREBIAS PNP 200MW SOT323,17450,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","180MHz","200mW","Surface Mount","SC-70, SOT-323","SC-70"
https://assets.nexperia.com/documents/data-sheet/PDTA144E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-4760-2-ND,"PDTA144ET,235",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,0,0,"0.02360","0","10000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA144E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6273-2-ND,"PDTA144ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,15000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA144E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6273-1-ND,"PDTA144ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,16455,0,"0.17000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA144E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-4760-1-ND,"PDTA144ET,235",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,9700,0,"0.17000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA144E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6273-6-ND,"PDTA144ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,16455,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA144E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-4760-6-ND,"PDTA144ET,235",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,9700,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,"PDTA143ZT,235-ND","PDTA143ZT,235",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,0,0,"0.02360","0","10000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5130-2-ND,"PDTA143ZT,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,15000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5130-1-ND,"PDTA143ZT,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,18000,0,"0.17000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5130-6-ND,"PDTA143ZT,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,18000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143T_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT323.jpg,"PDTC143TU,135-ND","PDTC143TU,135",Nexperia USA Inc.,TRANS PREBIAS NPN 200MW SOT323,0,0,"0.02360","0","10000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","200 @ 1mA, 5V","100mV @ 250µA, 5mA","1µA","-","200mW","Surface Mount","SC-70, SOT-323","SC-70"
https://assets.nexperia.com/documents/data-sheet/PDTC143T_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT323.jpg,1727-5138-2-ND,"PDTC143TU,115",Nexperia USA Inc.,TRANS PREBIAS NPN 200MW SOT323,12000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","200 @ 1mA, 5V","100mV @ 250µA, 5mA","1µA","-","200mW","Surface Mount","SC-70, SOT-323","SC-70"
https://assets.nexperia.com/documents/data-sheet/PDTC143T_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT323.jpg,1727-5138-1-ND,"PDTC143TU,115",Nexperia USA Inc.,TRANS PREBIAS NPN 200MW SOT323,15000,0,"0.17000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","200 @ 1mA, 5V","100mV @ 250µA, 5mA","1µA","-","200mW","Surface Mount","SC-70, SOT-323","SC-70"
https://assets.nexperia.com/documents/data-sheet/PDTC143T_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT323.jpg,1727-5138-6-ND,"PDTC143TU,115",Nexperia USA Inc.,TRANS PREBIAS NPN 200MW SOT323,15000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","200 @ 1mA, 5V","100mV @ 250µA, 5mA","1µA","-","200mW","Surface Mount","SC-70, SOT-323","SC-70"
https://assets.nexperia.com/documents/data-sheet/PDTC143T_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6279-2-ND,"PDTC143TT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,9000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","200 @ 1mA, 5V","100mV @ 250µA, 5mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143T_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6279-1-ND,"PDTC143TT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,11852,0,"0.17000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","200 @ 1mA, 5V","100mV @ 250µA, 5mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143T_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6279-6-ND,"PDTC143TT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,11852,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","200 @ 1mA, 5V","100mV @ 250µA, 5mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114T_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6274-2-ND,"PDTC114TT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,6000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","-","200 @ 1mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114T_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,"PDTC114TT,235-ND","PDTC114TT,235",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,0,0,"0.02360","0","10000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","-","200 @ 1mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114T_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6274-1-ND,"PDTC114TT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,9002,0,"0.17000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","-","200 @ 1mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114T_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6274-6-ND,"PDTC114TT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,9002,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","-","200 @ 1mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PDTA124E.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-8521-2-ND,"PDTA124ET,235",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,0,0,"0.02360","0","10000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","22 kOhms","22 kOhms","60 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PDTA124E.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5128-2-ND,"PDTA124ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,6000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","22 kOhms","22 kOhms","60 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PDTA124E.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5128-1-ND,"PDTA124ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,6709,0,"0.17000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","22 kOhms","22 kOhms","60 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PDTA124E.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5128-6-ND,"PDTA124ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,6709,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","22 kOhms","22 kOhms","60 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA123J_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-1692-2-ND,"PDTA123JT,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,3000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","2.2 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","100nA (ICBO)","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA123Y_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-1979-2-ND,"PDTA123YT,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,3000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","2.2 kOhms","10 kOhms","35 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA123Y_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-1979-1-ND,"PDTA123YT,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,4123,0,"0.17000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","2.2 kOhms","10 kOhms","35 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA123Y_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-1979-6-ND,"PDTA123YT,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,4123,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","2.2 kOhms","10 kOhms","35 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA115E_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-3011-2-ND,"PDTA115ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,3000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","20mA","50V","100 kOhms","100 kOhms","80 @ 5mA, 5V","150mV @ 250µA, 5mA","100nA (ICBO)","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA115E_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-3011-1-ND,"PDTA115ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,5980,0,"0.17000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","20mA","50V","100 kOhms","100 kOhms","80 @ 5mA, 5V","150mV @ 250µA, 5mA","100nA (ICBO)","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTA115E_SERIES.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-3011-6-ND,"PDTA115ET,215",Nexperia USA Inc.,TRANS PREBIAS PNP 250MW TO236AB,5980,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","20mA","50V","100 kOhms","100 kOhms","80 @ 5mA, 5V","150mV @ 250µA, 5mA","100nA (ICBO)","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC123Y_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6277-2-ND,"PDTC123YT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,3000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","2.2 kOhms","10 kOhms","35 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC123Y_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6277-1-ND,"PDTC123YT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,6010,0,"0.17000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","2.2 kOhms","10 kOhms","35 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC123Y_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6277-6-ND,"PDTC123YT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,6010,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","2.2 kOhms","10 kOhms","35 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC124X_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-1710-2-ND,"PDTC124XT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,3000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC124X_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-1710-1-ND,"PDTC124XT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,3201,0,"0.17000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC124X_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-1710-6-ND,"PDTC124XT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,3201,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","47 kOhms","80 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","-","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
http://www.onsemi.com/pub/Collateral/DTC143Z-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2233T1GOSTR-ND,MUN2233T1G,ON Semiconductor,TRANS PREBIAS NPN 230MW SC59,24000,0,"0.03026","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC143Z-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2233T1GOSCT-ND,MUN2233T1G,ON Semiconductor,TRANS PREBIAS NPN 230MW SC59,25880,0,"0.18000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC143Z-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2233T1GOSDKR-ND,MUN2233T1G,ON Semiconductor,TRANS PREBIAS NPN 230MW SC59,25880,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC124X-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC124XET1GOSTR-ND,DTC124XET1G,ON Semiconductor,TRANS PREBIAS NPN 0.2W SC75,24000,0,"0.03026","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC124X-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC124XET1GOSCT-ND,DTC124XET1G,ON Semiconductor,TRANS PREBIAS NPN 0.2W SC75,26375,0,"0.18000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC124X-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC124XET1GOSDKR-ND,DTC124XET1G,ON Semiconductor,TRANS PREBIAS NPN 0.2W SC75,26375,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/digital/dta115eebtl-e.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA115EKAT146TR-ND,DTA115EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,54000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","20mA","50V","100 kOhms","100 kOhms","82 @ 5mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/digital/dta115eebtl-e.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA115EKAT146CT-ND,DTA115EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,58482,0,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","20mA","50V","100 kOhms","100 kOhms","82 @ 5mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/digital/dta115eebtl-e.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA115EKAT146DKR-ND,DTA115EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,58482,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","20mA","50V","100 kOhms","100 kOhms","82 @ 5mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC114TKA/dtc114tkat146-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC114TUAT106TR-ND,DTC114TUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,48000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Not For New Designs","NPN - Pre-Biased","100mA","50V","10 kOhms","-","100 @ 1mA, 5V","300mV @ 1mA, 10mA","500nA (ICBO)","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
https://www.rohm.com/datasheet/DTC114TKA/dtc114tkat146-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC114TUAT106CT-ND,DTC114TUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,49144,0,"0.19000","0","1","Cut Tape (CT)","-","Not For New Designs","NPN - Pre-Biased","100mA","50V","10 kOhms","-","100 @ 1mA, 5V","300mV @ 1mA, 10mA","500nA (ICBO)","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
