Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector Type","1st Connector Gender","1st Connector Number of Positions","1st Connector Number of Positions Loaded","1st Connector Shell Size - Insert","1st Connector Orientation","1st Connector Mounting Type","2nd Connector Type","2nd Connector Gender","2nd Connector Number of Positions","2nd Connector Number of Positions Loaded","2nd Connector Shell Size - Insert","2nd Connector Orientation","2nd Connector Mounting Type","Length","Assembly Configuration","Cable Type","Cable Material","Color","Shielding","Ingress Protection","Usage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T40522XX00XXXX&DocType=Customer+Drawing&DocLang=English,-,A142393-ND,T4052228003-002,TE Connectivity AMP Connectors,RPC-M8-3MR-1.0-M12-3FR-PUR,150,0,"11.29000","0","1","M8, M12","Active","Receptacle, Right Angle","Male Pins","3","All","M8","A","Free Hanging (In-Line)","Plug, Right Angle","Female Sockets","5","3","M12","A","Free Hanging (In-Line)","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T40524XX00XXXX&DocType=Customer+Drawing&DocLang=English,-,A142401-ND,T4052415004-001,TE Connectivity AMP Connectors,RPC-M8-4FR-0.5-M12-4MS-PVC,200,0,"11.35000","0","1","M8, M12","Active","Receptacle","Male Pins","5","4","M12","A","Free Hanging (In-Line)","Plug, Right Angle","Female Sockets","4","All","M8","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T40523XX00XXXX&DocType=Customer+Drawing&DocLang=English,-,A142400-ND,T4052325004-001,TE Connectivity AMP Connectors,RPC-M8-4FS-0.5-M12-4MS-PUR,200,0,"11.62000","0","1","M8, M12","Active","Receptacle","Male Pins","5","4","M12","A","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M8","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyurethane (PUR)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T40521XX00XXXX&DocType=Customer+Drawing&DocLang=English,-,A142396-ND,T4052127004-002,TE Connectivity AMP Connectors,RPC-M8-4MS-1.0-M12-4FS-PUR,150,0,"11.70000","0","1","M8, M12","Active","Receptacle","Male Pins","4","All","M8","A","Free Hanging (In-Line)","Plug","Female Sockets","5","4","M12","A","Free Hanging (In-Line)","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T417132000800X&DocType=Customer+Drawing&DocLang=English,-,A142133-ND,T4171320008-001,TE Connectivity AMP Connectors,"M12 A-CODING 0.2M WIRE, 8 POLES,",195,0,"11.79000","0","1","M12","Active","Plug","Female Sockets","8","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T417112000800X&DocType=Customer+Drawing&DocLang=English,-,A142131-ND,T4171120008-001,TE Connectivity AMP Connectors,"M12 A-CODING 0.2M WIRE, 8 POLES,",122,0,"11.79000","0","1","M12","Active","Plug","Female Sockets","8","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T41611X00XX00X&DocType=Customer+Drawing&DocLang=English,-,A142276-ND,T4161120005-001,TE Connectivity AMP Connectors,RPC-M12-MS-5CON-PUR-0.5SH,200,0,"11.97000","0","1","M12","Active","Receptacle","Male Pins","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Round","Polyurethane (PUR)","Gray","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3500/10-03012.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03012.jpg,839-1550-ND,10-03012,Tensility International Corp,CBL ASSM M5 IP67 6' M 4POS,220,0,"12.61000","0","1","M5","Active","Receptacle","Male Pins","4","All","M5","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
-,-,1195-6220-ND,21348400585010,HARTING,CBL MALE TO WIRE LEAD 5POS 3.28',418,0,"12.63000","0","1","M12","Active","Receptacle","Male Pins","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T41613X00XX00X&DocType=Customer+Drawing&DocLang=English,-,A142281-ND,T4161320005-002,TE Connectivity AMP Connectors,RPC-M12-FS-5CON-PUR-1.0SH,149,0,"12.67000","0","1","M12","Active","Plug","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Gray","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3499/10-03011.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03011.jpg,839-1549-ND,10-03011,Tensility International Corp,CBL ASSM M5 IP67 6' M 3POS,246,0,"13.05000","0","1","M5","Active","Receptacle","Male Pins","3","All","M5","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3503/10-03015.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03015.jpg,839-1553-ND,10-03015,Tensility International Corp,CBL ASSM M5 IP67 6' F 4POS,215,0,"13.09000","0","1","M5","Active","Plug","Female Sockets","4","All","M5","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213483004XXXXX_100577978DRW009B.pdf,-,1195-6399-ND,21348300489010,HARTING,CBL FMALE RA TO WIRE 4POS 3.28',250,0,"13.44000","0","1","M8","Active","Plug, Right Angle","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T41612X000800X&DocType=Customer+Drawing&DocLang=English,-,A142279-ND,T4161220005-002,TE Connectivity AMP Connectors,RPC-M12-MR-5CON-PUR-1.0SH,150,0,"13.44000","0","1","M12","Active","Receptacle, Right Angle","Male Pins","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Gray","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3502/10-03014.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03014.jpg,839-1552-ND,10-03014,Tensility International Corp,CBL ASSM M5 IP67 6' F 3POS,247,0,"13.49000","0","1","M5","Active","Plug","Female Sockets","3","All","M5","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213480814XXXXX_100578268DRW009A.pdf,//media.digikey.com/Photos/Harting/mfg_21348081481020.jpg,1195-6424-ND,21348081481010,HARTING,CBL FMALE TO MALE 4POS 3.28',112,0,"15.58000","0","1","M8","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
-,//media.digikey.com/Photos/TE%20Connectivity/T4071017041-001.jpg,A127839-ND,1-2120959-1,TE Connectivity AMP Connectors,CBL FMALE TO WIRE LEAD 4P 0.66',184,0,"16.09000","0","1","M8","Active","Plug","Female Sockets","4","All","M8","-","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/1200700076_Dwg.pdf,//media.digikey.com/Photos/Molex/1200700076.jpg,WM22228-ND,1200700076,Molex,MIC 3P MR 12IN. M14X1 #22AWG P,326,0,"16.15000","0","1","Brad Micro-Change 120070","Active","Receptacle","Male Pins","4","3","M12","Keyed","Panel Mount","Wire Leads","-","-","-","-","-","-","1.00' (304.80mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T41521X40XX00X&DocType=Customer+Drawing&DocLang=English,-,A142318-ND,T4152124004-001,TE Connectivity AMP Connectors,RPC-M12-4MS-0.5-M12-4FR-PUR,200,0,"16.48000","0","1","M12","Active","Receptacle","Male Pins","5","4","M12","A","Free Hanging (In-Line)","Plug, Right Angle","Female Sockets","5","4","M12","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyurethane (PUR)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
http://www.odu-usa.com/fileadmin/redaktion/downloads/downloadcenter/brochures/ODU_Mini-Med_Brochure_0116.pdf,-,1907-1057-ND,C00-707-100-060-013,ODU,CBL MALE TO WIRE LEAD 6POS 1.64',126,0,"16.48000","0","1","ODU MINI-MED®","Active","Plug","Male Pins","6","All","-","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Round","Polyvinyl Chloride (PVC)","White","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213484854XXXXX_100578626DRW009D.pdf,//media.digikey.com/Photos/Harting/MFG_21348485491010.jpg,1195-6259-ND,21348485491010,HARTING,CBL FMALE TO MALE 4POS 3.28',256,0,"16.53000","0","1","M12","Active","Receptacle","Male Pins","4","All","M12","A","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3505/10-03018.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03018.jpg,839-1555-ND,10-03018,Tensility International Corp,CBL ASSM M5 IP67 6' M-M 4POS,203,0,"16.87000","0","1","M5","Active","Receptacle","Male Pins","4","All","M5","Keyed","Free Hanging (In-Line)","Receptacle","Male Pins","4","All","M5","Keyed","Free Hanging (In-Line)","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T417102000800X&DocType=Customer+Drawing&DocLang=English,-,A142134-ND,T4171030012-001,TE Connectivity AMP Connectors,"M12 A-CODING 0.2M WIRE, 12 POLES",165,0,"16.88000","0","1","M12","Active","Receptacle","Male Pins","12","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3504/10-03017.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03017.jpg,839-1554-ND,10-03017,Tensility International Corp,CBL ASSM M5 IP67 6' M-M 3POS,245,0,"17.08000","0","1","M5","Active","Receptacle","Male Pins","3","All","M5","Keyed","Free Hanging (In-Line)","Receptacle","Male Pins","3","All","M5","Keyed","Free Hanging (In-Line)","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213483003XXXXX_100577868DRW009B.pdf,//media.digikey.com/Photos/Harting/MFG_21348300481xxx.jpg,1195-6367-ND,21348300380100,HARTING,CBL FMALE RA TO WIRE 4POS 32.8',139,0,"17.51000","0","1","M8","Active","Plug, Right Angle","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","32.8' (10.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Gray","Unshielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T417112000800X&DocType=Customer+Drawing&DocLang=English,-,A142135-ND,T4171130012-001,TE Connectivity AMP Connectors,"M12 A-CODING 0.2M WIRE, 12 POLES",197,0,"17.75000","0","1","M12","Active","Plug","Female Sockets","12","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T417132000800X&DocType=Customer+Drawing&DocLang=English,-,A142137-ND,T4171330012-001,TE Connectivity AMP Connectors,"M12 A-CODING 0.2M WIRE, 12 POLES",175,0,"17.75000","0","1","M12","Active","Plug","Female Sockets","12","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3498/10-03010.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03010.jpg,839-1548-ND,10-03010,Tensility International Corp,CBL ASSM M5 IP67 6' F-F 3POS,248,0,"17.92000","0","1","M5","Active","Plug","Female Sockets","3","All","M5","Keyed","Free Hanging (In-Line)","Plug","Female Sockets","3","All","M5","Keyed","Free Hanging (In-Line)","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/3501/10-03013.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-03013.jpg,839-1551-ND,10-03013,Tensility International Corp,CBL ASSM M5 IP67 6' F-F 4POS,213,0,"17.92000","0","1","M5","Active","Plug","Female Sockets","4","All","M5","Keyed","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M5","Keyed","Free Hanging (In-Line)","6.00' (1.83m)","Standard","Round","Thermoplastic Polyurethane (TPU)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
http://www.odu-usa.com/fileadmin/redaktion/downloads/downloadcenter/brochures/ODU_Mini-Med_Brochure_0116.pdf,//media.digikey.com/Photos/ODU/C00-707-100-040-019.jpg,1907-1059-ND,C00-707-100-060-019,ODU,CBL FMALE TO WIRE LEAD 6P 1.64',311,0,"19.09000","0","1","ODU MINI-MED®","Active","Receptacle","Female Sockets","6","All","-","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Round","Polyvinyl Chloride (PVC)","White","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213480814XXXXX_100578268DRW009A.pdf,-,1195-6426-ND,21348081481050,HARTING,CBL FMALE TO MALE 4POS 16.4',138,0,"19.26000","0","1","M8","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T4162XXX0XX00X&DocType=Customer+Drawing&DocLang=English,-,A142311-ND,T4162113004-001,TE Connectivity AMP Connectors,RPC-M12-4MS-0.5SH-M12-4FS-PVC,200,0,"20.39000","0","1","M12","Active","Receptacle","Male Pins","5","4","M12","A","Free Hanging (In-Line)","Plug","Female Sockets","5","4","M12","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
http://www.amphenol-sine.com/pdf/datasheet/P29037-M1.pdf,//media.digikey.com/photos/Amphenol%20Photos/P29037-M1.jpg,889-2432-ND,P29037-M1,Amphenol Sine Systems Corp,CBL FMALE TO WIRE LEAD 4P 3.28',146,0,"20.62000","0","1","PowerBOSSlite™ M22","Active","Receptacle","Female Sockets","4","All","7/8"" (M22)","Keyed","Panel Mount","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Individual","-","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T4162XXX0XX00X&DocType=Customer+Drawing&DocLang=English,-,A142317-ND,T4162123004-001,TE Connectivity AMP Connectors,RPC-M12-4MS-0.5SH-M12-4FS-PUR,200,0,"20.68000","0","1","M12","Active","Receptacle","Male Pins","5","4","M12","A","Free Hanging (In-Line)","Plug","Female Sockets","5","4","M12","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyurethane (PUR)","Gray","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T41621X300X00X&DocType=Customer+Drawing&DocLang=English,-,A142326-ND,T4162113005-001,TE Connectivity AMP Connectors,RPC-M12-5MS-0.5SH-M12-5FS-PVC,189,0,"21.11000","0","1","M12","Active","Receptacle","Male Pins","5","All","M12","A","Free Hanging (In-Line)","Plug","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T4162XXX0XX00X&DocType=Customer+Drawing&DocLang=English,-,A142323-ND,T4162224004-001,TE Connectivity AMP Connectors,RPC-M12-4MR-0.5SH-M12-4FR-PUR,200,0,"21.40000","0","1","M12","Active","Receptacle, Right Angle","Male Pins","5","4","M12","A","Free Hanging (In-Line)","Plug, Right Angle","Female Sockets","5","4","M12","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyurethane (PUR)","Gray","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T41621X300X00X&DocType=Customer+Drawing&DocLang=English,-,A142325-ND,T4162123005-001,TE Connectivity AMP Connectors,RPC-M12-5MS-0.5SH-M12-5FS-PUR,199,0,"21.42000","0","1","M12","Active","Receptacle","Male Pins","5","All","M12","A","Free Hanging (In-Line)","Plug","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","1.64' (500.00mm)","Standard","Round","Polyurethane (PUR)","Gray","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=T4162XXX0XX00X&DocType=Customer+Drawing&DocLang=English,-,A142308-ND,T4162224003-002,TE Connectivity AMP Connectors,RPC-M12-3MR-1.0SH-M12-3FR-PUR,150,0,"21.48000","0","1","M12","Active","Receptacle, Right Angle","Male Pins","5","3","M12","A","Free Hanging (In-Line)","Plug, Right Angle","Female Sockets","5","3","M12","A","Free Hanging (In-Line)","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Gray","Shielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
