Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Voltage","Barrel Depth","Wire Gauge","Shielding","Color - Cap","Color - Wire","Material - Cap"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862545&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/862545-6.jpg,5-862545-1-ND,5-862545-1,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 16AWG 6.38"",0,0,"124.49600","0","40","-","Active","LGH-1/2 Plug to Cable (Round)","6.38"" (162.052mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862545&DocType=Customer+Drawing&DocLang=English,-,1-862545-0-ND,1-862545-0,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 11.25"",0,0,"126.27850","0","40","-","Active","LGH-1/2 Plug to Cable (Round)","11.25"" (285.750mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830611&DocType=Customer+Drawing&DocLang=English,-,1-830611-5-ND,1-830611-5,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 20"",0,0,"126.57600","0","20","-","Active","LGH-1/2 Plug to Cable (Round)","20.00"" (508.000mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868086&DocType=Customer+Drawing&DocLang=English,-,868086-2-ND,868086-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLUG TO CABLE 16AWG 4.38"",0,0,"126.71240","0","25","-","Active","LGH-1 Plug to Cable (Round); LGH-1L Plug to Cable (Round)","4.38"" (111.252mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","Green","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830613&DocType=Customer+Drawing&DocLang=English,-,830613-6-ND,830613-6,TE Connectivity AMP Connectors,LGH-1/2L PLG TO CBL 16AWG 20.38"",0,0,"126.89850","0","40","-","Active","LGH-1/2L Plug to Cable (Round)","20.38"" (417.652mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862551&DocType=Customer+Drawing&DocLang=English,-,862551-4-ND,862551-4,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 12.38"",0,0,"130.33800","0","120","-","Active","LGH-1L Plug to Cable (Round)","12.38"" (314.452mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862545&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/862545-6.jpg,6-862545-7-ND,6-862545-7,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 16AWG 5.38"",0,0,"130.51000","0","25","-","Active","LGH-1/2 Plug to Cable (Round)","5.38"" (136.652mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867961&DocType=Customer+Drawing&DocLang=English,-,867961-1-ND,867961-1,TE Connectivity AMP Connectors,LGH-1/2L PLUG TO CBL 16AWG 8.25"",0,0,"130.91320","0","25","-","Active","LGH-1/2L Plug to Cable (Round)","8.25"" (209.550mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868028&DocType=Customer+Drawing&DocLang=English,-,868028-4-ND,868028-4,TE Connectivity AMP Connectors,LGH-1 PLUG TO J1-22 SCKT 9.5"",0,0,"131.65700","0","100","-","Active","LGH-1 Plug to J1-22 Socket Contact, Right Angle","9.50"" (241.300mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Black","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830613&DocType=Customer+Drawing&DocLang=English,-,830613-2-ND,830613-2,TE Connectivity AMP Connectors,LGH-1/2L PLG TO CBL 16AWG 12.25"",0,0,"131.93600","0","40","-","Active","LGH-1/2L Plug to Cable (Round)","12.25"" (311.150mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830613&DocType=Customer+Drawing&DocLang=English,-,1-830613-8-ND,1-830613-8,TE Connectivity AMP Connectors,LGH-1/2L PLUG TO CBL 16AWG 9.25"",0,0,"132.06000","0","25","-","Active","LGH-1/2L Plug to Cable (Round)","9.25"" (234.950mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,1-837655-3-ND,1-837655-3,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 4.03',0,0,"132.80777","0","130","-","Active","LGH-1 Plug to Cable (Round)","4.03' (1.23m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848407&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/LGH-1%5E2%20Plug%20to%20Cable.jpg,5-848407-2-ND,5-848407-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 20AWG 12.38"",0,0,"132.99400","0","50","-","Active","LGH-1/2 Plug to Cable (Round)","12.38"" (314.452mm)","10kV","0.53"" (13.46mm)","20 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868028&DocType=Customer+Drawing&DocLang=English,-,868028-3-ND,868028-3,TE Connectivity AMP Connectors,LGH-1 PLUG TO J1-22 SCKT 5.5"",0,0,"133.48400","0","100","-","Active","LGH-1 Plug to J1-22 Socket Contact, Right Angle","5.50"" (139.700mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Black","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868313&DocType=Customer+Drawing&DocLang=English,-,868313-3-ND,868313-3,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 24.38"",0,0,"134.99200","0","240","-","Active","LGH-1/2 Plug to Cable (Round)","24.38"" (619.252mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","Blue","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5830613&DocType=Customer+Drawing&DocLang=English,-,1-5830613-4-ND,1-5830613-4,TE Connectivity AMP Connectors,LGH-1/2L PLUG TO CBL 16AWG 4.03',0,0,"135.57840","0","25","-","Active","LGH-1/2L Plug to Cable (Round)","4.03' (1.23m)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830613&DocType=Customer+Drawing&DocLang=English,-,1-830613-4-ND,1-830613-4,TE Connectivity AMP Connectors,LGH-1/2L PLUG TO CBL 16AWG 4.03',0,0,"135.57850","0","40","-","Active","LGH-1/2L Plug to Cable (Round)","4.03' (1.23m)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830611&DocType=Customer+Drawing&DocLang=English,-,830611-9-ND,830611-9,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 30.25"",0,0,"135.95050","0","40","-","Active","LGH-1/2 Plug to Cable (Round)","30.25"" (768.350mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=832692&DocType=Customer+Drawing&DocLang=English,-,1-832692-9-ND,1-832692-9,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 18"",0,0,"136.07240","0","50","-","Active","LGH-1L Plug to Cable (Round)","18.00"" (457.200mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830613&DocType=Customer+Drawing&DocLang=English,-,830613-5-ND,830613-5,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2L PLG TO CBL 16AWG 10.38"",0,0,"136.58600","0","40","-","Active","LGH-1/2L Plug to Cable (Round)","10.38"" (263.652mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863705&DocType=Customer+Drawing&DocLang=English,-,1-863705-0-ND,1-863705-0,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 8.50"",0,0,"137.38960","0","25","-","Active","LGH-1L Plug to Cable (Round)","8.50"" (215.900mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868487&DocType=Customer+Drawing&DocLang=English,-,868487-1-ND,868487-1,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 8.38"",0,0,"137.43840","0","25","-","Active","LGH-1/2 Plug to Cable (Round)","8.38"" (212.852mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5837655&DocType=Customer+Drawing&DocLang=English,-,5837655-5-ND,5837655-5,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 36.38"",0,0,"138.79880","0","50","-","Active","LGH-1 Plug to Cable (Round)","36.38"" (924.052mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862545&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/862545-6.jpg,5-862545-6-ND,5-862545-6,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 16AWG 18.38"",0,0,"138.83350","0","40","-","Active","LGH-1/2 Plug to Cable (Round)","18.38"" (466.852mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848694&DocType=Customer+Drawing&DocLang=English,-,848694-3-ND,848694-3,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 20AWG 18.38"",0,0,"139.19840","0","25","-","Active","LGH-1/2 Plug to Cable (Round)","18.38"" (466.852mm)","10kV","0.53"" (13.46mm)","20 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,3-837655-6-ND,3-837655-6,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 11.25"",0,0,"139.23640","0","25","-","Active","LGH-1 Plug to Cable (Round)","11.25"" (285.750mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,1-837655-2-ND,1-837655-2,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 3.88"",0,0,"139.25200","0","25","-","Active","LGH-1 Plug to Cable (Round)","3.94"" (100.00mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830611&DocType=Customer+Drawing&DocLang=English,-,2-830611-8-ND,2-830611-8,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 9.38"",0,0,"139.98400","0","20","-","Active","LGH-1/2 Plug to Cable (Round)","9.38"" (238.252mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862545&DocType=Customer+Drawing&DocLang=English,-,1-862545-8-ND,1-862545-8,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 36.38"",0,0,"141.16617","0","60","-","Active","LGH-1/2 Plug to Cable (Round)","36.38"" (924.052mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862549&DocType=Customer+Drawing&DocLang=English,-,862549-6-ND,862549-6,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 18.38"",0,0,"141.52000","0","60","-","Active","LGH-1 Plug to Cable (Round)","18.38"" (466.852mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1218148&DocType=Customer+Drawing&DocLang=English,-,1218148-2-ND,1218148-2,"TE Connectivity Aerospace, Defense and Marine",MICRO-MINI LGH TO CBL 24AWG 4',0,0,"141.79140","0","50","-","Active","Micro-Miniature LGH, Receptacle, 1 pos to Cable (Round)","4.00' (1.22m)","6kV","0.63"" (16.00mm)","24 AWG","Unshielded","No Cap","Red","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868028&DocType=Customer+Drawing&DocLang=English,-,868028-6-ND,868028-6,TE Connectivity AMP Connectors,LGH-1 PLG TO J1-22 SCKT 16AWG,0,0,"142.18100","0","100","-","Active","LGH-1 Plug to J1-22 Socket Contact, Right Angle","18.00"" (457.200mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Black","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5830637&DocType=Customer+Drawing&DocLang=English,-,5830637-5-ND,5830637-5,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 36.38"",0,0,"142.20160","0","50","-","Active","LGH-1L Plug to Cable (Round)","36.38"" (924.052mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830611&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/LGH-1%5E2%20Plug%20to%20Cable.jpg,2-830611-1-ND,2-830611-1,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 16AWG 6.38"",0,0,"142.35750","0","40","-","Active","LGH-1/2 Plug to Cable (Round)","6.38"" (162.052mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868583&DocType=Customer+Drawing&DocLang=English,-,868583-8-ND,868583-8,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 12.13"",0,0,"142.39800","0","25","-","Active","LGH-1L Plug to Cable (Round)","12.13"" (308.102mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","Brown","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868339&DocType=Customer+Drawing&DocLang=English,-,868339-1-ND,868339-1,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"142.50600","0","240","-","Active","LGH-1L Plug to LGH-1L Plug","9.25"" (234.950mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","Blue","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862549&DocType=Customer+Drawing&DocLang=English,-,862549-9-ND,862549-9,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 36.38"",0,0,"142.70900","0","60","-","Active","LGH-1 Plug to Cable (Round)","36.38"" (924.052mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,837655-9-ND,837655-9,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLUG TO CBL 16AWG 20.38"",0,0,"143.04150","0","80","-","Active","LGH-1 Plug to Cable (Round)","20.38"" (517.652mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861192&DocType=Customer+Drawing&DocLang=English,-,861192-2-ND,861192-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO CBL 16AWG 10.75"",0,0,"143.34738","0","80","-","Active","LGH-1L Plug to Cable (Round)","10.75"" (273.050mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=866559&DocType=Customer+Drawing&DocLang=English,-,866559-1-ND,866559-1,"TE Connectivity Aerospace, Defense and Marine",MICRO-MINI LGH TO WIRE 22AWG 12"",0,0,"143.61320","0","25","-","Active","Micro-Miniature LGH, Receptacle, 2 pos to Individual Wire Leads","12.00"" (304.800mm)","7.5kV","0.27"" (6.86mm)","22 AWG","-","No Cap","Brown","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1218147&DocType=Customer+Drawing&DocLang=English,-,1218147-2-ND,1218147-2,"TE Connectivity Aerospace, Defense and Marine",MICRO-MIN LGH TO CBL 24AWG 12.5"",0,0,"143.68040","0","25","-","Active","Micro-Miniature LGH, Plug, 1 pos to Cable (Round)","12.50"" (317.500mm)","6kV","0.71"" (18.03mm)","24 AWG","Unshielded","No Cap","Red","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830611&DocType=Customer+Drawing&DocLang=English,-,2-830611-5-ND,2-830611-5,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 18.38"",0,0,"143.92000","0","20","-","Active","LGH-1/2 Plug to Cable (Round)","18.38"" (466.852mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,6-837655-4-ND,6-837655-4,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 10.25"",0,0,"144.44900","0","50","-","Active","LGH-1 Plug to Cable (Round)","10.25"" (260.350mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862547&DocType=Customer+Drawing&DocLang=English,-,5-862547-6-ND,5-862547-6,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2L PLG TO CBL 16AWG 18.38"",0,0,"145.04900","0","40","-","Active","LGH-1/2L Plug to Cable (Round)","18.38"" (466.852mm)","23kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1218148&DocType=Customer+Drawing&DocLang=English,-,1218148-4-ND,1218148-4,"TE Connectivity Aerospace, Defense and Marine",MICRO-MIN LGH TO CBL 24AWG 12.5"",0,0,"145.32760","0","25","-","Active","Micro-Miniature LGH, Receptacle, 1 pos to Cable (Round)","12.50"" (317.500mm)","6kV","0.63"" (16.00mm)","24 AWG","Unshielded","No Cap","Red","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849672&DocType=Customer+Drawing&DocLang=English,-,849672-5-ND,849672-5,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 10.38"",0,0,"145.35920","0","25","-","Active","LGH-1 Plug to Cable (Round)","10.38"" (263.652mm)","20kV","0.75"" (19.05mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848407&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/LGH-1%5E2%20Plug%20to%20Cable.jpg,848407-2-ND,848407-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 20AWG 12.38"",0,0,"145.50320","0","25","-","Active","LGH-1/2 Plug to Cable (Round)","12.38"" (314.452mm)","10kV","0.53"" (13.46mm)","20 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=840706&DocType=Customer+Drawing&DocLang=English,-,1-840706-2-ND,1-840706-2,TE Connectivity AMP Connectors,LGH-1/2L PLG TO CBL 16AWG 10.25"",0,0,"145.80840","0","25","-","Active","LGH-1/2L Plug to Cable (Round)","10.25"" (260.350mm)","15kV","0.55"" (13.97mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867893&DocType=Customer+Drawing&DocLang=English,-,867893-2-ND,867893-2,TE Connectivity AMP Connectors,LGH-1/2L PLG TO CBL 16AWG 11.50"",0,0,"145.91700","0","40","-","Active","LGH-1/2L Plug to Cable (Round)","11.50"" (292.100mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","Yellow","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848407&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/LGH-1%5E2%20Plug%20to%20Cable.jpg,848407-1-ND,848407-1,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 20AWG 16.38"",0,0,"146.01000","0","25","-","Active","LGH-1/2 Plug to Cable (Round)","16.38"" (416.052mm)","10kV","0.53"" (13.46mm)","20 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
