Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","1st Connector","2nd Connector","Number of Conductors","Cord Type","Wire Gauge","Shielding","Length","Approval Marks","Approved Countries","Color","Voltage Rating","Current Rating (Amps)","Operating Temperature","Features"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC1503-020030-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC1503-020030-1.JPG,AE10714-ND,A-PC1503-020030-1,Assmann WSW Components,CORD 16AWG IEC320C13 - CBL 6.56',1163,0,"7.54000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13, Left Angle","Cable","3","SJT","16 AWG","Shielded","6.56' (2.00m)","UL","United States","Black","120V","13A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31301101.pdf,//media.digikey.com/photos/Qualtek%20Photos/313014-01.JPG,Q360-ND,313011-01,Qualtek,CORD 16AWG 5-15P TO C13 7.50',1122,0,"7.56000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","16 AWG","Unshielded","7.50' (2.29m)","cUL, UL","Canada, United States","Black","125VAC","13A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31500901.pdf,//media.digikey.com/Photos/Qualtek%20Photos/315008-01.JPG,Q990-ND,315009-01,Qualtek,CRD 16AWG IEC320-C13 - CBL 6.56',253,50,"7.59000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13","Cable","3","SJT","16 AWG","Unshielded","6.56' (2.00m)","cUL, UL","Canada, United States","Black","125V","13A","60°C","-"
https://assets.tripplite.com/product-pdfs/en/p007003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P007003.jpg,TL875-ND,P007-003,Tripp Lite,CORD 14AWG NEMA5-15P - IEC320 3',296,0,"7.61000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","14 AWG","-","3.00' (914.4mm)","cUL, UL","United States","Black","125VAC","15A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/381002D01.pdf,//media.digikey.com/photos/Qualtek%20Photos/381002-D01.JPG,Q415-ND,381002-D01,Qualtek,CRD CEI 23-50 - IEC320-C13 8.20',559,0,"7.62000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEI 23-50","IEC 320-C13","3","H05VV-F","-","Unshielded","8.20' (2.50m)","IMQ","Italy","Black","250V","10A","70°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8389_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK500%5E16-OE-11.jpg,AE10684-ND,AK500/16-OE-11-2,Assmann WSW Components,CORD 16AWG 320C14 - C13 6.56',505,0,"7.76000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","Unshielded","6.56' (2.00m)","UL","United States","Black","120V","13A","60°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8381_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK500%5E14-OE-5.jpg,AE10660-ND,AK500/14-OE-5-2,Assmann WSW Components,CORD 14AWG NEMA5-15P - CBL 6.56',154,0,"7.91000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","14 AWG","Shielded","6.56' (2.00m)","UL","United States","Black","120V","18A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/350050ld01.pdf,//media.digikey.com/photos/Qualtek%20Photos/350049-LD01.JPG,Q140-ND,350050-LD01,Qualtek,CRD 18AWG NEMA5-15P - IEC320 10',817,0,"7.97000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C5","3","SVT","18 AWG","Unshielded","10.00' (3.05m)","CSA, UL","Canada, United States","Black","125VAC","10A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31301001.pdf,//media.digikey.com/photos/Qualtek%20Photos/313010-01.JPG,Q117-ND,313010-01,Qualtek,CORD 16AWG 5-15P TO C13 6.56',739,0,"8.08000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","16 AWG","Unshielded","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125VAC","13A","60°C","-"
https://assets.tripplite.com/product-pdfs/en/p004008.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P004008-FRONT-XL.jpg,TL862-ND,P004-008,Tripp Lite,CORD 18AWG IEC320C14 - 320C13 8',145,0,"8.14000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","18 AWG","-","8.00' (2.44m)","UL","United States","Black","100 ~ 230V","10A","-","-"
https://assets.tripplite.com/product-pdfs/en/p006010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P006-010.jpg,TL456-ND,P006-010,Tripp Lite,CRD 18AWG NEMA5-15P - 320C13 10',247,0,"8.36000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","-","10.00' (3.05m)","UL","United States","Black","125VAC","10A","-","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/39700201.pdf,//media.digikey.com/Photos/Qualtek%20Photos/397002-01.JPG,Q926-ND,397002-01,Qualtek,CORD JIS 8303 - IEC320-C13 8.20',435,2870,"8.39000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","JIS 8303","IEC 320-C13","3","VCTF","-","Unshielded","8.20' (2.50m)","PSE","Japan","Black","125V","12A","70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/33801001.pdf,//media.digikey.com/Photos/Qualtek%20Photos/338010-01.jpg,Q846-ND,338010-01,Qualtek,CORD 16AWG 5-15P - 320-C15 7.50',422,0,"8.46000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C15","3","SJT","16 AWG","Unshielded","7.50' (2.29m)","CSA, UL","Canada, United States","Black","125VAC","13A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/369003e01.pdf,//media.digikey.com/Photos/Qualtek%20Photos/369003-E01.JPG,Q137-ND,369003-E01,Qualtek,CORD BS1363A TO CBL 8.20' BLACK,1508,1800,"8.50000","0","1","-","Active","Male Pins (Blades) to Leads","BS1363A","Cable","3","H05VV-F","-","Unshielded","8.20' (2.50m)","BSI","United Kingdom","Black","250V","10A","70°C","-"
https://www.globtek.com/pdf/manual-datasheets/3611048F2701(R).pdf,"//media.digikey.com/Photos/Globtek,%20Inc/3611048F2701(R).jpg",1939-1020-ND,3611048F2701(R),"GlobTek, Inc.",CORD 14AWG 6-15P - 320-C13 8.2',249,0,"8.57000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 6-15P","IEC 320-C13","3","SJT","14 AWG","Unshielded","8.20' (2.50m)","CSA, UL","Canada, United States","Black","250V","15A","105°C","-"
http://cnctech.us/pdfs/800-18-1-2-SVT0-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/800-18-1-0-SVT0-BL-00200.jpg,1175-1299-ND,800-18-1-2-SVT0-BL-00200,CNC Tech,CORD 18AWG 5-15P TO C13 6.56',405,0,"8.97000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SVT","18 AWG","-","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125VAC","10A","105°C","-"
https://assets.tripplite.com/product-pdfs/en/p02418n13a2r.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P02418N13A2R.jpg,TL890-ND,P024-18N-13A-2R,Tripp Lite,CRD 16AWG NEMA5-15P - 5-15R 1.5',106,0,"8.97000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","NEMA 5-15R (2)","3","SJT","16 AWG","-","1.50' (457.2mm)","UL","United States","Black","125VAC","13A","-","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31201601.pdf,//media.digikey.com/photos/Qualtek%20Photos/312007-01.jpg,Q944-ND,312016-01,Qualtek,CORD 14AWG 5-15P - 320-C13 6.56',448,300,"9.04000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","14 AWG","Unshielded","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125VAC","15A","60°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6009.1315.pdf,//media.digikey.com/photos/Schurter%20Photos/6009.1315.jpg,486-1958-ND,6009.1315,Schurter Inc.,CORD 18AWG 5-15P - 320-C13 8.2',1491,950,"9.08000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","-","8.20' (2.50m)","cUL","Canada","Black","125VAC","10A","70°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8396_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK%20500^Y-U-2.jpg,AE9886-ND,AK500/Y-U,Assmann WSW Components,CORD 18AWG 5-15P - 320-C13 6.56',204,0,"9.09000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13 (2)","3","SVT","18 AWG","Unshielded","6.56' (2.00m)","UL","United States","Black","120V","10A","60°C","-"
https://html5.dcatalog.com/?docid=93bcf829-206c-44f0-8fd9-a83f0168ce20#page=72,//media.digikey.com/Photos/General%20Cable%20Photos/0xxx.7x.01.jpg,42-1019-ND,02547.70.01,General Cable/Carol Brand,CORD 16AWG NEMA 5-15P TO CBL 6',131,0,"9.09000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","16 AWG","-","6.00' (1.83m)","CSA, UL","Canada, United States","Black","125VAC","13A","60°C","-"
https://assets.tripplite.com/product-pdfs/en/p005003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P005003.jpg,TL866-ND,P005-003,Tripp Lite,CORD 14AWG IEC320C14 - 320C13 3',116,0,"9.11000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","14 AWG","-","3.00' (914.4mm)","UL","United States","Black","100 ~ 250V","15A","-","-"
http://cnctech.us/pdfs/800-1800-2-SVT0-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1800-0-SVT0-BL%20SERIES.jpg,1175-1332-ND,800-1800-2-SVT0-BL-00200,CNC Tech,CORD 18AWG 320C14 - C13 6.56',1292,0,"9.20000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SVT","18 AWG","-","6.56' (2.00m)","CSA, UL","Canada, United States","Black","250V","10A","105°C","-"
http://cnctech.us/pdfs/800-1809-2-SJT0-BL-00200.pdf,//media.digikey.com/photos/CnC%20Tech/800-1809-2-SJT0-BL-00200.jpg,1175-1322-ND,800-1809-2-SJT0-BL-00200,CNC Tech,CRD 18AWG IEC320-C13 - CBL 6.56',590,0,"9.20000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13","Cable","3","SJT","18 AWG","Shielded","6.56' (2.00m)","CSA, UL","Canada, United States","Black","250V","-","105°C","Drain Wire"
https://assets.tripplite.com/product-pdfs/en/p005002.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P005%20Series.jpg,TL442-ND,P005-002,Tripp Lite,CORD 14AWG IEC320C14 - 320C13 2',482,0,"9.29000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","14 AWG","-","2.00' (609.6mm)","UL","United States","Black","100 ~ 250V","15A","-","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31301401.pdf,//media.digikey.com/photos/Qualtek%20Photos/313014-01.JPG,Q118-ND,313014-01,Qualtek,CORD 16AWG 5-15P TO C13 9.84',639,350,"9.50000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","16 AWG","Unshielded","9.84' (3.00m)","CSA, UL","Canada, United States","Black","125VAC","13A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31700301.pdf,//media.digikey.com/Photos/Qualtek%20Photos/317002-01.jpg,Q946-ND,317003-01,Qualtek,CRD 18AWG IEC320-C14 - CBL 4.92',167,0,"9.69000","0","1","-","Active","Male Pins (Blades) to Leads","IEC 320-C14","Cable","3","SVT","18 AWG","Unshielded","4.92' (1.50m)","CSA, UL","Canada, United States","Black","250V","10A","60°C","-"
https://assets.tripplite.com/product-pdfs/en/p00600813a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P00600813A.jpg,TL870-ND,P006-008-13A,Tripp Lite,CORD 16AWG NEMA5-15P - IEC320 8',707,0,"10.04000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","16 AWG","-","8.00' (2.44m)","UL","United States","Black","125VAC","13A","-20°C ~ 60°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC2314-030030-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC2314-030030-1.jpg,AE10744-ND,A-PC2314-030030-1,Assmann WSW Components,CORD 16AWG NEMA5-15P - CBL 9.84',450,0,"10.11000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","16 AWG","Shielded","9.84' (3.00m)","UL","United States","Black","125V","13A","60°C","-"
http://cnctech.us/pdfs/800-18-39B-BL-0006F.pdf,//media.digikey.com/Photos/CnC%20Tech/800-18-39B-BL-0006F.jpg,1175-1504-ND,800-18-39B-BL-0006F,CNC Tech,CORD 18AWG 5-15P - 320-C5 6' BLK,159,0,"10.12000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C5","3","SVT","18 AWG","Unshielded","6.00' (1.83m)","CSA, cUL, UL","Canada, United States","Black","125VAC","10A","105°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2001.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2001.jpg,486-1576-ND,6051.2001,Schurter Inc.,CORD 18AWG 5-15P - 320-C13 6.56',2946,3960,"10.42000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","-","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125VAC","10A","-25°C ~ 60°C","V-Lock"
https://assets.tripplite.com/product-pdfs/en/p00400413a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P004-004-13A.jpg,TL858-ND,P004-004-13A,Tripp Lite,CORD 16AWG IEC320C14 - 320C13 4',175,0,"10.43000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","-","4.00' (1.22m)","UL","United States","Black","100 ~ 250V","13A","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC1802-030027-1.pdf,//media.digikey.com/photos/Assmann%20Photos/A-PC1802-030027-1.jpg,AE10721-ND,A-PC1802-030027-1,Assmann WSW Components,CORD 16AWG 320C14 - C13 9.84',481,0,"10.55000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","Unshielded","9.84' (3.00m)","UL","United States","Black","250V","13A","60°C","-"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P007-yyy_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P007-002.jpg,TL458-ND,P007-002,Tripp Lite,CORD 14AWG NEMA5-15P - IEC320 2',113,0,"10.59000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","14 AWG","-","2.00' (609.6mm)","cUL, UL","United States","Black","125VAC","15A","60°C","-"
http://cnctech.us/pdfs/800-0.75-2VX-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/800-0.75-2VX-BL-00200.jpg,1175-1510-ND,800-0.75-2VX-BL-00200,CNC Tech,CRD CEE 7/7RA - IEC320-C13 6.56',526,0,"10.70000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7, Right Angle","IEC 320-C13","3","H05VV-F3G0.75","-","Unshielded","6.56' (2.00m)","-","-","Black","250V","10A","105°C","-"
http://cnctech.us/pdfs/800-1403-2-SJT0-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1603-0-SJT0-BL%20SERIES.jpg,1175-1309-ND,800-1403-2-SJT0-BL-00100,CNC Tech,CORD 14AWG IEC320 RA - CBL 3.28',207,0,"11.00000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13, Right Angle","Cable","3","SJT","14 AWG","-","3.28' (1.00m)","CSA, UL","Canada, United States","Black","250V","15A","105°C","-"
https://assets.tripplite.com/product-pdfs/en/p00400613a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P00400613A-FRONT-XL.jpg,TL861-ND,P004-006-13A,Tripp Lite,CORD 16AWG IEC320C14 - 320C13 6',146,0,"11.04000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","-","6.00' (1.83m)","UL","United States","Black","100 ~ 250V","13A","-","-"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_26171-C-14-to-C13.jpg,1053-1729-ND,26171-910-01,Orion Fans,CORD 16AWG 320C14 - C13 9.84',1049,0,"11.09000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","Unshielded","9.84' (3.00m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Black","125VAC","13A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/24000306.pdf,//media.digikey.com/Photos/Qualtek%20Photos/240002-06.JPG,Q943-ND,240003-06,Qualtek,CORD 18AWG 5-15P TO C13 RA 10',162,100,"11.09000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","18 AWG","Unshielded","10.00' (3.05m)","CSA, UL","Canada, United States","Gray","125VAC","10A","60°C","Hospital Grade"
https://assets.tripplite.com/product-pdfs/en/p005006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P005%20Series.jpg,TL443-ND,P005-006,Tripp Lite,CORD 14AWG IEC320C14 - 320C13 6',118,0,"11.11000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","14 AWG","-","6.00' (1.83m)","UL","United States","Black","100 ~ 250V","15A","-","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31212701.pdf,//media.digikey.com/photos/Qualtek%20Photos/312007-01.jpg,Q541-ND,312127-01,Qualtek,CRD 18AWG NEMA5-15P - 320C13 15',398,300,"11.15000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","15.00' (4.57m)","CSA, UL","Canada, United States","Black","125VAC","10A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/24300306.pdf,//media.digikey.com/photos/Qualtek%20Photos/243003-06.JPG,Q263-ND,243003-06,Qualtek,CORD 18AWG 5-15P RA TO C13 10',1133,2850,"11.20000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P, Right Angle","IEC 320-C13","3","SJT","18 AWG","Unshielded","10.00' (3.05m)","CSA, UL","Canada, United States","Gray","125VAC","10A","60°C","Hospital Grade"
http://cnctech.us/pdfs/800-18-0OD-GR-0003F.pdf,//media.digikey.com/Photos/CnC%20Tech/800-18-0OD-GR-00xxF.jpg,1175-1780-ND,800-18-0OD-GR-0003F,CNC Tech,CORD 18AWG NEMA5-15P - IEC320 3',192,0,"11.27000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","3.00' (914.4mm)","CSA, cUL, UL","Canada, United States","Gray","125VAC","10A","105°C","Hospital Grade"
https://assets.tripplite.com/product-pdfs/en/p004015.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P004015-FRONT-XL.jpg,TL863-ND,P004-015,Tripp Lite,CORD 18AWG IEC 320-C14 - C13 15',154,0,"11.29000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","18 AWG","-","15.00' (4.57m)","UL","United States","Black","100 ~ 250V","10A","-","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/24000206.pdf,//media.digikey.com/Photos/Qualtek%20Photos/240002-06.JPG,Q923-ND,240002-06,Qualtek,CRD 18AWG NEMA5-15P - C13 RA 8',168,0,"11.35000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","18 AWG","Unshielded","8.00' (2.44m)","CSA, UL","Canada, United States","Gray","125VAC","10A","60°C","Hospital Grade"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC2302-030026-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC2302-050026-1.jpg,AE10727-ND,A-PC2302-030026-1,Assmann WSW Components,CORD 14AWG 5-15P - 320-C13 9.84',134,0,"11.38000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","14 AWG","Unshielded","9.84' (3.00m)","UL","United States","Black","125V","18A","60°C","-"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/PowerCord_5-15P.jpg,1053-1713-ND,24130-67-01,Orion Fans,CORD 14AWG NEMA5-15P - CBL 6.58',404,0,"11.45000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","14 AWG","Unshielded","6.58' (2.01m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Black","125VAC","15A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/31127501.pdf,//media.digikey.com/photos/Qualtek%20Photos/311013-01.JPG,Q538-ND,311275-01,Qualtek,CORD 18AWG NEMA 5-15P TO CBL 12',153,0,"11.45000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","18 AWG","Unshielded","12.00' (3.66m)","CSA, UL","Canada, United States","Black","125VAC","10A","60°C","-"
https://www.schaffner.com/products/download/product/datasheet/power-cord-with-locking-system-il13-il13p-il19/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/IL13-US1-SVT-3100-275.jpg,817-1855-ND,IL13-US1-SVT-3100-275,Schaffner EMC Inc.,CORD 18AWG NEMA5-15P - IEC320 9',203,0,"11.48000","0","1","IL 13","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SVT","18 AWG","-","9.00' (2.74m)","UL","United States","Black","125VAC","10A","-25°C ~ 70°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/23308606.pdf,//media.digikey.com/Photos/Qualtek%20Photos/233002-06.JPG,Q959-ND,233086-06,Qualtek,CRD 16AWG NEMA5-15P - 320C13 12',116,100,"11.53000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","16 AWG","-","12.00' (3.66m)","CSA, UL","Canada, United States","Gray","125VAC","13A","60°C","Hospital Grade"
http://cnctech.us/pdfs/800-1600-2-SJT0-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1600-2-SJT0-BL-00200.JPG,1175-1304-ND,800-1600-2-SJT0-BL-00200,CNC Tech,CORD 16AWG 320C14 - C13 6.56',103,0,"11.88000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","-","6.56' (2.00m)","CSA, UL","Canada, United States","Black","250V","13A","105°C","-"
