Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Length","Specifications","Wire Gauge","Shielding","Style"
https://assets.tripplite.com/product-pdfs/en/u326003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U326-0xx%20Series.jpg,TL800-ND,U326-003,Tripp Lite,USB A MALE TO MICRO B MALE 3',875,0,"9.27000","0","1","-","Active","A Male to Micro B Male","3.00' (914.4mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","-","-"
http://cnctech.us/pdfs/103-1030-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1030-BL%20SERIES.jpg,1175-1141-ND,103-1030-BL-00200,CNC Tech,CABLE USB 3.0 A MALE-B MALE 2M,166,0,"9.66000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-300116-018-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK-300116-018-S.jpg,AE11060-ND,AK-300116-018-S,Assmann WSW Components,CABLE USB 3.0 A-MICRO B MALE 2M,377,0,"9.73000","0","1","-","Active","A Male to Micro B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1487588&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1487588-2.jpg,A124379-ND,1487588-2,TE Connectivity AMP Connectors,"USB, A-B, 28/24, WHITE, 1.5M",551,0,"10.49000","0","1","-","Active","A Male to B Male","4.92' (1.50m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/GC%20Electronics%20PDFs/45-1431-X%20pdf.pdf,//media.digikey.com/Photos/GC%20Electronics%20Photos/45-1431-1.jpg,GC14311-ND,45-1431-1,GC Electronics,USB3.0-A-USB3.0-A 1M GOLD,367,0,"10.60000","0","1","-","Active","A Male to A Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","-"
https://katalog.we-online.de/em/datasheet/692903100000.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/692903100000.jpg,732-3179-ND,692903100000,Wurth Electronics Inc.,CABLE USB A-MALE TO B-MALE 1M,129,0,"12.65000","0","1","WR-COM","Active","A Male to B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/GC%20Electronics%20PDFs/45-1432-X%20pdf.pdf,//media.digikey.com/Photos/GC%20Electronics%20Photos/45-1432-2.jpg,GC14322-ND,45-1432-2,GC Electronics,USB3.0-A-USB3.0-B 2M GOLD,279,0,"13.27000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/103-1092-BL-F0300.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-F0xx.JPG,1175-1802-ND,103-1092-BL-F0300,CNC Tech,USB3.0 A/M-MICRO B WITH FERRITES,162,0,"14.08000","0","1","-","Active","A Male to Micro B Male","9.84' (3.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
-,//media.digikey.com/Photos/CnC%20Tech/103-1043-BL-00200.jpg,1175-1789-ND,103-1043-BL-00500,CNC Tech,CABLE USB3.0 B/M TO OPEN 5M,153,0,"14.74000","0","1","-","Active","B Male to Cable (Round)","16.40' (5.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/GC%20Electronics%20PDFs/45-1431-X%20pdf.pdf,//media.digikey.com/Photos/GC%20Electronics%20Photos/45-1431-3.jpg,GC14313-ND,45-1431-3,GC Electronics,USB3.0-A-USB3.0-A 3M GOLD,182,0,"14.94000","0","1","-","Active","A Male to A Male","9.84' (3.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/USBBF.pdf,//media.digikey.com/photos/Amphenol%20Photos/USBBF6100.JPG,APC1095-ND,USBBF6100,Amphenol PCD,CONN USB B PLUG W/1M CORD-USB A,217,0,"15.50000","0","1","-","Active","A Male to B Male","3.28' (1.00m)","USB 2.0","24 AWG, 28 AWG","Unshielded","-"
http://suddendocs.samtec.com/prints/scrus-10-x-xx.xx-xxx-xx-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/SCRUS-10-G-00.25-MBS-MB.JPG,SAM11663-ND,SCRUS-10-G-00.25-MBS-MB,Samtec Inc.,SCRUS PANEL MOUNT SEALED USB CAB,148,0,"24.11000","0","1","*","Active","-","-","-","-","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_Data.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PXP4040%5EB%5ExM00.jpg,708-2058-ND,PXP4040/B/2M00,Bulgin,CBL USB SEALED MICRO B TO A 2M,248,0,"24.27000","0","1","Buccaneer® 4000","Active","A Male to Micro B Male (Circular Coupling)","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Industrial Environments"
https://katalog.we-online.de/em/datasheet/632910731131.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/632910731131.jpg,732-8221-ND,632910731131,Wurth Electronics Inc.,CABLE USB C-MALE TO A-MALE 1M,181,0,"26.84000","0","1","WR-COM","Active","A Male to C Male","3.28' (1.00m)","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","-","-","-"
https://www.molex.com/pdm_docs/sd/847330003_sd.pdf,//media.digikey.com/Photos/Molex/0847330004.jpg,WM16540-ND,0847330003,Molex,USB TYPE A RECPT 152MM,160,150,"27.23000","0","1","84733","Active","A Female to A Male (Circular Coupling)","0.50' (152.4mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 28 AWG (2)","Shielded","Industrial Environments - IP67"
http://cnctech.us/pdfs/101-1020-BE-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1020-BE%20SERIES.jpg,1175-1036-ND,101-1020-BE-00200,CNC Tech,CABLE USB A MALE-A MALE 2M,276,0,"3.40000","0","1","-","Active","A Male to A Male","6.56' (2.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/101-1023-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1023-BE%20SERIES.jpg,1175-1044-ND,101-1023-BL-00200,CNC Tech,CABLE USB 1.1 A TO OPEN END 2M,208,0,"3.40000","0","1","-","Active","A Male to Cable (Round)","6.56' (2.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/101-1010-BE-00180.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1010-BE%20SERIES.jpg,1175-1027-ND,101-1010-BE-00180,CNC Tech,CABLE USB A MALE-A FEMALE 1.8M,139,0,"3.50000","0","1","-","Active","A Female to A Male","5.90' (1.80m)","USB 1.1","24 AWG, 28 AWG","Shielded","Extension Cable"
https://www.molex.com/pdm_docs/sd/887328612_sd.pdf,//media.digikey.com/photos/Molex/88732-8602.jpg,WM5163-ND,0887328612,Molex,CABLE USB A TO MINI-B 1M BLACK,737,0,"3.55000","0","1","88740","Active","A Male to Mini B Male","3.28' (1.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1010-BE-00180.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1010-BE%20SERIES.jpg,1175-1063-ND,102-1010-BE-00180,CNC Tech,CABLE USB A MALE-A FEMALE 1.8M,101,0,"3.60000","0","1","-","Active","A Female to A Male","5.90' (1.80m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
http://www.assmann-wsw.com/fileadmin/datasheets/AK672-X-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK672-1-R.jpg,AE10360-ND,AK672-3,Assmann WSW Components,CABLE USB A-B MALE DBL SHIELD 3M,317,0,"3.80000","0","1","-","Active","A Male to B Male","9.84' (3.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/101-1030-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1030-BL%20SERIES.jpg,1175-1051-ND,101-1030-BL-00300,CNC Tech,CABLE USB 1.1 A MALE-B MALE 3M,134,0,"4.08000","0","1","-","Active","A Male to B Male","9.84' (3.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00665.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00665.jpg,839-1121-ND,10-00665,Tensility International Corp,USB MNI B RCPT-MNI A PLUG 100MM,397,0,"4.73000","0","1","-","Active","Mini B Female to Mini A Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00784.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00784.jpg,839-1139-ND,10-00784,Tensility International Corp,CBL USB MNI B RCPT-MNI A PLUG 1M,219,0,"4.73000","0","1","-","Active","Mini B Female to Mini A Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1031-GR-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1031-GR%20SERIES.jpg,1175-1107-ND,102-1031-GR-00500,CNC Tech,CABLE USB A MALE-B MINI 5PIN 5M,151,0,"5.25000","0","1","-","Active","A Male to Mini B Male","16.40' (5.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/101-1030-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1030-BL%20SERIES.jpg,1175-1052-ND,101-1030-BL-00500,CNC Tech,CABLE USB 1.1 A MALE-B MALE 5M,163,0,"5.83000","0","1","-","Active","A Male to B Male","16.40' (5.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1102-BL-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1102-BL%20SERIES.jpg,1175-1132-ND,102-1102-BL-00050,CNC Tech,CBL USB MICRO A MALE-B MALE .5M,2006,0,"6.00000","0","1","-","Active","Micro A Male to Micro B Male","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1392-BL-F0200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1392-BL-F0xxx.jpg,1175-1699-ND,102-1392-BL-F0200,CNC Tech,CBL USB-A TO MICRO-B 2M W/FRRT,197,0,"6.36000","0","1","-","Active","A Male to Micro B Male, Up Angle","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/GC%20Electronics%20PDFs/45-1430-X%20pdf.pdf,//media.digikey.com/Photos/GC%20Electronics%20Photos/45-1430-3.jpg,GC14303-ND,45-1430-3,GC Electronics,USB 2.0 A-PLUG TO MCRO-B-PLUG 3M,129,0,"8.14000","0","1","-","Active","A Male to Micro B Male","9.84' (3.00m)","USB 2.0","-","Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/GC%20Electronics%20PDFs/45-1433-X%20pdf.pdf,//media.digikey.com/Photos/GC%20Electronics%20Photos/45-1433-1.jpg,GC14331-ND,45-1433-1,GC Electronics,USB3.0-A-USB3.0-MICRO-B 1M GOLD,186,0,"14.12000","0","1","-","Active","A Male to Micro B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 28 AWG (2)","Shielded","-"
-,-,993-1411-ND,UES-1001A160,Phihong USA,LOW DROP TYPE-C USB CABLE - 1.0M,768,0,"14.94000","0","1","-","Active","-","-","-","-","-","-"
-,-,993-1412-ND,UES-1003A160,Phihong USA,LOW DROP TYPE-C USB CABLE - 1.0M,500,0,"15.94000","0","1","-","Active","-","-","-","-","-","-"
//media.digikey.com/PDF/Data%20Sheets/GC%20Electronics%20PDFs/45-1433-X%20pdf.pdf,//media.digikey.com/Photos/GC%20Electronics%20Photos/45-1433-2.jpg,GC14332-ND,45-1433-2,GC Electronics,USB3.0-A-USB3.0-MICRO-B 2M GOLD,109,0,"16.10000","0","1","-","Active","A Male to Micro B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 28 AWG (2)","Shielded","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_Data.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PXP4040%5EB%5ExM00.jpg,708-2059-ND,PXP4040/B/3M00,Bulgin,CBL USB SEALED MICRO B TO A 3M,107,0,"26.95000","0","1","Buccaneer® 4000","Active","A Male to Micro B Male (Circular Coupling)","9.84' (3.00m)","USB 2.0","22 AWG, 28 AWG","Shielded","Industrial Environments"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_Data.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PXP4040%5EB%5ExM00.jpg,708-2060-ND,PXP4040/B/5M00,Bulgin,CBL USB SEALED MICRO B TO A 5M,121,0,"47.89000","0","1","Buccaneer® 4000","Active","A Male to Micro B Male (Circular Coupling)","16.40' (5.00m)","USB 2.0","20 AWG, 25 AWG","Shielded","Industrial Environments"
https://www.molex.com/pdm_docs/sd/887328000_sd.pdf,"//media.digikey.com/photos/Molex/88732-9000,%2088732-9200,%2088732-9400.jpg",WM21039-ND,0887328000,Molex,USB A-B 28/26 1M 1.1VER WHITE,3063,0,"2.16000","0","1","88740","Active","A Male to B Male","3.28' (1.00m)","USB 1.1","26 AWG, 28 AWG","Shielded","-"
https://www.cui.com/product/resource/digikeypdf/cbl-ua-ua-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBL-UA-UA-1.jpg,102-5942-ND,CBL-UA-UA-1,CUI Inc.,CBL 1000MM USB TYPE A TO USB A 5,1127,0,"2.38000","0","1","-","Active","A Male to A Male","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021066-005M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/302106x-xxM.jpg,Q1114-ND,3021066-005M,Qualtek,USB 2.0 A FEMALE TO USB 2.0 MINI,757,0,"2.55000","0","1","-","Active","A Female to Mini B Male","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","Extension Cable"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021070-005M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/302107x-0xxM.jpg,Q1118-ND,3021070-005M,Qualtek,USB 2.0 A FEMALE TO USB 2.0 MICR,984,0,"2.62000","0","1","-","Active","A Female to Micro B Male","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","Extension Cable"
https://www.cui.com/product/resource/digikeypdf/cbl-ua-st-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBL-UA-ST-1.jpg,102-5937-ND,CBL-UA-ST-1,CUI Inc.,CBL 1000MM USB TYPE A TO STRIPPE,1132,0,"2.65000","0","1","-","Active","A Male to Cable (Round)","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021065-01M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/302106x-0xxM.jpg,Q1113-ND,3021065-01M,Qualtek,USB 2.0 A FEMALE TO USB 2.0 MINI,1764,3000,"2.70000","0","1","-","Active","A Female to Mini B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","Extension Cable"
https://www.globtek.com/pdf/manual-datasheets/USBA1M0MICROB-CHG%28R%29.pdf,-,1939-1426-ND,USBA1M0MICROB-CHG(R),"GlobTek, Inc.","USB CORD, 1.0METER, #22 GAUGE PO",904,0,"2.73000","0","1","-","Active","-","3.28' (1.00m)","-","-","-","-"
http://globtek.force.com/spec?id=01ta0000007cTId,-,1939-1427-ND,USBA1M2MICROB20(R),"GlobTek, Inc.","USB CORD, 1.2METER, #20 GAUGE PO",988,0,"2.75000","0","1","-","Active","-","3.94' (1.20m)","-","-","-","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021067-01M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/302106x-xxM.jpg,Q1115-ND,3021067-01M,Qualtek,USB 2.0 A FEMALE TO USB 2.0 MINI,744,0,"2.75000","0","1","-","Active","A Female to Mini B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","Extension Cable"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021071-01M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/302107x-0xxM.jpg,Q1119-ND,3021071-01M,Qualtek,USB 2.0 A FEMALE TO USB 2.0 MICR,953,0,"2.84000","0","1","-","Active","A Female to Micro B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","Extension Cable"
https://www.cui.com/product/resource/digikeypdf/cblt-ua-st-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBLT-UA-ST-1.jpg,102-5946-ND,CBLT-UA-ST-1,CUI Inc.,CBL 1000MM USB TYPE A TO STRIPPE,1195,0,"2.88000","0","1","-","Active","A Male to Cable (Round)","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","-"
https://www.cui.com/product/resource/digikeypdf/cblt-ua-bc-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBLT-UA-BC-1.jpg,102-5947-ND,CBLT-UA-BC-1,CUI Inc.,CBL 1000MM USB TYPE A TO BLUNT C,1180,0,"2.93000","0","1","-","Active","A Male to Cable (Round)","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","-"
https://www.molex.com/pdm_docs/sd/887328100_sd.pdf,"//media.digikey.com/photos/Molex/88732-9000,%2088732-9200,%2088732-9400.jpg",WM16611-ND,0887328100,Molex,USB A-B MALE-MALE 28AWG 1.8M WHT,3125,0,"3.10000","0","1","88740","Active","A Male to B Male","5.90' (1.80m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
https://www.molex.com/pdm_docs/sd/887538102_sd.pdf,//media.digikey.com/Photos/Molex/0887538202.JPG,WM23651-ND,0887538102,Molex,USB MINI A TO MINI B .8M BLACK,985,0,"3.16000","0","1","88740","Active","Mini A Male to Mini B Male","2.62' (800.0mm)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021084-03.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021084-03.jpg,Q1232-ND,3021084-03,Qualtek,USB 2.0 A MALE TO USB 2.0 MICRO,1984,0,"3.23000","0","1","-","Active","A Male to Micro B Male, Up Angle","3.00' (914.4mm)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021081-03.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021081-03.jpg,Q1229-ND,3021081-03,Qualtek,USB 2.0 A MALE TO USB 2.0 MINI B,1953,0,"3.33000","0","1","-","Active","A Male to Mini B Male, Up Angle","3.00' (914.4mm)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur030003upb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR030-003-UPB.jpg,TL1787-ND,UR030-003-UPB,Tripp Lite,3' USB A TO MINI-B CABLE M/M,158,0,"3.43000","0","1","-","Active","A Male to Mini B Male","3.00' (914.4mm)","USB 2.0","28 AWG, 28 AWG","Shielded","Reversible"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987651-9272.PDF,//media.digikey.com/photos/Molex/0687680401.jpg,WM25439-ND,0687680401,Molex,USB 2.0 A TO USB 2.0 B L=1M,973,0,"3.48000","0","1","68768","Active","A Male to B Male","3.28' (1.00m)","USB 2.0","26 AWG, 28 AWG","Shielded","-"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987651-9272.PDF,//media.digikey.com/photos/Molex/0687680404.jpg,WM25440-ND,0687680404,Molex,USB 2.0 A TO USB 2.0 MINI B L=1M,987,0,"3.54000","0","1","68768","Active","A Male to Mini B Male","3.28' (1.00m)","USB 2.0","26 AWG, 28 AWG","Shielded","-"
https://www.cui.com/product/resource/digikeypdf/cblt-ua-ub-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBLT-UA-UB-1.jpg,102-5949-ND,CBLT-UA-UB-1,CUI Inc.,CBL 1000MM USB TYPE A TO USB B 5,1170,0,"3.73000","0","1","-","Active","A Male to B Male","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","-"
https://www.cui.com/product/resource/digikeypdf/cblt-ua-ua-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBLT-UA-UA-1.jpg,102-5951-ND,CBLT-UA-UA-1,CUI Inc.,CBL 1000MM USB TYPE A TO USB A 5,582,0,"3.73000","0","1","-","Active","A Male to A Male","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","-"
https://www.cui.com/product/resource/digikeypdf/cblt-ua-mb-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBLT-UA-MB-1.jpg,102-5948-ND,CBLT-UA-MB-1,CUI Inc.,CBL 1000MM USB TYPE A TO USB MIN,1181,0,"3.83000","0","1","-","Active","A Male to Mini B Male","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021076-06.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021076-06.jpg,Q1224-ND,3021076-06,Qualtek,USB 2.0 A MALE TO USB 2.0 MICRO,2460,0,"3.84000","0","1","-","Active","A Male to Micro B Male, Up Angle","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021085-06.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021085-06.jpg,Q1233-ND,3021085-06,Qualtek,USB 2.0 A MALE TO USB 2.0 MICRO,1993,0,"3.84000","0","1","-","Active","A Male to Micro B Male, Up Angle","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021088-06.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021088-06.jpg,Q1236-ND,3021088-06,Qualtek,USB 2.0 A MALE TO USB 2.0 MICRO,1929,0,"3.84000","0","1","-","Active","A Male to Micro B Male, Right Angle","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/2925/10-02352.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02352.jpg,839-1538-ND,10-02352,Tensility International Corp,CBL USB A PLUG 1M WHT,300,0,"3.90000","0","1","-","Active","A Male to Cable (Round)","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021082-06.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021082-06.jpg,Q1230-ND,3021082-06,Qualtek,USB 2.0 A MALE TO USB 2.0 MINI B,1947,0,"3.96000","0","1","-","Active","A Male to Mini B Male, Up Angle","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://belfuse.com/resources/drawings/stewartconnector/dr-stw-sc-2abe010f.pdf,//media.digikey.com/Photos/Stewart%20Connector%20Photos/MFG_SC-AMale-BMale_Beige.jpg,380-1426-ND,SC-2ABE010F,Stewart Connector,CABLE USB 2.0 A-B M-M 10',1453,0,"3.98000","0","1","-","Active","A Male to B Male","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.cnctech.us/pdfs/102-1043-BE-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/MFG_102-1043-BE.jpg,1175-1419-ND,102-1043-BE-00100,CNC Tech,CBL USB B MALE-OPEN END 1M BEIGE,192,0,"4.00000","0","1","-","Active","B Male to Cable (Round)","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://www.cui.com/product/resource/digikeypdf/cblt-ua-uj2-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBLT-UA-UJ2-1.jpg,102-5950-ND,CBLT-UA-UJ2-1,CUI Inc.,CBL 1000MM USB TYPE A TO USB A R,1152,0,"4.05000","0","1","-","Active","A Female to A Male","3.28' (1.00m)","USB 2.0","28 AWG","Shielded","Extension Cable"
https://tensility.s3-us-west-2.amazonaws.com/uploads/product_doc/document/2927/10-02354.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02354.jpg,839-1540-ND,10-02354,Tensility International Corp,CBL USB A RCPT 1M WHT,300,0,"4.14000","0","1","-","Active","A Female to Cable (Round)","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021061-03M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3021059-0xM.jpg,Q1109-ND,3021061-03M,Qualtek,USB 2.0 A MALE TO USB 2.0 A MALE,841,0,"4.15000","0","1","-","Active","A Male to A Male","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur030006upb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR030-006-UPB.jpg,TL1793-ND,UR030-006-UPB,Tripp Lite,6' USB A TO MINI-B CABLE M/M,122,0,"4.24000","0","1","-","Active","A Male to Mini B Male","6.00' (1.83m)","USB 2.0","28 AWG, 28 AWG","Shielded","Reversible"
http://www.cnctech.us/pdfs/102-1043-BE-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/MFG_102-1043-BE.jpg,1175-1420-ND,102-1043-BE-00200,CNC Tech,CBL USB B MALE-OPEN END 2M BEIGE,199,0,"4.50000","0","1","-","Active","B Male to Cable (Round)","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/105-1031-BL-00yyy_Drawing.pdf,//media.digikey.com/Photos/CnC%20Tech/105-1031-BL-00100.JPG,1175-2110-ND,105-1031-BL-00100,CNC Tech,"USB CABLE, TYPE-C 3.1 TO USB2.0",155,0,"4.50000","0","1","-","Active","Mini B Male to C Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","7/0 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021077-10.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021077-10.jpg,Q1225-ND,3021077-10,Qualtek,USB 2.0 A MALE TO USB 2.0 MICRO,1484,0,"4.85000","0","1","-","Active","A Male to Micro B Male, Up Angle","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
