Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Cable Diameter","Cable Type","Features","Fiber Type","Length - Overall","Type","Ratings"
https://docs.broadcom.com/docs/AV02-1508EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HFBR-RNS%20SERIES.JPG,516-2090-ND,HFBR-RNS001Z,Broadcom Limited,FIBER OPTIC CBL POF 1M,695,0,"5.40000","0","1","HFBR","Active","-","-","0.09"" (2.2mm)","Buffered Fiber","Attenuator","-","3.3' (1.0m)","POF","-"
https://docs.broadcom.com/docs/AV02-1508EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HFBR-RNS005Z.JPG,516-2091-ND,HFBR-RNS005Z,Broadcom Limited,FIBER OPTIC CBL POF 5M,287,0,"9.15000","0","1","HFBR","Active","-","-","0.09"" (2.2mm)","Buffered Fiber","Attenuator","-","16.4' (5.0m)","POF","-"
https://assets.tripplite.com/product-pdfs/en/n37001m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370%20M%20Series.jpg,TL835-ND,N370-01M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 1M,483,0,"23.17000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","8.3/125","3.3' (1.0m)","Singlemode, Duplex","FDDI, OFNR"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7672_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2633-SERIES.jpg,AE10465-ND,DK-2633-15,Assmann WSW Components,FIBER OPTIC CBL LC-LC DUPLEX 15M,428,0,"34.67000","0","1","Digitus®","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","49.2' (15.0m)","Multimode, Duplex","-"
https://www.molex.com/pdm_docs/sd/1062830004_sd.pdf,//media.digikey.com/Photos/Molex/1062831001.jpg,WM9114-ND,1062831001,Molex,FIBER OPTIC CBL MTP-MTP DUPLX 1M,386,0,"86.73000","0","1","106283","Active","MTP","MTP","0.12"" (3.0mm)","-","-","50/125","3.3' (1.0m)","Multimode, Duplex","OFNP"
https://www.molex.com/pdm_docs/sd/1062830004_sd.pdf,//media.digikey.com/Photos/Molex/1062831005.jpg,WM12876-ND,1062831010,Molex,FIBER OPTC CBL MTP-MTP DUPLX 10M,42,0,"124.25000","0","1","106283","Active","MTP","MTP","0.12"" (3.0mm)","-","-","50/125","32.8' (10.0m)","Multimode, Duplex","OFNP"
https://docs.broadcom.com/docs/AV02-1508EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HFBR-RLS%20SERIES.JPG,516-2088-ND,HFBR-RLS001Z,Broadcom Limited,FIBER OPTIC CBL POF 1M,740,0,"5.40000","0","1","HFBR","Active","-","-","0.09"" (2.2mm)","Buffered Fiber","Attenuator","-","3.3' (1.0m)","POF","-"
"//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HFBR-Rxxyyyz,Exxyyyz%20Series.pdf",//media.digikey.com/Photos/Avago%20Tech%20Photos/HFBR-RNS002Z.jpg,516-3128-ND,HFBR-RNS002Z,Broadcom Limited,FIBER OPTIC CBL SC-SC POF 2M,471,0,"6.67000","0","1","HFBR","Active","SC","SC","0.09"" (2.2mm)","Twin Zip","-","-","6.6' (2.0m)","POF","-"
https://assets.tripplite.com/product-pdfs/en/a10202m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/A102-02M.jpg,TL394-ND,A102-02M,Tripp Lite,TOSLINK CABLE PLUG-PLUG 2M,9594,0,"7.61000","0","1","-","Active","Toslink Plug","Toslink Plug","-","-","-","-","6.6' (2.0m)","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8435_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DK-2611-05.jpg,AE10427-ND,DK-2611-01,Assmann WSW Components,FIBER OPTIC CBL ST-ST DUPLEX 1M,170,0,"13.57000","0","1","Digitus®","Active","ST (2)","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","3.3' (1.0m)","Multimode, Duplex","-"
https://docs.broadcom.com/docs/AV02-1508EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HFBR-RNS010Z.JPG,516-2092-ND,HFBR-RNS010Z,Broadcom Limited,FIBER OPTIC CBL POF 10M,280,0,"13.75000","0","1","HFBR","Active","-","-","0.09"" (2.2mm)","Buffered Fiber","Attenuator","-","32.8' (10.0m)","POF","-"
"//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HFBR-Rxxyyyz,Exxyyyz%20Series.pdf",//media.digikey.com/Photos/Avago%20Tech%20Photos/HFBR-RLS010Z.JPG,516-3042-ND,HFBR-RLS010Z,Broadcom Limited,FIBER OPTIC CBL LC-LC POF 10M,158,0,"13.75000","0","1","HFBR","Active","LC","LC","0.09"" (2.2mm)","Twin Zip","Attenuator, Zipcord","-","32.8' (10.0m)","POF","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_LCLC-SDTPxxx.jpg,1847-1142-ND,LCLC-SDTP010,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 1M,133,0,"14.48000","0","1","-","Active","LC Duplex","LC Duplex","0.08"" (2.0mm)","-","-","9/125","3.3' (1.0m)","Singlemode, Duplex, OS2","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8435_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DK-2611-05.jpg,AE10429-ND,DK-2611-03,Assmann WSW Components,FIBER OPTIC CBL ST-ST DUPLEX 3M,139,0,"15.97000","0","1","Digitus®","Active","ST (2)","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","9.8' (3.0m)","Multimode, Duplex","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8435_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DK-2611-05.jpg,AE10430-ND,DK-2611-05,Assmann WSW Components,FIBER OPTIC CBL ST-ST DUPLEX 5M,110,0,"17.54000","0","1","Digitus®","Active","ST (2)","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","16.4' (5.0m)","Multimode, Duplex","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8257_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2631-SERIES.jpg,AE10445-ND,DK-2631-01,Assmann WSW Components,FIBER OPTIC CBL LC-ST DUPLEX 1M,112,0,"17.94000","0","1","Digitus®","Active","LC Duplex","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","3.3' (1.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n32002m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL828-ND,N320-02M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 2M,119,0,"18.76000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","6.6' (2.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n82002m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-xxM%20Series.jpg,TL842-ND,N820-02M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 2M,284,0,"18.91000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","6.6' (2.0m)","Multimode, Duplex, OM3","LSZH"
https://assets.tripplite.com/product-pdfs/en/n82001m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-xxM%20Series.jpg,TL841-ND,N820-01M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 1M,351,0,"19.68000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","3.3' (1.0m)","Multimode, Duplex, OM3","LSZH"
https://assets.tripplite.com/product-pdfs/en/n82003m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-xxM%20Series.jpg,TL843-ND,N820-03M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 3M,220,0,"20.40000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","9.8' (3.0m)","Multimode, Duplex, OM3","LSZH"
"//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HFBR-Rxxyyyz,Exxyyyz%20Series.pdf",//media.digikey.com/Photos/Avago%20Tech%20Photos/HFBR-RTD010Z.jpg,516-2778-ND,HFBR-RTD010Z,Broadcom Limited,FIBER OPTIC CBL LC-LC POF 10M,171,0,"23.13000","0","1","HFBR","Active","LC Duplex","LC Duplex","0.09"" (2.2mm)","Twin Zip","Attenuator, Zipcord","-","32.8' (10.0m)","POF","-"
"//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HFBR-Rxxyyyz,Exxyyyz%20Series.pdf",//media.digikey.com/Photos/Avago%20Tech%20Photos/HFBR-RMD010Z.jpg,516-2541-ND,HFBR-RMD010Z,Broadcom Limited,FIBER OPTIC CBL SC-SC POF 10M,167,0,"23.13000","0","1","HFBR","Active","SC Duplex","SC Duplex","0.09"" (2.2mm)","Twin Zip","Attenuator, Zipcord","-","32.8' (10.0m)","POF","-"
https://assets.tripplite.com/product-pdfs/en/n37002m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370%20M%20Series.jpg,TL836-ND,N370-02M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 2M,110,0,"23.47000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","8.3/125","6.6' (2.0m)","Singlemode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n37003m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N370%20M%20Series.jpg,TL837-ND,N370-03M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 3M,116,0,"23.84000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","8.3/125","9.8' (3.0m)","Singlemode, Duplex","FDDI, OFNR"
https://www.molex.com/pdm_docs/sd/1062835101_sd.pdf,//media.digikey.com/Photos/Molex/1062835003.jpg,WM8683-ND,1062835003,Molex,FIBER OPTIC CBL LC-MTP DUPLEX 5M,43,0,"263.37000","0","1","106283","Active","LC Duplex (4)","MTP","0.12"" (3.0mm)","-","Plenum","50/125","16.4' (5.0m)","Multimode, Duplex","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7672_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2633-SERIES.jpg,AE10460-ND,DK-2633-02,Assmann WSW Components,FIBER OPTIC CBL LC-LC DUPLEX 2M,178,0,"19.59000","0","1","Digitus®","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","6.6' (2.0m)","Multimode, Duplex","-"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300320-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300320.jpg,626-1689-ND,17-300320-01,Conec,FIBER OPTIC CBL LC-LC DUPLEX 1M,34,0,"124.64000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","-","3.3' (1.0m)","Singlemode, Duplex","OFNR"
https://www.molex.com/pdm_docs/sd/1062672021_sd.pdf,//media.digikey.com/Photos/Molex/1062672031.jpg,WM9088-ND,1062672031,Molex,FIBER OPTIC CBL MTP-VERSA 500MM,50,0,"135.92000","0","1","VersaBeam 106267","Active","MTP","VersaBeam Pod (2)","0.07"" (1.8mm)","Ribbon Fiber","-","50/125","1.64' (500mm)","Multimode, Simplex","OFNG-LS"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300330-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300330.jpg,626-1660-ND,17-300330-05,Conec,FIBER OPTIC CBL LC-LC DUPLEX 5M,27,0,"152.81000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","-","16.4' (5.0m)","Singlemode, Duplex","OFNR"
http://www.cnctech.us/pdfs/106-1042-BL-00150.pdf,//media.digikey.com/Photos/CnC%20Tech/106-1042-BL-00300.jpg,1175-1881-ND,106-1042-BL-00150,CNC Tech,TOSLINK CABLE PLUG-PLUG 1.5M,232,0,"8.97000","0","1","-","Active","Toslink Plug","Toslink Plug","0.16"" (4.0mm)","-","-","-","4.9' (1.5m)","-","-"
http://www.cnctech.us/pdfs/106-1042-BL-00150-5.pdf,//media.digikey.com/Photos/CnC%20Tech/106-1042-BL-00300.jpg,1175-1887-ND,106-1042-BL-00150-5,CNC Tech,TOSLINK CABLE PLUG-PLUG 1.5M,195,0,"8.97000","0","1","-","Active","Toslink Plug","Toslink Plug","0.20"" (5.0mm)","-","-","-","4.9' (1.5m)","-","-"
http://www.cnctech.us/pdfs/106-1242-BL-00150.pdf,//media.digikey.com/photos/CnC%20Tech/106-1242-BL-00150-5.jpg,1175-1884-ND,106-1242-BL-00150,CNC Tech,TOSLINK CABLE PLUG-PLUG RA 1.5M,143,0,"8.97000","0","1","-","Active","Toslink Plug","Toslink Plug, Right Angle","0.16"" (4.0mm)","-","-","-","4.9' (1.5m)","-","-"
http://www.cnctech.us/pdfs/106-1042-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/106-1042-BL-00300.jpg,1175-1882-ND,106-1042-BL-00200,CNC Tech,TOSLINK CABLE PLUG-PLUG 2M,149,0,"9.66000","0","1","-","Active","Toslink Plug","Toslink Plug","0.16"" (4.0mm)","-","-","-","6.6' (2.0m)","-","-"
http://www.cnctech.us/pdfs/106-1042-BL-00200-5.pdf,//media.digikey.com/Photos/CnC%20Tech/106-1042-BL-00300.jpg,1175-1888-ND,106-1042-BL-00200-5,CNC Tech,TOSLINK CABLE PLUG-PLUG 2M,242,0,"9.89000","0","1","-","Active","Toslink Plug","Toslink Plug","0.20"" (5.0mm)","-","-","-","6.6' (2.0m)","-","-"
http://www.cnctech.us/pdfs/106-1242-BL-00200-5.pdf,//media.digikey.com/photos/CnC%20Tech/106-1242-BL-00150-5.jpg,1175-1891-ND,106-1242-BL-00200-5,CNC Tech,TOSLINK CABLE PLUG-PLUG RA 2M,144,0,"9.89000","0","1","-","Active","Toslink Plug","Toslink Plug, Right Angle","0.20"" (5.0mm)","-","-","-","6.6' (2.0m)","-","-"
http://www.cnctech.us/pdfs/106-1042-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/106-1042-BL-00300.jpg,1175-1883-ND,106-1042-BL-00300,CNC Tech,TOSLINK CABLE PLUG-PLUG 3M,179,0,"10.58000","0","1","-","Active","Toslink Plug","Toslink Plug","0.16"" (4.0mm)","-","-","-","9.8' (3.0m)","-","-"
http://www.cnctech.us/pdfs/106-1042-BL-00300-5.pdf,//media.digikey.com/Photos/CnC%20Tech/106-1042-BL-00300-5.jpg,1175-1889-ND,106-1042-BL-00300-5,CNC Tech,TOSLINK CABLE PLUG-PLUG 3M,148,0,"11.04000","0","1","-","Active","Toslink Plug","Toslink Plug","0.20"" (5.0mm)","-","-","-","9.8' (3.0m)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-6DTP020.jpg,1847-1118-ND,LCLC-6DTP010,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 1M,166,0,"12.80000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","62.5/125","3.3' (1.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/Photos/Bel%20Photos/SCSC-SDTP030.jpg,1847-1152-ND,SCSC-SDTP030,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 3M,214,0,"16.04000","0","1","-","Active","SC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","9.8' (3.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_SCLC-SDTPxxx.jpg,1847-1149-ND,SCLC-SDTP050,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 5M,165,0,"16.80000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","16.4' (5.0m)","Singlemode, Duplex, OS2","-"
https://assets.tripplite.com/product-pdfs/en/n31801m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N318-xxM%20Series.jpg,TL1510-ND,N318-01M,Tripp Lite,FIBER OPTIC CBL LC-ST DUPLEX 1M,113,0,"16.97000","0","1","-","Active","LC Duplex","ST (2)","-","Twin Zip","Riser, Zipcord","62.5/125","3.3' (1.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n82004m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-04M.jpg,TL2144-ND,N820-04M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 4M,116,0,"21.23000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","13.1' (4.0m)","Multimode, Duplex, OM3","LSZH"
https://assets.tripplite.com/product-pdfs/en/n52006m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N520%20M%20Series.jpg,TL1900-ND,N520-06M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 6M,163,0,"26.38000","0","1","-","Active","LC Duplex","LC Duplex","0.03"" (0.9mm)","Twin Zip","Zipcord","50/125","19.7' (6.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n82002mt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-02M-T.jpg,TL2142-ND,N820-02M-T,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 2M,118,0,"38.30000","0","1","-","Active","LC Duplex","LC Duplex","-","-","Low Smoke, Pull Tab","50/125","6.6' (2.0m)","Multimode, Duplex, OM3","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4055CAA.jpg,708-2887-ND,PXF4055CAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"90.08000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","32.8' (10.0m)","Multimode, Simplex, OM3","LSZH"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7672_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2633-SERIES.jpg,AE10459-ND,DK-2633-01,Assmann WSW Components,FIBER OPTIC CBL LC-LC DUPLEX 1M,27,0,"20.60000","0","1","Digitus®","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","3.3' (1.0m)","Multimode, Duplex","-"
https://www.molex.com/pdm_docs/sd/1062830004_sd.pdf,//media.digikey.com/Photos/Molex/1062831005.jpg,WM8682-ND,1062831005,Molex,FIBER OPTIC CBL MTP-MTP DUPLX 5M,25,0,"103.92000","0","1","106283","Active","MTP","MTP","0.12"" (3.0mm)","-","Plenum","50/125","16.4' (5.0m)","Multimode, Duplex","OFNP"
https://www.molex.com/pdm_docs/sd/1062835101_sd.pdf,//media.digikey.com/Photos/Molex/1062835101.jpg,WM8760-ND,1062835101,Molex,FIBER OPTIC CBL LC-MTP DUPLEX 1M,22,0,"208.44000","0","1","106283","Active","LC Duplex (4)","MTP","0.12"" (3.0mm)","-","Plenum","50/125","3.3' (1.0m)","Multimode, Duplex","-"
https://www.molex.com/pdm_docs/sd/1062835101_sd.pdf,//media.digikey.com/Photos/Molex/1062835102.jpg,WM14940-ND,1062835102,Molex,FIBER OPTIC CBL LC-MTP DUPLEX 3M,16,0,"252.23000","0","1","106283","Active","LC Duplex (4)","MTP","0.12"" (3.0mm)","-","Plenum","50/125","9.8' (3.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/a10204m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_A102-xxM%20Series.jpg,TL1207-ND,A102-04M,Tripp Lite,TOSLINK CABLE PLUG-PLUG 4M,52,0,"10.36000","0","1","-","Active","Toslink Plug","Toslink Plug","-","-","-","-","13.1' (4.0m)","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8435_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DK-2611-05.jpg,AE10428-ND,DK-2611-02,Assmann WSW Components,FIBER OPTIC CBL ST-ST DUPLEX 2M,80,0,"14.77000","0","1","Digitus®","Active","ST (2)","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","6.6' (2.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n302003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/N302-003.jpg,TL1506-ND,N302-003,Tripp Lite,FIBER OPTC CBL ST-ST DUPLX 914MM,59,0,"15.95000","0","1","-","Active","ST (2)","ST (2)","-","Twin Zip","Riser, Zipcord","62.5/125","3.00' (914mm)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n320001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL2117-ND,N320-001,Tripp Lite,FIBER OPTC CBL LC-LC DUPLX 305MM,38,0,"19.60000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","1.00' (305mm)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n32001m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL827-ND,N320-01M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 1M,60,0,"20.36000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","3.3' (1.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n32005m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL849-ND,N320-05M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 5M,92,0,"21.38000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","16.4' (5.0m)","Multimode, Duplex","FDDI, OFNR"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8435_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DK-2611-05.jpg,AE10432-ND,DK-2611-10,Assmann WSW Components,FIBER OPTIC CBL ST-ST DUPLEX 10M,45,0,"21.80000","0","1","Digitus®","Active","ST (2)","ST (2)","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","32.8' (10.0m)","Multimode, Duplex","-"
https://docs.broadcom.com/docs/AV02-2926EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HFBR-RSD005Z.jpg,516-3129-ND,HFBR-RSD005Z,Broadcom Limited,FIBER OPTIC CBL POF 5M,31,0,"22.74000","0","1","HFBR","Active","-","-","0.04"" (1.0mm)","Twin Zip","Zipcord","-","16.4' (5.0m)","POF","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7672_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/DIGITUS-DK-2633-SERIES.jpg,AE10462-ND,DK-2633-05,Assmann WSW Components,FIBER OPTIC CBL LC-LC DUPLEX 5M,90,0,"23.37000","0","1","Digitus®","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","Buffered Fiber","-","62.5/125","16.4' (5.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n30230m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N302-xxM%20Series.jpg,TL2110-ND,N302-30M,Tripp Lite,FIBER OPTIC CBL ST-ST DUPLEX 30M,21,0,"54.94000","0","1","-","Active","ST (2)","ST (2)","-","Twin Zip","Riser, Zipcord","62.5/125","98.4' (30.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n32046m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320%20Series.jpg,TL1514-ND,N320-46M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 46M,7,0,"67.99000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","150.9' (46.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n82030m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820%20M%20Series.jpg,TL1542-ND,N820-30M,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 30M,20,0,"72.53000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","98.4' (30.0m)","Multimode, Duplex, OM3","LSZH"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300310-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300310.jpg,626-1666-ND,17-300310-07,Conec,FIBER OPTIC CBL LC-LC DUPLEX 7M,5,0,"164.55000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","50/125","23.0' (7.0m)","Multimode, Duplex","OFNR"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300320-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300320.jpg,626-1680-ND,17-300320-20,Conec,FIBER OPTIC CBL LC-LC DUPLEX 20M,20,0,"169.59000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","-","65.6' (20.0m)","Singlemode, Duplex","OFNR"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300330-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300330.jpg,626-1653-ND,17-300330-20,Conec,FIBER OPTIC CBL LC-LC DUPLEX 20M,2,0,"178.98000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","-","65.6' (20.0m)","Singlemode, Duplex","OFNR"
https://www.molex.com/pdm_docs/sd/1062835201_sd.pdf,//media.digikey.com/Photos/Molex/1062835302.JPG,WM14941-ND,1062835302,Molex,FIBER OPTIC CBL LC-MTP DUPLEX 3M,18,0,"268.62000","0","1","106283","Active","LC (8)","MTP","0.12"" (3.0mm)","-","Plenum","50/125","9.8' (3.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/a10402m.pdf,-,TL1977-ND,A104-02M,Tripp Lite,TOSLINK CABLE PLUG-MINI PLUG 2M,45,0,"8.36000","0","1","-","Active","Toslink Plug","Mini Toslink Plug","-","-","-","-","6.6' (2.0m)","-","-"
https://assets.tripplite.com/product-pdfs/en/a10403m.pdf,-,TL1978-ND,A104-03M,Tripp Lite,TOSLINK CABLE PLUG-MINI PLUG 3M,50,0,"8.73000","0","1","-","Active","Toslink Plug","Mini Toslink Plug","-","-","-","-","9.8' (3.0m)","-","-"
