Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Number of Positions","Number of Rows","Pitch - Connector","Pitch - Cable","Length","Features","Color","Shielding","Usage","Cable Termination","Contact Finish","Contact Finish Thickness"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-025.pdf,//media.digikey.com/Photos/JST%20Photos/A06KR06KR26E152B.jpg,455-3148-ND,A06KR06KR26E51B,JST Sales America Inc.,JUMPER 06KR-6S-P - 06KR-6S-P 2"",1409,0,"1.03000","0","1","KR","Active","Socket to Socket","6","1","0.079"" (2.00mm)","-","0.167' (50.80mm, 2.00"")","-","Blue, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-024.pdf,//media.digikey.com/Photos/JST%20Photos/A02KR02KR26E305A.jpg,455-3142-ND,A02KR02KR26E305A,JST Sales America Inc.,JUMPER 02KR-6S-P - 02KR-6S-P 12"",1107,0,"1.07000","0","1","KR","Active","Socket to Socket, Reversed","2","1","0.079"" (2.00mm)","-","1.00' (304.80mm)","-","Blue, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-020.pdf,//media.digikey.com/Photos/JST%20Photos/A02ZR02ZR28H.JPG,455-3037-ND,A02ZR02ZR28H152B,JST Sales America Inc.,JUMPER 02ZR-8M-P - 02ZR-8M-P 6"",1063,0,"1.12000","0","1","ZR","Active","Socket to Socket","2","1","0.059"" (1.50mm)","-","0.500' (152.40mm, 6.00"")","-","Gray, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-010.pdf,//media.digikey.com/Photos/JST%20Photos/A04SR04SR30K305B.jpg,455-2998-ND,A04SR04SR30K51A,JST Sales America Inc.,JUMPER 04SR-3S - 04SR-3S 2"",1115,0,"1.16000","0","1","SR","Active","Socket to Socket, Reversed","4","1","0.039"" (1.00mm)","-","0.167' (50.80mm, 2.00"")","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-005.pdf,//media.digikey.com/Photos/JST%20Photos/A02SUR02SUR32W305A.jpg,455-2977-ND,A02SUR02SUR32W152A,JST Sales America Inc.,JUMPER 02SUR-32S -02SUR-32S 6"",6347,0,"1.17000","0","1","SUR","Active","Socket to Socket, Reversed","2","1","0.031"" (0.80mm)","-","0.500' (152.40mm, 6.00"")","-","White, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-008.pdf,//media.digikey.com/Photos/JST%20Photos/A02SUR02SUR32W305A.jpg,455-2989-ND,A02SUR02SUR32W152B,JST Sales America Inc.,JUMPER 02SUR-32S - 02SUR-32S 6"",3587,0,"1.17000","0","1","SUR","Active","Socket to Socket","2","1","0.031"" (0.80mm)","-","0.500' (152.40mm, 6.00"")","-","White, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-015.pdf,//media.digikey.com/Photos/JST%20Photos/A02SR02SR30K305B.jpg,455-3017-ND,A02SR02SR30K305B,JST Sales America Inc.,JUMPER 02SR-3S - 02SR-3S 12"",1725,0,"1.24000","0","1","SR","Active","Socket to Socket","2","1","0.039"" (1.00mm)","-","1.00' (304.80mm)","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-023.pdf,//media.digikey.com/Photos/JST%20Photos/A06KR06KR26E152A.jpg,455-3140-ND,A06KR06KR26E152A,JST Sales America Inc.,JUMPER 06KR-6S-P - 06KR-6S-P 6"",1000,0,"1.28000","0","1","KR","Active","Socket to Socket, Reversed","6","1","0.079"" (2.00mm)","-","0.500' (152.40mm, 6.00"")","-","Blue, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-006.pdf,//media.digikey.com/Photos/JST%20Photos/A02SUR02SUR32W305A.jpg,455-2981-ND,A02SUR02SUR32W305A,JST Sales America Inc.,JUMPER 02SUR-32S - 02SUR-32S 12"",2371,0,"1.34000","0","1","SUR","Active","Socket to Socket, Reversed","2","1","0.031"" (0.80mm)","-","1.00' (304.80mm)","-","White, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-009.pdf,//media.digikey.com/Photos/JST%20Photos/A02SUR02SUR32W305A.jpg,455-2993-ND,A02SUR02SUR32W305B,JST Sales America Inc.,JUMPER 02SUR-32S - 02SUR-32S 12"",1089,0,"1.34000","0","1","SUR","Active","Socket to Socket","2","1","0.031"" (0.80mm)","-","1.00' (304.80mm)","-","White, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-013.pdf,//media.digikey.com/Photos/JST%20Photos/A06SR06SR30K51B.jpg,455-3011-ND,A06SR06SR30K51B,JST Sales America Inc.,JUMPER 06SR-3S - 06SR-3S 2"",4613,0,"1.35000","0","1","SR","Active","Socket to Socket","6","1","0.039"" (1.00mm)","-","0.167' (50.80mm, 2.00"")","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-011.pdf,//media.digikey.com/Photos/JST%20Photos/A04SR04SR30K305B.jpg,455-3002-ND,A04SR04SR30K152A,JST Sales America Inc.,JUMPER 04SR-3S - 04SR-3S 6"",3391,0,"1.37000","0","1","SR","Active","Socket to Socket, Reversed","4","1","0.039"" (1.00mm)","-","0.500' (152.40mm, 6.00"")","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-027.pdf,//media.digikey.com/Photos/JST%20Photos/A04KR04KR26E305A.jpg,455-3155-ND,A04KR04KR26E305B,JST Sales America Inc.,JUMPER 04KR-6S-P - 04KR-6S-P 12"",1711,0,"1.37000","0","1","KR","Active","Socket to Socket","4","1","0.079"" (2.00mm)","-","1.00' (304.80mm)","-","Blue, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-014.pdf,//media.digikey.com/Photos/JST%20Photos/A04SR04SR30K305B.jpg,455-3014-ND,A04SR04SR30K152B,JST Sales America Inc.,JUMPER 04SR-3S - 04SR-3S 6"",1188,0,"1.37000","0","1","SR","Active","Socket to Socket","4","1","0.039"" (1.00mm)","-","0.500' (152.40mm, 6.00"")","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-024.pdf,//media.digikey.com/Photos/JST%20Photos/A04KR04KR26E305A.jpg,455-3143-ND,A04KR04KR26E305A,JST Sales America Inc.,JUMPER 04KR-6S-P - 04KR-6S-P 12"",1189,0,"1.37000","0","1","KR","Active","Socket to Socket, Reversed","4","1","0.079"" (2.00mm)","-","1.00' (304.80mm)","-","Blue, Individual","-","-","IDC","Tin","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2058943&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2058943-2.jpg,A100193-ND,2058943-2,TE Connectivity AMP Connectors,CABLE ASSY MINI CT 3POS,4035,0,"1.41000","0","1","-","Active","Socket to Individual Wire Leads","3","1","0.059"" (1.50mm)","-","0.521' (158.75mm, 6.25"")","-","Multiple, Individual","Unshielded","Board In","Crimp","Tin","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7859_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK2526DVD.jpg,AE9884-ND,AK2526DVD,Assmann WSW Components,CABLE INTERNAL S/P-DIF AUDIO,2805,0,"1.42000","0","1","-","Active","Socket to Socket","2","1","-","-","1.64' (500.00mm)","-","Multiple, Individual","Unshielded","-","Crimp","-","-"
https://www.molex.com/pdm_docs/sd/923150615_sd.pdf,//media.digikey.com/Photos/Molex/923150607.JPG,WM12817-ND,0923150615,Molex,6CCT PICOFLEX 150MM LONG,1305,0,"1.43000","0","1","Picoflex 92315","Active","Socket to Socket","6","2","0.100"" (2.54mm)","0.050"" (1.27mm)","0.492' (150.00mm, 5.91"")","-","Gray, Ribbon","Unshielded","-","IDC","Tin","80.0µin (2.03µm)"
https://www.molex.com/pdm_docs/sd/923150401_sd.pdf,//media.digikey.com/Photos/Molex/923150607.JPG,WM16289-ND,0923150610,Molex,6CCT PICOFLEX 100MM LONG,3036,0,"1.54000","0","1","Picoflex 92315","Active","Socket to Socket","6","2","0.100"" (2.54mm)","0.050"" (1.27mm)","0.328' (100.00mm, 3.94"")","-","Gray, Ribbon","Unshielded","-","IDC","Tin","80.0µin (2.03µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-011.pdf,//media.digikey.com/Photos/JST%20Photos/A06SR06SR30K305B.jpg,455-3003-ND,A06SR06SR30K152A,JST Sales America Inc.,JUMPER 06SR-3S - 06SR-3S 6"",2664,0,"1.55000","0","1","SR","Active","Socket to Socket, Reversed","6","1","0.039"" (1.00mm)","-","0.500' (152.40mm, 6.00"")","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-015.pdf,//media.digikey.com/Photos/JST%20Photos/A04SR04SR30K305B.jpg,455-3018-ND,A04SR04SR30K305B,JST Sales America Inc.,JUMPER 04SR-3S - 04SR-3S 12"",1796,0,"1.58000","0","1","SR","Active","Socket to Socket","4","1","0.039"" (1.00mm)","-","1.00' (304.80mm)","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-012.pdf,//media.digikey.com/Photos/JST%20Photos/A04SR04SR30K305B.jpg,455-3006-ND,A04SR04SR30K305A,JST Sales America Inc.,JUMPER 04SR-3S - 04SR-3S 12"",1607,0,"1.58000","0","1","SR","Active","Socket to Socket, Reversed","4","1","0.039"" (1.00mm)","-","1.00' (304.80mm)","-","Black, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-004.pdf,//media.digikey.com/Photos/JST%20Photos/A08SUR08SUR32W51A.JPG,455-2976-ND,A08SUR08SUR32W51A,JST Sales America Inc.,JUMPER 08SUR-32S - 08SUR-32S 2"",1702,0,"1.62000","0","1","SUR","Active","Socket to Socket, Reversed","8","1","0.031"" (0.80mm)","-","0.167' (50.80mm, 2.00"")","-","White, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-005.pdf,//media.digikey.com/Photos/Tensility%20Intl/A06SUR06SUR32W51A.jpg,455-2979-ND,A06SUR06SUR32W152A,JST Sales America Inc.,JUMPER 06SUR-32S - 06SUR-32S 6"",1377,0,"1.68000","0","1","SUR","Active","Socket to Socket, Reversed","6","1","0.031"" (0.80mm)","-","0.500' (152.40mm, 6.00"")","-","White, Individual","-","-","IDC","Tin","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2058943&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2058943-5.JPG,A100196-ND,2058943-5,TE Connectivity AMP Connectors,CABLE ASSY MINI CT 6POS,1049,0,"1.72000","0","1","-","Active","Socket to Individual Wire Leads","6","1","0.059"" (1.50mm)","-","0.521' (158.75mm, 6.25"")","-","Multiple, Individual","Unshielded","Board In","Crimp","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-021.pdf,//media.digikey.com/Photos/JST%20Photos/A04ZR04ZR28H152B.JPG,455-3042-ND,A04ZR04ZR28H305B,JST Sales America Inc.,JUMPER 04ZR-8M-P - 04ZR-8M-P 12"",3052,0,"1.79000","0","1","ZR","Active","Socket to Socket","4","1","0.059"" (1.50mm)","-","1.00' (304.80mm)","-","Gray, Individual","-","-","IDC","Tin","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7894_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK319-.2-R.jpg,AE9885-ND,AK319-.2,Assmann WSW Components,CABLE ASSY RECT F-M 4 POS 7.87,1491,0,"1.80000","0","1","-","Active","Socket (2) to Plug","4","1","-","-","0.656' (200.00mm, 7.87"")","-","Black, Red, Yellow","Unshielded","Power Splitter Cables","Crimp","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1969336&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1969336-3.jpg,A105264-ND,1969336-3,TE Connectivity AMP Connectors,2POS CT LEAD ASSY SNGLE 300MM,2005,0,"1.86000","0","1","-","Active","Plug to Individual Wire Leads","2","1","-","-","0.984' (300.00mm, 11.81"")","-","Black, Red","Unshielded","-","-","Silver","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-017.pdf,//media.digikey.com/Photos/JST%20Photos/A08ZR08ZR28H152A.jpg,455-3028-ND,A08ZR08ZR28H152A,JST Sales America Inc.,JUMPER 08ZR-8M-P - 08ZR-8M-P 6"",1274,0,"1.96000","0","1","ZR","Active","Socket to Socket, Reversed","8","1","0.059"" (1.50mm)","-","0.500' (152.40mm, 6.00"")","-","Gray, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-012.pdf,//media.digikey.com/Photos/JST%20Photos/A06SR06SR30K305B.jpg,455-3007-ND,A06SR06SR30K305A,JST Sales America Inc.,JUMPER 06SR-3S - 06SR-3S 12"",1079,0,"2.00000","0","1","SR","Active","Socket to Socket, Reversed","6","1","0.039"" (1.00mm)","-","1.00' (304.80mm)","-","Black, Individual","-","-","IDC","Tin","-"
//media.digikey.com/pdf/Data%20Sheets/Trinamic%20Motion%20Control%20PDFs/TMC_Cables_Manual_V1.00.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/CABLE-PH10.jpg,1460-1300-ND,CABLE-PH10,Trinamic Motion Control GmbH,"CABLE JST PHR-10 AWG 24, LENGTH",128,0,"2.00000","0","1","PHR","Active","Plug to Individual Wire Leads","10","1","0.079"" (2.00mm)","-","0.656' (200.00mm, 7.87"")","Detent Lock","Multiple","Unshielded","-","Crimp","-","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-005.pdf,//media.digikey.com/Photos/JST%20Photos/A08SUR08SUR32W152A.JPG,455-2980-ND,A08SUR08SUR32W152A,JST Sales America Inc.,JUMPER 08SUR-32S - 08SUR-32S 6"",2811,0,"2.05000","0","1","SUR","Active","Socket to Socket, Reversed","8","1","0.031"" (0.80mm)","-","0.500' (152.40mm, 6.00"")","-","White, Individual","-","-","IDC","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-008.pdf,//media.digikey.com/Photos/JST%20Photos/A08SUR08SUR32W152A.JPG,455-2992-ND,A08SUR08SUR32W152B,JST Sales America Inc.,JUMPER 08SUR-32S - 08SUR-32S 6"",2665,0,"2.05000","0","1","SUR","Active","Socket to Socket","8","1","0.031"" (0.80mm)","-","0.500' (152.40mm, 6.00"")","-","White, Individual","-","-","IDC","Tin","-"
https://www.molex.com/pdm_docs/sd/151340201_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade2.jpg,WM15249-ND,0151340201,Molex,PICOBLADE 2 CIRCUIT 100MM,2271,0,"2.16000","0","1","PicoBlade 15134","Active","Socket to Socket","2","1","0.049"" (1.25mm)","-","0.328' (100.00mm, 3.94"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/151340200_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade2.jpg,WM15248-ND,0151340200,Molex,PICOBLADE 2 CIRCUIT 50MM,1942,0,"2.16000","0","1","PicoBlade 15134","Active","Socket to Socket","2","1","0.049"" (1.25mm)","-","0.164' (50.00mm, 1.97"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-001.pdf,//media.digikey.com/Photos/JST%20Photos/A06XSR06XSR36R152A.jpg,455-3124-ND,A06XSR06XSR36R51A,JST Sales America Inc.,JUMPER 06XSR-36S - 06XSR-36S 2"",1510,0,"2.26000","0","1","XSR","Active","Socket to Socket, Reversed","6","1","0.024"" (0.60mm)","-","0.167' (50.80mm, 2.00"")","-","Red, Individual","-","-","IDC","Tin","-"
https://www.molex.com/pdm_docs/sd/923150405_sd.pdf,//media.digikey.com/Photos/Molex/0923150425.jpg,WM17371-ND,0923150401,Molex,4CKT PICOFLEX 1000MM LONG,13166,0,"2.29000","0","1","Picoflex 92315","Active","Socket to Socket","4","2","0.100"" (2.54mm)","0.050"" (1.27mm)","3.28' (1.00m)","-","Gray, Ribbon","Unshielded","-","IDC","Tin","80.0µin (2.03µm)"
-,//media.digikey.com/Photos/TE%20Connectivity/1483352-x.jpg,A128013-ND,1483352-3,TE Connectivity AMP Connectors,MICRO-MATCH LEAD 08P 250MM,1177,0,"2.32000","0","1","Micro-MaTch","Active","Plug to Plug","8","2","-","-","0.820' (250.00mm, 9.84"")","-","Gray","Unshielded","-","IDC","-","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-015.pdf,//media.digikey.com/Photos/JST%20Photos/A08SR08SR30K305B.jpg,455-3020-ND,A08SR08SR30K305B,JST Sales America Inc.,JUMPER 08SR-3S - 08SR-3S 12"",1043,0,"2.50000","0","1","SR","Active","Socket to Socket","8","1","0.039"" (1.00mm)","-","1.00' (304.80mm)","-","Black, Individual","-","-","IDC","Tin","-"
https://www.molex.com/pdm_docs/sd/151340301_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade3.jpg,WM15253-ND,0151340301,Molex,PICOBLADE 3 CIRCUIT 100MM,2392,0,"2.55000","0","1","PicoBlade 15134","Active","Socket to Socket","3","1","0.049"" (1.25mm)","-","0.328' (100.00mm, 3.94"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/151340300_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade3.jpg,WM15252-ND,0151340300,Molex,PICOBLADE 3 CIRCUIT 50MM,1972,0,"2.55000","0","1","PicoBlade 15134","Active","Socket to Socket","3","1","0.049"" (1.25mm)","-","0.164' (50.00mm, 1.97"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/151340302_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade3.jpg,WM15254-ND,0151340302,Molex,PICOBLADE 3 CIRCUIT 150MM,1039,0,"2.55000","0","1","PicoBlade 15134","Active","Socket to Socket","3","1","0.049"" (1.25mm)","-","0.492' (150.00mm, 5.91"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-002.pdf,//media.digikey.com/Photos/JST%20Photos/A06XSR06XSR36R152A.jpg,455-3128-ND,A06XSR06XSR36R152A,JST Sales America Inc.,JUMPER 06XSR-36S - 06XSR-36S 6"",1106,0,"2.66000","0","1","XSR","Active","Socket to Socket, Reversed","6","1","0.024"" (0.60mm)","-","0.500' (152.40mm, 6.00"")","-","Red, Individual","-","-","IDC","Tin","-"
https://www.molex.com/pdm_docs/sd/151340303_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade3.jpg,WM15255-ND,0151340303,Molex,PICOBLADE 3 CIRCUIT 300MM,2481,0,"2.70000","0","1","PicoBlade 15134","Active","Socket to Socket","3","1","0.049"" (1.25mm)","-","0.984' (300.00mm, 11.81"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2834184&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2834184-3.jpg,A132530-ND,1-2834184-3,TE Connectivity AMP Connectors,1-2834184-3,2450,0,"2.70000","0","1","-","Active","Socket to Plug","2","1","-","-","0.500' (152.40mm, 6.00"")","Latch Lock, Polarizing Key, Waterproof","Black, Red","Unshielded","-","Crimp","Tin","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-018.pdf,//media.digikey.com/Photos/JST%20Photos/A08SR08SR30K305B.jpg,455-3032-ND,A08ZR08ZR28H305A,JST Sales America Inc.,JUMPER 08ZR-8M-P - 08ZR-8M-P 12"",951,0,"2.70000","0","1","ZR","Active","Socket to Socket, Reversed","8","1","0.059"" (1.50mm)","-","1.00' (304.80mm)","-","Gray, Individual","-","-","IDC","Tin","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1675_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1675.jpg,1528-2009-ND,1675,Adafruit Industries LLC,10-PIN 2X5 SOCKET-SOCKET 1.27MM,2484,0,"2.95000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/451300201_sd.pdf,//media.digikey.com/Photos/Molex/451300201.jpg,WM16365-ND,0451300201,Molex,NANO-FIT 2 CIRCUIT 150MM,3060,0,"3.00000","0","1","Nano-Fit 45130","Active","Socket to Socket","2","1","0.098"" (2.50mm)","-","0.492' (150.00mm, 5.91"")","-","Black, Individual","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/151350406_sd.pdf,//media.digikey.com/Photos/Molex/MFG_ClikMate%204-Pos.jpg,WM16511-ND,0151350406,Molex,CLICKMATE 4 CIRCUIT 600MM,403,0,"3.00000","0","1","CLIK-MATE 15135","Active","Plug to Plug","4","1","0.059"" (1.50mm)","-","1.97' (600.00mm)","Latch Lock","Black, Individual","-","-","Crimp","Tin","16.0µin (0.41µm)"
https://www.molex.com/pdm_docs/sd/151340400_sd.pdf,//media.digikey.com/Photos/Molex/MFG_Picoblade4.jpg,WM15256-ND,0151340400,Molex,PICOBLADE 4 CIRCUIT 50MM,2189,0,"3.09000","0","1","PicoBlade 15134","Active","Socket to Socket","4","1","0.049"" (1.25mm)","-","0.164' (50.00mm, 1.97"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/1502070002_sd.pdf,//media.digikey.com/Photos/Molex/1502070008.jpg,WM10877-ND,1502070008,Molex,DITTO SG/END HARNESS 2 CKT .15M,863,0,"3.16000","0","1","Ditto 172578","Active","Self Mating, Non-Gendered to Individual Wire Leads","2","1","0.098"" (2.50mm)","-","0.492' (150.00mm, 5.91"")","-","Black, White","-","-","Crimp","Tin","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8157_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK5430-.5.jpg,AE10263-ND,AK5430-.5,Assmann WSW Components,CABLE HDD CONN 2XIDE/AT BUS HDD,368,0,"3.25000","0","1","-","Active","Socket to Socket (3)","40","2","0.100"" (2.54mm)","0.050"" (1.27mm)","1.64' (500.00mm)","-","Gray, Ribbon","Unshielded","-","IDC","-","-"
https://www.molex.com/pdm_docs/sd/151320403_sd.pdf,//media.digikey.com/Photos/Molex/MFG_015132040x.jpg,WM16714-ND,0151320403,Molex,CABLE ASSY PICOLOCK 4 POS 300MM,714,0,"3.37000","0","1","Pico-Lock 15132","Active","Socket to Socket","4","1","0.059"" (1.50mm)","-","0.984' (300.00mm, 11.81"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Gold","-"
http://suddendocs.samtec.com/prints/idsx-xx-x-xx.xx-xxx-xxx-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/IDSS-05-S-05.75-T-ST4.JPG,SAM8931-ND,IDSS-05-S-05.75-T-ST4,Samtec Inc.,CABLE ASSEM 5POS,617,0,"3.38000","0","1","IDSS","Active","Socket to Individual Wire Leads","5","1","0.100"" (2.54mm)","0.100"" (2.54mm)","0.479' (146.05mm, 5.75"")","-","Multiple, Ribbon","Unshielded","-","IDC","Tin","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990080_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110990080.jpg,1597-1502-ND,110990080,"Seeed Technology Co., Ltd",4 PIN DUAL-FEMALE JUMPER WIRE 30,533,0,"3.44000","0","1","-","Active","Socket to Socket","4","1","0.100"" (2.54mm)","-","0.984' (300.00mm, 11.81"")","5 Pack","Multiple, Individual","-","-","Crimp","-","-"
https://www.molex.com/pdm_docs/sd/151360206_sd.pdf,//media.digikey.com/Photos/Molex/MFG_15136020x.jpg,WM16380-ND,0151360206,Molex,MICROCLASP 2 CIRCUIT 600MM,1818,0,"3.50000","0","1","MicroClasp 15136","Active","Socket to Socket","2","1","0.079"" (2.00mm)","-","1.97' (600.00mm)","Latch Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/451320401_sd.pdf,//media.digikey.com/Photos/Molex/MFG_04513204xx.jpg,WM16116-ND,0451320401,Molex,MICROFIT 4 CIRCUIT 150MM,1012,0,"3.61000","0","1","Micro-Fit 3.0 45132","Active","Socket to Socket","4","2","0.118"" (3.00mm)","-","0.492' (150.00mm, 5.91"")","Latch Lock","Multiple, Individual","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
https://www.molex.com/pdm_docs/sd/151340502_sd.pdf,//media.digikey.com/Photos/Molex/MFG_PicoBlade5.jpg,WM15262-ND,0151340502,Molex,PICOBLADE 5 CIRCUIT 150MM,1099,0,"3.64000","0","1","PicoBlade 15134","Active","Socket to Socket","5","1","0.049"" (1.25mm)","-","0.492' (150.00mm, 5.91"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/151320406_sd.pdf,//media.digikey.com/Photos/Molex/MFG_015132040x.jpg,WM16716-ND,0151320406,Molex,CABLE ASSY PICOLOCK 4 POS 600MM,693,0,"3.64000","0","1","Pico-Lock 15132","Active","Socket to Socket","4","1","0.059"" (1.50mm)","-","1.97' (600.00mm)","Friction Lock","Black, Individual","Unshielded","-","Crimp","Gold","-"
https://www.molex.com/pdm_docs/sd/151340501_sd.pdf,//media.digikey.com/Photos/Molex/MFG_PicoBlade5.jpg,WM15261-ND,0151340501,Molex,PICOBLADE 5 CIRCUIT 100MM,674,0,"3.64000","0","1","PicoBlade 15134","Active","Socket to Socket","5","1","0.049"" (1.25mm)","-","0.328' (100.00mm, 3.94"")","Friction Lock","Black, Individual","Unshielded","-","Crimp","Tin","35.4µin (0.90µm)"
