Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Type","Number of Positions","Length","Shielding","Color","Usage","Contact Finish","Contact Finish Thickness"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/CCA-015-YYYR152.pdf,//media.digikey.com/Photos/Norcomp%20Photos/MFG_MICRO-D_CCA.jpg,NOR1147-ND,CCA-015-I36R152,NorComp Inc.,CABLE ASY D TO MIC D 15P 914.4MM,64,0,"33.12000","0","1","CCA","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","15","3.00' (914.40mm)","Shielded","Black, Individual (Round)","-","-","-"
-,//media.digikey.com/Photos/HMS-Industrial-Networks/1.04.0076.00001.jpg,1976-1046-ND,1.04.0076.00001,HMS Networks,CABLE ASSY DB09 BLUE 219.96MM,72,0,"36.30000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets; Plug, Male Pins","DB09","9","0.722' (219.96mm, 8.66"")","Shielded","Blue","CAN, Y-Adapter","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD78MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD78MF0.jpg,CS-DSDHD78MF0-002.5-ND,CS-DSDHD78MF0-002.5,Amphenol ICC (Commercial Products),CABLE ASSY HD78 SHLD GRAY 762MM,43,0,"39.28000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD78","78","2.50' (762.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/CCA-015-YYYR152.pdf,//media.digikey.com/Photos/Norcomp%20Photos/MFG_MICRO-D_CCA.jpg,NOR1148-ND,CCA-015-I72R152,NorComp Inc.,CABLE ASSY D TO MICR D 15P 1.83M,16,0,"39.68000","0","1","CCA","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","15","6.00' (1.83m)","Shielded","Black, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD62MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD62MM0.jpg,CS-DSDHD62MM0-002.5-ND,CS-DSDHD62MM0-002.5,Amphenol ICC (Commercial Products),CABLE ASSY HD62 SHLD GRAY 762MM,50,0,"40.07000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD62","62","2.50' (762.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2299987.jpg,277-9200-ND,2299987,Phoenix Contact,CABLE ASSY DB09 SHLD GRAY 500MM,43,0,"43.05000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","1.64' (500.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD78MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD78MM0.jpg,CS-DSDHD78MM0-005-ND,CS-DSDHD78MM0-005,Amphenol ICC (Commercial Products),CABLE ASSY HD78 SHLD GRAY 1.52M,35,0,"44.00000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD78","78","5.00' (1.52m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2299990.jpg,277-5343-ND,2299990,Phoenix Contact,CABLE ASSY DB09 SHIELDED GRAY 1M,38,0,"45.15000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","3.28' (1.00m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2302052.jpg,277-7598-ND,2302052,Phoenix Contact,CABLE ASSY DB15 SHLD GRAY 500MM,9,0,"49.35000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB15","15","1.64' (500.00mm)","Shielded","Gray, Individual (Round)","-","Gold","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2302023,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2302023.jpg,277-14588-ND,2302023,Phoenix Contact,CABLE ASSY DB09 SHIELDED GRAY 3M,9,0,"54.60000","0","1","Varioface","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","9.84' (3.00m)","Shielded","Gray, Individual (Round)","Communication","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2926085,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2926085.jpg,277-14924-ND,2926085,Phoenix Contact,CABLE ASSY DB15 SHLD GRAY 500MM,6,0,"55.65000","0","1","Varioface","Active","Receptacle, Female Sockets","Individual Wire Leads","DB15","15","1.64' (500.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.molex.com/pdm_docs/sd/834219038_sd.pdf,//media.digikey.com/Photos/Molex/0834219037.jpg,WM14936-ND,0834219038,Molex,CABLE ASSY DB09 TO MICRO D 1.84M,66,0,"57.77000","0","1","83421","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09, Micro-D","9","6.04' (1.84m)","Shielded","Black, Individual (Round)","-","Gold","5.00µin (0.127µm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2302081.JPG,277-5218-ND,2302081,Phoenix Contact,CABLE ASSY DB15 SHIELDED GRAY 2M,14,0,"58.80000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB15","15","6.56' (2.00m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2302094.jpg,277-11030-ND,2302094,Phoenix Contact,CABLE ASSY DB15 SHIELDED GRAY 3M,20,9,"64.05000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB15","15","9.84' (3.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2926111,//media.digikey.com/Photos/Phoenix%20Photos/2926111.JPG,277-14925-ND,2926111,Phoenix Contact,CABLE ASSY DB15 SHIELDED GRAY 2M,12,0,"64.05000","0","1","Varioface","Active","Receptacle, Female Sockets","Individual Wire Leads","DB15","15","6.56' (2.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2926153,//media.digikey.com/Photos/Phoenix%20Photos/2926153.JPG,277-14926-ND,2926153,Phoenix Contact,CABLE ASSY DB25 SHLD GRAY 500MM,60,0,"71.40000","0","1","Varioface","Active","Receptacle, Female Sockets","Individual Wire Leads","DB25","25","1.64' (500.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2302133.jpg,277-5296-ND,2302146,Phoenix Contact,CABLE ASSY DB25 SHLDED GRAY 1.5M,31,33,"74.55000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB25","25","4.92' (1.50m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2302159.jpg,277-5034-ND,2302159,Phoenix Contact,CABLE ASSY DB25 SHIELDED GRAY 2M,34,23,"79.80000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB25","25","6.56' (2.00m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2305509.jpg,277-16675-ND,2305509,Phoenix Contact,CABLE ASSY DB37 SHIELDED GRAY 1M,11,0,"95.55000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB37","37","3.28' (1.00m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2305541.JPG,277-9218-ND,2305541,Phoenix Contact,CABLE ASSY DB50 SHIELDED GRAY 1M,15,0,"110.25000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB50","50","3.28' (1.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://belfuse.com/resources/brochures/cinchconnectivitysolutions/duracon/br-ccs-dura-high-temperature-dura-con-micro-d.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/DCHM21P6N5-36.0MN-HT1.JPG,116-1153-ND,DCHM21P6N5-36.0MN-HT1,Cinch Connectivity Solutions,CABLE ASSY DB21 MULTI 914.4MM,20,0,"114.04000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","21","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1925214&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1925214-9.jpg,A118850-ND,1925214-9,"TE Connectivity Aerospace, Defense and Marine",CABLE ASSY DB09 UNSHLD 457.2MM,17,0,"116.31000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","9","1.50' (457.20mm)","Unshielded","Multiple, Individual","-","Nickel","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2302188,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2302188.jpg,277-14591-ND,2302188,Phoenix Contact,CABLE ASSY DB25 SHIELDED GRAY 6M,5,0,"126.00000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB25","25","19.69' (6.00m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/PDF/Data%20Sheets/ITT%20PDFs/MDM-25PH006L.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-25PH%20SERIES.jpg,1003-2003-ND,MDM-25PH006L,"ITT Cannon, LLC",CABLE ASY D TO MIC D 25P 914.4MM,21,0,"132.67000","0","1","MDM","Active","Receptacle, Male Pins","Individual Wire Leads","D-Type, Micro-D","25","3.00' (914.40mm)","-","Multiple","-","Gold","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2302230.jpg,277-5336-ND,2302243,Phoenix Contact,CABLE ASSY DB37 SHIELDED GRAY 4M,18,15,"141.75000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB37","37","13.12' (4.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1925224&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1925224-9.JPG,A118857-ND,1925224-9,"TE Connectivity Aerospace, Defense and Marine",CABLE ASSY DB25 UNSHLD 457.2MM,6,0,"158.96000","0","1","-","Active","Receptacle, Female Sockets","Individual Wire Leads","DB25","25","1.50' (457.20mm)","Unshielded","Multiple, Individual","-","Nickel","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2302230.jpg,277-5302-ND,2302256,Phoenix Contact,CABLE ASSY DB37 SHIELDED GRAY 6M,10,0,"173.25000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB37","37","19.69' (6.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2926289,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2926289.jpg,277-14931-ND,2926289,Phoenix Contact,CABLE ASSY DB37 SHIELDED GRAY 6M,3,0,"187.95000","0","1","Varioface","Active","Receptacle, Female Sockets","Individual Wire Leads","DB37","37","19.69' (6.00m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-51PH006B-A174-F222.jpg,1003-2444-ND,MDM-51PH006B-A174-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 51P 914.4MM,4,0,"303.80000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7852_CA.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK149-3-R,%20AK150-3-R,%20AK128-.25,%20AK128-.25-R.jpg",AE1382-ND,AK128-.25,Assmann WSW Components,CABLE ASSY DB09 TO DB25 250MM,47,0,"2.46000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09, DB25","9, 25","0.820' (250.00mm, 9.84"")","Shielded","Beige, Individual (Round)","PC Modem (AT Adapter Cable)","-","-"
https://assets.tripplite.com/product-pdfs/en/p404006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P404-006.jpg,TL641-ND,P404-006,Tripp Lite,CABLE ASSY DB09 TO DB25 1.83M,39,0,"5.25000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09, DB25","9, 25","6.00' (1.83m)","Shielded","Beige, Individual (Round)","Null Modem, Serial Cables","Gold","-"
http://cnctech.us/pdfs/720-10007-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/720-10007-00300.JPG,1175-1153-ND,720-10007-00300,CNC Tech,CABLE ASSY DB09 TO DB25 SHLD 3M,69,0,"7.20000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09, DB25","9, 25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Null Modem","Gold","Flash"
http://www.assmann-wsw.com/fileadmin/datasheets/ak25x-3-r.pdf,//media.digikey.com/photos/Assmann%20Photos/AK250-3.jpg,AE1385-ND,AK250-3,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 3M,56,0,"7.70000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB25","25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Null Modem, Serial Cables","-","-"
https://assets.tripplite.com/product-pdfs/en/p510025.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P510-025.JPG,TL390-ND,P510-025,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 7.62M,47,0,"12.98000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","25.00' (7.62m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","-"
https://assets.tripplite.com/product-pdfs/en/p500010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P500-010.jpg,TL646-ND,P500-010,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 3.05M,80,0,"14.22000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","10.00' (3.05m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MF0.jpg,CS-DSDHD15MF0-007.5-ND,CS-DSDHD15MF0-007.5,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 2.29M,56,0,"15.40000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","15","7.50' (2.29m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1656301,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1656301.jpg,277-13624-ND,1656301,Phoenix Contact,CABLE ASSY DB25 SHIELDED GRAY 2M,72,0,"15.52000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB25","25","6.56' (2.00m)","Shielded","Gray, Individual (Round)","Extension, Serial","Gold","-"
https://assets.tripplite.com/product-pdfs/en/p500015.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P500-015.jpg,TL1047-ND,P500-015,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 4.57M,33,0,"16.97000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","15.00' (4.57m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","-"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/CCA-009-YYYR152.pdf,//media.digikey.com/Photos/Norcomp%20Photos/CCA-009-I36R152.jpg,NOR1154-ND,CCA-009-I36R152,NorComp Inc.,CABLE ASSY D TO MIC D 9P 914.4MM,18,0,"22.31000","0","1","CCA","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","9","3.00' (914.40mm)","Shielded","Black, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-xxx%20Series.jpg,TL658-ND,P502-030,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 9.14M,12,0,"24.25000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","30.00' (9.14m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MM0.jpg,CS-DSDHD15MM0-025-ND,CS-DSDHD15MM0-025,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 7.62M,9,0,"26.34000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","15","25.00' (7.62m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/CCA-009-YYYR152.pdf,//media.digikey.com/Photos/Norcomp%20Photos/CCA-009-I72R152.JPG,NOR1149-ND,CCA-009-I72R152,NorComp Inc.,CABLE ASSY D TO MICRO D 9P 1.83M,25,0,"26.79000","0","1","CCA","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","9","6.00' (1.83m)","Shielded","Black, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD26MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD26MM0.jpg,CS-DSDHD26MM0-015-ND,CS-DSDHD26MM0-015,Amphenol ICC (Commercial Products),CABLE ASSY HD26 SHLD GRAY 4.57M,30,0,"35.91000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD26","26","15.00' (4.57m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD78MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD78MM0.jpg,CS-DSDHD78MM0-002.5-ND,CS-DSDHD78MM0-002.5,Amphenol ICC (Commercial Products),CABLE ASSY HD78 SHLD GRAY 762MM,16,0,"37.41000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD78","78","2.50' (762.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/CCA-025-YYYR152.pdf,//media.digikey.com/photos/Norcomp%20Photos/CCA-025-I18R152.jpg,NOR1152-ND,CCA-025-I36R152,NorComp Inc.,CABLE ASY D TO MIC D 25P 914.4MM,16,0,"43.09000","0","1","CCA","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","25","3.00' (914.40mm)","Shielded","Black, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD78MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD78MM0.jpg,CS-DSDHD78MM0-010-ND,CS-DSDHD78MM0-010,Amphenol ICC (Commercial Products),CABLE ASSY HD78 SHLD GRAY 3.05M,13,0,"49.44000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD78","78","10.00' (3.05m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD78MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD78MF0.jpg,CS-DSDHD78MF0-010-ND,CS-DSDHD78MF0-010,Amphenol ICC (Commercial Products),CABLE ASSY HD78 SHLD GRAY 3.05M,10,0,"49.44000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD78","78","10.00' (3.05m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2302081.JPG,277-11029-ND,2302065,Phoenix Contact,CABLE ASSY DB15 SHIELDED GRAY 1M,14,0,"52.50000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB15","15","3.28' (1.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2799474,//media.digikey.com/photos/Phoenix%20Photos/2799474.jpg,277-3090-ND,2799474,Phoenix Contact,CABLE ASSY DB09 SHIELDED GRAY 2M,8,0,"57.00000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09","9","6.56' (2.00m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD62MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD62MM0.jpg,CS-DSDHD62MM0-025-ND,CS-DSDHD62MM0-025,Amphenol ICC (Commercial Products),CABLE ASSY HD62 SHLD GRAY 7.62M,16,0,"60.50000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD62","66","25.00' (7.62m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2302049,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2302049.jpg,277-14589-ND,2302049,Phoenix Contact,CABLE ASSY DB09 SHIELDED GRAY 6M,6,1,"69.30000","0","1","Varioface","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","19.69' (6.00m)","Shielded","Gray, Individual (Round)","Communication","-","-"
