Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Contact Termination","Length","Number of Positions","Pitch"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-040xx.jpg,A9CAA-0404F-ND,A9CAA-0404F,TE Connectivity AMP Connectors,FLEX CABLE - AFG04A/AF04/AFE04T,0,0,"2.67000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","4","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-040xx.jpg,A9CAG-0405F-ND,A9CAG-0405F,TE Connectivity AMP Connectors,FLEX CABLE - AFG04G/AF04/AFE04T,0,0,"2.68000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","4","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-150xx.jpg,A9AAT-1505F-ND,A9AAT-1505F,TE Connectivity AMP Connectors,FLEX CABLE - AFE15T/AF15/AFE15T,3,0,"2.69000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","15","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0503E-ND,A9CAA-0503E,TE Connectivity AMP Connectors,FLEX CABLE - AFK05A/AE05/AFH05T,0,0,"2.70000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-140xx.jpg,A9AAT-1406F-ND,A9AAT-1406F,TE Connectivity AMP Connectors,FLEX CABLE - AFE14T/AF14/AFE14T,0,0,"2.71000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","14","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-180xx.jpg,A9AAT-1802F-ND,A9AAT-1802F,TE Connectivity AMP Connectors,FLEX CABLE - AFE18T/AF18/AFE18T,0,0,"2.71000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","18","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAG-0605F-ND,A9CAG-0605F,TE Connectivity AMP Connectors,FLEX CABLE - AFG06G/AF06/AFE06T,0,0,"2.72000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","6","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-040xx.jpg,A9BAA-0408F-ND,A9BAA-0408F,TE Connectivity AMP Connectors,FLEX CABLE - AFF04A/AF04/AFE04T,0,0,"2.74000","0","1","-","Active","Receptacle to Solder Tab","8.00"" (203.20mm)","4","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0604F-ND,A9CAA-0604F,TE Connectivity AMP Connectors,FLEX CABLE - AFG06A/AF06/AFE06T,0,0,"2.74000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","6","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487547&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-050xx.jpg,A9BAA-0506E-ND,A9BAA-0506E,TE Connectivity AMP Connectors,FLEX CABLE - AFJ05A/AE05/AFH05T,0,0,"2.74000","0","1","-","Active","Receptacle to Solder Tab","6.00"" (152.40mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-050xx.jpg,A9BAA-0504F-ND,A9BAA-0504F,TE Connectivity AMP Connectors,FLEX CABLE - AFF05A/AF05/AFE05T,0,0,"2.75000","0","1","-","Active","Receptacle to Solder Tab","4.00"" (101.60mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-040xx.jpg,A9CAA-0405F-ND,A9CAA-0405F,TE Connectivity AMP Connectors,FLEX CABLE - AFG04A/AF04/AFE04T,0,0,"2.75000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","4","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-200xx.jpg,A9AAT-2002E-ND,A9AAT-2002E,TE Connectivity AMP Connectors,FLEX CABLE - AFH20T/AE20/AFH20T,0,0,"2.75000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","20","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487547&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-060xx.jpg,A9BAA-0603E-ND,A9BAA-0603E,TE Connectivity AMP Connectors,FLEX CABLE - AFJ06A/AE06/AFH06T,0,0,"2.75000","0","1","-","Active","Receptacle to Solder Tab","3.00"" (76.20mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAA-0804E-ND,A9CAA-0804E,TE Connectivity AMP Connectors,FLEX CABLE - AFK08A/AE08/AFH08T,0,0,"2.77000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","8","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-130xx.jpg,A9AAT-1308F-ND,A9AAT-1308F,TE Connectivity AMP Connectors,FLEX CABLE - AFE13T/AF13/AFE13T,0,0,"2.78000","0","1","-","Active","Solder Tab to Solder Tab","8.00"" (203.20mm)","13","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BBx-020xx.jpg,A9BBA-0208F-ND,A9BBA-0208F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02A/AF02/AFF02A,0,0,"2.79000","0","1","-","Active","Receptacle to Receptacle","8.00"" (203.20mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0502F-ND,A9CAA-0502F,TE Connectivity AMP Connectors,FLEX CABLE - AFG05A/AF05/AFE05T,0,0,"2.79000","0","1","-","Active","Receptacle with Latch to Solder Tab","2.00"" (50.80mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAG-0503F-ND,A9CAG-0503F,TE Connectivity AMP Connectors,FLEX CABLE - AFG05G/AF05/AFE05T,0,0,"2.79000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAA-0802F-ND,A9CAA-0802F,TE Connectivity AMP Connectors,FLEX CABLE - AFG08A/AF08/AFG08T,0,0,"2.80000","0","1","-","Active","Receptacle with Latch to Solder Tab","2.00"" (50.80mm)","8","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-170xx.jpg,A9AAT-1704E-ND,A9AAT-1704E,TE Connectivity AMP Connectors,FLEX CABLE - AFH17T/AE17/AFH17T,0,0,"2.80000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","17","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0602E-ND,A9CAA-0602E,TE Connectivity AMP Connectors,FLEX CABLE - AFK06A/AE06/AFH06T,0,0,"2.80000","0","1","-","Active","Receptacle with Latch to Solder Tab","2.00"" (50.80mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0605E-ND,A9CAA-0605E,TE Connectivity AMP Connectors,FLEX CABLE - AFK06A/AE06/AFH06T,0,0,"2.80000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-040xx.jpg,A9CAA-0406F-ND,A9CAA-0406F,TE Connectivity AMP Connectors,FLEX CABLE - AFG04A/AF04/AFE04T,0,0,"2.82000","0","1","-","Active","Receptacle with Latch to Solder Tab","6.00"" (152.40mm)","4","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0505F-ND,A9CAA-0505F,TE Connectivity AMP Connectors,FLEX CABLE - AFG05A/AF05/AFE05T,0,0,"2.82000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0605F-ND,A9CAA-0605F,TE Connectivity AMP Connectors,FLEX CABLE - AFG06A/AF06/AFE06T,0,0,"2.82000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","6","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487547&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-060xx.jpg,A9BAA-0604E-ND,A9BAA-0604E,TE Connectivity AMP Connectors,FLEX CABLE - AFJ06A/AE06/AFH06T,0,0,"2.82000","0","1","-","Active","Receptacle to Solder Tab","4.00"" (101.60mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-150xx.jpg,A9AAT-1506F-ND,A9AAT-1506F,TE Connectivity AMP Connectors,FLEX CABLE - AFE15T/AF15/AFE15T,0,0,"2.84000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","15","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-050xx.jpg,A9BAA-0505F-ND,A9BAA-0505F,TE Connectivity AMP Connectors,FLEX CABLE - AFF05A/AF05/AFE05T,0,0,"2.84000","0","1","-","Active","Receptacle to Solder Tab","5.00"" (127.00mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-170xx.jpg,A9AAT-1706E-ND,A9AAT-1706E,TE Connectivity AMP Connectors,FLEX CABLE - AFH17T/AE17/AFH17T,0,0,"2.84000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","17","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0505E-ND,A9CAA-0505E,TE Connectivity AMP Connectors,FLEX CABLE - AFK05A/AE05/AFH05T,0,0,"2.84000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0508E-ND,A9CAA-0508E,TE Connectivity AMP Connectors,FLEX CABLE - AFK05A/AE05/AFH05T,0,0,"2.84000","0","1","-","Active","Receptacle with Latch to Solder Tab","8.00"" (203.20mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAA-0805E-ND,A9CAA-0805E,TE Connectivity AMP Connectors,FLEX CABLE - AFK08A/AE08/AFH08T,0,0,"2.84000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","8","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAA-0802E-ND,A9CAA-0802E,TE Connectivity AMP Connectors,FLEX CABLE - AFK08A/AE08/AFH08T,37,0,"2.85000","0","1","-","Active","Receptacle with Latch to Solder Tab","2.00"" (50.80mm)","8","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-180xx.jpg,A9AAT-1804F-ND,A9AAT-1804F,TE Connectivity AMP Connectors,FLEX CABLE - AFE18T/AF18/AFE18T,0,0,"2.86000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","18","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0608F-ND,A9CAA-0608F,TE Connectivity AMP Connectors,FLEX CABLE - AFG06A/AF06/AFE06T,0,0,"2.86000","0","1","-","Active","Receptacle with Latch to Solder Tab","8.00"" (203.20mm)","6","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAG-0804F-ND,A9CAG-0804F,TE Connectivity AMP Connectors,FLEX CABLE - AFG08G/AF08/AFE08T,0,0,"2.86000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","8","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0606E-ND,A9CAA-0606E,TE Connectivity AMP Connectors,FLEX CABLE - AFK06A/AE06/AFH06T,0,0,"2.86000","0","1","-","Active","Receptacle with Latch to Solder Tab","6.00"" (152.40mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-050xx.jpg,A9BAA-0508F-ND,A9BAA-0508F,TE Connectivity AMP Connectors,FLEX CABLE - AFF05A/AF05/AFE05T,0,0,"2.87000","0","1","-","Active","Receptacle to Solder Tab","8.00"" (203.20mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0503F-ND,A9CAA-0503F,TE Connectivity AMP Connectors,FLEX CABLE - AFG05A/AF05/AFE05T,0,0,"2.87000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0603E-ND,A9CAA-0603E,TE Connectivity AMP Connectors,FLEX CABLE - AFK06A/AE06/AFH06T,0,0,"2.87000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487547&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-050xx.jpg,A9BAA-0508E-ND,A9BAA-0508E,TE Connectivity AMP Connectors,FLEX CABLE - AFJ05A/AE05/AFH05T,39,0,"2.89000","0","1","-","Active","Receptacle to Solder Tab","8.00"" (203.20mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAA-0803F-ND,A9CAA-0803F,TE Connectivity AMP Connectors,FLEX CABLE - AFG08A/AF08/AFG08T,0,0,"2.89000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","8","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAG-0802F-ND,A9CAG-0802F,TE Connectivity AMP Connectors,FLEX CABLE - AFG08G/AF08/AFE08T,0,0,"2.89000","0","1","-","Active","Receptacle with Latch to Solder Tab","2.00"" (50.80mm)","8","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487547&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-060xx.jpg,A9BAA-0605E-ND,A9BAA-0605E,TE Connectivity AMP Connectors,FLEX CABLE - AFJ06A/AE06/AFH06T,0,0,"2.89000","0","1","-","Active","Receptacle to Solder Tab","5.00"" (127.00mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-180xx.jpg,A9AAT-1803F-ND,A9AAT-1803F,TE Connectivity AMP Connectors,FLEX CABLE - AFE18T/AF18/AFE18T,0,0,"2.90000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","18","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0506F-ND,A9CAA-0506F,TE Connectivity AMP Connectors,FLEX CABLE - AFG05A/AF05/AFE05T,0,0,"2.90000","0","1","-","Active","Receptacle with Latch to Solder Tab","6.00"" (152.40mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-200xx.jpg,A9AAT-2003E-ND,A9AAT-2003E,TE Connectivity AMP Connectors,FLEX CABLE - AFH20T/AE20/AFH20T,0,0,"2.90000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","20","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487547&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-060xx.jpg,A9BAA-0602E-ND,A9BAA-0602E,TE Connectivity AMP Connectors,FLEX CABLE - AFJ06A/AE06/AFH06T,0,0,"2.90000","0","1","-","Active","Receptacle to Solder Tab","2.00"" (50.80mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-150xx.jpg,A9AAT-1508F-ND,A9AAT-1508F,TE Connectivity AMP Connectors,FLEX CABLE - AFE15T/AF15/AFE15T,3,0,"2.91000","0","1","-","Active","Solder Tab to Solder Tab","8.00"" (203.20mm)","15","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0606F-ND,A9CAA-0606F,TE Connectivity AMP Connectors,FLEX CABLE - AFG06A/AF06/AFE06T,0,0,"2.91000","0","1","-","Active","Receptacle with Latch to Solder Tab","6.00"" (152.40mm)","6","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAA-0806E-ND,A9CAA-0806E,TE Connectivity AMP Connectors,FLEX CABLE - AFK08A/AE08/AFH08T,0,0,"2.91000","0","1","-","Active","Receptacle with Latch to Solder Tab","6.00"" (152.40mm)","8","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-050xx.jpg,A9BAA-0506F-ND,A9BAA-0506F,TE Connectivity AMP Connectors,FLEX CABLE - AFF05A/AF05/AFE05T,0,0,"2.92000","0","1","-","Active","Receptacle to Solder Tab","6.00"" (152.40mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-060xx.jpg,A9BAA-0602F-ND,A9BAA-0602F,TE Connectivity AMP Connectors,FLEX CABLE - AFF06A/AF06/AFE06T,0,0,"2.92000","0","1","-","Active","Receptacle to Solder Tab","2.00"" (50.80mm)","6","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CCx-020xx.jpg,A9CCG-0202F-ND,A9CCG-0202F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02G/AF02/AFG02G,0,0,"2.92000","0","1","-","Active","Receptacle with Latch to Receptacle with Latch","2.00"" (50.80mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0506E-ND,A9CAA-0506E,TE Connectivity AMP Connectors,FLEX CABLE - AFK05A/AE05/AFH05T,0,0,"2.92000","0","1","-","Active","Receptacle with Latch to Solder Tab","6.00"" (152.40mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-170xx.jpg,A9AAT-1705E-ND,A9AAT-1705E,TE Connectivity AMP Connectors,FLEX CABLE - AFH17T/AE17/AFH17T,0,0,"2.93000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","17","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-080xx.jpg,A9CAG-0805F-ND,A9CAG-0805F,TE Connectivity AMP Connectors,FLEX CABLE - AFG08G/AF08/AFE08T,0,0,"2.95000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","8","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-060xx.jpg,A9CAA-0604E-ND,A9CAA-0604E,TE Connectivity AMP Connectors,FLEX CABLE - AFK06A/AE06/AFH06T,0,0,"2.95000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-200xx.jpg,A9AAT-2003F-ND,A9AAT-2003F,TE Connectivity AMP Connectors,FLEX CABLE - AFE20T/AF20/AFE20T,0,0,"2.96000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","20","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-050xx.jpg,A9CAA-0504F-ND,A9CAA-0504F,TE Connectivity AMP Connectors,FLEX CABLE - AFG05A/AF05/AFE05T,0,0,"2.96000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","5","0.100"" (2.54mm)"
