Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Length","Cable Type","Shielding","Style"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-24%20M.jpg,M7TTK-2406R-ND,M7TTK-2406R,3M,IDC CABLE - MDL24K/MC24M/MDL24K,0,0,"57.33000","0","1","Delta","Active","Centronics 24 pos Female to Female","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22429O/3mtm-mdr-cable-assy-26-to-26-position-4926-01xx-ts0758.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4926-0102.jpg,4926-0102-ND,4926-0102,3M,CABLE ASSY MDR 26POS M-M 2.0M,0,0,"57.66400","0","5","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","6.56' (2.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22428O/3mtm-mdr-cable-assy-26-position-ts0757.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_14526-EZ8B-100-07C.jpg,14526-EZ8B-100-07C-ND,14526-EZ8B-100-07C,3M,CABLE ASSY MDR 26POS M-M 1.0M,0,0,"57.97600","0","5","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","3.28' (1.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-24%20T.jpg,M7TTK-2405K-ND,M7TTK-2405K,3M,IDC CABLE - MDL24K/MC26F/MDL24K,0,0,"59.45000","0","1","Delta","Active","Centronics 24 pos Female to Female","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22428O/3mtm-mdr-cable-assy-26-position-ts0757.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_14526-EZ8B-150-07C.jpg,14526-EZ8B-150-07C-ND,14526-EZ8B-150-07C,3M,CABLE ASSY MDR 26POS M-M 1.5M,0,0,"60.94200","0","5","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","4.92' (1.50m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-24%20M.jpg,M7RRK-2410R-ND,M7RRK-2410R,3M,IDC CABLE - MDK24K/MC24M/MDK24K,0,0,"61.52000","0","1","Delta","Active","Centronics 24 pos Female to Female","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-24%20M.jpg,M7TTK-2410R-ND,M7TTK-2410R,3M,IDC CABLE - MDL24K/MC24M/MDL24K,0,0,"61.52000","0","1","Delta","Active","Centronics 24 pos Female to Female","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-50%20T.jpg,M7LXK-5010K-ND,M7LXK-5010K,3M,IDC CABLE - MDH50K/MC50F/X,0,0,"63.70000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-50%20T.jpg,M7RXK-5010K-ND,M7RXK-5010K,3M,IDC CABLE - MDK50K/MC50F/X,0,0,"63.70000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-50%20T.jpg,M7QXK-5010K-ND,M7QXK-5010K,3M,IDC CABLE - MDJ50K/MC50F/X,0,0,"63.70000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-50%20T.jpg,M7TXK-5010K-ND,M7TXK-5010K,3M,IDC CABLE - MDL50K/MC50F/X,0,0,"63.70000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-50%20T.jpg,M7KXK-5010K-ND,M7KXK-5010K,3M,IDC CABLE - MDG50K/MC50F/X,0,0,"63.70000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22359O/3mtm-mdr-cable-assy-ieee-1284-4120-4120-xx-b-series-ts0642.pdf,-,4120-4120-05-B-ND,4120-4120-05-B,3M,CABLE ASSY MDR 36POS M-M 5FT,0,0,"66.40200","0","5","Mini D Ribbon (MDR)","Active","Centronics 36 pos Male to Male","5.00' (1.52m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22548O/3mtm-mdr-cable-assy-050-20-20-pos-14520-ezab-xxx-0ex-ts0858.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_14520-EZAB-300-0EC.jpg,14520-EZAB-300-0EC-ND,14520-EZAB-300-0EC,3M,CABLE ASSY MDR 20POS M-M 3.0M,0,0,"67.37400","0","5","Mini D Ribbon (MDR)","Active","Centronics 20 pos Male to Male","9.84' (3.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-24%20T.jpg,M7TTK-2410K-ND,M7TTK-2410K,3M,IDC CABLE - MDL24K/MD26F/MDL24K,0,0,"67.85000","0","1","Delta","Active","Centronics 24 pos Female to Female","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-50%20G.jpg,M7KKK-5006J-ND,M7KKK-5006J,3M,IDC CABLE - MDG50K/MC50G/MDG50K,0,0,"69.29000","0","1","Delta","Active","Centronics 50 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LLK-50%20G.jpg,M7LLK-5006J-ND,M7LLK-5006J,3M,IDC CABLE - MDH50K/MC50G/MDH50K,0,0,"69.29000","0","1","Delta","Active","Centronics 50 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-50%20G.jpg,M7QQK-5006J-ND,M7QQK-5006J,3M,IDC CABLE - MDJ50K/MC50G/MDJ50K,0,0,"69.29000","0","1","Delta","Active","Centronics 50 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-50%20G.jpg,M7RRK-5006J-ND,M7RRK-5006J,3M,IDC CABLE - MDK50K/MC50G/MDK50K,0,0,"69.29000","0","1","Delta","Active","Centronics 50 pos Female to Female","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-50%20G.jpg,M7TTK-5006J-ND,M7TTK-5006J,3M,IDC CABLE - MDL50K/MC50G/MDL50K,0,0,"69.29000","0","1","Delta","Active","Centronics 50 pos Female to Female","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LTK-50%20G.jpg,M7LTK-5006J-ND,M7LTK-5006J,3M,IDC CABLE - MDH50K/MC50G/MDL50K,0,0,"69.29000","0","1","Delta","Active","Centronics 50 pos Female to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22428O/3mtm-mdr-cable-assy-26-position-ts0757.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_14526-EZ8B-300-07C.jpg,14526-EZ8B-300-07C-ND,14526-EZ8B-300-07C,3M,CABLE ASSY MDR 26POS M-M 3.0M,0,0,"69.83600","0","5","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","9.84' (3.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/84413O/3mtm-mdr-cable-assy-050-26-pos-14x26-szlb-xxx-0lc-ts1001.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_14T26-SZLB-050-0LC.jpg,14T26-SZLB-050-0LC-ND,14T26-SZLB-050-0LC,3M,CABLE ASSY MDR 26POS M-M 0.5M,0,0,"70.00300","0","20","Mini D Ribbon (MDR), CameraLink®","Active","Centronics 26 pos Male to Male","1.64' (500.00mm)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22429O/3mtm-mdr-cable-assy-26-to-26-position-4926-01xx-ts0758.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4926-0103.jpg,4926-0103-ND,4926-0103,3M,CABLE ASSY MDR 26POS M-M 3.0M,0,0,"70.10800","0","5","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","9.84' (3.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22578O/3mtmmdr-cableassy-050-20-26-pos-14520-ezdb-xxx-0ex-ts0883.pdf,-,14520-EZDB-300-0EC-ND,14520-EZDB-300-0EC,3M,CABLE ASSY MDR 20-26POS M-M 3.0M,0,0,"71.86000","0","5","Mini D Ribbon (MDR)","Active","Centronics 20 pos Male to 26 pos Male","9.84' (3.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-36%20G.jpg,M7KKK-3606J-ND,M7KKK-3606J,3M,IDC CABLE - MDG36K/MC37G/MDG36K,0,0,"72.32000","0","1","Delta","Active","Centronics 36 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LLK-36%20G.jpg,M7LLK-3606J-ND,M7LLK-3606J,3M,IDC CABLE - MDH36K/MC37G/MDH36K,0,0,"72.32000","0","1","Delta","Active","Centronics 36 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-36%20G.jpg,M7QQK-3606J-ND,M7QQK-3606J,3M,IDC CABLE - MDJ36K/MC37G/MDJ36K,0,0,"72.32000","0","1","Delta","Active","Centronics 36 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-36%20G.jpg,M7RRK-3606J-ND,M7RRK-3606J,3M,IDC CABLE - MDK36K/MC37G/MDK36K,0,0,"72.32000","0","1","Delta","Active","Centronics 36 pos Female to Female","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-36%20G.jpg,M7TTK-3606J-ND,M7TTK-3606J,3M,IDC CABLE - MDL36K/MC37G/MDL36K,0,0,"72.32000","0","1","Delta","Active","Centronics 36 pos Female to Female","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LTK-36%20G.jpg,M7LTK-3606J-ND,M7LTK-3606J,3M,IDC CABLE - MDH36K/MC37G/MDL36K,0,0,"72.32000","0","1","Delta","Active","Centronics 36 pos Female to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-50%20G.jpg,M7KKK-5010J-ND,M7KKK-5010J,3M,IDC CABLE - MDG50K/MC50G/MDG50K,0,0,"73.63000","0","1","Delta","Active","Centronics 50 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LLK-50%20G.jpg,M7LLK-5010J-ND,M7LLK-5010J,3M,IDC CABLE - MDH50K/MC50G/MDH50K,0,0,"73.63000","0","1","Delta","Active","Centronics 50 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-50%20G.jpg,M7QQK-5010J-ND,M7QQK-5010J,3M,IDC CABLE - MDJ50K/MC50G/MDJ50K,0,0,"73.63000","0","1","Delta","Active","Centronics 50 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-50%20G.jpg,M7RRK-5010J-ND,M7RRK-5010J,3M,IDC CABLE - MDK50K/MC50G/MDK50K,0,0,"73.63000","0","1","Delta","Active","Centronics 50 pos Female to Female","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-50%20G.jpg,M7TTK-5010J-ND,M7TTK-5010J,3M,IDC CABLE - MDL50K/MC50G/MDL50K,0,0,"73.63000","0","1","Delta","Active","Centronics 50 pos Female to Female","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LTK-50%20G.jpg,M7LTK-5010J-ND,M7LTK-5010J,3M,IDC CABLE - MDH50K/MC50G/MDL50K,0,0,"73.63000","0","1","Delta","Active","Centronics 50 pos Female to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-36%20G.jpg,M7KKK-3610J-ND,M7KKK-3610J,3M,IDC CABLE - MDG36K/MC37G/MDG36K,0,0,"75.54000","0","1","Delta","Active","Centronics 36 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LLK-36%20G.jpg,M7LLK-3610J-ND,M7LLK-3610J,3M,IDC CABLE - MDH36K/MC37G/MDH36K,0,0,"75.54000","0","1","Delta","Active","Centronics 36 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-36%20G.jpg,M7QQK-3610J-ND,M7QQK-3610J,3M,IDC CABLE - MDJ36K/MC37G/MDJ36K,0,0,"75.54000","0","1","Delta","Active","Centronics 36 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-36%20G.jpg,M7RRK-3610J-ND,M7RRK-3610J,3M,IDC CABLE - MDK36K/MC37G/MDK36K,0,0,"75.54000","0","1","Delta","Active","Centronics 36 pos Female to Female","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-36%20G.jpg,M7TTK-3610J-ND,M7TTK-3610J,3M,IDC CABLE - MDL36K/MC37G/MDL36K,0,0,"75.54000","0","1","Delta","Active","Centronics 36 pos Female to Female","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LTK-36%20G.jpg,M7LTK-3610J-ND,M7LTK-3610J,3M,IDC CABLE - MDH36K/MC37G/MDL36K,0,0,"75.54000","0","1","Delta","Active","Centronics 36 pos Female to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-50%20M.jpg,M7KKK-5006R-ND,M7KKK-5006R,3M,IDC CABLE - MDG50K/MC50M/MDG50K,0,0,"75.87000","0","1","Delta","Active","Centronics 50 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LLK-50%20M.jpg,M7LLK-5006R-ND,M7LLK-5006R,3M,IDC CABLE - MDH50K/MC50M/MDH50K,0,0,"75.87000","0","1","Delta","Active","Centronics 50 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-50%20M.jpg,M7QQK-5006R-ND,M7QQK-5006R,3M,IDC CABLE - MDJ50K/MC50M/MDJ50K,0,0,"75.87000","0","1","Delta","Active","Centronics 50 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-50%20M.jpg,M7RRK-5006R-ND,M7RRK-5006R,3M,IDC CABLE - MDK50K/MC50M/MDK50K,0,0,"75.87000","0","1","Delta","Active","Centronics 50 pos Female to Female","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-50%20M.jpg,M7TTK-5006R-ND,M7TTK-5006R,3M,IDC CABLE - MDL50K/MC50M/MDL50K,0,0,"75.87000","0","1","Delta","Active","Centronics 50 pos Female to Female","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LTK-50%20M.jpg,M7LTK-5006R-ND,M7LTK-5006R,3M,IDC CABLE - MDH50K/MC50M/MDL50K,0,0,"75.87000","0","1","Delta","Active","Centronics 50 pos Female to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-36%20M.jpg,M7KKK-3606R-ND,M7KKK-3606R,3M,IDC CABLE - MDG36K/MC37M/MDG36K,0,0,"77.19000","0","1","Delta","Active","Centronics 36 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LLK-36%20M.jpg,M7LLK-3606R-ND,M7LLK-3606R,3M,IDC CABLE - MDH36K/MC37M/MDH36K,0,0,"77.19000","0","1","Delta","Active","Centronics 36 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-36%20M.jpg,M7QQK-3606R-ND,M7QQK-3606R,3M,IDC CABLE - MDJ36K/MC37M/MDJ36K,0,0,"77.19000","0","1","Delta","Active","Centronics 36 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-36%20M.jpg,M7RRK-3606R-ND,M7RRK-3606R,3M,IDC CABLE - MDK36K/MC37M/MDK36K,0,0,"77.19000","0","1","Delta","Active","Centronics 36 pos Female to Female","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-36%20M.jpg,M7TTK-3606R-ND,M7TTK-3606R,3M,IDC CABLE - MDL36K/MC37M/MDL36K,0,0,"77.19000","0","1","Delta","Active","Centronics 36 pos Female to Female","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LTK-36%20M.jpg,M7LTK-3606R-ND,M7LTK-3606R,3M,IDC CABLE - MDH36K/MC37M/MDL36K,0,0,"77.19000","0","1","Delta","Active","Centronics 36 pos Female to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-50%20T.jpg,M7QQK-5005K-ND,M7QQK-5005K,3M,IDC CABLE - MDJ50K/MC50F/MDJ50K,0,0,"78.93000","0","1","Delta","Active","Centronics 50 pos Male to Male","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-50%20T.jpg,M7TTK-5005K-ND,M7TTK-5005K,3M,IDC CABLE - MDL50K/MC50F/MDL50K,0,0,"78.93000","0","1","Delta","Active","Centronics 50 pos Female to Female","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-50%20T.jpg,M7KKK-5005K-ND,M7KKK-5005K,3M,IDC CABLE - MDG50K/MC50F/MDG50K,0,0,"78.93000","0","1","Delta","Active","Centronics 50 pos Male to Male","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LTK-50%20T.jpg,M7LTK-5005K-ND,M7LTK-5005K,3M,IDC CABLE - MDH50K/MC50F/MDL50K,0,0,"78.93000","0","1","Delta","Active","Centronics 50 pos Female to Male","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7LLK-50%20T.jpg,M7LLK-5005K-ND,M7LLK-5005K,3M,IDC CABLE - MDH50K/MC50F/MDH50K,0,0,"78.93000","0","1","Delta","Active","Centronics 50 pos Male to Male","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-50%20T.jpg,M7RRK-5005K-ND,M7RRK-5005K,3M,IDC CABLE - MDK50K/MC50F/MDK50K,0,0,"78.93000","0","1","Delta","Active","Centronics 50 pos Female to Female","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-36%20T.jpg,M7TTK-3605K-ND,M7TTK-3605K,3M,IDC CABLE - MDL36K/MC36F/MDL36K,0,0,"79.13000","0","1","Delta","Active","Centronics 36 pos Female to Female","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-36%20T.jpg,M7RRK-3605K-ND,M7RRK-3605K,3M,IDC CABLE - MDK36K/MC36F/MDK36K,0,0,"79.13000","0","1","Delta","Active","Centronics 36 pos Female to Female","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
