Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Contact End","Length","Wire Gauge","Contact Finish","Color","Contact Finish Thickness"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-070.pdf,//media.digikey.com/Photos/JST%20Photos/ASXASXA22K51.JPG,455-3093-ND,ASXASXA22K51,JST Sales America Inc.,JUMPER SXA-01T-P0.6 X2 2"",432,0,"0.38000","0","1","XA","Active","Socket to Socket","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-337.pdf,-,455-3358-ND,ASPHSPH24K102,JST Sales America Inc.,LEAD SKT-SKT 24AWG BLK 4"" TIN,124,0,"0.41000","0","1","PH","Active","Socket to Socket","4.00"" (101.60mm)","24 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-255.pdf,//media.digikey.com/photos/JST%20Photos/ASZESZE26K305.jpg,455-3255-ND,ASZESZE26K305,JST Sales America Inc.,JUMPER SZE-002T-P0.3 X2 12"",902,0,"0.81000","0","1","ZE","Active","Socket to Socket","12.0"" (304.8mm)","26 AWG","Tin","Black","-"
https://cdn.harwin.com/pdfs/M40-900-903_M40-910-911.pdf,//media.digikey.com/Photos/Harwin/M40-9020099.jpg,952-2156-ND,M40-9020099,Harwin Inc.,FEMALE CRIMP CONTACT CABLE ASSY,180,0,"0.81000","0","1","-","Active","Socket to Cable (Round)","11.8"" (300.0mm)","28 AWG","Tin","Red","-"
https://www.molex.com/pdm_docs/sd/797581011_sd.pdf,//media.digikey.com/Photos/Molex/MFG_079758-10xx.jpg,WM16022-ND,0797581011,Molex,CLICK-MATE 300MM 24AWG PRE-CRIMP,930,0,"1.09000","0","1","CLIK-Mate","Active","Pin to Pin","11.8"" (300.0mm)","24 AWG","Tin","Black","16.0µin (0.41µm)"
https://www.molex.com/pdm_docs/sd/797581015_sd.pdf,//media.digikey.com/Photos/Molex/MFG_079758-10xx.jpg,WM16025-ND,0797581015,Molex,CLICK-MATE 300MM 24AWG PRE-CRIMP,763,0,"1.09000","0","1","CLIK-Mate","Active","Pin to Pin","11.8"" (300.0mm)","24 AWG","Tin","Black","16.0µin (0.41µm)"
https://www.molex.com/pdm_docs/sd/797581009_sd.pdf,//media.digikey.com/Photos/Molex/0688014047.jpg,WM15692-ND,0797581009,Molex,DURA-CLICK 300MM 26AWG PRE-CRIMP,747,0,"1.09000","0","1","DuraClik","Active","Socket to Socket","11.8"" (300.0mm)","26 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/797581021_sd.pdf,//media.digikey.com/photos/Molex/0797581021.jpg,WM15699-ND,0797581021,Molex,SHERLOCK 300MM 26AWG PRE-CRIMPED,586,0,"1.09000","0","1","Sherlock","Active","Socket to Socket","11.8"" (300.0mm)","26 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-099.pdf,//media.digikey.com/Photos/JST%20Photos/ASVFSVF14K.JPG,455-3113-ND,ASVFSVF14K305,JST Sales America Inc.,JUMPER SVF-61T-P2.0 X2 12"",508,0,"1.15000","0","1","VL","Active","Socket to Socket","12.0"" (304.8mm)","14 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/665100130115.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/665100130115.jpg,732-6111-ND,665100130115,Wurth Electronics Inc.,CONWTB MICRO POWER CONNECTOR,207,0,"1.31000","0","1","WR-WTB","Active","Socket to Cable (Round)","5.90"" (149.86mm)","30 AWG","Tin","Black","-"
https://cdn.harwin.com/pdfs/M80-910-917.pdf,//media.digikey.com/Photos/Harwin/M80-91x0099.jpg,952-2981-ND,M80-9110099,Harwin Inc.,F CBL CRMPD CONTACT,258,0,"2.16000","0","1","Datamate","Active","Socket to Cable (Round)","5.91"" (150.00mm)","24 AWG","Gold","Red","11.8µin (0.30µm)"
https://cdn.harwin.com/pdfs/M80-910-917.pdf,//media.digikey.com/photos/Harwin/M80-9100099.jpg,952-3562-ND,M80-9100099,Harwin Inc.,M80-011 SKT/FREE 22AWG 150MM,716,0,"2.32000","0","1","Datamate","Active","Socket to Cable (Round)","5.91"" (150.00mm)","22 AWG","Gold","Red","11.8µin (0.30µm)"
https://cdn.harwin.com/pdfs/M80-910-917.pdf,//media.digikey.com/Photos/Harwin/M80-91x0099.jpg,952-2983-ND,M80-9150099,Harwin Inc.,F CBL CRMPD CONTACT,46,0,"2.85000","0","1","Datamate","Active","Socket to Cable (Round)","11.8"" (300.0mm)","24 AWG","Gold","Red","11.8µin (0.30µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-065.pdf,//media.digikey.com/Photos/JST%20Photos/APALPAL22Kxx.jpg,455-3088-ND,APALPAL22K152,JST Sales America Inc.,JUMPER SPAL-001T-P0.5 X2 6"",682,0,"0.42000","0","1","PAL","Active","Pin to Pin","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-091.pdf,//media.digikey.com/photos/JST%20Photos/ASYMSYF16K.jpg,455-3203-ND,ASYMSYF16K51,JST Sales America Inc.,JMPR SYM-41T-P0.5A-SYF-41T-P0.5A,768,0,"0.49000","0","1","YL, YLN","Active","Socket to Pin","2.00"" (50.80mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-078.pdf,//media.digikey.com/Photos/JST%20Photos/ASXAMSXA22Kxx.jpg,455-3101-ND,ASXAMSXA22K305,JST Sales America Inc.,SXAM-01T-P0.6 - SXA-01T-P0.6 12"",567,0,"0.50000","0","1","XA","Active","Socket to Pin","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-101.pdf,//media.digikey.com/Photos/JST%20Photos/ASVMSVF14K51.jpg,455-3115-ND,ASVMSVF14K152,JST Sales America Inc.,SVM-61T-P2.0 TO SVF-61T-P2.0 6"",443,0,"0.78000","0","1","VL","Active","Socket to Pin","6.00"" (152.40mm)","14 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/662200124015.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/662200124015.JPG,732-4836-ND,662200124015,Wurth Electronics Inc.,"WR-MPC3 3,00 MM PRE-CRIMPED CONT",105,0,"0.99000","0","1","WR-MPC3","Active","Socket to Cable (Round)","5.90"" (149.86mm)","24 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-102.pdf,//media.digikey.com/Photos/JST%20Photos/ASVMSVF14K51.jpg,455-3116-ND,ASVMSVF14K305,JST Sales America Inc.,SVM-61T-P2.0 TO SVF-61T-P2.0 12"",306,0,"1.10000","0","1","VL","Active","Socket to Pin","12.0"" (304.8mm)","14 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/649500116015.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/649500116015.jpg,732-4789-ND,649500116015,Wurth Electronics Inc.,"WR-MPC4 4,20 MM PRE-CRIMPED CONT",34,0,"1.31000","0","1","WR-MPC4","Active","Socket to Cable (Round)","5.90"" (149.86mm)","16 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/649749722030.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/649749722030.JPG,732-4794-ND,649749722030,Wurth Electronics Inc.,"WR-MPC4 4,20 MM PRE-CRIMPED CONT",164,0,"1.37000","0","1","WR-MPC4","Active","Socket to Socket","11.8"" (300.0mm)","22 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/662262220030.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/662262220030.JPG,732-4837-ND,662262220030,Wurth Electronics Inc.,"WR-MPC3 3,00 MM PRE-CRIMPED CONT",112,0,"1.45000","0","1","WR-MPC3","Active","Socket to Socket","11.8"" (300.0mm)","20 AWG","Tin","Black","-"
https://cdn.harwin.com/pdfs/M40-904-907.pdf,//media.digikey.com/Photos/Harwin/M40-9040099.jpg,952-2560-ND,M40-9040099,Harwin Inc.,M40-100 SKT/SKT 28AWG 150MM,513,0,"1.46000","0","1","-","Active","Socket to Socket","5.90"" (149.86mm)","28 AWG","Tin","Red","-"
https://cdn.harwin.com/pdfs/M40-904-907.pdf,//media.digikey.com/Photos/Harwin/M40-9060099.jpg,952-3063-ND,M40-9060099,Harwin Inc.,M40-100 SKT/SKT 28AWG 320MM,470,0,"1.46000","0","1","-","Active","Socket to Socket","11.8"" (300.0mm)","28 AWG","Tin","Red","-"
https://katalog.we-online.de/em/datasheet/662462426030.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/662162120030.JPG,732-10060-ND,662462426030,Wurth Electronics Inc.,CONMPC3 MICRO POWER CONNECTORS 3,30,0,"1.55000","0","1","WR-MPC3","Active","Socket to Socket","11.8"" (300.0mm)","26 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/649649618030.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/649649618030.JPG,732-4792-ND,649649618030,Wurth Electronics Inc.,"WR-MPC4 4,20 MM PRE-CRIMPED CONT",159,0,"1.63000","0","1","WR-MPC4","Active","Socket to Socket","11.8"" (300.0mm)","18 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/624100128015.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/624100128015.jpg,732-4753-ND,624100128015,Wurth Electronics Inc.,"WR-WTB DUAL ROWS 2,00 MM PRE-CRI",26,0,"2.16000","0","1","WR-WTB","Active","Socket to Cable (Round)","5.90"" (149.86mm)","28 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/620120124030.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/620120124030.jpg,732-4752-ND,620120124030,Wurth Electronics Inc.,"WR-WTB 2,00 MM PRE-CRIMPED CONTA",161,0,"2.82000","0","1","WR-WTB","Active","Socket to Socket","11.8"" (300.0mm)","24 AWG","Tin","Black","-"
https://katalog.we-online.de/em/datasheet/619119122030.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/619119122030.JPG,732-4750-ND,619119122030,Wurth Electronics Inc.,"WR-WTB 2,54 MM PRE-CRIMPED CONTA",130,0,"2.82000","0","1","WR-WTB","Active","Socket to Socket","11.8"" (300.0mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-076.pdf,//media.digikey.com/Photos/JST%20Photos/ASXAMSXA22Kxx.jpg,455-3099-ND,ASXAMSXA22K51,JST Sales America Inc.,SXAM-01T-P0.6 TO SXA-01T-P0.6 2"",366,0,"0.40000","0","1","XA","Active","Socket to Pin","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-064.pdf,//media.digikey.com/Photos/JST%20Photos/APALPAL22Kxx.jpg,455-3087-ND,APALPAL22K51,JST Sales America Inc.,JUMPER SPAL-001T-P0.5 X2 2"",390,0,"0.41000","0","1","PAL","Active","Pin to Pin","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-074.pdf,//media.digikey.com/Photos/JST%20Photos/ASXAMSXAM22K152.JPG,455-3097-ND,ASXAMSXAM22K152,JST Sales America Inc.,JUMPER SXAM-01T-P0.6 X2 6"",140,0,"0.43000","0","1","XA","Active","Pin to Pin","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-073.pdf,//media.digikey.com/Photos/JST%20Photos/ASXAMSXAM22K51.JPG,455-3096-ND,ASXAMSXAM22K51,JST Sales America Inc.,JUMPER SXAM-01T-P0.6 X2 2"",120,0,"0.43000","0","1","XA","Active","Pin to Pin","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-121.pdf,//media.digikey.com/photos/JST%20Photos/ASRSFSRSF16K_A.jpg,455-3206-ND,ASRSFSRSF20K51A,JST Sales America Inc.,JUMPER SRSF-21-250A X2 2"",997,0,"0.45000","0","1","-","Active","Socket to Socket","2.00"" (50.80mm)","20 AWG","Brass","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-077.pdf,//media.digikey.com/Photos/JST%20Photos/ASXAMSXA22Kxx.jpg,455-3100-ND,ASXAMSXA22K152,JST Sales America Inc.,SXAM-01T-P0.6 TO SXA-01T-P0.6 6"",944,0,"0.47000","0","1","XA","Active","Socket to Pin","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-122.pdf,//media.digikey.com/photos/JST%20Photos/ASRSFSRSF16K_A.jpg,455-3207-ND,ASRSFSRSF20K152A,JST Sales America Inc.,JUMPER SRSF-21-250A X2 6"",991,0,"0.49000","0","1","-","Active","Socket to Socket","6.00"" (152.40mm)","20 AWG","Brass","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-088.pdf,"//media.digikey.com/photos/JST%20Photos/ASYFSYF16K(51,152).jpg",455-3200-ND,ASYFSYF16K51,JST Sales America Inc.,JUMPER SYF-41T-P0.5A X2 2"",969,0,"0.49000","0","1","YL, YLN","Active","Socket to Socket","2.00"" (50.80mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-085.pdf,//media.digikey.com/photos/JST%20Photos/ASYMSYM16K.jpg,455-3197-ND,ASYMSYM16K51,JST Sales America Inc.,JUMPER SYM-41T-P0.5A X2 2"",546,0,"0.50000","0","1","YL, YLN","Active","Pin to Pin","2.00"" (50.80mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-127.pdf,//media.digikey.com/photos/JST%20Photos/ASRSFSRSF16K_A.jpg,455-3212-ND,ASRSFSRSF16K51A,JST Sales America Inc.,JUMPER SRSF-61-250A X2 2"",745,0,"0.57000","0","1","-","Active","Socket to Socket","2.00"" (50.80mm)","16 AWG","Brass","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-094.pdf,//media.digikey.com/Photos/JST%20Photos/ASVMSVM14K305.JPG,455-3108-ND,ASVMSVM14K51,JST Sales America Inc.,JUMPER SVM-61T-P2.0 X2 2"",254,0,"0.57000","0","1","VL","Active","Pin to Pin","2.00"" (50.80mm)","14 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-100.pdf,//media.digikey.com/Photos/JST%20Photos/ASVMSVF14K51.jpg,455-3114-ND,ASVMSVF14K51,JST Sales America Inc.,SVM-61T-P2.0 TO SVF-61T-P2.0 2"",396,0,"0.62000","0","1","VL","Active","Socket to Pin","2.00"" (50.80mm)","14 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-092.pdf,//media.digikey.com/photos/JST%20Photos/ASYMSYF16K.jpg,455-3204-ND,ASYMSYF16K152,JST Sales America Inc.,JMPR SYM-41T-P0.5A-SYF-41T-P0.5A,992,0,"0.66000","0","1","YL, YLN","Active","Socket to Pin","6.00"" (152.40mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-124.pdf,//media.digikey.com/Photos/JST%20Photos/ASRSFSRSF20K51B.jpg,455-3209-ND,ASRSFSRSF20K51B,JST Sales America Inc.,JUMPER SRSF-21T-250A X2 2"",934,0,"0.66000","0","1","-","Active","Socket to Socket","2.00"" (50.80mm)","20 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-089.pdf,"//media.digikey.com/photos/JST%20Photos/ASYFSYF16K(51,152).jpg",455-3201-ND,ASYFSYF16K152,JST Sales America Inc.,JUMPER SYF-41T-P0.5A X2 6"",775,0,"0.66000","0","1","YL, YLN","Active","Socket to Socket","6.00"" (152.40mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-086.pdf,//media.digikey.com/photos/JST%20Photos/ASYMSYM16K.jpg,455-3198-ND,ASYMSYM16K152,JST Sales America Inc.,JUMPER SYM-41T-P0.5A X2 6"",996,0,"0.67000","0","1","YL, YLN","Active","Pin to Pin","6.00"" (152.40mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-097.pdf,//media.digikey.com/Photos/JST%20Photos/ASVFSVF14K.JPG,455-3111-ND,ASVFSVF14K51,JST Sales America Inc.,JUMPER SVF-61T-P2.0 X2 2"",149,0,"0.67000","0","1","VL","Active","Socket to Socket","2.00"" (50.80mm)","14 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-130.pdf,//media.digikey.com/Photos/JST%20Photos/ASRSFSRSF20K51B.jpg,455-3215-ND,ASRSFSRSF16K51B,JST Sales America Inc.,JUMPER SRSF-61T-250A X2 2"",970,0,"0.68000","0","1","-","Active","Socket to Socket","2.00"" (50.80mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-163.pdf,//media.digikey.com/Photos/JST%20Photos/ARASRSFRASRSF16K51A_Brass.JPG,455-3230-ND,ARASRSFRASRSF16K51A,JST Sales America Inc.,JUMPER RASRSF-61-250A 2"",980,0,"0.73000","0","1","-","Active","Socket to Socket","2.00"" (50.80mm)","16 AWG","Brass","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-128.pdf,//media.digikey.com/photos/JST%20Photos/ASRSFSRSF16K_A.jpg,455-3213-ND,ASRSFSRSF16K152A,JST Sales America Inc.,JUMPER SRSF-61-250A X2 6"",974,0,"0.74000","0","1","-","Active","Socket to Socket","6.00"" (152.40mm)","16 AWG","Brass","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-131.pdf,//media.digikey.com/Photos/JST%20Photos/ASRSFSRSF20K51B.jpg,455-3216-ND,ASRSFSRSF16K152B,JST Sales America Inc.,JUMPER SRSF-61T-250A X2 6"",1000,0,"0.77000","0","1","-","Active","Socket to Socket","6.00"" (152.40mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-125.pdf,//media.digikey.com/Photos/JST%20Photos/ASRSFSRSF20K51B.jpg,455-3210-ND,ASRSFSRSF20K152B,JST Sales America Inc.,JUMPER SRSF-21T-250A X2 6"",994,0,"0.77000","0","1","-","Active","Socket to Socket","6.00"" (152.40mm)","20 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-166.pdf,//media.digikey.com/Photos/JST%20Photos/ARASRSFRASRSF16K51A_Tin.JPG,455-3233-ND,ARASRSFRASRSF16K51B,JST Sales America Inc.,JUMPER RASRSF-61T-250A 2"",1000,0,"0.80000","0","1","-","Active","Socket to Socket","2.00"" (50.80mm)","16 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797582041_sd.pdf,//media.digikey.com/photos/Molex/Sabre-Series.jpg,WM15715-ND,0797582041,Molex,SABRE 150MM 16AWG PRE-CRIMPED LE,1000,0,"0.80000","0","1","Sabre™","Active","Pin to Pin","5.90"" (149.86mm)","16 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582043_sd.pdf,//media.digikey.com/photos/Molex/Sabre-Series.jpg,WM15717-ND,0797582043,Molex,SABRE 150MM 16AWG PRE-CRIMPED LE,1000,0,"0.80000","0","1","Sabre™","Active","Pin to Pin","5.90"" (149.86mm)","16 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582025_sd.pdf,//media.digikey.com/photos/Molex/0797582025.jpg,WM15703-ND,0797582025,Molex,062' 150MM 22AWG PRE-CRIMPED LEA,997,0,"0.80000","0","1","-","Active","Pin to Pin","5.90"" (149.86mm)","22 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582029_sd.pdf,//media.digikey.com/photos/Molex/0797582031.jpg,WM15707-ND,0797582029,Molex,MLX 150MM 18AWG PRE-CRIMPED LEAD,978,0,"0.80000","0","1","MLX","Active","Pin to Pin","5.90"" (149.86mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582026_sd.pdf,//media.digikey.com/photos/Molex/0797582025.jpg,WM15704-ND,0797582026,Molex,062' 300MM 22AWG PRE-CRIMPED LEA,955,0,"0.80000","0","1","-","Active","Pin to Pin","11.8"" (300.0mm)","22 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582042_sd.pdf,//media.digikey.com/photos/Molex/Sabre-Series.jpg,WM15716-ND,0797582042,Molex,SABRE 300MM 16AWG PRE-CRIMPED LE,947,0,"0.80000","0","1","Sabre™","Active","Pin to Pin","11.8"" (300.0mm)","16 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582027_sd.pdf,//media.digikey.com/Photos/Molex/797582027.jpg,WM15705-ND,0797582027,Molex,062' 150MM 22AWG PRE-CRIMPED LEA,920,0,"0.80000","0","1","-","Active","Socket to Socket","5.90"" (149.86mm)","22 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582028_sd.pdf,//media.digikey.com/photos/Molex/079758202x.jpg,WM15706-ND,0797582028,Molex,062' 300MM 22AWG PRE-CRIMPED LEA,900,0,"0.80000","0","1","-","Active","Socket to Socket","11.8"" (300.0mm)","22 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582033_sd.pdf,//media.digikey.com/photos/Molex/0797582033.jpg,WM15711-ND,0797582033,Molex,093' 150MM 18AWG PRE-CRIMPED LEA,890,0,"0.80000","0","1","-","Active","Pin to Pin","5.90"" (149.86mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582031_sd.pdf,//media.digikey.com/photos/Molex/0797582031.jpg,WM15709-ND,0797582031,Molex,MLX 150MM 18AWG PRE-CRIMPED LEAD,874,0,"0.80000","0","1","MLX","Active","Socket to Socket","5.90"" (149.86mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582044_sd.pdf,//media.digikey.com/photos/Molex/Sabre-Series.jpg,WM15718-ND,0797582044,Molex,SABRE 300MM 16AWG PRE-CRIMPED LE,845,0,"0.80000","0","1","Sabre™","Active","Pin to Pin","11.8"" (300.0mm)","16 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582032_sd.pdf,"//media.digikey.com/photos/Molex/079758203(0,2).jpg",WM15710-ND,0797582032,Molex,MLX 300MM 18AWG PRE-CRIMPED LEAD,829,0,"0.80000","0","1","MLX","Active","Socket to Socket","11.8"" (300.0mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582030_sd.pdf,"//media.digikey.com/photos/Molex/079758203(0,2).jpg",WM15708-ND,0797582030,Molex,MLX 300MM 18AWG PRE-CRIMPED LEAD,730,0,"0.80000","0","1","MLX","Active","Pin to Pin","11.8"" (300.0mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582035_sd.pdf,//media.digikey.com/Photos/Molex/0797582035.JPG,WM15713-ND,0797582035,Molex,093' 150MM 18AWG PRE-CRIMPED LEA,398,0,"0.80000","0","1","-","Active","Pin to Pin","5.90"" (149.86mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-164.pdf,-,455-3231-ND,ARASRSFRASRSF16K152A,JST Sales America Inc.,JUMPER RASRSF-61-250A 6"",1000,0,"0.81000","0","1","-","Active","Socket to Socket","6.00"" (152.40mm)","16 AWG","Brass","Black","-"
https://cdn.harwin.com/pdfs/M40-900-903_M40-910-911.pdf,//media.digikey.com/Photos/Harwin/M40-9010099.jpg,952-2155-ND,M40-9010099,Harwin Inc.,FEMALE CRIMP CONTACT CABLE ASSY,605,0,"0.81000","0","1","-","Active","Socket to Cable (Round)","5.90"" (149.86mm)","32 AWG","Tin","Red","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-090.pdf,"//media.digikey.com/photos/JST%20Photos/ASYFSYF16K(51,152).jpg",455-3202-ND,ASYFSYF16K305,JST Sales America Inc.,JUMPER SYF-41T-P0.5A X2 12"",1000,0,"0.83000","0","1","YL, YLN","Active","Socket to Socket","12.0"" (304.8mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-087.pdf,//media.digikey.com/photos/JST%20Photos/ASYMSYM16K.jpg,455-3199-ND,ASYMSYM16K305,JST Sales America Inc.,JUMPER SYM-41T-P0.5A X2 12"",996,0,"0.83000","0","1","YL, YLN","Active","Pin to Pin","12.0"" (304.8mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-126.pdf,//media.digikey.com/Photos/JST%20Photos/ASRSFSRSF20K51B.jpg,455-3211-ND,ASRSFSRSF20K305B,JST Sales America Inc.,JUMPER SRSF-21T-250A X2 12"",941,0,"0.83000","0","1","-","Active","Socket to Socket","12.0"" (304.8mm)","20 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-093.pdf,//media.digikey.com/photos/JST%20Photos/ASYMSYF16K.jpg,455-3205-ND,ASYMSYF16K305,JST Sales America Inc.,JMPR SYM-41T-P0.5A-SYF-41T-P0.5A,884,0,"0.83000","0","1","YL, YLN","Active","Socket to Pin","12.0"" (304.8mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-129.pdf,//media.digikey.com/photos/JST%20Photos/ASRSFSRSF16K_A.jpg,455-3214-ND,ASRSFSRSF16K305A,JST Sales America Inc.,JUMPER SRSF-61-250A X2 12"",943,0,"0.90000","0","1","-","Active","Socket to Socket","12.0"" (304.8mm)","16 AWG","Brass","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-167.pdf,-,455-3234-ND,ARASRSFRASRSF16K152B,JST Sales America Inc.,JUMPER RASRSF-61T-250A 6"",1000,0,"0.95000","0","1","-","Active","Socket to Socket","6.00"" (152.40mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-132.pdf,//media.digikey.com/Photos/JST%20Photos/ASRSFSRSF20K51B.jpg,455-3217-ND,ASRSFSRSF16K305B,JST Sales America Inc.,JUMPER SRSF-61T-250A X2 12"",927,0,"1.00000","0","1","-","Active","Socket to Socket","12.0"" (304.8mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-165.pdf,-,455-3232-ND,ARASRSFRASRSF16K305A,JST Sales America Inc.,JUMPER RASRSF-61-250A 12"",1000,0,"1.04000","0","1","-","Active","Socket to Socket","12.0"" (304.8mm)","16 AWG","Brass","Black","-"
https://www.molex.com/pdm_docs/sd/797582056_sd.pdf,//media.digikey.com/Photos/Molex/MFG_0797582_male.jpg,WM16065-ND,0797582056,Molex,VALUESEAL CRIMPED LEAD 300MM 18,995,0,"1.09000","0","1","ValuSeal","Active","Pin to Pin","11.8"" (300.0mm)","18 AWG","Tin","Black","60.0µin (1.52µm)"
https://www.molex.com/pdm_docs/sd/797582053_sd.pdf,//media.digikey.com/Photos/Molex/MFG_0797582_female.jpg,WM16062-ND,0797582053,Molex,VALUESEAL CRIMPED LEAD 150MM 16,994,0,"1.09000","0","1","ValuSeal","Active","Socket to Socket","5.90"" (149.86mm)","16 AWG","Tin","Black","60.0µin (1.52µm)"
