Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Proto Board Type","Package Accepted","Number of Positions","Pitch","Board Thickness","Material","Size / Dimension"
http://www.logicalsys.com/datasht/qsd3sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-qsd3sm18-20.jpg,309-1116-ND,PA-QSD3SM18-20,Logical Systems Inc.,ADAPTER 20QSOP TO 20DIP,10,0,"10.00000","0","1","-","Active","SMD to DIP","QSOP","20","0.025"" (0.64mm)","-","-","1.050"" L x 0.450"" W (26.67mm x 11.43mm)"
http://www.logicalsys.com/datasht/ssd6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-ssd6sm18-24.jpg,309-1108-ND,PA-SSD6SM18-24,Logical Systems Inc.,ADAPTER 24TSSOP TO 24DIP,20,0,"12.00000","0","1","-","Active","SMD to DIP","SSOP, TSSOP","24","0.026"" (0.65mm)","-","-","1.250"" L x 0.750"" W (31.75mm x 19.05mm)"
http://www.logicalsys.com/datasht/ssd6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-ssd6sm18-28.jpg,309-1107-ND,PA-SSD6SM18-28,Logical Systems Inc.,ADAPTER 28TSSOP TO 28DIP(600MIL),3,0,"14.00000","0","1","-","Active","SMD to DIP","SSOP, TSSOP","28","0.026"" (0.65mm)","-","-","1.450"" L x 0.750"" W (36.83mm x 19.05mm)"
http://www.chipquik.com/datasheets/PA-TQFP-BB001-1.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA-TQFP-BB001-1.jpg,PA-TQFP-BB001-1-ND,PA-TQFP-BB001-1,Chip Quik Inc.,"TQFP 48,64,80,100 PIN BREADBOARD",16,0,"14.69000","0","1","Proto-Advantage","Active","SMD to PGA","TQFP","48, 64, 80, 100","0.020"" (0.50mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","4.000"" x 4.000"" (101.60mm x 101.60mm)"
http://www.chipquik.com/datasheets/PA0190.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0190.JPG,PA0190-ND,PA0190,Chip Quik Inc.,TQFP-128 TO PGA-128 SMT ADAPTER,19,0,"15.29000","0","1","Proto-Advantage","Active","SMD to PGA","TQFP","128","0.016"" (0.40mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","2.100"" x 2.100"" (53.34mm x 53.34mm)"
http://www.logicalsys.com/datasht/ssd6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-ssd6sm18-32.jpg,309-1106-ND,PA-SSD6SM18-32,Logical Systems Inc.,ADAPTER 32TSSOP TO 32DIP,3,0,"16.00000","0","1","-","Active","SMD to DIP","SSOP, TSSOP","32","0.026"" (0.65mm)","-","-","1.650"" L x 0.750"" W (41.91mm x 19.05mm)"
http://www.logicalsys.com/datasht/32qnf6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/PA-QLD6SM18-32F-88.jpg,309-1118-ND,PA-QLD6SM18-32F-88,Logical Systems Inc.,ADAPTER 32QFN TO 32DIP,1,0,"16.00000","0","1","-","Active","SMD to DIP","QFN, QFN","32","0.031"" (0.80mm)","-","-","1.650"" L x 0.750"" W (41.91mm x 19.05mm)"
http://www.logicalsys.com/datasht/sod6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-sod6sm18-32.jpg,309-1115-ND,PA-SOD6SM18-32,Logical Systems Inc.,ADAPTER 32SOIC TO 32DIP,1,0,"16.00000","0","1","-","Active","SMD to DIP","SOIC","32","0.050"" (1.27mm)","0.031"" (0.79mm) 1/32""","-","1.650"" L x 0.750"" W (41.91mm x 19.05mm)"
http://www.chipquik.com/datasheets/PA0189.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0189.JPG,PA0189-ND,PA0189,Chip Quik Inc.,LQFP-176 TO PGA-176 SMT ADAPTER,16,0,"16.29000","0","1","Proto-Advantage","Active","SMD to PGA","LQFP","176","0.020"" (0.50mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","2.700"" x 2.700"" (68.58mm x 68.58mm)"
http://www.logicalsys.com/datasht/ssd6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-ssd6sm18-40.jpg,309-1105-ND,PA-SSD6SM18-40,Logical Systems Inc.,ADAPTER 40TSSOP TO 40DIP,2,0,"20.00000","0","1","-","Active","SMD to DIP","SSOP, TSSOP","40","0.026"" (0.65mm)","-","-","2.050"" L x 0.750"" W (50.80mm x 19.05mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-2006.jpg,2006CA-ND,US-2006,Capital Advanced Technologies,PROTO BOARD 6PIN THRU-HOLE SIP,41,0,"1.32000","0","1","2000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","6","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.598"" L x 0.598"" W (15.20mm x 15.20mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-1008.JPG,1008CA-ND,US-1008,Capital Advanced Technologies,PROTO BOARD 8PIN THRU-HOLE SIP,56,0,"1.47000","0","1","1000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","8","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 0.800"" W (12.70mm x 20.30mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-2007.jpg,2007CA-ND,US-2007,Capital Advanced Technologies,PROTO BOARD 7PIN THRU-HOLE SIP,1,0,"1.47000","0","1","2000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","7","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.598"" L x 0.701"" W (15.20mm x 17.80mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-2008.JPG,2008CA-ND,US-2008,Capital Advanced Technologies,PROTO BOARD 8PIN THRU-HOLE SIP,14,0,"1.62000","0","1","2000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","8","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.598"" L x 0.800"" W (15.20mm x 20.30mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/us-1009.JPG,1009CA-ND,US-1009,Capital Advanced Technologies,PROTO BOARD 9PIN THRU-HOLE SIP,5,0,"1.62000","0","1","1000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","9","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 0.900"" W (12.70mm x 22.90mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-1010.JPG,1010CA-ND,US-1010,Capital Advanced Technologies,PROTO BOARD 10PIN THRU-HOLE SIP,8,0,"1.77000","0","1","1000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","10","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.000"" W (12.70mm x 25.40mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-4007.jpg,4007CA-ND,US-4007,Capital Advanced Technologies,PROTO BOARD 7PIN THRU-HOLE SIP,9,0,"1.92000","0","1","4000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","7","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 0.701"" W (25.40mm x 17.80mm)"
http://www.capitaladvanced.com/pdf documents/33343ids.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/33343.jpg,33343CA-ND,33343,Capital Advanced Technologies,PROTO BOARD ADAPTER SMT SOT-343,18,0,"1.95000","0","1","33000, Surfboards®","Active","SMD to SIP","SC-70, SC-82, SOT-343","3","0.100"" (2.54mm)","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.400"" L x 0.400"" W (10.16mm x 10.16mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-3012.jpg,3012CA-ND,US-3012,Capital Advanced Technologies,PROTO BOARD 12PIN THRU-HOLE SIP,21,0,"2.08000","0","1","3000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","12","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 1.201"" W (25.40mm x 30.50mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-3008.JPG,3008CA-ND,US-3008,Capital Advanced Technologies,PROTO BOARD 8PIN THRU-HOLE SIP,17,0,"2.22000","0","1","3000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","8","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 0.799"" W (25.40mm x 20.30mm)"
http://www.capitaladvanced.com/pdf documents/6300sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6309.jpg,6309CA-ND,6309,Capital Advanced Technologies,PROTO BOARD 9PIN SOT-89 SMT SIP,14,0,"2.24000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-89","9","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 0.900"" W (12.70mm x 22.90mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-4014.JPG,4014CA-ND,US-4014,Capital Advanced Technologies,PROTO BOARD 14PIN THRU-HOLE SIP,12,0,"2.38000","0","1","4000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","14","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 1.402"" W (25.40mm x 35.60mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-5012.JPG,5012CA-ND,US-5012,Capital Advanced Technologies,PROTO BOARD 12PIN THRU-HOLE SIP,10,0,"2.38000","0","1","5000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","12","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 1.201"" W (25.40mm x 30.50mm)"
http://www.capitaladvanced.com/pdf documents/6500sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6510.jpg,6510CA-ND,6510,Capital Advanced Technologies,PROTO-BRD 10PIN DISCRETE SMT SIP,20,0,"2.62000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-23","10","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.000"" W (12.70mm x 25.40mm)"
http://www.capitaladvanced.com/pdf documents/6400sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6410.jpg,6410CA-ND,6410,Capital Advanced Technologies,PROTO-BRD 10PIN DISCRETE SMT SIP,9,0,"2.62000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-23","10","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.000"" W (12.70mm x 25.40mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-5014.JPG,5014CA-ND,US-5014,Capital Advanced Technologies,PROTO BOARD 14PIN THRU-HOLE SIP,20,0,"2.68000","0","1","5000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","14","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 1.402"" W (25.40mm x 35.60mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-4016.jpg,4016CA-ND,US-4016,Capital Advanced Technologies,PROTO BOARD 16PIN THRU-HOLE SIP,5,0,"2.68000","0","1","4000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","16","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 1.598"" W (25.40mm x 40.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1867_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/1867.jpg,1528-1457-ND,1867,Adafruit Industries LLC,12MM COIN BATT BREAKOUT W/SWITCH,19,0,"2.75000","0","1","-","Active","Connector to DIP","CR1220","4","0.100"" (2.54mm)","0.060"" (1.52mm)","-","1.000"" L x 0.900"" W (25.40mm x 22.86mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-5010.JPG,5010CA-ND,US-5010,Capital Advanced Technologies,PROTO BOARD 10PIN THRU-HOLE SIP,10,0,"2.97000","0","1","5000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","10","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 1.000"" W (25.40mm x 25.40mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/US-5016.jpg,5016CA-ND,US-5016,Capital Advanced Technologies,PROTO BOARD 16PIN THRU-HOLE SIP,11,0,"2.98000","0","1","5000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","16","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 1.598"" W (25.40mm x 40.60mm)"
http://www.capitaladvanced.com/pdf%20documents/6900sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6916.jpg,6916CA-ND,6916,Capital Advanced Technologies,PROTO-BRD 16PIN DISCRETE SMT SIP,24,0,"3.50000","0","1","6000, Surfboards®","Active","SMD to SIP","1206, Mini MELF","16","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.600"" W (12.70mm x 40.64mm)"
http://www.capitaladvanced.com/pdf documents/6800sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6816.jpg,6816CA-ND,6816,Capital Advanced Technologies,PROTO-BRD 16PIN DISCRETE SMT SIP,18,0,"3.50000","0","1","6000, Surfboards®","Active","SMD to SIP","Non Specific","16","-","0.031"" (0.79mm) 1/32""","-","0.500"" L x 1.600"" W (12.70mm x 40.64mm)"
http://www.capitaladvanced.com/pdf documents/6100sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6115.jpg,6115CA-ND,6115,Capital Advanced Technologies,PROTO-BRD 15PIN DISCRETE SMT SIP,12,0,"3.60000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-23","15","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.500"" W (12.70mm x 38.10mm)"
http://www.capitaladvanced.com/pdf documents/6500sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6520.jpg,6520CA-ND,6520,Capital Advanced Technologies,PROTO-BRD 20PIN DISCRETE SMT SIP,6,0,"4.40000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-23","20","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 2.000"" W (12.70mm x 50.80mm)"
http://www.capitaladvanced.com/pdf documents/9302ids.pdf,//media.digikey.com/Photos/Capital%20Advanced%20Tech%20Photos/9302.jpg,9302CA-ND,9302,Capital Advanced Technologies,PROTO BOARD 20PIN PLCC SMT SIP,8,0,"6.04000","0","1","9000, Surfboards®","Active","SMD to SIP","PLCC","20","0.050"" (1.27mm)","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 2.000"" W (25.40mm x 50.80mm)"
http://www.capitaladvanced.com/pdf documents/9301ids.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/9301.jpg,9301CA-ND,9301,Capital Advanced Technologies,PROTO BOARD 20PIN PLCC SMT SIP,6,0,"6.04000","0","1","9000, Surfboards®","Active","SMD to SIP","PLCC","20","0.050"" (1.27mm)","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.950"" L x 2.000"" W (24.13mm x 50.80mm)"
https://www.arieselec.com/products/data/19000-small-outline-prototyping-adapters.pdf,//media.digikey.com/Photos/Aries/LCQT-TSOP32-1.JPG,A895AR-ND,LCQT-TSOP32,Aries Electronics,SOCKET ADAPTER TSOP 32DIP,8,0,"7.22000","0","1","Correct-A-Chip®","Active","SMD to DIP","TSOP","32","0.020"" (0.50mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","2.000"" L x 0.700"" W (50.80mm x 17.78mm)"
https://www.arieselec.com/products/data/18010-soic-and-soj-to-dip-adapter.pdf,//media.digikey.com/photos/Aries/18-350000-10.jpg,A736-ND,18-350000-10,Aries Electronics,SOCKET ADAPTER SOIC TO 18DIP 0.3,5,0,"8.74000","0","1","Correct-A-Chip® 350000","Active","SMD to DIP","SOIC","18","0.050"" (1.27mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","1.800"" L x 0.450"" W (45.72mm x 11.43mm)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2947792.jpg,277-9477-ND,2947792,Phoenix Contact,PCB FOR ASSEMBLE ELECT COMPONENT,1,5,"8.93000","0","1","-","Active","Plated Through Hole to Plated Through Hole","-","-","0.197"" (5.00mm)","-","-","2.827"" L x 0.307"" W (71.80mm x 7.80mm)"
https://www.arieselec.com/products/data/19001-qfp-prototyping-adapters.pdf,//media.digikey.com/Photos/Aries/LCQT-QFP0.5-32.JPG,A865AR-ND,LCQT-QFP0.5-32,Aries Electronics,SOCKET ADAPTER MULT PKG TO 32QFP,13,0,"8.95000","0","1","Correct-A-Chip®","Active","SMD to DIP","QFP","32","0.020"" (0.50mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","1.500"" L x 1.500"" W (38.10mm x 38.10mm)"
http://www.logicalsys.com/datasht/ts1d6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-ts1d6sm18-32.jpg,309-1103-ND,PA-TS1D6SM18-32,Logical Systems Inc.,ADAPTER 32TSOP TO 32DIP,3,0,"16.00000","0","1","-","Active","SMD to DIP","TSOP","32","0.020"" (0.50mm)","-","-","1.650"" L x 0.750"" W (41.91mm x 19.05mm)"
-,//media.digikey.com/photos/Twin%20Industries%20Photos/8100-SMT8.jpg,438-1017-ND,8100-SMT8,Twin Industries,ADAPTER BOARD SMT SOIC MED/TINY,4,0,"34.00000","0","1","-","Active","SMD to Plated Through Hole Board","SOIC","-","0.020"" (0.50mm)","0.062"" (1.57mm) 1/16""","-","6.000"" L x 4.000"" W (152.40mm x 101.60mm)"
-,//media.digikey.com/photos/Twin%20Industries%20Photos/8100-SMT10.jpg,438-1032-ND,8100-SMT10,Twin Industries,ADAPTER BOARD SMT TSSOP,3,0,"34.00000","0","1","-","Active","SMD to Plated Through Hole Board","TSSOP","-","0.020"" (0.50mm)","0.062"" (1.57mm) 1/16""","-","6.000"" L x 4.000"" W (152.40mm x 101.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/8100-SMT8_10-LF.pdf,//media.digikey.com/photos/Twin%20Industries%20Photos/8100-SMT10-LF.JPG,438-1058-ND,8100-SMT10-LF,Twin Industries,ADAPTER BOARD SMT TSSOP,2,0,"36.75000","0","1","-","Active","SMD to Plated Through Hole Board","TSSOP","-","-","-","-","6.000"" L x 4.000"" W (152.40mm x 101.60mm)"
-,//media.digikey.com/Photos/Twin%20Industries%20Photos/8100-SMT3.JPG,438-1031-ND,8100-SMT3,Twin Industries,ADAPTER BRD PLCC20/28/44/64/84,5,0,"45.00000","0","1","-","Active","SMD to Plated Through Hole Board","PLCC","-","-","0.062"" (1.57mm) 1/16""","-","6.000"" L x 6.000"" W (152.40mm x 152.40mm)"
http://capitaladvanced.com/pdf%20documents/33305ids.pdf,//media.digikey.com/Photos/Capital%20Advanced%20Tech%20Photos/MFG_33305.jpg,33305CA-ND,33305,Capital Advanced Technologies,PROTOBOARD SMT FOR SOT-953,13,0,"2.46000","0","1","33000, Surfboards®","Active","SMD to SIP","SOT-953","5","0.100"" (2.54mm)","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 0.350"" W (12.70mm x 8.89mm)"
http://schmartboard.com/content/Brochures/201-0110-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/MFG_201-0110-01.jpg",1988-1079-ND,201-0110-01,"Schmartboard, Inc.",THROUGH HOLE. USB MINI B CONNECT,21,0,"2.50000","0","1","-","Active","Connector to Plated Through Hole","USB - mini B","18","-","-","-","2.000"" L x 0.500"" W (50.80mm x 12.70mm)"
http://capitaladvanced.com/pdf%20documents/33410ids.pdf,//media.digikey.com/Photos/Capital%20Advanced%20Tech%20Photos/MFG_33410.jpg,33410CA-ND,33410,Capital Advanced Technologies,PROTOBOARD SMT FOR .5MM ON SEMI,19,0,"2.78000","0","1","33000, Surfboards®","Active","SMD to SIP","SC-8, SC-70-8, US8","10","0.100"" (2.54mm)","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 0.400"" W (25.40mm x 10.16mm)"
http://schmartboard.com/content/Brochures/201-0107-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/MFG_201-0107-01.jpg",1988-1077-ND,201-0107-01,"Schmartboard, Inc.",T.H. SWITCHES T.H. 0.5"" X 2"" GRI,25,0,"3.00000","0","1","-","Active","Connector to Plated Through Hole","-","-","-","-","-","2.000"" L x 0.500"" W (50.80mm x 12.70mm)"
http://schmartboard.com/content/Brochures/201-0102-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/MFG_201-0102-01.jpg",1988-1072-ND,201-0102-01,"Schmartboard, Inc.",T.H. ATX POWER CONNECTOR 0.5"" X,24,0,"3.00000","0","1","-","Active","Connector to Plated Through Hole","-","-","-","-","-","2.000"" L x 0.500"" W (50.80mm x 12.70mm)"
http://www.chipquik.com/datasheets/DIP300T600P24.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P24.jpg,DIP300T600P24-ND,DIP300T600P24,Chip Quik Inc.,DIP-24 (0.3"" BODY) TO DIP-24 (0.,25,0,"4.99000","0","1","Proto-Advantage","Active","DIP to DIP","-","24","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.200"" L x 0.700"" W (30.48mm x 17.78mm)"
http://schmartboard.com/content/Brochures/204-0017-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/MFG_204-0017-01.jpg",1988-1024-ND,204-0017-01,"Schmartboard, Inc.","SCHMARTBOARDEZ .5MM PITCH, 32 PI",25,0,"6.00000","0","1","-","Active","SMD to DIP","QFN, QFP","32","0.020"" (0.50mm)","-","-","1.590"" L x 0.595"" W (40.39mm x 15.11mm)"
http://schmartboard.com/content/Brochures/204-0027-01.pdf,-,1988-1051-ND,204-0027-01,"Schmartboard, Inc.","SCHMARTBOARDEZ .65MM PITCH, 16 P",23,0,"6.00000","0","1","-","Active","SMD to DIP","QFN, QFP","16","0.026"" (0.65mm)","-","-","0.160"" L x 0.595"" W (4.06mm x 15.11mm)"
http://schmartboard.com/content/Brochures/204-0023-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/204-0023-01.jpg",1988-1106-ND,204-0023-01,"Schmartboard, Inc.","SCHMARTBOARDEZ .5MM PITCH, 12 PI",18,0,"6.00000","0","1","-","Active","SMD to DIP","DFN","12","0.020"" (0.50mm)","-","-","0.120"" L x 0.600"" W (3.05mm x 15.24mm)"
http://schmartboard.com/content/Brochures/204-0028-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/204-0028-01.jpg",1988-1109-ND,204-0028-01,"Schmartboard, Inc.","SCHMARTBOARDEZ .5MM PITCH, 12 PI",13,0,"6.00000","0","1","-","Active","SMD to DIP","DFN","12","0.020"" (0.50mm)","-","-","1.190"" L x 0.695"" W (30.23mm x 17.65mm)"
http://schmartboard.com/content/Brochures/204-0045-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/204-0045-01.jpg",1988-1112-ND,204-0045-01,"Schmartboard, Inc.",SCHMARTBOARDEZ 0.5MM PITCH 44 PI,13,0,"6.00000","0","1","-","Active","SMD to DIP","QFN, QFP","44","0.020"" (0.50mm)","-","-","2.190"" L x 0.795"" W (55.63mm x 20.19mm)"
http://schmartboard.com/content/Brochures/204-0044-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/204-0044-01.jpg",1988-1111-ND,204-0044-01,"Schmartboard, Inc.",SCHMARTBOARDEZ 0.5MM PITCH 40 PI,11,0,"6.00000","0","1","-","Active","SMD to DIP","QFN, QFP","40","0.020"" (0.50mm)","-","-","1.990"" L x 0.695"" W (50.55mm x 17.65mm)"
http://www.chipquik.com/datasheets/IPC0107.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0107.JPG,IPC0107-ND,IPC0107,Chip Quik Inc.,QFN-24 TO DIP-28 SMT ADAPTER,18,0,"8.99000","0","1","Proto-Advantage","Active","SMD to DIP","QFN","24","0.016"" (0.40mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","1.000"" x 1.400"" (25.40mm x 35.56mm)"
http://schmartboard.com/content/Brochures/202-0005-01.pdf,-,1988-1044-ND,202-0005-01,"Schmartboard, Inc.","SOP, 4 - 72 PINS 0.8MM PITCH, 2""",25,0,"10.00000","0","1","-","Active","SMD to DIP","PSSOP, QSOP, SO, SOP, SSOP, TSSOP","72","0.031"" (0.80mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0019-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/MFG_202-0019-01.jpg",1988-1086-ND,202-0019-01,"Schmartboard, Inc.","QFN SCHMARTBOARDEZ 56 PINS, 0.5M",25,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","QFN","56","0.020"" (0.50mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0043-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/MFG_202-0043-01.jpg",1988-1095-ND,202-0043-01,"Schmartboard, Inc.",QFN SCHMARTBOARDEZ 36 PINS .5MM,24,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","QFN","32","0.026"" (0.65mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0042-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/MFG_202-0042-01.jpg",1988-1094-ND,202-0042-01,"Schmartboard, Inc.",QFN SCHMARTBOARDEZ .5MM - 16 AND,22,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","QFN","20","0.020"" (0.50mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
