Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Data Rate","Voltage - Supply","Idle Current, Typ @ 25°C","Link Range, Low Power","Orientation","Operating Temperature","Size","Standards","Shutdown"
-,//media.digikey.com/Photos/Rohm%20Photos/RPM841-H11E2A.JPG,RPM841-H11E2ADKR-ND,RPM841-H11E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Side View","-30°C ~ 85°C","6.80mm x 2.44mm x 1.70mm","IrDA 1.2","-"
-,-,RPM841-H11E2-ND,RPM841-H11E2,Rohm Semiconductor,IC IRDA IR COMMUNICATION MODULE,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Side View","-30°C ~ 85°C","6.80mm x 2.44mm x 1.70mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM872.pdf,-,RPM872-E4-ND,RPM872-E4,Rohm Semiconductor,IC IRDA IR COMMUNICATION MODULE,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Top View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM873.pdf,-,RPM873-E4-ND,RPM873-E4,Rohm Semiconductor,IC IRDA IR COMMUNICATION MODULE,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Side View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
-,-,RPM882-E4-ND,RPM882-E4,Rohm Semiconductor,IC IRDA IR COMMUNICATION MODULE,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","80µA","20cm, 60cm","-","-25°C ~ 85°C","-","IrDA 1.2","-"
-,-,RPM882-H7E2-ND,RPM882-H7E2,Rohm Semiconductor,IC IRDA IR COMMUNICATION MODULE,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","80µA","20cm, 60cm","-","-25°C ~ 85°C","8.00mm x 3.00mm x 2.92mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM922-H11.pdf,-,RPM922-H11E2A-ND,RPM922-H11E2A,Rohm Semiconductor,IC IRDA IR COMMUNICATION MODULE,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","900µA","20cm, 60cm","Side View","-30°C ~ 85°C","6.80mm x 2.29mm x 1.70mm","IrDA 1.3","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM960-H14.pdf,-,RPM960-H14E3-ND,RPM960-H14E3,Rohm Semiconductor,IC IRDA IR COMMUNICATION MODULE,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","440µA","-","Side View","-25°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.3","-"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFBS6711.pdf,-,TFBS6711-TR3-ND,TFBS6711-TR3,Vishay Semiconductor Opto Division,TXRX IRDA,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.9mA","50cm","Side View","-25°C ~ 85°C","6.0mm x 3.0mm x 1.9mm","IrPHY 1.3","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFBS6711.pdf,-,TFBS6711-TT3-ND,TFBS6711-TT3,Vishay Semiconductor Opto Division,TXRX IRDA,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.9mA","50cm","Top View","-25°C ~ 85°C","6.0mm x 1.9mm x 3.0mm","IrPHY 1.3","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,-,TFDU6300-TR1-ND,TFDU6300-TR1,Vishay Semiconductor Opto Division,TXRX IRDA,0,0,"Obsolete","0","750","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","2mA","70cm","Side View","-25°C ~ 85°C","8.5mm x 2.5mm x 3.1mm","IrPHY 1.3","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,-,TFDU6300-TT1-ND,TFDU6300-TT1,Vishay Semiconductor Opto Division,TXRX IRDA,0,0,"Obsolete","0","750","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","2mA","70cm","Top View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.3","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/CND0313A.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CND03x3A.jpg,CND0313A-ND,CND0313A,Panasonic Electronic Components,IRDA MODULE 4MBPS SIDE VIEW,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbps","2.5V ~ 3.3V","580µA","20cm","Side View","-20°C ~ 70°C","6.7mm x 1.45mm x 2.15mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/CND0333A.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CND03x3A.jpg,CND0333A-ND,CND0333A,Panasonic Electronic Components,IRDA MODULE 4MBPS TOP VIEW,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","4Mbps","2.5V ~ 3.3V","580µA","21.8cm","Top View","-20°C ~ 70°C","7.2mm x 1.7mm x 1.5mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3208.pdf,-,HSDL-3208-025-ND,HSDL-3208-025,Lite-On Inc.,IRDA TXRX MOD 115.2KBPS 7-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.4V ~ 3.6V","100µA","40cm","Side View","-25°C ~ 70°C","7.0mm x 2.8mm x 1.6mm","IrDA 1.4","Yes"
-,-,RPM841-H11E2A2-ND,RPM841-H11E2A2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Side View","-30°C ~ 85°C","6.80mm x 2.44mm x 1.70mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3208.pdf,-,HSDL-3208-S25-ND,HSDL-3208-S25,Lite-On Inc.,IRDA MOD TXRX FRONT VIEW SHIELD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","*","Obsolete","115.2kbps","2.4V ~ 3.6V","100µA","40cm","Side View","-25°C ~ 70°C","7.0mm x 2.8mm x 1.6mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3201_Rev_May_2002.pdf,-,HSDL-3201#018-ND,HSDL-3201#018,Lite-On Inc.,IRDA MOD TXRX 115.2KBPS,0,0,"Obsolete","0","1","Tape & Reel (TR)","-","Obsolete","115.2kBaud","2.7V ~ 3.6V","100µA","20cm","Top View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.5mm","IrDA 1.2","Yes"
"//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0112YP,%20June%202000.pdf",//media.digikey.com/photos/Sharp%20Photos/GP2W0112YP.jpg,425-1173-2-ND,GP2W0112YP,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","1.7V ~ 2.5V","1nA","20cm","Side View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
"//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0112YP,%20June%202000.pdf",//media.digikey.com/photos/Sharp%20Photos/GP2W0112YP.jpg,425-1173-1-ND,GP2W0112YP,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","1.7V ~ 2.5V","1nA","20cm","Side View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
"//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0112YP,%20June%202000.pdf",//media.digikey.com/photos/Sharp%20Photos/GP2W0112YP.jpg,425-2057-2-ND,GP2W0112YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","1.7V ~ 2.5V","1nA","20cm","Side View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
"//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0112YP,%20June%202000.pdf",//media.digikey.com/photos/Sharp%20Photos/GP2W0112YP.jpg,425-2057-1-ND,GP2W0112YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","1.7V ~ 2.5V","1nA","20cm","Side View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
"//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0112YP,%20June%202000.pdf",//media.digikey.com/photos/Sharp%20Photos/GP2W0112YP.jpg,425-2057-6-ND,GP2W0112YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","1.7V ~ 2.5V","1nA","20cm","Side View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
