Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Thread/Screw/Hole Size","Diameter - Inside","Diameter - Outside","Thickness","Plating","Material"
https://www.mechatronics.com/bearing-group/pdf/TRA411.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/TRA411.jpg,1995-1039-ND,TRA411,Mechatronics Bearing Group,BEARING 1/4""ID 11/16""OD 0.03""W,400,0,"1.68000","0","1","-","Active","Flat","-","0.250"" (6.35mm) 1/4""","0.688"" (17.47mm)","0.032"" (0.81mm)","-","-"
http://www.panduit.com/heiler/PartDrawings/C41679_00%20BellWash.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CW-(12,58)-Q.jpg",298-14356-ND,CW-12-Q,Panduit Corp,WASHER FLAT 1/2 STEEL,454,0,"1.70000","0","1","-","Active","Flat","1/2""","0.520"" (13.20mm)","1.181"" (30.00mm)","0.120"" (3.05mm)","Zinc","Steel"
https://www.mechatronics.com/bearing-group/pdf/TRA1625.pdf,-,1995-1037-ND,TRA1625,Mechatronics Bearing Group,BEARING 1""ID 1-9/16""OD 0.03""W,600,0,"1.72000","0","1","-","Active","Flat","-","1.000"" (25.40mm) 1""","1.564"" (39.72mm)","0.032"" (0.81mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1850x0070409.JPG,RPC3469-ND,185050070409,Essentra Components,WASHER FLAT M5 PLASTIC,884,0,"1.80000","0","1","-","Active","Flat","M5","0.209"" (5.31mm)","0.394"" (10.01mm)","0.039"" (1.00mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1850x0070409.JPG,RPC3470-ND,185060070409,Essentra Components,WASHER FLAT M6 PLASTIC,1000,0,"2.04000","0","1","-","Active","Flat","M6","0.252"" (6.40mm)","0.492"" (12.50mm)","0.063"" (1.60mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/SEELOCK_Heavy_Duty_Washers.pdf,//media.digikey.com/Photos/APM%20Hexseal%20Photos/75101-HD.JPG,335-1168-ND,75101 HD,APM Hexseal,HEAVY DUTY SEELOC WASHER 10 1/2"",30,0,"3.08000","0","1","SEELOC®","Active","Sealing","#10","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","-","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/SEELOCK_Heavy_Duty_Washers.pdf,//media.digikey.com/Photos/APM%20Hexseal%20Photos/75x02-HD.jpg,335-1169-ND,75602 HD,APM Hexseal,HEAVY DUTY SEELOC WASHER 6 1"" OD,99,0,"3.25000","0","1","SEELOC®","Active","Sealing","#6","0.375"" (9.53mm) 3/8""","1.000"" (25.40mm) 1""","-","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/SEELOCK_Heavy_Duty_Washers.pdf,//media.digikey.com/Photos/APM%20Hexseal%20Photos/75082-HD.jpg,335-1166-ND,75082 HD,APM Hexseal,HEAVY DUTY SEELOC WASHER 1"" OD 1,41,0,"3.25000","0","1","SEELOC®","Active","Sealing","1/4""","0.375"" (9.53mm) 3/8""","1.000"" (25.40mm) 1""","-","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Retaining_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_01510xx00203.JPG,RPC2984-ND,015103000203,Essentra Components,WASHER FLAT RETAINING M3 PLASTIC,128,0,"0.13000","0","1","-","Obsolete","Flat, Retaining","M3","0.126"" (3.20mm)","0.217"" (5.50mm)","0.083"" (2.10mm)","-","Plastic"
-,-,A128437-ND,21023-5,TE Application Tooling,"WASHER,FLAT,LIGHT SERIES",800,0,"0.31000","0","1","-","Active","Flat","-","-","-","-","-","-"
-,//media.digikey.com/Photos/TE%20Connectivity/18025-2.jpg,A128238-ND,18025-2,TE Application Tooling,"WASHER, SPRING LOCK, DIN 127B",95,0,"2.15000","0","1","-","Active","Split Lock","-","-","-","-","-","-"
https://apmhexseal.com/wp-content/uploads/2017/07/ShortCatalog-HEX-SC-01.pdf,//media.digikey.com/Photos/APM%20Hexseal%20Photos/74302.JPG,335-1119-ND,75042,APM Hexseal,WASHER SEALING M4 STN STEEL,100,0,"2.64000","0","1","SEELOC®","Active","Sealing","M4","-","1.000"" (25.40mm) 1""","0.078"" (1.98mm)","-","Stainless Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/fwss%20002.JPG,H733-ND,FWSS 002,B&F Fastener Supply,WASHER FLAT #2 STAINLESS STEEL,0,0,"0.03830","0","100","-","Active","Flat","#2","0.098"" (2.49mm)","0.248"" (6.30mm)","0.020"" (0.51mm)","-","Stainless Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/LWZ%20038.JPG,H841-ND,LWZ 038,B&F Fastener Supply,WASHER SPLIT LOCK 3/8 STEEL,2,0,"0.11270","0","100","-","Active","Split Lock","3/8""","-","-","-","Zinc","Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/LWZ%20050.JPG,H838-ND,LWZ 050,B&F Fastener Supply,WASHER SPLIT LOCK 1/2 STEEL,100,0,"0.15160","0","100","-","Active","Split Lock","1/2""","-","-","-","Zinc","Steel"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/SEELOCK_Heavy_Duty_Washers.pdf,//media.digikey.com/Photos/APM%20Hexseal%20Photos/75122-HD.JPG,335-1167-ND,75122 HD,APM Hexseal,HEAVY DUTY SEELOC WASHER 1"" OD 3,20,0,"3.25000","0","1","SEELOC®","Active","Sealing","3/8""","0.625"" (15.88mm) 5/8""","1.000"" (25.40mm) 1""","-","-","Stainless Steel"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5207883&DocType=Customer+Drawing&DocLang=English,-,5207883-3-ND,5207883-3,TE Connectivity AMP Connectors,WASHER SPLIT LOCK,0,0,"0.00928","0","100000","-","Active","Split Lock","-","0.117"" (2.97mm)","0.222"" (5.64mm)","0.031"" (0.79mm) 1/32""","Zinc","-"
http://www.keyelco.com/product-pdf.cfm?p=14027,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_7230-1.jpg,36-7230-1-ND,7230-1,Keystone Electronics,WASHER FLAT STEEL,0,125866,"0.02052","0","5000","-","Active","Flat","-","0.120"" (3.05mm)","0.220"" (5.59mm)","0.032"" (0.81mm)","Zinc, Yellow Chromate","Steel"
-,-,5207883-2-ND,5207883-2,TE Connectivity AMP Connectors,WASHER SPLIT LOCK,0,0,"0.02125","0","100000","-","Active","Split Lock","-","-","-","-","-","-"
-,-,NWE-34815-M5-ND,NWE-34815-M5,Essentra Components,WASHER FLAT M5 NYLON,0,0,"0.02998","0","1000","-","Active","Flat","M5","0.209"" (5.31mm)","0.394"" (10.01mm)","0.040"" (1.02mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Retaining_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41222.jpg,RW2032A-ND,RW2032A,Essentra Components,WASHER FLAT RETAINING #2 NYLON,0,0,"0.03400","0","1000","RW","Active","Flat, Retaining","#2","0.079"" (2.01mm)","0.203"" (5.16mm) 13/64""","0.032"" (0.81mm)","-","Nylon"
-,-,22873-1-ND,22873-1,TE Connectivity AMP Connectors,WASHER SPLIT LOCK,0,0,"0.03600","0","2000","-","Active","Split Lock","-","-","-","-","-","-"
-,-,BEL29145-ND,28-00010,Belden Inc.,ROUND WASHER 1/4 X 3/4,0,0,"0.03654","0","1001","-","Active","-","-","-","-","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20310.jpg,FW0045B-ND,FW0045B,Essentra Components,WASHER FLAT M2 NYLON BLACK,0,0,"0.03918","0","1000","FW","Active","Flat","M2","0.104"" (2.64mm)","0.220"" (5.59mm)","0.031"" (0.79mm) 1/32""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20310.jpg,FW0010B-ND,FW0010B,Essentra Components,WASHER FLAT M2 NYLON BLACK,0,0,"0.04488","0","1000","FW","Active","Flat","M2","0.090"" (2.29mm)","0.252"" (6.40mm)","0.031"" (0.79mm) 1/32""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20310.jpg,FW0050B-ND,FW0050B,Essentra Components,WASHER FLAT M2.5 NYLON BLACK,0,0,"0.04488","0","1000","FW","Active","Flat","M2.5","0.115"" (2.92mm)","0.252"" (6.40mm)","0.031"" (0.79mm) 1/32""","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Retaining_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41222.jpg,RW2062A-ND,RW2062A,Essentra Components,WASHER FLAT RETAINING #2 NYLON,0,0,"0.04558","0","1000","RW","Active","Flat, Retaining","#2","0.079"" (2.01mm)","0.203"" (5.16mm) 13/64""","0.063"" (1.60mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Retaining_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41222.jpg,RW4062A-ND,RW4062A,Essentra Components,WASHER FLAT RETAINING #4 NYLON,0,0,"0.04558","0","1000","RW","Active","Flat, Retaining","#4","0.102"" (2.59mm)","0.264"" (6.70mm)","0.063"" (1.60mm)","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=2137,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1476.jpg,36-1476-ND,1476,Keystone Electronics,WASHER SPLIT LOCK,0,8400,"0.04760","0","100","-","Active","Split Lock","-","0.256"" (6.50mm)","0.479"" (12.17mm)","-","Zinc","Steel"
-,-,NWE-34815-M2.5-ND,NWE-34815-M2.5,Essentra Components,WASHER FLAT M2.5 NYLON,0,0,"0.05007","0","1000","-","Active","Flat","M2.5","0.107"" (2.72mm)","0.256"" (6.50mm)","0.020"" (0.51mm)","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=1998,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31xx.jpg,36-3113-ND,3113,Keystone Electronics,WASHER FLAT #2 FIBRE,0,0,"0.05010","0","100","-","Active","Flat","#2","0.098"" (2.49mm)","0.313"" (7.95mm) 5/16""","0.032"" (0.81mm)","-","Fibre"
http://www.keyelco.com/product-pdf.cfm?p=2033,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31xx.jpg,36-3149-ND,3149,Keystone Electronics,WASHER FLAT #2 FIBRE,0,17100,"0.05010","0","100","-","Active","Flat","#2","0.098"" (2.49mm)","0.250"" (6.35mm) 1/4""","0.047"" (1.19mm) 3/64""","-","Fibre"
http://www.keyelco.com/product-pdf.cfm?p=2033,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31xx.jpg,36-3150-ND,3150,Keystone Electronics,WASHER FLAT #2 FIBRE,0,18000,"0.05010","0","100","-","Active","Flat","#2","0.098"" (2.49mm)","0.313"" (7.95mm) 5/16""","0.047"" (1.19mm) 3/64""","-","Fibre"
http://www.keyelco.com/product-pdf.cfm?p=2033,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31yy.jpg,36-3152-ND,3152,Keystone Electronics,WASHER FLAT #2 NYLON,0,28000,"0.05010","0","100","-","Active","Flat","#2","0.098"" (2.49mm)","0.250"" (6.35mm) 1/4""","0.047"" (1.19mm) 3/64""","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=2049,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31xx.jpg,36-3164-ND,3164,Keystone Electronics,WASHER FLAT #8 FIBRE,0,20300,"0.05010","0","100","-","Active","Flat","#8","0.171"" (4.34mm)","0.313"" (7.95mm) 5/16""","0.047"" (1.19mm) 3/64""","-","Fibre"
http://www.keyelco.com/product-pdf.cfm?p=2055,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31xx.jpg,36-3170-ND,3170,Keystone Electronics,WASHER FLAT #10 FIBRE,0,15500,"0.05010","0","100","-","Active","Flat","#10","0.196"" (4.98mm)","0.313"" (7.95mm) 5/16""","0.047"" (1.19mm) 3/64""","-","Fibre"
http://www.keyelco.com/product-pdf.cfm?p=2079,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31xx.jpg,36-3194-ND,3194,Keystone Electronics,WASHER FLAT #2 FIBRE,0,0,"0.05010","0","100","-","Active","Flat","#2","0.098"" (2.49mm)","0.313"" (7.95mm) 5/16""","0.062"" (1.57mm) 1/16""","-","Fibre"
