Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Frequency - Center","Voltage - Supply","Tuning Voltage (VDC)","2nd Harmonic, Typ (dBc)","Icc Max","Pushing (MHz/V)","Power (dBm)","Phase Noise Typ (dBc/Hz)","Operating Temperature","Package / Case","Size / Dimension","Height"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CCQ-2005-2070.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1608-ND,CVCO55CCQ-2005-2070,Crystek Corporation,VCO 2037.5MHZ 0.1-4.9V 12.7X12.7,0,0,"31.16400","0","5","Strip","CVCO55","Active","2005 ~ 2070MHz","2037.5MHz","5V","0.1V ~ 4.9V","-15","40mA","1","5 ±2","-114","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2005-2070.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1510-ND,CVCO55CC-2005-2070,Crystek Corporation,VCO 2037.5MHZ 0.3-4.7V 12.7X12.7,0,0,"31.48000","0","5","Strip","CVCO55","Active","2005 ~ 2070MHz","2037.5MHz","5V","0.3V ~ 4.7V","-25","40mA","1","0 ±3","-112","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2048-2048.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1514-ND,CVCO55CC-2048-2048,Crystek Corporation,VCO 2048MHZ 0.5-4.5V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2048MHz","5V","0.5V ~ 4.5V","-20","30mA","1","7 ±2","-120","-30°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2080-2080.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1516-ND,CVCO55CC-2080-2080,Crystek Corporation,VCO 2080MHZ 0.3-4.7V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2080MHz","8V","0.3V ~ 4.7V","-15","35mA","1","7 ±2","-117","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2103-2230.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1517-ND,CVCO55CC-2103-2230,Crystek Corporation,VCO 2166.5MHZ 0.5-12V 12.7X12.7,0,0,"31.48000","0","5","Strip","CVCO55","Active","2103 ~ 2230MHz","2166.5MHz","8V","0.5V ~ 12V","-17","35mA","0.5 (Typ)","2 ±2","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2120-2200.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1518-ND,CVCO55CC-2120-2200,Crystek Corporation,VCO 2160MHZ 0.5-22V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2120 ~ 2200MHz","2160MHz","8V","0.5V ~ 22V","-12","35mA","3","0 ±3","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2120-2320.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1519-ND,CVCO55CC-2120-2320,Crystek Corporation,VCO 2220MHZ 0.1-4.9V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2120 ~ 2320MHz","2220MHz","5V","0.1V ~ 4.9V","-15","32mA","1 (Typ)","3 ±3","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2128-2128.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1521-ND,CVCO55CC-2128-2128,Crystek Corporation,VCO 2128MHZ 0.3-4.7V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2128MHz","5V","0.3V ~ 4.7V","-15","35mA","1","3 ±3","-117","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2150-2150.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1523-ND,CVCO55CC-2150-2150,Crystek Corporation,VCO 2150MHZ 0.3-4.7V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2150MHz","8V","0.3V ~ 4.7V","-15","35mA","1","7 ±2","-117","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2160-2160.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1524-ND,CVCO55CC-2160-2160,Crystek Corporation,VCO 2160MHZ 0.3-4.7V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2160MHz","8V","0.3V ~ 4.7V","-15","35mA","1","7 ±2","-117","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2175-2175.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1525-ND,CVCO55CC-2175-2175,Crystek Corporation,VCO 2175MHZ 0.5-4.5V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2175MHz","8V","0.5V ~ 4.5V","-15","28mA (Typ)","3","7 ±2","-120","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2186-2250.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1526-ND,CVCO55CC-2186-2250,Crystek Corporation,VCO 2218MHZ 0.5-4.5V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2186 ~ 2250MHz","2218MHz","5V","0.5V ~ 4.5V","-30","35mA","0.5","5 ±2","-111","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2200-2260.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1527-ND,CVCO55CC-2200-2260,Crystek Corporation,VCO 2230MHZ 0.5-4.5V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2200 ~ 2260MHz","2230MHz","5V","0.5V ~ 4.5V","-30","30mA","1","0 ±3","-111","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2200-2400.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1528-ND,CVCO55CC-2200-2400,Crystek Corporation,VCO 2300MHZ 1-12V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2200 ~ 2400MHz","2300MHz","8V","1V ~ 12V","-15","28mA (Typ)","1","7 ±2","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2200-2660.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1529-ND,CVCO55CC-2200-2660,Crystek Corporation,VCO 2430MHZ 0.5-14V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2200 ~ 2660MHz","2430MHz","8V","0.5V ~ 14V","-15","35mA","0.6","5 ±3","-98","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2207-2207.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1530-ND,CVCO55CC-2207-2207,Crystek Corporation,VCO 2207MHZ 0.5-4.5V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2207MHz","5V","0.5V ~ 4.5V","-20","37mA","0.04","4.5 ±1.5","-118","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2269-2580.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1532-ND,CVCO55CC-2269-2580,Crystek Corporation,VCO 2424.5MHZ 0.1-16V 12.7X12.7,0,0,"31.48000","0","5","Strip","CVCO55","Active","2269 ~ 2580MHz","2424.5MHz","8V","0.1V ~ 16V","-15","35mA","1","5 ±2","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2280-2380.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1534-ND,CVCO55CC-2280-2380,Crystek Corporation,VCO 2330MHZ 0.5-4.5V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2280 ~ 2380MHz","2330MHz","5V","0.5V ~ 4.5V","-15","25mA (Typ)","0.5 (Typ)","5 ±3","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2350-2750.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1540-ND,CVCO55CC-2350-2750,Crystek Corporation,VCO 2550MHZ 1-15V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2350 ~ 2750MHz","2550MHz","6V","1V ~ 15V","-20","28mA (Typ)","3","5 ±2","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2353-2366.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1541-ND,CVCO55CC-2353-2366,Crystek Corporation,VCO 2359.5MHZ 0.3-4.7V 12.7X12.7,0,0,"31.48000","0","5","Strip","CVCO55","Active","2353 ~ 2366MHz","2359.5MHz","8V","0.3V ~ 4.7V","-10","30mA (Typ)","0.2 (Typ)","6 ±2","-120","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2365-2415.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1542-ND,CVCO55CC-2365-2415,Crystek Corporation,VCO 2390MHZ 0.5-10V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2365 ~ 2415MHz","2390MHz","8V","0.5V ~ 10V","-15","35mA (Typ)","1 (Typ)","8 ±0.4","-112","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2370-2385.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1543-ND,CVCO55CC-2370-2385,Crystek Corporation,VCO 2377.5MHZ 0.3-4.7V 12.7X12.7,0,0,"31.48000","0","5","Strip","CVCO55","Active","2370 ~ 2385MHz","2377.5MHz","5V","0.3V ~ 4.7V","-25","40mA","0.5","4.5 ±2.5","-116","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2380-2380.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1544-ND,CVCO55CC-2380-2380,Crystek Corporation,VCO 2380MHZ 0.3-4.7V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","-","2380MHz","5V","0.3V ~ 4.7V","-15","25mA","1","2.5 ±2.5","-120","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2417-2547.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1550-ND,CVCO55CC-2417-2547,Crystek Corporation,VCO 2482MHZ 0.3-4.7V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2417 ~ 2547MHz","2482MHz","5V","0.3V ~ 4.7V","-25","35mA","5","3 ±2","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2425-2440.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1551-ND,CVCO55CC-2425-2440,Crystek Corporation,VCO 2432.5MHZ 0.3-4.7V 12.7X12.7,0,0,"31.48000","0","5","Strip","CVCO55","Active","2425 ~ 2440MHz","2432.5MHz","5V","0.3V ~ 4.7V","-20","40mA","1","5 ±2","-113","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2430-2630.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1553-ND,CVCO55CC-2430-2630,Crystek Corporation,VCO 2530MHZ 0.1-4.9V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2430 ~ 2630MHz","2530MHz","5V","0.1V ~ 4.9V","-15","32mA","1 (Typ)","3 ±3","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2435-2485.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1554-ND,CVCO55CC-2435-2485,Crystek Corporation,VCO 2460MHZ 0.5-10V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2435 ~ 2485MHz","2460MHz","8V","0.5V ~ 10V","-15","40mA","1 (Typ)","5 ±3","-114","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2480-2960.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1556-ND,CVCO55CC-2480-2960,Crystek Corporation,VCO 2720MHZ 0.5-18V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2480 ~ 2960MHz","2720MHz","8V","0.5V ~ 18V","-15","35mA","1","7 ±2","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2500-2600.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1558-ND,CVCO55CC-2500-2600,Crystek Corporation,VCO 2550MHZ 0.5-4.5V 12.7X12.7MM,0,0,"31.48000","0","5","Strip","CVCO55","Active","2500 ~ 2600MHz","2550MHz","5V","0.5V ~ 4.5V","-20","35mA","1","3 ±3","-107","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1370-1400.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1483-ND,CVCO55CC-1370-1400,Crystek Corporation,VCO 1385MHZ 0.5-4.5V 12.7X12.7MM,3,0,"32.65000","0","1","Strip","CVCO55","Active","1370 ~ 1400MHz","1385MHz","5V","0.5V ~ 4.5V","-25","30mA","1","2 ±2","-114","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2510-2610.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1559-ND,CVCO55CC-2510-2610,Crystek Corporation,VCO 2560MHZ 0.3-4.7V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2510 ~ 2610MHz","2560MHz","5V","0.3V ~ 4.7V","-15","40mA","1.5","3 ±2","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2515-2530.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1560-ND,CVCO55CC-2515-2530,Crystek Corporation,VCO 2522.5MHZ 0.3-4.7V 12.7X12.7,0,0,"32.76000","0","5","Strip","CVCO55","Active","2515 ~ 2530MHz","2522.5MHz","5V","0.3V ~ 4.7V","-25","40mA","0.5","4.5 ±2.5","-116","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2542-2662.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1561-ND,CVCO55CC-2542-2662,Crystek Corporation,VCO 2602MHZ 0.5-4.5V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2542 ~ 2662MHz","2602MHz","5V","0.5V ~ 4.5V","-15 (Max)","40mA","1.5","3 ±2","-103","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2545-2560.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1562-ND,CVCO55CC-2545-2560,Crystek Corporation,VCO 2552.5MHZ 0.3-4.7V 12.7X12.7,0,0,"32.76000","0","5","Strip","CVCO55","Active","2545 ~ 2560MHz","2552.5MHz","5V","0.3V ~ 4.7V","-25","40mA","0.5","4.5 ±2.5","-116","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2555-2695.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1563-ND,CVCO55CC-2555-2695,Crystek Corporation,VCO 2625MHZ 0.3-4.7V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2555 ~ 2695MHz","2625MHz","5V","0.3V ~ 4.7V","-20","30mA (Typ)","2 (Typ)","3 ±3","-104","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2567-2741.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1564-ND,CVCO55CC-2567-2741,Crystek Corporation,VCO 2654MHZ 0.1-16V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2567 ~ 2741MHz","2654MHz","8V","0.1V ~ 16V","-15","35mA","1","5 ±2","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2580-2860.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1566-ND,CVCO55CC-2580-2860,Crystek Corporation,VCO 2720MHZ 0.5-16V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2580 ~ 2860MHz","2720MHz","5V","0.5V ~ 16V","-20","40mA","1","2.5 ±2.5","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2585-2715.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1567-ND,CVCO55CC-2585-2715,Crystek Corporation,VCO 2650MHZ 0.3-4.7V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2585 ~ 2715MHz","2650MHz","5V","0.3V ~ 4.7V","-25","35mA","5","3 ±2","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2594-3026.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1568-ND,CVCO55CC-2594-3026,Crystek Corporation,VCO 2810MHZ 0.1-16V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2594 ~ 3026MHz","2810MHz","8V","0.1V ~ 16V","-15","35mA","1","5 ±2","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2756-2756.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1572-ND,CVCO55CC-2756-2756,Crystek Corporation,VCO 2756MHZ 0.5-4.5V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","-","2756MHz","5V","0.5V ~ 4.5V","-15","40mA","0.5","6 ±2","-116","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2767-2825.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1573-ND,CVCO55CC-2767-2825,Crystek Corporation,VCO 2796MHZ 0.5-11.5V 12.7X12.7,0,0,"32.76000","0","5","Strip","CVCO55","Active","2767 ~ 2825MHz","2796MHz","8V","0.5V ~ 11.5V","-20","40mA","2","5 ±2","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2778-2945.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1575-ND,CVCO55CC-2778-2945,Crystek Corporation,VCO 2861.5MHZ 0.1-16V 12.7X12.7,0,0,"32.76000","0","5","Strip","CVCO55","Active","2778 ~ 2945MHz","2861.5MHz","8V","0.1V ~ 16V","-20","40mA","2","6 ±2","-107","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2818-2835.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1577-ND,CVCO55CC-2818-2835,Crystek Corporation,VCO 2826.5MHZ 0.5-4.5V 12.7X12.7,0,0,"32.76000","0","5","Strip","CVCO55","Active","2818 ~ 2835MHz","2826.5MHz","5V","0.5V ~ 4.5V","-20","40mA","2","5 ±2","-113","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2837-2967.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1578-ND,CVCO55CC-2837-2967,Crystek Corporation,VCO 2902MHZ 0.3-4.7V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2837 ~ 2967MHz","2902MHz","5V","0.3V ~ 4.7V","-25","35mA","2","3 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2850-2950.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1579-ND,CVCO55CC-2850-2950,Crystek Corporation,VCO 2900MHZ 0.3-4.7V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2850 ~ 2950MHz","2900MHz","5V","0.3V ~ 4.7V","-15","25mA (Typ)","1 (Typ)","5 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2850-3210.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1580-ND,CVCO55CC-2850-3210,Crystek Corporation,VCO 3030MHZ 0.5-14V 12.7X12.7MM,0,0,"32.76000","0","5","Strip","CVCO55","Active","2850 ~ 3210MHz","3030MHz","8V","0.5V ~ 14V","-15","35mA","0.6","5 ±3","-103","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
