Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Frequency Range","Frequency - Self Resonant","Impedance","Efficiency - dBA","Efficiency - Testing","Efficiency - Type","Power - Rated","Power - Max","Port Location","Shape","Material - Cone","Material - Magnet","Ingress Protection","Ratings","Termination","Size / Dimension","Height - Seated (Max)"
http://www.puiaudio.com/pdf/AS03608MR-SC-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AS03608MR-SC-R.jpg,668-1412-ND,AS03608MR-SC-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 91DB,796,0,"3.52000","0","1","Tray","AS","Active","Magnetic","General Purpose","500Hz ~ 4.5kHz","500Hz","8 Ohms","91.00","100mW/100mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","N38","-","-","Spring Type","1.417"" Dia (36.00mm)","0.181"" (4.60mm)"
https://www.soberton.com/wp-content/uploads/2018/03/SP-4510-1-Spec-Rev.D_2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-4510-1.jpg,433-1224-ND,SP-4510-1,Soberton Inc.,SPEAKER 16 OHM82 DB 0.3W/3.0W 70,239,0,"3.57000","0","1","-","SP","Active","Magnetic","General Purpose","0Hz ~ 6kHz","700Hz","16 Ohms","82.00","1W/100mm","Sound Pressure Level (SPL)","300mW","3W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.772"" Dia (45.00mm)","0.394"" (10.00mm)"
http://www.puiaudio.com/pdf/AS01808AO-3-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01808AO-3-R.jpg,668-1520-ND,AS01808AO-3-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 94DB,1610,0,"3.59000","0","1","Tray","Slim Line Micro","Active","Magnetic","General Purpose","420Hz ~ 14kHz","420Hz","8 Ohms","94.00","1W/100mm","Sound Pressure Level (SPL)","1W","1.2W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.709"" L x 0.512"" W (18.00mm x 13.00mm)","0.098"" (2.50mm)"
http://www.puiaudio.com/pdf/AS01508AO-3-SC-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01508AO-3-SC-R.jpg,668-1519-ND,AS01508AO-3-SC-R,"PUI Audio, Inc.",SPEAKER 8OHM 700MW TOP PORT 94DB,1467,0,"3.59000","0","1","Tray","Slim Line Micro","Active","Magnetic","General Purpose","500Hz ~ 14kHz","500Hz","8 Ohms","94.00","700mW/100mm","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Spring Type","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.118"" (3.00mm)"
http://www.puiaudio.com/pdf/AS05008MR-4-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS05008MR-4-R.jpg,668-1238-ND,AS05008MR-4-R,"PUI Audio, Inc.",SPEAKER 8OHM 1.5W TOP PORT 92DB,9008,0,"3.61000","0","1","Tray","AS","Active","Magnetic","General Purpose","350Hz ~ 20kHz","350Hz","8 Ohms","92.00","100mW/100mm","Sound Pressure Level (SPL)","1.5W","2W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","N35","-","-","Solder Pads","1.969"" Dia (50.00mm)","0.283"" (7.20mm)"
http://www.puiaudio.com/pdf/ASE02008MR-LW150-R.pdf,//media.digikey.com/Photos/PUI%20Audio/ASE02008MR-LW150-R.jpg,668-1430-ND,ASE02008MR-LW150-R,"PUI Audio, Inc.",SPEAKER 8OHM 500MW TOP PORT 79DB,2652,0,"3.63000","0","1","Tray","ASE","Active","Magnetic","General Purpose, Enclosure Included","800Hz ~ 20kHz","1400Hz","8 Ohms","79.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","700mW","Top","Square","Polyester, Polyethylene Terephthalate (PET)","Rare Earth","-","-","Wire Leads","0.787"" L x 0.787"" W (20.00mm x 20.00mm)","0.197"" (5.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/AS02808MR-LW152-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS02808MR-LW152-R.JPG,668-1437-ND,AS02808MR-LW152-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 80DB,2070,0,"3.72000","0","1","Tray","AS","Active","Magnetic","General Purpose","500Hz ~ 20kHz","500Hz","8 Ohms","95.00","1W/100mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.102"" Dia (28.00mm)","0.205"" (5.20mm)"
https://www.soberton.com/wp-content/uploads/2018/04/WSP-4508-8-Rev-A_2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_WSP-4508-8_Front.jpg,433-1178-ND,WSP-4508-8,Soberton Inc.,WATER RESISTANT SPEAKER 8 OHM,421,0,"3.74000","0","1","Tray","-","Active","Magnetic","General Purpose","0Hz ~ 8kHz","470Hz","8 Ohms","93.00","100mW/100mm","Sound Pressure Level (SPL)","2W","3W","Top","Round","-","-","IP65 - Dust Tight, Waterproof Face","-","Solder Eyelet(s)","1.772"" Dia (45.00mm)","0.669"" (17.00mm)"
https://www.soberton.com/wp-content/uploads/2018/04/WSP-5090-Rev-A_2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_WSP-5090_Front.jpg,433-1186-ND,WSP-5090,Soberton Inc.,WATER RESISTANT SPEAKER 8 OHM,169,0,"3.74000","0","1","Tray","-","Active","Magnetic","General Purpose","0Hz ~ 19kHz","330Hz","8 Ohms","91.00","1W/1M","Sound Pressure Level (SPL)","5W","6W","Top","Oval, Rectangular Frame","-","-","IP65 - Dust Tight, Waterproof Face","-","Solder Eyelet(s)","-","1.236"" (31.40mm)"
https://www.mspindy.com/Specifications/PSR40N08AK.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PSR40N08AK.JPG,458-1479-ND,PSR40N08AK,Mallory Sonalert Products Inc.,SPEAKER 8OHM 1W TOP PORT 102DB,523,0,"3.76000","0","1","Bulk","PSR","Active","Magnetic","General Purpose","560Hz ~ 6kHz","560Hz","8 Ohms","83.00","1W/1M","Sound Pressure Level (SPL)","1W","2W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.575"" Dia (40.00mm)","0.173"" (4.40mm)"
http://www.puiaudio.com/pdf/AS04008PR-WR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AS04008PR-WR-R.jpg,668-1115-ND,AS04008PR-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 500MW TOP PORT 92DB,7380,0,"3.79000","0","1","Tray","AS","Active","Magnetic","General Purpose","700Hz ~ 4.8kHz","700Hz","8 Ohms","94.00","500mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Round","Paper, Coated","Nd-Fe-B","Water Resistant","-","Solder Pads","1.575"" Dia (40.00mm)","0.256"" (6.50mm)"
http://www.puiaudio.com/pdf/AS05708MR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS05708MR-R.jpg,668-1299-ND,AS05708MR-R,"PUI Audio, Inc.",SPEAKER 8OHM 500MW TOP PORT 90DB,581,0,"3.79000","0","1","Bulk","AS","Active","Magnetic","General Purpose","450Hz ~ 4.5kHz","450Hz","8 Ohms","90.00","1W/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Eyelet(s)","2.244"" Dia (57.00mm)","0.551"" (14.00mm)"
https://www.cui.com/product/resource/digikeypdf/css-66668n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CSS-66668N.JPG,102-3861-ND,CSS-66668N,CUI Inc.,SPEAKER 8OHM 3W TOP PORT 104DB,550,0,"3.79000","0","1","Tray","CSS","Active","Magnetic","General Purpose","160Hz ~ 15kHz","200Hz","8 Ohms","101.00","1W/100mm","Sound Pressure Level (SPL)","3W","4W","Top","Round, Square Frame","Paper/Foam","Nd-Fe-B","-","-","Solder Eyelet(s)","2.598"" L x 2.598"" W (66.00mm x 66.00mm)","1.142"" (29.00mm)"
http://www.puiaudio.com/pdf/AS01808AO-3-SC-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01808AO-3-SC-R.jpg,668-1521-ND,AS01808AO-3-SC-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 94DB,473,0,"3.81000","0","1","Tray","Slim Line Micro","Active","Magnetic","General Purpose","420Hz ~ 14kHz","420Hz","8 Ohms","94.00","1W/100mm","Sound Pressure Level (SPL)","1W","1.2W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Spring Type","0.709"" L x 0.512"" W (18.00mm x 13.00mm)","0.098"" (2.50mm)"
https://www.cui.com/product/resource/digikeypdf/cms-23558n-l152.pdf,//media.digikey.com/Photos/CUI%20Photos/CMS-23558N-L152.jpg,102-3843-ND,CMS-23558N-L152,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 94DB,1103,0,"3.83000","0","1","Tray","CMS","Active","Magnetic","General Purpose","440Hz ~ 20kHz","550Hz","8 Ohms","80.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","0.906"" Dia (23.00mm)","0.217"" (5.50mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-28588N-L152.pdf,//media.digikey.com/Photos/CUI%20Photos/CMS-28588N-L152.jpg,102-3850-ND,CMS-28588N-L152,CUI Inc.,SPEAKER 8OHM 2W TOP PORT 99DB,5547,0,"3.86000","0","1","Tray","CMS","Active","Magnetic","General Purpose","440Hz ~ 20kHz","550Hz","8 Ohms","99.00","1W/100mm","Sound Pressure Level (SPL)","2W","2.5W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.102"" Dia (28.00mm)","0.217"" (5.50mm)"
http://www.puiaudio.com/pdf/AS02508CO-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS02508CO-2-R.jpg,668-1354-ND,AS02508CO-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 500MW TOP PORT 82DB,1650,0,"3.86000","0","1","Tray","AS","Active","Magnetic","General Purpose","900Hz ~ 20kHz","900Hz","8 Ohms","82.00","1W/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","0.980"" L x 0.587"" W (24.90mm x 14.90mm)","0.197"" (5.00mm)"
http://www.puiaudio.com/pdf/AS02708CO-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS02708CO-R.jpg,668-1230-ND,AS02708CO-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 80DB,1304,0,"3.86000","0","1","Tray","AS","Active","Magnetic","General Purpose","250Hz ~ 20kHz","750Hz","8 Ohms","80.00","1W/500mm","Sound Pressure Level (SPL)","1W","3W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.063"" L x 0.787"" W (27.00mm x 20.00mm)","0.236"" (6.00mm)"
https://www.cui.com/product/resource/digikeypdf/cds-27204.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-27204.jpg,102-3546-ND,CDS-27204,CUI Inc.,SPEAKER 4OHM 2W TOP PORT 93DB,724,0,"3.86000","0","1","Tray","CDS","Active","Magnetic","General Purpose","680Hz ~ 20kHz","850Hz","4 Ohms","93.00","1W/100mm","Sound Pressure Level (SPL)","2W","2.5W","Top","Rectangular","Cloth","Nd-Fe-B","-","-","Solder Pads","1.063"" L x 0.787"" W (27.00mm x 20.00mm)","0.232"" (5.90mm)"
http://www.puiaudio.com/pdf/AST-01532MR-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AST-01532MR-R.jpg,668-1133-ND,AST-01532MR-R,"PUI Audio, Inc.",SPEAKR 32OHM 300MW TOP PORT 87DB,1339,0,"3.90000","0","1","Tray","AST","Active","Magnetic","General Purpose","2.1kHz ~ 20kHz","2100Hz","32 Ohms","87.00","300mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","PC Pins","0.591"" Dia (15.00mm)","0.295"" (7.50mm)"
https://www.cui.com/product/resource/digikeypdf/cls0231mp-1.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0231MP-1.jpg,102-1543-ND,CLS0231MP-1,CUI Inc.,SPEAKER 8OHM 100MW TOP PORT 72DB,5594,0,"3.95000","0","1","Tray","CLS","Active","Magnetic","Low Profile","384Hz ~ 20kHz","480Hz","8 Ohms","72.00","100mW/500mm","Sound Pressure Level (SPL)","100mW","200mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","PC Pins","0.906"" Dia (23.00mm)","0.197"" (5.00mm)"
https://www.soberton.com/wp-content/uploads/2018/04/WSP-417108-Rev-A_2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_WSP-417108_Front.jpg,433-1185-ND,WSP-417108,Soberton Inc.,WATER RESISTANT SPEAKER 8 OHM,252,0,"3.95000","0","1","Tray","-","Active","Magnetic","General Purpose","0Hz ~ 15kHz","450Hz","8 Ohms","93.00","1W/1M","Sound Pressure Level (SPL)","3W","4W","Top","Oval, Rectangular Frame","-","-","IP65 - Dust Tight, Waterproof Face","-","Solder Eyelet(s)","2.795"" L x 1.614"" W (71.00mm x 41.00mm)","1.071"" (27.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/AS01808MR-LW152-R_Prelim.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01808MR-LW152-R.JPG,668-1435-ND,AS01808MR-LW152-R,"PUI Audio, Inc.",SPEAKER 8OHM 1W TOP PORT 80DB,1277,0,"3.99000","0","1","Tray","AS","Active","Magnetic","General Purpose","250Hz ~ 20kHz","550Hz","8 Ohms","80.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Rare Earth","-","-","Wire Leads","0.709"" Dia (18.00mm)","0.228"" (5.80mm)"
https://www.cui.com/product/resource/digikeypdf/cls0301-l152.pdf,//media.digikey.com/photos/CUI%20Photos/CLS0301-L152.JPG,102-1563-ND,CLS0301-L152,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 86DB,3523,0,"4.10000","0","1","Tray","CLS","Active","Magnetic","Low Profile","550Hz ~ 20kHz","550Hz","8 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","Paper","Nd-Fe-B","-","-","Wire Leads","1.181"" Dia (30.00mm)","0.232"" (5.90mm)"
https://www.cui.com/product/resource/digikeypdf/cds-27204-l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-27204-L100.jpg,102-3547-ND,CDS-27204-L100,CUI Inc.,SPEAKER 4OHM 2W TOP PORT 93DB,2490,0,"4.10000","0","1","Tray","CDS","Active","Magnetic","General Purpose","680Hz ~ 20kHz","850Hz","4 Ohms","93.00","1W/100mm","Sound Pressure Level (SPL)","2W","2.5W","Top","Rectangular","Cloth","Nd-Fe-B","-","-","Wire Leads","1.063"" L x 0.787"" W (27.00mm x 20.00mm)","0.232"" (5.90mm)"
https://www.cui.com/product/resource/digikeypdf/cds-20144-l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-20144-L100.jpg,102-3543-ND,CDS-20144-L100,CUI Inc.,SPEAKER 4OHM 1W TOP PORT 92DB,1607,0,"4.10000","0","1","Tray","CDS","Active","Magnetic","General Purpose","480Hz ~ 20kHz","600Hz","4 Ohms","92.00","1W/100mm","Sound Pressure Level (SPL)","1W","1.2W","Top","Oval","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","0.787"" L x 0.551"" W (20.00mm x 14.00mm)","0.138"" (3.50mm)"
https://www.cui.com/product/resource/digikeypdf/cls0301mp-1.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0301MP-1.jpg,102-1546-ND,CLS0301MP-1,CUI Inc.,SPEAKER 8OHM 200MW TOP PORT 78DB,1566,0,"4.12000","0","1","Tray","CLS","Active","Magnetic","Low Profile","500Hz ~ 6kHz","500Hz","8 Ohms","78.00","200mW/500mm","Sound Pressure Level (SPL)","200mW","300mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","PC Pins","1.181"" Dia (30.00mm)","0.154"" (3.90mm)"
http://www.puiaudio.com/pdf/AS07708PS-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS07708PS-2-R.jpg,668-1300-ND,AS07708PS-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 4W TOP PORT 90DB,167,0,"4.12000","0","1","Bulk","AS","Active","Magnetic","General Purpose","250Hz ~ 10kHz","250Hz","8 Ohms","90.00","1W/500mm","Sound Pressure Level (SPL)","4W","8W","Top","Round, Square Frame","Paper","Ferrite","-","-","Solder Eyelet(s)","3.032"" L x 3.032"" W (77.00mm x 77.00mm)","1.063"" (27.00mm)"
https://www.cui.com/product/resource/digikeypdf/cds-15158-smt.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-15158-SMT-TR.jpg,102-3539-2-ND,CDS-15158-SMT-TR,CUI Inc.,SPEAKER 8OHM 300MW TOP PORT 87DB,1200,0,"4.13400","0","600","Tape & Reel (TR)","CDS","Active","Magnetic","General Purpose","680Hz ~ 20kHz","850Hz","8 Ohms","87.00","300mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Square","Polyester, Polyethylene Terephthalate (PET)","Sm2Co17","-","Washable","Solder Pads","0.591"" L x 0.591"" W (15.00mm x 15.00mm)","0.197"" (5.00mm)"
https://www.cui.com/product/resource/digikeypdf/cds-15158-smt.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-15158-SMT-TR.jpg,102-3539-1-ND,CDS-15158-SMT-TR,CUI Inc.,SPEAKER 8OHM 300MW TOP PORT 87DB,2064,0,"7.40000","0","1","Cut Tape (CT)","CDS","Active","Magnetic","General Purpose","680Hz ~ 20kHz","850Hz","8 Ohms","87.00","300mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Square","Polyester, Polyethylene Terephthalate (PET)","Sm2Co17","-","Washable","Solder Pads","0.591"" L x 0.591"" W (15.00mm x 15.00mm)","0.197"" (5.00mm)"
https://www.cui.com/product/resource/digikeypdf/cds-15158-smt.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-15158-SMT-TR.jpg,102-3539-6-ND,CDS-15158-SMT-TR,CUI Inc.,SPEAKER 8OHM 300MW TOP PORT 87DB,2064,0,"Digi-Reel","0","1","Digi-Reel®","CDS","Active","Magnetic","General Purpose","680Hz ~ 20kHz","850Hz","8 Ohms","87.00","300mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Square","Polyester, Polyethylene Terephthalate (PET)","Sm2Co17","-","Washable","Solder Pads","0.591"" L x 0.591"" W (15.00mm x 15.00mm)","0.197"" (5.00mm)"
http://www.puiaudio.com/pdf/AS05004PR-2-WR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AS05004PR-2-WR-R.jpg,668-1117-ND,AS05004PR-2-WR-R,"PUI Audio, Inc.",SPEAKER 4OHM 1.5W TOP PORT 85DB,450,0,"4.17000","0","1","Tray","AS","Active","Magnetic","General Purpose","800Hz ~ 5kHz","800Hz","4 Ohms","85.00","1W/1M","Sound Pressure Level (SPL)","1.5W","3W","Top","Round","Paper, Coated","N35","Water Resistant","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.417"" (10.60mm)"
https://www.cui.com/product/resource/digikeypdf/cls0231ma3e-l152.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0231MA3E-L152.jpg,102-1557-ND,CLS0231MA3E-L152,CUI Inc.,SPEAKR 32OHM 200MW TOP PORT 84DB,1540,0,"4.19000","0","1","Tray","CLS","Active","Magnetic","Low Profile","680Hz ~ 7kHz","680Hz","32 Ohms","84.00","200mW/500mm","Sound Pressure Level (SPL)","200mW","400mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","0.906"" Dia (23.00mm)","0.154"" (3.90mm)"
http://www.puiaudio.com/pdf/AS07108PO-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS07108PO-R.jpg,668-1371-ND,AS07108PO-R,"PUI Audio, Inc.",SPEAKER 8OHM 3W TOP PORT 86DB,2443,0,"4.23000","0","1","Tray","AS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","250Hz","8 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","3W","5W","Top","Oval, Rectangular Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","2.795"" L x 1.614"" W (71.00mm x 41.00mm)","0.984"" (25.00mm)"
http://www.puiaudio.com/pdf/AS07004PO-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS07004PO-R.jpg,668-1420-ND,AS07004PO-R,"PUI Audio, Inc.",SPEAKER 4OHM 2W TOP PORT 86DB,298,0,"4.23000","0","1","Tray","AS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","300Hz","4 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","2W","5W","Top","Oval, Rectangular Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","2.756"" L x 1.201"" W (70.00mm x 30.50mm)","0.906"" (23.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf0661.pdf,"//media.digikey.com/photos/CUI%20Photos/GF0501,GF0571,GF0573,GF0661,GF0701,GF0771,GF0922.jpg",GF0661-ND,GF0661,CUI Inc.,SPEAKER 8OHM 300MW TOP PORT 86DB,828,0,"4.28000","0","1","Bulk","GF","Active","Magnetic","General Purpose","300Hz ~ 8kHz","300Hz","8 Ohms","86.00","300mW/500mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","2.598"" Dia (66.00mm)","0.787"" (20.00mm)"
http://www.puiaudio.com/pdf/ASX02108-R.pdf,//media.digikey.com/Photos/PUI%20Audio/ASX02108-R_Top.jpg,668-1553-ND,ASX02108-R,"PUI Audio, Inc.",EXCITER 8OHM 250MW 75DB ROUND,554,0,"4.34000","0","1","Tray","ASX","Active","Magnetic","Exciter","640Hz ~ 10.5kHz","640Hz","8 Ohms","71.00","1W/100mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","-","Nd-Fe-B","-","-","Solder Pads","0.823"" Dia (20.90mm)","0.335"" (8.50mm)"
http://www.puiaudio.com/pdf/ASX02104-R.pdf,//media.digikey.com/Photos/PUI%20Audio/ASX02104-R_Top.jpg,668-1552-ND,ASX02104-R,"PUI Audio, Inc.",EXCITER 4OHM 250MW 72DB ROUND,116,0,"4.34000","0","1","Tray","ASX","Active","Magnetic","Exciter","640Hz ~ 10.5kHz","640Hz","4 Ohms","72.00","1W/100mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","-","Nd-Fe-B","-","-","Solder Pads","0.823"" Dia (20.90mm)","0.335"" (8.50mm)"
https://www.cui.com/product/resource/digikeypdf/cds-27208-l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-27208-L100.jpg,102-3549-ND,CDS-27208-L100,CUI Inc.,SPEAKER 8OHM 2W TOP PORT 95DB,1282,0,"4.37000","0","1","Tray","CDS","Active","Magnetic","General Purpose","680Hz ~ 20kHz","850Hz","8 Ohms","95.00","1W/100mm","Sound Pressure Level (SPL)","2W","2.5W","Top","Rectangular","Cloth","Nd-Fe-B","-","-","Wire Leads","1.063"" L x 0.787"" W (27.00mm x 20.00mm)","0.232"" (5.90mm)"
https://www.cui.com/product/resource/digikeypdf/gf0771.pdf,"//media.digikey.com/photos/CUI%20Photos/GF0501,GF0571,GF0573,GF0661,GF0701,GF0771,GF0922.jpg",GF0771-ND,GF0771,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 92DB,2438,0,"4.39000","0","1","Bulk","GF","Active","Magnetic","General Purpose","180Hz ~ 10kHz","180Hz","8 Ohms","92.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","3.032"" Dia (77.00mm)","0.945"" (24.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf0571m.pdf,"//media.digikey.com/photos/CUI%20Photos/GF0661M,GF0571M,GF0771M.jpg",GF0571M-ND,GF0571M,CUI Inc.,SPEAKER 8OHM 250MW TOP PORT 86DB,515,0,"4.48000","0","1","Tray","GF","Active","Magnetic","General Purpose","480Hz ~ 14kHz","480Hz","8 Ohms","86.00","250mW/500mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Eyelet(s)","2.244"" Dia (57.00mm)","0.728"" (18.50mm)"
http://www.puiaudio.com/pdf/ASX02604-R.pdf,//media.digikey.com/Photos/PUI%20Audio/ASX02604-R_Top.jpg,668-1554-ND,ASX02604-R,"PUI Audio, Inc.",EXCITER 4OHM 1.5W 85DB ROUND,2580,0,"4.52000","0","1","Tray","ASX","Active","Magnetic","Exciter","650Hz ~ 10.5kHz","650Hz","4 Ohms","85.00","1W/100mm","Sound Pressure Level (SPL)","1.5W","3W","Top","Round","-","Nd-Fe-B","-","-","Solder Eyelet(s)","1.043"" Dia (26.50mm)","0.374"" (9.50mm)"
http://www.puiaudio.com/pdf/AS01808PR-N50-R.pdf,//media.digikey.com/photos/PUI%20Audio/AS01808PR-N50-R.JPG,668-1588-ND,AS01808PR-N50-R,"PUI Audio, Inc.",SPEAKER 2W 8 OHM 78DB 500HZ,275,0,"4.63000","0","1","Tray","N50 Mini Speaker","Active","Magnetic","General Purpose","300Hz ~ 20kHz","500Hz","8 Ohms","78.00","1W/500mm","Sound Pressure Level (SPL)","2W","2.8W","Top","Round","Paper","Nd-Fe-B","-","-","Solder Pads","0.709"" Dia (18.00mm)","0.205"" (5.20mm)"
http://www.puiaudio.com/pdf/APS3008S-R.pdf,//media.digikey.com/Photos/PUI%20Audio/APS3008S-R.jpg,668-1266-ND,APS3008S-R,"PUI Audio, Inc.",SPEAKER TOP PORT 80DB RECT,16850,0,"4.72000","0","1","Tray","APS","Active","Piezo","General Purpose","300Hz ~ 20kHz","800Hz","-","80.00","100mm","Sound Pressure Level (SPL)","-","-","Top","Rectangular","-","-","-","-","Solder Pads","1.181"" L x 0.787"" W (30.00mm x 20.00mm)","0.079"" (2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/AS02008MO-R.PDF,//media.digikey.com/Photos/PUI%20Audio/AS02008MO-R.jpg,668-1410-ND,AS02008MO-R,"PUI Audio, Inc.",SPEAKER 8OHM 500MW TOP PORT 94DB,511,0,"4.72000","0","1","Tray","AS","Active","Magnetic","General Purpose","400Hz ~ 20kHz","750Hz","8 Ohms","94.00","500mW/100mm","Sound Pressure Level (SPL)","500mW","1W","Top","Oval","Polyester, Polyethylene Terephthalate (PET)","Rare Earth","-","-","Solder Pads","0.787"" L x 0.551"" W (20.00mm x 14.00mm)","0.128"" (3.25mm)"
