Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Lamp Color","Lens Color","Lens Transparency","Ratings","Voltage","Current","Panel Cutout Shape","Panel Cutout Dimensions","Lens Style","Lens Size","Millicandela Rating","Wavelength - Peak","Viewing Angle","Termination Style","Ingress Protection","Features"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-2122-120,609-2122-130,609-2122-140.jpg",350-1903-ND,6092122130F,Dialight,LED PNL MT 9MM 12V BLACK RED,335,0,"7.09000","0","1","609","Active","LED","Red","-","-","DC","12V","15mA","Round","0.37"" (9.40mm)","Round with Flat Top","-","60mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-2212-120,609-2212-130,609-2212-140.jpg",350-1907-ND,6092212140F,Dialight,LED PNL MT 9MM 24V CHROME GREEN,308,0,"7.09000","0","1","609","Active","LED","Green","-","-","DC","24V","15mA","Round","0.37"" (9.40mm)","Round with Flat Top","-","110mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-2312-120,609-2312-130,609-2312-140.jpg",350-1913-ND,6092312140F,Dialight,LED PNL MT 9MM 24V CHROME YELLOW,265,0,"7.09000","0","1","609","Active","LED","Yellow","-","-","DC","24V","15mA","Round","0.37"" (9.40mm)","Round with Flat Top","-","90mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-1212-120,609-1212-130,609-1212-140.jpg",350-1887-ND,6091212120F,Dialight,LED PNL MT 9MM 6V CHROME GREEN,262,0,"7.09000","0","1","609","Active","LED","Green","-","-","DC","6V","15mA","Round","0.37"" (9.40mm)","Round with Domed Top","6.10mm Dia","110mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,//media.digikey.com/Photos/Dialight/609-1122-130F.jpg,350-1885-ND,6091122130F,Dialight,LED PNL MT 9MM 12V BLACK RED,190,0,"7.09000","0","1","609","Active","LED","Red","-","-","DC","12V","15mA","Round","0.37"" (9.40mm)","Round with Domed Top","6.10mm Dia","60mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,//media.digikey.com/Photos/Dialight/609-2212-120F.jpg,350-1906-ND,6092212130F,Dialight,LED PNL MT 9MM 12V CHROME GREEN,152,0,"7.09000","0","1","609","Active","LED","Green","-","-","DC","12V","15mA","Round","0.37"" (9.40mm)","Round with Flat Top","-","110mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,//media.digikey.com/Photos/Dialight/609-1312-140F.jpg,350-1895-ND,6091312140F,Dialight,LED PNL MT 9MM 24V CHROME YELLOW,135,0,"7.09000","0","1","609","Active","LED","Yellow","-","-","DC","24V","15mA","Round","0.37"" (9.40mm)","Round with Domed Top","6.10mm Dia","90mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,//media.digikey.com/Photos/Dialight/609-2212-120F.jpg,350-1905-ND,6092212120F,Dialight,LED PNL MT 9MM 6V CHROME GREEN,119,0,"7.09000","0","1","609","Active","LED","Green","-","-","DC","6V","15mA","Round","0.37"" (9.40mm)","Round with Flat Top","-","110mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/507-3911-xxxx-600.pdf,//media.digikey.com/Photos/Dialight/507-3918-1471-600F.JPG,350-2629-ND,50739181471600F,Dialight,PANEL INDICATOR INCAND 28V RED,363,0,"7.22000","0","1","507","Active","Incandescent","Red","-","-","Vf (Typ), If (Max)","28V","40mA","Round","Cartridge-Holder Required","Round with Flat Top","7.14mm Dia","-","-","-","-","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_607_Feb2018.pdf,"//media.digikey.com/photos/Dialight/607-2312-120,607-2312-130.jpg",350-1880-ND,6072312130F,Dialight,LED PNL MT 7MM 12V CHROME YEL,365,0,"7.29000","0","1","607","Active","LED","Yellow","-","-","DC","12V","15mA","Round","0.29"" (7.37mm)","Round with Flat Top","7.37mm Dia","66mcd","-","-","-","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_607_Feb2018.pdf,"//media.digikey.com/photos/Dialight/607-2212-120,607-2212-130.jpg",350-1877-ND,6072212120F,Dialight,LED PNL MT 7MM 6V CHROME GREEN,220,0,"7.29000","0","1","607","Active","LED","Green","-","-","DC","6V","15mA","Round","0.29"" (7.37mm)","Round with Flat Top","7.37mm Dia","50mcd","-","-","-","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_607_Feb2018.pdf,"//media.digikey.com/photos/Dialight/607-1212-120,607-1212-130.jpg",350-1871-ND,6071212120F,Dialight,LED PNL MT 7MM 6V CHROME GREEN,109,0,"7.29000","0","1","607","Active","LED","Green","-","-","DC","6V","15mA","Round","0.29"" (7.37mm)","Round with Domed Top","4.07mm Dia","50mcd","-","-","-","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-1222-120,609-1222-130,609-1222-140.jpg",350-1890-ND,6091222120F,Dialight,LED PNL MT 9MM 6V BLACK GREEN,256,0,"7.49000","0","1","609","Active","LED","Green","-","-","DC","6V","15mA","Round","0.37"" (9.40mm)","Round with Domed Top","6.10mm Dia","110mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-1322-120,609-1322-130,609-1322-140.jpg",350-1898-ND,6091322140F,Dialight,LED PNL MT 9MM 24V BLACK YELLOW,120,0,"7.49000","0","1","609","Active","LED","Yellow","-","-","DC","24V","15mA","Round","0.37"" (9.40mm)","Round with Domed Top","6.10mm Dia","90mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-2222-120,609-2222-130,609-2222-140.jpg",350-1910-ND,6092222140F,Dialight,LED PNL MT 9MM 24V BLACK GREEN,120,0,"7.49000","0","1","609","Active","LED","Green","-","-","DC","24V","15mA","Round","0.37"" (9.40mm)","Round with Flat Top","-","110mcd","-","-","-","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_609_Jan2018.pdf,"//media.digikey.com/photos/Dialight/609-2222-120,609-2222-130,609-2222-140.jpg",350-1909-ND,6092222130F,Dialight,LED PNL MT 9MM 12V BLACK GREEN,108,0,"7.49000","0","1","609","Active","LED","Green","-","-","DC","12V","15mA","Round","0.37"" (9.40mm)","Round with Flat Top","-","110mcd","-","-","-","IP66, NEMA 4X","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/678_Series.pdf,//media.digikey.com/Photos/Dialight/6781435234f.JPG,350-3995-ND,6781435234F,Dialight,8MM HB/B PMI-12VDC,150,0,"7.55000","0","1","678","Active","LED","Blue","-","-","DC","12V","30mA","Round","0.32"" (8.13mm)","-","-","5473mcd","-","6°","Wire Leads - 6"" (152.40mm)","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Indicators.pdf,//media.digikey.com/Photos/Arcolectric/LE2870C5A.JPG,1091-1128-ND,LE2870C5A,Bulgin,LED PNL MNT 125/250V AMBER,182,0,"7.95000","0","1","LE","Active","LED","Amber","Amber","Diffused","AC","125V ~ 250V","-","Round","0.50"" (12.70mm)","Round with Flat Top","13.60mm Dia","-","-","-","Quick Connect - 0.250"" (6.3mm)","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_676_Jan2018.pdf,//media.digikey.com/Photos/Dialight/6762511110F.JPG,350-3947-ND,6762511110F,Dialight,LED PANEL INDCATOR WHITE 3.3V,122,0,"8.03000","0","1","676","Active","LED","White","-","-","DC","3.3V","20mA","Round","0.24"" (6.20mm)","-","-","6220mcd","-","-","PC Pin","-","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/677_Watertight_Series.pdf,//media.digikey.com/Photos/Dialight/6773235332F.jpg,350-3967-ND,6773235332F,Dialight,7MM HG/G PMI-12VDC W/O-RING,141,0,"8.38000","0","1","677","Active","LED","Green","-","-","DC","12V","30mA","Round","0.28"" (7.11mm)","-","-","5500mcd","-","-","Wire Leads - 6"" (152.40mm)","IP66, NEMA 4X","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/682_Series.pdf,//media.digikey.com/Photos/Dialight/6823232122F.jpg,350-4051-ND,6823232122F,Dialight,12MM HG/G PMI-6VDC,160,0,"8.67000","0","1","682","Active","LED","Green","Green","-","DC","6V","20mA","Round","0.49"" (12.45mm)","Round with Flat Top","-","2225mcd","-","-","Solder Lug","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Indicators.pdf,//media.digikey.com/Photos/Arcolectric/LE67C5A.JPG,1091-1124-ND,LE67C5A,Bulgin,LED PNL MNT 125/250V AMBER,281,0,"8.90000","0","1","LE","Active","LED","Amber","Amber","Diffused","AC","125V ~ 250V","-","Round","0.50"" (12.70mm)","Round with Flat Top","16.00mm Dia","-","-","-","Quick Connect - 0.250"" (6.3mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/682_Series.pdf,//media.digikey.com/Photos/Dialight/68232351x2F.JPG,350-4053-ND,6823235142F,Dialight,LED PANEL INDCATOR GREEN 24V,156,0,"8.94000","0","1","682","Active","LED","Green","-","-","DC","24V","30mA","Round","0.49"" (12.50mm)","Round with Flat Top","-","25000mcd","525nm","30°","Wire Leads - 6"" (152.40mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/682_Series.pdf,//media.digikey.com/Photos/Dialight/6823435144F.jpg,350-4059-ND,6823435144F,Dialight,LED PANEL INDCATOR BLUE 24V,136,0,"8.94000","0","1","682","Active","LED","Blue","-","-","DC","24V","30mA","Round","0.49"" (12.50mm)","Round with Flat Top","-","5400mcd","470nm","30°","Wire Leads - 6"" (152.40mm)","-","-"
http://spec_sheets.e-switch.com/specs/52-PVL08FLS31.pdf,//media.digikey.com/Photos/E-Switch%20Photos/PVL08FLS31.JPG,EG5374-ND,PVL08FLS31,E-Switch,LED PANEL INDICATOR GREEN 2.8V,132,0,"9.10000","0","1","PVL","Active","LED","Green","Green","Clear","-","2.8V","20mA","Round","0.32"" (8.13mm)","Round with Flat Top","5mm, T-1 3/4","-","-","-","Quick Connect - 0.110"" (2.8mm)","IP67","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight%20PMI%20Catalog_2017.pdf,"//media.digikey.com/photos/Dialight/559-6001-007,559-6201-007,559-6401-007.jpg",350-1596-ND,5596401007F,Dialight,LED 5MM WHITE CLR PANEL MOUNT,197,0,"9.12000","0","1","559","Active","LED","White","Colorless","Clear","Vf (Typ), If (Max)","3.5V","30mA","Round","0.25"" (6.35mm)","Round with Domed Top","5mm, T-1 3/4","600mcd","-","45°","Wire Leads - 14"" (355.60mm)","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight%20PMI%20Catalog_2017.pdf,"//media.digikey.com/photos/Dialight/559-6001-007,559-6201-007,559-6401-007.jpg",350-1594-ND,5596001007F,Dialight,LED 5MM BLUE CLR PANEL MOUNT,164,0,"9.12000","0","1","559","Active","LED","Blue","Colorless","Clear","Vf (Typ), If (Max)","3.6V","30mA","Round","0.25"" (6.35mm)","Round with Domed Top","5mm, T-1 3/4","2100mcd","470nm","30°","Wire Leads - 14"" (355.60mm)","-","-"
http://www.vcclite.com/_pdf/L79Series.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/L79D-G24-W.jpg,L79D-G24-W-ND,L79D-G24-W,Visual Communications Company - VCC,24V GRN DIFFUSED LENS,491,0,"9.19000","0","1","L79","Active","LED","Green","Green","Diffused","DC","24V","20mA","Round","0.31"" (7.87mm)","Round with Flat Top","-","80mcd","-","60°","Wire Leads - 6"" (152.40mm)","-","-"
http://www.vcclite.com/_pdf/L79Series.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/L79D-R12-W.jpg,L79D-R12-W-ND,L79D-R12-W,Visual Communications Company - VCC,12V RED DIFFUSED LENS,112,0,"9.19000","0","1","L79","Active","LED","Red","Red","Diffused","DC","12V","20mA","Round","0.31"" (7.87mm)","Round with Flat Top","-","80mcd","-","60°","Wire Leads - 6"" (152.40mm)","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Drawings/2D_Drawings_DrawingDetailedSpec/C18283.pdf,//media.digikey.com/Photos/Dialight/6791122331F.JPG,350-4020-ND,6791122331F,Dialight,9MM HR/R PMI-12VDC W/O-RING,792,0,"9.72000","0","1","679","Active","LED","Red","-","-","DC","12V","30mA","Round","0.37"" (9.40mm)","Round with Domed Top","6.00mm Dia","485mcd","-","-","Solder Lug","IP66, NEMA 4X","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/507-3911-xxxx-600.pdf,//media.digikey.com/photos/Dialight/250-7438-14-504.jpg,350-3370-ND,250743814504,Dialight,CAP SOLDER BLADE 507 SERIES,131,0,"10.28000","0","1","250","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_249_Feb2018.pdf,//media.digikey.com/Photos/Dialight/249-7872-3731-504F.jpg,350-2398-ND,24978723731504F,Dialight,LED PANEL IND RED 28V STOVEPIPE,148,0,"10.40000","0","1","249","Active","LED","Red","-","-","DC","28V","20mA","Round","0.38"" (9.65mm)","Round with Domed Top","-","170mcd","-","-","Wire Wrap","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_249_Feb2018.pdf,//media.digikey.com/Photos/Dialight/249-7867-3331-504F.JPG,350-2603-ND,24978673331504F,Dialight,LED PANEL IND RED 3.6V CYLINDER,133,0,"10.40000","0","1","249","Active","LED","Red","-","-","Vf (Typ), If (Max)","3.6V","20mA","Round","0.38"" (9.65mm)","Round with Flat Top","7.10mm Dia","55mcd","-","-","Wire Wrap","-","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/677_Watertight_Series.pdf,//media.digikey.com/photos/Dialight/6771415334F.jpg,350-3963-ND,6771415334F,Dialight,7MM HB/B PMI-12VDC W/O-RING,175,0,"10.68000","0","1","677","Active","LED","Blue","-","-","DC","12V","30mA","Round","0.28"" (7.11mm)","Round with Domed Top","4.00mm Dia","700mcd","-","-","Wire Leads - 6"" (152.40mm)","IP66, NEMA 4X","-"
http://www.vcclite.com/_pdf/L60.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/L60D-A5-W.jpg,L60D-A12-W-ND,L60D-A12-W,Visual Communications Company - VCC,PMI 5.9MM 583NM AMB 12V WT 6"" LD,114,0,"10.68000","0","1","L60","Active","LED","Amber","Amber","Diffused","DC","12V","-","Round","0.23"" (5.84mm)","Round with Flat Top","6.60mm Dia","30mcd","583nm","45°","Wire Leads - 6"" (152.40mm)","Water Resistant","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/678_Series.pdf,//media.digikey.com/Photos/Dialight/6781212322F.JPG,350-3974-ND,6781212322F,Dialight,8MM HG/G PMI-6VDC W/O-RING,115,0,"10.73000","0","1","678","Active","LED","Green","-","-","DC","6V","30mA","Round","0.32"" (8.13mm)","Round with Domed Top","5mm, T-1 3/4","2920mcd","-","20°","Solder Lug","-","-"
http://vcclite.com/_pdf/CNX722FV.Series.LED.Indicator.Datasheet.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/CNX722C900FVW.jpg,CNX722C900FVW-ND,CNX722C900FVW,Visual Communications Company - VCC,IND PMI 22MM WH FLEXVOLT WIRE LD,135,0,"11.03000","0","1","CNX 722FV","Active","LED","White","-","-","DC","5V ~ 28V","20mA","Round","0.88"" (22.35mm)","Round with Domed Top","25.60mm Dia","1300mcd ~ 1700mcd","-","-","Wire Leads - 6"" (152.40mm)","IP67, NEMA 6P","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/CNX714.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/MFG_CNX714C900FVW.jpg,CNX714C900FVW-ND,CNX714C900FVW,Visual Communications Company - VCC,IND TUFFLED FLEXVOLT 14MM WH/CLR,147,0,"11.04000","0","1","CNX 714FV","Active","LED","White","-","-","-","5V ~ 28V","-","Round","0.55"" (13.97mm)","Round with Domed Top","17.00mm Dia","1300mcd ~ 1700mcd","-","-","Wire Leads - 6"" (152.40mm)","IP67, NEMA 6P","-"
http://www.dialightsignalsandcomponents.com/Assets/Drawings/2D_Drawings_DrawingDetailedSpec/C17811.pdf,//media.digikey.com/Photos/Dialight/507-4957-3333-500F.JPG,350-2654-ND,50749573333500F,Dialight,LED PANEL IND 5V 20MA AMBER,331,0,"11.08000","0","1","507","Active","LED","Yellow","-","-","Vf (Typ), If (Max)","5V","20mA","Round","Cartridge-Holder Required","Round with Flat Top","7.14mm Dia","35mcd","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/359-8430-09-502_Web.pdf,//media.digikey.com/Photos/Dialight/359-8430-09-502.JPG,350-2458-ND,359843009502,Dialight,IND PMI SUB MINI BASE,160,0,"11.53000","0","1","359","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Drawings/2D_Drawings_DrawingDetailedSpec/C17811.pdf,//media.digikey.com/Photos/Dialight/507-5166-3337-500F.jpg,350-2656-ND,50749613333500F,Dialight,LED PANEL IND 28V 20MA AMBER,150,0,"11.84000","0","1","507","Active","LED","Yellow","-","-","Vf (Typ), If (Max)","28V","20mA","Round","Cartridge-Holder Required","Round with Flat Top","7.14mm Dia","35mcd","-","-","-","-","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/photos/APEM%20Comp%20Photos/Q8P1BXXG12E.JPG,679-1486-ND,Q8P1BXXG12E,APEM Inc.,INDICATOR 12V 8MM PROMINENT GRN,949,0,"11.96000","0","1","Q Series","Active","LED","Green","Green","Diffused","DC","12V","20mA","Round","0.31"" (7.87mm)","Round with Domed Top","5mm, T-1 3/4","60mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/Photos/APEM%20Comp%20Photos/q8p1bxxg24e.JPG,679-1491-ND,Q8P1BXXG24E,APEM Inc.,INDICATOR 24V 8MM PROMINENT GRN,819,0,"11.96000","0","1","Q Series","Active","LED","Green","Green","Diffused","DC","24V","20mA","Round","0.31"" (7.87mm)","Round with Domed Top","5mm, T-1 3/4","60mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/photos/APEM%20Comp%20Photos/Q8F1CXXG110E.jpg,679-1561-ND,Q8F1CXXG12E,APEM Inc.,INDICATOR 12V 8MM FLUSH GREEN,380,25,"11.96000","0","1","Q Series","Active","LED","Green","Green","Diffused","DC","12V","20mA","Round","0.31"" (7.87mm)","Round with Flat Top","5mm, T-1 3/4","8mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/photos/APEM%20Comp%20Photos/Q8F1BXXG24E.JPG,679-1521-ND,Q8F1BXXG24E,APEM Inc.,INDICATOR 24V 8MM FLUSH GREEN,293,0,"11.96000","0","1","Q Series","Active","LED","Green","Green","Diffused","DC","24V","20mA","Round","0.31"" (7.87mm)","Round with Flat Top","5mm, T-1 3/4","8mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/Photos/APEM%20Comp%20Photos/q8r1bxxr24e.JPG,679-1505-ND,Q8R1BXXR24E,APEM Inc.,INDICATOR 24V 8MM RECESSED RED,262,100,"11.96000","0","1","Q Series","Active","LED","Red","Red","Diffused","DC","24V","20mA","Round","0.31"" (7.87mm)","Round with Domed Top","5mm, T-1 3/4","100mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/photos/APEM%20Comp%20Photos/Q8F1BXXR24E.jpg,679-1520-ND,Q8F1BXXR24E,APEM Inc.,INDICATOR 24V 8MM FLUSH RED,252,0,"11.96000","0","1","Q Series","Active","LED","Red","Red","Diffused","DC","24V","20mA","Round","0.31"" (7.87mm)","Round with Flat Top","5mm, T-1 3/4","12mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/photos/APEM%20Comp%20Photos/Q8P1CXXG24E.JPG,679-1536-ND,Q8P1CXXG24E,APEM Inc.,INDICATOR 24V 8MM PROMINENT GRN,201,225,"11.96000","0","1","Q Series","Active","LED","Green","Green","Diffused","DC","24V","20mA","Round","0.31"" (7.87mm)","Round with Domed Top","5mm, T-1 3/4","60mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/Photos/APEM%20Comp%20Photos/q8p1bxxr110e.JPG,679-1490-ND,Q8P1BXXR24E,APEM Inc.,INDICATOR 24V 8MM PROMINENT RED,168,25,"11.96000","0","1","Q Series","Active","LED","Red","Red","Diffused","DC","24V","20mA","Round","0.31"" (7.87mm)","Round with Domed Top","5mm, T-1 3/4","100mcd","-","100°","Solder Lug","IP67","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1269,//media.digikey.com/photos/APEM%20Comp%20Photos/Q8R1CXXY24E.JPG,679-1547-ND,Q8R1CXXY12E,APEM Inc.,INDICATOR 12V 8MM RECESSED YEL,144,25,"11.96000","0","1","Q Series","Active","LED","Yellow","Yellow","Diffused","DC","12V","20mA","Round","0.31"" (7.87mm)","Round with Domed Top","5mm, T-1 3/4","50mcd","-","100°","Solder Lug","IP67","-"
