Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Wire Duct Type","Height","Length","Width","Mounting Type","Features","Material","Color"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2460-ND,181-00607,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,18,0,"32.01000","0","1","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing, Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDFS1X1-5-36897-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18300-ND,FS1X1.5LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',20,0,"33.05000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.525"" (38.74mm)","6.00' (1.83m)","1.260"" (32.00mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X1-36897-698-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1.5X1WH6.jpg,298-18121-ND,G1.5X1WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',39,0,"33.48000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F1.5X1LG6.jpg,298-18099-ND,F1.5X1LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',20,0,"33.48000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF1-5X1-36897-765-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F1.5X1WH6.jpg,298-18100-ND,F1.5X1WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"33.48000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X1-36897-698-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1.5X1LG6.jpg,298-18120-ND,G1.5X1LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',11,0,"33.48000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDFS1X2-36897-894-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18305-ND,FS1X2LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',20,0,"33.59000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","1.260"" (32.00mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240636.pdf,-,277-17473-ND,3240636,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',8,24,"33.84000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
-,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-00136.jpg,1436-1984-ND,181-00136,HellermannTyton,WIRE DUCT SOLID BASE SCRW GRY 6',20,0,"33.87000","0","1","Pro-Duct® SD","Active","Solid (Raceway), Base","3.009"" (76.43mm)","6.00' (1.83m)","1.000"" (25.40mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2521-ND,181-00579,HellermannTyton,"SLOTTED WALL WIRING DUCT, 2"" X 1",20,0,"34.07000","0","1","Pro-Duct® SLA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2523-ND,181-00580,HellermannTyton,"SLOTTED WALL WIRING DUCT, 2"" X 1",20,0,"34.07000","0","1","Pro-Duct® SLA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2522-ND,181-21009,HellermannTyton,"SLOTTED WALL WIRING DUCT, 2"" X 1",17,0,"34.07000","0","1","Pro-Duct® SLA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://www.panduit.com/heiler/PartDrawings/C-WDF1X1-36897-761-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F1X1LG6-A.jpg,298-18103-ND,F1X1LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',40,0,"34.24000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","0.990"" (25.15mm)","6.00' (1.83m)","1.260"" (32.00mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-302CST.pdf,-,1436-2529-ND,181-31004,HellermannTyton,"SLOTTED WALL WIRING DUCT, 3"" X 1",20,0,"34.30000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","3.000"" (76.20mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2461-ND,181-00284,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,40,0,"35.44000","0","1","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing, Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-203CST.pdf,-,1436-2475-ND,184-22022,HellermannTyton,HIGH-DENSITY SLOTTED-WALL WIRING,40,0,"36.36000","0","1","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","2.000"" (50.80mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing, Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/F.75X1.5_Dwg.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F.75X1.5WH6.jpg,298-18116-ND,F.75X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',80,0,"36.50000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","0.930"" (23.62mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG-75X1-5-36897-6R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G.75X1.5LG6.jpg,298-18135-ND,G.75X1.5LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',51,0,"36.50000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","0.930"" (23.62mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG-75X1-5-36897-6R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G.75X1.5WH6.jpg,298-18136-ND,G.75X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',17,0,"36.50000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","0.930"" (23.62mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
-,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-00584.jpg,1436-1990-ND,181-00584,HellermannTyton,WIRE DUCT SLOTTED ADH SCRW BK 6',20,0,"36.59000","0","1","Pro-Duct® SLA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","3.000"" (76.20mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
-,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-00585.jpg,1436-1991-ND,181-00585,HellermannTyton,WIRE DUCT SLOTTED ADH SCRW GY 6',18,0,"36.59000","0","1","Pro-Duct® SLA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","3.000"" (76.20mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
-,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-00586.jpg,1436-1992-ND,181-00586,HellermannTyton,WIRE DUCT SLOTTED ADH SCRW WT 6',16,0,"36.59000","0","1","Pro-Duct® SLA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","3.000"" (76.20mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDFS1-5X1-5-36897-888-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18299-ND,FS1.5X1.5LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',39,0,"36.61000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.750"" (44.45mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDFS2X2LG6NM--ENG.PDF,-,298-18310-ND,FS2X2WH6NM,Panduit Corp,WIRE DUCT SOLID BASE WHITE 6',60,0,"37.58000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDFS2X2LG6NM--ENG.PDF,-,298-18307-ND,FS2X2BL6NM,Panduit Corp,WIRE DUCT SOLID BASE BLACK 6',34,0,"37.58000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2457-ND,181-00640,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,40,0,"38.41000","0","1","Pro-Duct® SLHDA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-203CST.pdf,-,1436-2458-ND,181-00641,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,40,0,"38.41000","0","1","Pro-Duct® SLHDA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2459-ND,181-00642,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,40,0,"38.41000","0","1","Pro-Duct® SLHDA","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDFS1-5X1-5-36897-888-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18298-ND,FS1.5X1.5LG6,Panduit Corp,WIRE DUCT SOLID BASE SCRW GRY 6',20,0,"38.45000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240640.pdf,-,277-17474-ND,3240640,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',10,6,"38.54000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","3.937"" (100.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F2X1LG6.jpg,298-18108-ND,F2X1LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',40,0,"38.66000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X1-36897-703-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G2X1LG6.jpg,298-18130-ND,G2X1LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',38,0,"38.66000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X1-36897-703-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G2X1WH6.jpg,298-18131-ND,G2X1WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',37,0,"38.66000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF2X1-36897-770-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F2X1WH6.jpg,298-18109-ND,F2X1WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"38.66000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X1-36897-703-R2--ENG.pdf,-,298-18346-ND,G2X1BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',16,0,"38.66000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","0.984"" (25.00mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDFS1-5X1-5-36897-888-R2--ENG.pdf,-,298-18297-ND,FS1.5X1.5BL6,Panduit Corp,WIRE DUCT SOLID BASE SCRW BLK 6',15,0,"38.88000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.altechcorp.com/PDFS/AltechNewWireDuct.pdf,-,1920-1120-ND,B40X80S-R,Altech Corporation,WIRE DUCT SLOTTED SCREW GRAY 52',15,0,"39.02000","0","1","-","Active","Slotted (Raceway), Base","3.110"" (79.00mm)","6.56' (2.00m)","1.540"" (39.12mm)","Screw","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
http://www.panduit.com/heiler/PartDrawings/C-WDG-5X2-36897-1021-R1--ENG.pdf,-,298-18327-ND,G.5X2LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',65,0,"39.42000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","0.690"" (17.53mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG-5X2-36897-1021-R1--ENG.pdf,-,298-18328-ND,G.5X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',40,0,"39.42000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","0.690"" (17.53mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/dt07-021-252cst.pdf,-,1436-2535-ND,181-23091,HellermannTyton,"SLOTTED-WALL WIRING DUCT, 2.5"" X",20,0,"39.44000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","3.009"" (76.43mm)","6.00' (1.83m)","2.500"" (63.50mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDFS2X2LG6NM--ENG.PDF,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18308-ND,FS2X2LG6,Panduit Corp,WIRE DUCT SOLID BASE SCRW GRY 6',60,0,"39.53000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X2-36897-678-R2--ENG.pdf,-,298-18337-ND,G1X2BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',40,0,"39.53000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDFS2X2LG6NM--ENG.PDF,-,298-18309-ND,FS2X2WH6,Panduit Corp,WIRE DUCT SOLID BASE SCRW WHT 6',40,0,"39.53000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDFS2X2LG6NM--ENG.PDF,-,298-18306-ND,FS2X2BL6,Panduit Corp,WIRE DUCT SOLID BASE SCRW BLK 6',30,0,"39.53000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X2-36897-678-R2--ENG.pdf,-,298-18338-ND,G1X2IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',20,0,"39.53000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDF1X2-636897-675-R2--ENG.pdf,-,298-18259-ND,F1X2IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',20,0,"39.53000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDD1X2-36897-824-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_D-RndHoleDuct.jpg,298-18237-ND,D1X2LG6,Panduit Corp,WIRE DUCT ROUND SCREW GRAY 6',40,0,"39.64000","0","1","PANDUCT® Type D","Active","Round Hole (Raceway), Base","2.120"" (53.85mm)","6.00' (1.83m)","1.250"" (31.75mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-402CST.pdf,-,1436-2544-ND,181-00476,HellermannTyton,"SOLID WALL WIRING DUCT, 4"" X 2"",",19,0,"39.79000","0","1","Pro-Duct® SD","Active","Solid (Raceway), Base","2.008"" (51.00mm)","6.00' (1.83m)","4.000"" (101.60mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/CatalogCutSheets/NE.5X.5WH6%20Product%20Paper.pdf,-,298-18505-ND,NE1X1WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',62,0,"39.85000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","1.000"" (25.40mm)","6.00' (1.83m)","1.140"" (28.96mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF1-5X1-5-36897-766--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F1.5X1.5WH6.jpg,298-18098-ND,F1.5X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',60,0,"39.96000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X1-5-36897-699-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1.5X1.5WH6.jpg,298-18119-ND,G1.5X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',40,0,"39.96000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X1-5-36897-699-R2--ENG.pdf,-,298-18330-ND,G1.5X1.5BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',40,0,"39.96000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-203CST.pdf,-,1436-2465-ND,184-22006,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,16,0,"40.02000","0","1","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","2.000"" (50.80mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing, Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDF1X15IB6--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F1X1.5WH6.jpg,298-18102-ND,F1X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',80,0,"40.07000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X1-536897-677R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1X1.5LG6.jpg,298-18124-ND,G1X1.5LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',68,0,"40.07000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X1-536897-677R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1X1.5WH6.jpg,298-18125-ND,G1X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',48,0,"40.07000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X1-536897-677R2--ENG.pdf,-,298-18335-ND,G1X1.5BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',38,0,"40.07000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X15--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G2X1.5WH6.jpg,298-18129-ND,G2X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"40.39000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.490"" (37.85mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X2-36897-705-R2--ENG.pdf,-,298-18348-ND,G2X2IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',38,0,"40.50000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2525-ND,181-23012,HellermannTyton,"SLOTTED WALL WIRING DUCT, 2"" X 3",20,0,"40.93000","0","1","Pro-Duct® SLA","Active","Slotted (Raceway), Base","3.009"" (76.43mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
