Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Values"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712540000.pdf,-,1712540000-ND,1712540000,Weidmüller,HDC-KIT-HE 32.140,0,0,"119.90000","0","1","-","RockStar®","Active","HDC HE 32-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
-,-,MA11824-ND,11824,Master Appliance Co,KIT MULTISEAL ASSORTMENT 120PC,0,0,"120.38000","0","1","Plastic Box","Multiseal™","Active","Wire Splice","-"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/Wurth_ConnectorProductOffering.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/615001.jpg,732-3161-ND,615001,Wurth Electronics Inc.,"KIT CONN USB, DVI, HDMI, MOD",0,0,"140.00000","0","1","Tray","-","Active","DVI, HDMI, MOD, USB","48 pcs - Assorted"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687001.jpg,732-10193-ND,687001,Wurth Electronics Inc.,ZIF CONNECTORS & FLAT FLEXIBLE C,0,0,"140.00000","0","1","Plastic Box with Bin Guide","WR-FPC","Active","FFC, FPC (Flat Flex) - Connector - Board Mount","108 pcs - 1 ea of 108 values"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0151.pdf,//media.digikey.com/photos/Molex/76650-0151.JPG,WM8474-ND,76650-0151,Molex,KIT CONN MULTI SPLASH PROOF,0,0,"141.74000","0","1","Plastic Box with Bin Guide","-","Active","Contact, Plug, Receptacle, USB","234 pcs - Assorted 2 ~ 4, 6 Plug, Receptacle, USB Assembly, 22 ~ 18 AWG Crimp Terminals"
-,-,KP-512-ND,KP-512,Panduit Corp,DATA COMM DESIGNER KIT,0,0,"152.06000","0","1","-","-","Active","-","-"
-,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_KP-1166.jpg,KP-1166-ND,KP-1166,Panduit Corp,BOX W/CRIMP TOOL PLAST BOX,0,0,"153.35000","0","1","Metal Box with Bin Guide","Pan-Term®","Active","Termination","147 pcs - Assorted Non-Insulated Disconnects, Forks, Rings, Splices, Wire Joints, Crimp Tool"
-,-,K-1100-ND,K-1100,Panduit Corp,KIT TERMINAL STEEL W/CRIMP TOOL,0,0,"155.66000","0","1","Metal Box with Bin Guide","Pan-Term®","Active","Termination","CT-100 Crimping Tool"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=165346&DocType=Customer+Drawing&DocLang=English,-,165346-ND,165346,TE Connectivity AMP Connectors,PIDG/PG. INTRO.KIT,0,0,"162.44000","0","1","Plastic Box with Bin Guide","AMP","Active","Ring Terminal, Wire Splice","309 pcs - Assorted of 19 values"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=131298&DocType=Customer+Drawing&DocLang=English,-,131298-1-ND,131298-1,TE Connectivity AMP Connectors,KIT (25 PCS 131297-1 + 329629),0,0,"164.45900","0","20","Bulk","Solistrand, Strato-Therm","Active","Ring Terminals","25 pcs - Assorted Connectors"
-,-,604200-1-ND,604200-1,TE Connectivity AMP Connectors,CERTI-CRIMP RATCHET,0,0,"167.34000","0","5","Plastic Box with Bin Guide","-","Active","Terminal","500 pcs - Assorted Connectors"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712550000.pdf,-,1712550000-ND,1712550000,Weidmüller,HDC-KIT-HE 48.150,0,0,"168.49000","0","1","-","RockStar®","Active","HDC HE 48-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
-,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/J100-KIT.JPG,J100-KIT-ND,J100-KIT,Cinch Connectivity Solutions Johnson,PLUG AND JACK KIT,8,0,"176.09000","0","1","Plastic Box with Bin Guide","-","Active","Banana - Jacks, Plugs, Binding Post","150 pcs - 10 ea of Connector Jack, Connector Plug, Post Binding"
-,-,608028-2-ND,608028-2,TE Connectivity AMP Connectors,PIDG KIT WO/TOOL,0,0,"189.72000","0","1","Metal Box with Bin Guide","PIDG","Active","Terminal - Wire Splice","500 pcs - 25 ea - Assorted Connectors"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=HRM/01-2103&DocType=Customer+Drawing&DocLang=English,-,1-1196048-0-ND,1-1196048-0,TE Connectivity Raychem Cable Protection,BOX #20 TERM LUGS,0,0,"226.26250","0","8","Plastic Box","-","Active","Terminal","Assorted"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0144.pdf,//media.digikey.com/Photos/Molex/76650-0144.jpg,WM8469-ND,76650-0144,Molex,KIT CIRCULAR XRC PLUGS & RECPT,0,0,"234.42000","0","1","Plastic Box","Extra Rugged Circular (XRC)","Active","Circular- Accessories, Contact, Housing","100 pcs - Assorted 14 Circuit Housing, 18 ~ 14 AWG Crimp Terminals, Sealing Plug"
-,-,VCP10-31K-ND,VCP10-31K,Cinch Connectivity Solutions Vitelec,SERVICE KIT WITH CONNECTAPAK,0,0,"235.87660","0","100","-","-","Active","-","-"
-,-,VCP10-51K-ND,VCP10-51K,Cinch Connectivity Solutions Vitelec,SERVICE KIT WITH CONNECTAPAK,0,0,"235.87660","0","100","-","-","Active","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588880&DocType=Customer+Drawing&DocLang=English,-,6588880-3-ND,6588880-3,TE Connectivity AMP Connectors,MTRJ MODULE KIT 6PCK XG 50/125UM,0,0,"272.25000","0","1","-","MT-RJ","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,1-6588879-0-ND,1-6588879-0,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 SLATE,0,0,"306.55813","0","32","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-2-ND,6693949-2,TE Connectivity AMP Connectors,MT-RJ SECURE JACK YLW XG 50/125,0,0,"313.25813","0","16","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-4-ND,6693949-4,TE Connectivity AMP Connectors,MT-RJ SECURE JACK BLUE XG 50/125,0,0,"313.25813","0","16","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/ToolSetCat.pdf,-,9028750000-ND,9028750000,Weidmüller,CRIMP-SET PZ 6/5 D,0,0,"323.24000","0","1","Plastic Box","STRIPAX","Active","Ferrule - Wire End","Assorted Ferrules, Crimp Tool, Strip Tool"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-2-ND,6278807-2,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 YLW,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-3-ND,6278807-3,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 GREEN,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-4-ND,6278807-4,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 BLUE,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-1-ND,6278808-1,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 RED,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-2-ND,6278808-2,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 YELLOW,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-3-ND,6278808-3,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 GREEN,0,0,"324.06000","0","1","Tray","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-4-ND,6278808-4,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 BLUE,0,0,"324.06000","0","1","Tray","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-1-ND,6588879-1,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 RED,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-2-ND,6588879-2,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 YELLOW,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-3-ND,6588879-3,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 GREEN,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-4-ND,6588879-4,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 BLUE,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-1-ND,6693949-1,TE Connectivity AMP Connectors,MT-RJ SECURE JACK RED XG 50/125,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-3-ND,6693949-3,TE Connectivity AMP Connectors,MT-RJ SECURE JACK GREEN XG50/125,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-1-ND,6693951-1,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 RED,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-2-ND,6693951-2,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 YLW,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-3-ND,6693951-3,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 GRN,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693951&DocType=Customer+Drawing&DocLang=English,-,6693951-4-ND,6693951-4,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG 50/125 BLUE,0,0,"324.06000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,1-6278807-0-ND,1-6278807-0,TE Connectivity AMP Connectors,MT-RJ KEYED JACK KIT 50/125 SLAT,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-5-ND,6278807-5,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 ROSE,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-6-ND,6278807-6,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 AQUA,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-7-ND,6278807-7,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 BROWN,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-8-ND,6278807-8,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 VIOLT,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278807&DocType=Customer+Drawing&DocLang=English,-,6278807-9-ND,6278807-9,TE Connectivity AMP Connectors,MTRJ KEYED JACK KIT 50/125 ORANG,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,1-6278808-0-ND,1-6278808-0,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 SLATE,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-5-ND,6278808-5,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 ROSE,0,0,"340.62000","0","1","Tray","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-6-ND,6278808-6,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 AQUA,0,0,"340.62000","0","1","Tray","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-7-ND,6278808-7,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 BROWN,0,0,"340.62000","0","1","Tray","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-8-ND,6278808-8,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 VIOLET,0,0,"340.62000","0","1","Tray","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278808&DocType=Customer+Drawing&DocLang=English,-,6278808-9-ND,6278808-9,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 ORANGE,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588878&DocType=Customer+Drawing&DocLang=English,-,6588878-6-ND,6588878-6,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 AQUA,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588878&DocType=Customer+Drawing&DocLang=English,-,6588878-7-ND,6588878-7,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 BROWN,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588878&DocType=Customer+Drawing&DocLang=English,-,6588878-8-ND,6588878-8,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 VIOLET,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588878&DocType=Customer+Drawing&DocLang=English,-,6588878-9-ND,6588878-9,TE Connectivity AMP Connectors,MTRJ JACK KIT 62.5/125 ORANGE,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-5-ND,6588879-5,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 ROSE,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-6-ND,6588879-6,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 AQUA,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-7-ND,6588879-7,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 BROWN,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-8-ND,6588879-8,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 VIOLET,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6588879&DocType=Customer+Drawing&DocLang=English,-,6588879-9-ND,6588879-9,TE Connectivity AMP Connectors,MTRJ JACK KIT 6PCK 50/125 ORANGE,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,1-6693949-0-ND,1-6693949-0,TE Connectivity AMP Connectors,MT-RJ SECURE JACK SLATE XG50/125,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-5-ND,6693949-5,TE Connectivity AMP Connectors,MT-RJ SECURE JACK ROSE XG 50/125,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-6-ND,6693949-6,TE Connectivity AMP Connectors,MT-RJ SECURE JACK AQUA XG 50/125,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-7-ND,6693949-7,TE Connectivity AMP Connectors,MT-RJ SECURE JACK BWN XG 50/125,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-8-ND,6693949-8,TE Connectivity AMP Connectors,MT-RJ SECURE JACK VIOL XG 50/125,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6693949&DocType=Customer+Drawing&DocLang=English,-,6693949-9-ND,6693949-9,TE Connectivity AMP Connectors,MT-RJ SECURE JACK ORNG XG 50/125,0,0,"340.62000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Patch Panel","10 pcs - 2 Actuation Keys, 1 Fiber Guide, 1 Icon Wheel, 6 MT-RJ Jack Modules and Covers"
