Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Region Utilized","Form","Input Type","Voltage - Input","Voltage - Output","Current - Output (Max)","Power (Watts)","No Load Power Consumption","Polarization","Applications","Efficiency","Operating Temperature","Output Connector","Cord Length","Input Connector","Size / Dimension","Approvals"
https://www.cui.com/product/resource/digikeypdf/swi10-n.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_SWI10-N_BarrelPlug.jpg,102-4136-ND,SWI10-5-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 10W,1404,0,"8.50000","0","1","SWI10-N (10W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2A","10W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.72"" L x 1.13"" W x 3.06"" H (69.0mm x 28.8mm x 77.7mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi10-n.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_SWI10-N_Series.JPG,102-4137-ND,SWI10-5-N-MUB,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 10W,1350,0,"8.50000","0","1","SWI10-N (10W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2A","10W","75mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","USB Micro","59"" (1.50m)","NEMA 1-15P","2.72"" L x 1.13"" W x 3.06"" H (69.0mm x 28.8mm x 77.7mm)","cULus, PSE"
http://www.volgen.com/amass/doc-get-pub/inventorydocument/130/KTPS05-VI Wallmount Series Full Specification.pdf,//media.digikey.com/Photos/Volgen%20Photos/MFG_KTPS05%20Series.jpg,62-1234-ND,KTPS05-03315U-VI-P1,Kaga Electronics USA,AC/DC WALL MOUNT ADAPTER 3.3V 5W,11823,0,"8.76000","0","1","KTPS05 (5W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","3.3V","1.5A","5W","-","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cUL, UL"
http://www.volgen.com/amass/doc-get-pub/inventorydocument/130/KTPS05-VI Wallmount Series Full Specification.pdf,//media.digikey.com/Photos/Volgen%20Photos/MFG_KTPS05%20Series.jpg,62-1237-ND,KTPS05-12006U-VI-P1,Kaga Electronics USA,AC/DC WALL MOUNT ADAPTER 12V 5W,926,0,"8.76000","0","1","KTPS05 (5W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","12V","600mA","7.2W","-","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cUL, UL"
http://www.qualtekusa.com/images/Power%20Supplies/pdf_files/QFWB-10%20Series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_QFWB-10-Series.jpg,Q975-ND,QFWB-10-12-US01,Qualtek,AC/DC WALL MOUNT ADAPTER 12V 10W,1197,0,"8.99000","0","1","QFWB-10 (10W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","12V","1A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","59"" (1.50m)","NEMA 1-15P","2.32"" L x 1.61"" W x 1.04"" H (59.0mm x 41.0mm x 26.5mm)","cULus"
https://www.phihong.com/admin/uploads/PSAC12R.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAC12R-050.jpg,993-1359-ND,PSAC12R-120,Phihong USA,AC/DC WALL MOUNT ADAPTER 12V 12W,6897,0,"9.51000","0","1","PSAC12R (12W)","Active","International","Wall Mount","Multi-Blade (Sold Separately)","90 ~ 264 VAC","12V","1A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 1","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","Multi-Blade","2.82"" L x 1.97"" W x 1.31"" H (71.7mm x 50.0mm x 33.3mm)","CB, CE, C-Tick, cULus"
https://www.phihong.com/admin/uploads/PSAC12R.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAC12R-050.jpg,993-1357-ND,PSAC12R-050,Phihong USA,AC/DC WALL MOUNT ADAPTER 5V 12W,3091,0,"9.51000","0","1","PSAC12R (12W)","Active","International","Wall Mount","Multi-Blade (Sold Separately)","90 ~ 264 VAC","5V","2.4A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 1","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","Multi-Blade","2.82"" L x 1.97"" W x 1.31"" H (71.7mm x 50.0mm x 33.3mm)","CB, CE, C-Tick, cULus"
https://www.phihong.com/admin/uploads/PSAC12R.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAC12R-050.jpg,993-1360-ND,PSAC12R-060,Phihong USA,AC/DC WALL MOUNT ADAPTER 6V 12W,1851,0,"9.51000","0","1","PSAC12R (12W)","Active","International","Wall Mount","Multi-Blade (Sold Separately)","90 ~ 264 VAC","6V","2A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 1","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","Multi-Blade","2.82"" L x 1.97"" W x 1.31"" H (71.7mm x 50.0mm x 33.3mm)","CB, CE, C-Tick, cULus"
http://catalog.triadmagnetics.com/Asset/WSU120-1000.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSU-Series.jpg,237-1455-ND,WSU120-1000,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 12V 12W,7240,2314,"9.55000","0","1","WSU","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","72"" (1.83m)","NEMA 1-15P","2.80"" L x 1.69"" W x 1.18"" H (71.0mm x 42.8mm x 30.0mm)","cETLus"
http://catalog.triadmagnetics.com/Asset/WSU240-0500.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSU-Series.jpg,237-1459-ND,WSU240-0500,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 24V 12W,6493,6191,"9.55000","0","1","WSU","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","24V","500mA","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","72"" (1.83m)","NEMA 1-15P","2.80"" L x 1.69"" W x 1.18"" H (71.0mm x 42.8mm x 30.0mm)","cETLus"
http://catalog.triadmagnetics.com/Asset/WSU050-2000.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSU-Series.jpg,237-1385-ND,WSU050-2000,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 5V 10W,2337,3400,"9.55000","0","1","WSU","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2A","10W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","60"" (1.52m)","NEMA 1-15P","2.80"" L x 1.69"" W x 1.18"" H (71.0mm x 43.0mm x 30.0mm)","cETLus"
http://catalog.triadmagnetics.com/Asset/WSU090-1300.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSU-Series.jpg,237-1451-ND,WSU090-1300,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 9V 12W,1901,1488,"9.55000","0","1","WSU","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","1.3A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","60"" (1.52m)","NEMA 1-15P","2.80"" L x 1.69"" W x 1.18"" H (71.0mm x 43.0mm x 30.0mm)","cETLus"
//media.digikey.com/pdf/Data%20Sheets/Volgen%20PDFs/KTPS05-U-VI_Series.pdf,//media.digikey.com/Photos/Volgen%20Photos/KTPS05-USB%20SERIES.JPG,62-1253-ND,KTPS05-05015U-VI-MICROB,Kaga Electronics USA,AC/DC DESKTOP ADAPTER 5V 5W,1788,0,"9.68000","0","1","KTPS05 (5W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","5V","1.5A","7.5W","-","-","ITE (Commercial)","Level VI","0°C ~ 40°C","USB Micro","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cUL, UL"
http://www.deltapsu.com/products/download/Datasheet/MDS-005AAS05-B,//media.digikey.com/photos/Delta%20Photos/MDS-005AAS05%20BR.jpg,1145-1110-ND,MDS-005AAS05 BR,Delta Electronics,AC/DC WALL MOUNT ADAPTER 5V 5W,690,0,"9.45000","0","1","MDS","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1A","5W","300mW (Max)","-","ITE (Commercial), Medical","Level VI","0°C ~ 40°C","Barrel Plug, 1.35mm I.D. x 3.5mm O.D. x 9.5mm","47.2"" (1.20m)","NEMA 1-15P","2.22"" L x 1.10"" W x 1.55"" H (56.4mm x 28.0mm x 39.5mm)","CB, CE, cURus"
https://www.cui.com/product/resource/digikeypdf/smi6.pdf,//media.digikey.com/Photos/CUI%20Photos/SMI6-Wall-Transformer.jpg,102-3681-ND,SMI6-5-K-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 6W,1363,0,"9.92000","0","1","SMI6 (6W)","Active","International","Wall Mount","Multi-Blade (Sold Separately)","90 ~ 264 VAC","5V","1.2A","6W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","60.2"" (1.53m)","Multi-Blade","2.52"" L x 1.59"" W x 1.18"" H (64.0mm x 40.5mm x 30.0mm)","CCC, CE, cULus, GS, PSE, RCM"
https://www.phihong.com/admin/uploads/PSX15A.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_PSA15A.jpg,993-1296-ND,PSC15A-050,Phihong USA,AC/DC WALL MOUNT ADAPTER 5V 15W,953,0,"10.05000","0","1","PSC15A (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","3A","15W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","NEMA 1-15P","2.81"" L x 1.97"" W x 1.23"" H (71.5mm x 50.0mm x 31.2mm)","cULus"
https://www.phihong.com/admin/uploads/PSX15A.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_PSA15A.jpg,993-1300-ND,PSA15A-120P6,Phihong USA,AC/DC WALL MOUNT ADAPTER 12V 15W,636,0,"10.05000","0","1","PSA15A (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1.25A","15W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","NEMA 1-15P","2.81"" L x 1.97"" W x 1.23"" H (71.5mm x 50.0mm x 31.2mm)","cULus"
https://www.cui.com/product/resource/digikeypdf/swi15-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI15-N.jpg,102-4159-ND,SWI15-5-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 15W,857,0,"10.16000","0","1","SWI15-N (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2A","15W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","NEMA 1-15P","2.80"" L x 1.30"" W x 1.91"" H (71.0mm x 33.0mm x 48.4mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3603-ND,SWI6-9-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 9V 6W,7406,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","670mA","6W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3606-ND,SWI6-3.3-N-P7,CUI Inc.,AC/DC WALL MOUNT ADAPTER 3.3V 5W,4921,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","3.3V","1.5A","5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 1.35mm I.D. x 3.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3605-ND,SWI6-12-N-P5R,CUI Inc.,AC/DC WALL MNT ADAPTER 12V 7.2W,2409,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","600mA","7.2W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug R/A, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3597-ND,SWI6-12-N-P5,CUI Inc.,AC/DC WALL MNT ADAPTER 12V 7.2W,2903,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","600mA","7.2W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3596-ND,SWI6-5-N-P6,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 7.5W,3752,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1.5A","7.5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3595-ND,SWI6-5-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 7.5W,1660,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1.5A","7.5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-4084-ND,SWI6-9-N-P1,CUI Inc.,AC/DC WALL MOUNT ADAPTER 9V 6W,1501,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","670mA","6W","100mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 40°C","Phono Plug, 3.5mm O.D. x 14.0mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-4085-ND,SWI6-12-N-P1,CUI Inc.,AC/DC WALL MNT ADAPTER 12V 7.2W,1124,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","600mA","7.2W","100mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 40°C","Phono Plug, 3.5mm O.D. x 14.0mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3613-ND,SWI6-9-N-N5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 9V 6W,947,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","670mA","6W","100mW (Max)","Negative Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3604-ND,SWI6-15-N-P5,CUI Inc.,AC/DC WALL MNT ADAPTER 15V 7.5W,711,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","15V","500mA","7.5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3611-ND,SWI6-5.9-N-P5,CUI Inc.,AC/DC WALL MNT ADAPTER 5.9V 7.1W,552,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5.9V","1.2A","7.1W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3610-ND,SWI6-5-N-P5R,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 7.5W,120,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1.5A","7.5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug R/A, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
//media.digikey.com/pdf/Data%20Sheets/Phihong%20PDFs/PSA10F-Q_Rev05_19_16.pdf,//media.digikey.com/Photos/Phihong%20USA/PSA10F-1.jpg,993-1194-ND,PSA10F-050Q(S),Phihong USA,IPOD IPAD IPHONE CHARGER 5V 10W,2107,0,"10.62000","0","1","PSA10F (10W)","Active","North America","Wall Mount","Fixed Blade, Multi-Blade (Sold Separately)","90 ~ 264 VAC","5V","2A","10W","150mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 1","0°C ~ 40°C","USB A Receptacle","-","NEMA 1-15P, Multi-Blade (Sold Separately)","2.36"" L x 1.85"" W x 0.59"" H (60.0mm x 47.0mm x 15.0mm)","CE, cULus"
https://www.xppower.com/Portals/0/pdfs/SF_VEL12.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEL12-US_dist.jpg,1470-3113-ND,VEL12US120-US-JA,XP Power,AC/DC WALL MOUNT ADAPTER 12V 12W,1822,0,"11.00000","0","1","VEL12 (12W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","NEMA 1-15P","2.99"" L x 1.16"" W x 1.73"" H (76.0mm x 29.5mm x 43.9mm)","CB, TUV, UL"
https://www.xppower.com/Portals/0/pdfs/SF_VEL12.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEL12-US_dist.jpg,1470-3112-ND,VEL12US090-US-JA,XP Power,AC/DC WALL MOUNT ADAPTER 9V 12W,1314,0,"11.00000","0","1","VEL12 (12W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","1.28A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","NEMA 1-15P","2.99"" L x 1.16"" W x 1.73"" H (76.0mm x 29.5mm x 43.9mm)","CB, TUV, UL"
https://www.phihong.com/admin/uploads/PSAA15W.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAA15W-050.jpg,993-1337-ND,PSAA15W-120L6,Phihong USA,AC/DC DESKTOP ADAPTER 12V 15W,1549,0,"11.03000","0","1","PSAA15W-L6 (15W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","12V","1.25A","15W","250mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C8","3.20"" L x 1.97"" W x 1.17"" H (81.2mm x 50.0mm x 29.8mm)","CB, CE, cULus"
https://www.phihong.com/admin/uploads/PSAA15W.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAA15W-050.jpg,993-1336-ND,PSAA15W-050L6,Phihong USA,AC/DC DESKTOP ADAPTER 5V 15W,585,0,"11.03000","0","1","PSAA15W-L6 (15W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","5V","3A","15W","250mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","39.4"" (1.00m)","IEC 320-C8","3.20"" L x 1.97"" W x 1.17"" H (81.2mm x 50.0mm x 29.8mm)","CB, CE, cULus"
https://www.phihong.com/admin/uploads/PSAA18U-L6.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAA18U-150L6.jpg,993-1304-ND,PSAA18U-120L6,Phihong USA,AC/DC DESKTOP ADAPTER 12V 18W,3177,0,"11.04000","0","1","PSAA18U-L6 (18W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","1.5A","18W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","IEC 320-C14","4.06"" L x 1.93"" W x 1.32"" H (103.0mm x 49.0mm x 33.5mm)","CE, cULus"
https://www.phihong.com/admin/uploads/PSAA18U-L6.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAA18U-150L6.jpg,993-1306-ND,PSAA18U-240L6,Phihong USA,AC/DC DESKTOP ADAPTER 24V 18W,2030,0,"11.04000","0","1","PSAA18U-L6 (18W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","750mA","18W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","IEC 320-C14","4.06"" L x 1.93"" W x 1.32"" H (103.0mm x 49.0mm x 33.5mm)","CE, cULus"
https://www.phihong.com/admin/uploads/PSAC24A.pdf,//media.digikey.com/photos/Phihong%20USA/PSAC24A-120L6.jpg,993-1342-ND,PSAC24A-120L6,Phihong USA,AC/DC WALL MOUNT ADAPTER 12V 24W,846,0,"11.26000","0","1","PSAC24A-L6 (24W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","2A","24W","30mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","3.29"" L x 1.38"" W x 2.11"" H (83.5mm x 35.0mm x 53.5mm)","CB, CE, cULus, cURus, TUV"
http://www.qualtekusa.com/images/Power%20Supplies/pdf_files/QFWB-36%20Series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_QFWB-36-Series.jpg,Q1184-ND,QFWB-36-24-US01,Qualtek,UNIVERSAL INPUT 36W 24VDC US PLU,799,0,"11.29000","0","1","QFWB-36 (36W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","24V","1.5A","36W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","NEMA 1-15P","3.82"" L x 1.78"" W x 1.26"" H (97.1mm x 45.1mm x 32.0mm)","cULus"
