Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3629CT-ND,TSX-3225 20.0000MF20G-AC3,EPSON,CRYSTAL 20.0000MHZ 9PF SMD,21491,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","20MHz","±20ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 105°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3629DKR-ND,TSX-3225 20.0000MF20G-AC3,EPSON,CRYSTAL 20.0000MHZ 9PF SMD,21491,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","20MHz","±20ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 105°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3636TR-ND,TSX-3225 16.0000MF18X-AC3,EPSON,CRYSTAL 16.0000MHZ 9PF SMD,7500,0,"0.22000","0","250","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","16MHz","±18ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3636CT-ND,TSX-3225 16.0000MF18X-AC3,EPSON,CRYSTAL 16.0000MHZ 9PF SMD,7855,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","16MHz","±18ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3636DKR-ND,TSX-3225 16.0000MF18X-AC3,EPSON,CRYSTAL 16.0000MHZ 9PF SMD,7855,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","16MHz","±18ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3625TR-ND,TSX-3225 38.4000MF10Z-AS3,EPSON,CRYSTAL 38.4000MHZ 8.5PF SMD,9750,0,"0.22000","0","250","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","38.4MHz","±10ppm","±10ppm","8.5pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3625CT-ND,TSX-3225 38.4000MF10Z-AS3,EPSON,CRYSTAL 38.4000MHZ 8.5PF SMD,9917,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","38.4MHz","±10ppm","±10ppm","8.5pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3625DKR-ND,TSX-3225 38.4000MF10Z-AS3,EPSON,CRYSTAL 38.4000MHZ 8.5PF SMD,9917,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","38.4MHz","±10ppm","±10ppm","8.5pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4373TR-ND,TSX-3225 24.0000MF10Z-C3,EPSON,CRYSTAL 24.00 MHZ 18PFSMD,8750,0,"0.22000","0","250","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","24MHz","±10ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4373CT-ND,TSX-3225 24.0000MF10Z-C3,EPSON,CRYSTAL 24.00 MHZ 18PFSMD,8977,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","24MHz","±10ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4373DKR-ND,TSX-3225 24.0000MF10Z-C3,EPSON,CRYSTAL 24.00 MHZ 18PFSMD,8977,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","24MHz","±10ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3627TR-ND,TSX-3225 26.0000MF09Z-AC3,EPSON,CRYSTAL 26.0000MHZ 9PF SMD,5500,0,"0.22000","0","250","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","26MHz","±9ppm","±10ppm","9pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3627CT-ND,TSX-3225 26.0000MF09Z-AC3,EPSON,CRYSTAL 26.0000MHZ 9PF SMD,5736,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","26MHz","±9ppm","±10ppm","9pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3627DKR-ND,TSX-3225 26.0000MF09Z-AC3,EPSON,CRYSTAL 26.0000MHZ 9PF SMD,5736,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","26MHz","±9ppm","±10ppm","9pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3628TR-ND,TSX-3225 16.0000MF09Z-AC3,EPSON,CRYSTAL 16.0000MHZ 9PF SMD,4750,0,"0.22000","0","250","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","16MHz","±9ppm","±10ppm","9pF","60 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3628CT-ND,TSX-3225 16.0000MF09Z-AC3,EPSON,CRYSTAL 16.0000MHZ 9PF SMD,5230,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","16MHz","±9ppm","±10ppm","9pF","60 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER3628DKR-ND,TSX-3225 16.0000MF09Z-AC3,EPSON,CRYSTAL 16.0000MHZ 9PF SMD,5230,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","16MHz","±9ppm","±10ppm","9pF","60 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3693TR-ND,FA-238 27.0000MB-C3,EPSON,CRYSTAL 27.0000MHZ 18PF SMD,5250,0,"0.22000","0","250","Tape & Reel (TR)","FA-238","Active","MHz Crystal","27MHz","±30ppm","±50ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3693CT-ND,FA-238 27.0000MB-C3,EPSON,CRYSTAL 27.0000MHZ 18PF SMD,5386,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","27MHz","±30ppm","±50ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3693DKR-ND,FA-238 27.0000MB-C3,EPSON,CRYSTAL 27.0000MHZ 18PF SMD,5386,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","27MHz","±30ppm","±50ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3687TR-ND,FA-238 18.4320MB-C3,EPSON,CRYSTAL 18.4320MHZ 18PF SMD,4500,0,"0.22000","0","250","Tape & Reel (TR)","FA-238","Active","MHz Crystal","18.432MHz","±30ppm","±50ppm","18pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3687CT-ND,FA-238 18.4320MB-C3,EPSON,CRYSTAL 18.4320MHZ 18PF SMD,4763,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","18.432MHz","±30ppm","±50ppm","18pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3687DKR-ND,FA-238 18.4320MB-C3,EPSON,CRYSTAL 18.4320MHZ 18PF SMD,4763,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","18.432MHz","±30ppm","±50ppm","18pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4260TR-ND,FA-238 25.0000MD30X-C3,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,2000,0,"0.22000","0","250","Tape & Reel (TR)","FA-238","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4260CT-ND,FA-238 25.0000MD30X-C3,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,2007,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4260DKR-ND,FA-238 25.0000MD30X-C3,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,2007,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3688TR-ND,FA-238 18.4320MB-K3,EPSON,CRYSTAL 18.4320MHZ 10PF SMD,1750,0,"0.22000","0","250","Tape & Reel (TR)","FA-238","Active","MHz Crystal","18.432MHz","±30ppm","±50ppm","10pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3688CT-ND,FA-238 18.4320MB-K3,EPSON,CRYSTAL 18.4320MHZ 10PF SMD,1861,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","18.432MHz","±30ppm","±50ppm","10pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER3688DKR-ND,FA-238 18.4320MB-K3,EPSON,CRYSTAL 18.4320MHZ 10PF SMD,1861,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","18.432MHz","±30ppm","±50ppm","10pF","80 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4249TR-ND,FA-238 20.0000MA50X-AG3,EPSON,CRYSTAL 20.00 MHZ 7.0PF SMD,1500,0,"0.22000","0","250","Tape & Reel (TR)","FA-238","Active","MHz Crystal","20MHz","±50ppm","±20ppm","7pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4249CT-ND,FA-238 20.0000MA50X-AG3,EPSON,CRYSTAL 20.00 MHZ 7.0PF SMD,1583,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","20MHz","±50ppm","±20ppm","7pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4249DKR-ND,FA-238 20.0000MA50X-AG3,EPSON,CRYSTAL 20.00 MHZ 7.0PF SMD,1583,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","20MHz","±50ppm","±20ppm","7pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4117TR-ND,FA-238 50.0000MB30X-K3,EPSON,CRYSTAL 50.000 MHZ 10PF SMD,1250,0,"0.22000","0","250","Tape & Reel (TR)","FA-238","Active","MHz Crystal","50MHz","±30ppm","±50ppm","10pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4117CT-ND,FA-238 50.0000MB30X-K3,EPSON,CRYSTAL 50.000 MHZ 10PF SMD,1283,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","50MHz","±30ppm","±50ppm","10pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4117DKR-ND,FA-238 50.0000MB30X-K3,EPSON,CRYSTAL 50.000 MHZ 10PF SMD,1283,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","50MHz","±30ppm","±50ppm","10pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC1265TR-ND,ECS-50-20-5PX-TR,ECS Inc.,CRYSTAL 5.0000MHZ 20PF SMD,41000,0,"0.22011","0","1000","Tape & Reel (TR)","CSM-7X","Active","MHz Crystal","5MHz","±50ppm","±30ppm","20pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC1265CT-ND,ECS-50-20-5PX-TR,ECS Inc.,CRYSTAL 5.0000MHZ 20PF SMD,41343,0,"0.45000","0","1","Cut Tape (CT)","CSM-7X","Active","MHz Crystal","5MHz","±50ppm","±30ppm","20pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC1265DKR-ND,ECS-50-20-5PX-TR,ECS Inc.,CRYSTAL 5.0000MHZ 20PF SMD,41343,0,"Digi-Reel","0","1","Digi-Reel®","CSM-7X","Active","MHz Crystal","5MHz","±50ppm","±30ppm","20pF","80 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER2407TR-ND,MC-306 32.7680K-A0:ROHS,EPSON,CRYSTAL 32.7680KHZ 12.5PF SMD,179000,0,"0.22400","0","1000","Tape & Reel (TR)","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER2407CT-ND,MC-306 32.7680K-A0:ROHS,EPSON,CRYSTAL 32.7680KHZ 12.5PF SMD,180225,0,"0.46000","0","1","Cut Tape (CT)","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER2407DKR-ND,MC-306 32.7680K-A0:ROHS,EPSON,CRYSTAL 32.7680KHZ 12.5PF SMD,180225,0,"Digi-Reel","0","1","Digi-Reel®","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4203TR-ND,FA-20H 25.0000MD30Y-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,14000,0,"0.22400","0","1000","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4203CT-ND,FA-20H 25.0000MD30Y-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,15076,0,"0.46000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4203DKR-ND,FA-20H 25.0000MD30Y-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,15076,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER4097TR-ND,MC-306 32.7680K-E0:PURE SN,EPSON,CRYSTAL 32.7680 KHZ 6.0PF SMD,6000,0,"0.22400","0","1000","Tape & Reel (TR)","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER4097CT-ND,MC-306 32.7680K-E0:PURE SN,EPSON,CRYSTAL 32.7680 KHZ 6.0PF SMD,6403,0,"0.46000","0","1","Cut Tape (CT)","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
