Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Features","Capacitance","Impedance","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
http://www.ecsxtal.com/store/pdf/ZTAR.pdf,//media.digikey.com/Photos/ECS%20Photos/ZTA-Series-10.jpg,X917-ND,ZTA-16.00MX,ECS Inc.,CER RES 16.0000MHZ T/H,1087,1500,"0.60000","0","1","Bulk","ZTA","Active","Ceramic","16MHz","±0.3%","±0.5%","-","-","30 Ohms","-20°C ~ 80°C","Through Hole","Radial - 2 Lead, 5.00mm Pitch","0.394"" L x 0.197"" W (10.00mm x 5.00mm)","0.394"" (10.00mm)"
https://abracon.com/Resonators/SAWRES/ASR433.92E.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASR5%20SERIES.JPG,535-9280-2-ND,ASR433.92E-T,Abracon LLC,SAW RES 433.9200MHZ SMD,7000,0,"0.70500","0","1000","Tape & Reel (TR)","ASR","Active","SAW","433.92MHz","-","-","-","-","-","-40°C ~ 85°C","Surface Mount","8-SMD","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.053"" (1.35mm)"
https://abracon.com/Resonators/SAWRES/ASR433.92E.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASR5%20SERIES.JPG,535-9280-1-ND,ASR433.92E-T,Abracon LLC,SAW RES 433.9200MHZ SMD,8270,0,"1.16000","0","1","Cut Tape (CT)","ASR","Active","SAW","433.92MHz","-","-","-","-","-","-40°C ~ 85°C","Surface Mount","8-SMD","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.053"" (1.35mm)"
https://abracon.com/Resonators/SAWRES/ASR433.92E.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASR5%20SERIES.JPG,535-9280-6-ND,ASR433.92E-T,Abracon LLC,SAW RES 433.9200MHZ SMD,8270,0,"Digi-Reel","0","1","Digi-Reel®","ASR","Active","SAW","433.92MHz","-","-","-","-","-","-40°C ~ 85°C","Surface Mount","8-SMD","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.053"" (1.35mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-6004-3-ND,CSTLS4M00G56Z-A0,Murata Electronics North America,CER RES 4.0000MHZ 47PF T/H,2000,0,"0.13264","0","2000","Tape & Box (TB)","CERALOCK® CSTLS","Active","Ceramic","4MHz","-0.4, +0.2%","±0.5%","Built in Capacitor","47pF","30 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-6004-1-ND,CSTLS4M00G56Z-A0,Murata Electronics North America,CER RES 4.0000MHZ 47PF T/H,2834,0,"0.27000","0","1","Cut Tape (CT)","CERALOCK® CSTLS","Active","Ceramic","4MHz","-0.4, +0.2%","±0.5%","Built in Capacitor","47pF","30 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://abracon.com/Resonators/AWSCR_CW.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCRE-CW2.5%20SERIES.JPG,535-10041-2-ND,AWSCR-32.00CW-T,Abracon LLC,CER RES 32.0000MHZ 5PF SMD,12000,0,"0.27750","0","3000","Tape & Reel (TR)","AWSCR-CW","Active","Ceramic","32MHz","±0.2%","±0.5%","Built in Capacitor","5pF","50 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.047"" (1.19mm)"
https://abracon.com/Resonators/AWSCR_CW.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCRE-CW2.5%20SERIES.JPG,535-10041-1-ND,AWSCR-32.00CW-T,Abracon LLC,CER RES 32.0000MHZ 5PF SMD,12200,0,"0.61000","0","1","Cut Tape (CT)","AWSCR-CW","Active","Ceramic","32MHz","±0.2%","±0.5%","Built in Capacitor","5pF","50 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.047"" (1.19mm)"
https://abracon.com/Resonators/AWSCR_CW.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCRE-CW2.5%20SERIES.JPG,535-10041-6-ND,AWSCR-32.00CW-T,Abracon LLC,CER RES 32.0000MHZ 5PF SMD,12200,0,"Digi-Reel","0","1","Digi-Reel®","AWSCR-CW","Active","Ceramic","32MHz","±0.2%","±0.5%","Built in Capacitor","5pF","50 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.047"" (1.19mm)"
http://www.ecsxtal.com/store/pdf/zttr.pdf,"//media.digikey.com/photos/ECS%20Photos/ZTT-MT,MX%20SERIES.jpg",XC1807-ND,ZTT-7.37MT,ECS Inc.,CER RES 7.3700MHZ 30PF T/H,2397,6000,"0.60000","0","1","Bulk","ZTT","Active","Ceramic","7.37MHz","±0.3%","±0.5%","Built in Capacitor","30pF","25 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.394"" L x 0.197"" W (10.00mm x 5.00mm)","0.394"" (10.00mm)"
http://www.ecsxtal.com/store/pdf/ecs-SDR1R.pdf,//media.digikey.com/Photos/ECS%20Photos/ECS-SDR15%20SERIES.JPG,XC998TR-ND,ECS-SDR1-4339-TR,ECS Inc.,SAW RES 433.9200MHZ SMD,1000,0,"1.72550","0","1000","Tape & Reel (TR)","ECS-SDR1","Active","SAW","433.92MHz","-","±75kHz","-","-","-","-40°C ~ 85°C","Surface Mount","8-SMD","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.059"" (1.50mm)"
http://www.ecsxtal.com/store/pdf/ecs-SDR1R.pdf,//media.digikey.com/Photos/ECS%20Photos/ECS-SDR15%20SERIES.JPG,XC998CT-ND,ECS-SDR1-4339-TR,ECS Inc.,SAW RES 433.9200MHZ SMD,2135,389,"2.81000","0","1","Cut Tape (CT)","ECS-SDR1","Active","SAW","433.92MHz","-","±75kHz","-","-","-","-40°C ~ 85°C","Surface Mount","8-SMD","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.059"" (1.50mm)"
http://www.ecsxtal.com/store/pdf/ecs-SDR1R.pdf,//media.digikey.com/Photos/ECS%20Photos/ECS-SDR15%20SERIES.JPG,XC998DKR-ND,ECS-SDR1-4339-TR,ECS Inc.,SAW RES 433.9200MHZ SMD,2135,389,"Digi-Reel","0","1","Digi-Reel®","ECS-SDR1","Active","SAW","433.92MHz","-","±75kHz","-","-","-","-40°C ~ 85°C","Surface Mount","8-SMD","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.059"" (1.50mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-16667-3-ND,CSTLS4M00G56-A0,Murata Electronics North America,CER RESONATOR,6000,0,"0.11440","0","2000","Tape & Box (TB)","CERALOCK® CSTLS","Active","Ceramic","4MHz","±0.2%","±0.5%","Built in Capacitor","47pF","30 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-16667-1-ND,CSTLS4M00G56-A0,Murata Electronics North America,CER RESONATOR,6630,0,"0.24000","0","1","Cut Tape (CT)","CERALOCK® CSTLS","Active","Ceramic","4MHz","±0.2%","±0.5%","Built in Capacitor","47pF","30 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-16666-3-ND,CSTLS3M58G53-A0,Murata Electronics North America,CER RESONATOR,20000,0,"0.11680","0","2000","Tape & Box (TB)","CERALOCK® CSTLS","Active","Ceramic","3.58MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-16666-1-ND,CSTLS3M58G53-A0,Murata Electronics North America,CER RESONATOR,20702,0,"0.24000","0","1","Cut Tape (CT)","CERALOCK® CSTLS","Active","Ceramic","3.58MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNE8M38G550000R0.jpg,490-18270-2-ND,CSTNE8M38G550000R0,Murata Electronics North America,3.2X1.3X0.7MM 8.388MHZ CERAMIC R,3000,0,"0.14610","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","8.388MHz","±0.2%","±0.5%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNE8M38G550000R0.jpg,490-18270-1-ND,CSTNE8M38G550000R0,Murata Electronics North America,3.2X1.3X0.7MM 8.388MHZ CERAMIC R,3000,0,"0.32000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","8.388MHz","±0.2%","±0.5%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNE8M38G550000R0.jpg,490-18270-6-ND,CSTNE8M38G550000R0,Murata Electronics North America,3.2X1.3X0.7MM 8.388MHZ CERAMIC R,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","8.388MHz","±0.2%","±0.5%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801160691742/SPEC-CSTNE12M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-18263-2-ND,CSTNE12M2G55A000R0,Murata Electronics North America,3.2X1.3X0.7MM 12.288MHZ CERAMIC,3000,0,"0.17145","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","12.288MHz","±0.2%","±0.5%","Built in Capacitor","33pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801160691742/SPEC-CSTNE12M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-18263-1-ND,CSTNE12M2G55A000R0,Murata Electronics North America,3.2X1.3X0.7MM 12.288MHZ CERAMIC,3000,0,"0.38000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","12.288MHz","±0.2%","±0.5%","Built in Capacitor","33pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801160691742/SPEC-CSTNE12M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-18263-6-ND,CSTNE12M2G55A000R0,Murata Electronics North America,3.2X1.3X0.7MM 12.288MHZ CERAMIC,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","12.288MHz","±0.2%","±0.5%","Built in Capacitor","33pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-16665-2-ND,CSTCR4M91G55-R0,Murata Electronics North America,CER RESONATOR,3000,0,"0.19290","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","4.91MHz","±0.1%","±0.5%","Built in Capacitor","39pF","60 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-16665-1-ND,CSTCR4M91G55-R0,Murata Electronics North America,CER RESONATOR,3461,0,"0.42000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","4.91MHz","±0.1%","±0.5%","Built in Capacitor","39pF","60 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-16665-6-ND,CSTCR4M91G55-R0,Murata Electronics North America,CER RESONATOR,3461,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","4.91MHz","±0.1%","±0.5%","Built in Capacitor","39pF","60 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801160691742/SPEC-CSTNE12M0GH5L000R0.pdf,-,490-18264-2-ND,CSTNE12M2GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 12.288MHZ CERAMIC,3000,0,"0.20145","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","12.288MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801160691742/SPEC-CSTNE12M0GH5L000R0.pdf,-,490-18264-1-ND,CSTNE12M2GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 12.288MHZ CERAMIC,3000,0,"0.44000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","12.288MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801160691742/SPEC-CSTNE12M0GH5L000R0.pdf,-,490-18264-6-ND,CSTNE12M2GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 12.288MHZ CERAMIC,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","12.288MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,-,490-18272-2-ND,CSTNE9M83GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 9.83MHZ CERAMIC RE,3000,0,"0.20145","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","9.83MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,-,490-18272-1-ND,CSTNE9M83GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 9.83MHZ CERAMIC RE,3000,0,"0.44000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","9.83MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,-,490-18272-6-ND,CSTNE9M83GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 9.83MHZ CERAMIC RE,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","9.83MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801161019422/SPEC-CSTNE16M0VH3L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNE19M2VH3L000R0.jpg,490-18268-2-ND,CSTNE19M2VH3L000R0,Murata Electronics North America,3.2X1.3X0.7MM 19.2MHZ CERAMIC RE,3000,0,"0.21015","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","19.2MHz","±0.11%","±0.07%","Built in Capacitor","15pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801161019422/SPEC-CSTNE16M0VH3L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNE19M2VH3L000R0.jpg,490-18268-1-ND,CSTNE19M2VH3L000R0,Murata Electronics North America,3.2X1.3X0.7MM 19.2MHZ CERAMIC RE,3000,0,"0.46000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","19.2MHz","±0.11%","±0.07%","Built in Capacitor","15pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801161019422/SPEC-CSTNE16M0VH3L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNE19M2VH3L000R0.jpg,490-18268-6-ND,CSTNE19M2VH3L000R0,Murata Electronics North America,3.2X1.3X0.7MM 19.2MHZ CERAMIC RE,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","19.2MHz","±0.11%","±0.07%","Built in Capacitor","15pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18276-2-ND,CSTNR6M00GH5C000R0,Murata Electronics North America,4.5X2.0X1.1MM 6MHZ CERAMIC RESON,3000,0,"0.22245","0","3000","Tape & Reel (TR)","CERALOCK® CSTNR","Active","Ceramic","6MHz","±0.13%","±0.07%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18276-1-ND,CSTNR6M00GH5C000R0,Murata Electronics North America,4.5X2.0X1.1MM 6MHZ CERAMIC RESON,3000,0,"0.49000","0","1","Cut Tape (CT)","CERALOCK® CSTNR","Active","Ceramic","6MHz","±0.13%","±0.07%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18276-6-ND,CSTNR6M00GH5C000R0,Murata Electronics North America,4.5X2.0X1.1MM 6MHZ CERAMIC RESON,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNR","Active","Ceramic","6MHz","±0.13%","±0.07%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18274-2-ND,CSTNR4M91GH5C000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.915MHZ CERAMIC R,3000,0,"0.22305","0","3000","Tape & Reel (TR)","CERALOCK® CSTNR","Active","Ceramic","4.915MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18274-1-ND,CSTNR4M91GH5C000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.915MHZ CERAMIC R,3000,0,"0.49000","0","1","Cut Tape (CT)","CERALOCK® CSTNR","Active","Ceramic","4.915MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18274-6-ND,CSTNR4M91GH5C000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.915MHZ CERAMIC R,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNR","Active","Ceramic","4.915MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18273-2-ND,CSTNR4M19GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.194MHZ CERAMIC R,3000,0,"0.23295","0","3000","Tape & Reel (TR)","CERALOCK® CSTNR","Active","Ceramic","4.194MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18273-1-ND,CSTNR4M19GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.194MHZ CERAMIC R,3000,0,"0.51000","0","1","Cut Tape (CT)","CERALOCK® CSTNR","Active","Ceramic","4.194MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18273-6-ND,CSTNR4M19GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.194MHZ CERAMIC R,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNR","Active","Ceramic","4.194MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801161019422/SPEC-CSTNE16M0VH3L000R0.pdf,-,490-18267-2-ND,CSTNE18M4V53C000R0,Murata Electronics North America,3.2X1.3X0.7MM 18.432MHZ CERAMIC,3000,0,"0.23490","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","18.432MHz","±0.15%","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801161019422/SPEC-CSTNE16M0VH3L000R0.pdf,-,490-18267-1-ND,CSTNE18M4V53C000R0,Murata Electronics North America,3.2X1.3X0.7MM 18.432MHZ CERAMIC,3000,0,"0.52000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","18.432MHz","±0.15%","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801161019422/SPEC-CSTNE16M0VH3L000R0.pdf,-,490-18267-6-ND,CSTNE18M4V53C000R0,Murata Electronics North America,3.2X1.3X0.7MM 18.432MHZ CERAMIC,3000,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","18.432MHz","±0.15%","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18275-2-ND,CSTNR4M91GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.915MHZ CERAMIC R,3000,0,"0.24105","0","3000","Tape & Reel (TR)","CERALOCK® CSTNR","Active","Ceramic","4.915MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,-,490-18275-1-ND,CSTNR4M91GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 4.915MHZ CERAMIC R,3000,0,"0.53000","0","1","Cut Tape (CT)","CERALOCK® CSTNR","Active","Ceramic","4.915MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
