Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","For Use With/Related Products"
//media.digikey.com/pdf/Data%20Sheets/Digi-Key%20PDFs/PCB-RULER-12INCH_Rev_2016.pdf,//media.digikey.com/Photos/Digi-Key%20Photos/PCB-RULER-12INCH.JPG,PCB-RULER-ND,PCB-RULER-12INCH,Digi-Key Electronics,PCB LAYOUT REFERENCE RULER 12"",11126,0,"4.95000","0","1","-","Active","Ruler","Printed Circuit Boards"
//media.digikey.com/PDF/Data%20Sheets/TPI%20PDFs/3C301.pdf,//media.digikey.com/Photos/TPI%20Photos/MFG_3C301-NB.jpg,290-1957-ND,3C301-NB,TPI (Test Products Int),CALIPER 6"" ELECT DGTL STEEL,562,814,"33.97000","0","1","-","Active","Digital Caliper","Measurements"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/TOL-13114_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/TOL-13114.JPG,1568-1132-ND,TOL-13114,SparkFun Electronics,TOOL RESISTOR LEAD BENDING,152,0,"4.80000","0","1","-","Active","Lead Forming Tool","Resistors"
http://www.tensility.com/pdffiles/55-00096.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_55-00096.JPG,839-1444-ND,55-00096,Tensility International Corp,TOOL FOR PWR PLUG ASSEM,453,0,"5.92000","0","1","-","Active","Assembly Tool","-"
http://documents.desco.com/PDF/35250.pdf,//media.digikey.com/photos/Desco%20Photos/35250.JPG,16-1138-ND,35250,MENDA/EasyBraid,THREADER WIRE FOR HARNESS,182,0,"6.44000","0","1","Menda®","Active","Wire Threader (Spoon)","Wire Harnesses"
http://www.amphenol-industrial.com/images/datasheets/IDS-39%20H4%20Panel%20Connector.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_H4TW0001.jpg,956-1011-ND,H4TW0001,Amphenol Industrial Operations,WRENCH TOOL H4,314,0,"8.05000","0","1","Helios H4","Active","Wrench","Photovoltaic (Solar Panel) Connectors"
https://industrial.omron.us/en/media/Gotcha_Stick_Flyer_EN_201602_S47IE01_tcm849-83496.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_88050-0090_View1.jpg,Z7828-ND,88050-0090,Omron Automation and Safety,GOTCHA STICK SAFETY TRAINER,477,0,"15.82000","0","1","-","Active","Ruler","Measurements"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3019_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3019.jpg,1528-2298-ND,3019,Adafruit Industries LLC,THIRD HAND PANA HAND WORKSTATION,62,0,"68.69000","0","1","-","Active","Third Hand","PanaVise, PanaVise Jr, Printed Circuit Boards"
-,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/1554.JPG,1528-1024-ND,1554,Adafruit Industries LLC,PCB RULER 6"",431,0,"4.95000","0","1","-","Active","Ruler","Printed Circuit Boards"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/WihaCat2004.pdf,//media.digikey.com/Photos/Wiha/MFG_40010.jpg,431-1056-ND,40010,Wiha,MAGNETIZER/DEMAGNETIZER 2""X2""X1"",103,0,"6.10000","0","1","-","Active","Magnetizer/Demagnetizer","Steel Tools, Small Parts"
-,//media.digikey.com/Photos/Amphenol%20Photos/H4TW0002.JPG,956-1041-ND,H4TW0002,Amphenol Industrial Operations,HELIOS H4 SOLAR CONNECTOR WRENCH,204,0,"6.97000","0","1","Helios H4","Active","Wrench","Photovoltaic (Solar Panel) Connectors"
-,-,WM23597-ND,0867730011,Molex,PROTECTIVE TUBING (MU),150,1600,"2.90000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0428_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0428_A.jpg,1910-1050-ND,PIS-0428,Pi Supply,RASPIO GPIO RULER,102,0,"9.28000","0","1","-","Active","Ruler","Measurements"
-,-,A125679-ND,2213586-2,TE Connectivity AMP Connectors,NECTOR M 3P MOLDED DE-LATCH TOOL,921,0,"4.54000","0","1","-","Active","Unlock Tool","Circular Connectors"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2213783&DocType=Customer+Drawing&DocLang=English,-,A125680-ND,2213783-1,TE Connectivity AMP Connectors,"NECTOR M 5,6,7 MOLDED DE-LATCH T",457,0,"5.06000","0","1","-","Active","Unlock Tool","Circular Connectors"
-,-,AIH4TW0000-ND,H4TW0000,Amphenol Industrial Operations,H4 WRENCH TOOL,344,0,"6.49000","0","1","Helios H4","Obsolete","Wrench","Connectors"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/photos/Apex%20Tool%20Photos/9938BK.jpg,9938BK-ND,9938BK,Apex Tool Group,REAMER BLADE 1/8X3/8"" BULK,114,0,"11.80000","0","1","Xcelite®, 99®","Obsolete","Reamer","General Purpose"
http://cdn.sparkfun.com/datasheets/Tools/TOL-11784a.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_TOL-11784.jpg,1568-1077-ND,TOL-11784,SparkFun Electronics,KIT HELPING THIRD HANDS TOOL,54,0,"34.95000","0","1","-","Active","Third Hand","Printed Circuit Boards"
//media.digikey.com/PDF/Data%20Sheets/TPI%20PDFs/3C350.pdf,//media.digikey.com/Photos/TPI%20Photos/MFG_3C350-NB.jpg,290-1958-ND,3C350-NB,TPI (Test Products Int),CALIPER 6"" ELECT DGTL W/FRACTION,78,0,"39.64000","0","1","-","Active","Digital Caliper","Measurements"
https://cdn.harwin.com/pdfs/Z80-299.pdf,//media.digikey.com/Photos/Harwin/MFG_Z80-299.JPG,952-3029-ND,Z80-299,Harwin Inc.,DATAMATE L-TEK DE-LATCHING TOOL,8,0,"345.96000","0","1","Datamate","Active","Unlock Tool","Rectangular Connectors"
http://www.panduit.com/heiler/PartDrawings/C-SSMEHT187-TM26399B01-001--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_MEHT187.jpg,298-10729-ND,MEHT187,Panduit Corp,TOOL METAL TAPE EMBOSSING,6,0,"925.75000","0","1","-","Active","Embosser","META-X, METS3-X, METS4-X"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26798.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CAT-05-PP-BL.jpg,RPC3555-ND,CAT-05-PP-BL,Essentra Components,INSTALL TOOL FOR SHR-05 BLUE,463,0,"2.24000","0","1","-","Active","Installation Tool","Wire Harnesses"
https://www.panduit.com/content/dam/panduit/en/products/assets/e/eg/egj/egjt/egjt1/media/C-COEGJT-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_EGJT-1.JPG,298-12634-ND,EGJT-1,Panduit Corp,THIS TERMINATION TOOL ASSISTS IN,58,0,"3.98000","0","1","-","Active","Termination Tool","Modular Connectors"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/200-332_Web.pdf,"//media.digikey.com/Photos/Digilent,%20Inc/MFG_200-332.jpg",1286-1159-ND,200-332,"Digilent, Inc.",DIGILENT PCB RULER,35,0,"4.99000","0","1","Pmod™","Active","Ruler","Printed Circuit Boards"
https://www.lemo.com/catalog/ROW/UK_English/unipole_multipole.pdf#Search=""DCH.91.161.PA"",//media.digikey.com/Photos/LEMO%20Photos/DCH.91.161.PA.JPG,1124-1315-ND,DCH.91.161.PA,LEMO,TOOL SPANNER FOR NOTCHED NUT,28,0,"19.61000","0","1","-","Active","Spanner Tool","Nuts"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96449_TapeMeasuresFYL_Brochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86125.JPG,1742-1021-ND,86125,"Klein Tools, Inc.",25 FOOT SINGLE HOOK NON-MAGNETIC,16,0,"20.52000","0","1","-","Active","Tape Measure","Measurements"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1207608.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1207608.jpg,277-5437-ND,1207608,Phoenix Contact,ACT TOOL FOR SPRING TERM BLOCK,40,177,"21.83000","0","1","-","Active","Actuation Tool","Terminal Blocks"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96449_TapeMeasuresFYL_Brochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86315.JPG,1742-1031-ND,86315,"Klein Tools, Inc.",5 M DOUBLE HOOK MAGNETIC TAPE ME,14,0,"23.38000","0","1","-","Active","Tape Measure","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96449_TapeMeasuresFYL_Brochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86375.JPG,1742-1052-ND,86375,"Klein Tools, Inc.",7.5 M DOUBLE HOOK MAGNETIC TAPE,8,0,"28.51000","0","1","-","Active","Tape Measure","Measurements"
http://www.caltestelectronics.com/images/attachments/P2246A0rA_drawing.pdf,//media.digikey.com/Photos/BK%20Precision%20Photos/CT2246A.jpg,BKCT2246A-ND,CT2246A,Cal Test Electronics,"WRENCH SET, SSOCKETS - 2 PCS",40,0,"35.95000","0","1","-","Active","Assembly Tool","Banana Jacks, Standard"
-,//media.digikey.com/Photos/Parallax%20Photos/910-27200.JPG,910-27200-ND,910-27200,Parallax Inc.,PARALLAX LEATHERMAN SQUIRT,10,0,"41.24000","0","1","-","Active","Multi-tool","General Purpose"
https://www.arieselec.com/products/data/22003-dip-sizer-and-extractor-tool.pdf,//media.digikey.com/photos/Aries/T516AS.jpg,A998-ND,T-516AS,Aries Electronics,HAND TOOL IC LEG SIZER,22,0,"42.00000","0","1","DIP-R-SIZER™","Active","IC Pin Straightener","Integrated Circuits"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/Photos/Harwin/Z125-9261000.jpg,952-2688-ND,Z125-9261000,Harwin Inc.,TOOL SEPARATOR FOR GECKO 10POS,12,0,"50.35000","0","1","-","Active","Unlock Tool","Rectangular Connectors"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/photos/Harwin/Z125-9262600.JPG,952-2692-ND,Z125-9262600,Harwin Inc.,TOOL SEPARATOR FOR GECKO 26POS,8,0,"53.45000","0","1","Gecko","Active","Unlock Tool","Rectangular Connectors"
-,//media.digikey.com/photos/Samtec%20Photos/TOOL-BNC7T-01.JPG,SAM12214-ND,TOOL-BNC7T-01,Samtec Inc.,TOOL,13,0,"59.50000","0","1","-","Active","Removal Tool","BNC Plugs"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1208432.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1208432.jpg,277-10918-ND,1208432,Phoenix Contact,HEX DRIVE CBL ASSY NUT FOR M12,11,38,"88.98000","0","1","-","Active","Assembly Tool","Circular Connectors"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1900000000_DS.pdf,//media.digikey.com/photos/Weidmuller/MFG_1900000000.jpg,281-3447-ND,1900000000,Weidmüller,TOOL CABLE GLAND,6,15,"95.05000","0","1","Screwty®","Active","Assembly Tool","Circular Connectors"
http://www.essentracomponents.com.sg/images-line/pdfs/SRPL-2.pdf,//media.digikey.com/photos/Richco%20Photos/SRPL-2.jpg,RPC4951-ND,SRPL-2,Essentra Components,TOOL SRB PINCHER,8,0,"143.76000","0","1","-","Active","Installation Tool","Bushings"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96489_CrossLineLevels_SellSheet_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_93LCLS.JPG,1742-1349-ND,93LCLS,"Klein Tools, Inc.",SELF-LEVELING CROSS-LINE LASER L,11,0,"172.05000","0","1","-","Active","Laser Level","Measurements"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1910000000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1910000000.jpg,281-3825-ND,1910000000,Weidmüller,SCREWTY SET WITH ATTACHMENTS,5,21,"226.77000","0","1","Screwty®","Active","Assembly Tool","Circular Connectors"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53732SEN.jpg,1742-1320-ND,53732SEN,"Klein Tools, Inc.",KNOCKOUT PUNCH SET WITH WRENCH,2,0,"326.12000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://www.molex.com/pdm_docs/ats/ATS-622024400.pdf,//media.digikey.com/Photos/Molex/0622024400.JPG,WM11934-ND,0622024400,Molex,MIZU-P25 CAP SEALING TOOL,4,1,"708.75000","0","1","Mizu-P25","Active","Assembly Tool","Rectangular Connectors"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/PV-670x_Dwg.PDF,//media.digikey.com/Photos/Amphenol%20Photos/PV-670804-000.jpg,956-1012-ND,PV-670804-000,Amphenol Industrial Operations,RING TOOL H4,988,0,"2.31000","0","1","Helios H4","Active","Unlock Tool","Photovoltaic (Solar Panel) Connectors"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/12002.pdf,//media.digikey.com/Photos/Aven%20Photos/12002.jpg,243-1166-ND,12002,Aven Tools,HEMOSTAT CURVED 3 1/2IN,36,0,"4.97000","0","1","-","Active","Hemostat","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/12015.pdf,//media.digikey.com/Photos/Aven%20Photos/12015.jpg,243-1168-ND,12015,Aven Tools,HEMOSTAT STRAIGHT 5IN,28,0,"4.97000","0","1","-","Active","Hemostat","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3434_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3434.JPG,1528-2288-ND,3434,Adafruit Industries LLC,STAINLESS STEEL SPUDGER - DOUBLE,65,0,"5.50000","0","1","-","Active","Pry Tool, Spudger","Tablets, Smartphones"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/12017.pdf,//media.digikey.com/Photos/Aven%20Photos/12017.jpg,243-1170-ND,12017,Aven Tools,HEMOSTAT STRAIGHT 6IN,73,0,"6.28000","0","1","-","Active","Hemostat","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/12014.pdf,//media.digikey.com/Photos/Aven%20Photos/12014.jpg,243-1167-ND,12014,Aven Tools,HEMOSTAT CURVED PLASTIC 6IN,53,0,"6.77000","0","1","-","Active","Hemostat","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2414_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2414.jpg,1528-2122-ND,2414,Adafruit Industries LLC,IFIXIT JIMMY - ELECTRONICS OPENI,59,0,"7.95000","0","1","iFixit","Active","Pry Tool, Spudger","Tablets, Smartphones"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56005.JPG,1742-1006-ND,56005,"Klein Tools, Inc.",1/4"" (6 MM) WIDE STEEL FISH TAPE,9,0,"18.95000","0","1","-","Active","Fish Tape","Wire Fishing, Pulling"
-,//media.digikey.com/Photos/Desco%20Photos/35180.jpg,16-1215-ND,35180,MENDA/EasyBraid,IC TUBE PIN EXTRACTOR,9,0,"23.94000","0","1","Menda®, Extract-O-Saurus","Active","Pin Extractor","Tubes"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96464%20Bubble_Levels.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_935R.JPG,1742-1039-ND,935R,"Klein Tools, Inc.","ALUMINUM TORPEDO LEVEL, RARE EAR",10,0,"25.60000","0","1","-","Active","Level","Measurements"
http://content.yudu.com/web/2i025/0A2sznz/HakkoProducts2017/flash/resources/index.htm,//media.digikey.com/Photos/Hakko/MFG_DP-15-N.jpg,1691-1294-ND,DP-15-N,"American Hakko Products, Inc.","TOOL,DEPANELING, PCB, 1.5MM",12,0,"26.27000","0","1","-","Active","Depaneling Tool","Printed Circuit Boards"
-,"//media.digikey.com/Photos/American%20Hakko%20Products,%20Inc/MFG_PNR-5000-D.jpg",1691-1415-ND,PNR-5000-D,"American Hakko Products, Inc.",LEAD FORMER C STAND-OFF 18AWG DI,29,0,"26.97000","0","1","-","Active","Lead Forming Tool","-"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96449_TapeMeasuresFYL_Brochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86225.JPG,1742-1051-ND,86225,"Klein Tools, Inc.",25' DOUBLE HOOK MAGNETIC TAPE ME,18,0,"28.51000","0","1","-","Active","Tape Measure","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96464%20Bubble_Levels.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_935AB4V.JPG,1742-1060-ND,935AB4V,"Klein Tools, Inc.","ACCU-BEND LEVEL, 4 VIAL, REM",6,0,"30.04000","0","1","ACCU-BEND™","Active","Level","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96449_TapeMeasuresFYL_Brochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86230.JPG,1742-1058-ND,86230,"Klein Tools, Inc.",30' DOUBLE HOOK MAGNETIC TAPE ME,6,0,"32.62000","0","1","-","Active","Tape Measure","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SawsandBlades.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_702-12.JPG,1742-1059-ND,702-12,"Klein Tools, Inc.",HIGH-TENSION HACKSAW,19,0,"32.83000","0","1","-","Active","Hacksaw","Metals, Plastics"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96464%20Bubble_Levels.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_935RB.JPG,1742-1074-ND,935RB,"Klein Tools, Inc.","TORPEDO BILLET LEVEL, RARE EARTH",6,0,"35.96000","0","1","-","Active","Level","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96464%20Bubble_Levels.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_935RBLT.JPG,1742-1089-ND,935RBLT,"Klein Tools, Inc.","LIGHTED TORPEDO BILLET LEVEL, RE",6,0,"43.58000","0","1","-","Active","Level","Measurements"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/photos/Harwin/Z125-9262000.JPG,952-2691-ND,Z125-9262000,Harwin Inc.,TOOL SEPARATOR FOR GECKO 20POS,10,0,"50.35000","0","1","Gecko","Active","Unlock Tool","Rectangular Connectors"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/photos/Harwin/Z125-9260600.JPG,952-2687-ND,Z125-9260600,Harwin Inc.,TOOL SEPARATOR FOR GECKO 6POS,8,0,"50.35000","0","1","Gecko","Active","Unlock Tool","G125 Series Connectors"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32217.JPG,1742-1188-ND,32217,"Klein Tools, Inc.",8PC DRILL TAP TOOL,14,0,"57.36000","0","1","-","Active","Drill Tap Set","Metals, Plastics"
https://cdn.harwin.com/pdfs/Z80-298.pdf,//media.digikey.com/photos/Harwin/Z80-298.JPG,952-2368-ND,Z80-298,Harwin Inc.,SCREW DRIVER TOOL FOR J-TEK,6,0,"59.50000","0","1","Datamate","Active","Installation Tool","Rectangular Connectors"
//media.digikey.com/PDF/Data%20Sheets/TPI%20PDFs/3M701.pdf,//media.digikey.com/Photos/TPI%20Photos/MFG_3Mx01-NB.jpg,290-1961-ND,3M701-NB,TPI (Test Products Int),25MM MECH DIGITAL MICROMETER,29,35,"64.21000","0","1","-","Active","Micrometer","Measurements"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/TS2021004CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MSNP1-70.jpg,1436-1216-ND,MSNP1-70,HellermannTyton,SNAPPER HOSE CLAMP TOOL FOR 1-70,12,0,"64.50000","0","1","-","Active","Installation Tool","Hose Clamps"
https://www.lemo.com/catalog/ROW/UK_English/unipole_multipole.pdf,//media.digikey.com/Photos/LEMO%20Photos/DCP.91.001.TN.JPG,1124-1278-ND,DCP.91.001.TN,LEMO,TOOL FLAT SPANNER FOR COLLET NUT,6,0,"77.33000","0","1","-","Active","Spanner Tool","Nuts"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1055479&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Amp%20Photos/1055479-1.jpg,1055479-1-ND,1055479-1,TE Application Tooling,CABLE BENDER FOR RG-405/U,18,0,"84.15000","0","1","AMP","Active","Cable Bender","Coaxial Cables"
