Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Battery Cell Size","Voltage - Rated","Capacity","Size / Dimension","Termination Style"
http://data.energizer.com/pdfs/392-384Z.pdf,//media.digikey.com/photos/Energizer%20Photos/392-384TS.jpg,N100-ND,392-384TZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 7.9MM,3122,0,"0.82000","0","1","392/384","Active","Silver Oxide","Coin, 7.9mm","1.55V","44mAh","0.31"" Dia x 0.14"" H (7.9mm x 3.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Energizer%20Battery%20PDFs/364_363_DS.pdf,//media.digikey.com/Photos/Energizer%20Photos/364-363TZ.JPG,N721-ND,364-363TZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 6.8MM,2223,0,"0.82000","0","1","364","Active","Silver Oxide","Coin, 6.8mm","1.55V","18mAh","0.27"" Dia x 0.09"" H (6.8mm x 2.2mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR516SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR516_5.8mmx1.6mm.JPG,728-1090-ND,SR516SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 5.8MM,1203,0,"0.97000","0","1","-","Active","Silver Oxide","Coin, 5.8mm","1.55V","12.5mAh","0.23"" Dia x 0.06"" H (5.8mm x 1.6mm)","Requires Holder"
https://www.sii.co.jp/en/me/files/2018/04/MicroBattery_catalogue_E_2018_forWeb.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR521_5.8mmx2.0mm.JPG,728-1091-ND,SR521SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 5.8MM,1149,0,"0.97000","0","1","-","Active","Silver Oxide","Coin, 5.8mm","1.55V","16mAh","0.23"" Dia x 0.08"" H (5.8mm x 2.0mm)","Requires Holder"
http://data.energizer.com/pdfs/cr1620.pdf,//media.digikey.com/photos/Energizer%20Photos/CR1620.jpg,N035-ND,CR1620VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 16MM,8606,0,"1.04000","0","1","CR1620","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","79mAh","0.63"" Dia x 0.08"" H (16.0mm x 2.0mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1220-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR-1220^BE.jpg,P342-ND,BR1220/BE,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,9861,0,"1.33000","0","1","BR1220","Active","Lithium Poly-Carbon Monoflouride","Coin, 12.5mm","3V","35mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","Requires Holder"
http://data.energizer.com/pdfs/390-389.pdf,//media.digikey.com/photos/Energizer%20Photos/390-389TS.jpg,N109-ND,390-389TZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 11.6MM,1685,0,"1.33000","0","1","390/389","Active","Silver Oxide","Coin, 11.6mm","1.55V","90mAh","0.46"" Dia x 0.12"" H (11.6mm x 3.1mm)","Requires Holder"
http://data.energizer.com/pdfs/386-301.pdf,//media.digikey.com/photos/Energizer%20Photos/386-301TS.jpg,N108-ND,386-301TZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 11.6MM,5840,0,"1.43000","0","1","386/301","Active","Silver Oxide","Coin, 11.6mm","1.55V","127mAh","0.46"" Dia x 0.17"" H (11.6mm x 4.2mm)","Requires Holder"
http://data.energizer.com/pdfs/cr2430.pdf,-,N738-ND,ECR2430,Energizer Battery Company,BATTERY LITHIUM COIN 3V 2430,2618,0,"1.61000","0","1","CR2430","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","320mAh","0.97"" Dia x 0.12"" H (24.5mm x 3.0mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2032-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2032%5EGUN.JPG,P241-ND,BR-2032/GUN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,12093,0,"1.71000","0","1","BR2032","Active","Lithium Poly-Carbon Monoflouride","Coin, 20.0mm","3V","190mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2325-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR-2325^VGN.JPG,P195-ND,BR-2325/VGN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,10788,0,"1.71000","0","1","BR2325","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","165mAh","0.91"" Dia x 0.10"" H (23.0mm x 2.5mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2325-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2325%5EHCN.JPG,P202-ND,BR-2325/HCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,8545,0,"1.71000","0","1","BR2325","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","165mAh","0.91"" Dia x 0.10"" H (23.0mm x 2.5mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2032-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2032-1F2.jpg,P223-ND,BR-2032/F2N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,6695,0,"1.71000","0","1","BR2032","Active","Lithium Poly-Carbon Monoflouride","Coin, 20.0mm","3V","190mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2325-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2325%5EHGN.jpg,P193-ND,BR-2325/HGN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,3549,0,"1.71000","0","1","BR2325","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","165mAh","0.91"" Dia x 0.10"" H (23.0mm x 2.5mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2032-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2032-1VB.jpg,P197-ND,BR-2032/VBN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,3327,0,"1.71000","0","1","BR2032","Active","Lithium Poly-Carbon Monoflouride","Coin, 20.0mm","3V","190mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2325-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2325-1HB.jpg,P142-ND,BR-2325/HBN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,2622,0,"1.71000","0","1","BR2325","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","165mAh","0.91"" Dia x 0.10"" H (23.0mm x 2.5mm)","PC Pin (Horizontal Mount)"
//media.digikey.com/pdf/Data%20Sheets/Zeus/Zeus%20Alkaline%209V%20RevV2.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_ZEUS-9V.jpg,2059-ZEUS9V-ND,ZEUS 9V,ZEUS Battery Products,BATTERY ALKALINE 1.5V 9V,9296,0,"1.74000","0","1","-","Active","Alkaline Manganese Dioxide","9V","9V","550mAh","1.04"" L x 0.69"" W x 1.91"" H (26.5mm x 17.5mm x 48.5mm)","9 Volt Snap Fasteners"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR20F.pdf,//media.digikey.com/Photos/FDK%20America/LR20-F-%282S%29.jpg,SY632-ND,LR20 F (2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V D 2=2,8360,0,"1.85500","0","2","LR20","Active","Alkaline Manganese Dioxide","D","1.5V","15.25Ah","1.35"" Dia x 2.42"" H (34.2mm x 61.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2354-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2354%5EGUN.JPG,P246-ND,CR-2354/GUN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,9853,0,"1.93000","0","1","CR2354","Active","Lithium Manganese Dioxide","Coin, 23.0mm","3V","560mAh","0.91"" Dia x 0.21"" H (23.0mm x 5.4mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2330-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/br-2330^gvfn.JPG,P243-ND,BR-2330/GVFN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,9448,0,"1.99000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2330-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR-2330^HFN.JPG,P642-ND,BR-2330/HFN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,1561,0,"1.99000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2330-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2330%5EF3N.JPG,P654-ND,BR-2330/F3N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,1424,0,"1.99000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","SMD (SMT) Tab"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR416SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR416_4.8mmx1.6mm.JPG,728-1087-ND,SR416SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 4.8MM,2244,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 4.8mm","1.55V","7.5mAh","0.19"" Dia x 0.06"" H (4.8mm x 1.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR421SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR421_4.8mmx2.0mm.JPG,728-1088-ND,SR421SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 4.8MM,1052,0,"2.13000","0","1","-","Active","Silver Oxide","Coin, 4.8mm","1.55V","12mAh","0.19"" Dia x 0.08"" H (4.8mm x 2.0mm)","Requires Holder"
http://www.fdk.com/battery/lithium_e/data_sheet/CR1_3N_spec-sheet.pdf,//media.digikey.com/photos/Sanyo%20Photos/CR-1-3N.jpg,SY100-ND,CR-1-3N,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V CR-1/3N,4461,0,"3.11000","0","1","-","Active","Lithium Manganese Dioxide","CR-1/3N","3V","160mAh","0.46"" Dia x 0.43"" H (11.6mm x 10.8mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-pin-type-br425-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR425.jpg,P140-ND,BR-425/BN,Panasonic - BSG,BATTERY LITHIUM 3V PIN 4.2MM,10563,0,"3.22000","0","1","BR425","Active","Lithium Poly-Carbon Monoflouride","Pin, 4.2mm","3V","25mAh","0.17"" Dia x 1.02"" H (4.2mm x 25.9mm)","PC Pin"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-pin-type-br435-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-435%5EBN.jpg,P139-ND,BR-435/BN,Panasonic - BSG,BATTERY LITHIUM 3V PIN 4.2MM,4811,0,"3.24000","0","1","BR435","Active","Lithium Poly-Carbon Monoflouride","Pin, 4.2mm","3V","50mAh","0.17"" Dia x 1.41"" H (4.2mm x 35.9mm)","PC Pin"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR44SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR44_11.6mmx5.4mm.JPG,728-1110-ND,SR44SW,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,464,0,"3.29000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","160mAh","0.46"" Dia x 0.21"" H (11.6mm x 5.4mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR44W_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR44_11.6mmx5.4mm.JPG,728-1120-ND,SR44W,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,418,0,"3.29000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","160mAh","0.46"" Dia x 0.21"" H (11.6mm x 5.4mm)","Requires Holder"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/E96BP-2.JPG,N148-ND,E96BP-2,Energizer Battery Company,BATTERY ALKALINE 1.5V AAAA 2PK,4768,0,"3.77000","0","1","E96","Active","Alkaline Manganese Dioxide","AAAA","1.5V","-","0.33"" Dia x 1.67"" H (8.3mm x 42.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2477-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2477%5EVCN.JPG,P271-ND,CR-2477/VCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,7303,0,"3.92000","0","1","CR2477","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","PC Pin (Vertical Mount)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Batteries%20PDFS/BR-1_2AAE2PN_Spec.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-1%5E2AAE2PN.jpg,P630-ND,BR-1/2AAE2PN,Panasonic - BSG,BATTERY LITHIUM 3V 1/2 AA,3225,0,"4.51000","0","1","BR-1/2AA","Active","Lithium Poly-Carbon Monoflouride","1/2AA","3V","1Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","PC Pin (Horizontal Mount)"
http://www.fdk.com/battery/lithium_e/data_sheet/CR14250SE_spec-sheet.pdf,//media.digikey.com/Photos/FDK%20America/CR14250SET-FT.jpg,SY606-ND,CR14250SET-FT,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V CR14250,4765,0,"4.79000","0","1","-","Active","Lithium Manganese Dioxide","CR14250","3V","850mAh","0.57"" Dia x 0.98"" H (14.5mm x 25.0mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-cylindrical-br2-3a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR-2^3AE5SP.jpg,P226-ND,BR-2/3AE5SPN,Panasonic - BSG,BATTERY LITHIUM 3V 2/3 A,701,0,"4.84000","0","1","BR-2/3A","Active","Lithium Poly-Carbon Monoflouride","2/3A","3V","1.2Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_lithium_crp2.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-P2PA%5EB.jpg,P099-ND,CR-P2PA/B,Panasonic - BSG,BATTERY LITHIUM 6V CR-P2,276,0,"6.33000","0","1","-","Active","Lithium Manganese Dioxide","CR-P2","6V","1.4Ah","1.38"" L x 0.77"" W x 1.42"" H (35.0mm x 19.5mm x 36.0mm)","Flat Top (Non-Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-2100.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-2100%5EP.jpg,439-1011-ND,TL-2100/P,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,1982,0,"6.69000","0","1","XTRA","Active","Lithium Thionyl Chloride","AA","3.6V","2.1Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tl-4903.pdf,-,439-1068-ND,TL-4903/S,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,436,0,"7.41000","0","1","XOL","Active","Lithium Thionyl Chloride","AA","3.6V","2.4Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tlh-5955.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TLH-5955^P.jpg,439-1033-ND,TLH-5955/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 2/3 AA,8336,0,"8.32000","0","1","TLH","Active","Lithium Thionyl Chloride","2/3AA","3.6V","1.4Ah","0.57"" Dia x 1.32"" H (14.5mm x 33.5mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tlh-5903.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TLH-5903^P.jpg,439-1035-ND,TLH-5903/P,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,862,0,"8.94000","0","1","TLH","Active","Lithium Thionyl Chloride","AA","3.6V","2Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tlh-5934.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TLH-5934%5EP.jpg,439-1037-ND,TLH-5934/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/10 D,1073,0,"9.17000","0","1","TLH","Active","Lithium Thionyl Chloride","1/10D","3.6V","900mAh","1.30"" Dia x 0.28"" H (32.9mm x 7.2mm)","PC Pin"
http://www.tadiranbat.com/assets/tl-5935.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5935^P.jpg,439-1041-ND,TL-5935/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/6 D,2662,0,"10.56000","0","1","iXtra","Active","Lithium Thionyl Chloride","1/6D","3.6V","1.7Ah","1.30"" Dia x 0.43"" H (32.9mm x 11.0mm)","PC Pin"
http://www.tadiranbat.com/assets/tlh-5935.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TLH-5935%5EP.jpg,439-1038-ND,TLH-5935/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/6 D,915,0,"11.84000","0","1","TLH","Active","Lithium Thionyl Chloride","1/6D","3.6V","1.5Ah","1.30"" Dia x 0.43"" H (32.9mm x 11.0mm)","PC Pin"
http://www.tadiranbat.com/assets/tl-5920.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5920^S.jpg,439-1018-ND,TL-5920/S,Tadiran Batteries,BATTERY LITHIUM 3.6V C,226,0,"15.90000","0","1","iXtra","Active","Lithium Thionyl Chloride","C","3.6V","8.5Ah","1.03"" Dia x 1.97"" H (26.2mm x 50.0mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-5920.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5920^T.jpg,439-1019-ND,TL-5920/T,Tadiran Batteries,BATTERY LITHIUM 3.6V C,516,0,"16.40000","0","1","iXtra","Active","Lithium Thionyl Chloride","C","3.6V","8.5Ah","-","Solder Tab"
http://www.tadiranbat.com/assets/tl-5930.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5930^T.jpg,439-1022-ND,TL-5930/T,Tadiran Batteries,BATTERY LITHIUM 3.6V D,382,0,"21.43000","0","1","iXtra","Active","Lithium Thionyl Chloride","D","3.6V","19Ah","-","Solder Tab"
https://www3.panasonic.biz/ac/e_download/fasys/plc/plc/catalog/fpseries_digest_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/AFPG804.JPG,1110-3127-ND,AFPG804,Panasonic Industrial Automation Sales,BATTERY LITHIUM 3V COIN 20MM,139,348,"23.00000","0","1","FP Sigma","Active","Lithium","Coin, 20.0mm","3V","165mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Wire Leads with Connector"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR03G6.pdf,//media.digikey.com/Photos/FDK%20America/LR03-G6-%282S%29.jpg,SY629-ND,LR03 G6 (2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V AAA 2=2,19845,0,"0.33500","0","2","LR03","Active","Alkaline Manganese Dioxide","AAA","1.5V","1.3Ah","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR03G07.pdf,//media.digikey.com/Photos/FDK%20America/LR03-G07-%282S%29.jpg,SY633-ND,LR03 G07 (2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V AAA 2=2,91035,0,"0.36500","0","2","LR03","Active","Alkaline Manganese Dioxide","AAA","1.5V","1.34Ah","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G07.pdf,//media.digikey.com/Photos/FDK%20America/LR6-G07%282S%29.jpg,SY634-ND,LR6 G07(2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V AA 2=2,26376,0,"0.44000","0","2","LR6","Active","Alkaline Manganese Dioxide","AA","1.5V","2.875Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/CR2016.pdf,//media.digikey.com/photos/Sanyo%20Photos/CR2016.jpg,SY138-ND,CR2016,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V COIN 20MM,8448,0,"0.44000","0","1","CR2016","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","80mAh","0.79"" Dia x 0.06"" H (20.0mm x 1.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/FDK/CR2025.pdf,//media.digikey.com/photos/Sanyo%20Photos/CR2025.jpg,SY188-ND,CR2025,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V COIN 20MM,7048,0,"0.47000","0","1","CR2025","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","170mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR14F.pdf,//media.digikey.com/photos/FDK%20America/LR14-F-(2S).jpg,SY631-ND,LR14 F (2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V C 2=2,1460,0,"1.14000","0","2","LR14","Active","Alkaline Manganese Dioxide","C","1.5V","7.55Ah","1.03"" Dia x 1.97"" H (26.2mm x 50.0mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1632-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-1632%5EV1AN.JPG,P653-ND,BR-1632/V1AN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,3106,0,"1.76000","0","1","BR1632","Active","Lithium Poly-Carbon Monoflouride","Coin, 16.0mm","3V","120mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","PC Pin (Vertical Mount)"
http://www.fdk.com/battery/lithium_e/data_sheet/CR14250SE_spec-sheet.pdf,//media.digikey.com/Photos/FDK%20America/CR14250SE.jpg,SY605-ND,CR14250SE,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V CR14250,1074,0,"3.64000","0","1","-","Active","Lithium Manganese Dioxide","CR14250","3V","850mAh","0.57"" Dia x 0.98"" H (14.5mm x 25.0mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/CR17335SE.PDF,//media.digikey.com/Photos/FDK%20America/CR17335SE.jpg,SY608-ND,CR17335SE,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V CR17335,1634,0,"4.70000","0","1","-","Active","Lithium Manganese Dioxide","CR17335","3V","1.8Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/CR17335SE.PDF,//media.digikey.com/Photos/FDK%20America/CR17335SET.jpg,SY609-ND,CR17335SET-FT,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V CR17335,925,0,"4.97000","0","1","-","Active","Lithium Manganese Dioxide","CR17335","3V","1.8Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","PC Pin (Horizontal Mount)"
//media.digikey.com/pdf/Data%20Sheets/FDK/CR12600SE.PDF,//media.digikey.com/Photos/FDK%20America/CR12600SE.jpg,SY604-ND,CR12600SE,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V CR12600,1041,0,"5.62000","0","1","-","Active","Lithium Manganese Dioxide","CR12600","3V","1.5Ah","0.47"" Dia x 2.36"" H (12.0mm x 60.0mm)","Button Top (Extending)"
https://industrial.panasonic.com/cdbs/www-data/pdf2/AAD4000/AAD4000C1.pdf,//media.digikey.com/photos/Panasonic%20Photos/2CR-5MPA^B.jpg,P127-ND,2CR-5MPA/B,Panasonic - BSG,BATTERY LITHIUM 6V 2CR5,184,0,"5.70000","0","1","-","Active","Lithium Manganese Dioxide","2CR5","6V","1.4Ah","1.34"" L x 0.67"" W x 1.77"" H (34.0mm x 17.0mm x 45.0mm)","Flat Top (Side Contacts)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_lithium_cr2_cr123a.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR-123APA^1B.jpg,P154-ND,CR-123APA/1B,Panasonic - BSG,BATTERY LITHIUM 3V CR123A RETAIL,215,0,"6.24000","0","1","CR123A","Active","Lithium Manganese Dioxide","CR123A","3V","1.55Ah","0.67"" Dia x 1.36"" H (17.0mm x 34.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-cylindrical-brag-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-AG%5EBN.jpg,P362-ND,BR-AG/BN,Panasonic - BSG,BATTERY LITHIUM 3V A,9668,0,"9.21000","0","1","BR-AG","Active","Lithium Poly-Carbon Monoflouride","A","3V","2.2Ah","0.67"" Dia x 1.79"" H (17.0mm x 45.5mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/alkzincairnomercury_psds.pdf,//media.digikey.com/Photos/Energizer%20Photos/AZ13DP-8.JPG,N407-ND,AZ13DP-8,Energizer Battery Company,BATT ZINC 1.4V BUTTON 7.9MM 8PK,150,0,"13.15000","0","1","13","Active","Zinc Air","Coin, 7.9mm","1.4V","280mAh","0.31"" Dia x 0.21"" H (7.9mm x 5.4mm)","Requires Holder"
http://data.energizer.com/pdfs/312.pdf,//media.digikey.com/Photos/Energizer%20Photos/AZ312DP-8.jpg,N404-ND,AZ312DP-8,Energizer Battery Company,BATT ZINC 1.4V BUTTON 7.9MM 8PK,107,0,"13.15000","0","1","312","Active","Zinc Air","Coin, 7.9mm","1.4V","160mAh","0.31"" Dia x 0.14"" H (7.9mm x 3.6mm)","Requires Holder"
