Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Type, Function","Style","Battery Cell Size","Number of Cells","Battery Series","Mounting Type","Termination Style","Height Above Board","Operating Temperature"
http://www.keyelco.com/product-pdf.cfm?p=1123,//media.digikey.com/photos/Keystone%20Elect%20Photos/593.jpg,36-593-ND,593,Keystone Electronics,BATTERY CONTACT SNAP 9V PC PIN,28917,29500,"0.43000","0","1","-","Active","9V, Snap Contact (Single)","Contact Snap (Negative)","9V","-","-","PCB, Through Hole","PC Pin","0.550"" (13.97mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=1124,//media.digikey.com/photos/Keystone%20Elect%20Photos/594.jpg,36-594-ND,594,Keystone Electronics,BATTERY CONTACT SNAP 9V PC PIN,8036,4400,"0.46000","0","1","-","Active","9V, Snap Contact (Single)","Contact Snap (Positive)","9V","-","-","PCB, Through Hole","PC Pin","0.550"" (13.97mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=777,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3000TR.JPG,36-3000TR-ND,3000TR,Keystone Electronics,BATTERY RETAINER COIN 12MM SMD,91000,136000,"0.46589","0","1000","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=777,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3000TR.JPG,36-3000CT-ND,3000TR,Keystone Electronics,BATTERY RETAINER COIN 12MM SMD,91556,136230,"0.91000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=777,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3000TR.JPG,36-3000DKR-ND,3000TR,Keystone Electronics,BATTERY RETAINER COIN 12MM SMD,91556,136230,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=903,//media.digikey.com/photos/Keystone%20Elect%20Photos/5212.jpg,36-5212-ND,5212,Keystone Electronics,BATT CONTACT SPR MULTIPLE 2 CELL,79061,9900,"0.47000","0","1","-","Active","Cylindrical, Contact (Dual)","Contact Spring and Solid Button","Multiple","2","-","Custom","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=1054,"//media.digikey.com/photos/Keystone%20Elect%20Photos/232,3,4.jpg",36-232-ND,232,Keystone Electronics,BATTERY CONNECT SNAP 9V 4"" LEADS,85740,93700,"0.48000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 4"" (101.6mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=1054,"//media.digikey.com/photos/Keystone%20Elect%20Photos/232,3,4.jpg",36-233-ND,233,Keystone Electronics,BATTERY CONNECT SNAP 9V 6"" LEADS,43669,91200,"0.49000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 6"" (152.4mm)","-","-"
http://www.memoryprotectiondevices.com/datasheets/BCAA-HD-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BCAA-HD.JPG,BCAA-HD-ND,BCAA-HD,MPD (Memory Protection Devices),BATTERY CONTACT SPRING AA,18386,6500,"0.49000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","AA","-","-","Custom","-","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-912-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-912-TR.JPG,BK-912-TR-ND,BK-912-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,88500,102200,"0.49421","0","700","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.169"" (4.30mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-912-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-912-TR.JPG,BK-912-CT-ND,BK-912-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,88810,102850,"0.90000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.169"" (4.30mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-912-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-912-TR.JPG,BK-912DKR-ND,BK-912-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,88810,102850,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.169"" (4.30mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2005-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2005.jpg,BC-2005-TR-ND,BC-2005-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 24MM SMD,11200,12600,"0.49421","0","700","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.0mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.220"" (5.59mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2005-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2005.jpg,BC-2005-CT-ND,BC-2005-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 24MM SMD,11652,12600,"0.90000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.0mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.220"" (5.59mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2005-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2005.jpg,BC-2005-DKR-ND,BC-2005-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 24MM SMD,11652,12600,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.0mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.220"" (5.59mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-913-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-913.JPG,BK-913-ND,BK-913,MPD (Memory Protection Devices),BATTERY RETAINER COIN PC PIN,75769,51200,"0.50000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Through Hole","PC Pin","0.168"" (4.27mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2003-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2003.jpg,BC-2003-ND,BC-2003,MPD (Memory Protection Devices),BATTERY HOLDER COIN 20MM SMD,66132,53000,"0.50000","0","1","-","Active","Coin Cell, Holder","Holder (Open)","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.140"" (3.55mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-912-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-912-TR.JPG,BK-912-ND,BK-912,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,63506,151400,"0.50000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.169"" (4.30mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-888-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-888.JPG,BK-888-ND,BK-888,MPD (Memory Protection Devices),BATTERY RETAINER COIN PC PIN,34732,38300,"0.50000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Through Hole","PC Pin","0.145"" (3.68mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=779,//media.digikey.com/photos/Keystone%20Elect%20Photos/3002.jpg,36-3002-ND,3002,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,18836,915000,"0.50000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=814,//media.digikey.com/photos/Keystone%20Elect%20Photos/57.JPG,36-57TR-ND,57TR,Keystone Electronics,BATTERY MULTIPLE SMD TAB,19500,11750,"0.50688","0","250","-","Active","Cylindrical, Contact (Single)","-","Multiple","-","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=814,//media.digikey.com/photos/Keystone%20Elect%20Photos/57.JPG,36-57CT-ND,57TR,Keystone Electronics,BATTERY MULTIPLE SMD TAB,19780,11936,"0.87000","0","1","-","Active","Cylindrical, Contact (Single)","-","Multiple","-","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=814,//media.digikey.com/photos/Keystone%20Elect%20Photos/57.JPG,36-57DKR-ND,57TR,Keystone Electronics,BATTERY MULTIPLE SMD TAB,19780,11936,"Digi-Reel","0","1","-","Active","Cylindrical, Contact (Single)","-","Multiple","-","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=820,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_5230TR.jpg,36-5230TR-ND,5230TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,83600,61200,"0.51260","0","400","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.388"" (9.86mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=820,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_5230TR.jpg,36-5230CT-ND,5230TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,83919,61246,"0.88000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.388"" (9.86mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=820,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_5230TR.jpg,36-5230DKR-ND,5230TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,83919,61246,"Digi-Reel","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.388"" (9.86mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-885-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-885-TR.jpg,BK-885-TR-ND,BK-885-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 12MM SMD,134400,70400,"0.51570","0","800","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-885-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-885-TR.jpg,BK-885-CT-ND,BK-885-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 12MM SMD,135678,70400,"0.94000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-885-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-885-TR.jpg,BK-885-DKR-ND,BK-885-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 12MM SMD,135678,70400,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=1057,"//media.digikey.com/photos/Keystone%20Elect%20Photos/235,6,7.jpg",36-235-ND,235,Keystone Electronics,BATTERY CONNECT SNAP 9V 4"" LEADS,54412,66400,"0.52000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 4"" (101.6mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=777,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3000.jpg,36-3000-ND,3000,Keystone Electronics,BATTERY RETAINER COIN 12MM SMD,10845,30600,"0.52000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=813,//media.digikey.com/photos/Keystone%20Elect%20Photos/56.JPG,36-56TR-ND,56TR,Keystone Electronics,BATTERY CONTACT CLIP MULTI SMD,40500,102750,"0.52108","0","250","-","Active","Cylindrical, Contact (Single)","Contact Clip","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=813,//media.digikey.com/photos/Keystone%20Elect%20Photos/56.JPG,36-56CT-ND,56TR,Keystone Electronics,BATTERY CONTACT CLIP MULTI SMD,40615,102837,"0.89000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Clip","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=813,//media.digikey.com/photos/Keystone%20Elect%20Photos/56.JPG,36-56DKR-ND,56TR,Keystone Electronics,BATTERY CONTACT CLIP MULTI SMD,40615,102837,"Digi-Reel","0","1","-","Active","Cylindrical, Contact (Single)","Contact Clip","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-883-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-883-TR.jpg,BK-883-TR-ND,BK-883-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,121050,131850,"0.52627","0","450","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-40°C ~ 270°C"
http://www.memoryprotectiondevices.com/datasheets/BK-883-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-883-TR.jpg,BK-883-CT-ND,BK-883-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,121525,131850,"0.90000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-40°C ~ 270°C"
http://www.memoryprotectiondevices.com/datasheets/BK-883-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-883-TR.jpg,BK-883-DKR-ND,BK-883-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,121525,131850,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-40°C ~ 270°C"
http://www.keyelco.com/product-pdf.cfm?p=779,//media.digikey.com/photos/Keystone%20Elect%20Photos/3002TR.jpg,36-3002TR-ND,3002TR,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,27500,400500,"0.53816","0","500","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=779,//media.digikey.com/photos/Keystone%20Elect%20Photos/3002TR.jpg,36-3002CT-ND,3002TR,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,27862,400900,"0.98000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=779,//media.digikey.com/photos/Keystone%20Elect%20Photos/3002TR.jpg,36-3002DKR-ND,3002TR,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,27862,400900,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-5033-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-5033.jpg,BK-5033-ND,BK-5033,MPD (Memory Protection Devices),BATTERY RETAINER COIN PC PIN,79079,47500,"0.54000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Through Hole","PC Pin","0.260"" (6.60mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=889,//media.digikey.com/photos/Keystone%20Elect%20Photos/5209.jpg,36-5209-ND,5209,Keystone Electronics,BATT CNTCT SPRING MULTI SLDR LUG,36293,47800,"0.55000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=812,//media.digikey.com/photos/Keystone%20Elect%20Photos/55TR.jpg,36-55TR-ND,55TR,Keystone Electronics,BATTERY CONTACT CLIP MULTI SMD,54000,0,"0.55770","0","300","-","Active","Cylindrical, Clip","Contact Clip","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=812,//media.digikey.com/photos/Keystone%20Elect%20Photos/55TR.jpg,36-55CT-ND,55TR,Keystone Electronics,BATTERY CONTACT CLIP MULTI SMD,54207,0,"0.96000","0","1","-","Active","Cylindrical, Clip","Contact Clip","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=812,//media.digikey.com/photos/Keystone%20Elect%20Photos/55TR.jpg,36-55DKR-ND,55TR,Keystone Electronics,BATTERY CONTACT CLIP MULTI SMD,54207,0,"Digi-Reel","0","1","-","Active","Cylindrical, Clip","Contact Clip","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=780,//media.digikey.com/photos/Keystone%20Elect%20Photos/3003.jpg,36-3003-ND,3003,Keystone Electronics,BATTERY RETAINER COIN PC PIN,57890,436500,"0.56000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016, 2020, 2025, 2032","PCB, Through Hole","PC Pin","0.156"" (3.96mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=765,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3030.jpg,36-3030-ND,3030,Keystone Electronics,BATTERY RETAINER COIN 10MM SMD,20650,63000,"0.56000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 10.0mm","1","1025","PCB, Surface Mount","SMD (SMT) Tab","0.116"" (2.95mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=826,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_54.jpg,36-54-ND,54,Keystone Electronics,BATTERY CONTACT CLP 18650 PC PIN,37805,0,"0.57000","0","1","-","Active","Cylindrical, Clip","Contact Clip","18650","1","-","PCB, Through Hole","PC Pin","0.653"" (16.59mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=791,//media.digikey.com/photos/Keystone%20Elect%20Photos/3013.JPG,36-3013-ND,3013,Keystone Electronics,BATTERY RETAINER COIN PC PIN,30034,81900,"0.59000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 16.0mm","1","1612, 1616, 1620, 1632","PCB, Through Hole","PC Pin","0.156"" (3.96mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=811,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_53TR.jpg,36-53TR-ND,53TR,Keystone Electronics,BATTERY CONTACT CLIP A/AA SMD,81900,34050,"0.59940","0","150","-","Active","Cylindrical, Clip","Contact Clip","A, AA","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.569"" (14.45mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=811,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_53TR.jpg,36-53CT-ND,53TR,Keystone Electronics,BATTERY CONTACT CLIP A/AA SMD,82116,34195,"0.90000","0","1","-","Active","Cylindrical, Clip","Contact Clip","A, AA","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.569"" (14.45mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=811,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_53TR.jpg,36-53DKR-ND,53TR,Keystone Electronics,BATTERY CONTACT CLIP A/AA SMD,82116,34195,"Digi-Reel","0","1","-","Active","Cylindrical, Clip","Contact Clip","A, AA","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.569"" (14.45mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=4024,"//media.digikey.com/photos/Keystone%20Elect%20Photos/84-4,6,8.jpg",36-84-4-ND,84-4,Keystone Electronics,BATTERY CONNECT SNAP 9V 4"" LEADS,94240,18300,"0.60000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 4"" (101.6mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=787,//media.digikey.com/photos/Keystone%20Elect%20Photos/3009.JPG,36-3009-ND,3009,Keystone Electronics,BATTERY RETAINER COIN PC PIN,16713,240300,"0.69000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Through Hole","PC Pin","0.230"" (5.85mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=800,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3039.jpg,36-3039-ND,3039,Keystone Electronics,BATTERY RETAINER COIN PC PIN,52485,36500,"0.70000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2477","PCB, Through Hole","PC Pin","0.336"" (8.53mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BRX1-2032-SM-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BRX1-2032-SM.jpg,BRX1-2032-SMTR-ND,BRX1-2032-SM,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,7500,11000,"0.73058","0","500","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.170"" (4.33mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BRX1-2032-SM-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BRX1-2032-SM.jpg,BRX1-2032-SMCT-ND,BRX1-2032-SM,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,7943,11000,"1.32000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.170"" (4.33mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BRX1-2032-SM-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BRX1-2032-SM.jpg,BRX1-2032-SMDKR-ND,BRX1-2032-SM,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,7943,11000,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.170"" (4.33mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BU2032SM-BT-GTR-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BU2032SM-BT-GTR.JPG,BU2032SM-BT-GTR-ND,BU2032SM-BT-GTR,MPD (Memory Protection Devices),BATTERY HOLDER COIN 20MM SMD,73600,183600,"0.77798","0","400","-","Active","Coin Cell, Holder","Holder (Open)","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.205"" (5.20mm)","-40°C ~ 280°C"
http://www.memoryprotectiondevices.com/datasheets/BU2032SM-BT-GTR-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BU2032SM-BT-GTR.JPG,BU2032SM-BT-GCT-ND,BU2032SM-BT-GTR,MPD (Memory Protection Devices),BATTERY HOLDER COIN 20MM SMD,73819,183950,"1.32000","0","1","-","Active","Coin Cell, Holder","Holder (Open)","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.205"" (5.20mm)","-40°C ~ 280°C"
http://www.memoryprotectiondevices.com/datasheets/BU2032SM-BT-GTR-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BU2032SM-BT-GTR.JPG,BU2032SM-BT-GDKR-ND,BU2032SM-BT-GTR,MPD (Memory Protection Devices),BATTERY HOLDER COIN 20MM SMD,73819,183950,"Digi-Reel","0","1","-","Active","Coin Cell, Holder","Holder (Open)","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.205"" (5.20mm)","-40°C ~ 280°C"
http://www.memoryprotectiondevices.com/datasheets/BS6I-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BS6I.jpg,BS6I-ND,BS6I,MPD (Memory Protection Devices),BATTERY CONNECT SNAP 9V 6"" LEADS,45473,16400,"0.78000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 6"" (152.4mm)","-","-"
http://www.memoryprotectiondevices.com/datasheets/BHX1-1225-SM-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BHX1-1225-SM.jpg,BHX1-1225-SM-ND,BHX1-1225-SM,MPD (Memory Protection Devices),BATTERY RETAINER COIN 12MM SMD,2188,0,"0.78000","0","1","Gliders","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1225","PCB, Surface Mount","SMD (SMT) Tab","0.140"" (3.55mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=726,//media.digikey.com/photos/Keystone%20Elect%20Photos/1060.jpg,36-1060TR-ND,1060TR,Keystone Electronics,BATTERY HOLDER COIN 20MM SMD,7500,55000,"0.78334","0","500","Vibra-Fit","Active","Coin Cell, Holder","Holder (Open)","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.217"" (5.50mm)","-50°C ~ 145°C"
http://www.keyelco.com/product-pdf.cfm?p=726,//media.digikey.com/photos/Keystone%20Elect%20Photos/1060.jpg,36-1060CT-ND,1060TR,Keystone Electronics,BATTERY HOLDER COIN 20MM SMD,7940,55480,"1.46000","0","1","Vibra-Fit","Active","Coin Cell, Holder","Holder (Open)","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.217"" (5.50mm)","-50°C ~ 145°C"
http://www.keyelco.com/product-pdf.cfm?p=726,//media.digikey.com/photos/Keystone%20Elect%20Photos/1060.jpg,36-1060DKR-ND,1060TR,Keystone Electronics,BATTERY HOLDER COIN 20MM SMD,7940,55480,"Digi-Reel","0","1","Vibra-Fit","Active","Coin Cell, Holder","Holder (Open)","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.217"" (5.50mm)","-50°C ~ 145°C"
