Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Mounting Type","Current - Max","Region Utilized","Overload Protection","Connector - AC Input","Connector - AC Output","Voltage - Input","Dielectric Material","Media Lines Protected","AC Outlets","Energy","Cord Length","Approvals","Features"
http://www.hammondmfg.com/pdf/PB0922.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_ZT1001-6.jpg,HM5851-ND,ZT1001-6,Hammond Manufacturing,OUTLET STRIP SURGE PROTECT 6OUT,3,33,"124.10000","0","1","ZT","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","6","2000J","6' (1.83m)","CSA","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_2025110000.jpg,281-8928-ND,2025070000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",5,0,"125.89000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","None","-","-","127V","-","-","None","-","-","CE, cURus, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumh15ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUMH15-RA.jpg,TL1696-ND,PDUMH15-RA,Tripp Lite,PDU SWITCHED 120V 15A 8 OUTLET,6,0,"127.70000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Metal","-","13","-","15' (4.57m)","CSA, cUL, UL","Load Meter"
http://www.hammondmfg.com/pdf/1589H70C124.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_15851T6B1.jpg,HM1895-ND,1589H70D124,Hammond Manufacturing,POWER STRIP 70"" 20A 24OUT 15',4,27,"128.94000","0","1","1589","Active","PDU (Power Distribution Unit)","Bench, Rack, Wall","20A","North America","Circuit Breaker(s)","NEMA L5-20P","NEMA 5-20R","120V","Aluminum","-","24","-","15' (4.57m)","CSA, UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2800035,//media.digikey.com/Photos/Phoenix%20Photos/2800035.jpg,277-7224-ND,2800035,Phoenix Contact,SURGE PROTECTION 1/2"" 14 NPT,4,73,"131.00000","0","1","-","Active","-","-","-","International","None","-","-","-","Metal","-","None","-","-","-","-"
http://www.hammondmfg.com/pdf/1585H10A1S.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_15851T6B1.jpg,HM3544-ND,1585H10A1S,Hammond Manufacturing,POWER STRIP SURGE PROTECT 6'C,3,1,"131.58000","0","1","1585S","Active","PDU, Surge Protector","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","10","780J","6' (1.83m)","CSA, UL","-"
-,-,281-8938-ND,2024620000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",5,0,"132.79000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","None","-","-","480V","-","-","None","-","-","CE, cURus, UL","-"
http://www.hammondmfg.com/pdf/PB0922.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_ZT1001-6.jpg,HM5852-ND,ZT2001,Hammond Manufacturing,OUTLET STRIP SURGE PROTECT 6OUT,3,30,"134.45000","0","1","ZT","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","RJ11","6","2000J","6' (1.83m)","CSA","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/p1/p12/p12b/p12b01m/media/C-PUP12B01M--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_P12B01M.jpg,298-12792-ND,P12B01M,Panduit Corp,"THE 15A, 120V HORIZONTAL SINGLE",2,0,"137.64000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","-","NEMA 5-15P","NEMA 5-20R","120V","-","-","12","-","10' (3.05m)","UL","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_2P+0_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-2P0-R.jpg,F12065-ND,SPD2-550-2P0-R,Littelfuse Inc.,SPD MOD 2P+0 550VAC TYPE 1+2,5,0,"138.16000","0","1","SPD2 2P+0","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","480V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
https://assets.tripplite.com/product-pdfs/en/ps410hgoemx.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS410HGOEMX.jpg,TL1708-ND,PS410HGOEMX,Tripp Lite,POWER STRIP MED 4 OUTLET 10',4,0,"138.98000","0","1","-","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Metal","-","4","-","10' (3.05m)","UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumv1536.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUMV15-36.jpg,TL1698-ND,PDUMV15-36,Tripp Lite,POWER STRIP,7,0,"139.27000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Vertical","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","14","-","15' (4.57m)","CSA, NOM, UL","Load Meter"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_2P+0_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-2P0-R.jpg,F12062-ND,SPD2-480-2P0-R,Littelfuse Inc.,SPD MOD 2P+0 480VAC TYPE 1+2,5,0,"139.47000","0","1","SPD2 2P+0","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","400V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_2025110000.jpg,281-8929-ND,2025100000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",3,0,"140.54000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","None","-","-","277V","-","-","None","-","-","CE, cURus, UL","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_2025110000.jpg,281-8930-ND,2025110000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",3,0,"141.91000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","None","-","-","347V","-","-","None","-","-","CE, cURus, UL","-"
https://assets.tripplite.com/product-pdfs/en/rs1215hg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_RS1215-HG.jpg,TL259-ND,RS1215-HG,Tripp Lite,PWR STRIP 12OUT HOSP GRD 19""RKMT,5,0,"142.61000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumv15.pdf,//media.digikey.com/photos/Tripplite%20Photos/Tripplite_PDUMV15.jpg,TL1739-ND,PDUMV15,Tripp Lite,POWER STRIP 16OUT RACK AMMETER,6,0,"143.82000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Vertical","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","16","-","15' (4.57m)","CSA, UL","Load Meter"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2910345,-,277-17986-ND,2910345,Phoenix Contact,SURGE PROTECTIVE DEVICE 48V,10,9,"145.00000","0","1","VAL-US","Active","Surge Protection Module","DIN Rail","80A","International","None","Screw Terminals","Screw Terminals","60VDC","Plastic","-","None","-","-","cUL, cULus, UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2910377,-,277-18011-ND,2910377,Phoenix Contact,SURGE PROTECTIVE DEVICE 277V,10,18,"145.00000","0","1","VAL-US","Active","Surge Protection Module","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","240V, 415V","Plastic","-","None","-","-","cUL, cULus, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/Photos/Weidmuller/8951560000.jpg,281-3368-ND,8951560000,Weidmüller,SURGE PROTECTION,4,4,"145.01000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2800776,-,277-16751-ND,2800776,Phoenix Contact,SURGE PROTECTION DEVICE,5,124,"147.00000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/Photos/Weidmuller/8951640000.jpg,281-3370-ND,8951640000,Weidmüller,SURGE PROTECTION,4,8,"148.22000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
http://rhu004.sma-promail.com/SQLImages/kelmscott/Molex/PDF_Images/DW36.PDF#page=133,-,WM24737-ND,1301350245,Molex,ANGL PWR DIST BOX WITHCORDGRIP,2,0,"148.96000","0","1","Super-Safeway 3200","Active","Outlet Box","-","-","International","None","-","-","-","Rubber","-","-","-","Without Cord","-","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_2P+0_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-2P0-R.jpg,F12068-ND,SPD2-750-2P0-R,Littelfuse Inc.,SPD MOD 2P+0 750VAC TYPE 1+2,5,0,"154.00000","0","1","SPD2 2P+0","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","600V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2858441,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2858441.jpg,277-16765-ND,2858441,Phoenix Contact,SURGE PROTECTION PLUG,5,0,"155.00000","0","1","PT","Active","Surge Protection Module","DIN Rail","-","North America","None","-","-","120V","Plastic","-","None","-","-","GOST","-"
https://assets.tripplite.com/product-pdfs/en/pdu1220t.pdf,//media.digikey.com/photos/Tripplite%20Photos/PDU1220T.jpg,TL297-ND,PDU1220T,Tripp Lite,POWER STRIP 20A 13 OUT RACK MNT,5,0,"157.45000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","20A","North America","Circuit Breaker(s)","NEMA L5-20P","NEMA 5-20R","120V","Steel","-","13","-","15' (4.57m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumv2024.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUMV20-24.jpg,TL1699-ND,PDUMV20-24,Tripp Lite,POWER STRIP,9,0,"159.80000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Vertical","20A","North America","Circuit Breaker(s)","NEMA 5-20P, NEMA L5-20P","NEMA 5-15/20R","120V","Aluminum","-","6","-","15' (4.57m)","CSA, FCC, NOM, UL","Load Meter"
https://assets.tripplite.com/product-pdfs/en/av2fp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_AV2FP.jpg,TL1987-ND,AV2FP,Tripp Lite,ISOBAR SURGE W/COAX & NETWORK,12,0,"164.19000","0","1","ISOBAR®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","12A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Metal","Type F Coax, RJ45","2","5100J","10' (3.05m)","UL","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_PV_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-3P0-R.jpg,F12070-ND,SPD2-PV11-3P0-R,Littelfuse Inc.,SPD MOD 3P+0 1100VDC TYPE 1+2,5,0,"167.10000","0","1","SPD2 PV","Active","Surge Protection Module","DIN Rail","-","-","None","Screw Terminals","Screw Terminals","1.1kVDC (1100V)","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
https://assets.tripplite.com/product-pdfs/en/pdu1415.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDU1415.jpg,TL2204-ND,PDU1415,Tripp Lite,POWER STRIP 14OUT 15'CORD 24"",6,0,"167.32000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Vertical","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","14","-","15' (4.57m)","CSA, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/202583000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_2025830000.jpg,281-3817-ND,2025830000,Weidmüller,SPD II,5,9,"167.80000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","127V","-","-","-","-","-","CE, UL","-"
-,-,281-8924-ND,2025800000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",5,0,"167.80000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","Fuse Holder","Screw Terminals","Screw Terminals","277V","-","-","None","-","-","CE, cURus, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumv2036.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUMV20-36.jpg,TL1700-ND,PDUMV20-36,Tripp Lite,POWER STRIP,4,0,"168.43000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Vertical","20A","North America","Circuit Breaker(s)","NEMA 5-20P, NEMA L5-20P","NEMA 5-15/20R","120V","Aluminum","-","14","-","15' (4.57m)","CSA, FCC, NOM, UL","Load Meter"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2920078,//media.digikey.com/Photos/Phoenix%20Photos/2920078.jpg,277-7062-ND,2920078,Phoenix Contact,TVS DIODE 24VWM MODULE,3,0,"170.00000","0","1","*","Last Time Buy","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2856029,//media.digikey.com/Photos/Phoenix%20Photos/2856029.jpg,277-7196-ND,2856029,Phoenix Contact,TVS DIODE 13VWM MODULE,5,0,"171.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_1P+1_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-1P1-R.jpg,F12048-ND,SPD2-150-1P1-R,Littelfuse Inc.,SPD MOD 1P+1 150VAC TYPE 1+2,5,0,"171.57000","0","1","SPD2 1P+1","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","120V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/p1/p12/p12b/p12b19m/media/C-PUP12B19M--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_P12B19M.jpg,298-12793-ND,P12B19M,Panduit Corp,"THE 20A, 120V HORIZONTAL SINGLE",2,0,"176.89000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","20A","North America","-","NEMA 5-20P","NEMA 5-20R","120V","-","-","12","-","10' (3.05m)","UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=28856087,//media.digikey.com/photos/Phoenix%20Photos/2856087.JPG,277-7049-ND,2856087,Phoenix Contact,TVS DIODE 24VWM MODULE,9,23,"180.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2856074,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2856074.jpg,277-16764-ND,2856074,Phoenix Contact,TVS DIODE 12VWM MODULE,5,35,"180.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_1P+1_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-1P1-R.jpg,F12047-ND,SPD2-075-1P1-R,Littelfuse Inc.,SPD MOD 1P+1 75VAC TYPE 1+2,5,0,"181.37000","0","1","SPD2 1P+1","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","60V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
-,-,281-8926-ND,2025780000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",5,0,"186.27000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","Fuse Holder","Screw Terminals","Screw Terminals","347V","-","-","None","-","-","CE, cURus, UL","-"
"//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SD,SLP,MA15,TP48_Series.pdf",-,281-3836-ND,TP48NNDI,Weidmüller,SURGE PROTECTION,4,50,"186.84000","0","1","-","Active","-","-","-","International","None","-","-","-","Metal","-","None","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/photos/Weidmuller/8924440000.JPG,281-3818-ND,8924440000,Weidmüller,SURGE PROTECTION,5,0,"187.91000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/photos/Weidmuller/8924490000.JPG,281-3819-ND,8924490000,Weidmüller,SURGE PROTECTION,5,0,"193.41000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2800976,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2800976.jpg,277-16753-ND,2800976,Phoenix Contact,SURGE PROTECTION DEVICE,5,0,"197.00000","0","1","-","Active","-","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","-","-","-","None","-","-","UL","-"
"//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SD,SLP,MA15,TP48_Series.pdf",//media.digikey.com/Photos/Weidmuller/MA15D1SI.JPG,281-5299-ND,MA15D1SI,Weidmüller,SURGE PROTECTION FILTER,10,1023,"199.16000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2801255.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2801255.jpg,277-17304-ND,2801255,Phoenix Contact,SURGE PROTECTION DEVICE,21,0,"202.00000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2800977,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2800977.jpg,277-16754-ND,2800977,Phoenix Contact,SURGE PROTECTION DEVICE,5,4,"202.00000","0","1","-","Active","-","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","-","-","-","None","-","-","UL","-"
https://assets.tripplite.com/product-pdfs/en/pdunv.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUNV.jpg,TL2217-ND,PDUNV,Tripp Lite,POWER STRIP 14OUT 10'CORD RACK,6,0,"202.05000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","16A","International","Circuit Breaker(s)","IEC 320-C20","IEC 320-C13 (12), C19 (2)","100 ~ 250V","Steel","-","14","-","10' (3.05m)","CE, CSA, UL","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_2025040000.jpg,281-8923-ND,2025040000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",5,2,"203.70000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","Fuse Holder","Screw Terminals","Screw Terminals","127V","-","-","None","-","-","CE, cURus, UL","-"
-,-,281-8925-ND,2025050000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",5,0,"203.70000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","Fuse Holder","Screw Terminals","Screw Terminals","277V","-","-","None","-","-","CE, cURus, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_3P+0_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-3P0-R.jpg,F12066-ND,SPD2-550-3P0-R,Littelfuse Inc.,SPD MOD 3P+0 550VAC TYPE 1+2,5,0,"204.51000","0","1","SPD2 3P+0","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","480V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_1P+1_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-1P1-R.jpg,F12052-ND,SPD2-300-1P1-R,Littelfuse Inc.,SPD MOD 1P+1 300VAC TYPE 1+2,5,0,"205.11000","0","1","SPD2 1P+1","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","240V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_1P+1_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-1P1-R.jpg,F12057-ND,SPD2-350-1P1-R,Littelfuse Inc.,SPD MOD 1P+1 350VAC TYPE 1+2,5,0,"210.53000","0","1","SPD2 1P+1","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","277V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2800768,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2800768.jpg,277-16750-ND,2800768,Phoenix Contact,SURGE PROTECTION DEVICE,5,14,"213.00000","0","1","-","Active","-","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","-","-","-","None","-","-","UL","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2801248,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2801248.jpg,277-16757-ND,2801248,Phoenix Contact,SURGE PROTECTION DEVICE,5,0,"213.00000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumv2072.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUMV20-72.jpg,TL2215-ND,PDUMV20-72,Tripp Lite,POWER STRIP,6,0,"215.90000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Vertical","20A","North America","Circuit Breaker(s)","NEMA 5-20P, NEMA L5-20P","NEMA 5-15/20R","120V","Aluminum","-","36","-","15' (4.57m)","CSA, FCC, NOM, UL","Load Meter"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1351420000.pdf,//media.digikey.com/Photos/Weidmuller/1351420000.jpg,281-4022-ND,1351420000,Weidmüller,"SURGE VOLTAGE ARRESTER, LOW VOLT",5,0,"216.13000","0","1","VPU","Active","Surge Protection Module","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","1.2kV (1200V)","-","-","-","-","-","CE, EAC","-"
