Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Applications","Form","Power - Rated","AC Outlets","Backup Time - Max Load","Media Lines Protected","Voltage - Output","Connector - AC Input","Connector - AC Output","Cord Length","Size / Dimension","Height"
https://assets.tripplite.com/product-pdfs/en/smart2600rm2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART2600RM2U.jpg,SMART2600RM2U-ND,SMART2600RM2U,Tripp Lite,UPS 2600VA 2100W 9OUT RKMT/TOWER,0,0,"1227.97000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Rackmount","2.6kVA / 2100W","9 (UPS)","4 minutes","-","120V","NEMA 5-20P","NEMA 5-15R (4), NEMA 5-20R (4), NEMA L5-20R (1)","10' (3.05m)","19.461"" L x 17.319"" W (494.30mm x 439.90mm)","3.461"" (87.90mm)"
https://assets.tripplite.com/product-pdfs/en/smart3000net.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgSMART3000NET.jpg,TL280-ND,SMART 3000NET,Tripp Lite,UPS 3KVA 2400W 8OUT W/SOFTWARE,0,0,"1250.49000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Tower","3kVA / 2400W","8 (UPS)","7 minutes","-","120V","NEMA L5-30P","NEMA 5-15R (4), NEMA 5-20R (4)","8' (2.44m)","12.500"" L x 9.000"" W (317.50mm x 228.60mm)","17.000"" (431.80mm)"
https://assets.tripplite.com/product-pdfs/en/smart3000slt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART3000SLT.jpg,SMART3000SLT-ND,SMART3000SLT,Tripp Lite,UPS SMART TOWER AVR 120V,0,0,"1260.36000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/hcrk54.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_HCRK%20Series.jpg,HCRK-54-ND,HCRK-54,Tripp Lite,MEDICAL MOBILE CART POWER KIT,0,0,"1265.53000","0","1","-","Active","Standby (No Regulation)","General Purpose, Industrial Control","Desktop","300W","3 (UPS)","-","-","120V","NEMA 5-15P","NEMA 5-15R (3)","10' (3.05m)","-","-"
https://assets.tripplite.com/product-pdfs/en/smx2200xlrt2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMX2200XLRT2U.jpg,SMX2200XLRT2U-ND,SMX2200XLRT2U,Tripp Lite,UPS INTL SMART RACKMOUNT,0,0,"1277.06000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sm2200rmxl2up.pdf,-,SM2200RMXL2UP-ND,SM2200RMXL2UP,Tripp Lite,UPS SMART RACKMOUNT SINE WAVE,0,0,"1287.24000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Rackmount","2.2kVA / 1920W","8 (UPS)","4.5 minutes","RS-232","120V","NEMA 5-20P","NEMA 5-15R (4), NEMA 5-15/20R (4)","10' (3.05m)","19.000"" L x 17.500"" W (482.60mm x 444.50mm)","3.500"" (88.90mm)"
https://assets.tripplite.com/product-pdfs/en/su6000xfmr2u.pdf,-,SU6000XFMR2U-ND,SU6000XFMR2U,Tripp Lite,STEPDOWN ISOLATION TRANSFORMER,0,0,"1289.02000","0","1","-","Active","Standby (No Regulation)","General Purpose, Industrial Control","Rackmount, Tower","6kVA / 6000W","13 (UPS)","-","-","120V, 208V, 240V","NEMA L6-30P, Hardwired","NEMA 5-15R (4), NEMA 5-15/20R (8), NEMA L6-30R (1)","4' (1.22m)","21.800"" L x 17.500"" W (553.72mm x 444.50mm)","3.500"" (88.90mm)"
https://assets.tripplite.com/product-pdfs/en/smartint3000vs.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMARTINT3000VS.jpg,SMARTINT3000VS-ND,SMARTINT3000VS,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"1327.74000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smart3000rmxl2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART3000RMXL%20Series.jpg,SMART3000RMXL2U-ND,SMART3000RMXL2U,Tripp Lite,UPS SMART RACKMOUNT AVR,0,0,"1336.88000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su1500rtxlcdn.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU1500RTXLCDN.jpg,SU1500RTXLCDN-ND,SU1500RTXLCDN,Tripp Lite,SMARTONLINE 120V 1.5KVA 1.35KW D,0,0,"1343.19000","0","1","SmartOnline","Active","Online (Double Conversion)","Network, Single Phase","Rackmount","1.5kVA / 1350W","6 (UPS)","4.2 minutes","-","120V","NEMA 5-15P","NEMA 5-15R (6)","10' (3.05m)","18.500"" L x 17.500"" W (469.90mm x 444.50mm)","3.500"" (88.90mm)"
https://www.emerson.com/documents/automation/catalog-solahd-s4k2u-c-s4k2u-5c-ups-en-us-164170.pdf,-,2106-S4K2U1000C-ND,S4K2U1000C,SolaHD,UPS ON LINE 1000VA 120V 3G,0,0,"1349.49000","0","1","S4K","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount, Tower","1kVA / 900W","6","-","-","110V, 115V, 120V, 127V","NEMA 5-15P","NEMA 5-15R (6)","10' (3.05m)","19.701"" L x 16.929"" W (500.40mm x 430.00mm)","3.402"" (86.40mm)"
https://assets.tripplite.com/product-pdfs/en/su1500rtxlcdtaa.pdf,-,SU1500RTXLCDTAA-ND,SU1500RTXLCDTAA,Tripp Lite,SMARTONLINE 120V 1.5KVA TAA-COMP,0,0,"1359.42000","0","1","Smart Online™","Active","Online (Double Conversion)","Network, Single Phase","Rackmount","15kVA / 13500W","6 (UPS)","4.2 minutes","RS-232","100V, 110V, 115V, 120V, 127V","NEMA L5-15P","NEMA 5-15R (6)","10' (3.05m)","18.500"" L x 17.539"" W (469.90mm x 445.50mm)","3.500"" (88.90mm)"
https://assets.tripplite.com/product-pdfs/en/smart2200rmxln.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART2200RM%20Series.jpg,SMART2200RMXLN-ND,SMART2200RMXLN,Tripp Lite,UPS SMART RACKMOUNT AVR,0,0,"1370.73000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Rackmount, Tower","2.2kVA / 1920W","8 (UPS)","4.5 minutes","RS-232","120V","NEMA 5-20P","NEMA 5-15R (4), NEMA 5-15/20R (4)","10' (3.05m)","19.460"" L x 17.320"" W (494.28mm x 439.93mm)","3.430"" (87.12mm)"
https://assets.tripplite.com/product-pdfs/en/hcrk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_HCRK%20Series.jpg,HCRK-ND,HCRK,Tripp Lite,MEDICAL MOBILE CART POWER KIT,0,0,"1381.41000","0","1","-","Active","Standby (No Regulation)","General Purpose, Industrial Control","Desktop","300W","3 (UPS)","-","-","120V","NEMA 5-15P","NEMA 5-15R (3)","10' (3.05m)","-","-"
https://assets.tripplite.com/product-pdfs/en/smart2200crmxl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART2200CRMXL.jpg,SMART2200CRMXL-ND,SMART2200CRMXL,Tripp Lite,UPS SMART RACKMOUNT AVR,0,0,"1388.14000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su2200xlcd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU2200XLCD.jpg,SU2200XLCD-ND,SU2200XLCD,Tripp Lite,UPS SMART ONLINE,0,0,"1390.62000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sm3000rmxl2utaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SM3000RMXL2UTAA.jpg,SM3000RMXL2UTAA-ND,SM3000RMXL2UTAA,Tripp Lite,UPS SMART RACKMOUNT AVR USB DB9,0,0,"1398.54000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sm3000rm2utaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SM3000RM2UTAA.jpg,SM3000RM2UTAA-ND,SM3000RM2UTAA,Tripp Lite,UPS SMART RACKMOUNT,0,0,"1408.85000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su6000xfmr2utaa.pdf,-,SU6000XFMR2UTAA-ND,SU6000XFMR2UTAA,Tripp Lite,SMARTONLINE STEP-DOWN ISOLATION,0,0,"1409.32000","0","1","Smart Online™","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount, Tower","6kVA / 6000W","13 (UPS)","-","-","-","NEMA L6-30P","NEMA 5-15/20R (8), NEMA 5-15R (4), NEMA L6-30R (1)","4' (1.22m)","21.800"" L x 17.500"" W (553.72mm x 444.50mm)","3.500"" (88.90mm)"
http://www.ia.omron.com/data_pdf/cat/s8ba_u701-e1_4_5_csm1042516.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_S8BA-24D24D240LF.jpg,S8BA-24D24D240LF-ND,S8BA-24D24D240LF,Omron Automation and Safety,DIN RAIL UPS 240W 24VDC,0,0,"1409.98000","0","1","S8BA","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","240W","1 (UPS)","6 minutes","RJ45","24V","-","-","5' (1.52m)","5.827"" L x 3.937"" W (148.00mm x 100.00mm)","3.937"" (100.00mm)"
https://assets.tripplite.com/product-pdfs/en/smart2200rm2un.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART2200RM%20Series.jpg,SMART2200RM2UN-ND,SMART2200RM2UN,Tripp Lite,UPS SMART RACKMOUNT AVR,0,0,"1445.01000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.emerson.com/documents/automation/catalog-solahd-s4k2u-c-s4k2u-5c-ups-en-us-164170.pdf,-,2106-S4K2U10005C-ND,S4K2U10005C,SolaHD,UPS ON LINE 1000VA 230V 3G,0,0,"1482.94000","0","1","S4K","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount, Tower","1kVA / 900W","6","-","-","110V, 115V, 120V, 127V","NEMA 5-15P","NEMA 5-15R (6)","10' (3.05m)","19.701"" L x 16.929"" W (500.40mm x 430.00mm)","3.402"" (86.40mm)"
https://assets.tripplite.com/product-pdfs/en/smart3000rm2un.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART3000RM2UN.jpg,SMART3000RM2UN-ND,SMART3000RM2UN,Tripp Lite,UPS SMART LCD RACKMOUNT AVR,0,0,"1483.49000","0","1","SmartPro","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Rackmount","3kVA / 2250W","9 (UPS)","3.5 minutes","-","120V","NEMA 5-15P","NEMA 5-15R (8)/NEMA 5-20R (8), NEMA L5-30R (1)","10' (3.05m)","19.460"" L x 17.320"" W (494.28mm x 439.93mm)","3.430"" (87.12mm)"
https://assets.tripplite.com/product-pdfs/en/su3000xl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU3000XL.jpg,SU3000XL-ND,SU3000XL,Tripp Lite,UPS 3KVA 2400W 9OUT SERIAL,0,0,"1488.44000","0","1","Smart Online™","Active","Online (Double Conversion)","Network, Single Phase","Tower","3kVA / 2400W","9 (UPS)","5 minutes","RJ45","120V","NEMA L5-30P","NEMA 5-15R (4), NEMA 5-20R (4), NEMA L5-30R (1)","10' (3.05m)","20.500"" L x 9.000"" W (520.70mm x 228.60mm)","10.299"" (261.60mm)"
https://assets.tripplite.com/product-pdfs/en/su2200rtxlcd2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU2200RTXLCD2U.jpg,SU2200RTXLCD2U-ND,SU2200RTXLCD2U,Tripp Lite,UPS SMART ONLINE RACKMOUNT,0,0,"1492.03000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su3000rtxl2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU3000RTXL2U.jpg,SU3000RTXL2U-ND,SU3000RTXL2U,Tripp Lite,UPS SMART ONLINE RACKMOUNT,0,0,"1500.41000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-SUS4K061U7-ND,SUS4K061U7,SolaHD,S4K 6KVA START-UP 7X24,0,0,"1501.50000","0","1","S4K","Active","Standby (No Regulation)","General Purpose, Industrial Control","-","6kVA","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smart3000crmxl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART3000CRMXL.jpg,SMART3000CRMXL-ND,SMART3000CRMXL,Tripp Lite,UPS SMART RACKMOUNT AVR,0,0,"1506.13000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Rackmount","3kVA / 2880W","9 (UPS)","7.5 minutes","RJ11, RS-232","120V","NEMA L5-30P","NEMA 5-15/20R (8), NEMA L5-30R","10' (3.05m)","17.800"" L x 17.300"" W (452.12mm x 439.42mm)","6.890"" (175.00mm)"
-,-,SMX700HGL-ND,SMX700HGL,Tripp Lite,"SMARTPRO MEDICAL-GRADE UPS, LINE",0,0,"1523.64000","0","1","SmartPro","Active","Line Interactive (Input Regulation)","General Purpose, Industrial Control","Tower","700VA / 450W","6 (UPS)","14.5 minutes","-","220V, 230V, 240V","IEC 320-C14","IEC 320-C13 (6)","0.66' (0.20m)","9.000"" L x 7.500"" W (228.60mm x 190.50mm)","12.795"" (325.00mm)"
https://assets.tripplite.com/product-pdfs/en/suint2200lcd2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SUINT2200LCD2U_primary.jpg,SUINT2200LCD2U-ND,SUINT2200LCD2U,Tripp Lite,2200VA 1600W UPS,0,0,"1531.99000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smart3000rmxln.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART3000RMXL%20Series.jpg,SMART3000RMXLN-ND,SMART3000RMXLN,Tripp Lite,UPS SMART RACKMOUNT AVR,0,0,"1535.20000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su2200rtxl2un.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU2200RTXL2UN.jpg,SU2200RTXL2UN-ND,SU2200RTXL2UN,Tripp Lite,UPS SMART ONLINE RACKMOUNT,0,0,"1538.24000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-SUPS5KCXXMF-ND,SUPS5KCXXMF,SolaHD,S5KC STARTUP PLUS M-F 8-5 W/1PM,0,0,"1541.66000","0","1","S5KC","Active","Standby (No Regulation)","General Purpose, Industrial Control","-","-","-","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/s8ba_u701-e1_4_5_csm1042516.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_S8BA-24D24DxxxLF.jpg,S8BA-24D24D360LF-ND,S8BA-24D24D360LF,Omron Automation and Safety,DIN RAIL UPS 360W 24VDC,0,0,"1544.93000","0","1","S8BA","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","360W","1 (UPS)","6 minutes","RJ45","24V","-","-","5' (1.52m)","10.630"" L x 3.937"" W (270.00mm x 100.00mm)","3.937"" (100.00mm)"
https://assets.tripplite.com/product-pdfs/en/sm3000rmxlntaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SM3000RMXLNTAA.jpg,SM3000RMXLNTAA-ND,SM3000RMXLNTAA,Tripp Lite,UPS SMART RACKMOUNT,0,0,"1558.39000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su3000rtxl3u.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgSU3000RTXL3U.jpg,TL316-ND,SU3000RTXL3U,Tripp Lite,UPS TRUEONLINE 3KVA 2400W 9OUT,0,0,"1588.12000","0","1","Smart Online™","Active","Online (Double Conversion)","Network, Single Phase","Rackmount","3kVA / 2400W","9 (UPS)","5 minutes","RJ45","120V","NEMA L5-30P","NEMA 5-15R (4), NEMA 5-20R (4), NEMA L5-30R (1)","10' (3.05m)","26.000"" L x 17.799"" W (660.40mm x 452.10mm)","5.201"" (132.10mm)"
https://assets.tripplite.com/product-pdfs/en/suint3000xlcd.pdf,-,SUINT3000XLCD-ND,SUINT3000XLCD,Tripp Lite,SMARTONLINE 230V 3KVA 2700W ON-L,0,0,"1625.69000","0","1","SmartOnline","Active","Online (Double Conversion)","Network, Single Phase","Tower","3kVA / 2700W","7 (UPS)","4.4 minutes","-","220V, 230V, 240V","C20","C13 (6), C19 (1)","10' (3.05m)","14.200"" L x 7.500"" W (360.68mm x 190.50mm)","12.800"" (325.12mm)"
https://assets.tripplite.com/product-pdfs/en/su3000xlcd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU3000XLCD.jpg,SU3000XLCD-ND,SU3000XLCD,Tripp Lite,UPS SMART ONLINE LCD TOWER,0,0,"1631.83000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-SUS5KCXX24-ND,SUS5KCXX24,SolaHD,S5KC STARTUP 7X24,0,0,"1652.20000","0","1","S5KC","Active","Standby (No Regulation)","General Purpose, Industrial Control","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/suint3000rtxl2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SUINT3000RTXL2U.jpg,SUINT3000RTXL2U-ND,SUINT3000RTXL2U,Tripp Lite,3000VA 2500W UPS,0,0,"1689.01000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.emerson.com/documents/automation/catalog-solahd-s4k2u-c-s4k2u-5c-ups-en-us-164170.pdf,-,2106-S4K2U1500C-ND,S4K2U1500C,SolaHD,UPS ON LINE 1500VA 120V 3G,0,0,"1695.66000","0","1","S4K","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount, Tower","1.5kVA / 1350W","6","-","-","110V, 115V, 120V, 127V","NEMA 5-15P","NEMA 5-15R (6)","10' (3.05m)","19.701"" L x 16.929"" W (500.40mm x 430.00mm)","3.402"" (86.40mm)"
https://assets.tripplite.com/product-pdfs/en/smart700hgl.pdf,-,SMART700HGL-ND,SMART700HGL,Tripp Lite,SMARTPRO 120V 700VA 450W MEDICAL,0,0,"1702.57000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sm3000rm2untaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SM3000RM2UNTAA.jpg,SM3000RM2UNTAA-ND,SM3000RM2UNTAA,Tripp Lite,UPS SMART RACKMOUNT,0,0,"1711.63000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,SMX1200XLHGL-ND,SMX1200XLHGL,Tripp Lite,"SMARTPRO MEDICAL-GRADE UPS, LINE",0,0,"1720.40000","0","1","SmartPro","Active","Line Interactive (Input Regulation)","General Purpose, Industrial Control","Tower","1kVA / 750W","6 (UPS)","11 minutes","-","220V, 230V, 240V","IEC 320-C14","IEC 320-C13 (6)","0.66' (0.20m)","9.100"" L x 7.500"" W (231.14mm x 190.50mm)","12.717"" (323.00mm)"
https://assets.tripplite.com/product-pdfs/en/smart2200rm2ul.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART2200RM2UL_A.jpg,SMART2200RM2UL-ND,SMART2200RM2UL,Tripp Lite,2200VA 1920W UPS SMART LITHIUM I,0,0,"1726.68000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","General Purpose, Industrial Control","Rackmount","2.2kVA / 1920W","8 (UPS)","5.1 minutes","-","120V","NEMA 5-20P","NEMA 5-15R (4), NEMA 5-15/20R (4)","10' (3.05m)","19.460"" L x 17.320"" W (494.28mm x 439.93mm)","3.430"" (87.12mm)"
https://assets.tripplite.com/product-pdfs/en/suint3000lcd2u.pdf,-,SUINT3000LCD2U-ND,SUINT3000LCD2U,Tripp Lite,INTL UPS SMART ONLINE LCD RACKMO,0,0,"1730.30000","0","1","SmartOnline","Active","Online (Double Conversion)","Network, Single Phase","Rackmount","3kVA / 2700W","10 (UPS)","5 minutes","RS-232","200V, 208V, 220V, 230V, 240V","C20","C13 (8) C19 (2)","-","24.250"" L x 17.240"" W (615.95mm x 437.90mm)","3.460"" (87.88mm)"
https://assets.tripplite.com/product-pdfs/en/su3000lcd2uhv.pdf,-,SU3000LCD2UHV-ND,SU3000LCD2UHV,Tripp Lite,UPS SMART ONLINE LCD RACKMOUNT,0,0,"1738.00000","0","1","SmartOnline","Active","Online (Double Conversion)","Network, Single Phase","Rackmount","3kVA / 2700W","8 (UPS)","5 minutes","RS-232","200V, 208V, 220V, 230V, 240V","NEMA L6-20P","NEMA 6-15/20R (6), NEMA L6-20R (2)","6' (1.83m)","24.250"" L x 17.240"" W (615.95mm x 437.90mm)","3.460"" (87.88mm)"
https://assets.tripplite.com/product-pdfs/en/su2030kmbp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU2030KMBP_A.jpg,SU2030KMBP-ND,SU2030KMBP,Tripp Lite,UPS SMARTONLINE,0,0,"1773.42000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-S4K288W0BATC-ND,S4K288W0BATC,SolaHD,S4KC 10K EXT CAB W/O BATT,0,0,"1787.07000","0","1","S4K","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount, Tower","-","-","-","-","120V","Hardwired","Hardwired","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smart2500xlhg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART2500XLHG.jpg,SMART2500XLHG-ND,SMART2500XLHG,Tripp Lite,UPS SMART TOWER HOSPITAL MEDICAL,0,0,"1794.55000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","General Purpose, Industrial Control","Tower","2.2kVA / 1920W","8 (UPS)","4.4 minutes","-","120V","C20","NEMA 5-15/20R (4), C13 (4)","6' (1.83m)","19.090"" L x 8.900"" W (484.89mm x 226.06mm)","9.720"" (246.89mm)"
https://assets.tripplite.com/product-pdfs/en/su2200rtxlcdn.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU2200RTXLCDN.jpg,SU2200RTXLCDN-ND,SU2200RTXLCDN,Tripp Lite,SMARTONLINE 120V 2.2KVA 1.8KW DO,0,0,"1800.99000","0","1","SmartOnline","Active","Online (Double Conversion)","Network, Single Phase","Rackmount","2.2kVA / 1800W","7 (UPS)","4 minutes","-","120V","NEMA 5-20P","NEMA 5-15/20R (6), NEMA L5-20R (1)","10' (3.05m)","19.000"" L x 17.500"" W (482.60mm x 444.50mm)","3.500"" (88.90mm)"
http://www.ia.omron.com/data_pdf/cat/s8ba_u701-e1_4_5_csm1042516.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_S8BA-24D24DxxxLF.jpg,S8BA-24D24D480LF-ND,S8BA-24D24D480LF,Omron Automation and Safety,DIN RAIL UPS 480W 24VDC,0,0,"1802.42000","0","1","S8BA","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","480W","1 (UPS)","6 minutes","RJ45","24V","-","-","5' (1.52m)","10.630"" L x 3.937"" W (270.00mm x 100.00mm)","3.937"" (100.00mm)"
https://assets.tripplite.com/product-pdfs/en/sm2200rmdvtaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SM2200RMDVTAA.jpg,SM2200RMDVTAA-ND,SM2200RMDVTAA,Tripp Lite,UPS SMART RACKMOUNT AVR USB DB9,0,0,"1820.39000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su3000rtxlcd3u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU3000RTXLCD3U.jpg,SU3000RTXLCD3U-ND,SU3000RTXLCD3U,Tripp Lite,UPS SMART ONLINE RACKMOUNT,0,0,"1843.14000","0","1","SmartOnline","Active","Standby (No Regulation)","General Purpose, Industrial Control","Rackmount","3kVA / 2700W","9 (UPS)","4 minutes","-","120V","NEMA L5-30P","NEMA 5-15R (4),NEMA 5-15R (4)/NEMA 5-20R (4),NEMA L5-30R (1)","10' (3.05m)","26.000"" L x 17.500"" W (660.40mm x 444.50mm)","5.200"" (132.08mm)"
https://assets.tripplite.com/product-pdfs/en/smart1200xlhgl.pdf,-,SMART1200XLHGL-ND,SMART1200XLHGL,Tripp Lite,SMARTPRO 120V 1KVA 750W MEDICAL-,0,0,"1859.93000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su3000rtxlcd2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU3000RTXLCD2U.jpg,SU3000RTXLCD2U-ND,SU3000RTXLCD2U,Tripp Lite,UPS SMART ONLINE LCD RACKMOUNT,0,0,"1888.13000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su3000rtxl3un.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU3000RTXL3UN.jpg,SU3000RTXL3UN-ND,SU3000RTXL3UN,Tripp Lite,UPS SMART ONLINE RACKMOUNT,0,0,"1897.08000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-SUPS5KCXX24-ND,SUPS5KCXX24,SolaHD,S5KC STARTUP PLUS 7X24 W/1PM,0,0,"1925.63000","0","1","S5KC","Active","Standby (No Regulation)","General Purpose, Industrial Control","-","-","-","-","-","-","-","-","-","-","-"
