Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","Applications","Number of Channels","Interface","Voltage - Supply","Operating Temperature","Specifications","Package / Case","Supplier Device Package"
https://www.akm.com/akm/en/file/datasheet/AK4113VF.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/AK4113VFP-E2.jpg,974-1003-6-ND,AK4113VF,AKM Semiconductor Inc.,IC RCVR DGTL AUD 30VSOP,169,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Receiver","Digital Audio Interfacing","6","I²C","2.7V ~ 3.6V","-40°C ~ 85°C (TA)","8kHz ~ 216kHz","30-LSSOP (0.220"", 5.60mm Width)","30-VSOP"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37543fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37543FS-E2TR-ND,BD37543FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,0,0,"2.76500","0","2000","Tape & Reel (TR)","-","Active","Audio Tone Processor","Automotive Audio","3","-","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37543fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37543FS-E2CT-ND,BD37543FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,1895,0,"5.39000","0","1","Cut Tape (CT)","-","Active","Audio Tone Processor","Automotive Audio","3","-","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37543fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37543FS-E2DKR-ND,BD37543FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,1895,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Tone Processor","Automotive Audio","3","-","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm9211,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,296-27688-2-ND,PCM9211PTR,Texas Instruments,IC TXRX DGTL AUDIO 216KHZ 48LQFP,0,0,"2.77200","0","1000","Tape & Reel (TR)","-","Active","Audio Transceiver","Consumer Audio, Musical Instruments","2","I²C, I²S, SPI","2.9V ~ 3.6V","-40°C ~ 85°C (TA)","7kHz ~ 216kHz","48-LQFP","48-LQFP (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm9211,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,296-27688-1-ND,PCM9211PTR,Texas Instruments,IC TXRX DGTL AUDIO 216KHZ 48LQFP,3406,0,"5.40000","0","1","Cut Tape (CT)","-","Active","Audio Transceiver","Consumer Audio, Musical Instruments","2","I²C, I²S, SPI","2.9V ~ 3.6V","-40°C ~ 85°C (TA)","7kHz ~ 216kHz","48-LQFP","48-LQFP (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm9211,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,296-27688-6-ND,PCM9211PTR,Texas Instruments,IC TXRX DGTL AUDIO 216KHZ 48LQFP,3406,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Transceiver","Consumer Audio, Musical Instruments","2","I²C, I²S, SPI","2.9V ~ 3.6V","-40°C ~ 85°C (TA)","7kHz ~ 216kHz","48-LQFP","48-LQFP (7x7)"
//media.digikey.com/pdf/Data%20Sheets/AKM%20Semiconductor%20Inc.%20PDFs/AK4125.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/AK4125VFP-E2.jpg,974-1042-2-ND,AK4125VF,AKM Semiconductor Inc.,IC SAMPLE RATE CONVERTER 30VSOP,0,0,"2.63200","0","1000","Tape & Reel (TR)","-","Not For New Designs","Sample Rate Converter","Digital Audio Interfacing","2","I²S","3V ~ 3.6V","-40°C ~ 85°C (TA)","8kHz ~ 216kHz","30-LSSOP (0.220"", 5.60mm Width)","30-VSOP"
//media.digikey.com/pdf/Data%20Sheets/AKM%20Semiconductor%20Inc.%20PDFs/AK4125.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/AK4125VFP-E2.jpg,974-1042-1-ND,AK4125VF,AKM Semiconductor Inc.,IC SAMPLE RATE CONVERTER 30VSOP,110,0,"5.42000","0","1","Cut Tape (CT)","-","Not For New Designs","Sample Rate Converter","Digital Audio Interfacing","2","I²S","3V ~ 3.6V","-40°C ~ 85°C (TA)","8kHz ~ 216kHz","30-LSSOP (0.220"", 5.60mm Width)","30-VSOP"
//media.digikey.com/pdf/Data%20Sheets/AKM%20Semiconductor%20Inc.%20PDFs/AK4125.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/AK4125VFP-E2.jpg,974-1042-6-ND,AK4125VF,AKM Semiconductor Inc.,IC SAMPLE RATE CONVERTER 30VSOP,110,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","Sample Rate Converter","Digital Audio Interfacing","2","I²S","3V ~ 3.6V","-40°C ~ 85°C (TA)","8kHz ~ 216kHz","30-LSSOP (0.220"", 5.60mm Width)","30-VSOP"
-,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;64QFN-1-9x9;;64.jpg,ZL38090LDF1TR-ND,ZL38090LDF1,Microchip Technology,USB 4 CH AUDIO AE,0,0,"4.82813","0","2700","Tape & Reel (TR)","-","Active","Audio Processor","Communication Systems","4","-","-","-","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
-,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;64QFN-1-9x9;;64.jpg,ZL38090LDF1CT-ND,ZL38090LDF1,Microchip Technology,USB 4 CH AUDIO AE,2650,0,"5.52000","0","1","Cut Tape (CT)","-","Active","Audio Processor","Communication Systems","4","-","-","-","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
-,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;64QFN-1-9x9;;64.jpg,ZL38090LDF1DKR-ND,ZL38090LDF1,Microchip Technology,USB 4 CH AUDIO AE,2650,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Processor","Communication Systems","4","-","-","-","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37542fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37542FS-E2TR-ND,BD37542FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,0,0,"2.83500","0","2000","Tape & Reel (TR)","-","Active","Audio Tone Processor","Automotive Audio","3","-","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37542fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37542FS-E2CT-ND,BD37542FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,1235,0,"5.53000","0","1","Cut Tape (CT)","-","Active","Audio Tone Processor","Automotive Audio","3","-","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37542fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37542FS-E2DKR-ND,BD37542FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,1235,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Tone Processor","Automotive Audio","3","-","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://www.onsemi.com/pub/Collateral/NE570-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/488;-751G-03;-D,-DW,-DWF;-16---Top.jpg",NE570DR2GOSTR-ND,NE570DR2G,ON Semiconductor,IC COMPANDOR DUAL GAIN 16-SOIC,0,5000,"2.85264","0","1000","Tape & Reel (TR)","-","Active","Compandor","Consumer Audio, Telecommunication Systems","2","Analog","6V ~ 24V","0°C ~ 70°C (TA)","110dB","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.onsemi.com/pub/Collateral/NE570-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/488;-751G-03;-D,-DW,-DWF;-16---Top.jpg",NE570DR2GOSCT-ND,NE570DR2G,ON Semiconductor,IC COMPANDOR DUAL GAIN 16-SOIC,995,5000,"5.56000","0","1","Cut Tape (CT)","-","Active","Compandor","Consumer Audio, Telecommunication Systems","2","Analog","6V ~ 24V","0°C ~ 70°C (TA)","110dB","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BU7831KN.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;-VQFN20;-;-20.jpg,BU7831KN-E2TR-ND,BU7831KN-E2,Rohm Semiconductor,IC VOICE/AUDIO MIX&SELECT 20VQFN,0,0,"2.89800","0","2500","Tape & Reel (TR)","-","Not For New Designs","Fully Integrated Processor","Consumer Audio","6","Serial","2.5V ~ 3.3V","-30°C ~ 85°C (TA)","-","20-VFQFN","20-VQFN (4.2x4.2)"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BU7831KN.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;-VQFN20;-;-20.jpg,BU7831KN-E2CT-ND,BU7831KN-E2,Rohm Semiconductor,IC VOICE/AUDIO MIX&SELECT 20VQFN,1390,0,"5.65000","0","1","Cut Tape (CT)","-","Not For New Designs","Fully Integrated Processor","Consumer Audio","6","Serial","2.5V ~ 3.3V","-30°C ~ 85°C (TA)","-","20-VFQFN","20-VQFN (4.2x4.2)"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BU7831KN.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;-VQFN20;-;-20.jpg,BU7831KN-E2DKR-ND,BU7831KN-E2,Rohm Semiconductor,IC VOICE/AUDIO MIX&SELECT 20VQFN,1390,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","Fully Integrated Processor","Consumer Audio","6","Serial","2.5V ~ 3.3V","-30°C ~ 85°C (TA)","-","20-VFQFN","20-VQFN (4.2x4.2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdir9001-q1,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-TSSOP.jpg,296-22152-5-ND,DIR9001IPWQ1,Texas Instruments,IC DGTL AUDIO INTFC RCVR 28TSSOP,661,4550,"5.79000","0","1","Tube","Automotive, AEC-Q100","Active","Audio Receiver","Automotive Audio, Consumer Audio, Musical Instruments","1","I²S","2.7V ~ 3.6V","-40°C ~ 85°C (TA)","28kHz ~ 108kHz","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5052,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-20712-2-ND,TPA5052RSAR,Texas Instruments,IC DGTL AUD LIPSYNC DELAY 16VQFN,0,0,"2.84487","0","3000","Tape & Reel (TR)","-","Active","Audio Signal Processor","Signal Mixing","1","I²S","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5052,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-20712-1-ND,TPA5052RSAR,Texas Instruments,IC DGTL AUD LIPSYNC DELAY 16VQFN,2744,0,"5.84000","0","1","Cut Tape (CT)","-","Active","Audio Signal Processor","Signal Mixing","1","I²S","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5052,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-20712-6-ND,TPA5052RSAR,Texas Instruments,IC DGTL AUD LIPSYNC DELAY 16VQFN,2744,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Signal Processor","Signal Mixing","1","I²S","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3460fs-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;%20SSOP-B20;%20FV;%2020.jpg,BD3465FV-E2TR-ND,BD3465FV-E2,Rohm Semiconductor,IC VOLUME AMP GP 20SSOP-B,0,0,"2.99950","0","2500","Tape & Reel (TR)","-","Active","Volume Control","Automotive Audio, Consumer Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-109dB","20-TSSOP (0.173"", 4.40mm Width)","20-SSOP-B"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3460fs-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;%20SSOP-B20;%20FV;%2020.jpg,BD3465FV-E2CT-ND,BD3465FV-E2,Rohm Semiconductor,IC VOLUME AMP GP 20SSOP-B,2498,0,"5.85000","0","1","Cut Tape (CT)","-","Active","Volume Control","Automotive Audio, Consumer Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-109dB","20-TSSOP (0.173"", 4.40mm Width)","20-SSOP-B"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3460fs-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;%20SSOP-B20;%20FV;%2020.jpg,BD3465FV-E2DKR-ND,BD3465FV-E2,Rohm Semiconductor,IC VOLUME AMP GP 20SSOP-B,2498,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Volume Control","Automotive Audio, Consumer Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-109dB","20-TSSOP (0.173"", 4.40mm Width)","20-SSOP-B"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftas5086,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4073252-6;DBT;38.jpg,296-17808-5-ND,TAS5086DBT,Texas Instruments,IC DGTL AUDIO PWM 6CH 38-TSSOP,1100,7600,"6.11000","0","1","Tube","PurePath Digital™","Active","Modulator","Digital Audio Interfacing","6","I²C, I²S","3V ~ 3.6V","0°C ~ 70°C (TA)","32kHz ~ 192kHz","38-TFSOP (0.173"", 4.40mm Width)","38-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BU9253xS,%20BU9255FS.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,BU9253FS-E2TR-ND,BU9253FS-E2,Rohm Semiconductor,IC DGTL ECHO KARAOKE/SURR SSOP,0,0,"3.51400","0","2500","Tape & Reel (TR)","-","Active","Audio Signal Processor","Signal Mixing","1","Serial","4V ~ 5.5V","-10°C ~ 70°C (TA)","Echo","16-SSOP (0.173"", 4.40mm Width)","16-SSOP-A"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BU9253xS,%20BU9255FS.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,BU9253FS-E2CT-ND,BU9253FS-E2,Rohm Semiconductor,IC DGTL ECHO KARAOKE/SURR SSOP,2338,0,"6.15000","0","1","Cut Tape (CT)","-","Active","Audio Signal Processor","Signal Mixing","1","Serial","4V ~ 5.5V","-10°C ~ 70°C (TA)","Echo","16-SSOP (0.173"", 4.40mm Width)","16-SSOP-A"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BU9253xS,%20BU9255FS.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,BU9253FS-E2DKR-ND,BU9253FS-E2,Rohm Semiconductor,IC DGTL ECHO KARAOKE/SURR SSOP,2338,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Signal Processor","Signal Mixing","1","Serial","4V ~ 5.5V","-10°C ~ 70°C (TA)","Echo","16-SSOP (0.173"", 4.40mm Width)","16-SSOP-A"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftas5548,//media.digikey.com/Renders/Texas%20Instr%20Renders/56-TSSOP-DCA.jpg,296-40560-2-ND,TAS5548DCAR,Texas Instruments,IC DGTL AUD PWM PROC 56HTSSOP,0,0,"3.31760","0","2000","Tape & Reel (TR)","-","Active","Modulator","Digital Audio Interfacing","8","I²C, I²S","3V ~ 3.6V","0°C ~ 85°C (TA)","32kHz ~ 192kHz","56-TFSOP (0.240"", 6.10mm Width) Exposed Pad","56-HTSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftas5548,//media.digikey.com/Renders/Texas%20Instr%20Renders/56-TSSOP-DCA.jpg,296-40560-1-ND,TAS5548DCAR,Texas Instruments,IC DGTL AUD PWM PROC 56HTSSOP,1941,0,"6.26000","0","1","Cut Tape (CT)","-","Active","Modulator","Digital Audio Interfacing","8","I²C, I²S","3V ~ 3.6V","0°C ~ 85°C (TA)","32kHz ~ 192kHz","56-TFSOP (0.240"", 6.10mm Width) Exposed Pad","56-HTSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftas5548,//media.digikey.com/Renders/Texas%20Instr%20Renders/56-TSSOP-DCA.jpg,296-40560-6-ND,TAS5548DCAR,Texas Instruments,IC DGTL AUD PWM PROC 56HTSSOP,1941,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator","Digital Audio Interfacing","8","I²C, I²S","3V ~ 3.6V","0°C ~ 85°C (TA)","32kHz ~ 192kHz","56-TFSOP (0.240"", 6.10mm Width) Exposed Pad","56-HTSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5051,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-20711-2-ND,TPA5051RSAR,Texas Instruments,IC DGTL AUDIO DELAY 4CH 16-VQFN,0,9000,"3.08959","0","3000","Tape & Reel (TR)","-","Active","Audio Signal Processor","Signal Mixing","2","I²C","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5051,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-20711-1-ND,TPA5051RSAR,Texas Instruments,IC DGTL AUDIO DELAY 4CH 16-VQFN,1779,10001,"6.34000","0","1","Cut Tape (CT)","-","Active","Audio Signal Processor","Signal Mixing","2","I²C","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5051,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-20711-6-ND,TPA5051RSAR,Texas Instruments,IC DGTL AUDIO DELAY 4CH 16-VQFN,1779,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Signal Processor","Signal Mixing","2","I²C","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37544fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37544FS-E2TR-ND,BD37544FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,0,0,"3.30050","0","2000","Tape & Reel (TR)","-","Active","Audio Tone Processor","Automotive Audio, Consumer Audio","5","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37544fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37544FS-E2CT-ND,BD37544FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,1977,0,"6.43000","0","1","Cut Tape (CT)","-","Active","Audio Tone Processor","Automotive Audio, Consumer Audio","5","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37544fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD37544FS-E2DKR-ND,BD37544FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,1977,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Tone Processor","Automotive Audio, Consumer Audio","5","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftwl1103t-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/32-PBS.jpg,296-16969-2-ND,TWL1103TPBSRQ1,Texas Instruments,IC PROCESSOR AUDIO VOICE 32-TQFP,0,2000,"3.57630","0","2000","Tape & Reel (TR)","Automotive, AEC-Q100, VBAP™","Active","Audio Signal Processor","Consumer Audio","1","I²C","2.7V ~ 3.3V","-40°C ~ 105°C (TA)","-","32-TQFP","32-TQFP (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftwl1103t-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/32-PBS.jpg,296-16969-1-ND,TWL1103TPBSRQ1,Texas Instruments,IC PROCESSOR AUDIO VOICE 32-TQFP,1347,3827,"6.74000","0","1","Cut Tape (CT)","Automotive, AEC-Q100, VBAP™","Active","Audio Signal Processor","Consumer Audio","1","I²C","2.7V ~ 3.3V","-40°C ~ 105°C (TA)","-","32-TQFP","32-TQFP (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftwl1103t-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/32-PBS.jpg,296-16969-6-ND,TWL1103TPBSRQ1,Texas Instruments,IC PROCESSOR AUDIO VOICE 32-TQFP,1347,3827,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100, VBAP™","Active","Audio Signal Processor","Consumer Audio","1","I²C","2.7V ~ 3.3V","-40°C ~ 105°C (TA)","-","32-TQFP","32-TQFP (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftwl1103t-q1,//media.digikey.com/Renders/Texas%20Instr%20Renders/32-PBS.jpg,296-12962-ND,TWL1103TPBSQ1,Texas Instruments,IC VOICE BAND AUDIO PROC 32-TQFP,414,5000,"6.79000","0","1","Tray","Automotive, AEC-Q100, VBAP™","Active","Audio Signal Processor","Consumer Audio","1","I²C","2.7V ~ 3.3V","-40°C ~ 105°C (TA)","-","32-TQFP","32-TQFP (5x5)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/f8/d2/89/64/7e/28/4d/11/DM00046002/files/DM00046002.pdf/jcr:content/translations/en.DM00046002.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-13246-2-ND,STA321MPLTR,STMicroelectronics,IC AUDIO PROCESSOR 8CHAN TQFP64,0,0,"3.79620","0","1000","Tape & Reel (TR)","-","Active","Fully Integrated Processor","Pre-Amplifier","8","I²C, I²S","3V ~ 3.6V","-40°C ~ 125°C (TJ)","Full Flexible Amplification","64-LQFP","64-TQFP (10x10)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/f8/d2/89/64/7e/28/4d/11/DM00046002/files/DM00046002.pdf/jcr:content/translations/en.DM00046002.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-13246-1-ND,STA321MPLTR,STMicroelectronics,IC AUDIO PROCESSOR 8CHAN TQFP64,564,0,"6.89000","0","1","Cut Tape (CT)","-","Active","Fully Integrated Processor","Pre-Amplifier","8","I²C, I²S","3V ~ 3.6V","-40°C ~ 125°C (TJ)","Full Flexible Amplification","64-LQFP","64-TQFP (10x10)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/f8/d2/89/64/7e/28/4d/11/DM00046002/files/DM00046002.pdf/jcr:content/translations/en.DM00046002.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-13246-6-ND,STA321MPLTR,STMicroelectronics,IC AUDIO PROCESSOR 8CHAN TQFP64,564,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Fully Integrated Processor","Pre-Amplifier","8","I²C, I²S","3V ~ 3.6V","-40°C ~ 125°C (TJ)","Full Flexible Amplification","64-LQFP","64-TQFP (10x10)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b1/ce/6f/4c/b7/f9/48/3f/DM00078946.pdf/files/DM00078946.pdf/jcr:content/translations/en.DM00078946.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;56VQFPN-1-7x7;;56.jpg,497-14843-2-ND,STA311BTR,STMicroelectronics,IC AUDIO DECODER 6+2CH 80-TQFP,0,0,"3.67120","0","2000","Tape & Reel (TR)","-","Active","Fully Integrated Processor","Pre-Amplifier","8","I²C, I²S","3V ~ 3.6V","-40°C ~ 125°C (TJ)","Full Flexible Amplification","56-VFQFN Exposed Pad","56-VFQFPN (8x8)"
