Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16208TR-ND,6TPE150MAPB,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 1411,4000,0,"0.49590","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","150µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16208CT-ND,6TPE150MAPB,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 1411,5371,0,"1.49000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","150µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16208DKR-ND,6TPE150MAPB,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 1411,5371,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","150µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE100MI+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16240TR-ND,6TPE100MI,Panasonic Electronic Components,CAP TANT POLY 100UF 6.3V 2917,6000,0,"0.49764","0","3000","Tape & Reel (TR)","POSCAP™ TPE","Active","100µF","±20%","6.3V","Molded","18mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2E","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE100MI+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16240CT-ND,6TPE100MI,Panasonic Electronic Components,CAP TANT POLY 100UF 6.3V 2917,7948,0,"1.50000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","100µF","±20%","6.3V","Molded","18mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2E","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE100MI+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16240DKR-ND,6TPE100MI,Panasonic Electronic Components,CAP TANT POLY 100UF 6.3V 2917,7948,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","100µF","±20%","6.3V","Molded","18mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2E","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8007+6TPC330MA+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPC-Series-2917-7343-Metric.jpg,P16225TR-ND,6TPC330MA,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,6000,0,"0.50054","0","3000","Tape & Reel (TR)","POSCAP™ TPC","Active","330µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8007+6TPC330MA+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPC-Series-2917-7343-Metric.jpg,P16225CT-ND,6TPC330MA,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,6023,0,"1.51000","0","1","Cut Tape (CT)","POSCAP™ TPC","Active","330µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8007+6TPC330MA+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPC-Series-2917-7343-Metric.jpg,P16225DKR-ND,6TPC330MA,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,6023,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPC","Active","330µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8007+6TPC150M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPC-Series-2917-7343-Metric.jpg,P16243TR-ND,6TPC150M,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 2917,12000,0,"0.50576","0","3000","Tape & Reel (TR)","POSCAP™ TPC","Active","150µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8007+6TPC150M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPC-Series-2917-7343-Metric.jpg,P16243CT-ND,6TPC150M,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 2917,13551,0,"1.52000","0","1","Cut Tape (CT)","POSCAP™ TPC","Active","150µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8007+6TPC150M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPC-Series-2917-7343-Metric.jpg,P16243DKR-ND,6TPC150M,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 2917,13551,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPC","Active","150µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4055-2-ND,T520D337M006ATE045,KEMET,CAP TANT POLY 330UF 6.3V 2917,63500,0,"0.50660","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","330µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4055-1-ND,T520D337M006ATE045,KEMET,CAP TANT POLY 330UF 6.3V 2917,63924,0,"1.30000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","330µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4055-6-ND,T520D337M006ATE045,KEMET,CAP TANT POLY 330UF 6.3V 2917,63924,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","330µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4029-2-ND,T520D107M010ATE055,KEMET,CAP TANT POLY 100UF 10V 2917,3500,0,"0.50660","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","100µF","±20%","10V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4029-1-ND,T520D107M010ATE055,KEMET,CAP TANT POLY 100UF 10V 2917,3852,0,"1.30000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","100µF","±20%","10V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4029-6-ND,T520D107M010ATE055,KEMET,CAP TANT POLY 100UF 10V 2917,3852,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","100µF","±20%","10V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5286-2-ND,T520C157M010ATE055,KEMET,CAP TANT POLY 150UF 10V 2312,42500,0,"0.51000","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","150µF","±20%","10V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5286-1-ND,T520C157M010ATE055,KEMET,CAP TANT POLY 150UF 10V 2312,42608,0,"1.31000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","150µF","±20%","10V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5286-6-ND,T520C157M010ATE055,KEMET,CAP TANT POLY 150UF 10V 2312,42608,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","150µF","±20%","10V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16641TR-ND,8TPE100MAZB,Panasonic Electronic Components,CAP TANT POLY 100UF 8V 1411,6000,0,"0.51345","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","100µF","±20%","8V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16641CT-ND,8TPE100MAZB,Panasonic Electronic Components,CAP TANT POLY 100UF 8V 1411,8142,0,"1.55000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","100µF","±20%","8V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16641DKR-ND,8TPE100MAZB,Panasonic Electronic Components,CAP TANT POLY 100UF 8V 1411,8142,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","100µF","±20%","8V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5753-2-ND,T520B157M006ATE025,KEMET,CAP TANT POLY 150UF 6.3V 3528,50000,0,"0.51910","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5753-1-ND,T520B157M006ATE025,KEMET,CAP TANT POLY 150UF 6.3V 3528,53756,0,"1.56000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5753-6-ND,T520B157M006ATE025,KEMET,CAP TANT POLY 150UF 6.3V 3528,53756,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4105-2-ND,T520V337M2R5ATE025,KEMET,CAP TANT POLY 330UF 2.5V 2917,178000,0,"0.52200","0","1000","Tape & Reel (TR)","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4105-1-ND,T520V337M2R5ATE025,KEMET,CAP TANT POLY 330UF 2.5V 2917,178476,0,"1.52000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4105-6-ND,T520V337M2R5ATE025,KEMET,CAP TANT POLY 330UF 2.5V 2917,178476,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C28.pdf,//media.digikey.com/photos/Panasonic%20Photos/6TPU150MBI.JPG,P16638TR-ND,6TPU150MBI,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 1411,27000,0,"0.52954","0","3000","Tape & Reel (TR)","POSCAP™ TPU","Not For New Designs","150µF","±20%","6.3V","Molded","100mOhm @ 100kHz","-55°C ~ 85°C","1000 Hrs @ 85°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.039"" (1.00mm)","-","-","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C28.pdf,//media.digikey.com/photos/Panasonic%20Photos/6TPU150MBI.JPG,P16638CT-ND,6TPU150MBI,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 1411,28588,0,"1.60000","0","1","Cut Tape (CT)","POSCAP™ TPU","Not For New Designs","150µF","±20%","6.3V","Molded","100mOhm @ 100kHz","-55°C ~ 85°C","1000 Hrs @ 85°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.039"" (1.00mm)","-","-","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C28.pdf,//media.digikey.com/photos/Panasonic%20Photos/6TPU150MBI.JPG,P16638DKR-ND,6TPU150MBI,Panasonic Electronic Components,CAP TANT POLY 150UF 6.3V 1411,28588,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPU","Not For New Designs","150µF","±20%","6.3V","Molded","100mOhm @ 100kHz","-55°C ~ 85°C","1000 Hrs @ 85°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.039"" (1.00mm)","-","-","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16213TR-ND,2TPE330MFB,Panasonic Electronic Components,CAP TANT POLY 330UF 2V 1411,14000,0,"0.53157","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","330µF","±20%","2V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16213CT-ND,2TPE330MFB,Panasonic Electronic Components,CAP TANT POLY 330UF 2V 1411,15965,0,"1.60000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","330µF","±20%","2V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16213DKR-ND,2TPE330MFB,Panasonic Electronic Components,CAP TANT POLY 330UF 2V 1411,15965,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","330µF","±20%","2V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16245TR-ND,6TPE220MAZB,Panasonic Electronic Components,CAP TANT POLY 220UF 6.3V 1411,106000,0,"0.54027","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","220µF","±20%","6.3V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16245CT-ND,6TPE220MAZB,Panasonic Electronic Components,CAP TANT POLY 220UF 6.3V 1411,107413,0,"1.63000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","220µF","±20%","6.3V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16245DKR-ND,6TPE220MAZB,Panasonic Electronic Components,CAP TANT POLY 220UF 6.3V 1411,107413,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","220µF","±20%","6.3V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-12327-2-ND,T520B337M2R5ATE015,KEMET,CAP TANT POLY 330UF 2.5V 3528,4000,0,"0.55100","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-12327-1-ND,T520B337M2R5ATE015,KEMET,CAP TANT POLY 330UF 2.5V 3528,5098,0,"1.66000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-12327-6-ND,T520B337M2R5ATE015,KEMET,CAP TANT POLY 330UF 2.5V 3528,5098,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE330ML+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16253TR-ND,6TPE330ML,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,40000,0,"0.55782","0","2500","Tape & Reel (TR)","POSCAP™ TPE","Active","330µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE330ML+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16253CT-ND,6TPE330ML,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,41136,0,"1.68000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","330µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
