Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Dielectric Material","Number of Capacitors","Circuit Type","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10139-2-ND,CKCL22X5R1A474M085AK,TDK Corporation,CAP ARRAY 0.47UF 10V X5R 0805,8000,0,"0.07975","0","4000","Tape & Reel (TR)","CKC","Obsolete","0.47µF","±20%","10V","Ceramic","2","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10139-1-ND,CKCL22X5R1A474M085AK,TDK Corporation,CAP ARRAY 0.47UF 10V X5R 0805,8524,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","0.47µF","±20%","10V","Ceramic","2","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10139-6-ND,CKCL22X5R1A474M085AK,TDK Corporation,CAP ARRAY 0.47UF 10V X5R 0805,8524,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.47µF","±20%","10V","Ceramic","2","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJU_2-Array.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECJ-U%200504%20SERIES.jpg,P12982TR-ND,ECJ-UVC1H101K,Panasonic Electronic Components,CAP ARRAY 100PF 50V NP0 0504,4000,0,"0.08019","0","4000","Tape & Reel (TR)","ECJ","Obsolete","100pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJU_2-Array.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECJ-U%200504%20SERIES.jpg,P12982CT-ND,ECJ-UVC1H101K,Panasonic Electronic Components,CAP ARRAY 100PF 50V NP0 0504,4163,0,"0.29000","0","1","Cut Tape (CT)","ECJ","Obsolete","100pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJU_2-Array.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECJ-U%200504%20SERIES.jpg,P12982DKR-ND,ECJ-UVC1H101K,Panasonic Electronic Components,CAP ARRAY 100PF 50V NP0 0504,4163,0,"Digi-Reel","0","1","Digi-Reel®","ECJ","Obsolete","100pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJU_2-Array.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECJ-U%200504%20SERIES.jpg,P12984TR-ND,ECJ-UVC1H470K,Panasonic Electronic Components,CAP ARRAY 47PF 50V NP0 0504,4000,0,"0.08019","0","4000","Tape & Reel (TR)","ECJ","Obsolete","47pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJU_2-Array.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECJ-U%200504%20SERIES.jpg,P12984CT-ND,ECJ-UVC1H470K,Panasonic Electronic Components,CAP ARRAY 47PF 50V NP0 0504,7872,0,"0.29000","0","1","Cut Tape (CT)","ECJ","Obsolete","47pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJU_2-Array.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECJ-U%200504%20SERIES.jpg,P12984DKR-ND,ECJ-UVC1H470K,Panasonic Electronic Components,CAP ARRAY 47PF 50V NP0 0504,7872,0,"Digi-Reel","0","1","Digi-Reel®","ECJ","Obsolete","47pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1842-2-ND,CKCA43C0G1H330K100AA,TDK Corporation,CAP ARRAY 33PF 50V NP0 1206,224000,0,"0.08676","0","2000","Tape & Reel (TR)","CKC","Obsolete","33pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.043"" (1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1842-1-ND,CKCA43C0G1H330K100AA,TDK Corporation,CAP ARRAY 33PF 50V NP0 1206,225067,0,"0.49000","0","1","Cut Tape (CT)","CKC","Obsolete","33pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.043"" (1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1842-6-ND,CKCA43C0G1H330K100AA,TDK Corporation,CAP ARRAY 33PF 50V NP0 1206,225067,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","33pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.043"" (1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10099-2-ND,CKCL22C0G1H471K085AL,TDK Corporation,CAP ARRAY 470PF 50V NP0 0805,4000,0,"0.08700","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10099-1-ND,CKCL22C0G1H471K085AL,TDK Corporation,CAP ARRAY 470PF 50V NP0 0805,4000,0,"0.50000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10099-6-ND,CKCL22C0G1H471K085AL,TDK Corporation,CAP ARRAY 470PF 50V NP0 0805,4000,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10174-2-ND,CKCL22X7R2A102M085AK,TDK Corporation,CAP ARRAY 1000PF 100V X7R 0805,4000,0,"0.08955","0","4000","Tape & Reel (TR)","CKC","Obsolete","1000pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10174-1-ND,CKCL22X7R2A102M085AK,TDK Corporation,CAP ARRAY 1000PF 100V X7R 0805,5960,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","1000pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10174-6-ND,CKCL22X7R2A102M085AK,TDK Corporation,CAP ARRAY 1000PF 100V X7R 0805,5960,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","1000pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10110-2-ND,CKCL22C0G2A471K085AK,TDK Corporation,CAP ARRAY 470PF 100V NP0 0805,4000,0,"0.09425","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10110-1-ND,CKCL22C0G2A471K085AK,TDK Corporation,CAP ARRAY 470PF 100V NP0 0805,4000,0,"0.43000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10110-6-ND,CKCL22C0G2A471K085AK,TDK Corporation,CAP ARRAY 470PF 100V NP0 0805,4000,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10245-2-ND,CKCM25JB1H472M060AA,TDK Corporation,CAP ARRAY 4700PF 50V JB 0504,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","4700pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10245-1-ND,CKCM25JB1H472M060AA,TDK Corporation,CAP ARRAY 4700PF 50V JB 0504,3870,0,"0.10000","0","1","Cut Tape (CT)","CKC","Obsolete","4700pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10245-6-ND,CKCM25JB1H472M060AA,TDK Corporation,CAP ARRAY 4700PF 50V JB 0504,3870,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","4700pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10235-2-ND,CKCM25CH1H680K060AA,TDK Corporation,CAP ARRAY 68PF 50V CH 0504,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","68pF","±10%","50V","Ceramic","2","Isolated","CH","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10235-1-ND,CKCM25CH1H680K060AA,TDK Corporation,CAP ARRAY 68PF 50V CH 0504,3750,0,"0.10000","0","1","Cut Tape (CT)","CKC","Obsolete","68pF","±10%","50V","Ceramic","2","Isolated","CH","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10235-6-ND,CKCM25CH1H680K060AA,TDK Corporation,CAP ARRAY 68PF 50V CH 0504,3750,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","68pF","±10%","50V","Ceramic","2","Isolated","CH","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10243-2-ND,CKCM25JB1H102M060AA,TDK Corporation,CAP ARRAY 1000PF 50V JB 0504,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","1000pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10243-1-ND,CKCM25JB1H102M060AA,TDK Corporation,CAP ARRAY 1000PF 50V JB 0504,3325,0,"0.10000","0","1","Cut Tape (CT)","CKC","Obsolete","1000pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10243-6-ND,CKCM25JB1H102M060AA,TDK Corporation,CAP ARRAY 1000PF 50V JB 0504,3325,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","1000pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10111-2-ND,CKCL22C0G2A471K085AL,TDK Corporation,CAP ARRAY 470PF 100V NP0 0805,4000,0,"0.10440","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10111-1-ND,CKCL22C0G2A471K085AL,TDK Corporation,CAP ARRAY 470PF 100V NP0 0805,4000,0,"0.48000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10111-6-ND,CKCL22C0G2A471K085AL,TDK Corporation,CAP ARRAY 470PF 100V NP0 0805,4000,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1853-2-ND,CKCA43X7R1H472M100AA,TDK Corporation,CAP ARRAY 4700PF 50V X7R 1206,66000,0,"0.11267","0","2000","Tape & Reel (TR)","CKC","Obsolete","4700pF","±20%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1853-1-ND,CKCA43X7R1H472M100AA,TDK Corporation,CAP ARRAY 4700PF 50V X7R 1206,66833,0,"0.63000","0","1","Cut Tape (CT)","CKC","Obsolete","4700pF","±20%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1853-6-ND,CKCA43X7R1H472M100AA,TDK Corporation,CAP ARRAY 4700PF 50V X7R 1206,66833,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","4700pF","±20%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1856-2-ND,CKCA43X7R1E473M100AA,TDK Corporation,CAP ARRAY 0.047UF 25V X7R 1206,2000,0,"0.12089","0","2000","Tape & Reel (TR)","CKC","Obsolete","0.047µF","±20%","25V","Ceramic","4","Isolated","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1856-1-ND,CKCA43X7R1E473M100AA,TDK Corporation,CAP ARRAY 0.047UF 25V X7R 1206,3960,0,"0.30000","0","1","Cut Tape (CT)","CKC","Obsolete","0.047µF","±20%","25V","Ceramic","4","Isolated","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1856-6-ND,CKCA43X7R1E473M100AA,TDK Corporation,CAP ARRAY 0.047UF 25V X7R 1206,3960,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.047µF","±20%","25V","Ceramic","4","Isolated","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10131-2-ND,CKCL22JB1H103M085AA,TDK Corporation,CAP ARRAY 10000PF 50V JB 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","10000pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10131-1-ND,CKCL22JB1H103M085AA,TDK Corporation,CAP ARRAY 10000PF 50V JB 0805,3889,0,"0.13000","0","1","Cut Tape (CT)","CKC","Obsolete","10000pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10131-6-ND,CKCL22JB1H103M085AA,TDK Corporation,CAP ARRAY 10000PF 50V JB 0805,3889,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","10000pF","±20%","50V","Ceramic","2","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10276-2-ND,CKCM25X8R1H471M060AA,TDK Corporation,CAP ARRAY 470PF 50V X8R 0504,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±20%","50V","Ceramic","2","Isolated","X8R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10276-1-ND,CKCM25X8R1H471M060AA,TDK Corporation,CAP ARRAY 470PF 50V X8R 0504,1740,0,"0.13000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±20%","50V","Ceramic","2","Isolated","X8R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10276-6-ND,CKCM25X8R1H471M060AA,TDK Corporation,CAP ARRAY 470PF 50V X8R 0504,1740,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±20%","50V","Ceramic","2","Isolated","X8R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJ-R,ECJ-T_4-Array.pdf",//media.digikey.com/photos/Panasonic%20Photos/ECJ-R%201206%20SERIES.jpg,P10581TR-ND,ECJ-RVC1H120K,Panasonic Electronic Components,CAP ARRAY 12PF 50V NP0 1206,8000,0,"0.13800","0","4000","Tape & Reel (TR)","ECJ-R","Obsolete","12pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.037"" (0.95mm)"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJ-R,ECJ-T_4-Array.pdf",//media.digikey.com/photos/Panasonic%20Photos/ECJ-R%201206%20SERIES.jpg,P10581CT-ND,ECJ-RVC1H120K,Panasonic Electronic Components,CAP ARRAY 12PF 50V NP0 1206,14472,0,"0.55000","0","1","Cut Tape (CT)","ECJ-R","Obsolete","12pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.037"" (0.95mm)"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJ-R,ECJ-T_4-Array.pdf",//media.digikey.com/photos/Panasonic%20Photos/ECJ-R%201206%20SERIES.jpg,P10581DKR-ND,ECJ-RVC1H120K,Panasonic Electronic Components,CAP ARRAY 12PF 50V NP0 1206,14472,0,"Digi-Reel","0","1","Digi-Reel®","ECJ-R","Obsolete","12pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.037"" (0.95mm)"
