Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features","Failure Rate"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1657-6-ND,TAJA106M010RNJ,AVX Corporation,CAP TANT 10UF 20% 10V 1206,172038,336000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±20%","10V","Molded","3Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3683-2-ND,T491A106K006AT,KEMET,CAP TANT 10UF 10% 6.3V 1206,148000,0,"0.08802","0","2000","Tape & Reel (TR)","T491","Active","10µF","±10%","6.3V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3683-1-ND,T491A106K006AT,KEMET,CAP TANT 10UF 10% 6.3V 1206,149444,0,"0.40000","0","1","Cut Tape (CT)","T491","Active","10µF","±10%","6.3V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3683-6-ND,T491A106K006AT,KEMET,CAP TANT 10UF 10% 6.3V 1206,149444,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±10%","6.3V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3868-2-ND,TAJA475K016RNJ,AVX Corporation,CAP TANT 4.7UF 10% 16V 1206,426000,416000,"0.08820","0","2000","Tape & Reel (TR)","TAJ","Active","4.7µF","±10%","16V","Molded","4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3868-1-ND,TAJA475K016RNJ,AVX Corporation,CAP TANT 4.7UF 10% 16V 1206,427167,416000,"0.41000","0","1","Cut Tape (CT)","TAJ","Active","4.7µF","±10%","16V","Molded","4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3868-6-ND,TAJA475K016RNJ,AVX Corporation,CAP TANT 4.7UF 10% 16V 1206,427167,416000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","4.7µF","±10%","16V","Molded","4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1651-2-ND,TAJA105K035RNJ,AVX Corporation,CAP TANT 1UF 10% 35V 1206,316000,300000,"0.08856","0","2000","Tape & Reel (TR)","TAJ","Active","1µF","±10%","35V","Molded","7.5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1651-1-ND,TAJA105K035RNJ,AVX Corporation,CAP TANT 1UF 10% 35V 1206,319333,300000,"0.41000","0","1","Cut Tape (CT)","TAJ","Active","1µF","±10%","35V","Molded","7.5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1651-6-ND,TAJA105K035RNJ,AVX Corporation,CAP TANT 1UF 10% 35V 1206,319333,300000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","1µF","±10%","35V","Molded","7.5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1663-2-ND,TAJA226K010RNJ,AVX Corporation,CAP TANT 22UF 10% 10V 1206,652000,32000,"0.08997","0","2000","Tape & Reel (TR)","TAJ","Active","22µF","±10%","10V","Molded","3Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1663-1-ND,TAJA226K010RNJ,AVX Corporation,CAP TANT 22UF 10% 10V 1206,654020,32000,"0.41000","0","1","Cut Tape (CT)","TAJ","Active","22µF","±10%","10V","Molded","3Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1663-6-ND,TAJA226K010RNJ,AVX Corporation,CAP TANT 22UF 10% 10V 1206,654020,32000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","22µF","±10%","10V","Molded","3Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3686-2-ND,T491A106M010AT,KEMET,CAP TANT 10UF 20% 10V 1206,288000,0,"0.09000","0","2000","Tape & Reel (TR)","T491","Active","10µF","±20%","10V","Molded","3.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3686-1-ND,T491A106M010AT,KEMET,CAP TANT 10UF 20% 10V 1206,290266,0,"0.41000","0","1","Cut Tape (CT)","T491","Active","10µF","±20%","10V","Molded","3.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3686-6-ND,T491A106M010AT,KEMET,CAP TANT 10UF 20% 10V 1206,290266,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±20%","10V","Molded","3.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3685-2-ND,T491A106M006AT,KEMET,CAP TANT 10UF 20% 6.3V 1206,180000,0,"0.09000","0","2000","Tape & Reel (TR)","T491","Active","10µF","±20%","6.3V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3685-1-ND,T491A106M006AT,KEMET,CAP TANT 10UF 20% 6.3V 1206,181266,0,"0.41000","0","1","Cut Tape (CT)","T491","Active","10µF","±20%","6.3V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3685-6-ND,T491A106M006AT,KEMET,CAP TANT 10UF 20% 6.3V 1206,181266,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±20%","6.3V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-2354-2-ND,TAJA335K016RNJ,AVX Corporation,CAP TANT 3.3UF 10% 16V 1206,60000,200000,"0.09000","0","2000","Tape & Reel (TR)","TAJ","Active","3.3µF","±10%","16V","Molded","5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-2354-1-ND,TAJA335K016RNJ,AVX Corporation,CAP TANT 3.3UF 10% 16V 1206,61980,200000,"0.41000","0","1","Cut Tape (CT)","TAJ","Active","3.3µF","±10%","16V","Molded","5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-2354-6-ND,TAJA335K016RNJ,AVX Corporation,CAP TANT 3.3UF 10% 16V 1206,61980,200000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","3.3µF","±10%","16V","Molded","5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3684-2-ND,T491A106K010AT,KEMET,CAP TANT 10UF 10% 10V 1206,5254000,0,"0.09004","0","2000","Tape & Reel (TR)","T491","Active","10µF","±10%","10V","Molded","3.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3684-1-ND,T491A106K010AT,KEMET,CAP TANT 10UF 10% 10V 1206,5255783,0,"0.41000","0","1","Cut Tape (CT)","T491","Active","10µF","±10%","10V","Molded","3.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3684-6-ND,T491A106K010AT,KEMET,CAP TANT 10UF 10% 10V 1206,5255783,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±10%","10V","Molded","3.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8115-2-ND,F920J106MPA,AVX Corporation,CAP TANT 10UF 20% 6.3V 0805,117000,0,"0.09054","0","3000","Tape & Reel (TR)","F92","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8115-1-ND,F920J106MPA,AVX Corporation,CAP TANT 10UF 20% 6.3V 0805,119796,0,"0.42000","0","1","Cut Tape (CT)","F92","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8115-6-ND,F920J106MPA,AVX Corporation,CAP TANT 10UF 20% 6.3V 0805,119796,0,"Digi-Reel","0","1","Digi-Reel®","F92","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8125-2-ND,F921A475MPA,AVX Corporation,CAP TANT 4.7UF 20% 10V 0805,90000,39000,"0.09059","0","3000","Tape & Reel (TR)","F92","Active","4.7µF","±20%","10V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8125-1-ND,F921A475MPA,AVX Corporation,CAP TANT 4.7UF 20% 10V 0805,92012,39000,"0.42000","0","1","Cut Tape (CT)","F92","Active","4.7µF","±20%","10V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8125-6-ND,F921A475MPA,AVX Corporation,CAP TANT 4.7UF 20% 10V 0805,92012,39000,"Digi-Reel","0","1","Digi-Reel®","F92","Active","4.7µF","±20%","10V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3678-2-ND,T491A105K016AT,KEMET,CAP TANT 1UF 10% 16V 1206,204000,0,"0.09072","0","2000","Tape & Reel (TR)","T491","Active","1µF","±10%","16V","Molded","10Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3678-1-ND,T491A105K016AT,KEMET,CAP TANT 1UF 10% 16V 1206,205713,0,"0.42000","0","1","Cut Tape (CT)","T491","Active","1µF","±10%","16V","Molded","10Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3678-6-ND,T491A105K016AT,KEMET,CAP TANT 1UF 10% 16V 1206,205713,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","1µF","±10%","16V","Molded","10Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3681-2-ND,T491A105M016AT,KEMET,CAP TANT 1UF 20% 16V 1206,106000,0,"0.09072","0","2000","Tape & Reel (TR)","T491","Active","1µF","±20%","16V","Molded","10Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3681-1-ND,T491A105M016AT,KEMET,CAP TANT 1UF 20% 16V 1206,108300,0,"0.42000","0","1","Cut Tape (CT)","T491","Active","1µF","±20%","16V","Molded","10Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3681-6-ND,T491A105M016AT,KEMET,CAP TANT 1UF 20% 16V 1206,108300,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","1µF","±20%","16V","Molded","10Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105K020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3679-2-ND,T491A105K020AT,KEMET,CAP TANT 1UF 10% 20V 1206,56000,0,"0.09126","0","2000","Tape & Reel (TR)","T491","Active","1µF","±10%","20V","Molded","9Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105K020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3679-1-ND,T491A105K020AT,KEMET,CAP TANT 1UF 10% 20V 1206,56317,0,"0.42000","0","1","Cut Tape (CT)","T491","Active","1µF","±10%","20V","Molded","9Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A105K020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3679-6-ND,T491A105K020AT,KEMET,CAP TANT 1UF 10% 20V 1206,56317,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","1µF","±10%","20V","Molded","9Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1672-2-ND,TAJB106K010RNJ,AVX Corporation,CAP TANT 10UF 10% 10V 1411,48000,118000,"0.09135","0","2000","Tape & Reel (TR)","TAJ","Active","10µF","±10%","10V","Molded","2.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1672-1-ND,TAJB106K010RNJ,AVX Corporation,CAP TANT 10UF 10% 10V 1411,49771,118000,"0.42000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±10%","10V","Molded","2.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1672-6-ND,TAJB106K010RNJ,AVX Corporation,CAP TANT 10UF 10% 10V 1411,49771,118000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±10%","10V","Molded","2.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3051-2-ND,TAJR106M006RNJ,AVX Corporation,CAP TANT 10UF 20% 6.3V 0805,102500,25000,"0.09270","0","2500","Tape & Reel (TR)","TAJ","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)","-","R","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3051-1-ND,TAJR106M006RNJ,AVX Corporation,CAP TANT 10UF 20% 6.3V 0805,106415,25000,"0.43000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)","-","R","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3051-6-ND,TAJR106M006RNJ,AVX Corporation,CAP TANT 10UF 20% 6.3V 0805,106415,25000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)","-","R","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-8269-2-ND,T491A106K016AT,KEMET,CAP TANT 10UF 10% 16V 1206,284000,0,"0.09306","0","2000","Tape & Reel (TR)","T491","Active","10µF","±10%","16V","Molded","3Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-8269-1-ND,T491A106K016AT,KEMET,CAP TANT 10UF 10% 16V 1206,287738,0,"0.43000","0","1","Cut Tape (CT)","T491","Active","10µF","±10%","16V","Molded","3Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-8269-6-ND,T491A106K016AT,KEMET,CAP TANT 10UF 10% 16V 1206,287738,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±10%","16V","Molded","3Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
