Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Dielectric Material","Operating Temperature","Mounting Type","Package / Case","Lead Spacing","Features","Size / Dimension","Height - Seated (Max)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDV16F.jpg,338-3105-ND,CDV16FF301JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 300PF 5% 1KV RADIAL,77,200,"2.69000","0","1","Bulk","CDV16","Active","300pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2960-ND,CD15ED620GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 62PF 2% 500V RADIAL,66,0,"2.69000","0","1","Bulk","CD15","Active","62pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2608-ND,CD15FD201JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 200PF 5% 500V RADIAL,203,3200,"2.79000","0","1","Bulk","CD15","Active","200pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2614-ND,CD15FD181JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 180PF 5% 500V RADIAL,111,400,"2.79000","0","1","Bulk","CD15","Active","180pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.370"" (9.40mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1104-ND,MC12CD050D-F,Cornell Dubilier Electronics (CDE),CAP MICA 5PF 0.5PF 500V 1210,773,800,"2.86000","0","1","Bulk","MC","Active","5pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2592-ND,CD15FD221JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 220PF 5% 500V RADIAL,608,7000,"2.86000","0","1","Bulk","CD15","Active","220pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.201"" W (11.70mm x 5.10mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1105-ND,MC12CD100D-F,Cornell Dubilier Electronics (CDE),CAP MICA 10PF 0.5PF 500V 1210,281,9800,"2.86000","0","1","Bulk","MC","Active","10pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-1087-ND,CD5EC300JO3,Cornell Dubilier Electronics (CDE),CAP MICA 30PF 5% 300V RADIAL,44,0,"2.89000","0","1","Bulk","CD5","Active","30pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.130"" W (6.90mm x 3.30mm)","0.201"" (5.10mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1106-ND,MC12ED150J-F,Cornell Dubilier Electronics (CDE),CAP MICA 15PF 5% 500V 1210,892,1600,"2.92000","0","1","Bulk","MC","Active","15pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1107-ND,MC12ED180J-F,Cornell Dubilier Electronics (CDE),CAP MICA 18PF 5% 500V 1210,720,900,"2.92000","0","1","Bulk","MC","Active","18pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1344-ND,MC12ED300J-F,Cornell Dubilier Electronics (CDE),CAP MICA 30PF 5% 500V 1210,604,1400,"2.92000","0","1","Bulk","MC","Active","30pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1120-ND,MC12FD680J-F,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 5% 500V 1210,311,0,"2.92000","0","1","Bulk","MC","Active","68pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-4114-ND,MC12ED220J-F,Cornell Dubilier Electronics (CDE),CAP MICA 22PF 5% 500V 1210,287,0,"2.92000","0","1","Bulk","MC","Active","22pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-4116-ND,MC12FD560J-F,Cornell Dubilier Electronics (CDE),CAP MICA 56PF 5% 500V 1210,283,800,"2.92000","0","1","Bulk","MC","Active","56pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2010%20SERIES.jpg,338-1070-ND,CD10ED220JO3,Cornell Dubilier Electronics (CDE),CAP MICA 22PF 5% 500V RADIAL,905,0,"2.99000","0","1","Bulk","CD10","Active","22pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.358"" L x 0.189"" W (9.10mm x 4.80mm)","0.331"" (8.40mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1079-ND,CD15FD241JO3,Cornell Dubilier Electronics (CDE),CAP MICA 240PF 5% 500V RADIAL,575,0,"2.99000","0","1","Bulk","CD15","Active","240pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.201"" W (11.70mm x 5.10mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3071-ND,CD5EC300JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 30PF 5% 300V RADIAL,371,800,"3.03000","0","1","Bulk","CD5","Active","30pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.130"" W (6.90mm x 3.30mm)","0.201"" (5.10mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-3107-ND,CDV16FF361JO3,Cornell Dubilier Electronics (CDE),CAP MICA 360PF 5% 1KV RADIAL,61,0,"3.03000","0","1","Bulk","CDV16","Active","360pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-2640-ND,CD10ED220JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 22PF 5% 500V RADIAL,88,1800,"3.06000","0","1","Bulk","CD10","Active","22pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.358"" L x 0.189"" W (9.10mm x 4.80mm)","0.331"" (8.40mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3072-ND,CD5EC330JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 33PF 5% 300V RADIAL,578,300,"3.09000","0","1","Bulk","CD5","Active","33pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.130"" W (6.90mm x 3.30mm)","0.201"" (5.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2594-ND,CD15FD251JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 250PF 5% 500V RADIAL,251,0,"3.09000","0","1","Bulk","CD15","Active","250pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-2828-ND,CD15ED500FO3,Cornell Dubilier Electronics (CDE),CAP MICA 50PF 1% 500V RADIAL,56,0,"3.09000","0","1","Bulk","CD15","Active","50pF","±1%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%20SERIES.jpg,338-2890-ND,CD19FD561JO3,Cornell Dubilier Electronics (CDE),CAP MICA 560PF 5% 500V RADIAL,117,0,"3.10000","0","1","Bulk","CD19","Active","560pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.201"" W (16.50mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%20SERIES.jpg,338-2889-ND,CD19FD511JO3,Cornell Dubilier Electronics (CDE),CAP MICA 510PF 5% 500V RADIAL,95,0,"3.10000","0","1","Bulk","CD19","Active","510pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.201"" W (16.50mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%20SERIES.jpg,338-2886-ND,CD19FD501JO3,Cornell Dubilier Electronics (CDE),CAP MICA 500PF 5% 500V RADIAL,69,100,"3.10000","0","1","Bulk","CD19","Active","500pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.201"" W (16.30mm x 5.10mm)","0.512"" (13.00mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3040-ND,CD19FD391JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 390PF 5% 500V RADIAL,29,0,"3.13000","0","1","Bulk","CD19","Active","390pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.201"" W (16.30mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDV16F.jpg,338-3110-ND,CDV16FF431JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 430PF 5% 1KV RADIAL,589,0,"3.16000","0","1","Bulk","CDV16","Active","430pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-2923-ND,CD10ED360JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 36PF 5% 500V RADIAL,190,1500,"3.16000","0","1","Bulk","CD10","Active","36pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.189"" W (9.40mm x 4.80mm)","0.339"" (8.60mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-2904-ND,CD5EC510JO3,Cornell Dubilier Electronics (CDE),CAP MICA 51PF 5% 300V RADIAL,99,0,"3.16000","0","1","Bulk","CD5","Active","51pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.142"" W (6.90mm x 3.60mm)","0.209"" (5.30mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3062-ND,CD5CC030DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 3PF 0.5PF 300V RADIAL,581,1000,"3.19000","0","1","Bulk","CD5","Active","3pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3066-ND,CD5CC070DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 7PF 0.5PF 300V RADIAL,281,0,"3.19000","0","1","Bulk","CD5","Active","7pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3061-ND,CD5CC020DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 2PF 0.5PF 300V RADIAL,233,1100,"3.19000","0","1","Bulk","CD5","Active","2pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1113-ND,MC12FA241J-F,Cornell Dubilier Electronics (CDE),CAP MICA 240PF 5% 100V 1210,581,0,"3.20000","0","1","Bulk","MC","Active","240pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1112-ND,MC12FA221J-F,Cornell Dubilier Electronics (CDE),CAP MICA 220PF 5% 100V 1210,353,2000,"3.20000","0","1","Bulk","MC","Active","220pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1111-ND,MC12FA201J-F,Cornell Dubilier Electronics (CDE),CAP MICA 200PF 5% 100V 1210,275,900,"3.20000","0","1","Bulk","MC","Active","200pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-4117-ND,MC12FD820J-F,Cornell Dubilier Electronics (CDE),CAP MICA 82PF 5% 500V 1210,169,0,"3.20000","0","1","Bulk","MC","Active","82pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1812(4532).jpg,338-1122-ND,MC18FD101J-F,Cornell Dubilier Electronics (CDE),CAP MICA 100PF 5% 500V 1812,602,1900,"3.22000","0","1","Bulk","MC","Active","100pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1812 (4532 Metric)","-","RF, High Q, Low Loss","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-2927-ND,CD10ED500JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 50PF 5% 500V RADIAL,264,600,"3.22000","0","1","Bulk","CD10","Active","50pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.189"" W (9.40mm x 4.80mm)","0.339"" (8.60mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-3975-ND,CD10ED620JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 62PF 5% 500V RADIAL,141,100,"3.22000","0","1","Bulk","CD10","Active","62pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.189"" W (9.40mm x 4.80mm)","0.339"" (8.60mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3073-ND,CD5EC390JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 39PF 5% 300V RADIAL,190,0,"3.23000","0","1","Bulk","CD5","Active","39pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.130"" W (6.90mm x 3.30mm)","0.209"" (5.30mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3032-ND,CD19FD271JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 270PF 5% 500V RADIAL,185,0,"3.26000","0","1","Bulk","CD19","Active","270pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3043-ND,CD19FD511JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 510PF 5% 500V RADIAL,93,1050,"3.26000","0","1","Bulk","CD19","Active","510pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.201"" W (16.50mm x 5.10mm)","0.512"" (13.00mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-2609-ND,CD19FD501JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 500PF 5% 500V RADIAL,66,350,"3.26000","0","1","Bulk","CD19","Active","500pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.201"" W (16.30mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/MCM-MIN.pdf,"//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MIN02-002C,CC,DC%20SERIES%20YELLOW%20HIGHLIGHT.jpg",338-1284-ND,MIN02-002CC100J-F,Cornell Dubilier Electronics (CDE),CAP MICA 10PF 5% 300V SMD,814,3800,"3.29000","0","1","Bulk","MIN","Active","10pF","±5%","300V","Mica","-55°C ~ 200°C","Surface Mount","Nonstandard SMD","-","RF, High Frequency","0.218"" L x 0.400"" W (5.54mm x 10.16mm)","-"
http://www.cde.com/resources/catalogs/MCM-MIN.pdf,"//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MIN02-002C,CC,DC%20SERIES%20YELLOW%20HIGHLIGHT.jpg",338-1285-ND,MIN02-002CC120J-F,Cornell Dubilier Electronics (CDE),CAP MICA 12PF 5% 300V SMD,607,1800,"3.29000","0","1","Bulk","MIN","Active","12pF","±5%","300V","Mica","-55°C ~ 200°C","Surface Mount","Nonstandard SMD","-","RF, High Frequency","0.218"" L x 0.400"" W (5.54mm x 10.16mm)","-"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2662-ND,CD15FD121FO3F,Cornell Dubilier Electronics (CDE),CAP MICA 120PF 1% 500V RADIAL,510,1000,"3.29000","0","1","Bulk","CD15","Active","120pF","±1%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.181"" W (11.70mm x 4.60mm)","0.370"" (9.40mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2961-ND,CD15ED680FO3F,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 1% 500V RADIAL,700,0,"3.30000","0","1","Bulk","CD15","Active","68pF","±1%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.181"" W (11.40mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2996-ND,CD15FD910FO3F,Cornell Dubilier Electronics (CDE),CAP MICA 91PF 1% 500V RADIAL,173,0,"3.30000","0","1","Bulk","CD15","Active","91pF","±1%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.181"" W (11.70mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2964-ND,CD15ED820FO3F,Cornell Dubilier Electronics (CDE),CAP MICA 82PF 1% 500V RADIAL,162,0,"3.30000","0","1","Bulk","CD15","Active","82pF","±1%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.181"" W (11.40mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3075-ND,CD5EC560JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 56PF 5% 300V RADIAL,86,0,"3.32000","0","1","Bulk","CD5","Active","56pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.150"" W (6.90mm x 3.80mm)","0.220"" (5.60mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-1073-ND,CD5CC050DO3,Cornell Dubilier Electronics (CDE),CAP MICA 5PF 0.5PF 300V RADIAL,462,800,"3.33000","0","1","Bulk","CD5","Active","5pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-2898-ND,CD5CC030DO3,Cornell Dubilier Electronics (CDE),CAP MICA 3PF 0.5PF 300V RADIAL,451,0,"3.33000","0","1","Bulk","CD5","Active","3pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%20SERIES.jpg,338-2881-ND,CD19FD391JO3,Cornell Dubilier Electronics (CDE),CAP MICA 390PF 5% 500V RADIAL,165,450,"3.33000","0","1","Bulk","CD19","Active","390pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.201"" W (16.30mm x 5.10mm)","0.512"" (13.00mm)"
