Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
http://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C49.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SP-Cap-CT-Series.jpg,P16808-6-ND,EEF-CT1E220R,Panasonic Electronic Components,CAP ALUM POLY 22UF 20% 25V SMD,13328,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap CT","Active","Polymer","22µF","±20%","25V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.059"" (1.50mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0006+EEFSX0D471XE+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/S%20SERIES%201.9H,7.3L.jpg",PCE4823TR-ND,EEF-SX0D471XE,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2V SMD,7000,0,"0.66052","0","3500","Tape & Reel (TR)","SP-Cap SX","Active","Polymer","470µF","±20%","2V","6mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","7.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0006+EEFSX0D471XE+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/S%20SERIES%201.9H,7.3L.jpg",PCE4823CT-ND,EEF-SX0D471XE,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2V SMD,9356,0,"1.84000","0","1","Cut Tape (CT)","SP-Cap SX","Active","Polymer","470µF","±20%","2V","6mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","7.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0006+EEFSX0D471XE+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/S%20SERIES%201.9H,7.3L.jpg",PCE4823DKR-ND,EEF-SX0D471XE,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2V SMD,9356,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap SX","Active","Polymer","470µF","±20%","2V","6mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","7.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0009+EEFCX0J151XR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",PCE4940TR-ND,EEF-CX0J151XR,Panasonic Electronic Components,CAP ALUM POLY 150UF 20% 6.3V SMD,10500,0,"0.66402","0","3500","Tape & Reel (TR)","SP-Cap CX","Active","Polymer","150µF","±20%","6.3V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","5.6A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0009+EEFCX0J151XR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",PCE4940CT-ND,EEF-CX0J151XR,Panasonic Electronic Components,CAP ALUM POLY 150UF 20% 6.3V SMD,14507,0,"1.85000","0","1","Cut Tape (CT)","SP-Cap CX","Active","Polymer","150µF","±20%","6.3V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","5.6A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0009+EEFCX0J151XR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",PCE4940DKR-ND,EEF-CX0J151XR,Panasonic Electronic Components,CAP ALUM POLY 150UF 20% 6.3V SMD,14507,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap CX","Active","Polymer","150µF","±20%","6.3V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","5.6A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/PCV1D101MCL2GS.JPG,493-4398-2-ND,PCV1J100MCL1GS,Nichicon,CAP ALUM POLY 10UF 20% 63V SMD,19000,0,"0.67050","0","1000","Tape & Reel (TR)","PCV","Active","Polymer","10µF","±20%","63V","75mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/PCV1D101MCL2GS.JPG,493-4398-1-ND,PCV1J100MCL1GS,Nichicon,CAP ALUM POLY 10UF 20% 63V SMD,20030,0,"1.75000","0","1","Cut Tape (CT)","PCV","Active","Polymer","10µF","±20%","63V","75mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/PCV1D101MCL2GS.JPG,493-4398-6-ND,PCV1J100MCL1GS,Nichicon,CAP ALUM POLY 10UF 20% 63V SMD,20030,0,"Digi-Reel","0","1","Digi-Reel®","PCV","Active","Polymer","10µF","±20%","63V","75mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/G%20Series.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471L.JPG,PCE5055TR-ND,EEF-GX0D471L,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2V SMD,21000,0,"0.67578","0","3500","Tape & Reel (TR)","SP-Cap GX","Active","Polymer","470µF","±20%","2V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/G%20Series.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471L.JPG,PCE5055CT-ND,EEF-GX0D471L,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2V SMD,21001,0,"1.98000","0","1","Cut Tape (CT)","SP-Cap GX","Active","Polymer","470µF","±20%","2V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/G%20Series.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471L.JPG,PCE5055DKR-ND,EEF-GX0D471L,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2V SMD,21001,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap GX","Active","Polymer","470µF","±20%","2V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0017+0+9+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",P16816-2-ND,EEF-CX1C680R,Panasonic Electronic Components,CAP ALUM POLY 68UF 20% 16V SMD,38500,0,"0.68180","0","3500","Tape & Reel (TR)","SP-Cap CX","Active","Polymer","68µF","±20%","16V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0017+0+9+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",P16816-1-ND,EEF-CX1C680R,Panasonic Electronic Components,CAP ALUM POLY 68UF 20% 16V SMD,40925,0,"1.90000","0","1","Cut Tape (CT)","SP-Cap CX","Active","Polymer","68µF","±20%","16V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0017+0+9+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",P16816-6-ND,EEF-CX1C680R,Panasonic Electronic Components,CAP ALUM POLY 68UF 20% 16V SMD,40925,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap CX","Active","Polymer","68µF","±20%","16V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0017+0+9+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",P16811-2-ND,EEF-CX1A101R,Panasonic Electronic Components,CAP ALUM POLY 100UF 20% 10V SMD,14000,0,"0.68180","0","3500","Tape & Reel (TR)","SP-Cap CX","Active","Polymer","100µF","±20%","10V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0017+0+9+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",P16811-1-ND,EEF-CX1A101R,Panasonic Electronic Components,CAP ALUM POLY 100UF 20% 10V SMD,15922,0,"1.90000","0","1","Cut Tape (CT)","SP-Cap CX","Active","Polymer","100µF","±20%","10V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0017+0+9+WW,"//media.digikey.com/photos/Panasonic%20Photos/CX%20SERIES%207.3L,4.3W.jpg",P16811-6-ND,EEF-CX1A101R,Panasonic Electronic Components,CAP ALUM POLY 100UF 20% 10V SMD,15922,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap CX","Active","Polymer","100µF","±20%","10V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C63.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SP-Cap-LX-Series.jpg,PCE5038TR-ND,EEF-LX0E471R4,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,14000,0,"0.68250","0","3500","Tape & Reel (TR)","SP-Cap LX","Active","Polymer","470µF","±20%","2.5V","4.5mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","8.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C63.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SP-Cap-LX-Series.jpg,PCE5038CT-ND,EEF-LX0E471R4,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,15517,0,"2.00000","0","1","Cut Tape (CT)","SP-Cap LX","Active","Polymer","470µF","±20%","2.5V","4.5mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","8.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C63.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SP-Cap-LX-Series.jpg,PCE5038DKR-ND,EEF-LX0E471R4,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,15517,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap LX","Active","Polymer","470µF","±20%","2.5V","4.5mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","8.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","Surface Mount","2917 (7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/G%20Series.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471R.JPG,PCE5057TR-ND,EEF-GX0D561R,Panasonic Electronic Components,CAP ALUM POLY 560UF 20% 2V SMD,56000,0,"0.68748","0","3500","Tape & Reel (TR)","SP-Cap GX","Active","Polymer","560µF","±20%","2V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/G%20Series.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471R.JPG,PCE5057CT-ND,EEF-GX0D561R,Panasonic Electronic Components,CAP ALUM POLY 560UF 20% 2V SMD,56873,0,"1.98000","0","1","Cut Tape (CT)","SP-Cap GX","Active","Polymer","560µF","±20%","2V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/G%20Series.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471R.JPG,PCE5057DKR-ND,EEF-GX0D561R,Panasonic Electronic Components,CAP ALUM POLY 560UF 20% 2V SMD,56873,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap GX","Active","Polymer","560µF","±20%","2V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C61.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471R.JPG,P122634TR-ND,EEF-GX0E471R,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,38500,0,"0.68748","0","3500","Tape & Reel (TR)","SP-Cap GX","Active","Polymer","470µF","±20%","2.5V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C61.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471R.JPG,P122634CT-ND,EEF-GX0E471R,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,38619,0,"1.98000","0","1","Cut Tape (CT)","SP-Cap GX","Active","Polymer","470µF","±20%","2.5V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C61.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEF-GX0D471R.JPG,P122634DKR-ND,EEF-GX0E471R,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,38619,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap GX","Active","Polymer","470µF","±20%","2.5V","3mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","10.2A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C90.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SP-Cap-HX-Series.jpg,P122455TR-ND,EEF-HX0E471R4,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,3500,0,"0.69440","0","3500","Tape & Reel (TR)","SP-Cap HX","Active","Polymer","470µF","±20%","2.5V","4.5mOhm","1000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","-","8.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C90.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SP-Cap-HX-Series.jpg,P122455CT-ND,EEF-HX0E471R4,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,5164,0,"1.94000","0","1","Cut Tape (CT)","SP-Cap HX","Active","Polymer","470µF","±20%","2.5V","4.5mOhm","1000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","-","8.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/ABE0000/ABE0000C90.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SP-Cap-HX-Series.jpg,P122455DKR-ND,EEF-HX0E471R4,Panasonic Electronic Components,CAP ALUM POLY 470UF 20% 2.5V SMD,5164,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap HX","Active","Polymer","470µF","±20%","2.5V","4.5mOhm","1000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","-","8.5A @ 100kHz","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://nichicon-us.com/english/products/pdfs/e-pcr.pdf,//media.digikey.com/photos/Nichicon%20Photos/CR%20SERIES%208mm.JPG,493-13751-2-ND,PCR1E101MCL1GS,Nichicon,CAP ALUM POLY 100UF 20% 25V SMD,6000,0,"0.69450","0","1000","Tape & Reel (TR)","PCR","Active","Polymer","100µF","±20%","25V","41mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","-","1.2A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcr.pdf,//media.digikey.com/photos/Nichicon%20Photos/CR%20SERIES%208mm.JPG,493-13751-1-ND,PCR1E101MCL1GS,Nichicon,CAP ALUM POLY 100UF 20% 25V SMD,6743,0,"1.94000","0","1","Cut Tape (CT)","PCR","Active","Polymer","100µF","±20%","25V","41mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","-","1.2A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcr.pdf,//media.digikey.com/photos/Nichicon%20Photos/CR%20SERIES%208mm.JPG,493-13751-6-ND,PCR1E101MCL1GS,Nichicon,CAP ALUM POLY 100UF 20% 25V SMD,6743,0,"Digi-Reel","0","1","Digi-Reel®","PCR","Active","Polymer","100µF","±20%","25V","41mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","-","General Purpose","-","1.2A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/PSE%20Series.pdf,//media.digikey.com/photos/United%20Chemi-Con%20Photos/APSE6R3ELL561MF08S.JPG,565-3254-ND,APSE6R3ELL471MF08S,United Chemi-Con,CAP ALUM POLY 470UF 20% 6.3V T/H,13039,0,"0.70000","0","1","Bulk","NPCAP™-PSE","Active","Polymer","470µF","±20%","6.3V","8mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","4.7A @ 100kHz","-","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","-","Through Hole","Radial, Can"
http://nichicon-us.com/english/products/pdfs/e-plv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/PLV1J220MCL1TD.JPG,493-3866-3-ND,PLV1V560MCL1TD,Nichicon,CAP ALUM POLY 56UF 20% 35V T/H,4000,0,"0.71526","0","1000","Tape & Box (TB)","PLV","Active","Polymer","56µF","±20%","35V","29mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.9A @ 100kHz","-","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.354"" (9.00mm)","-","Through Hole","Radial, Can"
http://nichicon-us.com/english/products/pdfs/e-plv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/PLV1J220MCL1TD.JPG,493-3866-1-ND,PLV1V560MCL1TD,Nichicon,CAP ALUM POLY 56UF 20% 35V T/H,4033,0,"2.00000","0","1","Cut Tape (CT)","PLV","Active","Polymer","56µF","±20%","35V","29mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.9A @ 100kHz","-","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.354"" (9.00mm)","-","Through Hole","Radial, Can"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,"//media.digikey.com/Photos/Panasonic%20Photos/Automotive,AEC-Q200ZK-Series-_6.60mmx6.60mm.jpg",P121396TR-ND,EEH-ZK1E151XP,Panasonic Electronic Components,CAP ALUM POLY 150UF 20% 25V SMD,9900,0,"0.71584","0","900","Tape & Reel (TR)","ZK","Active","Hybrid","150µF","±20%","25V","30mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive","252mA @ 100Hz","1.68A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,"//media.digikey.com/Photos/Panasonic%20Photos/Automotive,AEC-Q200ZK-Series-_6.60mmx6.60mm.jpg",P121396CT-ND,EEH-ZK1E151XP,Panasonic Electronic Components,CAP ALUM POLY 150UF 20% 25V SMD,10368,0,"1.84000","0","1","Cut Tape (CT)","ZK","Active","Hybrid","150µF","±20%","25V","30mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive","252mA @ 100Hz","1.68A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,"//media.digikey.com/Photos/Panasonic%20Photos/Automotive,AEC-Q200ZK-Series-_6.60mmx6.60mm.jpg",P121396DKR-ND,EEH-ZK1E151XP,Panasonic Electronic Components,CAP ALUM POLY 150UF 20% 25V SMD,10368,0,"Digi-Reel","0","1","Digi-Reel®","ZK","Active","Hybrid","150µF","±20%","25V","30mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive","252mA @ 100Hz","1.68A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1229.pdf,"//media.digikey.com/Photos/Panasonic%20Photos/Automotive,AEC-Q200ZK-Series_8.30mmx8.30mm.JPG",P121401TR-ND,EEH-ZK1V101XP,Panasonic Electronic Components,CAP ALUM POLY 100UF 20% 35V SMD,8100,0,"0.71584","0","900","Tape & Reel (TR)","ZK","Active","Hybrid","100µF","±20%","35V","35mOhm","4000 Hrs @ 125°C","-55°C ~ 125°C","AEC-Q200","Automotive","252mA @ 100Hz","1.68A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
