Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Slotted/Unslotted","Size","Length","Thickness","Material","Plating"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-13-ND,W-13,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.73700","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3500-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 35"",0,0,"3.78000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","35.000"" (889.00mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3500-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 35"",0,0,"3.78000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","35.000"" (889.00mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3900-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 39"",0,0,"3.82000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","39.000"" (990.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3900-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 39"",0,0,"3.82000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","39.000"" (990.60mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,197-092-ND,197-092,Altech Corporation,TS15/92 DIN RAIL FOR TK1111 SERI,0,227,"3.84000","0","1","TK","Active","Top Hat","Slotted","-","3.622"" (92.00mm)","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3600-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 36"",0,0,"3.89000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","36.000"" (914.40mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3600-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 36"",0,0,"3.89000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","36.000"" (914.40mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S4000-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 40"",0,0,"3.91000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","40.000"" (1016.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U4000-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 40"",0,0,"3.91000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","40.000"" (1016.00mm)","0.039"" (1.00mm)","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-14-ND,SW-14,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.95920","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-14-ND,W-14,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.95920","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3700-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 37"",0,0,"4.00000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","37.000"" (939.80mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3700-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 37"",0,0,"4.00000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","37.000"" (939.80mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S4100-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 41"",0,0,"4.01000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","41.000"" (1041.40mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U4100-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 41"",0,0,"4.01000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","41.000"" (1041.40mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,197-107-ND,197-107,Altech Corporation,TS15-106 DIN RAIL FOR TG1208 ENC,0,1,"4.05000","0","1","TG","Active","Top Hat","Slotted","-","4.173"" (106.00mm)","-","-","-"
-,-,198-068-ND,198-068,Altech Corporation,TS35-68 DIN RAIL FOR TG88 ENCLOS,0,13,"4.05000","0","1","TG","Active","Top Hat","Slotted","-","2.677"" (68.00mm)","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3800-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 38"",0,0,"4.10000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","38.000"" (965.20mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3800-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 38"",0,0,"4.10000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","38.000"" (965.20mm)","0.059"" (1.50mm)","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-15-ND,SW-15,Curtis Industries,DIN RAIL SLOTTED,0,0,"4.10060","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-15-ND,W-15,Curtis Industries,DIN RAIL SLOTTED,0,0,"4.10060","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S4200-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 42"",0,0,"4.11000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","42.000"" (1066.80mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U4200-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 42"",0,0,"4.11000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","42.000"" (1066.80mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,197-110-ND,197-110,Altech Corporation,TS15-110 DIN RAIL FOR TG1212 ENC,0,7,"4.14000","0","1","TG","Active","Top Hat","Slotted","-","4.331"" (110.00mm)","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S4300-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 43"",0,0,"4.21000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","43.000"" (1092.20mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U4300-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 43"",0,0,"4.21000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","43.000"" (1092.20mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3900-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 39"",0,0,"4.21000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","39.000"" (990.60mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3900-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 39"",0,0,"4.21000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","39.000"" (990.60mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S4400-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 44"",0,0,"4.30000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","44.000"" (1117.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U4400-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 44"",0,0,"4.30000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","44.000"" (1117.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S4000-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 40"",0,0,"4.32000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","40.000"" (1016.00mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U4000-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 40"",0,0,"4.32000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","40.000"" (1016.00mm)","0.059"" (1.50mm)","Steel","Zinc"
-,//media.digikey.com/Photos/TE%20Connectivity/TK2-6-AG.JPG,A109333-ND,TK2-6-AG,TE Connectivity Raychem Cable Protection,TK2-6-AG=SNAP TRACK,0,0,"4.34644","0","1080","SNAPTRACK, Buchanan","Active","C Section","Slotted","3.098"" W x 0.701"" H (78.70mm x 17.80mm)","6.000"" (152.40mm)","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S4500-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 45"",0,0,"4.40000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","45.000"" (1143.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U4500-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 45"",0,0,"4.40000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","45.000"" (1143.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S4100-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 41"",0,0,"4.43000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","41.000"" (1041.40mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U4100-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 41"",0,0,"4.43000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","41.000"" (1041.40mm)","0.059"" (1.50mm)","Steel","Zinc"
-,-,198-107-ND,198-107,Altech Corporation,TS35-106 DIN RAIL FOR TG1208 ENC,0,25,"4.44000","0","1","TG","Active","Top Hat","Slotted","-","4.173"" (106.00mm)","-","-","-"
-,-,198-110-ND,198-110,Altech Corporation,TS35-110 DIN RAIL FOR TG1212 ENC,0,8,"4.44000","0","1","TG","Active","Top Hat","Slotted","-","4.331"" (110.00mm)","-","-","-"
-,-,197-111-ND,197-111,Altech Corporation,TS15/111 DIN RAIL FOR TK1309 131,0,0,"4.49000","0","1","TK","Active","Top Hat","Slotted","-","4.370"" (111.00mm)","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S4600-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 46"",0,0,"4.50000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","46.000"" (1168.40mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U4600-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 46"",0,0,"4.50000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","46.000"" (1168.40mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,CA701-15-ND,CA701-15,Altech Corporation,TS35X15MM DIN RAIL UNSLOTTED 1M,0,20,"4.51400","0","20","-","Active","C Section","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","39.370"" (1000.00mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,2511111/1M-ND,2511111/1M,Altech Corporation,TS35X7.5 DIN RAIL ALUMINUM UNPER,0,300,"4.51800","0","20","-","Active","-","-","-","-","-","-","-"
-,-,2511111/150SP-ND,2511111/150SP,Altech Corporation,TS35X7.5 DIN RAIL ALUMINUM UNPER,0,0,"4.51800","0","20","-","Active","-","-","-","-","-","-","-"
-,-,2511150/1M-ND,2511150/1M,Altech Corporation,TS32X15MM DEEP DIN RAIL STEEL UN,0,0,"4.53600","0","20","-","Active","-","-","-","-","-","-","-"
