Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Rivet Diameter","Rivet Length","Head Diameter","Head Height","Hole Diameter","Grip Range","Features","Color","Material"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1782-ND,SR-6060B,Essentra Components,RIVET SNAP 0.240"" NYLON BLACK,19496,0,"0.73000","0","1","SR","Active","Snap Rivet","0.236"" (5.99mm)","0.240"" (6.10mm)","0.472"" (11.99mm)","0.098"" (2.49mm)","0.242"" (6.15mm)","0.098"" ~ 0.158"" (2.50mm ~ 4.01mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRHR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SRHR%20Series.jpg,RPC1656-ND,SRHR-3045,Essentra Components,RIVET SNAP 0.177"" NYLON TAN,6495,0,"0.94000","0","1","SRHR","Active","Snap Rivet","0.118"" (3.00mm)","0.177"" (4.50mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.079"" ~ 0.118"" (2.01mm ~ 3.00mm)","Heat Resistant","Tan","Nylon"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/AB4-2A.jpg,H254-ND,AB4-2A,B&F Fastener Supply,RIVET BLIND 0.275"" ALUM NATURAL,28010,0,"0.06930","0","100","-","Active","Blind Rivet","0.125"" (3.18mm) 1/8""","0.275"" (6.99mm)","0.250"" (6.35mm) 1/4""","0.040"" (1.02mm)","0.130"" (3.30mm)","0.063"" ~ 0.125"" (1.60mm ~ 3.18mm)","Requires Installation Tool","Natural","Aluminum"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/AB3-2A.jpg,H251-ND,AB3-2A,B&F Fastener Supply,RIVET BLIND 0.250"" ALUM NATURAL,8800,0,"0.09070","0","100","-","Active","Blind Rivet","0.094"" (2.39mm) 3/32""","0.250"" (6.35mm) 1/4""","0.188"" (4.78mm) 3/16""","0.032"" (0.81mm)","0.098"" (2.49mm)","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Requires Installation Tool","Natural","Aluminum"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240504.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240504.JPG,277-9700-ND,3240504,Phoenix Contact,RIVET BLIND 0.236"" ALUMINUM,1605,0,"0.11000","0","1","-","Active","Blind Rivet","0.118"" (3.00mm)","0.236"" (5.99mm)","-","-","0.122"" (3.10mm)","-","Requires Installation Tool","-","Aluminum"
http://www.keyelco.com/product-pdf.cfm?p=8646,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_22.jpg,36-47-ND,47,Keystone Electronics,EYELET 0.219"" BRASS TIN PLATED,6613,48800,"0.12000","0","1","-","Active","Eyelets","0.121"" (3.07mm)","0.219"" (5.56mm)","0.200"" (5.08mm)","-","0.125"" (3.18mm) 1/8""","-","Requires Installation Tool","-","Brass, Tin Plated"
http://keyelco.com/userAssets/file/M65p138.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1x.jpg,36-14-ND,14,Keystone Electronics,EYELET,4684,19100,"0.13000","0","1","-","Active","Eyelets","-","-","-","-","-","-","-","-","Brass, Tin Plated"
http://keyelco.com/userAssets/file/M65p138.pdf,"//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_338,%20339%20SERIES.jpg",36-3385-ND,3385,Keystone Electronics,RIVET SEMI-TUBE 0.187"" BRASS,12818,13300,"0.14000","0","1","-","Active","Semi-Tubular Rivet","0.087"" (2.21mm)","0.187"" (4.75mm) 3/16""","0.147"" (3.73mm)","-","0.093"" (2.36mm)","-","-","-","Brass"
http://www.keyelco.com/product-pdf.cfm?p=13991,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3300-ND,3300,Keystone Electronics,MOUNTING BUTTON 0.093"" NYLON BLK,8444,3600,"0.14000","0","1","-","Active","Mounting Button","0.125"" (3.18mm) 1/8""","-","0.250"" (6.35mm) 1/4""","0.063"" (1.60mm) 1/16""","0.125"" (3.18mm) 1/8""","0.093"" (2.36mm)","-","Black","Nylon"
http://keyelco.com/userAssets/file/M65p138.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1x.jpg,36-16-ND,16,Keystone Electronics,EYELET 0.187"" BRASS TIN PLATED,7779,12900,"0.14000","0","1","-","Active","Eyelets","0.152"" (3.86mm)","0.187"" (4.75mm) 3/16""","-","-","0.156"" (3.96mm) 5/32""","-","-","-","Brass, Tin Plated"
http://keyelco.com/userAssets/file/M65p138.pdf,"//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_338,%20339%20SERIES.jpg",36-3384-ND,3384,Keystone Electronics,RIVET SEMI-TUBE 0.156"" BRASS,2966,45100,"0.14000","0","1","-","Active","Semi-Tubular Rivet","0.087"" (2.21mm)","0.156"" (3.96mm)","0.147"" (3.73mm)","-","0.093"" (2.36mm)","-","-","-","Brass"
http://www.keyelco.com/product-pdf.cfm?p=13992,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3301-ND,3301,Keystone Electronics,MOUNTING BUTTON 0.125"" NYLON BLK,2400,27200,"0.14000","0","1","-","Active","Mounting Button","0.125"" (3.18mm) 1/8""","-","0.250"" (6.35mm) 1/4""","0.063"" (1.60mm) 1/16""","0.125"" (3.18mm) 1/8""","0.125"" (3.18mm) 1/8""","-","Black","Nylon"
http://keyelco.com/userAssets/file/M65p138.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1x.jpg,36-15-ND,15,Keystone Electronics,EYELET 0.156"" BRASS TIN PLATED,1133,20800,"0.14000","0","1","-","Active","Eyelets","0.152"" (3.86mm)","0.156"" (3.96mm)","-","-","0.156"" (3.96mm) 5/32""","-","-","-","Brass, Tin Plated"
http://keyelco.com/userAssets/file/M65p138.pdf,"//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_338,%20339%20SERIES.jpg",36-3390-ND,3390,Keystone Electronics,RIVET SEMI-TUBE 0.218"" BRASS,7128,7200,"0.15000","0","1","-","Active","Semi-Tubular Rivet","0.120"" (3.05mm)","0.218"" (5.54mm)","0.218"" (5.54mm)","-","0.128"" (3.25mm)","-","-","-","Brass"
http://www.keyelco.com/product-pdf.cfm?p=13993,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3302-ND,3302,Keystone Electronics,MOUNTING BUTTON 0.156"" NYLON BLK,6994,4500,"0.15000","0","1","-","Active","Mounting Button","0.125"" (3.18mm) 1/8""","-","0.250"" (6.35mm) 1/4""","0.063"" (1.60mm) 1/16""","0.125"" (3.18mm) 1/8""","0.156"" (3.96mm)","-","Black","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=13994,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3303-ND,3303,Keystone Electronics,MOUNTING BUTTON 0.187"" NYLON BLK,1320,3800,"0.16000","0","1","-","Active","Mounting Button","0.125"" (3.18mm) 1/8""","-","0.250"" (6.35mm) 1/4""","0.063"" (1.60mm) 1/16""","0.125"" (3.18mm) 1/8""","0.187"" (4.75mm) 3/16""","-","Black","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=13995,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3305-ND,3305,Keystone Electronics,MOUNTING BUTTON 0.250"" NYLON BLK,9088,7800,"0.17000","0","1","-","Active","Mounting Button","0.125"" (3.18mm) 1/8""","-","0.250"" (6.35mm) 1/4""","0.063"" (1.60mm) 1/16""","0.125"" (3.18mm) 1/8""","0.250"" (6.35mm) 1/4""","-","Black","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=13996,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3310-ND,3310,Keystone Electronics,MOUNTING BUTTON 0.093"" NYLON BLK,2745,4100,"0.17000","0","1","-","Active","Mounting Button","0.158"" (4.01mm)","-","0.313"" (7.95mm) 5/16""","0.063"" (1.60mm) 1/16""","0.158"" (4.01mm)","0.093"" (2.36mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2166-ND,XT1250125A,Essentra Components,BARBED FASTENER 0.208"" NYLON BLK,3400,0,"0.18000","0","1","XT","Active","Barbed Fastener","-","0.208"" (5.28mm)","0.344"" (8.74mm)","0.063"" (1.60mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" ~ 0.125"" (1.57mm ~ 3.18mm) 1/16"" ~ 1/8""","-","Black","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=13997,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3311-ND,3311,Keystone Electronics,MOUNTING BUTTON 0.125"" NYLON BLK,1536,3100,"0.18000","0","1","-","Active","Mounting Button","0.158"" (4.01mm)","-","0.313"" (7.95mm) 5/16""","0.063"" (1.60mm) 1/16""","0.158"" (4.01mm)","0.125"" (3.18mm) 1/8""","-","Black","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=13998,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3312-ND,3312,Keystone Electronics,MOUNTING BUTTON 0.156"" NYLON BLK,1567,1800,"0.19000","0","1","-","Active","Mounting Button","0.158"" (4.01mm)","-","0.313"" (7.95mm) 5/16""","0.063"" (1.60mm) 1/16""","0.158"" (4.01mm)","0.156"" (3.96mm)","-","Black","Nylon"
http://www.panduit.com/heiler/PartDrawings/C-WDNR1-D-191-R9--ENG.pdf,//media.digikey.com/Renders/Panduit%20Corp%20Renders/NR1%20Series.jpg,298-10364-ND,NR1-M,Panduit Corp,RIVET PUSH 0.370"" NYLON NATURAL,3824,0,"0.20000","0","1","NR1","Active","Push Rivet","-","0.370"" (9.40mm)","0.435"" (11.05mm)","0.070"" (1.78mm)","0.187"" (4.75mm) 3/16""","0.156"" ~ 0.187"" (3.96mm ~ 4.75mm)","Requires Installation Tool","Natural","Nylon"
http://www.panduit.com/heiler/PartDrawings/C-WDNR1-D-191-R9--ENG.pdf,//media.digikey.com/Renders/Panduit%20Corp%20Renders/NR1%20Series.jpg,298-10363-ND,NR1-C,Panduit Corp,RIVET PUSH 0.370"" NYLON NATURAL,2383,0,"0.22000","0","1","NR1","Active","Push Rivet","-","0.370"" (9.40mm)","0.435"" (11.05mm)","0.070"" (1.78mm)","0.187"" (4.75mm) 3/16""","0.156"" ~ 0.187"" (3.96mm ~ 4.75mm)","Requires Installation Tool","Natural","Nylon"
http://keyelco.com/userAssets/file/M65p138.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_34xy%20SERIES.jpg,36-3443-ND,3443,Keystone Electronics,RIVET SNAP 0.220"" NYLON BLACK,1154,3800,"0.22000","0","1","-","Active","Snap Rivet","0.138"" (3.51mm)","0.220"" (5.59mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.118"" ~ 0.157"" (3.00mm ~ 4.00mm)","-","Black","Nylon"
http://keyelco.com/userAssets/file/M65p138.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_34xy%20SERIES.jpg,36-3446-ND,3446,Keystone Electronics,RIVET SNAP 0.310"" NYLON BLACK,4602,6200,"0.23000","0","1","-","Active","Snap Rivet","0.138"" (3.51mm)","0.310"" (7.87mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.217"" ~ 0.256"" (5.51mm ~ 6.50mm)","-","Black","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=14006,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3330-ND,3330,Keystone Electronics,MOUNTING BUTTON 0.156"" NYLON BLK,2200,3200,"0.23000","0","1","-","Active","Mounting Button","0.219"" (5.56mm)","-","0.343"" (8.71mm)","0.063"" (1.60mm) 1/16""","0.219"" (5.56mm)","0.156"" (3.96mm)","-","Black","Nylon"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240498.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240498.JPG,277-9699-ND,3240498,Phoenix Contact,RIVET PUSH 0.311"" PLASTIC,1030,0,"0.23000","0","1","-","Active","Push Rivet","-","0.311"" (7.90mm)","0.256"" (6.50mm)","0.059"" (1.50mm)","0.158"" (4.01mm)","0.059"" ~ 0.236"" (1.50mm ~ 5.99mm)","-","-","Plastic"
http://www.keyelco.com/product-pdf.cfm?p=14007,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_33xy%20SERIES.jpg,36-3331-ND,3331,Keystone Electronics,MOUNTING BUTTON 0.187"" NYLON BLK,1598,5400,"0.24000","0","1","-","Active","Mounting Button","0.219"" (5.56mm)","-","0.343"" (8.71mm)","0.063"" (1.60mm) 1/16""","0.219"" (5.56mm)","0.187"" (4.75mm) 3/16""","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MMB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20129.jpg,RPC1553-ND,MMB-125-01,Essentra Components,MOUNTING BUTTON 0.330"" NYLN NRTL,8464,0,"0.28000","0","1","MMB","Active","Mounting Button","-","0.330"" (8.38mm)","0.270"" (6.86mm)","0.040"" (1.02mm)","0.125"" (3.18mm) 1/8""","0.080"" ~ 0.100"" (2.03mm ~ 2.54mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2167-ND,XT1880750A,Essentra Components,BARBED FASTENER 0.848"" NYLON BLK,15795,0,"0.35000","0","1","XT","Active","Barbed Fastener","-","0.848"" (21.54mm)","0.500"" (12.70mm) 1/2""","0.078"" (1.98mm)","0.187"" (4.75mm) 3/16""","0.062"" ~ 0.752"" (1.57mm ~ 19.10mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MMB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_42762.jpg,RPC1753-ND,MMB-125-01BK,Essentra Components,MOUNTING BUTTON 0.330"" NYLON BLK,13198,0,"0.35000","0","1","MMB","Active","Mounting Button","-","0.330"" (8.38mm)","0.270"" (6.86mm)","0.040"" (1.02mm)","0.125"" (3.18mm) 1/8""","0.080"" ~ 0.100"" (2.03mm ~ 2.54mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MMB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20129.jpg,RPC1754-ND,MMB-187-01,Essentra Components,MOUNTING BUTTON 0.430"" NYLN NRTL,1715,0,"0.36000","0","1","MMB","Active","Mounting Button","-","0.430"" (10.92mm)","0.500"" (12.70mm) 1/2""","0.087"" (2.21mm)","0.187"" (4.75mm) 3/16""","0.098"" ~ 0.157"" (2.50mm ~ 4.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC1684-ND,XT2500250A,Essentra Components,BARBED FASTENER 0.391"" NYLON BLK,2785,0,"0.39000","0","1","XT","Active","Barbed Fastener","-","0.391"" (9.93mm)","0.701"" (17.81mm)","0.100"" (2.54mm)","0.250"" (6.35mm) 1/4""","0.062"" ~ 0.252"" (1.57mm ~ 6.40mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC1685-ND,XT2500750A,Essentra Components,BARBED FASTENER 0.880"" NYLON BLK,13252,0,"0.43000","0","1","XT","Active","Barbed Fastener","-","0.880"" (22.35mm)","0.701"" (17.81mm)","0.100"" (2.54mm)","0.250"" (6.35mm) 1/4""","0.062"" ~ 0.752"" (1.57mm ~ 19.10mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC1413-ND,SR-3035W,Essentra Components,RIVET SNAP 0.138"" NYLON WHITE,18663,0,"0.44000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.138"" (3.51mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.039"" ~ 0.079"" (0.99mm ~ 2.01mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1649-ND,SR-3035B,Essentra Components,RIVET SNAP 0.138"" NYLON BLACK,8895,0,"0.44000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.138"" (3.51mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.039"" ~ 0.079"" (0.99mm ~ 2.01mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC1416-ND,SR-3065W,Essentra Components,RIVET SNAP 0.260"" NYLON WHITE,2950,0,"0.44000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.260"" (6.60mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.157"" ~ 0.197"" (3.99mm ~ 5.00mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1418-ND,SR-3550B,Essentra Components,RIVET SNAP 0.197"" NYLON BLACK,39210,0,"0.45000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.197"" (5.00mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.106"" ~ 0.142"" (2.69mm ~ 3.61mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC1415-ND,SR-3045W,Essentra Components,RIVET SNAP 0.177"" NYLON WHITE,353,0,"0.45000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.177"" (4.50mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.079"" ~ 0.118"" (2.01mm ~ 3.00mm)","-","White","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27185.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20192.jpg,RPC1765-ND,RBF-4-11.1-8,Essentra Components,BARBED FASTENER 0.440"" NYLON BLK,0,0,"0.45000","0","1","RBF","Active","Barbed Fastener","-","0.440"" (11.18mm)","0.320"" (8.13mm)","0.040"" (1.02mm)","0.157"" (3.99mm)","0.080"" ~ 0.280"" (2.03mm ~ 7.11mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC1651-ND,SR-3055W,Essentra Components,RIVET SNAP 0.217"" NYLON WHITE,11535,0,"0.46000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.217"" (5.50mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.118"" ~ 0.158"" (3.00mm ~ 4.01mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC1421-ND,SR-4050W,Essentra Components,RIVET SNAP 0.197"" NYLON WHITE,4112,0,"0.46000","0","1","SR","Active","Snap Rivet","0.158"" (4.01mm)","0.197"" (5.00mm)","0.315"" (8.00mm)","0.071"" (1.80mm)","0.163"" (4.14mm)","0.098"" ~ 0.138"" (2.50mm ~ 3.51mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1786-ND,SRVO-2642B,Essentra Components,RIVET SNAP 0.170"" NYLON BLACK,5964,0,"0.47000","0","1","SR","Active","Snap Rivet","0.102"" (2.59mm)","0.170"" (4.32mm)","0.197"" (5.00mm)","0.055"" (1.40mm)","0.107"" (2.72mm)","0.079"" ~ 0.118"" (2.01mm ~ 3.00mm)","Flame Retardant","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1417-ND,SR-3080B,Essentra Components,RIVET SNAP 0.315"" NYLON BLACK,9101,0,"0.48000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.315"" (8.00mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.217"" ~ 0.256"" (5.51mm ~ 6.50mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1712-ND,SR-3555B,Essentra Components,RIVET SNAP 0.217"" NYLON BLACK,4547,0,"0.48000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.217"" (5.50mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.118"" ~ 0.158"" (3.00mm ~ 4.01mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC2108-ND,SR-3570B,Essentra Components,RIVET SNAP 0.276"" NYLON BLACK,5865,0,"0.49000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.276"" (7.01mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.177"" ~ 0.217"" (4.50mm ~ 5.51mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DF.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20209.jpg,RPC1729-ND,DF-137-010,Essentra Components,MOUNTING BUTTON 0.512 ACETAL WHT,2080,0,"0.49000","0","1","DF","Active","Mounting Button","0.106"" (2.69mm)","0.512"" (13.00mm)","0.315"" (8.00mm)","0.059"" (1.50mm)","0.126"" (3.20mm)","0.039"" ~ 0.177"" (0.99mm ~ 4.50mm)","-","White","Acetal"
http://www.essentracomponents.com.sg/images-line/pdfs/PL.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PL-250-10-01BK.JPG,PL-250-10-01BK-ND,PL-250-10-01BK,Essentra Components,BARBED FASTENER 0.625"" NYLON BLK,2696,0,"0.50000","0","1","PL","Active","Barbed Fastener","-","0.625"" (15.88mm) 5/8""","0.500"" (12.70mm) 1/2""","0.078"" (1.98mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1419-ND,SR-3560B,Essentra Components,RIVET SNAP 0.236"" NYLON BLACK,13897,0,"0.51000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.236"" (5.99mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.146"" ~ 0.181"" (3.71mm ~ 4.60mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Richco%20Photos/SR-3100B.JPG,RP991-ND,SR-3100B,Essentra Components,RIVET SNAP 0.394"" NYLON BLACK,5814,0,"0.51000","0","1","SR","Active","Snap Rivet","0.118"" (3.00mm)","0.394"" (10.01mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.124"" (3.15mm)","0.295"" ~ 0.335"" (7.49mm ~ 8.51mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1788-ND,SRVO-4050B,Essentra Components,RIVET SNAP 0.200"" NYLON BLACK,3000,0,"0.51000","0","1","SR","Active","Snap Rivet","0.158"" (4.01mm)","0.200"" (5.08mm)","0.315"" (8.00mm)","0.071"" (1.80mm)","0.163"" (4.14mm)","0.098"" ~ 0.138"" (2.50mm ~ 3.51mm)","Flame Retardant","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC2107-ND,SR-2648W,Essentra Components,RIVET SNAP 0.189"" NYLON WHITE,18322,0,"0.52000","0","1","SR","Active","Snap Rivet","0.102"" (2.59mm)","0.189"" (4.80mm)","0.197"" (5.00mm)","0.055"" (1.40mm)","0.108"" (2.74mm)","0.106"" ~ 0.142"" (2.69mm ~ 3.61mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC1420-ND,SR-3570W,Essentra Components,RIVET SNAP 0.276"" NYLON WHITE,2017,0,"0.52000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.276"" (7.01mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.177"" ~ 0.217"" (4.50mm ~ 5.51mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC1713-ND,SR-4080B,Essentra Components,RIVET SNAP 0.315"" NYLON BLACK,26706,0,"0.53000","0","1","SR","Active","Snap Rivet","0.158"" (4.01mm)","0.315"" (8.00mm)","0.315"" (8.00mm)","0.071"" (1.80mm)","0.163"" (4.14mm)","0.217"" ~ 0.256"" (5.51mm ~ 6.50mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DF.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20209.jpg,RPC1308-ND,DF-137-020,Essentra Components,MOUNTING BUTTON 0.551 ACETAL WHT,3572,0,"0.53000","0","1","DF","Active","Mounting Button","0.116"" (2.95mm)","0.551"" (14.00mm)","0.354"" (8.99mm)","0.063"" (1.60mm) 1/16""","0.153"" (3.89mm)","0.039"" ~ 0.197"" (0.99mm ~ 5.00mm)","-","White","Acetal"
