Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Holding Type","Mounting Type","Between Board Height","Length - Overall","Support Hole Diameter","Support Panel Thickness","Mounting Hole Diameter","Mounting Panel Thickness","Features","Material"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1434-ND,SRS4-2-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/8"",5354,0,"0.42000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.125"" (3.18mm) 1/8""","0.252"" (6.40mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS.pdf,//media.digikey.com/photos/Richco%20Photos/LCBS-3-01.JPG,RP425-ND,LCBS-3-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/16"",3139,0,"0.42000","0","1","LCBS","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.921"" (23.40mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/LMSP-2-01.jpg,RPC1101-ND,LMSP-2-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/8"",8128,0,"0.43000","0","1","LMSP","Active","Snap Lock","Snap Lock","0.125"" (3.18mm) 1/8""","0.656"" (16.67mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSPM.pdf,//media.digikey.com/photos/Richco%20Photos/DLMSPM-8-01.JPG,DLMSPM-8-01-ND,DLMSPM-8-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/2"",59735,0,"0.44000","0","1","DLMSPM","Active","Snap Lock","Snap Lock","0.500"" (12.70mm) 1/2""","0.783"" (19.87mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1137-ND,SRS4-3-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/16,7433,0,"0.44000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.188"" (4.78mm) 3/16""","0.315"" (8.00mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9688,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_904x.jpg,36-9041-ND,9041,Keystone Electronics,BRD SPT SNAP LOCK SCREW MNT 1/4"",5432,3000,"0.44000","0","1","-","Active","Snap Lock","Screw Mount","0.250"" (6.35mm) 1/4""","0.650"" (16.50mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1658-ND,SRS4-4-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/4"",22739,0,"0.45000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.250"" (6.35mm) 1/4""","0.378"" (9.60mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9688,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_904x.jpg,36-9042-ND,9042,Keystone Electronics,BRD SPT SNAP LOCK SCREW MNT 3/8"",2121,13200,"0.45000","0","1","-","Active","Snap Lock","Screw Mount","0.375"" (9.53mm) 3/8""","0.775"" (19.68mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9688,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_904x.jpg,36-9043-ND,9043,Keystone Electronics,BRD SPT SNAP LOCK SCREW MNT 1/2"",4764,1900,"0.46000","0","1","-","Active","Snap Lock","Screw Mount","0.500"" (12.70mm) 1/2""","0.900"" (22.86mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS.pdf,//media.digikey.com/photos/Richco%20Photos/LCBS-6-01.JPG,RP428-ND,LCBS-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/8"",15588,0,"0.47000","0","1","LCBS","Active","Snap Lock","Snap Lock","0.375"" (9.53mm) 3/8""","1.106"" (28.10mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLMSPM-10-01.JPG,RPC1314-ND,DLMSPM-10-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5/8"",6955,0,"0.47000","0","1","DLMSPM","Active","Snap Lock","Snap Lock","0.625"" (15.88mm) 5/8""","0.909"" (23.10mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLMSPM-12-01.JPG,RPC1315-ND,DLMSPM-12-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/4"",16818,0,"0.50000","0","1","DLMSPM","Active","Snap Lock","Snap Lock","0.750"" (19.05mm) 3/4""","1.035"" (26.30mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SSRS.pdf,//media.digikey.com/Photos/Richco%20Photos/SSRS4-2-01.JPG,RPC1669-ND,SSRS4-2-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/8"",7331,0,"0.50000","0","1","SSRS4","Active","Snap Lock","Screw Mount","0.125"" (3.18mm) 1/8""","0.252"" (6.40mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","-","Stackable","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRLCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRLCBS-x-01.jpg,RPC1430-ND,SRLCBS-8-01,Essentra Components,BRD SPT SNAP LOCK/RIVET NYL 1/2"",9298,0,"0.51000","0","1","SRLCBS","Active","Snap Lock","Snap Rivet","0.500"" (12.70mm) 1/2""","0.902"" (22.90mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.157 ~ 0.161"" (4.00 ~ 4.10mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP1-14-01.pdf,//media.digikey.com/Photos/Richco%20Photos/SP1-8-01.JPG,RP785-ND,SP1-8-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/2"",7197,0,"0.51000","0","1","SP1","Active","Snap Lock","Snap Lock","0.500"" (12.70mm) 1/2""","0.813"" (20.65mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS.pdf,//media.digikey.com/photos/Richco%20Photos/LCBS-8-01.JPG,RP430-ND,LCBS-8-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/2"",2949,0,"0.51000","0","1","LCBS-8","Active","Snap Lock","Snap Lock","0.500"" (12.70mm) 1/2""","1.232"" (31.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-02M-01.pdf,//media.digikey.com/photos/Richco%20Photos/MDLSP1-02M-01.JPG,RPC1345-ND,MDLSP1-02M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 2MM,2595,0,"0.52000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.079"" (2.00mm)","0.366"" (9.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SSRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22848.jpg,RPC2124-ND,SSRS4-4-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/4"",18131,0,"0.53000","0","1","SSRS4","Active","Snap Lock","Screw Mount","0.250"" (6.35mm) 1/4""","0.378"" (9.60mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","-","Stackable","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PST-x-01.JPG,RPC1115-ND,PST-2-01,Essentra Components,BRD SPT REST MNT SNAP LOCK 1/8"",3158,0,"0.53000","0","1","PST","Active","Resting Mount","Snap Lock","0.125"" (3.18mm) 1/8""","0.269"" (6.83mm)","-","-","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SSRS.pdf,//media.digikey.com/Photos/Richco%20Photos/SSRS4-5-01.JPG,RPC1670-ND,SSRS4-5-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5/16,14091,0,"0.55000","0","1","SSRS4","Active","Snap Lock","Screw Mount","0.313"" (7.95mm) 5/16""","0.438"" (11.13mm) 7/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","-","Stackable","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23362.jpg,RPC1496-ND,DLCBST-1-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/16"",5843,0,"0.56000","0","1","DLCBST","Active","Snap Lock","Snap Lock","0.063"" (1.60mm) 1/16""","0.349"" (8.86mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PST-3-01.jpg,RPC1116-ND,PST-3-01,Essentra Components,BRD SPT REST MNT SNAP LOCK 3/16"",7441,0,"0.57000","0","1","PST","Active","Resting Mount","Snap Lock","0.188"" (4.78mm) 3/16""","0.332"" (8.43mm)","-","-","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-04M-01.pdf,//media.digikey.com/Photos/Richco%20Photos/MDLSP1-04M-01.jpg,RP911-ND,MDLSP1-04M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 4MM,26584,0,"0.58000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.157"" (4.00mm)","0.445"" (11.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23362.jpg,RPC1083-ND,DLCBST-2-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/8"",14924,0,"0.61000","0","1","DLCBST","Active","Snap Lock","Snap Lock","0.125"" (3.18mm) 1/8""","0.412"" (10.46mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLCBST-3-01.JPG,RP849-ND,DLCBST-3-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/16"",81953,0,"0.62000","0","1","DLCBST","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.475"" (12.06mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-06M-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23368.jpg,RPC1346-ND,MDLSP1-06M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 6MM,20833,0,"0.63000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.236"" (6.00mm)","0.524"" (13.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLCBSR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_RLCBSRx-x-01.jpg,RPC1386-ND,RLCBSR-10-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5/8"",12597,0,"0.65000","0","1","RLCBSR","Active","Snap Lock","Snap Lock","0.625"" (15.88mm) 5/8""","1.091"" (27.70mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.059"" ~ 0.063"" (1.50mm ~ 1.60mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23362.jpg,RPC1947-ND,DLCBST-5-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5/16"",29650,0,"0.66000","0","1","DLCBST","Active","Snap Lock","Snap Lock","0.313"" (7.95mm) 5/16""","0.597"" (15.16mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-08M-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23368.jpg,RPC1347-ND,MDLSP1-08M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 8MM,8850,0,"0.68000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.315"" (8.00mm)","0.602"" (15.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MDLSP1-10M-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23368.jpg,RPC1105-ND,MDLSP1-10M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 10MM,38494,0,"0.70000","0","1","MDLSP1","Active","Snap Lock","Snap Lock","0.394"" (10.00mm)","0.681"" (17.30mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","0.098"" (2.50mm)","0.065"" (1.65mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBST.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23362.jpg,RPC1948-ND,DLCBST-7-01,Essentra Components,BRD SPT SNAP LOCK NYLON 7/16"",9458,0,"0.70000","0","1","DLCBST","Active","Snap Lock","Snap Lock","0.438"" (11.13mm) 7/16""","0.723"" (18.36mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCEHCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/TCEHCBS-4-01.JPG,RP1007-ND,TCEHCBS-4-01,Essentra Components,BRD SPT CRNR/EDGE HOLD SCREW MNT,15467,0,"0.75000","0","1","TCEHCBS","Active","Corner, Edge Holding","Screw Mount","0.250"" (6.35mm) 1/4""","-","-","0.062"" (1.57mm) 1/16""","0.120"" (3.05mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCEHCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_17613.jpg,RPC1449-ND,TCEHCBS-6-01,Essentra Components,BRD SPT CRNR/EDGE HOLD SCREW MNT,5508,0,"0.77000","0","1","TCEHCBS","Active","Corner, Edge Holding","Screw Mount","0.375"" (9.53mm) 3/8""","-","-","0.062"" (1.57mm) 1/16""","0.120"" (3.05mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TCBS-6-01.jpg,RPC1444-ND,TCBS-6-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/8"",9647,0,"0.79000","0","1","TCBS","Active","Snap Lock","Screw Mount","0.375"" (9.53mm) 3/8""","0.776"" (19.70mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","M3.5 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCEHCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_17613.jpg,RPC1450-ND,TCEHCBS-8-01,Essentra Components,BRD SPT CRNR/EDGE HOLD SCREW MNT,1919,0,"0.79000","0","1","TCEHCBS","Active","Corner, Edge Holding","Screw Mount","0.500"" (12.70mm) 1/2""","-","-","0.062"" (1.57mm) 1/16""","0.120"" (3.05mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBSBT.pdf,//media.digikey.com/photos/Richco%20Photos/CBSBT-4-01A-RT.JPG,RPC1305-ND,CBSBT-3-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 3/16"",7678,0,"0.81000","0","1","CBSBT","Active","Snap Lock","Adhesive","0.188"" (4.78mm) 3/16""","0.330"" (8.39mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCEHCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/TCEHCBS-10-01.jpg,RPC1446-ND,TCEHCBS-10-01,Essentra Components,BRD SPT CRNR/EDGE HOLD SCREW MNT,2495,0,"0.83000","0","1","TCEHCBS","Active","Corner, Edge Holding","Screw Mount","0.625"" (15.88mm) 5/8""","-","-","0.062"" (1.57mm) 1/16""","0.120"" (3.05mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS-TF.pdf,//media.digikey.com/Photos/Richco%20Photos/LCBS-TF-8-01.jpg,RPC1097-ND,LCBS-TF-8-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/2"",11920,0,"0.84000","0","1","LCBS-TF","Active","Snap Lock","Screw Mount","0.500"" (12.70mm) 1/2""","0.902"" (22.90mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCEHCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/TCEHCBS-12-01.jpg,RPC1447-ND,TCEHCBS-12-01,Essentra Components,BRD SPT CRNR/EDGE HOLD SCREW MNT,8795,0,"0.86000","0","1","TCEHCBS","Active","Corner, Edge Holding","Screw Mount","0.750"" (19.05mm) 3/4""","-","-","0.062"" (1.57mm) 1/16""","0.120"" (3.05mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCEHCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_17613.jpg,RPC1448-ND,TCEHCBS-14-01,Essentra Components,BRD SPT CRNR/EDGE HOLD SCREW MNT,2197,0,"0.89000","0","1","TCEHCBS","Active","Corner, Edge Holding","Screw Mount","0.875"" (22.23mm) 7/8""","-","-","0.062"" (1.57mm) 1/16""","0.120"" (3.05mm)","-","-","Nylon"
http://keyelco.com/userAssets/file/M65p82.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_907x.jpg,36-9071-ND,9071,Keystone Electronics,BRD SPT SNAP LOCK ADHESIVE 1/4"",3056,10600,"0.94000","0","1","-","Active","Snap Lock","Adhesive","0.250"" (6.35mm) 1/4""","0.598"" (15.20mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9748,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_907x.jpg,36-9074-ND,9074,Keystone Electronics,BRD SPT SNAP LOCK ADHESVE 5/8"",1305,7600,"0.95000","0","1","-","Active","Snap Lock","Adhesive","0.625"" (15.88mm) 5/8""","0.969"" (24.60mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1220240.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CBABS215A.JPG,RPC3301-ND,CBABS215A,Essentra Components,"SUPPORT,ADHESIVE,LOCKING, NATURA",2222,0,"0.98000","0","1","CBABS","Active","Snap Lock","Adhesive","0.252"" (6.40mm)","-","0.118"" (3.00mm)","0.047"" ~ 0.062"" (1.20mm ~ 1.58mm)","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSB.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/LCBSB-4-01A-RT.JPG,RPC1981-ND,LCBSB-4-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 1/4"",10958,0,"1.00000","0","1","LCBSB","Active","Snap Lock","Adhesive","0.250"" (6.35mm) 1/4""","0.654"" (16.60mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26804.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CBSB-6-01A-RT.JPG,RPC1480-ND,CBSB-6-01A-RT,Essentra Components,BRD SPT SNAP FIT ADHESIVE 3/8"",3810,0,"1.01000","0","1","CBSB","Active","Snap Fit","Adhesive","0.375"" (9.53mm) 3/8""","0.776"" (19.70mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LCBSB-6-01A-RT.jpg,RPC1750-ND,LCBSB-6-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 3/8"",3263,0,"1.01000","0","1","LCBSB","Active","Snap Lock","Adhesive","0.375"" (9.53mm) 3/8""","0.776"" (19.70mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9741,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_908x.jpg,36-9082-ND,9082,Keystone Electronics,BRD SPT SNAP LOCK ADHESVE 3/8"",1613,1000,"1.04000","0","1","-","Active","Snap Lock","Adhesive","0.375"" (9.53mm) 3/8""","0.775"" (19.68mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSBM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_247162.jpg,RPC1982-ND,LCBSBM-3-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 3/16"",4033,0,"1.05000","0","1","LCBSBM","Active","Snap Lock","Adhesive","0.188"" (4.78mm) 3/16""","0.531"" (13.50mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSBM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_247162.jpg,RPC1983-ND,LCBSBM-6-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 3/8"",5780,0,"1.08000","0","1","LCBSBM","Active","Snap Lock","Adhesive","0.375"" (9.53mm) 3/8""","0.717"" (18.20mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSB.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_LCBSB-12-01A-RT.jpg,RPC3100-ND,LCBSB-12-01A-RT,Essentra Components,BRD SPT SNAP LOCK ADHESIVE 3/4"",4427,0,"1.08000","0","1","LCBSB","Active","Snap Lock","Adhesive","0.750"" (19.05mm) 3/4""","1.154"" (29.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TCBN-TX-MD-H-L.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/TCBN-T1-M3-6-5.jpg,RPC2211-ND,TCBN-T1-M3-6-5,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5MM,8267,0,"1.67000","0","1","TCBN","Active","Snap Lock","Screw Mount","0.197"" (5.00mm)","0.571"" (14.50mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.125"" (3.18mm) 1/8""","-","M3 Thread","Nylon"
https://katalog.we-online.de/em/datasheet/70291xxxx.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SNSR.jpg,732-9621-ND,702912000,Wurth Electronics Inc.,BOARD SUPRT SCREW MNT NYLN 2.5MM,5501,0,"0.16000","0","1","WA-SNSR","Active","Snap Lock","Screw Mount","0.098"" (2.50mm)","0.205"" (5.21mm)","0.118"" (3.00mm)","0.063"" (1.60mm)","0.083"" (2.11mm)","-","Stackable","Nylon"
https://katalog.we-online.de/em/datasheet/70291xxxx.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SNSR.jpg,732-9623-ND,702914000,Wurth Electronics Inc.,BOARD SUPRT SCREW MNT NYLN 3.5MM,4091,0,"0.16000","0","1","WA-SNSR","Active","Snap Lock","Screw Mount","0.138"" (3.50mm)","0.244"" (6.20mm)","0.118"" (3.00mm)","0.063"" (1.60mm)","0.083"" (2.11mm)","-","Stackable","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9666,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_880x.jpg,36-8800-ND,8800,Keystone Electronics,BRD SPT SNAP FIT/LOCK NYLN 3/16"",2718,5400,"0.19000","0","1","-","Active","Snap Fit","Snap Lock","0.188"" (4.78mm) 3/16""","0.754"" (19.14mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","Locking, Tension Fit, Winged","Nylon"
