Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Screw Size","Head Diameter","Mounting Hole Diameter","Head Height","Material","Color"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",B-434-V2575-ND,B-434-V2575,"3M - Aearo Technologies, LLC",B-434-V2575 BUSHING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",B-434-V2599-ND,B-434-V2599,"3M - Aearo Technologies, LLC",B-434-V2599 BUSHING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",B-434-V2750-ND,B-434-V2750,"3M - Aearo Technologies, LLC",B-434-V2750 BUSHING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2895/standard-grommet-r-444.pdf,-,R-444-V2525-ND,R-444-V2525,"3M - Aearo Technologies, LLC",R-444-V2525 RING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2895/standard-grommet-r-444.pdf,-,R-444-V2575-ND,R-444-V2575,"3M - Aearo Technologies, LLC",R-444-V2575 RING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1255423O/e-a-r-isodamp-versadamp-material-summary-sheet.pdf,-,R-444-V2599-ND,R-444-V2599,"3M - Aearo Technologies, LLC",R-444-V2599 RING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2895/standard-grommet-r-444.pdf,-,R-444-V2750-ND,R-444-V2750,"3M - Aearo Technologies, LLC",R-444-V2750 RING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2781/standard-bushing-b-532.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-532.JPG",B-532-V2325-ND,B-532-V2325,"3M - Aearo Technologies, LLC",B-532-V2325 BUSHING 1=500PCS,0,0,"270.07000","0","2","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.420"" (10.67mm)","0.120"" (3.05mm)","Thermoplastic","-"
https://earglobal.com/media/2781/standard-bushing-b-532.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-532.JPG",B-532-V2525-ND,B-532-V2525,"3M - Aearo Technologies, LLC",B-532-V2525 BUSHING 1=500PCS,0,0,"270.07000","0","2","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.420"" (10.67mm)","0.120"" (3.05mm)","Thermoplastic","-"
https://earglobal.com/media/2781/standard-bushing-b-532.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-532.JPG",B-532-V2775-ND,B-532-V2775,"3M - Aearo Technologies, LLC",B-532-V2775 BUSHING 1=500PCS,0,0,"270.07000","0","2","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.420"" (10.67mm)","0.120"" (3.05mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",B-533-V2325-ND,B-533-V2325,"3M - Aearo Technologies, LLC",B-533-V2325 BUSHING 1=500PCS,0,0,"270.07000","0","8","VersaDamp™ V-2000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",B-533-V2375-ND,B-533-V2375,"3M - Aearo Technologies, LLC",B-533-V2375 BUSHING 1=500PCS,0,0,"270.07000","0","8","VersaDamp™ V-2000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",B-533-V2525-ND,B-533-V2525,"3M - Aearo Technologies, LLC",B-533-V2525 BUSHING 1=500PCS,0,0,"270.07000","0","8","VersaDamp™ V-2000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",B-533-V2550-ND,B-533-V2550,"3M - Aearo Technologies, LLC",B-533-V2550 BUSHING 1=500PCS,0,0,"270.07000","0","8","VersaDamp™ V-2000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",B-533-V2750-ND,B-533-V2750,"3M - Aearo Technologies, LLC",B-533-V2750 BUSHING 1=500PCS,0,0,"270.07000","0","8","VersaDamp™ V-2000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
https://earglobal.com/media/2784/standard-bushing-b-533.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-533.JPG",B-533-V2775-ND,B-533-V2775,"3M - Aearo Technologies, LLC",B-533-V2775 BUSHING 1=500PCS,0,0,"270.07000","0","8","VersaDamp™ V-2000","Active","-","1.265"" (32.13mm)","0.750"" (19.05mm)","0.240"" (6.10mm)","Thermoplastic","-"
