Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","Type","Shaft Size","Diameter","Height","Indicator","Material","Color","Features"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/0146-C_Drawing.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/0146-C.jpg,1722-0146-C-ND,0146-C,"Davies Molding, LLC",BALL KNOB BRASS INSERT 1.41"",200,0,"5.48000","0","1","-","Active","Ball","Smooth","3/8""-16","1.410"" (35.81mm)","1.330"" (33.78mm)","No Indicator","Rubber","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/0151_Drawing.pdf,-,1722-0151-ND,0151,"Davies Molding, LLC",BALL KNOB BRASS INSERT 1.625"",200,0,"5.79000","0","1","-","Active","Ball","Smooth","3/8""-16","1.625"" (41.28mm)","1.500"" (38.10mm)","No Indicator","Rubber","Black","-"
http://reports.daviesmolding.com/drawings/3087-A.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_3087-A.jpg,1722-1005-ND,3087-A,"Davies Molding, LLC",KNOB SMOOTH 1/4""-20 PLASTIC,2356,0,"1.34000","0","1","-","Active","Bar/T","Smooth","1/4""-20","-","0.730"" (18.54mm)","No Indicator","Plastic","Black","-"
http://reports.daviesmolding.com/drawings/4232.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_4232.jpg,1722-1010-ND,4232,"Davies Molding, LLC",KNOB FLUTED 1/4""-20 PLASTIC,492,0,"3.32000","0","1","-","Active","Clamping","Fluted","1/4""-20","2.400"" (60.96mm)","1.130"" (28.70mm)","No Indicator","Plastic","Black","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1437624-9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/PKG60B1%5E4.JPG,450-1979-ND,PKG60B1/4,TE Connectivity ALCOSWITCH Switches,KNOB RIBBED 0.250"" PLASTIC,2023,0,"3.62000","0","1","PKG","Active","Cylindrical","Ribbed","0.250"" (6.35mm)","0.660"" (16.76mm)","0.551"" (14.00mm)","Line on Side","Plastic","Black","6-32 Set Screw"
"//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/PKXxx0B1,1-1437625-x_Dwg.pdf",//media.digikey.com/Photos/TE%20Connectivity/PKX50B1%5E4.JPG,450-1981-ND,PKX50B1/4,TE Connectivity ALCOSWITCH Switches,KNOB RIBBED W/SKIRT 0.250"" PLAST,144,0,"3.88000","0","1","PKX","Active","Cylindrical with Skirt","Ribbed","0.250"" (6.35mm)","0.472"" (12.00mm), 0.590"" (15.00mm) Skirt","0.551"" (14.00mm)","Dot on Top","Plastic","Black Matte","4-40 Set Screw"
http://reports.daviesmolding.com/drawings/1940BJ.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1940.jpg,1722-1188-ND,1940BJ,"Davies Molding, LLC",KNOB FLUTED W/SKIRT 0.250"" PHEN,483,0,"4.67000","0","1","-","Active","Cylindrical with Skirt","Fluted","0.250"" (6.35mm)","1.380"" (35.05mm), 2.020"" (51.31mm) Skirt","0.940"" (23.88mm)","Line on Skirt","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1510BM.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/1510BM.jpg,1722-1135-ND,1510BM,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PLASTIC,481,0,"4.82000","0","1","-","Active","Cylindrical","Smooth","0.250"" (6.35mm)","0.750"" (19.05mm)","0.560"" (14.22mm)","Line on Side","Plastic","Ivory","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1208AY.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/1722-1074-ND.jpg,1722-1074-ND,1208AY,"Davies Molding, LLC",KNOB 0.250"" PHENOLIC,485,0,"4.84000","0","1","-","Active","Cylindrical","-","0.250"" (6.35mm)","1.780"" (45.21mm)","0.810"" (20.58mm)","No Indicator","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/8072-K.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_8072-F.jpg,1722-1192-ND,8072-K,"Davies Molding, LLC",KNOB KNURLED W/SKRT 0.250"" PLAST,480,0,"4.89000","0","1","-","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.720"" (18.29mm), 1.130"" (28.70mm) Skirt","0.810"" (20.58mm)","Line on Skirt","Plastic","Black","6-32 Set Screw"
http://reports.daviesmolding.com/drawings/1210BE.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1210.jpg,1722-1109-ND,1210BE,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PHENOLIC,492,0,"5.15000","0","1","-","Active","Cylindrical with Pointer","Smooth","0.250"" (6.35mm)","1.030"" (26.16mm)","0.620"" (15.75mm)","-","Phenolic","Black","Flatted to 5/32"""
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Alcoswitch%20PDFs/P%20Series.pdf,//media.digikey.com/Photos/TE%20Connectivity/PKJT70B1%5E4.JPG,450-1980-ND,PKJT70B1/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED 0.250"" PLASTIC,206,0,"6.95000","0","1","PKJT","Active","Cylindrical with Pointer","Knurled, Straight","0.250"" (6.35mm)","0.760"" (19.30mm)","0.625"" (15.88mm)","Line on Side","Plastic","Black","6-32 Set Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437625-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/PKS90B101%204.JPG,450-1752-ND,PKS90B101/4,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED W/SKRT 0.250"" PLAST,702,0,"7.39000","0","1","PKS","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.917"" (23.30mm), 1.420"" (36.10mm) Skirt","0.596"" (15.14mm)","Numbers on Skirt","Plastic with Aluminum Skirt","Black, Natural","0~10 Numbers, 6-32 Set Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=8-1437621-6&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/KFS400B1%5E8.jpg,KFS400B1/8-ND,KFS400B1/8,TE Connectivity ALCOSWITCH Switches,KNOB KNURLED W/SKRT 0.126"" METAL,200,0,"10.75000","0","1","KFS","Active","Cylindrical with Skirt","Knurled, Straight","0.126"" (3.20mm)","0.380"" (9.65mm), 0.500"" (12.70mm) Skirt","0.591"" (15.00mm)","Line on Skirt","Metal","Black Matte","4-40 Set Screw (2)"
http://reports.daviesmolding.com/drawings/4104CB.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_4104CB.jpg,1722-1189-ND,4104CB,"Davies Molding, LLC",KNOB FLUTED W/SKIRT 0.250"" PLAST,440,0,"14.43000","0","1","-","Active","Cylindrical with Skirt","Fluted","0.250"" (6.35mm)","1.130"" (28.70mm), 1.500"" (38.10mm) Skirt","0.820"" (20.83mm)","Line on Skirt","Plastic","Black","8-32 Set Screw (2)"
http://reports.daviesmolding.com/drawings/2965HW.pdf,//media.digikey.com/photos/Davies-Molding-LLC/MFG_2965.jpg,1722-1159-ND,2965HW,"Davies Molding, LLC",KNOB FLUTED 1/4""-20 PLASTIC,509,0,"0.92000","0","1","-","Active","Cylindrical","Fluted","1/4""-20","-","0.640"" (16.26mm)","No Indicator","Plastic","Black","-"
http://www.grayhill.com/assets/1/7/knobs.pdf,//media.digikey.com/photos/Grayhill%20Photos/11K5019-JCNB.JPG,GH7660-ND,11K5019-JCNB,Grayhill Inc.,KNOB 0.125"" PLASTIC BLACK,565,56,"1.05000","0","1","11K","Active","Cylindrical","-","0.125"" (3.18mm)","0.500"" (12.70mm)","0.660"" (16.76mm)","-","Plastic","Black","Spring Clip"
http://cdn.sparkfun.com/datasheets/Components/General/P-15x13-T-T2-24A.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-10597.jpg,1568-1838-ND,COM-10597,SparkFun Electronics,KNOB KNURLED 0.236"" PLASTIC,141,0,"0.95000","0","1","-","Active","Cylindrical","Knurled, Straight","0.236"" (6.00mm)","0.591"" (15.00mm)","0.236"" (6.00mm)","Line on Side","Plastic","Clear","-"
http://cdn.sparkfun.com/datasheets/Components/General/COM-11951-Small.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-11951.JPG,1568-1606-ND,COM-11951,SparkFun Electronics,KNOB KNURLED W/SKRT 0.236"" PLAST,118,0,"0.95000","0","1","GTE","Active","Cylindrical with Skirt","Knurled, Straight","0.236"" (6.00mm)","0.581"" (14.76mm), 0.930"" (23.62mm) Skirt","0.571"" (14.50mm)","Numbers on Skirt","Plastic with Aluminum Skirt","Black, Silver","1~11 Numbers"
http://www.grayhill.com/assets/1/7/knobs.pdf,//media.digikey.com/photos/Grayhill%20Photos/11K5019-JCNB.JPG,GH7661-ND,11K5019-KCNB,Grayhill Inc.,KNOB 0.250"" PLASTIC BLACK,717,0,"1.22000","0","1","11K","Active","Cylindrical","-","0.250"" (6.35mm)","0.500"" (12.70mm)","0.660"" (16.76mm)","-","Plastic","Black","Spring Clip"
http://www.grayhill.com/assets/1/7/knobs.pdf,//media.digikey.com/photos/Grayhill%20Photos/11K5015-KCNG.JPG,GH7657-ND,11K5015-KCNG,Grayhill Inc.,KNOB KNURLED W/SKRT 0.250"" PLAST,887,0,"1.11000","0","1","11K","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.894"" (22.71mm)","0.662"" (16.81mm)","Arrow on Skirt","Plastic","Gray","Spring Clip"
http://www.grayhill.com/assets/1/7/knobs.pdf,//media.digikey.com/photos/Grayhill%20Photos/11K5015-JCNB.JPG,GH7630-ND,11K5015-JCNB,Grayhill Inc.,KNOB KNURLED W/SKRT 0.125"" PLAST,427,0,"1.11000","0","1","11K","Active","Cylindrical with Skirt","Knurled, Straight","0.125"" (3.18mm)","0.894"" (22.71mm)","0.662"" (16.81mm)","Arrow on Skirt","Plastic","Black","Spring Clip"
-,//media.digikey.com/Photos/Davies-Molding-LLC/1116.jpg,1722-1401-ND,1116,"Davies Molding, LLC",KNOB TWO-SHOT 18.3MM DIA 15MM,354,0,"1.12000","0","1","-","Active","Cylindrical with Skirt","Ribbed","0.236"" (6.00mm)","-","0.591"" (15.00mm)","Line on Side","Thermoplastic Elastomer","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1300-D.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1300-D.jpg,1722-1328-ND,1300-D,"Davies Molding, LLC",KNOB KNURLED 0.236 X 0.118"" NYL,785,0,"1.17000","0","1","-","Active","Slide","Knurled, Straight","0.154"" L x 0.047"" W (3.90mm x 1.20mm)","-","0.315"" (8.00mm)","Line on Top","Nylon","Black","-"
http://reports.daviesmolding.com/drawings/1231-M.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1231.jpg,1722-1253-ND,1231-M,"Davies Molding, LLC",KNOB SERR W/SKIRT 0.236"" PLASTIC,697,0,"1.17000","0","1","1231 (Metric)","Active","Cylindrical with Skirt","Serrated","0.236"" (6.00mm)","0.660"" (16.76mm), 0.790"" (20.07mm) Skirt","0.700"" (17.78mm)","Line on Side","Plastic","Black","Flatted to M4.5, Soft Touch"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1300-G.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1300-G.jpg,1722-1331-ND,1300-G,"Davies Molding, LLC",KNOB KNURLED 0.157 X 0.039"" NYL,453,0,"1.19000","0","1","-","Active","Slide","Knurled, Straight","0.142"" L x 0.039"" W (3.60mm x 1.00mm)","-","0.394"" (10.00mm)","Line on Top and Side","Nylon","Black","-"
http://www.grayhill.com/assets/1/7/knobs.pdf,//media.digikey.com/Photos/Grayhill%20Photos/11K5013-KFNB.JPG,GH7627-ND,11K5013-KCNB,Grayhill Inc.,KNOB SMOOTH 0.250"" PLASTIC,560,0,"1.20000","0","1","11K","Active","Cylindrical","Smooth","0.250"" (6.35mm)","1.330"" (33.78mm)","0.620"" (15.75mm)","Notch on Top","Plastic","Black","Spring Clip"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1221-L_Drawing.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1221.jpg,1722-1314-ND,1221-L,"Davies Molding, LLC",KNOB SERRATED 0.236"" PLASTIC,758,0,"1.22000","0","1","1221 (Metric)","Active","Cylindrical","Serrated","0.236"" (6.00mm)","0.450"" (11.43mm)","0.550"" (13.97mm)","Line on Side","Plastic","Black","Soft Touch"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1300-B.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1300-B.jpg,1722-1326-ND,1300-B,"Davies Molding, LLC",KNOB KNURLED 0.236 X 0.118"" NYL,749,0,"1.27000","0","1","-","Active","Slide","Knurled, Straight","0.142"" L x 0.043"" W (3.60mm x 1.10mm)","-","0.394"" (10.00mm)","Line on Top and Side","Nylon","Black","-"
http://reports.daviesmolding.com/drawings/1221-K.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1221.jpg,1722-1242-ND,1221-K,"Davies Molding, LLC",KNOB SERRATED 0.250"" PLASTIC,370,0,"1.28000","0","1","-","Active","Cylindrical","Serrated","0.250"" (6.35mm)","0.450"" (11.43mm)","0.550"" (13.97mm)","Line on Side","Plastic","Black","Flatted to 5/32"", Soft Touch"
http://www.daviesmolding.com/Portals/0/Downloads/Two-Shot-Soft-Touch-Sell-Sheet.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1106.jpg,1722-1315-ND,1106-A,"Davies Molding, LLC",KNOB SERR W/SKIRT 0.236"" PLASTIC,906,0,"1.29000","0","1","-","Active","Cylindrical with Skirt","Serrated","0.236"" (6.00mm)","0.550"" (13.97mm), 0.370"" (18.54mm)","0.710"" (18.03mm)","Line on Side","Plastic","Black, Blue","Soft Touch"
-,//media.digikey.com/photos/Davies-Molding-LLC/MFG_1106-W.jpg,1722-1397-ND,1106WA,"Davies Molding, LLC",KNOB TWO-SHOT 18.5MM DIA 18MM,263,0,"1.29000","0","1","-","Active","Cylindrical with Skirt","-","0.236"" (6.00mm)","-","0.710"" (18.03mm)","Line on Side","Thermoplastic","Black, White","-"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1300-E.pdf,//media.digikey.com/360Images/Davies-Molding/1722-1329-ND/HTML5Viewer.html,1722-1329-ND,1300-E,"Davies Molding, LLC",KNOB SMOOTH 0.157 X 0.039"" NYLON,229,0,"1.37000","0","1","-","Active","Slide","Smooth","0.161"" L x 0.043"" W (4.10mm x 1.10mm)","-","0.394"" (10.00mm)","Line on Top","Nylon","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1300-F.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1300-F.jpg,1722-1330-ND,1300-F,"Davies Molding, LLC",KNOB SMOOTH 0.157 X 0.079"" NYLON,472,0,"1.39000","0","1","-","Active","Slide","Smooth","0.150"" L x 0.063"" W (3.80mm x 1.60mm)","-","0.433"" (11.00mm)","Line on Top","Nylon","Black","-"
http://www.daviesmolding.com/Portals/0/Downloads/Two-Shot-Soft-Touch-Sell-Sheet.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1230.jpg,1722-1311-ND,1230-L,"Davies Molding, LLC",KNOB SERRATED 0.236"" PLASTIC,201,0,"1.41000","0","1","1230 (Metric)","Active","Cylindrical","Serrated","0.236"" (6.00mm)","0.790"" (20.07mm)","0.700"" (17.78mm)","Line on Side","Plastic","Black","Soft Touch"
http://reports.daviesmolding.com/drawings/1226-J.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1226.jpg,1722-1244-ND,1226-J,"Davies Molding, LLC",KNOB SERRATED 0.236"" PLASTIC,122,0,"1.42000","0","1","1226 (Metric)","Active","Cylindrical","Serrated","0.236"" (6.00mm)","0.600"" (15.24mm)","0.850"" (21.59mm)","Line on Side","Plastic","Black","Flatted to M4.5, Soft Touch"
http://reports.daviesmolding.com/drawings/1246.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1246.jpg,1722-1239-ND,1246,"Davies Molding, LLC",KNOB SERRATED 0.236"" PLASTIC,875,0,"1.45000","0","1","1246 (Metric)","Active","Cylindrical","Serrated","0.236"" (6.00mm)","0.600"" (15.24mm)","0.880"" (22.35mm)","Line on Side","Plastic","Black","Flatted to M4.5, Soft Touch"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1300-H.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1300-H.jpg,1722-1332-ND,1300-H,"Davies Molding, LLC",KNOB KNURL 0.157 X 0.039"" THERMO,282,0,"1.46000","0","1","-","Active","Slide","Knurled, Straight","0.157"" L x 0.043"" W (4.00mm x 1.10mm)","-","0.394"" (10.00mm)","Line on Top and Side","Thermoplastic Elastomer","Black","-"
http://www.grayhill.com/assets/1/7/knobs.pdf,//media.digikey.com/Photos/Grayhill%20Photos/11K5013-KxxG.JPG,GH7628-ND,11K5013-KCNG,Grayhill Inc.,KNOB SMOOTH 0.250"" PLASTIC,310,143,"1.47000","0","1","11K","Active","Cylindrical","Smooth","0.250"" (6.35mm)","1.330"" (33.78mm)","0.620"" (15.75mm)","Notch on Top","Plastic","Gray","Spring Clip"
http://reports.daviesmolding.com/drawings/1500BQ.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1500.jpg,1722-1128-ND,1500BQ,"Davies Molding, LLC",KNOB SMOOTH 0.236"" PHENOLIC,149,0,"1.49000","0","1","1500 (Metric)","Active","Cylindrical","Smooth","0.236"" (6.00mm)","1.120"" (28.45mm)","0.560"" (14.22mm)","Line on Top and Side","Phenolic","Black","Flatted to M4.5"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/COM-10001_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-10001.JPG,1568-1600-ND,COM-10001,SparkFun Electronics,KNOB KNURLED 0.236"" METAL,173,0,"1.50000","0","1","-","Active","Cylindrical","Knurled, Diamond","0.236"" (6.00mm)","0.945"" (24.00mm)","0.551"" (14.00mm)","Line on Top","Metal","Silver","-"
https://cdn.sparkfun.com/assets/a/4/0/3/e/R23H14_14X24mm___Black__Model__1_.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-10002.JPG,1568-1601-ND,COM-10002,SparkFun Electronics,KNOB KNURLED 0.236"" METAL,145,0,"1.50000","0","1","-","Active","Cylindrical","Knurled, Diamond","0.236"" (6.00mm)","0.945"" (24.00mm)","0.551"" (14.00mm)","Line on Top","Metal","Black","-"
http://reports.daviesmolding.com/drawings/1550-A.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1550.jpg,1722-1138-ND,1550-A,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PHENOLIC,257,0,"1.51000","0","1","-","Active","Cylindrical","Smooth","0.250"" (6.35mm)","1.120"" (28.45mm)","0.620"" (15.75mm)","Line on Top and Side","Phenolic","Black","Flatted to 5/32"""
http://reports.daviesmolding.com/drawings/1145.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1145.Jpg,1722-1052-ND,1145,"Davies Molding, LLC",KNOB SERRATED W/SKRT 0.250"" PHEN,386,0,"1.59000","0","1","-","Active","Cylindrical with Skirt","Serrated","0.250"" (6.35mm)","0.690"" (17.53mm), 0.810"" (20.58mm) Skirt","0.630"" (16.00mm)","Dot on Top","Phenolic","Black","M4 Set Screw"
http://reports.daviesmolding.com/drawings/1105.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1105.jpg,1722-1048-ND,1105,"Davies Molding, LLC",KNOB FLUTED W/SKIRT 0.250"" PHEN,501,0,"1.74000","0","1","-","Active","Cylindrical with Skirt","Fluted","0.250"" (6.35mm)","0.910"" (23.11mm), 1.060"" (26.92mm) Skirt","0.620"" (15.75mm)","Line on Side and Skirt","Phenolic","Black","M4 Set Screw"
"//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/Control_Knobs,Molded_Phenolic.pdf",//media.digikey.com/photos/APEM%20Comp%20Photos/PKG40B18.jpg,679-3543-ND,MPKG40B18,APEM Inc.,KNOB RIBBED 0.125"" PLASTIC,811,0,"1.86000","0","1","MPKG","Active","Cylindrical","Ribbed","0.125"" (3.18mm)","0.440"" (11.18mm)","0.470"" (11.94mm)","Line on Side","Plastic","Black","6-32 Set Screw"
http://reports.daviesmolding.com/drawings/1140.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1140.Jpg,1722-1051-ND,1140,"Davies Molding, LLC",KNOB KNURLED W/SKIRT 0.250"" PHEN,114,0,"2.01000","0","1","-","Active","Cylindrical with Skirt","Knurled, Straight","0.250"" (6.35mm)","0.484"" (12.29mm), 0.594"" (15.09mm) Skirt","0.560"" (14.22mm)","Dot on Top","Phenolic","Black","M3 Set Screw"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/1300-A.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1300-A.jpg,1722-1325-ND,1300-A,"Davies Molding, LLC",KNOB SMOOTH 0.315 X 0.118"" NYLON,838,0,"2.02000","0","1","-","Active","Slide","Smooth","0.236"" L x 0.087"" W (6.00mm x 2.20mm)","-","0.394"" (10.00mm)","Line on Top and Side","Nylon","Black","-"
http://reports.daviesmolding.com/drawings/1550AG.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1550.jpg,1722-1139-ND,1550AG,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PHENOLIC,356,0,"2.03000","0","1","-","Active","Cylindrical","Smooth","0.250"" (6.35mm)","1.140"" (28.96mm)","0.620"" (15.75mm)","Line on Top and Side","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/2300BM.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_2300.jpg,1722-1142-ND,2300BM,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PHENOLIC,199,0,"2.03000","0","1","-","Active","Cylindrical with Pointer","Smooth","0.250"" (6.35mm)","-","0.630"" (16.00mm)","Line on Top","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1237.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1237.jpg,1722-1238-ND,1237,"Davies Molding, LLC",KNOB SERRATED 0.236"" PLASTIC,110,0,"2.03000","0","1","1237 (Metric)","Active","Cylindrical","Serrated","0.236"" (6.00mm)","0.450"" (11.43mm)","0.580"" (14.73mm)","Line on Side","Plastic","Black","Flatted to M4.5, Soft Touch"
http://reports.daviesmolding.com/drawings/1110.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1110.jpg,1722-1049-ND,1110,"Davies Molding, LLC",KNOB FLUTED W/SKIRT 0.250"" PHEN,204,0,"2.10000","0","1","-","Active","Cylindrical with Skirt","Fluted","0.250"" (6.35mm)","1.300"" (33.00mm)","0.630"" (16.00mm)","Line on Side and Skirt","Phenolic","Black","M4 Set Screw"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437624-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/PKA50B1^4.JPG,450-1723-ND,PKA50B1/4,TE Connectivity ALCOSWITCH Switches,KNOB RIBBED W/SKIRT 0.250"" PLAST,886,0,"2.22000","0","1","PKA","Active","Cylindrical with Skirt","Ribbed","0.250"" (6.35mm)","0.580"" (14.70mm), 0.795"" (20.20mm) Skirt","0.590"" (14.99mm)","Line on Skirt","Plastic","Black","6-32 Set Screw"
http://reports.daviesmolding.com/drawings/1400.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/1400.jpg,1722-1103-ND,1400,"Davies Molding, LLC",KNOB KNURLED 0.250"" PHENOLIC,95,0,"2.24000","0","1","-","Active","Cylindrical with Pointer","Knurled, Straight","0.250"" (6.35mm)","0.680"" (17.27mm)","0.410"" (10.41mm)","-","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1920AU.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1920Ax.jpg,1722-1182-ND,1920AU,"Davies Molding, LLC",KNOB FLUTED W/SKIRT 0.250"" PHEN,381,0,"2.26000","0","1","-","Active","Cylindrical with Skirt","Fluted","0.250"" (6.35mm)","0.970"" (24.60mm), 1.250"" (31.75mm) Skirt","0.750"" (19.05mm)","Line on Skirt","Phenolic","Black","Flatted to 7/32"""
http://www.grayhill.com/assets/1/7/knobs.pdf,//media.digikey.com/photos/Grayhill%20Photos/11K5017-JCAB.JPG,GH7658-ND,11K5017-JCAB,Grayhill Inc.,KNOB SMOOTH 0.125"" PLASTIC,889,0,"2.41000","0","1","11K","Active","-","Smooth","0.125"" (3.18mm)","0.350"" (8.89mm)","0.500"" (12.70mm)","Line on Top and Side","Plastic","Black","Spring Clip"
http://reports.daviesmolding.com/drawings/1500BU.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1500.jpg,1722-1130-ND,1500BU,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PHENOLIC,371,0,"2.54000","0","1","-","Active","Cylindrical","Smooth","0.250"" (6.35mm)","1.130"" (28.70mm)","0.560"" (14.22mm)","Line on Top and Side","Phenolic","Black","Flatted to 7/32"""
http://reports.daviesmolding.com/drawings/1120.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1120.jpg,1722-1050-ND,1120,"Davies Molding, LLC",KNOB FLUTED W/SKIRT 0.250"" PHEN,221,0,"2.56000","0","1","-","Active","Cylindrical with Skirt","Fluted","0.250"" (6.35mm)","1.500"" (38.10mm), 1.750"" (44.45mm) Skirt","0.810"" (20.58mm)","Line on Side and Skirt","Phenolic","Black","M4 Set Screw"
http://reports.daviesmolding.com/drawings/1913BW.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/1913BW.jpg,1722-1177-ND,1913BW,"Davies Molding, LLC",KNOB FLUTED W/SKIRT 0.250"" PLAST,841,0,"2.95000","0","1","-","Active","Cylindrical with Skirt","Fluted","0.250"" (6.35mm)","0.810"" (20.58mm), 1.130"" (28.70mm) Skirt","0.640"" (16.26mm)","Line on Skirt","Plastic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1510AH.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1510.jpg,1722-1132-ND,1510AH,"Davies Molding, LLC",KNOB SMOOTH 0.250"" PHENOLIC,286,0,"2.65000","0","1","-","Active","Cylindrical","Smooth","0.250"" (6.35mm)","0.750"" (19.05mm)","0.560"" (14.22mm)","Line on Top and Side","Phenolic","Black","8-32 Set Screw"
http://reports.daviesmolding.com/drawings/1506.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_1506.jpg,1722-1254-ND,1506,"Davies Molding, LLC",KNOB SMOOTH 0.236"" PLASTIC,458,0,"2.73000","0","1","1506 (Metric)","Active","Cylindrical","Smooth","0.236"" (6.00mm)","1.625"" (41.28mm)","0.950"" (24.13mm)","Line on Top and Side","Plastic","Black","Flatted to M4.5, Soft Touch"
