Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products","Size / Dimension","Color","Material"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2970015.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2970015.JPG,277-2803-ND,2970015,Phoenix Contact,ELECTRONIC BOARD BASE,377,3900,"6.10000","0","1","UM","Active","Module","-","45mm Wide Housing","3.031"" L x 1.772"" W (77.00mm x 45.00mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2956660.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2956660.JPG,277-2814-ND,2956660,Phoenix Contact,BASE ELEMENT W/SNAP FOOT 35MM,895,790,"8.71000","0","1","UM","Active","Base","Foot","UM Series","1.378"" W (35.00mm)","Green","Plastic, Polyamide"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-5810130065-75.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810130065.jpg,116-1121-ND,5810130065,Cinch Connectivity Solutions,MODICE ME ENCL STD NO BREATHER,3966,0,"11.23000","0","1","ModICE® ME","Active","Enclosure","IP67/69K","ModICE™ Series","5.130"" L x 4.550"" W x 1.670"" H (130.30mm x 115.57mm x 42.42mm)","Black","Polymer, Glass Filled"
http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=845,//media.digikey.com/Photos/Schroff/MFG_30848317.jpg,1439-1286-ND,30848317,Schroff,FRNT PNL 6U 4HP TYP 2 EXTRCT HDL,702,0,"12.90000","0","1","-","Active","Panel, Front","-","Plug-in Units","0.787"" W x 9.268"" H (19.98mm x 235.40mm)","Natural","Metal, Aluminum"
http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60817-402.pdf,//media.digikey.com/Photos/Schroff/20848585.jpg,1439-1099-ND,20848585,Schroff,FRNT PNL KIT 3U 4HP CPCI-VME64X,288,0,"17.83000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","0.787"" W x 4.535"" H (19.98mm x 115.20mm)","Black, Gray","Metal, Aluminum"
http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60817-402.pdf,//media.digikey.com/Photos/Schroff/MFG_20848592.jpg,1439-1103-ND,20848592,Schroff,FRNT PNL KIT 6U 4HP CPCI-VME64X,149,0,"22.40000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","0.787"" W x 9.268"" H (19.98mm x 235.40mm)","Black, Gray","Metal, Aluminum"
http://www.budind.com/pdf/hb1558.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PBC-1558-CN.jpg,377-1182-ND,PBC-1558-CN,Bud Industries,COVER ABS FOR PB-1558/1558-TF,2886,256,"0.74000","0","1","Style A","Active","Cover, Lid","-","Potting Boxes","1.982"" L x 1.482"" W x 0.075"" H (50.34mm x 37.64mm x 1.91mm)","Black","Plastic, ABS"
http://www.budind.com/pdf/hb1558.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PBC-1575-Cx.JPG,377-1184-ND,PBC-1575-C,Bud Industries,COVER ABS FOR PB-1559/1559-TF,2205,290,"0.84000","0","1","Style A","Active","Cover, Lid","-","Potting Boxes","3.000"" L x 2.000"" W x 0.075"" H (76.20mm x 50.80mm x 1.91mm)","Black","Plastic, ABS"
http://www.budind.com/pdf/hb10984pl.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-10984-PL.JPG,377-1672-ND,NBX-10984-PL,Bud Industries,PANEL PLASTIC 4.9X4.9"" FOR NB,403,280,"2.60000","0","1","NB","Active","Panel, Inner","-","NBB Series","4.900"" L x 4.900"" W x 0.059"" H (124.46mm x 124.46mm x 1.50mm)","Unpainted","Plastic, ABS"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2955593.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2955593.JPG,277-2811-ND,2955593,Phoenix Contact,SIDE ELEMENT,394,250,"2.72000","0","1","UM","Active","Panel, Side","-","UM Series","-","Green","Plastic, Non Specified"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2970002.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2970002.JPG,277-2808-ND,2970002,Phoenix Contact,UNIVERS MOD SIDE ELEMENT 11.25MM,257,2920,"2.74000","0","1","UM","Active","Panel, Side","-","11.5mm Wide Housing","0.443"" W (11.25mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2970442.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2970442.JPG,277-7311-ND,2970442,Phoenix Contact,UNIVERS MOD SIDE ELEMENT 11.25MM,501,5550,"2.82000","0","1","UM","Active","Panel, Side","-","11.25mm Wide Housing","3.031"" L x 0.443"" W x 1.555"" H (77.00mm x 11.25mm x 39.50mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2959683.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2959683.jpg,277-2804-ND,2959683,Phoenix Contact,SIDE ELEMENT 5 MM WIDE,201,2240,"2.85000","0","1","UM","Active","Panel, Side","Foot","UM Series","4.252"" W (108.00mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2959696.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2959696.JPG,277-2806-ND,2959696,Phoenix Contact,SIDE ELEMENT 5 MM WIDE,146,2630,"2.85000","0","1","UM","Active","Panel, Side","Foot","UM Series","4.252"" W (108.00mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2970028.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2970028.JPG,277-2805-ND,2970028,Phoenix Contact,ELECTRONIC BOARD BASE,189,1780,"3.59000","0","1","UM","Active","Module","-","22.5mm Wide Housing","3.031"" L x 0.886"" W (77.00mm x 22.50mm)","Green","Plastic, Polyamide"
http://www.budind.com/pdf/hb10980.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-10984.JPG,377-1939-ND,NBX-10984,Bud Industries,PANEL INTERNAL 4.9"" X 4.9"",104,712,"4.80000","0","1","NB","Active","Panel, Inner","-","NBB Series","4.900"" L x 4.900"" W x 0.062"" H (124.46mm x 124.46mm x 1.57mm)","Unpainted","Metal, Steel"
http://www.budind.com/pdf/hb1502.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/BPA-1505.jpg,377-1035-ND,BPA-1505,Bud Industries,CHASS BOT PLATE ALUM 4 X 6 NAT,107,266,"5.00000","0","1","-","Active","Plate","-","Chassis","5.875"" L x 3.875"" W x 0.078"" H (149.23mm x 98.43mm x 1.98mm)","Natural","Metal, Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1185060000.pdf,-,281-3337-ND,1185060000,Weidmüller,END PLATE 27.2MM WIDE ORANGE,295,720,"6.04000","0","1","Omnimate","Active","Panel, End","-","RS Housing System","4.260"" L x 1.074"" W x 0.937"" H (108.20mm x 27.20mm x 23.80mm)","Orange","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/ROSE+BOPLA%20PDFs/Battery%20Compartments_DIN%20Rail%20Holder.pdf,//media.digikey.com/photos/Rose%20&%20Bopla%20Enclosures/MFG_46300000.jpg,902-1085-ND,BE 30,Bopla Enclosures,BATTERY COMPARTMENT 1(9V)OR2(AA),294,0,"8.24000","0","1","-","Active","Battery Compartment","Battery Compartment, 9V and AA","Hand Held Box","1.460"" L x 2.560"" W x 0.850"" H (37.00mm x 65.00mm x 21.50mm)","Black","Plastic, Non Specified"
http://www.hammondmfg.com/pdf/1554H.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1554HPL.jpg,HM1615-ND,1554HPL,Hammond Manufacturing,PANEL INNER STEEL 6.6X4.2"",535,242,"8.92000","0","1","1554","Active","Panel, Inner","-","1554, 1555 Series","6.580"" L x 4.200"" W (167.13mm x 106.68mm)","Unpainted","Metal, Steel"
//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/NBX_Series.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-32912-PL.JPG,377-2825-ND,NBX-32912-PL,Bud Industries,PANEL PLASTIC 7.32X5.35X.12"",157,816,"8.98000","0","1","NBF","Active","Panel, Inner","-","NBF Series","7.320"" L x 5.350"" W x 0.120"" H (185.93mm x 135.89mm x 3.05mm)","Natural","Plastic, ABS"
http://www.hammondmfg.com/pdf/1554R.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1554RPL.jpg,HM3486-ND,1554RPL,Hammond Manufacturing,PANEL INNER STEEL 5.94X5.8"",111,132,"9.04000","0","1","1554","Active","Plate","-","1554, 1555 Series","5.940"" L x 5.800"" W x 0.051"" H (150.88mm x 147.32mm x 1.30mm)","Unpainted","Metal, Steel"
http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60807-294.pdf,//media.digikey.com/Photos/Schroff/20818018.jpg,1439-1073-ND,20818018,Schroff,FRONT PANEL KIT 3U 4HP VME,291,0,"9.32000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","0.787"" W x 4.535"" H (19.98mm x 115.20mm)","Gray, Green","Metal, Aluminum"
//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/NBX_Series.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_NBX-32916-PL.jpg,377-2642-ND,NBX-32916-PL,Bud Industries,PANEL PLASTIC 10.51X6.69X.13"",202,0,"10.30000","0","1","NBF","Active","Panel, Inner","-","NBF Series","10.510"" L x 6.690"" W x 0.130"" H (266.95mm x 169.93mm x 3.30mm)","Natural","Plastic, ABS"
http://web.schroff.de/webcat/subgroup/pdf/schroff_cat_39601641_main_catalog_2012_en.pdf#page=845,//media.digikey.com/Photos/Schroff/30848312.JPG,1439-1281-ND,30848312,Schroff,FRNT PNL 3U 4HP TYP 2 EXTRCT HDL,314,0,"11.71000","0","1","-","Active","Panel, Front","-","Plug-in Units","0.787"" W x 4.535"" H (19.98mm x 115.20mm)","Natural","Metal, Aluminum"
-,//media.digikey.com/Photos/Schroff/20817443.jpg,1439-1052-ND,20817443,Schroff,FRONT PANEL KIT 3U 4HP VME,139,0,"12.53000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","0.787"" W x 4.535"" H (19.98mm x 115.20mm)","Gray, Green","Metal, Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2713625.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2713625.jpg,277-2840-ND,2713625,Phoenix Contact,16POS ELECTRONIC HOUSING KIT,238,3150,"13.19000","0","1","ME MAX","Active","Housing","Positions - 16","22.5mm Wide Housing","3.898"" L x 0.886"" W x 4.508"" H (99.00mm x 22.50mm x 114.50mm)","Gray","Plastic, Polyamide"
-,//media.digikey.com/Photos/Schroff/20817447.jpg,1439-1056-ND,20817447,Schroff,FRONT PANEL KIT 3U 8HP VME,108,0,"14.01000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","1.587"" W x 5.055"" H (40.30mm x 128.40mm)","Gray, Green","Metal, Aluminum"
http://www.wakefield-vette.com/Portals/0/PMC%20Bezel/PMC%20FMC%20Bezel%20Front%20Panel%20Wakefield%20Vette%20Data%20Sheet.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_FMC-BEZEL-KIT-01.jpg,345-1560-ND,FMC-BEZEL-KIT-01,Wakefield-Vette,ALUMINUM FMC BEZEL KIT (1050117-,181,0,"16.36000","0","1","-","Active","Bezel","-","-","0.659"" L x 0.500"" W x 2.404"" H (16.75mm x 12.70mm x 61.00mm)","-","Aluminum"
-,//media.digikey.com/Photos/Schroff/20835598.jpg,1439-1087-ND,20835598,Schroff,FRONT PANEL PMC WITH GASKET,2584,0,"16.92000","0","1","-","Active","Panel, Front","Gasket","PMC Mezzanine","0.659"" L x 0.500"" W x 2.913"" H (16.75mm x 12.70mm x 74.00mm)","Natural","Metal, Aluminum"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-58101300xx.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810130043.JPG,116-1114-ND,5810130043,Cinch Connectivity Solutions,MODICE SMALL ENCL W/O HS,174,0,"17.30000","0","1","ModICE® SE","Active","Enclosure","IP67/69K","ModICE™ Series","6.030"" L x 5.300"" W x 2.060"" H (153.16mm x 134.62mm x 52.32mm)","Black","Polymer, Glass Filled"
-,//media.digikey.com/Photos/Schroff/20817448.jpg,1439-1057-ND,20817448,Schroff,FRONT PANEL KIT 6U 4HP VME,225,0,"19.55000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","0.787"" W x 9.268"" H (19.98mm x 235.40mm)","Gray, Green","Metal, Aluminum"
http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60817-402.pdf,//media.digikey.com/Photos/Schroff/20848589.jpg,1439-1101-ND,20848589,Schroff,FRNT PNL KIT 3U 8HP CPCI-VME64X,107,0,"19.62000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","1.587"" W x 5.055"" H (40.30mm x 128.40mm)","Black, Gray","Metal, Aluminum"
-,//media.digikey.com/Photos/Schroff/MFG_20849128.jpg,1439-1119-ND,20849128,Schroff,FRNT PNL AMC MTCA RC1.2 3LED,107,0,"22.19000","0","1","-","Active","Panel, Front","Handles","AdvancedMC, MicroTCA Systems","0.512"" L x 0.748"" W x 2.906"" H (13.00mm x 19.00mm x 73.80mm)","Natural","Metal, Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2757474.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2757474.jpg,277-8209-ND,2757474,Phoenix Contact,HOUSING PLSTC GRAY 4.65""LX1.77""W,123,1,"41.68000","0","1","EFG","Active","Housing","-","45mm Wide Housing","4.646"" L x 1.772"" W x 5.315"" H (118.00mm x 45.00mm x 135.00mm)","Gray","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/4144870000.pdf,-,281-3344-ND,4144870000,Weidmüller,HOUSING PROFILE STRIP 2 METER,123,0,"59.39000","0","1","Omnimate","Active","Housing","-","RS Housing System","78.740"" L x 4.291"" W x 0.945"" H (2000.00mm x 109.00mm x 24.00mm)","Orange","Plastic, PVC"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2959311.pdf,//media.digikey.com/photos/Phoenix%20Photos/2959311.jpg,277-9483-ND,2959311,Phoenix Contact,SIDE ELEMENT W/CABLE FIXTURE,153,0,"2.28000","0","1","UM","Active","Panel, Side","-","UM Series","1.772"" L x 0.236"" W x 1.614"" H (45.00mm x 6.00mm x 41.00mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/EH_F_Series_ElectHousings_3-5-15.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2201253.jpg,277-10469-ND,2201253,Phoenix Contact,ELECTRONIC HOUSING COVER,125,0,"2.38000","0","1","EH","Active","Housing","-","22.5mm Wide Housing","0.886"" W (22.50mm)","Black","Plastic, ABS"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/EH_F_Series_ElectHousings_3-5-15.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2201770.jpg,277-10426-ND,2201770,Phoenix Contact,ELECTRONIC HOUSING COVER,325,0,"2.62000","0","1","EH","Active","Housing","-","45mm Wide Housing","1.772"" W (45.00mm)","Gray","Plastic, ABS"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2958147.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2958147.JPG,277-2822-ND,2958147,Phoenix Contact,SIDE ELEMENT,159,470,"2.72000","0","1","UM","Active","Panel, Side","-","UM Series","-","Green","Plastic, Non Specified"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2959476.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2959476.JPG,277-2827-ND,2959476,Phoenix Contact,SIDE ELEMENT 5 MM WIDE,102,670,"2.77000","0","1","UM","Active","Panel, Side","-","UM Series","4.252"" W (108.00mm)","Green","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2200155,//media.digikey.com/Photos/Phoenix%20Photos/2200155.JPG,277-9168-ND,2200155,Phoenix Contact,LEFT LATERAL ELEMENT 108MM WIDE,1073,1290,"2.86000","0","1","UM","Active","Panel, Side","Foot","108mm Wide Housing","5.031"" W x 1.575"" H (127.80mm x 40.00mm)","Black","Plastic, Non Specified"
-,//media.digikey.com/Photos/Phoenix%20Photos/2200156.JPG,277-9169-ND,2200156,Phoenix Contact,RIGHT LATERAL ELEMENT 108MM WIDE,193,0,"2.86000","0","1","UM","Active","Panel, Side","Foot","108mm Wide Housing","5.031"" W x 1.575"" H (127.80mm x 40.00mm)","Black","Plastic, Non Specified"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2896157.JPG,277-7387-ND,2896157,Phoenix Contact,COVER FOR INSTALLATION HOUSING,322,0,"3.15000","0","1","BC","Active","Cover, Lid","-","BC 35.6 Housing System","1.402"" W (35.60mm)","Gray","Plastic, Polyamide"
http://www.serpac.com/userprints/H65.pdf,//media.digikey.com/photos/Serpac%20Photos/2105%20IR.jpg,SRH65-FPI-ND,"2105,IR",Serpac,INFRARED PANEL FOR H-65 SERIES,532,0,"3.22000","0","1","H","Active","Panel, End","-","H65 Series","2.200"" L x 0.640"" W x 0.050"" H (55.88mm x 16.26mm x 1.27mm)","Infra-Red","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/EH_F_Series_ElectHousings_3-5-15.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2200474.jpg,277-10385-ND,2200474,Phoenix Contact,ELECTRONIC HOUSING BASE,171,0,"3.32000","0","1","EH","Active","Base","-","45mm Wide Housing","1.772"" W (45.00mm)","Gray","Plastic, ABS"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/ME_7-24-18.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2907172.JPG,277-9445-ND,2907172,Phoenix Contact,HOUSING UPPER PART PRINT CIR,123,0,"3.48000","0","1","ME","Active","Housing","Positions - 16","22.5mm Wide Housing","0.886"" W x 1.516"" H (22.50mm x 38.50mm)","Green","Plastic, Polyamide"
http://reports.daviesmolding.com/drawings/0241.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_0241.jpg,1722-1025-ND,0241,"Davies Molding, LLC",ELECTRONIC COVERS,150,0,"3.95000","0","1","0241","Active","Cover, Lid","Heat Resistant","0240-B","6.250"" L x 3.730"" W x 0.260"" H (158.75mm x 94.74mm x 6.60mm)","Black","Plastic, Phenolic"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2896173.jpg,277-2909-ND,2896173,Phoenix Contact,COVER FOR BC 107.6 HOUSING,181,0,"4.11000","0","1","BC","Active","Cover, Lid","-","BC 107.6 Housing System","4.236"" W (107.60mm)","Gray","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2896445.jpg,277-14770-ND,2896445,Phoenix Contact,TRANSPARENT COVER HOUSING,272,0,"4.48000","0","1","BC","Active","Cover, Lid","-","BC 53.6 Housing System","2.110"" W (53.60mm)","Clear","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2896047.JPG,277-2877-ND,2896047,Phoenix Contact,UPPER PART FOR BC 35.6 HOUSING,279,0,"4.72000","0","1","BC","Active","Housing","Vented","BC 35.6 Housing System","3.531"" L x 1.402"" W x 2.449"" H (89.70mm x 35.60mm x 62.20mm)","Gray","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/photos/Phoenix%20Photos/2896089.JPG,277-12420-ND,2896089,Phoenix Contact,HOUSING PLASTIC GRAY,328,0,"6.85000","0","1","BC","Active","Housing","Vented","BC 107.6 Housing System","3.531"" L x 4.236"" W x 2.449"" H (89.70mm x 107.60mm x 62.20mm)","Gray","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2896254.jpg,277-2864-ND,2896254,Phoenix Contact,LOWER PART FOR BC 35.6 HOUSING,190,1050,"7.25000","0","1","BC","Active","Base","-","BC 35.6 Housing System","3.531"" L x 1.402"" W x 2.449"" H (89.70mm x 35.60mm x 62.20mm)","Black","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2956657.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2956657.JPG,277-2825-ND,2956657,Phoenix Contact,BASE ELEMENT W/O SNAP FOOT 35MM,174,550,"8.18000","0","1","UM","Active","Base","-","UM Series","1.378"" W (35.00mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2955564.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2955564.JPG,277-2810-ND,2955564,Phoenix Contact,BASE ELEMENT W/ SNAP FOOT 35MM,137,1240,"8.71000","0","1","UM","Active","Base","Foot","35mm Wide Housing","1.378"" W (35.00mm)","Green","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2278526.jpg,277-14573-ND,2278526,Phoenix Contact,UPPER PART HOUSING BC 161.6MM,190,0,"9.03000","0","1","BC","Active","Housing","-","BC 161.6 Housing System","3.531"" L x 6.362"" W x 2.449"" H (89.70mm x 161.60mm x 62.20mm)","Gray","Plastic, Polycarbonate"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/BC_Series_Installation_Component_Housing.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2896270.JPG,277-2869-ND,2896270,Phoenix Contact,LOWER PART FOR BC 107.6 HOUSING,120,180,"9.28000","0","1","BC","Active","Base","-","BC 107.6 Housing System","3.531"" L x 4.236"" W x 2.449"" H (89.70mm x 107.60mm x 62.20mm)","Black","Plastic, Polycarbonate"
http://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/PentairDataLoad/EPSMedia/ASIM/webcat/subgroup/mi/60807-294.pdf,//media.digikey.com/Photos/Schroff/20818021.jpg,1439-1076-ND,20818021,Schroff,FRONT PANEL KIT 3U 7HP VME,184,0,"11.23000","0","1","-","Active","Panel, Front","Handles","CompactPCI, VME64x Series Enclosures","1.387"" W x 5.055"" H (35.22mm x 128.40mm)","Gray, Green","Metal, Aluminum"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2764894,//media.digikey.com/photos/Phoenix%20Photos/2764894.JPG,277-14676-ND,2764894,Phoenix Contact,HOUSING BASE W/ METAL FOOT CATCH,125,0,"22.82000","0","1","EG","Active","Base","Positions - 26","EG Housing System","2.953"" L x 2.657"" W x 4.232"" H (75.00mm x 67.50mm x 107.50mm)","Green","Plastic, Polycarbonate"
http://www.serpac.com/userprints/M6.pdf,//media.digikey.com/photos/Serpac%20Photos/4008IR.jpg,SRM6/8-FPI-ND,4008IR,Serpac,M6/M8 INFRARED LENSE,358,0,"2.81000","0","1","M","Active","Lens","-","M6, M8 Series","2.200"" L x 0.440"" W x 0.070"" H (55.88mm x 11.18mm x 1.78mm)","Infra-Red","Plastic, Polycarbonate"
-,//media.digikey.com/Photos/Weidmuller/1221310000.JPG,281-8892-ND,1221310000,Weidmüller,CH20M AD SHL 5.00/04 BK,5000,0,"0.93000","0","1","Omnimate","Active","Cover, Lid","-","CH20M Housing System","0.575"" L x 0.886"" W x 0.933"" H (14.60mm x 22.50mm x 23.70mm)","Black","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203896,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203896.jpg,277-18159-ND,2203896,Phoenix Contact,FILLER PLUGS,146,0,"2.54000","0","1","ICS","Active","Filler Plug","-","25mm Wide Housing","0.984"" W x 0.276"" H (25.00mm x 7.00mm)","Gray","Plastic, Polyamide"
http://www.hammondmfg.com/pdf/1591CFlange.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3901-ND,1591FCBK,Hammond Manufacturing,FLANGE ABS 5.7X2.4X0.1 BLACK,1509,529,"3.20000","0","1","1591","Active","Cover, Lid","Flame Retardant","1591C Series","5.706"" L x 2.425"" W x 0.118"" H (144.93mm x 61.60mm x 3.00mm)","Black","Plastic, ABS"
-,-,281-8687-ND,2418670000,Weidmüller,CH20M22 C BK,200,0,"3.27000","0","1","Omnimate","Active","Cover, Lid","-","CH20M Housing System","3.425"" L x 0.886"" W x 0.157"" H (87.00mm x 22.50mm x 4.00mm)","Black","Plastic, Polycarbonate"
-,-,281-8832-ND,1073360000,Weidmüller,CH20M22 F GGY,200,0,"3.38000","0","1","Omnimate","Active","Panel, Front","-","CH20M Housing System","0.610"" L x 0.886"" W x 0.610"" H (15.50mm x 22.50mm x 15.50mm)","Gray","Plastic, Polyamide"
-,-,281-8854-ND,1164680000,Weidmüller,CH20M22 F LGY,200,0,"3.38000","0","1","Omnimate","Active","Panel, Front","-","CH20M Housing System","0.610"" L x 0.886"" W x 0.610"" H (15.50mm x 22.50mm x 15.50mm)","Gray","Plastic, Polyamide"
-,//media.digikey.com/Photos/Weidmuller/MFG_1209350000.JPG,281-8891-ND,1209350000,Weidmüller,CH20M22 FC BK,200,150,"3.38000","0","1","Omnimate","Active","Panel, Front","-","CH20M Housing System","0.610"" L x 0.886"" W x 0.610"" H (15.50mm x 22.50mm x 15.50mm)","Black","Plastic, Polyamide"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0119660000.pdf,//media.digikey.com/Photos/Weidmuller/0119660000.JPG,281-5336-ND,0119660000,Weidmüller,RF RS 70 LI/A2/O.SG,163,8220,"4.08000","0","1","RS","Active","Panel, Side","-","RS Housing System","-","Orange","Plastic, Polyamide"
