Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Size / Dimension","Features","Color","Material","For Use With/Related Products","Ventilation"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2012021CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_TBP1.jpg,1436-1929-ND,TBP1,HellermannTyton,1U BLANK RACK PANEL,38,0,"21.58000","0","1","-","Active","Panel, Front","19.000"" L x 1.750"" W (482.60mm x 44.45mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RMCP_Series(Replacement_Panels).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMCP7BK.jpg,HM5764-ND,RMCP7BK,Hammond Manufacturing,PANEL FRONT 16.7X7X0.5"" BLACK,32,19,"21.76000","0","1","RMCS, RMCV","Active","Panel, Front","16.720"" L x 6.980"" W x 0.500"" H (424.69mm x 177.29mm x 12.70mm)","-","Black","Metal, Aluminum","RMCS, RMCV Series","Non-Vented"
http://www.hammondmfg.com/pdf/PPFS19008.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PPFS19008BK2.jpg,HM5604-ND,PPFS19008BK2,Hammond Manufacturing,PANEL FRONT 19X8.7X0.06"" BLACK,32,46,"22.10000","0","1","PPF","Active","Panel, Front","19.000"" L x 8.720"" W x 0.060"" H (482.60mm x 221.49mm x 1.52mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
https://www.hammfg.com/electrical/products/climate/1481l.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481L44.jpg,HM3255-ND,1481L44,Hammond Manufacturing,PANEL SIDE 5.5X5.62"" GRAY 1/PR,28,226,"22.70000","0","1","1481","Active","Panel, Side","5.500"" W x 5.620"" H (139.70mm x 142.75mm)","-","Gray","-","Enclosures","Vented"
http://www.hammondmfg.com/pdf/PBPS19012.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBPS19003BK2.jpg,HM5571-ND,PBPS19012BK2,Hammond Manufacturing,PANEL FRONT 19X12.2X0.07"" BLACK,14,102,"23.80000","0","1","PBPS","Active","Panel, Front","19.000"" L x 12.220"" W x 0.072"" H (482.60mm x 310.39mm x 1.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RMCP8.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMCP5BK.jpg,HM5767-ND,RMCP8,Hammond Manufacturing,RACK SPARE PANEL FOR RMC SERIES,9,5,"24.00000","0","1","RMCS, RMCV","Active","Panel, Front","16.720"" L x 8.730"" W x 0.500"" H (424.69mm x 221.74mm x 12.70mm)","-","Black","Metal, Aluminum","RMCS, RMCV Series","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19008.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5556-ND,PBFS19008BK2,Hammond Manufacturing,PANEL FRONT 19X8.7X0.5"" BLACK,6,218,"24.65000","0","1","PBFS","Active","Panel, Front","19.000"" L x 8.720"" W x 0.500"" H (482.60mm x 221.49mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RMCP_Series(Replacement_Panels).pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMP908.jpg,HM5766-ND,RMCP8BK,Hammond Manufacturing,PANEL FRONT 16.7X8.7X0.5"" BLACK,8,6,"24.97000","0","1","RMCS, RMCV","Active","Panel, Front","16.720"" L x 8.730"" W x 0.500"" H (424.69mm x 221.74mm x 12.70mm)","-","Black","Metal, Aluminum","RMCS, RMCV Series","Non-Vented"
http://www.hammondmfg.com/pdf/PPFS19010.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PPFS19010BK2.jpg,HM5605-ND,PPFS19010BK2,Hammond Manufacturing,PANEL FRONT 19X10.5X0.06"" BLACK,25,47,"26.35000","0","1","PPF","Active","Panel, Front","19.000"" L x 10.470"" W x 0.060"" H (482.60mm x 265.94mm x 1.52mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/RMCP10.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMCP5BK.jpg,HM5758-ND,RMCP10,Hammond Manufacturing,RACK SPARE PANEL FOR RMC SERIES,6,1,"26.50000","0","1","RMCS, RMCV","Active","Panel, Front","16.720"" L x 10.480"" W x 0.500"" H (424.69mm x 266.19mm x 12.70mm)","-","Black","Metal, Aluminum","RMCS, RMCV Series","Non-Vented"
https://www.hammfg.com/electrical/products/climate/1481l.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481L44.jpg,HM3256-ND,1481L66,Hammond Manufacturing,PANEL SIDE 7.5X7.87"" GRAY 1/PR,10,19,"27.01000","0","1","1481","Active","Panel, Side","7.500"" W x 7.870"" H (190.50mm x 199.90mm)","-","Gray","-","Enclosures","Vented"
http://www.hammondmfg.com/pdf/PBFS19010.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5557-ND,PBFS19010BK2,Hammond Manufacturing,PANEL FRONT 19X10.5X0.5"" BLACK,28,12,"27.20000","0","1","PBFS","Active","Panel, Front","19.000"" L x 10.470"" W x 0.500"" H (482.60mm x 265.94mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RMCP10.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMP908.jpg,HM5757-ND,RMCP10BK,Hammond Manufacturing,PANEL FRONT 16.7X10.5X0.5"" BLACK,7,19,"27.56000","0","1","RMCS, RMCV","Active","Panel, Front","16.720"" L x 10.480"" W x 0.500"" H (424.69mm x 266.19mm x 12.70mm)","-","Black","Metal, Aluminum","RMCS, RMCV Series","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19012.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5558-ND,PBFS19012BK2,Hammond Manufacturing,PANEL FRONT 19X12.2X0.5"" BLACK,15,24,"28.90000","0","1","PBFS","Active","Panel, Front","19.000"" L x 12.220"" W x 0.500"" H (482.60mm x 310.39mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19014.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5559-ND,PBFS19014BK2,Hammond Manufacturing,PANEL FRONT 19X14X0.5"" BLACK,9,17,"32.30000","0","1","PBFS","Active","Panel, Front","19.000"" L x 13.970"" W x 0.500"" H (482.60mm x 354.84mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19014.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBPS19003BK2.jpg,HM5572-ND,PBPS19014BK2,Hammond Manufacturing,PANEL FRONT 19X14X0.07"" BLACK,14,100,"33.15000","0","1","PBPS","Active","Panel, Front","19.000"" L x 13.970"" W x 0.072"" H (482.60mm x 354.84mm x 1.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19015.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5560-ND,PBFS19015BK2,Hammond Manufacturing,PANEL FRONT 19X15.7X0.5"" BLACK,6,14,"34.00000","0","1","PBFS","Active","Panel, Front","19.000"" L x 15.720"" W x 0.500"" H (482.60mm x 399.29mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19015.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBPS19003BK2.jpg,HM5573-ND,PBPS19015BK2,Hammond Manufacturing,PANEL FRONT 19X15.7X0.07"" BLACK,10,52,"36.55000","0","1","PBPS","Active","Panel, Front","19.000"" L x 15.720"" W x 0.072"" H (482.60mm x 399.29mm x 1.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RMP1915.PDF,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMP908.jpg,HM5775-ND,RMP1915,Hammond Manufacturing,PANEL CHASSIS 16.7X13X0.5"" UNPTD,22,128,"37.52000","0","1","RMP","Active","Chassis, Panel","16.700"" L x 12.980"" W x 0.510"" H (424.18mm x 329.69mm x 12.95mm)","-","Unpainted","Metal, Aluminum","RMCS, RMCV Series","Non-Vented"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5227-ND,C2BPS1923LG1,Hammond Manufacturing,RACK SOLID BOTTOM,9,15,"38.25000","0","1","C2","Active","Panel, Bottom","17.690"" L x 11.540"" W x 0.060"" H (449.33mm x 293.12mm x 1.52mm)","-","Gray","Metal, Steel","C2 Series","Non-Vented"
http://www.hammondmfg.com/pdf/C2T1923S.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5239-ND,C2T1923SLG1,Hammond Manufacturing,RACK TOP,9,23,"38.25000","0","1","C2","Active","Panel, Top","20.000"" L x 15.000"" W x 0.070"" H (508.00mm x 381.00mm x 1.78mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/C2BPS1923.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5226-ND,C2BPS1923BK1,Hammond Manufacturing,PANEL BOT 17.7X11.5X0.06"" BLACK,7,59,"38.25000","0","1","C2","Active","Panel, Bottom","17.690"" L x 11.540"" W x 0.060"" H (449.33mm x 293.12mm x 1.52mm)","-","Black","Metal, Steel","C2 Series","Non-Vented"
http://www.hammondmfg.com/pdf/C2T1923S.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,HM5238-ND,C2T1923SBK1,Hammond Manufacturing,PANEL TOP 20X15X0.07"" BLACK,7,52,"38.25000","0","1","C2","Active","Panel, Top","20.000"" L x 15.000"" W x 0.070"" H (508.00mm x 381.00mm x 1.78mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19017.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBPS19003BK2.jpg,HM5574-ND,PBPS19017BK2,Hammond Manufacturing,PANEL FRONT 19X17.5X0.07"" BLACK,21,72,"39.95000","0","1","PBPS","Active","Panel, Front","19.000"" L x 17.470"" W x 0.072"" H (482.60mm x 443.74mm x 1.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19021.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBPS19003BK2.jpg,HM5576-ND,PBPS19021BK2,Hammond Manufacturing,PANEL FRONT 21X19X0.07"" BLACK,13,53,"40.00000","0","1","PBPS","Active","Panel, Front","20.970"" L x 19.000"" W x 0.072"" H (532.64mm x 482.60mm x 1.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/C2T1923V.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5243-ND,C2T1923VLG1,Hammond Manufacturing,RACK TOP,10,21,"40.00000","0","1","C2","Active","Panel, Top","20.000"" L x 15.000"" W x 0.070"" H (508.00mm x 381.00mm x 1.78mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/C2T1923V.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,HM5240-ND,C2T1923VBK1,Hammond Manufacturing,PANEL TOP 20X15X0.07"" BLACK,7,24,"40.00000","0","1","C2","Active","Panel, Top","20.000"" L x 15.000"" W x 0.070"" H (508.00mm x 381.00mm x 1.78mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/PBPS19022.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBPS19003BK2.jpg,HM5577-ND,PBPS19022BK2,Hammond Manufacturing,PANEL FRONT 22.7X19X0.07"" BLACK,37,39,"41.60000","0","1","PBPS","Active","Panel, Front","22.720"" L x 19.000"" W x 0.072"" H (577.09mm x 482.60mm x 1.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBPS19019.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/PBPS19019BK2.jpg,HM5575-ND,PBPS19019BK2,Hammond Manufacturing,PANEL FRONT 19.2X19X0.07"" BLACK,18,12,"41.65000","0","1","PBPS","Active","Panel, Front","19.220"" L x 19.000"" W x 0.072"" H (488.19mm x 482.60mm x 1.83mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/dci/products/accessories/ras.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASU190110BK1.jpg,HM2324-ND,RASU190110BK1,Hammond Manufacturing,SHELF RACK SOLID 1U 19""X10"",15,269,"41.65000","0","1","RAS","Active","Shelf, Fixed","10.000"" L x 17.500"" W x 1.720"" H (254.00mm x 444.50mm x 43.69mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19019.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5562-ND,PBFS19019BK2,Hammond Manufacturing,PANEL FRONT 19.2X19X0.5"" BLACK,9,10,"41.65000","0","1","PBFS","Active","Panel, Front","19.220"" L x 19.000"" W x 0.500"" H (488.19mm x 482.60mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/dci/products/cabinet-systems/c2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5255-ND,C2T1931SLG1,Hammond Manufacturing,RACK TOP,8,11,"42.40000","0","1","C2","Active","Panel, Top","23.750"" L x 20.000"" W x 0.070"" H (603.25mm x 508.00mm x 1.78mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/C2T1931SBK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,HM5254-ND,C2T1931SBK1,Hammond Manufacturing,PANEL TOP 23.8X20X0.07"" BLACK,6,62,"42.40000","0","1","C2","Active","Panel, Top","23.750"" L x 20.000"" W x 0.070"" H (603.25mm x 508.00mm x 1.78mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/RASV190110BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASV190110BK1.jpg,HM2325-ND,RASV190110BK1,Hammond Manufacturing,SHELF RACK VENTED 1U 19""X10"",16,52,"44.80000","0","1","RAS","Active","Shelf, Fixed","10.000"" L x 17.500"" W x 1.720"" H (254.00mm x 444.50mm x 43.69mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5228-ND,C2BPS1931LG1,Hammond Manufacturing,RACK SOLID BOTTOM,10,32,"44.80000","0","1","C2","Active","Panel, Bottom","18.500"" L x 17.690"" W x 0.060"" H (469.90mm x 449.33mm x 1.52mm)","-","Gray","Metal, Steel","C2 Series","Non-Vented"
https://www.hammfg.com/files/parts/pdf/C2BPS1931BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM2182-ND,C2BPS1931BK1,Hammond Manufacturing,PANEL BOT 18.5X17.7X0.06"" BLACK,8,62,"44.80000","0","1","C2","Active","Panel, Bottom","18.500"" L x 17.690"" W x 0.060"" H (469.90mm x 449.33mm x 1.52mm)","-","Black","Metal, Steel","C2 Series","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19022.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5564-ND,PBFS19022BK2,Hammond Manufacturing,PANEL FRONT 22.7X19X0.5"" BLACK,8,3,"45.60000","0","1","PBFS","Active","Panel, Front","22.720"" L x 19.000"" W x 0.500"" H (577.09mm x 482.60mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19024.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5565-ND,PBFS19024BK2,Hammond Manufacturing,PANEL FRONT 24.5X19X0.5"" BLACK,9,14,"46.40000","0","1","PBFS","Active","Panel, Front","24.470"" L x 19.000"" W x 0.500"" H (621.54mm x 482.60mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PVBB19001.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PVBB19001BK2.jpg,HM5610-ND,PVBB19001BK2,Hammond Manufacturing,PANEL FRONT 19X13.9X1.7"" BLACK,7,72,"48.80000","0","1","PVBB","Active","Panel, Front","19.000"" L x 13.870"" W x 1.720"" H (482.60mm x 352.30mm x 43.69mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/RFVS1918.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/RFVS1918BK1.jpg,HM760-ND,RFVS1918BK1,Hammond Manufacturing,SHELF FIXED 18X17.8X1.7"" BLACK,40,130,"49.60000","0","1","RF","Active","Shelf, Fixed","18.000"" L x 17.750"" W x 1.740"" H (457.20mm x 450.85mm x 44.20mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/RFUS1918.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RFUS1918BK1.jpg,HM757-ND,RFUS1918BK1,Hammond Manufacturing,SHELF FIXED 18X17.8X1.7"" BLACK,11,36,"49.60000","0","1","RF","Active","Shelf, Fixed","18.000"" L x 17.750"" W x 1.740"" H (457.20mm x 450.85mm x 44.20mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/C2T1936SLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923SBK1.jpg,HM5266-ND,C2T1936SBK1,Hammond Manufacturing,PANEL TOP 28.3X20X0.07"" BLACK,10,33,"49.60000","0","1","C2","Active","Panel, Top","28.250"" L x 20.000"" W x 0.070"" H (717.55mm x 508.00mm x 1.78mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/C2T1936SLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5267-ND,C2T1936SLG1,Hammond Manufacturing,RACK TOP,9,14,"49.60000","0","1","C2","Active","Panel, Top","28.250"" L x 20.000"" W x 0.070"" H (717.55mm x 508.00mm x 1.78mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RASU190515.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASU190110BK1.jpg,HM755-ND,RASU190515BK1,Hammond Manufacturing,SHELF FIXED 15X17.5X5.22"" BLACK,20,155,"51.20000","0","1","RAS","Active","Shelf, Fixed","15.000"" L x 17.500"" W x 5.220"" H (381.00mm x 444.50mm x 132.59mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/Shelves(Fixed)-Panel_Mount.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASU190120BK1.jpg,HM5643-ND,RASU190120BK1,Hammond Manufacturing,SHELF FIXED 20X17.5X1.7"" BLACK,15,63,"51.20000","0","1","RAS","Active","Shelf, Fixed","20.000"" L x 17.500"" W x 1.720"" H (508.00mm x 444.50mm x 43.69mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/PBFS19028.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5566-ND,PBFS19028BK2,Hammond Manufacturing,PANEL FRONT 28X19X0.5"" BLACK,6,3,"51.20000","0","1","PBFS","Active","Panel, Front","27.970"" L x 19.000"" W x 0.500"" H (710.44mm x 482.60mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASU190112BK1.jpg,HM5647-ND,RASV190312BK1,Hammond Manufacturing,SHELF FIXED 12""X19""X3.5"" BLACK,18,28,"52.80000","0","1","RAS","Active","Shelf, Fixed","-","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/PBFS19031.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PBFS19003BK2.jpg,HM5568-ND,PBFS19031BK2,Hammond Manufacturing,PANEL FRONT 31.5X19X0.5"" BLACK,6,3,"53.60000","0","1","PBFS","Active","Panel, Front","31.470"" L x 19.000"" W x 0.500"" H (799.34mm x 482.60mm x 12.70mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
-,-,TL2527-ND,4POSTRAILKITWM,Tripp Lite,4-POST 1U UNIVERSAL ADJUSTABLE R,9,0,"53.62000","0","1","-","Active","Shelf, Fixed","-","-","Silver","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RASV190515.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASV190515BK1.jpg,HM756-ND,RASV190515BK1,Hammond Manufacturing,SHELF FIXED 15X17.5X5.22"" BLACK,14,87,"54.40000","0","1","RAS","Active","Shelf, Fixed","15.000"" L x 17.500"" W x 5.220"" H (381.00mm x 444.50mm x 132.59mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
https://www.hammfg.com/files/parts/pdf/C2T1923VCELG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5241-ND,C2T1923VCEBK1,Hammond Manufacturing,RACK TOP,7,13,"54.40000","0","1","C2","Active","Panel, Top","20.000"" L x 15.000"" W x 0.070"" H (508.00mm x 381.00mm x 1.78mm)","Cable Entry Systems","Black","Metal, Steel","19"" Panel Width Racks","Vented"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASU190112BK1.jpg,HM5644-ND,RASU190318BK1,Hammond Manufacturing,RACK SOLID SHELF,7,73,"54.40000","0","1","RAS","Active","Shelf, Fixed","18.000"" L x 17.500"" W x 3.470"" H (457.20mm x 444.50mm x 88.14mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/Shelves(Fixed)-Panel_Mount.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASV190520BK1.jpg,HM2255-ND,RASV190520BK1,Hammond Manufacturing,SHELF FIXED 20X17.5X5.22"" BLACK,10,189,"59.20000","0","1","RAS","Active","Shelf, Fixed","20.000"" L x 17.500"" W x 5.220"" H (508.00mm x 444.50mm x 132.59mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/RASU190520.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RASU190520BK1.jpg,HM2252-ND,RASU190520BK1,Hammond Manufacturing,SHELF FIXED 20X17.5X5.22"" BLACK,11,236,"62.40000","0","1","RAS","Active","Shelf, Fixed","20.000"" L x 17.500"" W x 5.220"" H (508.00mm x 444.50mm x 132.59mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RFVS1926.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RFUS1921BK1.jpg,HM762-ND,RFVS1926BK1,Hammond Manufacturing,SHELF FIXED 26X17.8X1.74"" BLACK,8,120,"63.20000","0","1","RF","Active","Shelf, Fixed","26.000"" L x 17.750"" W x 1.740"" H (660.40mm x 450.85mm x 44.20mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/RZVS1918.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RZVS1918BK1.jpg,HM5824-ND,RZVS1918BK1,Hammond Manufacturing,SHELF FIXED 17.8X17.8X1.3"" BLACK,11,11,"69.60000","0","1","RZ","Active","Shelf, Fixed","17.840"" L x 17.750"" W x 1.310"" H (453.14mm x 450.85mm x 33.27mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/DNRMA1916.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRMA1916BK1.jpg,HM5358-ND,DNRMA1916BK1,Hammond Manufacturing,SHELF FIXED 16X19X5.22"" BLACK,6,58,"69.60000","0","1","DNRM","Active","Shelf, Fixed","16.000"" L x 19.000"" W x 5.220"" H (406.40mm x 482.60mm x 132.59mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/Shelves(Fixed)-Internal_Mount.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RFUS1931BK1.jpg,HM5707-ND,RFUS1931BK1,Hammond Manufacturing,SHELF FIXED 31X17.8X1.74"" BLACK,10,69,"70.40000","0","1","RF","Active","Shelf, Fixed","31.000"" L x 17.750"" W x 1.740"" H (787.40mm x 450.85mm x 44.20mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
