Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products"
http://www.option.com/wp-content/uploads/2017/10/CloudGate-Portfolio-DataSheet-A3-v1.5.3-Preview.pdf,-,1468-1016-ND,CG1102-11920,Option NV,CLOUDGATE RS232/485 EXPAN CARD,0,0,"115.94000","0","1","-","Active","Expansion Card","-"
-,-,1468-1028-ND,CG9104-900MT-A,Option NV,OPTION CLOUDGATE MONNIT 915 MHZ,0,0,"166.40000","0","1","*","Active","-","-"
http://www.option.com/wp-content/uploads/2017/10/CloudGate-Portfolio-DataSheet-A3-v1.5.3-Preview.pdf,-,1468-1023-ND,CG2102-11994,Option NV,OPTION CLOUDGATE WIFI EXPANSION,0,0,"168.00000","0","1","*","Active","-","-"
http://www.option.com/wp-content/uploads/2017/10/CloudGate-Portfolio-DataSheet-A3-v1.5.3-Preview.pdf,-,1468-1029-ND,CG5106-11984,Option NV,OPTION CLOUDGATE TELEMATICS EXPA,0,0,"177.63000","0","1","*","Active","-","-"
http://www.option.com/wp-content/uploads/2017/10/CloudGate-Portfolio-DataSheet-A3-v1.5.3-Preview.pdf,-,1468-1019-ND,CG1103-11935,Option NV,OPTION CLOUDGATE 4-PORT ETHERNET,0,0,"181.25000","0","1","*","Active","-","-"
http://www.option.com/wp-content/uploads/2017/10/CloudGate-Portfolio-DataSheet-A3-v1.5.3-Preview.pdf,-,1468-1021-ND,CG1119-12096,Option NV,OPTION CLOUDGATE BLE CARD (NRF52,0,0,"222.00000","0","1","*","Active","-","-"
-,-,1468-1024-ND,CG2123-12117,Option NV,"OPTION CLOUDGATE LORAWAN SERVER,",0,0,"370.00000","0","1","*","Active","-","-"
-,-,1468-1025-ND,CG2124-12129,Option NV,OPTION CLOUDGATE LORAWAN 868MHZ,0,0,"370.00000","0","1","*","Active","-","-"
-,-,1468-1026-ND,CG2111-12049-A,Option NV,OPTION CLOUDGATE MONNIT 868MHZ C,0,0,"394.98000","0","1","*","Active","-","-"
-,-,1468-1027-ND,CG2112-12050-A,Option NV,OPTION CLOUDGATE MONNIT 915 MHZ,0,0,"394.98000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902659_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2902659.jpg,277-16809-ND,2902659,Phoenix Contact,FL MC EF WDM-B SC,1,0,"581.00000","0","1","-","Active","Fiber Optic Converter","-"
https://www.echelon.com/assets/blt215919f5acb3692c/Datasheet_SmartServer_IoT.pdf,-,1499-1084-ND,72201R-240,Echelon Corporation,SMARTSERVER IOT PRO WITH WIFI,0,0,"657.48000","0","1","SmartServer™","Active","Console Server","LonMark® Devices"
https://www.echelon.com/assets/blt215919f5acb3692c/Datasheet_SmartServer_IoT.pdf,-,1499-1085-ND,72201R-248,Echelon Corporation,SMARTSERVER IOT PRO,0,0,"767.98000","0","1","SmartServer™","Active","Console Server","LonMark® Devices"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/70002268.jpg,602-1699-ND,70002268,Digi International,PASSPORT 8PORT MODEM DOM,1,0,"2009.00000","0","1","Digi Passport®","Active","Console Server","-"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70002270.jpg,602-2133-ND,70002270,Digi International,PASSPORT 16PORT MODEM,1,0,"2621.00000","0","1","Digi Passport®","Active","Console Server","-"
https://www.digi.com/pdf/prd_cm_digicm.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70001949.jpg,602-1694-ND,70001949,Digi International,CONSOLE SERVER 48 DOM,1,0,"4219.02000","0","1","Digi CM™","Active","Console Server","-"
"//media.digikey.com/pdf/Data%20Sheets/Echelon%20PDFs/Terminators_441xx,442xx(R).pdf",//media.digikey.com/Photos/Echelon%20Photos/44100R.jpg,1499-1016-ND,44100R,Echelon Corporation,TP/FT-10 TOPOLOGY TERMINATOR,0,0,"30.94000","0","240","LonPoint®","Active","Terminator Module","LonMark® Devices"
"//media.digikey.com/pdf/Data%20Sheets/Echelon%20PDFs/Terminators_441xx,442xx(R).pdf",//media.digikey.com/Photos/Echelon%20Photos/44101R.jpg,1499-1017-ND,44101R,Echelon Corporation,TP/FT-10 TOPOLOGY TERMINATOR,0,0,"30.94000","0","240","LonPoint®","Active","Terminator Module","LonMark® Devices"
https://assets.tripplite.com/product-pdfs/en/b119003uhdmn.pdf,-,B119-003-UHD-MN-ND,B119-003-UHD-MN,Tripp Lite,HDMI SWITCH FOR VIDEO/AUDIO,0,0,"33.33000","0","1","-","Active","HDMI Switch","Ultra-HD Video, Audio"
//media.digikey.com/PDF/Data%20Sheets/Enocean%20PDFs/PTM200C.pdf,//media.digikey.com/Photos/Enocean%20Photos/PTM200C.jpg,1084-1001-ND,PTM200C,Enocean,PUSHBUTTON TRANSMITTER MODULE,0,0,"33.43050","0","100","-","Active","Pushbutton Transmitter Module","-"
https://www.enocean.com/en/enocean_modules/ptm-210/data-sheet-pdf/,//media.digikey.com/Photos/Enocean%20Photos/PTM210U.JPG,1084-1026-ND,PTM210,Enocean,PUSHBUTTON TRANSMITTER MODULE,0,0,"33.43050","0","100","-","Active","Pushbutton Transmitter Module","-"
https://assets.tripplite.com/product-pdfs/en/b136100wp1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B136-100-WP-1.jpg,B136-100-WP-1-ND,B136-100-WP-1,Tripp Lite,REMOTE EXTENDER WALLPLATE 700FT,0,0,"37.37000","0","1","-","Active","Remote Extender Wallplate","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b119002uhd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B119-002-UHD_primary.jpg,B119-002-UHD-ND,B119-002-UHD,Tripp Lite,HDMI SWITCH 2-PORT 3840X2160,0,0,"40.08000","0","1","-","Active","HDMI Switch","-"
https://assets.tripplite.com/product-pdfs/en/b136100.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B136-100.jpg,B136-100-ND,B136-100,Tripp Lite,REMOTE EXTENDER CAT5/6 700FT,0,0,"44.84000","0","1","-","Active","Remote Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b1401p1wp1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-1P1-WP-1.jpg,B140-1P1-WP-1-ND,B140-1P1-WP-1,Tripp Lite,DVI EXTDR WALLPLATE CAT5/6 100FT,0,0,"48.08000","0","1","-","Active","DVI Extender Wallplate Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b114004r.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B114-004-R.jpg,B114-004-R-ND,B114-004-R,Tripp Lite,VGA/SVGA VIDEO SPLITTER 4-PORT,0,0,"52.04000","0","1","-","Active","Video Splitter","-"
https://www.digi.com/pdf/prd_cm_digicm.pdf,-,602-2034-ND,76000695,Digi International,CONSOLE SERVER PS 8PORT 120-240V,3,0,"54.00000","0","1","-","Obsolete","-","-"
https://assets.tripplite.com/product-pdfs/en/b119004uhd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B119-004-UHD_primary.jpg,B119-004-UHD-ND,B119-004-UHD,Tripp Lite,HDMI SWITCH 4-PORT 3840X2160,0,0,"54.30000","0","1","-","Active","HDMI Switch","-"
https://assets.tripplite.com/product-pdfs/en/b136101wp1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B136-101-WP-1.jpg,B136-101-WP-1-ND,B136-101-WP-1,Tripp Lite,VIDEO/AUD EXTDR WALLPLATE 700FT,0,0,"54.94000","0","1","-","Active","Video + Audio Extender Wallplate Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b132100asr.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-100A-SR.jpg,B132-100A-SR-ND,B132-100A-SR,Tripp Lite,VGA EXTENDER W/AUDIO 300FT,0,0,"55.59000","0","1","-","Active","VGA Extender","Cat5/Cat6"
-,-,300-PMK-ND,300-PMK,Red Lion Controls,300 SERIES PANEL MT KIT,0,0,"55.96000","0","1","-","Active","Converter","-"
https://assets.tripplite.com/product-pdfs/en/b118002.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B118-002.jpg,B118-002-ND,B118-002,Tripp Lite,HDMI SPLITTER 2-PORT 1080P HDCP,0,0,"58.18000","0","1","-","Active","HDMI Splitter","-"
http://illumra.com/wp-content/uploads/2014/11/ExT-MDCCP_ds.pdf,//media.digikey.com/Photos/Illumra/E9T-MDCCP.jpg,1082-1030-ND,E9T-MDCCP,Illumra,WIRELESS WINDOW/DOOR SENSOR,0,0,"58.50000","0","96","-","Active","Wireless Sensor","-"
http://www.redlion.net/files/209/393,-,700-PM-ND,700-PM,Red Lion Controls,700 SERIES PANEL MOUNT,0,0,"62.05000","0","1","-","Active","Converter","-"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/GUCE51_8-20-13.pdf,-,GUCE51-ND,GUCE51,"B&B SmartWorx, Inc.",USB EXTENDER UPTO 198 FEET (USB,0,0,"62.69000","0","1","-","Active","USB Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b155002dvi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B155-002-DVI_primary.jpg,B155-002-DVI-ND,B155-002-DVI,Tripp Lite,SPLITTER DISPLAYPORT TO DVI 2PRT,0,0,"68.68000","0","1","-","Active","Splitter, DisplayPort to DVI","-"
https://assets.tripplite.com/product-pdfs/en/b155002hd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B155-002-HD_primary.jpg,B155-002-HD-ND,B155-002-HD,Tripp Lite,SPLITTER DISPLAYPORT TO HDMI 2PT,0,0,"68.68000","0","1","-","Active","Splitter, DisplayPort to HDMI","-"
http://advdownload.advantech.com/productfile/PIS/BB-232SP9/Product%20-%20Datasheet/232SP9_3517ds20170901224709.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_232SP9.jpg,BB-232SP9-ND,BB-232SP9,"B&B SmartWorx, Inc.",RS-232 DB-9 SURGE PROTECTOR,0,73,"69.30000","0","1","-","Active","Surge Protector, RS-232","-"
https://assets.tripplite.com/product-pdfs/en/b132100wp1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-100-WP-1.jpg,B132-100-WP-1-ND,B132-100-WP-1,Tripp Lite,VGA EXTNDR WALLPLATE CAT5/6 1KFT,0,0,"72.40000","0","1","-","Active","VGA Extender Wallplate","Cat5/Cat6"
http://advdownload.advantech.com/productfile/PIS/BB-232MDS/Product%20-%20Datasheet/9PMDS-232MDS_2917ds20170805004918.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_232MDS.jpg,BB-232MDS-ND,BB-232MDS,"B&B SmartWorx, Inc.",MODEM DATA SPLITTER,0,27,"75.60000","0","1","-","Active","RS-232 Data Splitter","-"
https://assets.tripplite.com/product-pdfs/en/b155002vga.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B155-002-VGA_primary.jpg,B155-002-VGA-ND,B155-002-VGA,Tripp Lite,SPLITTER DISPLAYPORT TO VGA 2PRT,0,0,"78.30000","0","1","-","Active","Splitter, DisplayPort to VGA","-"
https://assets.tripplite.com/product-pdfs/en/b132200asr.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-200A-SR.jpg,B132-200A-SR-ND,B132-200A-SR,Tripp Lite,VGA EXTDR DUAL W/AUDIO 300FT,0,0,"78.78000","0","1","-","Active","VGA Extender","Cat5/Cat6"
http://advdownload.advantech.com/productfile/PIS/BB-485SD9RJ/Product%20-%20Datasheet/485SD9R-485SD9RJ-485SD9TB_2716ds20170815032538.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_485SD9RJ.jpg,BB-485SD9RJ-ND,BB-485SD9RJ,"B&B SmartWorx, Inc.",9PIN 232/485 CONV W/SD & RJ11,0,70,"79.31000","0","1","-","Active","Converter, RS-232 to RS-485","-"
https://assets.tripplite.com/product-pdfs/en/b157002vga.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B157-002-VGA_primary.jpg,B157-002-VGA-ND,B157-002-VGA,Tripp Lite,SPLITTER DISPLAYPORT TO VGA 2PRT,0,0,"79.67000","0","1","-","Active","Splitter, DisplayPort to VGA","-"
http://illumra.com/wp-content/uploads/2014/11/ExT-S2Hxx_AHD0230D_Print.pdf,//media.digikey.com/Photos/Illumra/E3T-S2HWH.JPG,1082-1023-ND,E3T-S2HWH,Illumra,SW HANDHELD REMOTE WIRELESS WHT,0,0,"81.46708","0","96","-","Active","Wireless Light Switch","-"
https://assets.tripplite.com/product-pdfs/en/b157002dvi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B157-002-DVI_primary.jpg,B157-002-DVI-ND,B157-002-DVI,Tripp Lite,SPLITTER DISPLAYPORT TO DVI 2PRT,0,0,"82.42000","0","1","-","Active","Splitter, DisplayPort to DVI","-"
https://assets.tripplite.com/product-pdfs/en/b157002hd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B157-002-HD_primary.jpg,B157-002-HD-ND,B157-002-HD,Tripp Lite,SPLITTER DISPLAYPORT TO HDMI 2PT,0,0,"82.42000","0","1","-","Active","Splitter, DisplayPort to HDMI","-"
http://advdownload.advantech.com/productfile/PIS/BB-485COSR/Product%20-%20Datasheet/485COSR_2917ds20170812043717.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_485COSR.jpg,BB-485COSR-ND,BB-485COSR,"B&B SmartWorx, Inc.",REV 485CONV W/SD CTRL,0,66,"82.95000","0","1","-","Active","Converter, RS-232 to RS-485","-"
http://advdownload.advantech.com/productfile/PIS/BB-422LP25R/Product%20-%20Datasheet/422LP25R_2917ds20170809042142.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_422LP25R.jpg,BB-422LP25R-ND,BB-422LP25R,"B&B SmartWorx, Inc.",SELF POWERED 422 CONV. W/DB25S,0,220,"84.00000","0","1","-","Active","Converter, RS-232 to RS-422","-"
https://assets.tripplite.com/product-pdfs/en/b1320022.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-002-2.jpg,B132-002-2-ND,B132-002-2,Tripp Lite,VGA EXTDR/SPLITTER 2-PORT 1000FT,0,0,"84.84000","0","1","-","Active","VGA Extender/Splitter","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b118002uhd2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B118-002-UHD-2.JPG,B118-002-UHD-2-ND,B118-002-UHD-2,Tripp Lite,"2-PORT 3D 4K HDMI SPLITTER, HDMI",0,0,"84.84000","0","1","-","Active","HDMI Splitter","Ultra-HD Video, Audio"
http://www.redlion.net/sites/default/files/138/3408/Telephone%20Surge%20Protector%20Data%20Sheet.pdf,-,SP-TELCO-1-ND,SP-TELCO-1,Red Lion Controls,PHONELINE SURGE PROTECTOR 1.9KA,0,0,"87.02000","0","1","-","Active","Surge Protector","Telephone Line"
-,//media.digikey.com/Photos/Illumra/E8X-TI2HP.JPG,1082-1021-ND,E8X-TI2HP,Illumra,RADIO LINK TESTER 868MHZ,0,0,"88.61000","0","10","-","Active","Wireless Signal Link Tester","-"
http://advdownload.advantech.com/productfile/PIS/BB-485PTBR/Product%20-%20Datasheet/485PTBR-0812ds20171129110030.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_485PTBR.jpg,BB-485PTBR-ND,BB-485PTBR,"B&B SmartWorx, Inc.",9PIN/TB 485CONV W/SD CTRL,0,24,"89.61000","0","1","-","Active","Converter, RS-232 to RS-485","-"
https://assets.tripplite.com/product-pdfs/en/b132100a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-100A.jpg,B132-100A-ND,B132-100A,Tripp Lite,VGA EXTENDER W/AUDIO 1000FT,0,0,"90.90000","0","1","-","Active","VGA Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b132100awp1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-100A-WP-1.jpg,B132-100A-WP-1-ND,B132-100A-WP-1,Tripp Lite,VGA EXTNDR WALLPLATE W/AUD 1KFT,0,0,"90.90000","0","1","-","Active","VGA Extender Wallplate","Cat5/Cat6"
http://advdownload.advantech.com/productfile/PIS/BB-00-00301/Product%20-%20Datasheet/usb-1-1-rover-1850-datasheet20171129112339.pdf,-,BB-00-00301-ND,BB-00-00301,"B&B SmartWorx, Inc.","USB ROVER 1850, 1-PORT CAT5 40 M",0,4,"96.53000","0","1","Rover® 1850","Active","USB Extender","USB Devices"
http://ww1.microchip.com/downloads/jp/DeviceDoc/jp567921.pdf,-,EQCO-FW5001-ND,EQCO-FW5001,Microchip Technology,FIREWIRE 800 DONGLE SMD 50OHM,0,0,"96.56286","0","7","-","Active","1394b Dongle","-"
http://ww1.microchip.com/downloads/jp/DeviceDoc/jp567921.pdf,-,EQCO-FW7501-ND,EQCO-FW7501,Microchip Technology,FIREWIRE 800 DONGLE SMD 75OHM,0,0,"96.56286","0","7","-","Active","1394b Dongle","-"
https://assets.tripplite.com/product-pdfs/en/b130101asr.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-101A-SR.jpg,B130-101A-SR-ND,B130-101A-SR,Tripp Lite,EXTENDER KIT TRANSMITTER RECEIVR,0,0,"96.96000","0","1","-","Active","VGA + Audio Extender Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b132002a2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-002A-2.jpg,B132-002A-2-ND,B132-002A-2,Tripp Lite,VGA EXTDR/SPLITTER 2-PORT 1000FT,0,0,"96.96000","0","1","-","Active","VGA Extender/Splitter","Cat5/Cat6"
http://illumra.com/wp-content/uploads/2014/11/ExX-Rxx-3HOTP_ds.pdf,//media.digikey.com/Photos/Illumra/E3R-R12-3HOTP.jpg,1082-1006-ND,E3R-R12-3HOTP,Illumra,RCVR 3WIRE RELAY 120V,0,0,"97.76906","0","96","-","Active","Relay Receiver, 3-Wire","-"
http://www.bb-elec.com/Tech-Support/Brochures/USB-Products-Brochure.aspx,-,ETR-USB2-ND,ETR-USB2,Quatech-Division of B&B Electronics,USB EXTENDER OVER CAT5 CABLE,0,0,"97.96000","0","1","-","Active","USB Extender","-"
http://illumra.com/wp-content/uploads/2014/12/ExX-R12GP_ds.pdf,//media.digikey.com/Photos/Illumra/E9X-R12GP.jpg,1082-1028-ND,E9X-R12GP,Illumra,RELAY PLUGIN 120VAC 500W 50/60HZ,0,0,"102.93135","0","96","-","Active","Relay Receiver","-"
http://advdownload.advantech.com/productfile/PIS/BB-UH401SL-2KV/Product%20-%20Datasheet/UH401x_2716ds20170407020709.pdf,-,BB-UH401SL-2KV-ND,BB-UH401SL-2KV,"B&B SmartWorx, Inc.",USB TO USB 1 PORT ISOLATOR - 2KV,0,2,"104.03000","0","1","-","Active","USB Isolator","-"
http://advdownload.advantech.com/productfile/PIS/BB-422LCON/Product%20-%20Datasheet/422LCON_3517ds20170921033101.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_422LCON.jpg,BB-422LCON-ND,BB-422LCON,"B&B SmartWorx, Inc.",232/422 CONV W/LEDS,0,4,"105.00000","0","1","-","Active","Converter, RS-232 to RS-422","-"
-,-,BB-00-00312-ND,BB-00-00312,"B&B SmartWorx, Inc.","USB ROVER 2850, 2-PORT CAT 5 40",0,1,"108.90000","0","1","Rover® 2850","Active","USB Extender","USB Devices"
//media.digikey.com/pdf/Data%20Sheets/Lantronix%20PDFs/56KUSBMODEM-01_Web.pdf,-,56KUSBMODEM-01-ND,56KUSBMODEM-01,"Lantronix, Inc.",56K V.92 EXTERNAL USB MODEM (ROH,0,0,"108.90000","0","1","-","Active","USB Modem","-"
-,-,56KINTMODEM-01-ND,56KINTMODEM-01,"Lantronix, Inc.",56K V.92 INTERNAL MODEM,0,0,"108.90000","0","1","-","Active","Modem","SLC™ 8000 Series"
http://advdownload.advantech.com/productfile/PIS/BB-485LP9TB/Product%20-%20Datasheet/485LP9TB-0812DS20171129110029.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_485LP9TB.jpg,BB-485LP9TB-ND,BB-485LP9TB,"B&B SmartWorx, Inc.",PORT PWR 9P/TERM BLK 485 CONV,0,38,"110.21000","0","1","-","Active","Converter, RS-232 to RS-485","-"
http://advdownload.advantech.com/productfile/PIS/BB-485BAT3/Product%20-%20Datasheet/485BAT3_3217ds20171201043546.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_485BAT3.jpg,BB-485BAT3-ND,BB-485BAT3,"B&B SmartWorx, Inc.",2AAA POWERED DB9F 232 TO TB485,0,0,"113.40000","0","1","-","Active","Converter, RS-232 to RS-422/485","-"
https://assets.tripplite.com/product-pdfs/en/b140002.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-002.jpg,B140-002-ND,B140-002,Tripp Lite,DVI EXTDR/SPLITTER 2-PORT 200FT,0,0,"115.14000","0","1","-","Active","DVI Extender/Splitter","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b132110a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-110A.jpg,B132-110A-ND,B132-110A,Tripp Lite,VGA EXTENDER W/AUDIO 1000FT,0,0,"116.35000","0","1","-","Active","VGA Extender","Cat5/Cat6"
http://advdownload.advantech.com/productfile/PIS/BB-SCP211T-DFTB3/Product%20-%20Datasheet/SCP211x%20&%20SCP311T-DFTB3_3317ds20170821212822.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_SCP211-DFTB3.jpg,BB-SCP211-DFTB3-ND,BB-SCP211-DFTB3,"B&B SmartWorx, Inc.","SERIAL CONVERTER, PANEL MOUNT, N",0,23,"117.42000","0","1","-","Active","Converter, RS-232 to RS-422/485","-"
http://illumra.com/wp-content/uploads/2014/11/E3R-D12GP_ds.pdf,//media.digikey.com/Photos/Illumra/E3R-D12GP-P.JPG,1082-1009-ND,E3R-D12GP-P,Illumra,RELAY RCVR PLUG-IN DIMMER,0,0,"117.94865","0","96","-","Active","Wireless Dimmer/Relay Receiver","-"
https://assets.tripplite.com/product-pdfs/en/b118004uhd2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B118-004-UHD-2.jpg,B118-004-UHD-2-ND,B118-004-UHD-2,Tripp Lite,4-PORT 3D HDMI SPLITTER HDCP 2.2,0,0,"118.78000","0","1","-","Active","PoE Splitter","-"
http://illumra.com/wp-content/uploads/2014/11/xxx-D02Fy_ds.pdf,//media.digikey.com/Photos/Illumra/E3X-D02FP.JPG,1082-1007-ND,E3X-D02FP,Illumra,WIRELESS LED DIMMER CONST VOLT,0,0,"119.65802","0","96","-","Active","Wireless LED Dimmer, Constant Voltage","-"
https://assets.tripplite.com/product-pdfs/en/b136004.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B136-004.jpg,B136-004-ND,B136-004,Tripp Lite,VIDEO/AUDIO EXTDR/SPLITTER 700FT,0,0,"121.20000","0","1","-","Active","Video + Audio Extender/Splitter","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b130202.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-202.jpg,B130-202-ND,B130-202,Tripp Lite,VGA + AUDIO OVER CAT5 EXTENDER,0,0,"121.20000","0","1","-","Active","VGA Extender Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b130202a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-202A.jpg,B130-202A-ND,B130-202A,Tripp Lite,VGA + AUDIO OVER CAT5 EXTENDER,0,0,"121.20000","0","1","-","Active","VGA + Audio Extender Kit","Cat5/Cat6"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4051/Product%20-%20Datasheet/ADAM-405120180910101935.pdf,-,ADAM-4050-DE-ND,ADAM-4050-DE,"B&B SmartWorx, Inc.",DIGITAL I/O MODULE,0,3,"124.00000","0","1","ADAM-4000","Active","Digital I/O Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-4052/Product%20-%20Datasheet/ADAM-405220160804092927.pdf,-,ADAM-4052-BE-ND,ADAM-4052-BE,"B&B SmartWorx, Inc.",DIGITAL INPUT MODULE ISOLATED,0,4,"124.00000","0","1","ADAM-4000","Active","Digital I/O Module","-"
-,//media.digikey.com/Photos/NimbeLink/MFG_BB-HD3-A3.jpg,BB-HD3-A3-ND,BB-HD3-A3,"B&B SmartWorx, Inc.",INTERFACE ADAPTER GEN 3,0,39,"125.00000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-4WSD9OTB/Product%20-%20Datasheet/4WSD9OTB-4WSD25OTB_2916ds20170815035043.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_4WSD25OTB.jpg,BB-4WSD25OTB-ND,BB-4WSD25OTB,"B&B SmartWorx, Inc.","ISOLATED INLINE 485 CONVERTER, 2",0,3,"125.66000","0","1","-","Active","Converter, Uni-Directional","-"
http://advdownload.advantech.com/productfile/PIS/BB-UH104/Product%20-%20Datasheet/UH104_4817ds20171129223034.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_UH104.jpg,BB-UH104-ND,BB-UH104,"B&B SmartWorx, Inc.",USB HUB 2.0 4 PORT,0,0,"125.66000","0","1","-","Active","USB Hub","-"
http://advdownload.advantech.com/productfile/PIS/BB-UH401SL-2KV/Product%20-%20Datasheet/UH401x_2716ds20170407020709.pdf,-,BB-UH401SL-ND,BB-UH401SL,"B&B SmartWorx, Inc.",USB TO USB 1 PORT ISOLATOR - 4KV,0,0,"125.66000","0","1","-","Active","USB Isolator","-"
https://assets.tripplite.com/product-pdfs/en/b130101amr.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-101A-MR.jpg,B130-101A-MR-ND,B130-101A-MR,Tripp Lite,EXTENDER KIT TRANSMITTER RECEIVR,0,0,"127.26000","0","1","-","Active","VGA + Audio Extender Kit","Cat5/Cat6"
http://ww1.microchip.com/downloads/en/DeviceDoc/Users%20Guide%20for%20FastECoax-7501%200414.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/EQCO-FASTECOAX7501.2.JPG,EQCO-FASTECOAX7501.2-ND,EQCO-FASTECOAX7501.2,Microchip Technology,MODULE BASED ON EQCO875SC.2,0,0,"128.75000","0","6","-","Active","Adapter, Ethernet Over Coax","-"
https://assets.tripplite.com/product-pdfs/en/b156002dvi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-002-DVI.jpg,B156-002-DVI-ND,B156-002-DVI,Tripp Lite,MST HUB DISPLYPORT TO DVI 2-PORT,0,0,"130.49000","0","1","-","Active","Multi-Stream Transport Hub","DisplayPort 1.2"
http://downloadt.advantech.com/ProductFile/PIS/WISE-4051/Product%20-%20Datasheet/WISE-405120180910102048.pdf,-,WISE-4051-AE-ND,WISE-4051-AE,Advantech Corp,8CH DIGITAL IN WIRELESS I/O WITH,1,0,"131.83000","0","1","WISE-4051","Active","Digital Input Module","RS-485 Communications"
http://advdownload.advantech.com/productfile/PIS/BB-232UDS/Product%20-%20Datasheet/232UDS_2817ds20170809034101.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_232UDS.jpg,BB-232UDS-ND,BB-232UDS,"B&B SmartWorx, Inc.",UNIVER DATA SPLITTER,0,0,"136.50000","0","1","-","Active","RS-232 Data Splitter","-"
