Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Interface","Number of Ports"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001743_primary.jpg,602-1604-ND,70001743,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","16"
https://www.digi.com/pdf/prd_ds_portservertsmei.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70001832.jpg,602-1605-ND,70001832,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232/422/485","1"
https://www.digi.com/pdf/prd_ds_portservertsmei.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70001832_Content.jpg,602-1606-ND,70001833,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232/422/485","2"
https://www.digi.com/pdf/prd_ds_portservertsmei.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70001832.jpg,602-1607-ND,70001834,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232/422/485","4"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001980_primary.jpg,602-1610-ND,70001980,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232/422/485","16"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,-,602-1611-ND,70001981,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232/422/485","8"
https://www.digi.com/pdf/prd_ds_portserverts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002042.jpg,602-1612-ND,70002042,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","1"
https://www.digi.com/pdf/prd_ds_portserverts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002044.jpg,602-1613-ND,70002044,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","2"
https://www.digi.com/pdf/prd_ds_portserverts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002042.jpg,602-1614-ND,70002046,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","4"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/70001427_top.jpg,602-1680-ND,70001427,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70001428.jpg,602-1923-ND,70001428,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/70001429.jpg,602-1681-ND,70001429,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","32"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,-,602-1682-ND,70001430,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","2"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,602-1683-ND,70001609,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort®","Obsolete","Ethernet to Serial","RS-232","8"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70001613-ND,70001613,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","8"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70001614-ND,70001614,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","8"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70001615-ND,70001615,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","8"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70001616-ND,70001616,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","8"
https://www.digi.com/pdf/prd_ts_portserverts816.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70001733_Contents.jpg,602-1684-ND,70001733,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","PortServer™ TS","Obsolete","Ethernet to Serial","RS-232","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/EtherLite%C2%AE_70001.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/70001767.jpg,602-1686-ND,70001767,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Etherlite®","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ds_portservertspmei.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70002315.jpg,602-1928-ND,70002315,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS P","Obsolete","Ethernet to Serial","RS-232/422/485","2"
https://www.digi.com/pdf/prd_ds_portservertspmei.pdf,-,70002316-ND,70002316,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","PortServer™ TS P","Obsolete","Ethernet to Serial","RS-232/422/485","4"
https://www.digi.com/pdf/ds_connectportlts.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002407.jpg,602-2028-ND,70002407,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","16"
https://www.digi.com/pdf/ds_connectportlts.pdf,-,70002408-ND,70002408,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70002409-ND,70002409,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","16"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70002415-ND,70002415,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","32"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70002416-ND,70002416,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","32"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/ConnectPort_LTS_8_16_32_11-4-15.pdf,-,70002417-ND,70002417,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232/422/485","32"
-,-,70001806-C25-ND,70001806-C25,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Discontinued at Digi-Key","0","0","PortServer™ TS","Discontinued at Digi-Key","Ethernet to Serial","RS-232/422/485","2"
-,-,70001807-C25-ND,70001807-C25,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"Discontinued at Digi-Key","0","0","PortServer™ TS","Discontinued at Digi-Key","Ethernet to Serial","RS-232/422/485","4"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-4SB-ND,DC-ES-4SB,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","4"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-4SB-INT-ND,DC-ES-4SB-INT,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","4"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-4SB-SW-ND,DC-ES-4SB-SW,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","4"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-4SB-SW-INT-ND,DC-ES-4SB-SW-INT,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","4"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-8SB-ND,DC-ES-8SB,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-8SB-INT-ND,DC-ES-8SB-INT,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-8SB-SW-ND,DC-ES-8SB-SW,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,-,DC-ES-8SB-SW-INT-ND,DC-ES-8SB-SW-INT,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® ES","Obsolete","Ethernet to Serial","RS-232","8"
https://www.digi.com/pdf/prd_ds_digiconnectsp_devkit.pdf,-,DC-SP-01R-S-ND,DC-SP-01R-S,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® SP","Obsolete","Ethernet to Serial","RS-232","1"
https://www.digi.com/pdf/prd_ds_digiconnectsp_devkit.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/DC-SP-01(R)-S-W.jpg,602-1763-ND,DC-SP-01R-S-W,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","Digi Connect® SP","Obsolete","Ethernet to Serial","RS-232","1"
https://www.digi.com/pdf/prd_ds_digiconnectsp_devkit.pdf,-,DC-SP-01R-S-W-25-ND,DC-SP-01R-S-W-25,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Discontinued at Digi-Key","0","0","Digi Connect® SP","Discontinued at Digi-Key","Ethernet to Serial","RS-232","1"
https://www.digi.com/pdf/prd_ds_digiconnectsp_devkit.pdf,-,DC-SP-01-S-25-ND,DC-SP-01-S-25,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Discontinued at Digi-Key","0","0","Digi Connect® SP","Discontinued at Digi-Key","Ethernet to Serial","RS-232","1"
https://www.digi.com/pdf/prd_ds_digiconnectsp_devkit.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/DC-SP-01(R)-S-W.jpg,602-1764-ND,DC-SP-01-S-W,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Discontinued at Digi-Key","0","1","Digi Connect® SP","Discontinued at Digi-Key","Ethernet to Serial","RS-232","1"
https://www.digi.com/pdf/prd_ds_digiconnectsp_devkit.pdf,-,DC-SP-01-S-W-25-ND,DC-SP-01-S-W-25,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Discontinued at Digi-Key","0","0","Digi Connect® SP","Discontinued at Digi-Key","Ethernet to Serial","RS-232","1"
-,-,70001843-ND,70001843,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","32"
-,-,70002059-ND,70002059,Digi International,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","ConnectPort® LTS","Obsolete","Ethernet to Serial","RS-232","32"
http://downloads.echelon.com/support/documentation/datashts/7260x.pdf,-,72602R-ND,72602R,Echelon Corporation,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","0","i.LON® 600","Obsolete","Ethernet to Serial","RS-232","1"
//media.digikey.com/pdf/Data%20Sheets/Atop%20Technologies%20PDFs/SE5001_PB.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE5001-S5.jpg,SE5001-S5(DB)-ND,SE5001-S5(DB),ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-422/485","1"
//media.digikey.com/pdf/Data%20Sheets/Atop%20Technologies%20PDFs/GW51C_MAXI_2-23-2010.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_GW51C-MAXI.jpg,GW51C-MAXI-WDT-ND,GW51C-MAXI-WDT,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","1"
//media.digikey.com/pdf/Data%20Sheets/Atop%20Technologies%20PDFs/SE5001_PB.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE5001-S2.jpg,SE5001-S2(DB)-ND,SE5001-S2(DB),ATOP Technologies,ETHERNET TO SERIAL RS-232,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232","1"
-,-,70001688-ND,70001688,Digi International,CONNTECTPORT,0,0,"Obsolete","0","0","-","Obsolete","-","-","-"
-,-,70002473-ND,70002473,Digi International,CONNTECTPORT,0,0,"Obsolete","0","0","-","Obsolete","-","-","-"
-,-,70002518-ND,70002518,Digi International,CONNTECTPORT,0,0,"Obsolete","0","0","-","Obsolete","-","-","-"
-,-,70002519-ND,70002519,Digi International,CONNTECTPORT,0,0,"Obsolete","0","0","-","Obsolete","-","-","-"
-,-,70001886-ND,70001886,Digi International,SERIAL DEVICE SERVER,0,0,"Discontinued at Digi-Key","0","0","-","Discontinued at Digi-Key","-","-","-"
-,-,70001962-ND,70001962,Digi International,SERIAL DEVICE SERVER POWER SUPPL,0,0,"Discontinued at Digi-Key","0","0","-","Discontinued at Digi-Key","-","-","-"
-,-,70001863-ND,70001863,Digi International,ETH SERIAL DEVICE SERVER,0,0,"Obsolete","0","1","-","Obsolete","-","-","-"
-,-,70002472-ND,70002472,Digi International,SERIAL DEVICE SERVER,0,0,"Obsolete","0","1","-","Obsolete","-","-","-"
-,-,70001601-ND,70001601,Digi International,PORTSERVER TS 2,0,0,"Obsolete","0","1","-","Obsolete","-","-","-"
-,-,70002531-ND,70002531,Digi International,SERIAL DEVICE SERVER,0,0,"Obsolete","0","1","-","Obsolete","-","-","-"
-,-,70002500-ND,70002500,Digi International,CONNECTPORT X2E SE OEM,0,0,"Obsolete","0","0","-","Obsolete","-","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-MESR921-MT/Product%20-%20Datasheet/MESR900%20Fiber%20series_1416ds20171129112015.pdf,-,BB-MESR921-MC-ND,BB-MESR921-MC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/BB-MESR921-MT/Product%20-%20Datasheet/MESR900%20Fiber%20series_1416ds20171129112015.pdf,-,BB-MESR921-SC-ND,BB-MESR921-SC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/BB-MESR921-MT/Product%20-%20Datasheet/MESR900%20Fiber%20series_1416ds20171129112015.pdf,-,BB-MESR921-ST-ND,BB-MESR921-ST,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/BB-MESR921-MT/Product%20-%20Datasheet/MESR900%20Fiber%20series_1416ds20171129112015.pdf,-,BB-MESR922T-MC-ND,BB-MESR922T-MC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/BB-MESR921-MT/Product%20-%20Datasheet/MESR900%20Fiber%20series_1416ds20171129112015.pdf,-,BB-MESR922T-MT-ND,BB-MESR922T-MT,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","2"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/VESR4x4.pdf,-,VESR424D-ST-ND,VESR424D-ST,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/BB-VESR921-MC/Product%20-%20Datasheet/VESR900%20Fiber%20series_1416ds20171129112445.pdf,-,BB-VESR321-SL-ND,BB-VESR321-SL,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
https://advdownload.blob.core.windows.net/productfile/PIS/BB-VESR921-MC/Product%20-%20Datasheet/VESR900%20Fiber%20series_1416ds20171129112445.pdf,-,BB-VESR921-MT-ND,BB-VESR921-MT,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
https://advdownload.blob.core.windows.net/productfile/PIS/BB-VESR921-MC/Product%20-%20Datasheet/VESR900%20Fiber%20series_1416ds20171129112445.pdf,-,BB-VESR921-SC-ND,BB-VESR921-SC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/BB-VESR921-MC/Product%20-%20Datasheet/VESR900%20Fiber%20series_1416ds20171129112445.pdf,-,VESR922T-MC-ND,VESR922T-MC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/BB-VESR921-MC/Product%20-%20Datasheet/VESR900%20Fiber%20series_1416ds20171129112445.pdf,-,VESR922T-MT-ND,VESR922T-MT,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://www.lantronix.com/wp-content/uploads/pdf/WiBox_PB.pdf,-,WB2100EG0-01-ND,WB2100EG0-01,"Lantronix, Inc.",SERV/SER TO ETHER RS-232/422/485,0,0,"Obsolete","0","18","WBX2100E","Obsolete","Server, Serial to Ethernet","RS-232/422/485","2"
http://www.lantronix.com/wp-content/uploads/pdf/WiBox_PB.pdf,-,WB2100EG1-01-ND,WB2100EG1-01,"Lantronix, Inc.",SERV/SER TO ETHER RS-232/422/485,0,0,"Obsolete","0","18","WBX2100E","Obsolete","Server, Serial to Ethernet","RS-232/422/485","2"
http://www.lantronix.com/wp-content/uploads/pdf/WiBox_PB.pdf,-,WB2100EG2-01-ND,WB2100EG2-01,"Lantronix, Inc.",SERV/SER TO ETHER RS-232/422/485,0,0,"Obsolete","0","18","WBX2100E","Obsolete","Server, Serial to Ethernet","RS-232/422/485","2"
-,-,WB2100EG3-01-ND,WB2100EG3-01,"Lantronix, Inc.",WIRELESS SERVER 802.11B/G JAPAN,0,0,"Obsolete","0","0","WBX2100E","Obsolete","-","-","-"
http://www.lantronix.com/wp-content/uploads/pdf/CoBox-Micro_PB.pdf,-,CO-E1-00AAR-ND,CO-E1-00AAR,"Lantronix, Inc.",ETHERNET TO SERIAL TTL,0,0,"Obsolete","0","60","-","Obsolete","Ethernet to Serial","TTL","2"
http://www.lantronix.com/wp-content/uploads/pdf/CoBox-Micro_PB.pdf,-,CO-E1-11AAR-ND,CO-E1-11AAR,"Lantronix, Inc.",ETHERNET TO SERIAL TTL,0,0,"Obsolete","0","60","-","Obsolete","Ethernet to Serial","TTL","2"
http://www.lantronix.com/wp-content/uploads/pdf/CoBox-Micro_PB.pdf,-,CO-E1M-00AAR-ND,CO-E1M-00AAR,"Lantronix, Inc.",ETHERNET TO SERIAL TTL,0,0,"Obsolete","0","60","-","Obsolete","Ethernet to Serial","TTL","2"
http://www.lantronix.com/wp-content/uploads/pdf/CoBox-Micro_PB.pdf,-,CO-E1M-11AAR-ND,CO-E1M-11AAR,"Lantronix, Inc.",ETHERNET TO SERIAL TTL,0,0,"Obsolete","0","60","-","Obsolete","Ethernet to Serial","TTL","2"
http://www.lantronix.com/wp-content/uploads/pdf/CoBox-Micro_PB.pdf,-,CO-E2-11AAR-ND,CO-E2-11AAR,"Lantronix, Inc.",ETHERNET TO SERIAL TTL,0,0,"Obsolete","0","60","-","Obsolete","Ethernet to Serial","TTL","2"
https://www.lantronix.com/wp-content/uploads/pdf/PremierWave-XN_PB.pdf,-,PXN210002-01E-ND,PXN210002-01E,"Lantronix, Inc.",WIRELESS TO SER RS-232/422/485,0,0,"Obsolete","0","1","PremierWave® XN","Obsolete","Wireless to Serial","RS-232/422/485","4"
https://www.lantronix.com/wp-content/uploads/pdf/PremierWave-XN_PB.pdf,-,PXN210002-01J-ND,PXN210002-01J,"Lantronix, Inc.",WIRELESS TO SER RS-232/422/485,0,0,"Obsolete","0","1","PremierWave® XN","Obsolete","Wireless to Serial","RS-232/422/485","4"
https://www.lantronix.com/wp-content/uploads/pdf/PremierWave-XN_PB.pdf,-,PXN210002-01U-ND,PXN210002-01U,"Lantronix, Inc.",WIRELESS TO SER RS-232/422/485,0,0,"Obsolete","0","1","PremierWave® XN","Obsolete","Wireless to Serial","RS-232/422/485","4"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Electronics%20PDFs/VESR900_Series_9-10-13.pdf,-,VESR922T-SC-ND,VESR922T-SC,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","0","Vlinx™","Obsolete","Ethernet to Serial","RS-232/422/485","2"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5904D%20series%20v0_5.pdf,-,SE5904D-4P-POE-DB-ND,SE5904D-4P-POE-DB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5904D%20series%20v0_5.pdf,-,SE5904D-4P-POE-TB-ND,SE5904D-4P-POE-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5904D%20series%20v0_5.pdf,-,SE5904D-4P-POE-SIS-ND,SE5904D-4P-POE-SIS,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5904D%20series%20v0_5.pdf,-,SE5904D-4P-DB-ND,SE5904D-4P-DB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5904D%20series%20v0_5.pdf,-,SE5904D-4P-TB-ND,SE5904D-4P-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"Obsolete","0","1","-","Obsolete","Ethernet to Serial","RS-232/422/485","4"
