Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Configuration","Copper Ports","Copper Type","Fiber Ports","Fiber Type","SFP/XFP Ports","Features","Distance","MTU","Voltage - Input","Connector Type","Mounting Type","Ingress Protection","Operating Temperature"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-E-Datasheet.pdf,-,HEMC2G-E-SFP-VL-ND,HEMC2G-E-SFP-VL,Henrich Electronics Corporation,ETHERNET SWITCHDIN-RAIL UNMANAGE,0,0,"261.59833","0","6","-","HEMC2G-E","Active","Switch - Unmanaged","Fixed + SFP","1","10/100/1000","1","SFP","1","-","20km","-","24 ~ 52VDC","SFP","DIN Rail","IP30","-10°C ~ 60°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14240-ND,850-14240,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"262.50000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT","2km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14243-ND,850-14243,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"262.50000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT","2km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14267-ND,850-14267,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"262.50000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","40km","-","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14268-ND,850-14268,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"262.50000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","40km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McPC-Series-100,10_100&Gigabit.pdf",-,855-13328-ND,855-13328,"B&B SmartWorx, Inc.","MCPC/ISA, TX/FX-SM1310/PLUS-SC",0,0,"262.50000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","-","40km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SSC-VLW-ND,HEMC2G-SSC-VLW,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"262.95833","0","6","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","SC","DIN Rail","IP30","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SST-VLW-ND,HEMC2G-SST-VLW,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"262.95833","0","6","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","ST","DIN Rail","IP30","-40°C ~ 75°C"
-,-,BB-854-19720-ND,BB-854-19720,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/FX-MM850",0,0,"270.00000","0","1","-","IE-MiniMc","Active","Unmanaged","Fixed","2","10/100","1","100BASE-FX (Multimode, Singlemode)","-","-","2km","-","-","RJ45, ST","DIN Rail","-","-20°C ~ 70°C"
-,-,BB-854-19721-ND,BB-854-19721,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/FX-MM850",0,0,"270.00000","0","1","-","IE-MiniMc","Active","Unmanaged","Fixed","2","10/100","1","100BASE-FX (Multimode, Singlemode)","-","-","2km","-","-","RJ45, SC","DIN Rail","-","-20°C ~ 70°C"
-,-,BB-854-19722-ND,BB-854-19722,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/FX-MM130",0,0,"270.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","1916","7 ~ 50VDC","RJ45, ST","Chassis Mount","-","-25°C ~ 85°C"
-,-,BB-854-19723-ND,BB-854-19723,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/FX-MM130",0,0,"270.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","1916","7 ~ 50VDC","RJ45, SC","Chassis Mount","-","-25°C ~ 85°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-126xx%20SERIES.jpg,855-12622-RX-ND,855-12622-RX,"B&B SmartWorx, Inc.","MCLIM, TP-TX/FX-MM1300-ST (RX ON",0,0,"270.00000","0","1","Bulk","McLIM","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile3/1-1I7CBVJ/McPCMediaLinX-manual-web_0914.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,855-12927-ND,855-12927,"B&B SmartWorx, Inc.","MCPC/PCI-GIGA-MEDIALINX, TX/SSLX",0,0,"270.00000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100/1000","1","Gigabit (Singlemode)","-","-","15km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SFC35-VLW-ND,HEMC2G-SFC35-VLW,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"272.38333","0","6","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","FC","DIN Rail","IP30","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SFC53-VLW-ND,HEMC2G-SFC53-VLW,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"272.38333","0","6","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","FC","DIN Rail","IP30","-40°C ~ 75°C"
-,-,BB-854-10747-ND,BB-854-10747,"B&B SmartWorx, Inc.","GIGA-MINIMC MODULE, TX/SFP (REQU",0,2,"274.00000","0","1","-","Giga-MiniMc","Active","Unmanaged","Fixed + SFP","1","10/100/1000","1","Gigabit (Singlemode)","1 (SFP)","LFPT, SNMP Manageable","-","-","-","RJ45, SC, SFP","DIN Rail","-","-"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McBasic%20TP_FO.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-102xx%20SERIES.jpg,855-10237-ND,855-10237,"B&B SmartWorx, Inc.","MCBASIC, TP/FO-SM1310/LONG-ST",0,0,"277.50000","0","1","Bulk","McBasic","Active","-","Fixed","1","10","1","10BASE-FL (Singlemode)","-","-","80km","-","100 ~ 240VAC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McBasic%20TP_FO.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-102xx%20SERIES.jpg,855-10238-ND,855-10238,"B&B SmartWorx, Inc.","MCBASIC, TP/FO-SM1310/LONG-SC",0,0,"277.50000","0","1","Bulk","McBasic","Active","-","Fixed","1","10","1","10BASE-FL (Singlemode)","-","-","80km","-","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2740737.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2740737.jpg,2740737-ND,2740737,Phoenix Contact,IBS OPTOSUB-MA/M/L-LK-OPC-2MBD,0,0,"279.44000","0","1","-","-","Active","Unmanaged","Fixed","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-109xy%20Series.jpg,BB-855-10931-ND,BB-855-10931,"B&B SmartWorx, Inc.","MCBASIC, TX/FX-SM1310/PLUS-ST",0,0,"280.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","40km","-","100 ~ 240VAC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-109xy%20Series.jpg,BB-855-10932-ND,BB-855-10932,"B&B SmartWorx, Inc.","MCBASIC, TX/FX-SM1310/PLUS-SC",0,37,"280.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","40km","-","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/20761023101_100142638DRW006A.pdf,-,20761023101-ND,20761023101,HARTING,MEDIA CONVERTER ECON 3011-ASFP,0,0,"283.22000","0","1","Bulk","-","Active","Unmanaged","Fixed","1","10/100","Up to 1","SFP","1 (SFP)","-","Varies","-","12 ~ 30VDC","RJ45, SFP","DIN Rail","IP30","-40°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14269-ND,850-14269,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"285.00000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","80km","-","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14270-ND,850-14270,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"285.00000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","80km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile3/1-1I7CBVJ/McPCMediaLinX-manual-web_0914.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,855-12733-RX-ND,855-12733-RX,"B&B SmartWorx, Inc.",MCPC/PCI-MEDIALINX-MM1300-SC (RX,0,0,"285.00000","0","1","Bulk","McPC-MediaLinX","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile3/1-1I7CBVJ/McPCMediaLinX-manual-web_0914.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,855-12733-TX-ND,855-12733-TX,"B&B SmartWorx, Inc.",MCPC/PCI-MEDIALINX-MM1300-SC (TX,0,0,"285.00000","0","1","Bulk","McPC-MediaLinX","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
-,-,854-10651-ND,854-10651,"B&B SmartWorx, Inc.","MINIMC MODULE, TP-TX/SSFX-MM1550",0,0,"286.88000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","1916","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
-,-,BB-854-19724-ND,BB-854-19724,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/FX-SM131",0,0,"290.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","30km","1916","7 ~ 50VDC","RJ45, ST","Chassis Mount","-","-25°C ~ 85°C"
-,-,BB-854-19725-ND,BB-854-19725,"B&B SmartWorx, Inc.","IE-MINIMC MODULE, TP-TX/FX-SM131",0,12,"290.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","30km","1916","7 ~ 50VDC","RJ45, SC","Chassis Mount","-","-25°C ~ 85°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-E-Datasheet.pdf,-,HEMC2G-E-SFP-VLW-ND,HEMC2G-E-SFP-VLW,Henrich Electronics Corporation,ETHERNET SWITCHDIN-RAIL UNMANAGE,0,0,"290.66600","0","5","-","HEMC2G-E","Active","Switch - Unmanaged","Fixed + SFP","1","10/100/1000","1","SFP","1","-","20km","-","24 ~ 52VDC","SFP","DIN Rail","IP30","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-19724/Product%20-%20Datasheet/IE-MiniMc_1217ds20171129111415.pdf,//media.digikey.com/Photos/B&B%20Electronics/855-19724.jpg,1165-1087-ND,BB-855-19724,"B&B SmartWorx, Inc.",NETWORKING HARDWARE,0,4,"293.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","30km","1916","7 ~ 50VDC","RJ45, ST","Chassis Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-19724/Product%20-%20Datasheet/IE-MiniMc_1217ds20171129111415.pdf,//media.digikey.com/Photos/B&B%20Electronics/855-19725.jpg,1165-1089-ND,BB-855-19725,"B&B SmartWorx, Inc.",NETWORKING HARDWARE,0,26,"293.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","30km","1916","7 ~ 50VDC","RJ45, SC","Chassis Mount","-","-40°C ~ 85°C"
http://www.redlion.net/files/213/4163,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_N-Tron1003GX2.jpg,1003GX2-B-ND,1003GX2-B,Red Lion Controls,1003GX2-B GIGABIT SWITCH,0,0,"298.70000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed + SFP","1","10/100/1000","Up to 2","SFP","2 (SFP)","-","Varies","-","10 ~ 30VDC","RJ45, SFP","DIN Rail","-","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-2741FPI_42FPI.pdf,//media.digikey.com/photos/Advantech%20Corp%20Photos/EKI-2741FPI-AE.JPG,EKI-2741FPI-AE-ND,EKI-2741FPI-AE,"B&B SmartWorx, Inc.",1-PORT GBE WITH POE+ 30W TO SFP,1,0,"299.00000","0","1","-","-","Active","-","Fixed + SFP","1","10/100/1000","-","-","1 (SFP)","-","100m","-","48V","SFP","DIN Rail","IP31","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/BB-7010TX/Product%20-%20Datasheet/7010TX_DataSheet20171129110344.pdf,-,NTSFP-LX-10BB-ND,NTSFP-LX-10,"B&B SmartWorx, Inc.",1000BASELXSMFXSFPPLUGMINIGBICTRA,0,0,"299.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed + SFP","-","-","-","SFP","1 (SFP)","-","10km","-","-","RJ45, SFP","DIN Rail","-","-"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-E-Datasheet.pdf,-,HEMC2G-E-SC-VL-ND,HEMC2G-E-SC-VL,Henrich Electronics Corporation,ETHERNET SWITCHDIN-RAIL UNMANAGE,0,0,"299.41600","0","5","-","HEMC2G-E","Active","Switch - Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Multimode)","-","-","2km","-","24 ~ 52VDC","SC","DIN Rail","IP30","-10°C ~ 60°C"
-,-,BB-856-18700-ND,BB-856-18700,"B&B SmartWorx, Inc.",IE-IMCV-MEDIALINX TX/SFP (REQ 1,0,0,"300.00000","0","1","-","iMcV-MediaLinX","Active","Managed","Fixed + SFP","1","10/100","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT, SNMP Manageable","Varies","-","-","RJ45, SFP","DIN Rail","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-30600/Product%20-%20Datasheet/Giga-McBasic-II_2917ds20171129111122.pdf,-,BB-856-30600-ND,BB-856-30600,"B&B SmartWorx, Inc.","GIGA-MCBASIC-II/LFPT,TX/SFP (REQ",0,1,"300.00000","0","1","-","Giga-McBasic-II","Active","Unmanaged","Fixed + SFP","2","10/100/1000","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT","-","-","-","RJ45, SFP","DIN Rail","-","-10°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-302MC-ST/Product%20-%20Datasheet/302MCN_Data_Sheet20171129110007.pdf,-,302MC-SCBB-ND,302MC-SC,"B&B SmartWorx, Inc.","10/100TX-100FX MEDIA CONV,MM,SC",0,0,"302.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45","DIN Rail","-","-20°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/EKI-2741F/Product%20-%20Datasheet/EKI-2741F-BE_DS(10.18.17)20171109171942.pdf,-,EKI-2741SX-BE-ND,EKI-2741SX-BE,"B&B SmartWorx, Inc.",MEDIA CONVERTER GBE-MULTI FIBER,0,0,"302.50000","0","1","-","-","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Multimode)","-","LFPT","550m","-","12 ~ 48VDC","RJ45, SC","DIN Rail","IP30","-10°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-11619/Product%20-%20Datasheet/MiniMc-LFPT_0317ds20171129112030.pdf,-,855-11654-ND,855-11654,"B&B SmartWorx, Inc.","MINIMC WITH LFPT, TP-TX/SSFX-SM1",0,0,"305.00000","0","1","-","MiniMc","Active","Managed","Fixed + SFP","1","10/100","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT","40km","-","5VDC","RJ45, SFP","DIN Rail","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/Downloadfile3/1-2CKD5T/EKI-2741_Manual_Ed1.pdf,//media.digikey.com/photos/Advantech%20Corp%20Photos/EKI-2741FHPI-AE.JPG,EKI-2741FHPI-AE-ND,EKI-2741FHPI-AE,"B&B SmartWorx, Inc.",1-PORT GBE WITH POE+ 60W TO SFP,0,2,"309.00000","0","1","-","-","Active","-","Fixed + SFP","1","10/100/1000","-","-","1 (SFP)","-","100m","-","48V","SFP","DIN Rail","IP31","-40°C ~ 75°C"
-,-,102MCE-ST-15-MDRBB-ND,102MCE-ST-15-MDR,"B&B SmartWorx, Inc.",10/100BASETX TO 100BASEFX MEDIA,0,0,"310.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","15km","-","10 ~ 30VDC","RJ45","DIN Rail","-","-40°C ~ 80°C"
http://www.redlion.net/files/138/4231,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_Sixnet-Net-SL-2ES.jpg,SL-2ES-3SC-ND,SL-2ES-3SC,Red Lion Controls,SL2 P CON1 SCSM FIBER,0,0,"310.10000","0","1","Bulk","Sixnet® Networking","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","-","10 ~ 30VDC","RJ45, SC","DIN Rail","IP30","-10°C ~ 60°C"
http://www.redlion.net/files/138/4231,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_Sixnet-Net-SL-2ES.jpg,SL-2ES-3ST-ND,SL-2ES-3ST,Red Lion Controls,SL2 P CON1 STSMF,0,0,"310.10000","0","1","Bulk","Sixnet® Networking","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","60km","-","10 ~ 30VDC","RJ45, ST","DIN Rail","IP30","-10°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/BB-EIS-M-SC/Product%20-%20Datasheet/EIS-x-Sx-Series_3713ds20171129110920.pdf,-,EIS-S-SC-EU-ND,EIS-S-SC-EU,"B&B SmartWorx, Inc.",MEDIA CONVERTER 10/100 TO 100FX,0,0,"317.69000","0","1","-","-","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","-","12VDC","RJ45","DIN Rail","-","0°C ~ 45°C"
http://advdownload.advantech.com/productfile/PIS/BB-EIS-M-SC/Product%20-%20Datasheet/EIS-x-Sx-Series_3713ds20171129110920.pdf,-,EIS-S-SC-UK-ND,EIS-S-SC-UK,"B&B SmartWorx, Inc.",MEDIA CONVERTER 10/100 TO 100FX,0,0,"317.69000","0","1","-","-","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","-","12VDC","RJ45","DIN Rail","-","0°C ~ 45°C"
http://advdownload.advantech.com/productfile/PIS/BB-850-18610/Product%20-%20Datasheet/IE-iMcV-2xLIM_2917ds20171129111233.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-18610.jpg,BB-850-18610-ND,BB-850-18610,"B&B SmartWorx, Inc.",IE-IMCV-2XLIM TX/SFP,0,58,"320.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","-","-","2 (SFP)","LFPT, SNMP Manageable","Varies","-","100 ~ 240VAC","RJ45, SFP","Rack Mount","-","-40°C ~ 80°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14248-ND,850-14248,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"322.50000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","60km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-2741FPI_42FPI.pdf,//media.digikey.com/photos/Advantech%20Corp%20Photos/EKI-2742FPI-AE.JPG,EKI-2742FPI-AE-ND,EKI-2742FPI-AE,"B&B SmartWorx, Inc.",2-PORT GBE WITH POE+ 30W TO SFP,1,0,"329.00000","0","1","-","-","Active","-","Fixed + SFP","1","10/100/1000","-","-","1 (SFP)","-","100m","-","48V","SFP","DIN Rail","IP31","-40°C ~ 75°C"
-,-,BB-850-15634-ND,BB-850-15634,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"330.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","20km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-10730-ST/Product%20-%20Datasheet/Giga-MiniMc-SFP_-_Giga-MiniMc-TX-SX_-_TX-LX_1917ds20171129111152.pdf,-,BB-856-10730-ST-ND,BB-856-10730-ST,"B&B SmartWorx, Inc.","GIGA-MINIMC,, TX/SX-MM850 -ST (W",0,0,"330.00000","0","1","-","Giga-MiniMc","Active","Unmanaged","Fixed + SFP","1","10/100/1000","1","SFP","1 (SFP)","LFPT","550km","-","5VDC","RJ45, SFP","DIN Rail","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-856-30600/Product%20-%20Datasheet/Giga-McBasic-II_2917ds20171129111122.pdf,-,BB-856-30602-ND,BB-856-30602,"B&B SmartWorx, Inc.","GIGA-MCBASIC-II/LFPT,TX/FX-MM130",0,0,"330.00000","0","1","-","Giga-McBasic-II","Active","Unmanaged","Fixed + SFP","2","10/100/1000","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT","2km","-","-","RJ45, SFP","DIN Rail","-","-10°C ~ 50°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-E-Datasheet.pdf,-,HEMC2G-E-SC-VLW-ND,HEMC2G-E-SC-VLW,Henrich Electronics Corporation,ETHERNET SWITCHDIN-RAIL UNMANAGE,0,0,"332.68400","0","5","-","HEMC2G-E","Active","Switch - Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Multimode)","-","-","2km","-","24 ~ 52VDC","SC","DIN Rail","IP30","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/Downloadfile3/1-1I7CBVJ/McPCMediaLinX-manual-web_0914.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,855-12929-ND,855-12929,"B&B SmartWorx, Inc.","MCPC/PCI-GIGA-MEDIALINX, TX/SSLX",0,0,"337.50000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100/1000","1","Gigabit (Singlemode)","-","-","40km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-19xyz%20SERIES.jpg,856-19733-ND,856-19733,"B&B SmartWorx, Inc.","IE-MINIFIBERLINX-II MODULE, TP-T",0,0,"337.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-856-15731/Product%20-%20Datasheet/IE-iMcV-MediaLinX_iMcV-MediaLinX_4317ds20171129111258.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_856-157xy.jpg,BB-856-15731-ND,BB-856-15731,"B&B SmartWorx, Inc.","IMCV-MEDIALINX, TX/SSFX-SM1310-S",0,16,"340.00000","0","1","Bulk","iMcV-MediaLinX","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT, SNMP Manageable","20km","1916","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
