Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Type","Number of Contacts","Gender","Specifications","Mounting Type","Mounting Feature","Termination","Features","Ingress Protection","Operating Temperature","Number of Ports","Current Rating (Amps)","Voltage - Rated","Mating Cycles","Shielding"
https://katalog.we-online.de/em/datasheet/692122030100.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/692122030100.jpg,732-3150-2-ND,692122030100,Wurth Electronics Inc.,CONN RCPT USB3.0 TYPEA 9P SMD RA,6600,0,"2.15000","0","200","Tape & Reel (TR)","WR-COM","Active","USB - A","9","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide, Board Lock","-","-20°C ~ 85°C","1","0.25A, 1.8A","30VAC","5000","Shielded"
https://katalog.we-online.de/em/datasheet/692122030100.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/692122030100.jpg,732-3150-1-ND,692122030100,Wurth Electronics Inc.,CONN RCPT USB3.0 TYPEA 9P SMD RA,6746,0,"3.17000","0","1","Cut Tape (CT)","WR-COM","Active","USB - A","9","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide, Board Lock","-","-20°C ~ 85°C","1","0.25A, 1.8A","30VAC","5000","Shielded"
https://katalog.we-online.de/em/datasheet/692122030100.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/692122030100.jpg,732-3150-6-ND,692122030100,Wurth Electronics Inc.,CONN RCPT USB3.0 TYPEA 9P SMD RA,6746,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","USB - A","9","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide, Board Lock","-","-20°C ~ 85°C","1","0.25A, 1.8A","30VAC","5000","Shielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=64356&ext_no=09&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DP1RD20JQ1R400.JPG,670-2589-2-ND,DP1RD20JQ1R400,JAE Electronics,CONN RCP 1.1A DISPLAYPORT SMD RA,9600,0,"2.17945","0","400","Tape & Reel (TR)","DP1","Active","DisplayPort","20","Receptacle","Display Port 1.1a","Surface Mount, Right Angle","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","0.5A per Contact","-","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=64356&ext_no=09&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DP1RD20JQ1R400.JPG,670-2589-1-ND,DP1RD20JQ1R400,JAE Electronics,CONN RCP 1.1A DISPLAYPORT SMD RA,9885,0,"3.42000","0","1","Cut Tape (CT)","DP1","Active","DisplayPort","20","Receptacle","Display Port 1.1a","Surface Mount, Right Angle","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","0.5A per Contact","-","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=64356&ext_no=09&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DP1RD20JQ1R400.JPG,670-2589-6-ND,DP1RD20JQ1R400,JAE Electronics,CONN RCP 1.1A DISPLAYPORT SMD RA,9885,0,"Digi-Reel","0","1","Digi-Reel®","DP1","Active","DisplayPort","20","Receptacle","Display Port 1.1a","Surface Mount, Right Angle","Horizontal","Solder","Board Guide","-","-20°C ~ 85°C","1","0.5A per Contact","-","10000","Unshielded"
https://www.molex.com/pdm_docs/sd/484090003_sd.pdf,//media.digikey.com/photos/Molex/0484090003.JPG,WM10422-ND,0484090003,Molex,CONN RCPT USB3.0 TYPEA STACK VER,14070,0,"2.19000","0","1","Tray","48409","Active","USB - A, Stacked","18","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Through Hole","Vertical","Solder","Board Lock","-","-20°C ~ 85°C","2","0.25A, 1.8A","30VAC/DC","5000","Shielded"
https://www.mill-max.com/assets/pdfs/148.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/896-43-008-90-000000.jpg,ED90063-ND,896-43-008-90-000000,Mill-Max Manufacturing Corp.,CONN RCPT USB2.0 TYPEA STACK R/A,3495,0,"2.21000","0","1","Tray","896","Active","USB - A, Stacked","8","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-","2","1A","30VAC","1500","Shielded"
https://katalog.we-online.de/em/datasheet/685119136923.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/685119136923.JPG,732-2739-2-ND,685119136923,Wurth Electronics Inc.,CONN RCPT MINI HDMI 19POS SMD RA,11050,0,"2.21800","0","650","Tape & Reel (TR)","WR-COM","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 85°C","1","0.5A","40V","1500","Shielded"
https://katalog.we-online.de/em/datasheet/685119136923.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/685119136923.JPG,732-2739-1-ND,685119136923,Wurth Electronics Inc.,CONN RCPT MINI HDMI 19POS SMD RA,11467,0,"2.87000","0","1","Cut Tape (CT)","WR-COM","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 85°C","1","0.5A","40V","1500","Shielded"
https://katalog.we-online.de/em/datasheet/685119136923.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/685119136923.JPG,732-2739-6-ND,685119136923,Wurth Electronics Inc.,CONN RCPT MINI HDMI 19POS SMD RA,11467,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","HDMI - Mini","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 85°C","1","0.5A","40V","1500","Shielded"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7048_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AUSB1-DFN-PTx3.jpg,AE11237TR-ND,AUSB1-DFN-PTR3,Assmann WSW Components,CONN RCP USB3.1 TYPEC 24P SMD RA,10500,0,"2.23380","0","700","Tape & Reel (TR)","-","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 105°C","1","5A","20V","10000","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7048_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AUSB1-DFN-PTx3.jpg,AE11237CT-ND,AUSB1-DFN-PTR3,Assmann WSW Components,CONN RCP USB3.1 TYPEC 24P SMD RA,10956,0,"3.61000","0","1","Cut Tape (CT)","-","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 105°C","1","5A","20V","10000","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7048_CO.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AUSB1-DFN-PTx3.jpg,AE11237DKR-ND,AUSB1-DFN-PTR3,Assmann WSW Components,CONN RCP USB3.1 TYPEC 24P SMD RA,10960,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 105°C","1","5A","20V","10000","-"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66512&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/MFG_DX07S024WJ1.jpg,670-2949-2-ND,DX07S024WJ1R350,JAE Electronics,CONN RCPT USB3.1 TYPEC 24POS SMD,2450,0,"2.29251","0","350","Tape & Reel (TR)","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount","Vertical","Solder","Board Guide","-","-30°C ~ 80°C","1","5A","20V","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66512&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/MFG_DX07S024WJ1.jpg,670-2949-1-ND,DX07S024WJ1R350,JAE Electronics,CONN RCPT USB3.1 TYPEC 24POS SMD,2734,0,"3.60000","0","1","Cut Tape (CT)","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount","Vertical","Solder","Board Guide","-","-30°C ~ 80°C","1","5A","20V","10000","Unshielded"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66512&ext_no=06&index=1&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/MFG_DX07S024WJ1.jpg,670-2949-6-ND,DX07S024WJ1R350,JAE Electronics,CONN RCPT USB3.1 TYPEC 24POS SMD,2734,0,"Digi-Reel","0","1","Digi-Reel®","DX07","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount","Vertical","Solder","Board Guide","-","-30°C ~ 80°C","1","5A","20V","10000","Unshielded"
https://www.molex.com/pdm_docs/sd/484040003_sd.pdf,//media.digikey.com/photos/Molex/0484040003.JPG,WM10418-ND,0484040003,Molex,CONN RCPT USB3.0 TYPEA 9POS R/A,15021,0,"2.31000","0","1","Tray","48404","Active","USB - A","9","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Through Hole, Right Angle","Vertical","Solder","Board Lock","-","-20°C ~ 85°C","1","0.25A, 1.8A","30VAC/DC","5000","Shielded"
-,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/896-46-009-90-300000.JPG,ED1126-ND,896-46-009-90-300000,Mill-Max Manufacturing Corp.,CONN RCPT USB3.0 TYPEA 9POS R/A,3993,0,"2.32000","0","1","Tray","896","Active","USB - A","9","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-","1","1.5A","30VAC","5000","Shielded"
https://www.molex.com/pdm_docs/sd/484060003_sd.pdf,//media.digikey.com/photos/Molex/0484060003.JPG,WM10420-ND,0484060003,Molex,CONN RCPT USB3.0 TYPEA STACK R/A,15923,0,"2.34000","0","1","Tray","48406","Active","USB - A, Stacked","18","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-20°C ~ 85°C","1","0.25A, 1.8A","30VAC/DC","5000","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734510&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734510-1.JPG,A107788-ND,1734510-1,TE Connectivity AMP Connectors,CONN RCPT USB2.0 MINI B 5POS R/A,7461,0,"2.34000","0","1","Tray","-","Active","USB - mini B","5","Receptacle","USB 2.0","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-40°C ~ 85°C","1","1A","30VAC","5000","Shielded"
https://www.molex.com/pdm_docs/sd/476591000_sd.pdf,//media.digikey.com/Photos/Molex/0476591000.JPG,WM10844TR-ND,0476591000,Molex,CONN RCPT HDMI 19POS SMD,7000,0,"2.34420","0","200","Tape & Reel (TR)","47659","Last Time Buy","HDMI","19","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","Pick and Place","-","-20°C ~ 85°C","1","0.5A per Contact","40VDC","-","Shielded"
https://www.molex.com/pdm_docs/sd/476591000_sd.pdf,//media.digikey.com/Photos/Molex/0476591000.JPG,WM10844CT-ND,0476591000,Molex,CONN RCPT HDMI 19POS SMD,7050,0,"3.22000","0","1","Cut Tape (CT)","47659","Last Time Buy","HDMI","19","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","Pick and Place","-","-20°C ~ 85°C","1","0.5A per Contact","40VDC","-","Shielded"
https://www.molex.com/pdm_docs/sd/476591000_sd.pdf,//media.digikey.com/Photos/Molex/0476591000.JPG,WM10844DKR-ND,0476591000,Molex,CONN RCPT HDMI 19POS SMD,7050,0,"Digi-Reel","0","1","Digi-Reel®","47659","Last Time Buy","HDMI","19","Receptacle","-","Surface Mount, Through Hole","Vertical","Solder","Pick and Place","-","-20°C ~ 85°C","1","0.5A per Contact","40VDC","-","Shielded"
https://www.molex.com/pdm_docs/sd/565790519_sd.pdf,//media.digikey.com/Photos/Molex/0565790519.JPG,WM17121-ND,0565790519,Molex,CONN RCPT USB2.0 MINI AB 5P R/A,18498,0,"2.39000","0","1","Tray","56579","Active","USB - mini AB","5","Receptacle","USB 2.0 OTG","Through Hole, Right Angle","Horizontal","Solder","-","-","-20°C ~ 85°C","1","1A","30V","-","Shielded"
https://www.molex.com/pdm_docs/sd/471511002_sd.pdf,//media.digikey.com/photos/Molex/47151-1002.JPG,WM19089-ND,0471511002,Molex,CONN RCPT HDMI 19POS SMD R/A,3829,0,"2.45000","0","1","Tray","47151","Active","HDMI","19","Receptacle","-","Surface Mount, Right Angle; Through Hole","Flange, Horizontal","Solder","Detent Lock","-","-20°C ~ 85°C","1","0.5ADC","40VDC","-","Shielded"
https://katalog.we-online.de/em/datasheet/632723x00011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_632723x00011.jpg,732-9618-2-ND,632723300011,Wurth Electronics Inc.,CONN RCP USB3.1 TYPEC 24P SMD RA,14000,0,"2.55000","0","700","Tape & Reel (TR)","WR-COM","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
https://katalog.we-online.de/em/datasheet/632723x00011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_632723x00011.jpg,732-9618-1-ND,632723300011,Wurth Electronics Inc.,CONN RCP USB3.1 TYPEC 24P SMD RA,14555,0,"4.10000","0","1","Cut Tape (CT)","WR-COM","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
https://katalog.we-online.de/em/datasheet/632723x00011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_632723x00011.jpg,732-9618-6-ND,632723300011,Wurth Electronics Inc.,CONN RCP USB3.1 TYPEC 24P SMD RA,14555,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
https://katalog.we-online.de/em/datasheet/632712000011.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/632712000011_Front.jpg,732-9616-2-ND,632712000011,Wurth Electronics Inc.,CONN PLUG USB3.1 TYPEC 24POS SMD,4000,0,"2.55000","0","800","Tape & Reel (TR)","WR-COM","Active","USB - C","24","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Board Edge, Straddle Mount","Horizontal","Solder","Cover","-","-20°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
https://katalog.we-online.de/em/datasheet/632712000011.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/632712000011_Front.jpg,732-9616-1-ND,632712000011,Wurth Electronics Inc.,CONN PLUG USB3.1 TYPEC 24POS SMD,4337,0,"4.10000","0","1","Cut Tape (CT)","WR-COM","Active","USB - C","24","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Board Edge, Straddle Mount","Horizontal","Solder","Cover","-","-20°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
https://katalog.we-online.de/em/datasheet/632712000011.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/632712000011_Front.jpg,732-9616-6-ND,632712000011,Wurth Electronics Inc.,CONN PLUG USB3.1 TYPEC 24POS SMD,4337,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","USB - C","24","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Board Edge, Straddle Mount","Horizontal","Solder","Cover","-","-20°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/C-ARA1-AK5xyy_Rev_%20X2_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/C-ARA1-AK512.JPG,1175-1893-2-ND,C-ARA1-AK511,CNC Tech,CONN RCP USB3.0 TYPEC 24P SMD RA,1500,0,"2.55000","0","500","Tape & Reel (TR)","ARA1","Active","USB - C","24","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 85°C","1","5A","-","10000","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/C-ARA1-AK5xyy_Rev_%20X2_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/C-ARA1-AK512.JPG,1175-1893-1-ND,C-ARA1-AK511,CNC Tech,CONN RCP USB3.0 TYPEC 24P SMD RA,1971,0,"4.13000","0","1","Cut Tape (CT)","ARA1","Active","USB - C","24","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 85°C","1","5A","-","10000","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/C-ARA1-AK5xyy_Rev_%20X2_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/C-ARA1-AK512.JPG,1175-1893-6-ND,C-ARA1-AK511,CNC Tech,CONN RCP USB3.0 TYPEC 24P SMD RA,1971,0,"Digi-Reel","0","1","Digi-Reel®","ARA1","Active","USB - C","24","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 85°C","1","5A","-","10000","-"
https://katalog.we-online.de/em/datasheet/632723x00011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_632723x00011.jpg,732-9617-2-ND,632723100011,Wurth Electronics Inc.,CONN RCP USB3.1 TYPEC 24P SMD RA,700,0,"2.55000","0","700","Tape & Reel (TR)","WR-COM","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
https://katalog.we-online.de/em/datasheet/632723x00011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_632723x00011.jpg,732-9617-1-ND,632723100011,Wurth Electronics Inc.,CONN RCP USB3.1 TYPEC 24P SMD RA,1472,0,"4.10000","0","1","Cut Tape (CT)","WR-COM","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
https://katalog.we-online.de/em/datasheet/632723x00011.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_632723x00011.jpg,732-9617-6-ND,632723100011,Wurth Electronics Inc.,CONN RCP USB3.1 TYPEC 24P SMD RA,1472,0,"Digi-Reel","0","1","Digi-Reel®","WR-COM","Active","USB - C","24","Receptacle","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 105°C","1","3A","5VDC","10000","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/1003-024-02000_Dwg.pdf,//media.digikey.com/Photos/CnC%20Tech/1003-024-02000.JPG,1175-1271-ND,1003-024-02000,CNC Tech,CONN RCPT USB3.0 TYPEB 9POS R/A,6252,0,"2.57000","0","1","Tray","-","Active","USB - B","9","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","-40°C ~ 85°C","1","1.5A","-","5000","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/C-ARA1-AK5xyy_Rev_%20X2_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/C-ARA1-AK512.JPG,1175-1793-2-ND,C-ARA1-AK512,CNC Tech,CONN RCP USB3.0 TYPEC 24P SMD RA,12500,0,"2.58400","0","500","Tape & Reel (TR)","ARA1","Active","USB - C","24","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 85°C","1","5A","-","10000","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/C-ARA1-AK5xyy_Rev_%20X2_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/C-ARA1-AK512.JPG,1175-1793-1-ND,C-ARA1-AK512,CNC Tech,CONN RCP USB3.0 TYPEC 24P SMD RA,12885,0,"4.18000","0","1","Cut Tape (CT)","ARA1","Active","USB - C","24","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 85°C","1","5A","-","10000","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/C-ARA1-AK5xyy_Rev_%20X2_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/C-ARA1-AK512.JPG,1175-1793-6-ND,C-ARA1-AK512,CNC Tech,CONN RCP USB3.0 TYPEC 24P SMD RA,12885,0,"Digi-Reel","0","1","Digi-Reel®","ARA1","Active","USB - C","24","Receptacle","USB 3.0 (USB 3.1 Gen 1, Superspeed)","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-40°C ~ 85°C","1","5A","-","10000","-"
https://www.molex.com/pdm_docs/sd/2049261103_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2049261103.jpg,WM22189TR-ND,2049261103,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,2800,0,"2.59777","0","700","Tape & Reel (TR)","204926","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/2049261103_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2049261103.jpg,WM22189CT-ND,2049261103,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,2997,0,"4.20000","0","1","Cut Tape (CT)","204926","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/2049261103_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2049261103.jpg,WM22189DKR-ND,2049261103,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,2997,0,"Digi-Reel","0","1","Digi-Reel®","204926","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","IP67 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
http://www.amphenolltw.com/2012download/2D%20PDF/04_USB%20Connectors/MUC-20PFFR-JSXX02.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MUC-20PFFR-JS8x02.jpg,1754-1195-2-ND,MUC-20PFFR-JS8C02,Amphenol LTW,CONN RCPT USB2.0 MICRO AB SMD RA,10000,0,"2.61380","0","1000","Tape & Reel (TR)","SWIFT","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","IP68 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","-","10000","-"
http://www.amphenolltw.com/2012download/2D%20PDF/04_USB%20Connectors/MUC-20PFFR-JSXX02.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MUC-20PFFR-JS8x02.jpg,1754-1195-1-ND,MUC-20PFFR-JS8C02,Amphenol LTW,CONN RCPT USB2.0 MICRO AB SMD RA,10523,0,"4.60000","0","1","Cut Tape (CT)","SWIFT","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","IP68 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","-","10000","-"
http://www.amphenolltw.com/2012download/2D%20PDF/04_USB%20Connectors/MUC-20PFFR-JSXX02.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MUC-20PFFR-JS8x02.jpg,1754-1195-6-ND,MUC-20PFFR-JS8C02,Amphenol LTW,CONN RCPT USB2.0 MICRO AB SMD RA,10523,0,"Digi-Reel","0","1","Digi-Reel®","SWIFT","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Lock","IP68 - Dust Tight, Waterproof","-30°C ~ 85°C","1","1A, 1.8A","-","10000","-"
https://katalog.we-online.de/em/datasheet/614008235023.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/614008235023.jpg,732-2733-ND,614008235023,Wurth Electronics Inc.,CONN RCPT USB2.0 TYPEA STCK VERT,1684,0,"2.64000","0","1","Tray","WR-COM","Active","USB - A, Stacked","8","Receptacle","USB 2.0","Through Hole","Vertical","Solder","Board Lock","-","-40°C ~ 105°C","2","1.5A","30VAC","1500","Shielded"
https://www.molex.com/pdm_docs/sd/1054440001_sd.pdf,//media.digikey.com/Photos/Molex/1054440001.jpg,WM12855-ND,1054440001,Molex,CONN PLUG USB3.1 TYPEC BRD EDGE,2055,0,"2.66000","0","1","Tray","105444","Active","USB - C","24","Plug","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","Board Edge, Straddle Mount","-","Solder","-","-","-30°C ~ 85°C","1","5A","30VAC/DC","10000","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=292303&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/292303-7.JPG,A115151-ND,292303-7,TE Connectivity AMP Connectors,CONN RCPT USB2.0 TYPEA 4P SMD RA,6523,0,"2.68000","0","1","Tray","-","Active","USB - A","4","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Lock","-","-55°C ~ 85°C","1","1A per Contact","30VAC","1500","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1747981&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1747981-1.JPG,A35071TR-ND,1747981-1,TE Connectivity AMP Connectors,CONN RCPT HDMI 19POS PNL MNT R/A,9600,0,"2.69667","0","300","Tape & Reel (TR)","-","Active","HDMI","19","Receptacle","-","Panel Mount; Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 70°C","1","0.5A","40VAC","10000","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1747981&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1747981-1.JPG,A35071CT-ND,1747981-1,TE Connectivity AMP Connectors,CONN RCPT HDMI 19POS PNL MNT R/A,10158,0,"4.24000","0","1","Cut Tape (CT)","-","Active","HDMI","19","Receptacle","-","Panel Mount; Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-25°C ~ 70°C","1","0.5A","40VAC","10000","-"
