Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Kit Type","Main Purpose","Interconnect System","Suggested Programming Environment","Utilized IC / Part","Included MCU/MPU Board(s)"
https://learn.adafruit.com/downloads/pdf/adafruit-io.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2680.jpg,1528-1550-ND,2680,Adafruit Industries LLC,KIT FEATHR HUZZAH W/ESP8266 WIFI,19,0,"37.50000","0","1","Huzzah IOT","Active","Starter Kit","Wifi Starter Kit","Feather","-","ESP8266","Adafruit Feather HUZZAH"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-13799_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/KIT-13799.jpg,1568-1367-ND,KIT-13799,SparkFun Electronics,STARTER KIT MICROSOFT AZURE IOT,9,0,"42.95000","0","1","Microsoft Azure","Active","Starter Kit","IoT Kit","SparkFun Thing","Arduino IDE","ESP8266","SparkFun ESP8266 Thing - Dev Board"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/Grove_Starter_Kit_v3_Web.pdf,//media.digikey.com/photos/Seeed%20Technology%20Ltd/110060024_Contents.jpg,1597-1103-ND,110060024,"Seeed Technology Co., Ltd",GROVE STARTER KIT FOR ARDUINO,13,0,"50.90000","0","1","Grove","Active","Starter Kit","Inventor Kit","Arduino R3 Shield, Grove","-","-","-"
-,//media.digikey.com/Photos/Trenz-Electronic-GmbH/27772.jpg,1686-1043-ND,27772,Trenz Electronic GmbH,KIT DIAGNOSTIC ACC STEMLAB,7,0,"51.00000","0","1","Red Pitaya","Active","Components","Accessories Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3606_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3606.jpg,1528-2406-ND,3606,Adafruit Industries LLC,ADAFRUIT FEATHER HUZZAH32,14,0,"54.95000","0","1","-","Active","Starter Kit","Wifi Starter Kit","Feather","Arduino IDE, ESP32 IDF","ESP32","Adafruit HUZZAH32"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/4020_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/4020.jpg,1528-2821-ND,4020,Adafruit Industries LLC,ADAFRUIT NEOTRELLIS M4 WITH ENCL,14,0,"59.95000","0","1","-","Active","Starter Kit","MCU","-","Arduino IDE, Circuit Python","ATSAMD51","NeoTrellis M4"
https://docs.google.com/document/d/1vD3C1WrGj6_sldslygKBayrhjV9vyxVxkiVRCs8r2jQ/edit?pli=1,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/110020004.jpg,1597-1213-ND,110020004,"Seeed Technology Co., Ltd",GROVE STARTER KIT FOR LAUNCHPAD,6,0,"63.11000","0","1","Grove","Active","Starter Kit","Inventor Kit","LaunchPad, Grove","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3292_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3292.JPG,1528-1872-ND,3292,Adafruit Industries LLC,ANDROID THINGS PI 3 BOARD PACK,12,0,"68.69000","0","1","-","Active","Starter Kit","IoT Kit","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3"
https://github.com/sparkfun/Blynk_Board_ESP8266,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-13865.jpg,1568-1387-ND,KIT-13865,SparkFun Electronics,STARTER KIT IOT W/BLYNK BOARD,7,0,"74.95000","0","1","Blynk","Active","Starter Kit","IoT Kit","-","Blynk app","ESP8266","SparkFun Blynk Board"
-,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3268.jpg,1528-2290-ND,3268,Adafruit Industries LLC,STARTER KIT ADABOX003 FEATHER,21,0,"79.95000","0","1","AdaBox","Active","Starter Kit","MCU","Feather","Arduino IDE, NodeMCU Lua","ESP8266","Adafruit Feather HUZZAH"
http://ardx.org/src/guide/2/ARDX-EG-ADAF-WEB.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_170.jpg,1528-1077-ND,170,Adafruit Industries LLC,EXPERIMENT KIT W/ADAFRUIT METRO,17,0,"84.95000","0","1","ARDX","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328P","Adafruit Metro"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/K030007_Web.pdf,//media.digikey.com/Photos/Arduino/MFG_K030007.jpg,1050-1133-ND,K030007,Arduino,ARDUINO STARTER KIT SPANISH,10,0,"87.89000","0","1","-","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328P","Arduino Uno R3"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060161_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060161.jpg,1597-1273-ND,110060161,"Seeed Technology Co., Ltd",GROVEPI+ STARTER KIT A+/B/B+/2/3,11,0,"91.79000","0","1","Grove","Active","Starter Kit","Inventor Kit","Raspberry Pi HAT (40 pin), Grove","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2733_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2733.JPG,1528-2089-ND,2733,Adafruit Industries LLC,MICROSOFT IOT PACK FOR RASP PI 3,20,0,"114.95000","0","1","-","Active","Starter Kit","IoT Kit","Raspberry Pi HAT (40 pin)","Windows 10 IoT","BCM2837","Raspberry Pi 3"
-,//media.digikey.com/Photos/Custom%20Computer%20Photos/MFG_S-205-BK.jpg,429-1031-ND,S-205-BK,Custom Computer Services Inc. (CCS),SENSORS EXPLORER KIT WITH EMBEDD,3,0,"118.75000","0","1","-","Active","Starter Kit","Sensor Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Raspberry%20Pi%20PDFs/Raspberry_PI_Starter_Kit.pdf,//media.digikey.com/Photos/Raspberry%20Pi/RASPBERRY-PI-3-STARTER-KIT.jpg,1690-1015-ND,RASPBERRY PI 3 STARTER KIT,Raspberry Pi,STARTER KIT W/RASPBERRY PI 3,10,0,"159.50000","0","1","-","Active","Starter Kit","MCU","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Breadware%20PDFs/Lab1_Intro_Project_to_Breadware.pdf,//media.digikey.com/Photos/Breadware/20001.jpg,1919-1000-ND,20001,"Breadware, Inc.",MEGA-B KIT,13,0,"165.38000","0","1","-","Active","Starter Kit","IoT Kit","Arduino MEGA R3 Shield","Arduino IDE","ATmega2560","Arduino Mega2560"
//media.digikey.com/pdf/Data%20Sheets/Trenz%20Electronic%20PDFs/27760_Web.pdf,//media.digikey.com/Photos/Trenz-Electronic-GmbH/27760.jpg,1686-1033-ND,27760,Trenz Electronic GmbH,KIT STARTER STEMLAB 125-10,10,0,"239.70000","0","1","Red Pitaya","Active","Starter Kit","MCU","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/analog-a-digital-circuit-design-trainers/download/1121_7b2b61fa4ae15517134929eb4b4aede6.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_PB-503C.jpg,BKPB-503C-ND,PB-503C,Global Specialties,ANLG/DGTL DESIGN TRAINR PORTABLE,6,0,"496.45000","0","1","-","Active","Trainer (Portable)","Analog/Digital","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/462_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_462.jpg,1528-1998-ND,462,Adafruit Industries LLC,AVR ISP PROGRAMMER SHIELD KIT,8,0,"17.50000","0","1","-","Active","Starter Kit","Shield Kit","Arduino R3 Shield","-","ATmega328P","-"
http://i-fiberoptics.com/pdf/if-e22bklt2000.pdf,//media.digikey.com/photos/Industrial%20Fiberoptics%20Photos/IF-E22.jpg,FB105-ND,IF-E22,Industrial Fiberoptics,COMMUNICATION KIT FIBER OPTIC,37,0,"23.22000","0","1","-","Active","Fiber Optic","Communication Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/176_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_176.jpg,1528-1123-ND,176,Adafruit Industries LLC,SENSOR KIT PACK 900 W/ADXL335,10,0,"35.00000","0","1","Pack 900","Active","Project Kit","Temperature Sensor","-","-","-","-"
https://learn.adafruit.com/downloads/pdf/adafruit-motor-shield-v2-for-arduino.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_171.jpg,1528-1121-ND,171,Adafruit Industries LLC,MOTION PARTY KIT ADD-ON PACK ARD,12,0,"39.95000","0","1","Motor Party","Active","Motion Kit","Motor Control","Arduino R3 Shield","Arduino IDE, NodeMCU Lua","-","-"
http://www.seeedstudio.com/wiki/Grove_Starter_kit_for_Arduino_101,//media.digikey.com/photos/Seeed%20Technology%20Ltd/MFG_110020109.jpg,1597-1472-ND,110020109,"Seeed Technology Co., Ltd",GROVE STARTER KIT FOR ARDUINO,19,0,"50.90000","0","1","-","Active","Starter Kit","Inventor Kit","Arduino R3 Shield, Grove","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/adabox001.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3193.jpg,1528-1803-ND,3193,Adafruit Industries LLC,STARTER KIT ADABOX001 ARDUINO,7,0,"70.00000","0","1","AdaBox","Active","Starter Kit","MCU","Feather","Arduino IDE","ATmega32U4","Adafruit Feather 32u4 Adalogger"
http://i-fiberoptics.com/pdf/12_0256-if_tk4.pdf,//media.digikey.com/Photos/Industrial%20Fiberoptics%20Photos/IF-TK4.JPG,FB130-ND,IF-TK4,Industrial Fiberoptics,FIBER OPTIC TOOL KIT,3,0,"106.40000","0","1","-","Active","Fiber Optic","Fiber Cutting","-","-","-","-"
https://www.kitronik.co.uk/pdf/2112_light_activated_switch_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2112.jpg,1927-1005-ND,2112,Kitronik Ltd.,LIGHT ACTIVATED SWITCH,47,0,"2.22000","0","1","-","Active","Project Kit","Light Sensor","-","-","-","-"
https://www.kitronik.co.uk/pdf/2106_rear_bike_light_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2106.jpg,1927-1003-ND,2106,Kitronik Ltd.,REAR BIKE LIGHT PROJECT KIT,96,0,"2.74000","0","1","-","Active","Project Kit","Lighting Kit","-","-","-","-"
https://www.kitronik.co.uk/pdf/2109_electronic_dice_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2109.jpg,1927-1004-ND,2109,Kitronik Ltd.,DICE PROJECT KIT,40,0,"5.45000","0","1","-","Active","Project Kit","Lighting Kit","-","-","-","-"
https://www.kitronik.co.uk/pdf/2101_alarm_project_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2101.jpg,1927-1001-ND,2101,Kitronik Ltd.,ALARM PROJECT KIT,31,0,"6.73000","0","1","-","Active","Project Kit","Audio Control","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM247_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM247.jpg,1778-1172-ND,PIM247,Pimoroni Ltd,MAKER ESSENTIALS - VARIOUS HEADE,28,0,"6.79000","0","1","Maker Essentials","Active","Components","Accessories Kit","-","-","-","-"
https://www.kitronik.co.uk/pdf/2116_quiz_buzzer_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2116.jpg,1927-1006-ND,2116,Kitronik Ltd.,QUIZ BUZZER PROJECT KIT,35,0,"7.12000","0","1","-","Active","Project Kit","Audio Control","-","-","-","-"
https://www.kitronik.co.uk/pdf/2144_relay_board_teaching_notes_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2144.jpg,1927-1013-ND,2144,Kitronik Ltd.,RELAY BOARD,46,0,"7.62000","0","1","-","Active","Project Kit","Relay Control Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PPKIT4001_02_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PPKIT4001.JPG,1778-1153-ND,PPKIT4001,Pimoroni Ltd,DAY OF THE GEEK SOLDERING BADGE,56,0,"7.63000","0","1","-","Active","Solder","Through Hole Practice","-","-","-","-"
https://www.kitronik.co.uk/pdf/2149_record_playback_essentials_2_1.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2149.jpg,1927-1014-ND,2149,Kitronik Ltd.,RECORD PLAYBACK KIT,29,0,"7.84000","0","1","-","Active","Project Kit","Audio Control","-","-","-","-"
https://www.kitronik.co.uk/pdf/2134_solar_garden_night_light_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2134.jpg,1927-1008-ND,2134,Kitronik Ltd.,SOLAR GARDEN LIGHT WITH BATTERY,38,0,"8.23000","0","1","-","Active","Project Kit","Lighting Kit","-","-","-","-"
https://www.kitronik.co.uk/pdf/2141_deluxe_stereo_amplifier_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2141-JK.jpg,1927-1010-ND,2141-JK,Kitronik Ltd.,3.5MM JACK - DELUXE STEREO AMPLI,31,0,"8.89000","0","1","-","Active","Project Kit","Audio Amplifier","-","-","NJM2073D","-"
https://www.kitronik.co.uk/pdf/2150_vibrobug_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2150.jpg,1927-1015-ND,2150,Kitronik Ltd.,"VIBROBUG KIT, RED",29,0,"9.80000","0","1","-","Active","Project Kit","Motion Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-14639_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14639.jpg,1568-1840-ND,KIT-14639,SparkFun Electronics,UNIGEEK - UNICORN SOLDERING BADG,44,0,"12.19000","0","1","-","Active","Solder","Through Hole Practice","-","-","-","-"
https://www.kitronik.co.uk/pdf/2158_3w_class_d_stereo_amplifier_essentials_2_3.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2158.jpg,1927-1017-ND,2158,Kitronik Ltd.,3W CLASS D STEREO AMPLIFIER,21,0,"17.97000","0","1","-","Active","Project Kit","Audio Amplifier","-","-","PAM8008","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0020_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0020.jpg,1910-1046-ND,PIS-0020,Pi Supply,RASPIO DUINO - LOW COST EASY WA,35,0,"20.29000","0","1","RasPiO® Duino","Active","Starter Kit","MCU","-","-","ATmega328P","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0026_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0026.jpg,1910-1015-ND,PIS-0026,Pi Supply,PI SUPPLY ON/OFF POWER SWITCH FO,98,0,"21.00000","0","1","-","Active","Project Kit","Power","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0027_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0027.jpg,1910-1038-ND,PIS-0027,Pi Supply,BRIGHT PI - BRIGHT WHITE AND IR,64,0,"21.00000","0","1","-","Active","Components","LED Kit","-","-","-","-"
http://www.globalspecialties.com/media/k2/attachments/GSK-060_manual.pdf,-,GSK-060-ND,GSK-060,Global Specialties,MULTI-PURPOSE TIMER 1-180 MINUTE,10,0,"23.80000","0","1","-","Active","Project Kit","Multi Purpose Timer","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/KIT0126_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_KIT0126.jpg,1738-1346-ND,KIT0126,DFRobot,BONE CONDUCTION KIT,17,0,"25.24000","0","1","-","Active","Project Kit","Audio Control","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Kitronik%20PDFs/5603_Web.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_5603.jpg,1927-1065-ND,5603,Kitronik Ltd.,INVENTORS KITS,45,0,"27.17000","0","1","-","Active","Starter Kit","Inventor Kit","micro:bit","Python","-","-"
//media.digikey.com/pdf/Data%20Sheets/Kitronik%20PDFs/5313_Web.pdf,-,1927-5313-ND,5313,Kitronik Ltd.,INVENTORS KIT FOR ARDUINO,18,0,"27.17000","0","1","-","Active","Starter Kit","Inventor Kit","Arduino R3 Shield","Arduino IDE","ATmega328P","Arduino Uno R3"
//media.digikey.com/pdf/Data%20Sheets/TinyCircuits%20PDFs/ASK1015_Web.pdf,//media.digikey.com/Photos/Tiny%20Circuits/MFG_ASK1015.JPG,1832-1056-ND,ASK1015,TinyCircuits,TINYZERO BASIC KIT,15,0,"29.95000","0","1","TinyZero","Active","Starter Kit","Inventor Kit","TinyZero","Arduino IDE","ATSAMD21","TinyZero Processor Board"
http://www.globalspecialties.com/media/k2/attachments/GSK-118_manual.pdf,-,GSK-118-ND,GSK-118,Global Specialties,80 SECOND VOICE RECORDER 5W AMP,8,0,"33.00000","0","1","-","Active","Project Kit","Audio Amplifier","-","-","-","-"
http://mintysynth.com/MintySynth%202.0%20assembly%20manual.pdf,//media.digikey.com/Photos/DFRobot/MFG_DFR0410.jpg,1738-1373-ND,DFR0410,DFRobot,MINTYSYNTH KIT 2.0,8,0,"36.05000","0","1","-","Active","Project Kit","Synth Kit","-","Arduino IDE","ATmega328P","MintySynth"
http://www.globalspecialties.com/media/k2/attachments/GSK-519_manual.pdf,-,GSK-519-ND,GSK-519,Global Specialties,PIR MOTION SENSOR W/ TIMER,7,0,"37.20000","0","1","-","Active","Sensor Kit","Motion Sensor","-","-","-","-"
https://cdn.sparkfun.com/assets/home_page_posts/2/4/1/9/SC-100_REV-H1.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14315.jpg,1568-1738-ND,KIT-14315,SparkFun Electronics,SNAP CIRCUITS JR 100 EXPERIMENTS,16,0,"37.50000","0","1","Snap Circuits","Active","Starter Kit","Inventor Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM417_Web.pdf,-,1778-1254-ND,PIM417,Pimoroni Ltd,6-BUTTON KIT PICADE PLASMA KIT,30,0,"39.62000","0","1","Picade","Active","Starter Kit","Arcade Game Kit","-","Python","-","Picade PCB, Picade X HAT"
//media.digikey.com/pdf/Data%20Sheets/TinyCircuits%20PDFs/ASK1001-R-L_Web.pdf,//media.digikey.com/Photos/Tiny%20Circuits/MFG_ASK1001-R-L.jpg,1832-1000-ND,ASK1001-R-L,TinyCircuits,TINYDUINOBASICKITLITHIUM VERSION,22,0,"39.95000","0","1","TinyDuino","Active","Starter Kit","Inventor Kit","TinyDuino","Arduino IDE","ATmega328P","TinyDuino Processor Board"
http://shop.emscdn.com/catalog/emskits/555/kitv2/555_datasheet_revB.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_EMS-555.jpg,1778-1128-ND,EMS 555,Pimoroni Ltd,THE THREE FIVES KIT: A DISCRETE,27,0,"43.94000","0","1","-","Active","Solder","Through Hole Practice","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-15228_Web.pdf,-,1568-KIT-15228-ND,KIT-15228,SparkFun Electronics,INVENTOR'S KIT FOR MICRO:BIT,20,0,"50.00000","0","1","Sparkfun Inventor Kit (SIK)","Active","Starter Kit","Inventor Kit","micro:bit","Microsoft MakeCode, Python","-","BBC micro:bit"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0561_Web.pdf,-,1910-1017-ND,PIS-0561,Pi Supply,WEB OF THINGS KIT WITH BOOK,25,0,"55.99000","0","1","-","Active","Starter Kit","IoT Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM418_Web.pdf,-,1778-1255-ND,PIM418,Pimoroni Ltd,10-BUTTON KIT PICADE PLASMA KI,25,0,"56.60000","0","1","Picade","Active","Starter Kit","Arcade Game Kit","-","Python","-","Picade PCB, Picade X HAT"
https://cdn.sparkfun.com/assets/home_page_posts/2/4/1/9/EP-130_Manual_REV-C.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14314.jpg,1568-1737-ND,KIT-14314,SparkFun Electronics,130-IN-1 ELECTRONIC PLAYGROUND,33,0,"62.50000","0","1","-","Active","Trainer (Desktop)","-","-","-","-","-"
https://cdn.sparkfun.com/assets/home_page_posts/2/4/1/9/SC-300_REV-H.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14316.jpg,1568-1739-ND,KIT-14316,SparkFun Electronics,SNAP CIRCUITS 300 EXPERIMENTS,13,0,"68.75000","0","1","Snap Circuits","Active","Starter Kit","Inventor Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0583_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0583.jpg,1910-1018-ND,PIS-0583,Pi Supply,FLICK ZERO KIT,25,0,"69.99000","0","1","Flick","Active","Starter Kit","Human Interface","Raspberry Pi pHAT","-","BCM2835","Raspberry Pi Zero"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/TOY0086_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_TOY0086-box.jpg,1738-1350-ND,TOY0086,DFRobot,BOSON STARTER KIT FOR MICRO:BIT(,21,0,"72.10000","0","1","Boson","Active","Starter Kit","Inventor Kit","Boson, micro:bit","-","-","-"
http://expeyes.in/Documents/eyes17-a4.pdf,-,PIS-0943-ND,PIS-0943,Pi Supply,EXPEYES-17: YOUR LABHOME,4,0,"86.79000","0","1","-","Active","Test and Measurement","Oscilloscope","-","Python","-","-"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/Starter_Kit_MultiLanguage_Web.pdf,//media.digikey.com/Photos/Arduino/MFG_STARTER_KIT.jpg,1050-1152-ND,K040007,Arduino,STARTER KIT GERMAN,12,0,"87.89000","0","1","-","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328P","Arduino Uno R3"
https://cdn.sparkfun.com/datasheets/Kits/SIK/SIK_v4_Book_Oct_25_FINAL.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/Kit-14265.jpg,1568-1754-ND,KIT-14265,SparkFun Electronics,INVENTOR KIT ARDUINO V4.0,23,0,"99.95000","0","1","Sparkfun Inventor Kit (SIK)","Active","Starter Kit","Inventor Kit","Arduino R3 Shield","Arduino IDE","ATmega328","SparkFun Redboard"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-14487_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14487.jpg,1568-1727-ND,KIT-14487,SparkFun Electronics,SPECTACLE SOUND KIT,6,0,"100.00000","0","1","-","Active","Starter Kit","Audio Control","-","-","-","-"
https://cdn.sparkfun.com/datasheets/Kits/SIK/SIK_v4_Book_Oct_25_FINAL.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/Kit-14265.jpg,1568-1753-ND,KIT-14418,SparkFun Electronics,INVENTOR KIT ARDUINO UNO V4.0,11,0,"109.95000","0","1","Sparkfun Inventor Kit (SIK)","Active","Starter Kit","Inventor Kit","Arduino R3 Shield","Arduino IDE","ATmega328P","Arduino Uno R3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0559_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0559.jpg,1910-1009-ND,PIS-0559,Pi Supply,JUSTBOOM DAC ZERO KIT,24,0,"111.99000","0","1","JustBoom","Active","Starter Kit","Audio Amplifier","Raspberry Pi pHAT","-","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/BitBay_StakeBox_Web.pdf,//media.digikey.com/photos/Pi-Supply/MFG_PIS-0624.jpg,1910-1087-ND,PIS-0624,Pi Supply,BITBAY STAKEBOX,2,0,"111.99000","0","1","-","Active","Project Kit","Power Supply","Raspberry Pi pHAT","-","-","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Peercoin_StakeBox_Web.pdf,//media.digikey.com/photos/Pi-Supply/MFG_PIS-0629.jpg,1910-1088-ND,PIS-0629,Pi Supply,PEERCOIN STAKEBOX,2,0,"111.99000","0","1","-","Active","Project Kit","Power Supply","Raspberry Pi pHAT","-","-","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Reddcoin_StakeBox_Web.pdf,//media.digikey.com/photos/Pi-Supply/MFG_PIS-0650.jpg,1910-1089-ND,PIS-0650,Pi Supply,REDDCOIN STAKEBOX,2,0,"111.99000","0","1","-","Active","Project Kit","Power Supply","Raspberry Pi pHAT","-","-","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Trezarcoin_StakeBox_Web.pdf,-,1910-1090-ND,PIS-0722,Pi Supply,TREZARCOIN STAKEBOX,2,0,"111.99000","0","1","-","Active","Project Kit","Power Supply","Raspberry Pi pHAT","-","-","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIVX_StakeBox_Web.pdf,-,1910-1091-ND,PIS-0641,Pi Supply,PIVX STAKEBOX,2,0,"111.99000","0","1","-","Active","Project Kit","Power Supply","Raspberry Pi pHAT","-","-","Raspberry Pi 3"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0560_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0560.jpg,1910-1006-ND,PIS-0560,Pi Supply,JUSTBOOM DIGI ZERO KIT,23,0,"125.99000","0","1","JustBoom","Active","Starter Kit","Audio Amplifier","Raspberry Pi pHAT","-","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-15301_Web.pdf,-,1568-KIT-15301-ND,KIT-15301,SparkFun Electronics,MICRO:CLIMATE KIT FOR MICRO:BIT,10,0,"128.75000","0","1","SparkFun","Active","Starter Kit","Climate Kit","micro:bit","Microsoft MakeCode, Python","ATmega328","BBC micro:bit"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM430_Web.pdf,-,1778-PIM430-ND,PIM430,Pimoroni Ltd,PICADE 10-INCH DISPLAY UPGRADE K,4,0,"135.82000","0","1","-","Active","Project Kit","LCD Kit","-","-","-","-"
http://learn.flotil.la/getting-started,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM025.jpg,1778-1096-ND,PIM025,Pimoroni Ltd,FLOTILLA - MEGA TREASURE CHEST S,11,0,"135.84000","0","1","Flotilla","Active","Starter Kit","Inventor Kit","Flotilla","Rockpool","ATmega32U4","Flotilla Dock"
