Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)"
https://www.rohm.com/datasheet/SML-D12U1W,//media.digikey.com/Renders/Rohm%20Renders/Rohm-SMLD12.jpg,SML-D12U1WT86TR-ND,SML-D12U1WT86,Rohm Semiconductor,LED RED DIFFUSED 1608 SMD,42000,0,"0.03565","0","3000","Tape & Reel (TR)","SML-D12","Active","Red","Standard","White","Diffused","63mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","-","Surface Mount","620nm","-","-","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm"
https://www.rohm.com/datasheet/SML-D12U1W,//media.digikey.com/Renders/Rohm%20Renders/Rohm-SMLD12.jpg,SML-D12U1WT86CT-ND,SML-D12U1WT86,Rohm Semiconductor,LED RED DIFFUSED 1608 SMD,53244,0,"0.22000","0","1","Cut Tape (CT)","SML-D12","Active","Red","Standard","White","Diffused","63mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","-","Surface Mount","620nm","-","-","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm"
https://www.rohm.com/datasheet/SML-D12U1W,//media.digikey.com/Renders/Rohm%20Renders/Rohm-SMLD12.jpg,SML-D12U1WT86DKR-ND,SML-D12U1WT86,Rohm Semiconductor,LED RED DIFFUSED 1608 SMD,53244,0,"Digi-Reel","0","1","Digi-Reel®","SML-D12","Active","Red","Standard","White","Diffused","63mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.2V","20mA","-","Surface Mount","620nm","-","-","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-222/LTST-C191KFKT.pdf,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1445-2-ND,LTST-C191KFKT,Lite-On Inc.,LED ORANGE CLEAR SMD,60000,0,"0.03760","0","5000","Tape & Reel (TR)","-","Active","Orange","Standard","Colorless","Clear","90mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","605nm","611nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-222/LTST-C191KFKT.pdf,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1445-1-ND,LTST-C191KFKT,Lite-On Inc.,LED ORANGE CLEAR SMD,70264,0,"0.27000","0","1","Cut Tape (CT)","-","Active","Orange","Standard","Colorless","Clear","90mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","605nm","611nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-222/LTST-C191KFKT.pdf,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1445-6-ND,LTST-C191KFKT,Lite-On Inc.,LED ORANGE CLEAR SMD,70264,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Orange","Standard","Colorless","Clear","90mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","605nm","611nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0186/LTST-C190KFKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190TBKT,LTST-C190KAKT,LTST-C190KFKT.jpg",160-1434-2-ND,LTST-C190KFKT,Lite-On Inc.,LED ORANGE CLEAR CHIP SMD,100000,0,"0.04025","0","4000","Tape & Reel (TR)","-","Active","Orange","Standard","Colorless","Clear","90mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","605nm","611nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0186/LTST-C190KFKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190TBKT,LTST-C190KAKT,LTST-C190KFKT.jpg",160-1434-1-ND,LTST-C190KFKT,Lite-On Inc.,LED ORANGE CLEAR CHIP SMD,105906,0,"0.25000","0","1","Cut Tape (CT)","-","Active","Orange","Standard","Colorless","Clear","90mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","605nm","611nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0186/LTST-C190KFKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190TBKT,LTST-C190KAKT,LTST-C190KFKT.jpg",160-1434-6-ND,LTST-C190KFKT,Lite-On Inc.,LED ORANGE CLEAR CHIP SMD,105906,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Orange","Standard","Colorless","Clear","90mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","605nm","611nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-228/LTST-C191KGKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1446-2-ND,LTST-C191KGKT,Lite-On Inc.,LED GREEN CLEAR SMD,1325000,0,"0.04040","0","5000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","35mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","571nm","574nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-228/LTST-C191KGKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1446-1-ND,LTST-C191KGKT,Lite-On Inc.,LED GREEN CLEAR SMD,1345492,0,"0.29000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","35mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","571nm","574nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-228/LTST-C191KGKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1446-6-ND,LTST-C191KGKT,Lite-On Inc.,LED GREEN CLEAR SMD,1345492,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","35mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","571nm","574nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-223/LTST-C191KRKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1447-2-ND,LTST-C191KRKT,Lite-On Inc.,LED RED CLEAR SMD,910000,0,"0.04040","0","5000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","54mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-223/LTST-C191KRKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1447-1-ND,LTST-C191KRKT,Lite-On Inc.,LED RED CLEAR SMD,929187,0,"0.29000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","54mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-223/LTST-C191KRKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1447-6-ND,LTST-C191KRKT,Lite-On Inc.,LED RED CLEAR SMD,929187,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","54mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-224/LTST-C191KSKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1448-2-ND,LTST-C191KSKT,Lite-On Inc.,LED YELLOW CLEAR SMD,265000,0,"0.04300","0","5000","Tape & Reel (TR)","-","Active","Yellow","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","20mA","130°","Surface Mount","591nm","588nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-224/LTST-C191KSKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1448-1-ND,LTST-C191KSKT,Lite-On Inc.,LED YELLOW CLEAR SMD,270271,0,"0.31000","0","1","Cut Tape (CT)","-","Active","Yellow","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","20mA","130°","Surface Mount","591nm","588nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-224/LTST-C191KSKT.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-C191TGKT.jpg,160-1448-6-ND,LTST-C191KSKT,Lite-On Inc.,LED YELLOW CLEAR SMD,270271,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow","Standard","Colorless","Clear","104mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","20mA","130°","Surface Mount","591nm","588nm","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.65mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-S270GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270CKT,LTST-S270EKT,LTST-S270AKT,LTST-S270YKT,LTST-S270GKT.jpg",160-1475-2-ND,LTST-S270GKT,Lite-On Inc.,LED GREEN CLEAR SMD R/A,424000,0,"0.04301","0","4000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","10mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2.1V","20mA","130°","Surface Mount, Right Angle","569nm","565nm","-","0603 (1608 Metric)","-","1.60mm L x 1.15mm W","0.60mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-S270GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270CKT,LTST-S270EKT,LTST-S270AKT,LTST-S270YKT,LTST-S270GKT.jpg",160-1475-1-ND,LTST-S270GKT,Lite-On Inc.,LED GREEN CLEAR SMD R/A,424991,0,"0.27000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","10mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2.1V","20mA","130°","Surface Mount, Right Angle","569nm","565nm","-","0603 (1608 Metric)","-","1.60mm L x 1.15mm W","0.60mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-S270GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270CKT,LTST-S270EKT,LTST-S270AKT,LTST-S270YKT,LTST-S270GKT.jpg",160-1475-6-ND,LTST-S270GKT,Lite-On Inc.,LED GREEN CLEAR SMD R/A,424991,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","10mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2.1V","20mA","130°","Surface Mount, Right Angle","569nm","565nm","-","0603 (1608 Metric)","-","1.60mm L x 1.15mm W","0.60mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C190GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190AKT,LTST-C190CKT,LTST-C190EKT,LTST-C190GKT,LTST-C190YKT.jpg",160-1183-2-ND,LTST-C190GKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,1256000,0,"0.04324","0","4000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","10mA","130°","Surface Mount","569nm","565nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C190GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190AKT,LTST-C190CKT,LTST-C190EKT,LTST-C190GKT,LTST-C190YKT.jpg",160-1183-1-ND,LTST-C190GKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,1271616,0,"0.27000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","10mA","130°","Surface Mount","569nm","565nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C190GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190AKT,LTST-C190CKT,LTST-C190EKT,LTST-C190GKT,LTST-C190YKT.jpg",160-1183-6-ND,LTST-C190GKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,1271682,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","6mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","10mA","130°","Surface Mount","569nm","565nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-074/LTST-C190KGKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190KGKT,LTST-C190KRKT,LTST-C190KSKT,LTST-C190KYKT.jpg",160-1435-2-ND,LTST-C190KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,1119000,0,"0.04324","0","4000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","35mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","571nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-074/LTST-C190KGKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190KGKT,LTST-C190KRKT,LTST-C190KSKT,LTST-C190KYKT.jpg",160-1435-1-ND,LTST-C190KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,1127338,0,"0.27000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","35mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","571nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-074/LTST-C190KGKT.PDF,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190KGKT,LTST-C190KRKT,LTST-C190KSKT,LTST-C190KYKT.jpg",160-1435-6-ND,LTST-C190KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,1127338,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","35mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","571nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0151/LTST-C190KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190KGKT,LTST-C190KRKT,LTST-C190KSKT,LTST-C190KYKT.jpg",160-1436-2-ND,LTST-C190KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD,392000,0,"0.04324","0","4000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","99mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0151/LTST-C190KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190KGKT,LTST-C190KRKT,LTST-C190KSKT,LTST-C190KYKT.jpg",160-1436-1-ND,LTST-C190KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD,408303,0,"0.27000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","99mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS-22-99-0151/LTST-C190KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C190KGKT,LTST-C190KRKT,LTST-C190KSKT,LTST-C190KYKT.jpg",160-1436-6-ND,LTST-C190KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD,408303,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","99mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","130°","Surface Mount","631nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","0.90mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-226/LTST-S270KGKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270TBKT,LTST-S270KFKT,LTST-S270KGKT.jpg",160-1478-2-ND,LTST-S270KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD R/A,352000,0,"0.04324","0","4000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","45mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2V","20mA","130°","Surface Mount, Right Angle","571nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-226/LTST-S270KGKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270TBKT,LTST-S270KFKT,LTST-S270KGKT.jpg",160-1478-1-ND,LTST-S270KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD R/A,357467,0,"0.27000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","45mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2V","20mA","130°","Surface Mount, Right Angle","571nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-226/LTST-S270KGKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270TBKT,LTST-S270KFKT,LTST-S270KGKT.jpg",160-1478-6-ND,LTST-S270KGKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD R/A,357467,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","45mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2V","20mA","130°","Surface Mount, Right Angle","571nm","574nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-210/LTST-S270KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270KRKT,LTST-S270KSKT.jpg",160-1479-2-ND,LTST-S270KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD R/A,220000,0,"0.04324","0","4000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","54mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2V","20mA","130°","Surface Mount, Right Angle","631nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-210/LTST-S270KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270KRKT,LTST-S270KSKT.jpg",160-1479-1-ND,LTST-S270KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD R/A,220937,0,"0.27000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","54mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2V","20mA","130°","Surface Mount, Right Angle","631nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-210/LTST-S270KRKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-S270KRKT,LTST-S270KSKT.jpg",160-1479-6-ND,LTST-S270KRKT,Lite-On Inc.,LED RED CLEAR CHIP SMD R/A,220937,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","54mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2V","20mA","130°","Surface Mount, Right Angle","631nm","639nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 1.15mm W","0.60mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C171GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C171AKT,LTST-C171CKT,LTST-C171EKT,LTST-C171GKT,LTST-C171YKT.jpg",160-1423-2-ND,LTST-C171GKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,309000,0,"0.04646","0","3000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.1V","20mA","130°","Surface Mount","569nm","565nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C171GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C171AKT,LTST-C171CKT,LTST-C171EKT,LTST-C171GKT,LTST-C171YKT.jpg",160-1423-1-ND,LTST-C171GKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,319103,0,"0.29000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.1V","20mA","130°","Surface Mount","569nm","565nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.90mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-C171GKT.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTST-C171AKT,LTST-C171CKT,LTST-C171EKT,LTST-C171GKT,LTST-C171YKT.jpg",160-1423-6-ND,LTST-C171GKT,Lite-On Inc.,LED GREEN CLEAR CHIP SMD,319103,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Flat Top","1.40mm x 1.25mm","2.1V","20mA","130°","Surface Mount","569nm","565nm","-","0805 (2012 Metric)","Chip LED","2.00mm L x 1.25mm W","0.90mm"
