Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Composition","Diameter","Melting Point","Flux Type","Wire Gauge","Process","Form","Shelf Life","Shelf Life Start","Storage/Refrigeration Temperature"
https://www.kester.com/DesktopModules/Bring2mind/DMX/Download.aspx?Command=Core_Download&EntryId=978&language=en-US&PortalId=0&TabId=96,//media.digikey.com/Photos/Kester%20Photos/24-7068-7623.jpg,KE1897-ND,24-7068-7623,Kester Solder,SOLDER FLUX-CORED/275 .010"" 1LB,23,0,"177.79000","0","1","275","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.010"" (0.25mm)","423 ~ 424°F (217 ~ 218°C)","No-Clean","30 AWG, 33 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1018,-,KE1880-ND,24-6337-9756,Kester Solder,SOLDER FLUX-CORED/285 63/37 .010,17,0,"193.62000","0","1","285","Active","Wire Solder","Sn63Pb37 (63/37)","0.010"" (0.25mm)","361°F (183°C)","Rosin Mildly Activated (RMA)","30 AWG, 33 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
http://www.avenconnect.com/product_sheets/17551LF.pdf,//media.digikey.com/Photos/Aven%20Photos/17551.jpg,243-1360-ND,17551,Aven Tools,SOLDER IN TUBE 1MM 60/40,60,0,"3.06000","0","1","-","Active","Wire Solder","Sn60Pb40 (60/40)","0.039"" (0.99mm)","360°F (180°C)","Rosin Activated (RA)","18 AWG, 19 SWG","Leaded","Tube, 0.71 oz (20g)","60 Months","Date of Manufacture","-"
http://www.avenconnect.com/product_sheets/17551LF.pdf,//media.digikey.com/Photos/Aven%20Photos/17551.jpg,243-1341-ND,17551LF,Aven Tools,SOLDER IN TUBE 1MM LEAD FREE,75,0,"4.25000","0","1","-","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.039"" (0.99mm)","440°F (227°C)","Rosin Activated (RA)","18 AWG, 19 SWG","Lead Free","Tube, 0.71 oz (20g)","60 Months","Date of Manufacture","-"
http://www.avenconnect.com/product_sheets/17552LF.pdf,//media.digikey.com/Photos/Aven%20Photos/17552LF.jpg,243-1361-ND,17552LF,Aven Tools,SOLDER IN TUBE 1.2MM LEAD FREE,29,0,"4.25000","0","1","-","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.047"" (1.19mm)","440°F (227°C)","Rosin Activated (RA)","17 AWG, 18 SWG","Lead Free","Tube, 0.71 oz (20g)","60 Months","Date of Manufacture","-"
http://www.avenconnect.com/product_sheets/17553LF.pdf,//media.digikey.com/Photos/Aven%20Photos/17555.jpg,243-1187-ND,17555,Aven Tools,SOLDER 1MM 100G,56,0,"11.05000","0","1","-","Active","Wire Solder","Sn60Pb40 (60/40)","0.039"" (0.99mm)","360°F (180°C)","Rosin Activated (RA)","18 AWG, 19 SWG","Leaded","Spool, 3.53 oz (100g)","60 Months","Date of Manufacture","-"
http://www.avenconnect.com/product_sheets/17553LF.pdf,//media.digikey.com/Photos/Aven%20Photos/17553.jpg,243-1224-ND,17553,Aven Tools,SOLDER 1.2MM 100G,26,0,"11.05000","0","1","-","Active","Wire Solder","Sn60Pb40 (60/40)","0.047"" (1.19mm)","360°F (180°C)","Rosin Activated (RA)","17 AWG, 18 SWG","Leaded","Spool, 3.53 oz (100g)","60 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2205-25000.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD2205-25000.jpg,SMD2205-25000-ND,SMD2205-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .025"" D,7,0,"16.39000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.025"" (0.64mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2200-25000.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD2200-25000.jpg,SMD2200-25000-ND,SMD2200-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .024"" D,7,0,"16.39000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.024"" (0.61mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2190-25000.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD2190-25000.jpg,SMD2190-25000-ND,SMD2190-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .020"" D,7,0,"16.99000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2165-25000.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD2165-25000.jpg,SMD2165-25000-ND,SMD2165-25000,Chip Quik Inc.,SOLDER SPHERES SN63/PB37 .012"" D,13,0,"20.59000","0","1","SMD2","Active","Solder Sphere","Sn63Pb37 (63/37)","0.012"" (0.31mm)","361°F (183°C)","-","-","Leaded","Jar","24 Months","Date of Manufacture","-"
http://www.chipquik.com/datasheets/SMD2040-25000.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD2040-25000.jpg,SMD2040-25000-ND,SMD2040-25000,Chip Quik Inc.,SOLDER SPHERES SAC305 .020"" DIAM,11,0,"24.19000","0","1","SMD2","Active","Solder Sphere","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","423 ~ 428°F (217 ~ 220°C)","-","-","Lead Free","Jar","24 Months","Date of Manufacture","-"
http://www.mgchemicals.com/downloads/catalogs/Solder%20products%20catalog%20Web.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4898-227G.jpg,473-1132-ND,4898-227G,MG Chemicals,SOLDER RA 60/40 .062"" 1/2 LB,31,0,"29.06000","0","1","4890","Active","Wire Solder","Sn60Pb40 (60/40)","0.062"" (1.57mm)","361 ~ 376°F (183 ~ 191°C)","Rosin Activated (RA)","14 AWG, 16 SWG","Leaded","Spool, 8 oz (227g), 1/2 lb","-","-","-"
http://www.mgchemicals.com/downloads/catalogs/Solder%20products%20catalog%20Web.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_4888-227G.jpg,473-1127-ND,4888-227G,MG Chemicals,SOLDER RA 63/37 .062"" 1/2 LBS,9,0,"29.06000","0","1","4880","Active","Wire Solder","Sn63Pb37 (63/37)","0.062"" (1.57mm)","361°F (183°C)","Rosin Activated (RA)","14 AWG, 16 SWG","Leaded","Spool, 8 oz (227g), 1/2 lb","-","-","-"
http://www.chipquik.com/datasheets/SMDLTLFP60T4.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDLTLFP60T4.JPG,SMDLTLFP60T4-ND,SMDLTLFP60T4,Chip Quik Inc.,SN42/BI57.6/AG0.4 2-PART MIX 60G,11,0,"40.95000","0","1","-","Active","Solder Paste, Two Part Mix","Bi57.6Sn42Ag0.4 (57.6/42/0.4)","-","281°F (138°C)","No-Clean","-","Lead Free","Jar, 2.12 oz (60g)","24 Months","Date of Manufacture","37°F ~ 77°F (3°C ~ 25°C)"
//media.digikey.com/pdf/Data%20Sheets/Kester%20PDFs/44_Global_(14Jun07)[1].pdf,-,KE1114-ND,24-6040-0066,Kester Solder,SOLDER RA FLUX 11AWG 60/40 1LB,46,0,"42.07000","0","1","44","Active","Wire Solder","Sn60Pb40 (60/40)","0.093"" (2.36mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Activated (RA)","11 AWG, 13 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
//media.digikey.com/pdf/Data%20Sheets/ITW%20Chemtronics/S200.pdf,//media.digikey.com/photos/ITW%20Chemtronics%20Photos/S200.jpg,S200-ND,S200,Chemtronics,POCKET SOLDER LEAD-FREE SAC 305,74,0,"43.66000","0","1","SMD2","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.040"" (1.02mm)","423 ~ 424°F (217 ~ 218°C)","Rosin Activated (RA)","18 AWG, 19 SWG","Lead Free","Tube","60 Months","Date of Manufacture","-"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1072,//media.digikey.com/photos/Kester%20Photos/24-6040-0053.jpg,KE1115-ND,24-6040-0053,Kester Solder,SOLDER RA FLUX 16AWG 60/40 1LB,83,0,"43.86000","0","1","44","Active","Wire Solder","Sn60Pb40 (60/40)","0.050"" (1.27mm)","361 ~ 374°F (183 ~ 190°C)","Rosin Activated (RA)","16 AWG, 18 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=958,//media.digikey.com/photos/Kester%20Photos/24-6337-8814.JPG,KE1402-ND,24-6337-8814,Kester Solder,SOLDER NO-CLEAN 16AWG 63/37 1LB,48,0,"44.15000","0","1","245","Active","Wire Solder","Sn63Pb37 (63/37)","0.050"" (1.27mm)","361°F (183°C)","No-Clean","16 AWG, 18 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
https://www.kester.com/downloads?Command=Core_Download&EntryId=1072,//media.digikey.com/photos/Kester%20Photos/24-6337-0061.jpg,KE1100-ND,24-6337-0061,Kester Solder,SOLDER RA 14AWG 63/37 1LB,56,0,"44.21000","0","1","44","Active","Wire Solder","Sn63Pb37 (63/37)","0.062"" (1.57mm)","361°F (183°C)","Rosin Activated (RA)","14 AWG, 16 SWG","Leaded","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
http://www.chipquik.com/datasheets/SMD291SNL60T4.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD291SNL60T4.JPG,SMD291SNL60T4-ND,SMD291SNL60T4,Chip Quik Inc.,SN96.5/AG3.0/CU0.5 2-PRT MIX 60G,6,0,"44.95000","0","1","-","Active","Solder Paste, Two Part Mix","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Jar, 2.12 oz (60g)","24 Months","Date of Manufacture","37°F ~ 77°F (3°C ~ 25°C)"
