Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Positions","Pitch","Outer Dimension","Inner Dimension","Thermal Center Pad","Material"
http://www.chipquik.com/datasheets/IPC0038-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0038-S.JPG,IPC0038-S-ND,IPC0038-S,Chip Quik Inc.,QFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","12","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0143-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0143-S.JPG,IPC0143-S-ND,IPC0143-S,Chip Quik Inc.,QFN-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","16","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","0.106"" L x 0.106"" W (2.70mm x 2.70mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0100-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0100-S.JPG,IPC0100-S-ND,IPC0100-S,Chip Quik Inc.,QFN-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","32","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.236"" W (6.00mm x 6.00mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0068-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0068-S.JPG,PA0068-S-ND,PA0068-S,Chip Quik Inc.,QFN-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","32","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0095-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0095-S.JPG,IPC0095-S-ND,IPC0095-S,Chip Quik Inc.,QFN-36 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","36","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.180"" L x 0.136"" W (4.57mm x 3.45mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0070-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0070-S.JPG,PA0070-S-ND,PA0070-S,Chip Quik Inc.,QFN-40 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","40","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0101-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0101-S.JPG,IPC0101-S-ND,IPC0101-S,Chip Quik Inc.,QFN-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","56","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.354"" L x 0.197"" W (9.00mm x 5.00mm)","0.281"" L x 0.136"" W (7.13mm x 3.45mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0074-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0074-S.JPG,PA0074-S-ND,PA0074-S,Chip Quik Inc.,QFN-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","56","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.315"" L x 0.315"" W (8.00mm x 8.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0033-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0033-S.JPG,IPC0033-S-ND,IPC0033-S,Chip Quik Inc.,QFN-68 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","68","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.303"" L x 0.303"" W (7.70mm x 7.70mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0057-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0057-S.JPG,PA0057-S-ND,PA0057-S,Chip Quik Inc.,QFN-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","8","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0058-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0058-S.JPG,PA0058-S-ND,PA0058-S,Chip Quik Inc.,QFN-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","8","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.197"" L x 0.039"" W (5.00mm x 1.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0028-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0028-S.JPG,PA0028-S-ND,PA0028-S,Chip Quik Inc.,QSOP-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QSOP","16","0.025"" (0.64mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0012-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0012-S.JPG,PA0012-S-ND,PA0012-S,Chip Quik Inc.,SOIC-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOIC","32","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0238-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0238-S.JPG,PA0238-S-ND,PA0238-S,Chip Quik Inc.,SOIC-44 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOIC","44","0.050"" (1.27mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0010-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0010-S.JPG,PA0010-S-ND,PA0010-S,Chip Quik Inc.,SOP-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOP","24","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0142-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0142-S.JPG,IPC0142-S-ND,IPC0142-S,Chip Quik Inc.,SOP-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","SOP","8","0.100"" (2.54mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.374"" L x 0.261"" W (9.50mm x 6.62mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0178-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0178-S.JPG,PA0178-S-ND,PA0178-S,Chip Quik Inc.,SOT-563F STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOT/SC","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.059"" L x 0.047"" W (1.50mm x 1.20mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0015-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0015-S.JPG,PA0015-S-ND,PA0015-S,Chip Quik Inc.,SSOP-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SSOP","8","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0180-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0180-S.JPG,PA0180-S-ND,PA0180-S,Chip Quik Inc.,SUPERSOT-6/TSOT-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOT/SC","6","0.037"" (0.95mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.059"" W (3.00mm x 1.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0185-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0185-S.JPG,PA0185-S-ND,PA0185-S,Chip Quik Inc.,TO-263-5 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TO/DDPAK","5","0.067"" (1.70mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.400"" L x 0.390"" W (10.16mm x 9.91mm)","0.433"" L x 0.394"" W (11.00mm x 10.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0221-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0221-S.JPG,PA0221-S-ND,PA0221-S,Chip Quik Inc.,TQFP-128 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TQFP","128","0.020"" (0.50mm)","1.950"" L x 1.350"" W (49.53mm x 34.29mm)","0.787"" L x 0.551"" W (20.00mm x 14.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0217-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0217-S.JPG,PA0217-S-ND,PA0217-S,Chip Quik Inc.,TSOP-44 II STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","44","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0210-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0210-S.JPG,PA0210-S-ND,PA0210-S,Chip Quik Inc.,TSOP-54 II STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","54","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0001-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0001-S.JPG,IPC0001-S-ND,IPC0001-S,Chip Quik Inc.,QFN-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","8","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.055"" L x 0.047"" W (1.40mm x 1.20mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0116-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0116-S.JPG,PA0116-S-ND,PA0116-S,Chip Quik Inc.,CSP-24/UCSP-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","CSP","24","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.177"" L x 0.138"" W (4.50mm x 3.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0118-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0118-S.JPG,PA0118-S-ND,PA0118-S,Chip Quik Inc.,CSP-48 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","CSP","48","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0104-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0104-S.JPG,IPC0104-S-ND,IPC0104-S,Chip Quik Inc.,DFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","12","0.018"" (0.45mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.079"" W (3.00mm x 2.00mm)","0.094"" L x 0.025"" W (2.39mm x 0.64mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0124-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0124-S.JPG,IPC0124-S-ND,IPC0124-S,Chip Quik Inc.,DFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","12","0.018"" (0.45mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.094"" L x 0.065"" W (2.38mm x 1.65mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0084-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0084-S.JPG,IPC0084-S-ND,IPC0084-S,Chip Quik Inc.,DFN-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","14","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.091"" L x 0.059"" W (2.30mm x 1.50mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0054-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0054-S.JPG,IPC0054-S-ND,IPC0054-S,Chip Quik Inc.,DFN-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","6","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.047"" L x 0.039"" W (1.20mm x 1.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0059-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0059-S.JPG,IPC0059-S-ND,IPC0059-S,Chip Quik Inc.,DFN-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","8","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.051"" L x 0.039"" W (1.30mm x 1.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC030P071-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC030P071-S.JPG,FPC030P071-S-ND,FPC030P071-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","71","0.012"" (0.30mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P050-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P050-S.JPG,FPC040P050-S-ND,FPC040P050-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","50","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","1.016"" L x 0.157"" W (25.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P060-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P060-S.JPG,FPC040P060-S-ND,FPC040P060-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","60","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","1.173"" L x 0.157"" W (29.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P070-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P070-S.JPG,FPC040P070-S-ND,FPC040P070-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","70","0.016"" (0.40mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.331"" L x 0.157"" W (33.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC050P020-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC050P020-S.JPG,FPC050P020-S-ND,FPC050P020-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","20","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.701"" L x 0.157"" W (17.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC050P050-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC050P050-S.JPG,FPC050P050-S-ND,FPC050P050-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","50","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","1.291"" L x 0.157"" W (32.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC050P070-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC050P070-S.JPG,FPC050P070-S-ND,FPC050P070-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","70","0.020"" (0.50mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.685"" L x 0.157"" W (42.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC080P010-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC080P010-S.JPG,FPC080P010-S-ND,FPC080P010-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","10","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.618"" L x 0.157"" W (15.70mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC080P020-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC080P020-S.JPG,FPC080P020-S-ND,FPC080P020-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","20","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.933"" L x 0.157"" W (23.70mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0116-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0116-S.JPG,IPC0116-S-ND,IPC0116-S,Chip Quik Inc.,HSOP-30 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","HSOP","30","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.630"" L x 0.433"" W (16.00mm x 11.00mm)","0.630"" L x 0.270"" W (16.00mm x 6.85mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0103-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0103-S.JPG,IPC0103-S-ND,IPC0103-S,Chip Quik Inc.,LGA-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","LGA","10","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.118"" W (5.00mm x 3.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0096-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0096-S.JPG,IPC0096-S-ND,IPC0096-S,Chip Quik Inc.,LGA-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","LGA","12","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.079"" L x 0.079"" W (2.00mm x 2.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0090-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0090-S.JPG,IPC0090-S-ND,IPC0090-S,Chip Quik Inc.,LGA-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","LGA","12","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0098-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0098-S.JPG,IPC0098-S-ND,IPC0098-S,Chip Quik Inc.,LGA-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","LGA","28","0.022"" (0.55mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0140-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0140-S.JPG,PA0140-S-ND,PA0140-S,Chip Quik Inc.,LLP-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LLP","24","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.157"" W (5.00mm x 4.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0203-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0203-S.JPG,PA0203-S-ND,PA0203-S,Chip Quik Inc.,LQFP-112 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","LQFP","112","0.026"" (0.65mm)","1.950"" L x 1.350"" W (49.53mm x 34.29mm)","0.787"" L x 0.787"" W (20.00mm x 20.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0053-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0053-S.JPG,PA0053-S-ND,PA0053-S,Chip Quik Inc.,MLP/MLF-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MLP/MLF","16","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0054-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0054-S.JPG,PA0054-S-ND,PA0054-S,Chip Quik Inc.,MLP/MLF-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MLP/MLF","20","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0104-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0104-S.JPG,PA0104-S-ND,PA0104-S,Chip Quik Inc.,MQFP-52/TQFP-52/LQFP-52 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","MQFP","52","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0173-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0173-S.JPG,PA0173-S-ND,PA0173-S,Chip Quik Inc.,PSOP-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","PSOP","8","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.194"" L x 0.155"" W (4.93mm x 3.94mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0004-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0004-S.JPG,IPC0004-S-ND,IPC0004-S,Chip Quik Inc.,QFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","12","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","0.110"" L x 0.062"" W (2.80mm x 1.58mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0003-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0003-S.JPG,IPC0003-S-ND,IPC0003-S,Chip Quik Inc.,QFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","12","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","0.083"" L x 0.083"" W (2.10mm x 2.10mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0039-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0039-S.JPG,IPC0039-S-ND,IPC0039-S,Chip Quik Inc.,QFN-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","16","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.102"" L x 0.071"" W (2.60mm x 1.80mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0110-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0110-S.JPG,IPC0110-S-ND,IPC0110-S,Chip Quik Inc.,QFN-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","16","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.138"" L x 0.138"" W (3.50mm x 3.50mm)","0.084"" L x 0.084"" W (2.14mm x 2.14mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0062-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0062-S.JPG,PA0062-S-ND,PA0062-S,Chip Quik Inc.,QFN-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","16","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0040-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0040-S.JPG,IPC0040-S-ND,IPC0040-S,Chip Quik Inc.,QFN-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","20","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.126"" L x 0.071"" W (3.20mm x 1.80mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0010-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0010-S.JPG,IPC0010-S-ND,IPC0010-S,Chip Quik Inc.,QFN-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","20","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.104"" L x 0.065"" W (2.65mm x 1.65mm)","Stainless Steel"
