Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Abrasive Material","Abrasive Grade","Abrasive Grit","Micron Size","Color","Width","Length","Diameter","Applications"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159799-ND,61500028073,3M,CUT&POLISH UNITIZED WHEEL 5A FIN,80,0,"6.11000","0","1","Scotch-Brite™","Active","Unitized Wheel","Aluminum Oxide","Fine","-","-","Tan","0.25"" (6.35mm)","-","1.50"" (38.10mm)","Deburring, Finishing, Polishing"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159766-ND,61500010113,3M,CUT&POLISH UNITIZED WHEEL 7A MED,60,0,"6.12000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159827-ND,61500039641,3M,CUT&POLISH UNITIZED WHEEL 7A MED,60,0,"6.12000","0","1","Scotch-Brite™","Active","Unitized Wheel","Aluminum Oxide","Medium","-","-","Tan","0.12"" (3.05mm)","-","2.00"" (50.80mm)","Deburring, Finishing, Polishing"
-,//media.digikey.com/Photos/3M%20Photos/MFG_61500298858.jpg,3M160420-ND,61500298858,3M,EXL UNITIZD MNT PNT W185X1/8"" 8A,100,0,"6.23000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
-,-,3M160419-ND,61500298841,3M,EXL UNITIZD MNT PNT W185X1/8"" 8A,50,0,"6.23000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20red.jpg,3M160010-ND,61500121100,3M,SURFACE DISC 6""XNH A MED,50,0,"6.25000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20teal.jpg,3M160015-ND,61500121159,3M,SURFACE DISC 6""XNH A VFN,50,0,"6.25000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20whl%20gray.jpg,3M159930-ND,61500083458,3M,EXL UNITIZED WHEEL 1X1"" 6S FIN,46,0,"6.25000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500057833.jpg,3M159863-ND,61500057833,3M,EXL UNITIZED WHEEL 1X1"" 8A CRS,50,0,"6.36000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500295185.jpg,3M160382-ND,61500295185,3M,CROSS BUFF HIGH STRENGTH A MED,100,0,"6.52000","0","1","Scotch-Brite™","Active","Cross Buff","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/926868O/3mtm-industrial-products-for-metalworking-catalog.pdf,-,3M160700-ND,83487,3M,GREEN CORPS CUT-OFF WHEEL,50,0,"6.54000","0","1","-","Active","Cut-Off Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500292xxx.jpg,3M160360-ND,61500292539,3M,LT GRIND & BLEND DISC 5"" A CRS,50,0,"6.63000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_615001%20Disc.jpg,3M160154-ND,61500129954,3M,BRISTLE DISC 1X5/8"" 120,80,0,"6.66000","0","1","*","Active","Bristle Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500292059.jpg,3M160353-ND,61500292059,3M,BRISTLE DISC 07540 1"" 36 GRADE,36,0,"6.66000","0","1","*","Active","Bristle Disc","-","-","-","-","-","-","-","-","-"
-,-,3M160413-ND,61500298767,3M,EXL UNITIZD MNT PNT B121X1/8"" 8A,50,0,"6.76000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
-,-,3M160414-ND,61500298775,3M,EXL UNITIZD MNT PNT B121X1/8"" 8A,50,0,"6.76000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
-,-,3M161152-ND,DP-UR-2""X1/4""-NH 4C MED+,3M,SCOTCH-BRITE ROLOC DEBURR AND FI,60,0,"6.79000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500094026.jpg,3M160223-ND,61500149895,3M,HI STRNGTH DISC 6X1/2"" A MED,40,0,"6.79000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_production%20clean%20finish%20disc%20red.jpg,3M160286-ND,61500176799,3M,PRODUCTION CLEAN&FINISH DISC 8"",40,0,"6.88000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_star%20intro%20pack%20part%20no%20944.jpg,3M160195-ND,61500139508,3M,STAR 3"" A VFN LS 25 PER PKG,75,0,"6.99000","0","1","*","Active","Star Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_615001394xx.jpg,3M160192-ND,61500139458,3M,STAR 3"" A CRS LS 25 PER PKG,50,0,"6.99000","0","1","*","Active","Star Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500292xxx-red.jpg,3M160366-ND,61500292620,3M,LT GRIND & BLEND DISC 5"" A CRS,50,0,"7.07000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_GB-Dx.jpg,3M160367-ND,61500292638,3M,LT GRIND & BLEND DISC 5"" A CRS,50,0,"7.07000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20brown.jpg,3M160012-ND,61500121126,3M,SURFACE DISC 6""XNH A CRS,50,0,"7.12000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159759-ND,61500002276,3M,CUT&POLISH UNITIZED WHEEL 7A MED,60,0,"7.20000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159828-ND,61500039658,3M,CUT&POLISH UNITIZED WHEEL 7A MED,60,0,"7.20000","0","1","Scotch-Brite™","Active","Unitized Wheel","Aluminum Oxide","Medium","-","-","Tan","0.25"" (6.35mm)","-","2.00"" (50.80mm)","Deburring, Finishing, Polishing"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M160429-ND,61821201086,3M,CUT&POLISH UNITIZED WHEEL 5A FIN,60,0,"7.20000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500099xxx.jpg,3M159953-ND,61500099314,3M,EXL UNITIZED WHEEL TR 2"" 8A CRS,60,0,"7.21000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500099xxx.jpg,3M159951-ND,61500099298,3M,EXL UNITIZED WHEEL TR 2"" 8A MED,30,0,"7.21000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%207in%20red.jpg,3M160007-ND,61500121068,3M,SURFACE DISC 7""XNH A MED,75,0,"7.39000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%207in%20teal.jpg,3M160016-ND,61500121167,3M,SURFACE DISC 7""XNH A VFN,50,0,"7.39000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%207in%20red.jpg,3M160259-ND,61500152238,3M,SURFACE DISC 7""XNH A MED 1=1PC,30,0,"7.39000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
-,-,3M161153-ND,DP-UR-2""X1/4""-NH 6C MED+,3M,SCOTCH-BRITE ROLOC DEBURR AND FI,60,0,"7.40000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20med%201234%20red.jpg,3M159889-ND,61500072691,3M,SURFACE BELT 1/2X18"" A MED,54,0,"7.43000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159754-ND,61500000775,3M,CUT&POLISH UNITIZED WHEEL 7A MED,50,0,"7.43000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159755-ND,61500000783,3M,CUT&POLISH UNITIZED WHEEL 7A CRS,50,0,"7.43000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M160428-ND,61821201060,3M,CUT&POLISH UNITIZED WHEEL 5A FIN,50,0,"7.43000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_sc%20belt%20a%20vfn%201234%20teal.jpg,3M159888-ND,61500072683,3M,SURFACE BELT 1/2X18"" A VFN,40,0,"7.43000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20cross%201234%20brn.jpg,3M159890-ND,61500072709,3M,SURFACE BELT 1/2X18"" A CRS,40,0,"7.43000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
-,-,3M160415-ND,61500298783,3M,EXL UNITIZED MNT PNT B52X1/8"" 8A,50,0,"7.45000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
-,-,3M160416-ND,61500298791,3M,EXL UNITIZED MNT PNT B52X1/8"" 8A,50,0,"7.45000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20med%201234%20red.jpg,3M159963-ND,61500103298,3M,SURFACE BELT 1/2X12"" A MED,40,0,"7.59000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20cross%201234%20brn.jpg,3M160078-ND,61500125697,3M,SURFACE BELT 1/2X12"" A CRS,40,0,"7.59000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_sc%20belt%20a%20vfn%201234%20teal.jpg,3M160079-ND,61500125705,3M,SURFACE BELT 1/2X12"" A VFN,40,0,"7.59000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_615002950xx-purple.jpg,3M160377-ND,61500295045,3M,HS BLEND & FINISH DISC 6"" A MED,100,0,"7.63000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/811508O/scotch-britetm-rapid-cut-unitized-wheels-brochure.pdf,//media.digikey.com/Photos/3M%20Photos/RC-UR-2%5E-NH-9C-CRS+.jpg,3M162035-ND,RC-UR-2""-NH 9C CRS+,3M,SCOTCH-BRITE ROLOC RAPID CUT UNI,60,0,"7.63000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_scotch-brite-exl-unitized-wheel.jpg,3M160047-ND,61500122496,3M,EXL UNITIZED WHEEL 2"" 2S FIN,30,0,"7.71000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20med%201234%20red.jpg,3M159891-ND,61500072717,3M,SURFACE BELT 1/2X24"" A MED,60,0,"7.87000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_sc%20belt%20a%20vfn%201234%20teal.jpg,3M159892-ND,61500072725,3M,SURFACE BELT 1/2X24"" A VFN,40,0,"7.87000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20cross%201234%20brn.jpg,3M159893-ND,61500072733,3M,SURFACE BELT 1/2X24"" A CRS,40,0,"7.87000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20med.jpg,3M160390-ND,61500295821,3M,DURABLE FLEX BELT 1/2X12"" A MED,40,0,"7.89000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20fine.jpg,3M160396-ND,61500295904,3M,DURABLE FLEX BELT 1/2X12"" A FIN,40,0,"7.89000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20a.jpg,3M160401-ND,61500295987,3M,DURABLE FLEX BELT 1/2X12"" A CRS,40,0,"7.89000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20disc%20brown.jpg,3M160003-ND,61500120896,3M,CUT & POLISH DISC 6X1/2"" A MED,100,0,"7.93000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500072675.jpg,3M159887-ND,61500072675,3M,SURFACE BELT 1/2X18"" S SFN,40,0,"8.07000","0","1","Scotch-Brite™","Active","Belt","Aluminum Oxide","Super Fine","-","-","Gray","0.50"" (12.70mm)","-","-","Cleaning, Deburring, Finishing, Grinding"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20med.jpg,3M160391-ND,61500295839,3M,DURABLE FLEX BELT 1/2X18"" A MED,30,0,"8.38000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20fine.jpg,3M160397-ND,61500295912,3M,DURABLE FLEX BELT 1/2X18"" A FIN,30,0,"8.38000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20a.jpg,3M160402-ND,61500295995,3M,DURABLE FLEX BELT 1/2X18"" A CRS,30,0,"8.38000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_1985.jpg,3M158116-ND,01985,3M,GREEN CORPS CUT-OFF WHEEL,100,0,"8.41000","0","1","-","Active","Cut-Off Wheel","-","-","-","-","-","-","-","-","-"
-,-,3M158117-ND,01986,3M,GREEN CORPS CUT-OFF WHEEL,50,0,"8.41000","0","1","-","Active","Cut-Off Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%207%20in.jpg,3M159778-ND,61500014222,3M,SURFACE DISC 7""XNH A CRS,75,0,"8.42000","0","1","Scotch-Brite™","Active","Disc","Aluminum Oxide","Coarse","-","-","Brown","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%207%20in.jpg,3M160258-ND,61500152220,3M,SURFACE DISC 7""XNH A CRS 1=1PC,30,0,"8.42000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500085404.jpg,3M159940-ND,61500085404,3M,EXL UNITIZED WHEEL 3"" 2A MED,60,0,"8.63000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20untitized%20wheel.jpg,3M159881-ND,61500070372,3M,EXL UNITIZED WHEEL 3"" 2S FIN,40,0,"8.63000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Scotch-Brite_Clean&Strip_XT_ProDisc_Ds.pdf,-,3M162779-ND,00638060215418,3M,CLEAN & STRIP XT PRO DISC,40,0,"8.68000","0","1","Scotch-Brite™","Active","Disc","Silicon Carbide","Extra Coarse","-","-","Purple","-","-","3.00"" (76.20mm)","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Scotch-Brite_Clean&Strip_XT_ProDisc_Ds.pdf,-,00638060215401-ND,00638060215401,3M,CLEAN & STRIP XT PRO DISC,30,0,"8.68000","0","1","Scotch-Brite™","Active","Disc","Silicon Carbide","Extra Coarse","-","-","Purple","-","-","3.00"" (76.20mm)","-"
http://multimedia.3m.com/mws/media/245184O/3mtm-diamond-lapping-film-600x-series.pdf,//media.digikey.com/Photos/3M%20Photos/6MIC%203M661X%20DLF%203MIL%205%20IN.JPG,3M10766-ND,6MIC 3M661X DLF 3MIL 5 IN,3M,LAPPING FILM DIAMOND 5"",27,0,"8.76000","0","1","661X","Active","Lapping Film","Diamond","-","-","6µ","Brown","-","-","5.00"" (127.00mm)","Fiber Optic Connector Polishing"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/88755_Ds.pdf,-,3M160770-ND,88755,3M,GREEN CORPS CUT-OFF WHEEL,40,0,"8.77000","0","1","-","Active","Cut-Off Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20med.jpg,3M160392-ND,61500295847,3M,DURABLE FLEX BELT 1/2X24"" A MED,100,0,"8.89000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20fine.jpg,3M160398-ND,61500295920,3M,DURABLE FLEX BELT 1/2X24"" A FIN,40,0,"8.89000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20a.jpg,3M160403-ND,61500296001,3M,DURABLE FLEX BELT 1/2X24"" A CRS,40,0,"8.89000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M158510-ND,14623,3M,FLAP WHEEL TYPE 83 244D,30,0,"8.92000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M158511-ND,14624,3M,FLAP WHEEL TYPE 83 244D,30,0,"8.92000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M158512-ND,14625,3M,FLAP WHEEL TYPE 83 244D,30,0,"8.92000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M158508-ND,14576,3M,FLAP WHEEL TYPE 84 244D,30,0,"8.92000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
-,-,3M159979-ND,61500112638,3M,SE SURFACE BELT 1/2X18"" A CRS,40,0,"8.97000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,-,3M159882-ND,61500070380,3M,EXL UNITIZED WHEEL 3"" 4A FIN,40,0,"9.23000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%203in.jpg,3M159946-ND,61500099223,3M,EXL UNITIZED WHEEL TR 3"" 2S FIN,30,0,"9.23000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,-,3M159948-ND,61500099249,3M,EXL UNITIZED WHEEL TR 3"" 2A MED,30,0,"9.23000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_coating%20removal%20disc4%20blk.jpg,3M159986-ND,61500119344,3M,COATING REMOVAL DISC TR 3"" S XCS,40,0,"9.27000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/photos/3M%20Photos/28584.JPG,3M162524-ND,28584,3M,FINESSE-IT ROLOC SANDING PAD,100,0,"9.28000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/524507O/3mtm-power-tools-abrasives-and-accessories-catalog.pdf,-,3M162519-ND,2345,3M,FINESSE-IT ROLOC SNDNGPAD 1=1PC,40,0,"9.28000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500057445.jpg,3M159858-ND,61500057445,3M,EXL UNITIZED WHEEL 3"" 2S FIN,80,0,"9.40000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500079589.jpg,3M159921-ND,61500079589,3M,EXL UNITIZED WHEEL 3"" 2A MED,40,0,"9.40000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
