Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Filter Order","Technology","Number of Channels","Center / Cutoff Frequency","Attenuation Value","Resistance - Channel (Ohms)","Current","Values","ESD Protection","Operating Temperature","Applications","Voltage - Rated","Mounting Type","Package / Case","Size / Dimension","Height"
http://www.ctscorp.com/wp-content/uploads/2016/01/4205-001.pdf,//media.digikey.com/photos/CTS%20Photos/4205-001LF.JPG,410-1083-ND,4205-001LF,Tusonix a Subsidiary of CTS Electronic Components,FILTER LC(PI) 1500PF CHASSIS,526,0,"8.64000","0","1","Bulk","4200","Active","Low Pass","3rd","LC (Pi)","1","-","35dB @ 100MHz","-","15A","C = 1500pF","No","-55°C ~ 125°C","Data Lines for Mobile Devices","125V","Chassis Mount","Axial, Bushing","0.187"" Dia x 0.200"" L (4.75mm x 5.08mm)","-"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/104M06QC22.jpg,338-2581-ND,104M06QC100,Cornell Dubilier Electronics (CDE),FILTER RC 100 OHM/0.1UF TH,1766,10000,"8.98000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","100","-","R = 100Ohms, C = 0.1µF","No","-55°C ~ 85°C","General Purpose","600V","Through Hole","Radial","1.079"" L x 0.390"" W (27.40mm x 9.90mm)","0.911"" (23.15mm)"
http://www.cde.com/resources/catalogs/Q-QRL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/104M06QC22.jpg,338-3484-ND,104M48QH39,Cornell Dubilier Electronics (CDE),FILTER RC 39 OHM/0.1UF TH,172,0,"39.45000","0","1","Bulk","Quencharc®","Active","Low Pass","1st","RC","1","-","-","39","-","R = 39Ohms, C = 0.1µF","No","-55°C ~ 85°C","General Purpose","1200V (1.2kV)","Through Hole","Radial","1.598"" L x 0.642"" W (40.60mm x 16.30mm)","1.039"" (26.40mm)"
https://www.tdk-electronics.tdk.com/inf/30/db/emc_2014/B85321.pdf,//media.digikey.com/Photos/Epcos%20Photos/B85321A2502W160.jpg,495-4493-ND,B85321A2502W160,EPCOS (TDK),FILTER 2500PF TH,558,0,"92.22000","0","1","Tray","B85321","Active","Low Pass","-","-","1","-","25dB @ 10MHz","-","16A","C = 2500pF","No","-40°C ~ 85°C","General Purpose","600V","Through Hole","Axial - Threaded Terminals","-","-"
https://assets.nexperia.com/documents/data-sheet/IP4256CZ3-M_CZ5-W_CZ6-F.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT-665.jpg,1727-4718-2-ND,"IP4256CZ5-W,115",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/19PF SMD,76000,0,"0.07174","0","4000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","2","-","20dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 19pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","SOT-665","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.024"" (0.60mm)"
https://assets.nexperia.com/documents/data-sheet/IP4256CZ3-M_CZ5-W_CZ6-F.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT-665.jpg,1727-4718-1-ND,"IP4256CZ5-W,115",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/19PF SMD,77337,0,"0.16000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","2","-","20dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 19pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","SOT-665","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.024"" (0.60mm)"
https://assets.nexperia.com/documents/data-sheet/IP4256CZ3-M_CZ5-W_CZ6-F.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT-665.jpg,1727-4718-6-ND,"IP4256CZ5-W,115",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/19PF SMD,77337,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","2","-","20dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 19pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","SOT-665","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.024"" (0.60mm)"
https://www.murata.com/en-eu/products/productdata/8796731277342/ENFD0006.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-6957-2-ND,NFL21SP157X1C3D,Murata Electronics North America,FILTER LC(PI) 128NH/28PF SMD,4000,0,"0.13277","0","4000","Tape & Reel (TR)","EMIFIL®, NFL21","Active","Low Pass","3rd","LC (Pi)","1","150MHz (Cutoff)","-","-","200mA","L = 128nH, C = 28pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://www.murata.com/en-eu/products/productdata/8796731277342/ENFD0006.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-6957-1-ND,NFL21SP157X1C3D,Murata Electronics North America,FILTER LC(PI) 128NH/28PF SMD,5718,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, NFL21","Active","Low Pass","3rd","LC (Pi)","1","150MHz (Cutoff)","-","-","200mA","L = 128nH, C = 28pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://www.murata.com/en-eu/products/productdata/8796731277342/ENFD0006.pdf,//media.digikey.com/photos/Murata%20Photos/NFL21S%20SERIES.jpg,490-6957-6-ND,NFL21SP157X1C3D,Murata Electronics North America,FILTER LC(PI) 128NH/28PF SMD,5718,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFL21","Active","Low Pass","3rd","LC (Pi)","1","150MHz (Cutoff)","-","-","200mA","L = 128nH, C = 28pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
http://www.onsemi.com/pub/Collateral/NUF2030XV6-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-563-6_463A.jpg,NUF2042XV6T1GOSTR-ND,NUF2042XV6T1G,ON Semiconductor,FILTER RC(PI) 22 OHM/42PF SMD,16000,0,"0.13600","0","4000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","3","-","-","22","-","R = 22Ohms, C = 42pF (Total)","Yes","-55°C ~ 125°C","USB","-","Surface Mount","SOT-563, SOT-666","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.024"" (0.60mm)"
http://www.onsemi.com/pub/Collateral/NUF2030XV6-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-563-6_463A.jpg,NUF2042XV6T1GOSCT-ND,NUF2042XV6T1G,ON Semiconductor,FILTER RC(PI) 22 OHM/42PF SMD,16578,0,"0.31000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","3","-","-","22","-","R = 22Ohms, C = 42pF (Total)","Yes","-55°C ~ 125°C","USB","-","Surface Mount","SOT-563, SOT-666","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.024"" (0.60mm)"
http://www.onsemi.com/pub/Collateral/NUF2030XV6-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-563-6_463A.jpg,NUF2042XV6T1GOSDKR-ND,NUF2042XV6T1G,ON Semiconductor,FILTER RC(PI) 22 OHM/42PF SMD,16578,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","3","-","-","22","-","R = 22Ohms, C = 42pF (Total)","Yes","-55°C ~ 125°C","USB","-","Surface Mount","SOT-563, SOT-666","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.024"" (0.60mm)"
https://www.murata.com/en-us/products/productdata/8796771614750/ENFF0031.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9803-3-ND,DSS1NB32A223Q91A,Murata Electronics North America,FILTER LC(T) 0.022UF TH,4500,0,"0.14030","0","1500","Tape & Box (TB)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 0.022µF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
https://www.murata.com/en-us/products/productdata/8796771614750/ENFF0031.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9803-1-ND,DSS1NB32A223Q91A,Murata Electronics North America,FILTER LC(T) 0.022UF TH,5161,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 0.022µF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
https://www.murata.com/en-us/products/productdata/8796771614750/ENFF0031.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9797-3-ND,DSS1NB32A222Q91A,Murata Electronics North America,FILTER LC(T) 2200PF TH,3000,0,"0.14030","0","1500","Tape & Box (TB)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 2200pF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
https://www.murata.com/en-us/products/productdata/8796771614750/ENFF0031.pdf,//media.digikey.com/Photos/Murata%20Photos/DSS1%20SERIES.jpg,490-9797-1-ND,DSS1NB32A222Q91A,Murata Electronics North America,FILTER LC(T) 2200PF TH,4505,0,"0.30000","0","1","Cut Tape (CT)","EMIFIL®, DSS1","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 2200pF","No","-40°C ~ 85°C","General Purpose","100V","Through Hole","Radial - 3 Leads","0.335"" L x 0.138"" W (8.50mm x 3.50mm)","0.295"" (7.50mm)"
http://www.onsemi.cn/pub_link/Collateral/NUF6401-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/12-TDFN_506AD.jpg,NUF6401MNT1GOSTR-ND,NUF6401MNT1G,ON Semiconductor,FILTER RC(PI) 100 OHM/17PF SMD,15000,0,"0.15300","0","3000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","6","110MHz (Cutoff)","-30dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 17pF","Yes","-45°C ~ 105°C","Data Lines for Mobile Devices","-","Surface Mount","12-VFDFN Exposed Pad","0.118"" L x 0.053"" W (3.00mm x 1.35mm)","0.039"" (1.00mm)"
http://www.onsemi.cn/pub_link/Collateral/NUF6401-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/12-TDFN_506AD.jpg,NUF6401MNT1GOSCT-ND,NUF6401MNT1G,ON Semiconductor,FILTER RC(PI) 100 OHM/17PF SMD,15139,0,"0.35000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","6","110MHz (Cutoff)","-30dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 17pF","Yes","-45°C ~ 105°C","Data Lines for Mobile Devices","-","Surface Mount","12-VFDFN Exposed Pad","0.118"" L x 0.053"" W (3.00mm x 1.35mm)","0.039"" (1.00mm)"
http://www.onsemi.cn/pub_link/Collateral/NUF6401-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/12-TDFN_506AD.jpg,NUF6401MNT1GOSDKR-ND,NUF6401MNT1G,ON Semiconductor,FILTER RC(PI) 100 OHM/17PF SMD,15139,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","6","110MHz (Cutoff)","-30dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 17pF","Yes","-45°C ~ 105°C","Data Lines for Mobile Devices","-","Surface Mount","12-VFDFN Exposed Pad","0.118"" L x 0.053"" W (3.00mm x 1.35mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6197-2-ND,MEM2012S101RT001,TDK Corporation,FILTER LC(T) 100MHZ SMD,8000,0,"0.17000","0","4000","Tape & Reel (TR)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","100MHz (Cutoff)","30dB @ 400MHz ~ 2GHz","-","250mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6197-1-ND,MEM2012S101RT001,TDK Corporation,FILTER LC(T) 100MHZ SMD,9772,0,"0.39000","0","1","Cut Tape (CT)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","100MHz (Cutoff)","30dB @ 400MHz ~ 2GHz","-","250mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6197-6-ND,MEM2012S101RT001,TDK Corporation,FILTER LC(T) 100MHZ SMD,9772,0,"Digi-Reel","0","1","Digi-Reel®","MEM","Active","Low Pass","3rd","LC (T-Type)","1","100MHz (Cutoff)","30dB @ 400MHz ~ 2GHz","-","250mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6200-2-ND,MEM2012S35R0T001,TDK Corporation,FILTER LC(T) 35MHZ SMD,4000,0,"0.17000","0","4000","Tape & Reel (TR)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","35MHz (Cutoff)","30dB @ 90MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6200-1-ND,MEM2012S35R0T001,TDK Corporation,FILTER LC(T) 35MHZ SMD,5283,0,"0.39000","0","1","Cut Tape (CT)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","35MHz (Cutoff)","30dB @ 90MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012s_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_MEM2012S.jpg,445-6200-6-ND,MEM2012S35R0T001,TDK Corporation,FILTER LC(T) 35MHZ SMD,5283,0,"Digi-Reel","0","1","Digi-Reel®","MEM","Active","Low Pass","3rd","LC (T-Type)","1","35MHz (Cutoff)","30dB @ 90MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem1608d_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM%20Series%200603.jpg,445-8957-2-ND,MEM1608D201RT001,TDK Corporation,FILTER LC(T) 200MHZ SMD,4000,0,"0.17000","0","4000","Tape & Reel (TR)","MEM","Active","Low Pass","2nd","LC (T-Type)","1","200MHz (Cutoff)","-","-","200mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","6.3V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem1608d_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM%20Series%200603.jpg,445-8957-1-ND,MEM1608D201RT001,TDK Corporation,FILTER LC(T) 200MHZ SMD,4760,0,"0.39000","0","1","Cut Tape (CT)","MEM","Active","Low Pass","2nd","LC (T-Type)","1","200MHz (Cutoff)","-","-","200mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","6.3V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem1608d_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM%20Series%200603.jpg,445-8957-6-ND,MEM1608D201RT001,TDK Corporation,FILTER LC(T) 200MHZ SMD,4760,0,"Digi-Reel","0","1","Digi-Reel®","MEM","Active","Low Pass","2nd","LC (T-Type)","1","200MHz (Cutoff)","-","-","200mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","6.3V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-UFDFN.jpg,1727-1267-2-ND,"IP4252CZ8-4-TTL,13",Nexperia USA Inc.,FILTER RC(PI) 40 OHM/12PF SMD,92000,0,"0.19006","0","4000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","4","-","12dB @ 800MHz ~ 3GHz","40","-","R = 40Ohms, C = 12pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-UFDFN.jpg,1727-1267-1-ND,"IP4252CZ8-4-TTL,13",Nexperia USA Inc.,FILTER RC(PI) 40 OHM/12PF SMD,94385,0,"0.43000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","4","-","12dB @ 800MHz ~ 3GHz","40","-","R = 40Ohms, C = 12pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-UFDFN.jpg,1727-1267-6-ND,"IP4252CZ8-4-TTL,13",Nexperia USA Inc.,FILTER RC(PI) 40 OHM/12PF SMD,94385,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","4","-","12dB @ 800MHz ~ 3GHz","40","-","R = 40Ohms, C = 12pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.022"" (0.55mm)"
http://www.onsemi.com/pub/Collateral/NUF2221W1T2-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,NUF2221W1T2GOSTR-ND,NUF2221W1T2G,ON Semiconductor,FILTER RC(PI) 22 OHM/42PF SMD,6000,0,"0.19550","0","3000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","3","-","-","22","-","R = 22Ohms, C = 42pF (Total)","Yes","-55°C ~ 125°C","USB","-","Surface Mount","6-TSSOP, SC-88, SOT-363","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.043"" (1.09mm)"
http://www.onsemi.com/pub/Collateral/NUF2221W1T2-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,NUF2221W1T2GOSCT-ND,NUF2221W1T2G,ON Semiconductor,FILTER RC(PI) 22 OHM/42PF SMD,7265,0,"0.44000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","3","-","-","22","-","R = 22Ohms, C = 42pF (Total)","Yes","-55°C ~ 125°C","USB","-","Surface Mount","6-TSSOP, SC-88, SOT-363","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.043"" (1.09mm)"
http://www.onsemi.com/pub/Collateral/NUF2221W1T2-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,NUF2221W1T2GOSDKR-ND,NUF2221W1T2G,ON Semiconductor,FILTER RC(PI) 22 OHM/42PF SMD,7265,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","3","-","-","22","-","R = 22Ohms, C = 42pF (Total)","Yes","-55°C ~ 125°C","USB","-","Surface Mount","6-TSSOP, SC-88, SOT-363","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.043"" (1.09mm)"
http://www.vishay.com/docs/81385/vemi45aa.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/9-LLP.jpg,751-1420-2-ND,VEMI45AA-HNH-GS08,Vishay Semiconductor Diodes Division,FILTER RC(PI) 100 OHM/36PF SMD,9000,0,"0.20400","0","3000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","4","100MHz (Cutoff)","-","100","4A","R = 100Ohms, C = 36pF","Yes","-40°C ~ 125°C","Data Lines for Mobile Devices","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.024"" (0.60mm)"
http://www.vishay.com/docs/81385/vemi45aa.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/9-LLP.jpg,751-1420-1-ND,VEMI45AA-HNH-GS08,Vishay Semiconductor Diodes Division,FILTER RC(PI) 100 OHM/36PF SMD,9286,0,"0.46000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","4","100MHz (Cutoff)","-","100","4A","R = 100Ohms, C = 36pF","Yes","-40°C ~ 125°C","Data Lines for Mobile Devices","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.024"" (0.60mm)"
http://www.vishay.com/docs/81385/vemi45aa.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/9-LLP.jpg,751-1420-6-ND,VEMI45AA-HNH-GS08,Vishay Semiconductor Diodes Division,FILTER RC(PI) 100 OHM/36PF SMD,9286,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","4","100MHz (Cutoff)","-","100","4A","R = 100Ohms, C = 36pF","Yes","-40°C ~ 125°C","Data Lines for Mobile Devices","-","Surface Mount","8-UFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012sc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM2012SC.JPG,445-9349-2-ND,MEM2012SC100,TDK Corporation,FILTER LC(T) 10PF SMD,4000,0,"0.20400","0","4000","Tape & Reel (TR)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","-","-","0.15","1A","C = 10pF","No","-40°C ~ 85°C","Data Lines for Mobile Devices","12V","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012sc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM2012SC.JPG,445-9349-1-ND,MEM2012SC100,TDK Corporation,FILTER LC(T) 10PF SMD,6205,0,"0.46000","0","1","Cut Tape (CT)","MEM","Active","Low Pass","3rd","LC (T-Type)","1","-","-","0.15","1A","C = 10pF","No","-40°C ~ 85°C","Data Lines for Mobile Devices","12V","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mem2012sc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEM2012SC.JPG,445-9349-6-ND,MEM2012SC100,TDK Corporation,FILTER LC(T) 10PF SMD,6205,0,"Digi-Reel","0","1","Digi-Reel®","MEM","Active","Low Pass","3rd","LC (T-Type)","1","-","-","0.15","1A","C = 10pF","No","-40°C ~ 85°C","Data Lines for Mobile Devices","12V","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.037"" (0.95mm)"
http://www.onsemi.com/pub/Collateral/EMI7204MU-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20Exposed%20Pad%20(0.55mm).jpg,EMI7208MUTAGOSTR-ND,EMI7208MUTAG,ON Semiconductor,FILTER LC(PI) 17NH/12PF ESD SMD,9000,0,"0.20925","0","3000","Tape & Reel (TR)","EMI720xMU","Active","Low Pass","3rd","LC (Pi)","8","250MHz (Cutoff)","-23dB @ 800MHz ~ 6GHz","10","30mA","L = 17nH, C = 12pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
http://www.onsemi.com/pub/Collateral/EMI7204MU-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20Exposed%20Pad%20(0.55mm).jpg,EMI7208MUTAGOSCT-ND,EMI7208MUTAG,ON Semiconductor,FILTER LC(PI) 17NH/12PF ESD SMD,10430,0,"0.61000","0","1","Cut Tape (CT)","EMI720xMU","Active","Low Pass","3rd","LC (Pi)","8","250MHz (Cutoff)","-23dB @ 800MHz ~ 6GHz","10","30mA","L = 17nH, C = 12pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
