Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Bandwidth","Filter Type","Ripple","Insertion Loss","Mounting Type","Package / Case","Size / Dimension","Height (Max)"
https://abracon.com/Filters/Dielectric/ADFC18-2450.00-A-T.PDF,//media.digikey.com/Renders/Abracon%20Renders/ADFC18.jpg,535-12209-2-ND,ADFC18-2450.00-A-T,Abracon LLC,FILTER BANDPASS 2450MHZ WLAN SMD,4000,0,"0.19550","0","4000","Tape & Reel (TR)","-","Active","2.45GHz Center","100MHz","Band Pass","0.5dB","1.6dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://abracon.com/Filters/Dielectric/ADFC18-2450.00-A-T.PDF,//media.digikey.com/Renders/Abracon%20Renders/ADFC18.jpg,535-12209-1-ND,ADFC18-2450.00-A-T,Abracon LLC,FILTER BANDPASS 2450MHZ WLAN SMD,4000,0,"0.44000","0","1","Cut Tape (CT)","-","Active","2.45GHz Center","100MHz","Band Pass","0.5dB","1.6dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://abracon.com/Filters/Dielectric/ADFC18-2450.00-A-T.PDF,//media.digikey.com/Renders/Abracon%20Renders/ADFC18.jpg,535-12209-6-ND,ADFC18-2450.00-A-T,Abracon LLC,FILTER BANDPASS 2450MHZ WLAN SMD,4000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.45GHz Center","100MHz","Band Pass","0.5dB","1.6dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
//media.digikey.com/PDF/Data%20Sheets/TDK%20PDFs/DEA162450BT-1260B3.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-6133-2-ND,DEA162450BT-1260B3,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,8000,0,"0.19992","0","4000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
//media.digikey.com/PDF/Data%20Sheets/TDK%20PDFs/DEA162450BT-1260B3.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-6133-1-ND,DEA162450BT-1260B3,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,11970,0,"1.31000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
//media.digikey.com/PDF/Data%20Sheets/TDK%20PDFs/DEA162450BT-1260B3.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-6133-6-ND,DEA162450BT-1260B3,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,11970,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
http://www.yageo.com/documents/recent/An_Band%20pass_5000_2012_Type01_BPF2012LL01R5000A.pdf,//media.digikey.com/Renders/Yageo%20Renders/2012%20Series%200805.jpg,311-1561-2-ND,BPF2012LL01R5000A,Yageo,BAND PASS FILTER 5G,8000,0,"0.21548","0","4000","Tape & Reel (TR)","2012","Active","5.425GHz Center","-","Band Pass","0.6dB","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.045"" (1.15mm)"
http://www.yageo.com/documents/recent/An_Band%20pass_5000_2012_Type01_BPF2012LL01R5000A.pdf,//media.digikey.com/Renders/Yageo%20Renders/2012%20Series%200805.jpg,311-1561-1-ND,BPF2012LL01R5000A,Yageo,BAND PASS FILTER 5G,12000,0,"0.49000","0","1","Cut Tape (CT)","2012","Active","5.425GHz Center","-","Band Pass","0.6dB","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.045"" (1.15mm)"
http://www.yageo.com/documents/recent/An_Band%20pass_5000_2012_Type01_BPF2012LL01R5000A.pdf,//media.digikey.com/Renders/Yageo%20Renders/2012%20Series%200805.jpg,311-1561-6-ND,BPF2012LL01R5000A,Yageo,BAND PASS FILTER 5G,12000,0,"Digi-Reel","0","1","Digi-Reel®","2012","Active","5.425GHz Center","-","Band Pass","0.6dB","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.045"" (1.15mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea252450bt-2080b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA25.jpg,445-15647-2-ND,DEA252450BT-2080B2,TDK Corporation,FILTER BANDPASS 2.4 GHZ,2000,0,"0.21617","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","1008 (2520 Metric), 4 PC Pad","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea252450bt-2080b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA25.jpg,445-15647-1-ND,DEA252450BT-2080B2,TDK Corporation,FILTER BANDPASS 2.4 GHZ,3031,0,"0.47000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","1008 (2520 Metric), 4 PC Pad","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea252450bt-2080b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA25.jpg,445-15647-6-ND,DEA252450BT-2080B2,TDK Corporation,FILTER BANDPASS 2.4 GHZ,3031,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","1008 (2520 Metric), 4 PC Pad","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA160915LT-1169.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3964-2-ND,DEA160915LT-1169,TDK Corporation,FILTER LOWPASS AGSM-EGSM/TX SMD,8000,0,"0.24548","0","4000","Tape & Reel (TR)","DEA","Active","897.5MHz Center","35MHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA160915LT-1169.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3964-1-ND,DEA160915LT-1169,TDK Corporation,FILTER LOWPASS AGSM-EGSM/TX SMD,10546,0,"0.52000","0","1","Cut Tape (CT)","DEA","Active","897.5MHz Center","35MHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DEA160915LT-1169.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3964-6-ND,DEA160915LT-1169,TDK Corporation,FILTER LOWPASS AGSM-EGSM/TX SMD,10546,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","897.5MHz Center","35MHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea161990lt-1182_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3965-2-ND,DEA161990LT-1182,TDK Corporation,FILTER LOWPASS PCS/TX-RX SMD,8000,0,"0.24548","0","4000","Tape & Reel (TR)","DEA","Active","1.92GHz Center","140MHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea161990lt-1182_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3965-1-ND,DEA161990LT-1182,TDK Corporation,FILTER LOWPASS PCS/TX-RX SMD,10833,0,"0.52000","0","1","Cut Tape (CT)","DEA","Active","1.92GHz Center","140MHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea161990lt-1182_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3965-6-ND,DEA161990LT-1182,TDK Corporation,FILTER LOWPASS PCS/TX-RX SMD,10833,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","1.92GHz Center","140MHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea162700lt-5014a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3968-2-ND,DEA162700LT-5014A1,TDK Corporation,FILTER LOWPASS 2.5GHZ WIMAX SMD,4000,0,"0.24548","0","4000","Tape & Reel (TR)","DEA","Active","2.55GHz Center","300MHz","Low Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea162700lt-5014a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3968-1-ND,DEA162700LT-5014A1,TDK Corporation,FILTER LOWPASS 2.5GHZ WIMAX SMD,4480,0,"1.07000","0","1","Cut Tape (CT)","DEA","Active","2.55GHz Center","300MHz","Low Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea162700lt-5014a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3968-6-ND,DEA162700LT-5014A1,TDK Corporation,FILTER LOWPASS 2.5GHZ WIMAX SMD,4480,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.55GHz Center","300MHz","Low Pass","-","0.4dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168B245001-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI168Bblue.jpg,587-2205-2-ND,FI168B245001-T,Taiyo Yuden,FILTER BANDPASS W-LAN BLUETOOTH,4000,0,"0.28000","0","4000","Tape & Reel (TR)","FI","Active","2.45GHz Center","100MHz","Band Pass","1dB","2.3dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168B245001-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI168Bblue.jpg,587-2205-1-ND,FI168B245001-T,Taiyo Yuden,FILTER BANDPASS W-LAN BLUETOOTH,5166,0,"0.63000","0","1","Cut Tape (CT)","FI","Active","2.45GHz Center","100MHz","Band Pass","1dB","2.3dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168B245001-T &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI168Bblue.jpg,587-2205-6-ND,FI168B245001-T,Taiyo Yuden,FILTER BANDPASS W-LAN BLUETOOTH,5166,0,"Digi-Reel","0","1","Digi-Reel®","FI","Active","2.45GHz Center","100MHz","Band Pass","1dB","2.3dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/2450BP15H0100.pdf,-,712-1587-2-ND,2450BP15H0100E,Johanson Technology Inc.,FILTER BAND PASS 2.45GHZ,4000,0,"0.36000","0","4000","Tape & Reel (TR)","-","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/2450BP15H0100.pdf,-,712-1587-1-ND,2450BP15H0100E,Johanson Technology Inc.,FILTER BAND PASS 2.45GHZ,10598,0,"0.80000","0","1","Cut Tape (CT)","-","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/2450BP15H0100.pdf,-,712-1587-6-ND,2450BP15H0100E,Johanson Technology Inc.,FILTER BAND PASS 2.45GHZ,10598,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/3600BP15M600.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/3.6GHz%20Filter4.jpg,712-1099-2-ND,3600BP15M600E,Johanson Technology Inc.,FILTER BANDPASS WIMAX 3.6GHZ,36000,0,"0.38400","0","4000","Tape & Reel (TR)","-","Active","3.6GHz Center","600MHz","Band Pass","-","1.8dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/3600BP15M600.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/3.6GHz%20Filter4.jpg,712-1099-1-ND,3600BP15M600E,Johanson Technology Inc.,FILTER BANDPASS WIMAX 3.6GHZ,37666,0,"0.86000","0","1","Cut Tape (CT)","-","Active","3.6GHz Center","600MHz","Band Pass","-","1.8dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/3600BP15M600.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/3.6GHz%20Filter4.jpg,712-1099-6-ND,3600BP15M600E,Johanson Technology Inc.,FILTER BANDPASS WIMAX 3.6GHZ,37666,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3.6GHz Center","600MHz","Band Pass","-","1.8dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/RFBPF3225180C07B1U.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFBPF-Series-1210-3-PC-Pad.jpg,1292-1107-2-ND,RFBPF3225180C07B1U,Walsin Technology Corporation,RF FILTER,8000,0,"0.41004","0","2000","Tape & Reel (TR)","RFBPF","Active","1.4GHz Center","550MHz","Band Pass","-","1.8dB","Surface Mount","1210 (3225 Metric), 3 PC Pad","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/RFBPF3225180C07B1U.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFBPF-Series-1210-3-PC-Pad.jpg,1292-1107-1-ND,RFBPF3225180C07B1U,Walsin Technology Corporation,RF FILTER,9103,0,"0.86000","0","1","Cut Tape (CT)","RFBPF","Active","1.4GHz Center","550MHz","Band Pass","-","1.8dB","Surface Mount","1210 (3225 Metric), 3 PC Pad","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/RFBPF3225180C07B1U.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFBPF-Series-1210-3-PC-Pad.jpg,1292-1107-6-ND,RFBPF3225180C07B1U,Walsin Technology Corporation,RF FILTER,9103,0,"Digi-Reel","0","1","Digi-Reel®","RFBPF","Active","1.4GHz Center","550MHz","Band Pass","-","1.8dB","Surface Mount","1210 (3225 Metric), 3 PC Pad","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-1275a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-6870-2-ND,DEA202450BT-1275A1,TDK Corporation,FILTER BANDPASS 2.45GHZ WLAN SMD,6000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Band Pass","1dB","1.4dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-1275a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-6870-1-ND,DEA202450BT-1275A1,TDK Corporation,FILTER BANDPASS 2.45GHZ WLAN SMD,7411,0,"0.91000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Band Pass","1dB","1.4dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-1275a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-6870-6-ND,DEA202450BT-1275A1,TDK Corporation,FILTER BANDPASS 2.45GHZ WLAN SMD,7411,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Band Pass","1dB","1.4dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-2114f1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA%20Series%200805%203%20pad.jpg,445-6872-2-ND,DEA202450BT-2114F1,TDK Corporation,FILTER BANDPASS 2.45GHZ WLAN SMD,4000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","2.5dB","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-2114f1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA%20Series%200805%203%20pad.jpg,445-6872-1-ND,DEA202450BT-2114F1,TDK Corporation,FILTER BANDPASS 2.45GHZ WLAN SMD,5995,0,"0.91000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","2.5dB","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-2114f1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA%20Series%200805%203%20pad.jpg,445-6872-6-ND,DEA202450BT-2114F1,TDK Corporation,FILTER BANDPASS 2.45GHZ WLAN SMD,5995,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","2.5dB","Surface Mount","0805 (2012 Metric), 3 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-2038a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3970-2-ND,DEA202450BT-2038A1,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,2000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","2.6dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-2038a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3970-1-ND,DEA202450BT-2038A1,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,3454,0,"1.36000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","2.6dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-2038a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3970-6-ND,DEA202450BT-2038A1,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,3454,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","2.6dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea205425bt-1209b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-SMD.jpg,445-15670-2-ND,DEA205425BT-1209B2,TDK Corporation,FILTER BANDPASS 5GHZ WLAN,2000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","5.425GHz Center","1.05GHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea205425bt-1209b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-SMD.jpg,445-15670-1-ND,DEA205425BT-1209B2,TDK Corporation,FILTER BANDPASS 5GHZ WLAN,2840,0,"0.91000","0","1","Cut Tape (CT)","DEA","Active","5.425GHz Center","1.05GHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea205425bt-1209b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-SMD.jpg,445-15670-6-ND,DEA205425BT-1209B2,TDK Corporation,FILTER BANDPASS 5GHZ WLAN,2840,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","5.425GHz Center","1.05GHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://www.johansontechnology.com/datasheets/1748LP18A075/1748LP18A075.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.75GHz%20Filter4.jpg,712-1123-2-ND,1748LP18A075E,Johanson Technology Inc.,FILTER LOWPASS GSM/CDMA 1748MHZ,3000,0,"0.45600","0","3000","Tape & Reel (TR)","-","Active","1.748GHz Center","75MHz","Low Pass","-","0.6dB","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)"
https://www.johansontechnology.com/datasheets/1748LP18A075/1748LP18A075.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.75GHz%20Filter4.jpg,712-1123-1-ND,1748LP18A075E,Johanson Technology Inc.,FILTER LOWPASS GSM/CDMA 1748MHZ,5490,0,"0.97000","0","1","Cut Tape (CT)","-","Active","1.748GHz Center","75MHz","Low Pass","-","0.6dB","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)"
https://www.johansontechnology.com/datasheets/1748LP18A075/1748LP18A075.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/1.75GHz%20Filter4.jpg,712-1123-6-ND,1748LP18A075E,Johanson Technology Inc.,FILTER LOWPASS GSM/CDMA 1748MHZ,5490,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.748GHz Center","75MHz","Low Pass","-","0.6dB","Surface Mount","1206 (3216 Metric), 4 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)"
http://datasheets.avx.com/lp0603.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_LP0603-Series.jpg,478-2912-2-ND,LP0603A1880ANTR,AVX Corporation,FILTER LOW PASS 1880MHZ 0603 SMD,6000,0,"0.46400","0","3000","Tape & Reel (TR)","LP0603","Active","1.88GHz Center","80MHz","Low Pass","-","0.3dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.033"" W (1.60mm x 0.84mm)","0.028"" (0.70mm)"
http://datasheets.avx.com/lp0603.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_LP0603-Series.jpg,478-2912-1-ND,LP0603A1880ANTR,AVX Corporation,FILTER LOW PASS 1880MHZ 0603 SMD,9647,0,"0.99000","0","1","Cut Tape (CT)","LP0603","Active","1.88GHz Center","80MHz","Low Pass","-","0.3dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.033"" W (1.60mm x 0.84mm)","0.028"" (0.70mm)"
http://datasheets.avx.com/lp0603.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_LP0603-Series.jpg,478-2912-6-ND,LP0603A1880ANTR,AVX Corporation,FILTER LOW PASS 1880MHZ 0603 SMD,9647,0,"Digi-Reel","0","1","Digi-Reel®","LP0603","Active","1.88GHz Center","80MHz","Low Pass","-","0.3dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.033"" W (1.60mm x 0.84mm)","0.028"" (0.70mm)"
http://datasheets.avx.com/lp0603.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_LP0603-Series.jpg,478-2908-2-ND,LP0603A0902ANTR,AVX Corporation,FILTER LOW PASS 902MHZ 0603 SMD,3000,0,"0.46400","0","3000","Tape & Reel (TR)","LP0603","Active","902.5MHz Center","25MHz","Low Pass","-","0.35dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.033"" W (1.60mm x 0.84mm)","0.028"" (0.70mm)"
