Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Filter Type","Configuration","Voltage - Rated DC","Voltage - Rated AC","Voltage - Rated AC (Phase to Ground/Neutral)","Voltage - Rated AC (Phase to Phase)","Current","Frequency - Operating","Applications","Approvals","Operating Temperature","Mounting Type","Termination Style","Inductance"
https://www.tdk-electronics.tdk.com/inf/30/db/emc_2014/B84111F.pdf,//media.digikey.com/photos/Epcos%20Photos/B84111FB116.JPG,495-5788-ND,B84111F0000B116,EPCOS (TDK),LINE FILTER 250VDC/VAC 16A CHASS,88,0,"16.88000","0","1","B84111F","Active","Single Phase","Single Stage","250V","250V","-","-","16A","50/60Hz","General Purpose","cUR, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","650µH"
https://www.schaffner.com/products/download/product/datasheet/fn-2030-general-purpose-emcemi-filter-with-high-attenuation-performance/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2030-12-06.JPG,817-1277-ND,FN2030-12-06,Schaffner EMC Inc.,LINE FILTER 250VAC 12A CHASS MNT,53,0,"16.93000","0","1","FN 2030","Active","Single Phase","Single Stage","-","250V","-","-","12A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","4mH"
https://www.tdk-electronics.tdk.com/inf/30/db/emc_2014/B84111F.pdf,//media.digikey.com/photos/Epcos%20Photos/B84111FB60.JPG,495-3486-ND,B84111F0000M030,EPCOS (TDK),LINE FILTER 250VDC/VAC 3A CHASS,57,0,"17.01000","0","1","B84111F","Active","Single Phase","Single Stage","250V","250V","-","-","3A","50/60Hz","General Purpose","cUR, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","1.5mH"
http://www.deltaww.com/filecenter/Products/download/04/0406/general_two/DP.pdf,//media.digikey.com/Photos/Delta%20Photos/03DPCW5S.JPG,1144-1061-ND,03DPCW5S,Delta Electronics,LINE FILTER 115/250VAC 3A CHAS,50,0,"17.14000","0","1","DP","Active","Single Phase","Two Stage","-","115V, 250V","-","-","3A","50/60Hz","General Purpose","CSA, UR, VDE","-","Chassis Mount","Wire Leads","-"
https://www.schaffner.com/products/download/product/datasheet/fn-2010-general-purpose-emcemi-filter/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2010-1-06.JPG,817-1871-ND,FN2010B-20-06,Schaffner EMC Inc.,LINE FILTER 250VAC 20A CHASS MNT,13,0,"17.24000","0","1","FN 2010","Active","Single Phase","Single Stage","-","250V","-","-","20A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","600µH"
https://www.us.tdk-lambda.com/ftp/specs/etl_rsen.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_RSEN-2003-2060.jpg,285-2520-ND,RSEN-2003,TDK-Lambda Americas Inc.,LINE FILTER 250VDC/VAC 3A CHASS,7,0,"17.48000","0","1","RSEN","Active","Single Phase","Single Stage","250V","250V","-","-","3A","-","General Purpose","CSA, EN, UL","-25°C ~ 85°C","Chassis Mount","Terminal Block","-"
https://www.tdk-electronics.tdk.com/inf/30/db/emc_2014/B84111A.pdf,//media.digikey.com/Photos/Epcos%20Photos/B84111A0000B060.JPG,445-4483-ND,B84111A0000B060,EPCOS (TDK),LINE FILTER 250VDC/VAC 6A CHASS,38,0,"17.90000","0","1","B84111A","Active","Single Phase","Single Stage","250V","250V","-","-","6A","50/60Hz","General Purpose","CSA, ENEC, UR","-","Chassis Mount","Quick Connect","1.8mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2030-general-purpose-emcemi-filter-with-high-attenuation-performance/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/MFG_FN-2030-SERIES.jpg,817-1886-ND,FN2030B-3-06,Schaffner EMC Inc.,LINE FILTER 250VAC 3A CHASS MNT,33,100,"18.07000","0","1","FN 2030","Active","Single Phase","Single Stage","-","250V","-","-","3A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","14mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2030-general-purpose-emcemi-filter-with-high-attenuation-performance/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/MFG_FN-2030-SERIES.jpg,817-1887-ND,FN2030B-4-06,Schaffner EMC Inc.,LINE FILTER 250VAC 4A CHASS MNT,55,0,"18.27000","0","1","FN 2030","Active","Single Phase","Single Stage","-","250V","-","-","4A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","14mH"
https://www.tdk-electronics.tdk.com/inf/30/db/emc_2014/B84112G.pdf,//media.digikey.com/Photos/Epcos%20Photos/B84112GBxxx.JPG,495-75235-ND,B84112G0000B020,EPCOS (TDK),LINE FILTER 250VDC/VAC 2A CHASS,44,0,"18.27000","0","1","B84112","Active","Single Phase","Single Stage","250V","250V","-","-","2A","50/60Hz","General Purpose","cUR, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Terminal Post","12mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2030-general-purpose-emcemi-filter-with-high-attenuation-performance/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/MFG_FN-2030-SERIES.jpg,817-1888-ND,FN2030B-6-06,Schaffner EMC Inc.,LINE FILTER 250VAC 6A CHASS MNT,84,50,"18.61000","0","1","FN 2030","Active","Single Phase","Single Stage","-","250V","-","-","6A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","8mH"
http://www.qualtekusa.com/images/EMI_Filters/pdf/84810003.pdf,//media.digikey.com/Photos/Qualtek%20Photos/848-10%5E003.JPG,Q451-ND,848-10/003,Qualtek,LINE FILTER 115/250VAC 10A CHASS,51,80,"18.61000","0","1","848","Active","Single Phase","Two Stage","-","115V, 250V","-","-","10A","50/60Hz","General Purpose","CSA, UR, VDE","-25°C ~ 85°C","Chassis Mount","Quick Connect","L1 - 40µH, L2 - 1.2mH"
https://www.schaffner.com/products/download/product/datasheet/fn-9246-high-performance-iec-inlet-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/MFG_FN9246-Series.jpg,817-2001-ND,FN9246-1-06,Schaffner EMC Inc.,LINE FILTER 250VAC 1A CHASS MNT,11,0,"18.81000","0","1","FN 9246","Active","Single Phase","Single Stage","-","250V","-","-","1A","DC ~ 400Hz","Lighting","CSA, SEMKO, UR","-25°C ~ 85°C","Chassis Mount","Quick Connect","50mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2030-general-purpose-emcemi-filter-with-high-attenuation-performance/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/MFG_FN-2030-SERIES.jpg,817-1881-ND,FN2030A-3-06,Schaffner EMC Inc.,LINE FILTER 250VAC 3A CHASS MNT,53,0,"18.97000","0","1","FN 2030","Active","Single Phase","Single Stage","-","250V","-","-","3A","DC ~ 400Hz","Safety","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","14mH"
https://www.schaffner.com/products/download/product/datasheet/fn-9246-high-performance-iec-inlet-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/MFG_FN9246-Series.jpg,817-2005-ND,FN9246-3-06,Schaffner EMC Inc.,LINE FILTER 250VAC 3A CHASS MNT,78,120,"19.02000","0","1","FN 9246","Active","Single Phase","Single Stage","-","250V","-","-","3A","DC ~ 400Hz","Lighting","CSA, SEMKO, UR","-25°C ~ 85°C","Chassis Mount","Quick Connect","14mH"
http://www.qualtekusa.com/images/EMI_Filters/pdf/85120011.pdf,//media.digikey.com/Photos/Qualtek%20Photos/851-20%5E011.JPG,Q465-ND,851-20/011,Qualtek,LINE FILTER 115/250VAC 20A CHASS,71,0,"19.05000","0","1","851","Active","Single Phase","Single Stage","-","115V, 250V","-","-","20A","50/60Hz","General Purpose","CSA, UR, VDE","-25°C ~ 85°C","Chassis Mount","Threaded Post (8-32)","700µH"
https://www.curtisind.com/wp-content/uploads/F1200-F1250-F1299-RFI-Filters.pdf,//media.digikey.com/photos/Curtis%20Industries%20Photos/f1299aa20.JPG,364-1064-ND,F1299AA20,Curtis Industries,LINE FILTER 250VAC 20A CHASS MNT,60,0,"19.25000","0","1","F1299","Active","Single Phase","Single Stage","-","250V","-","-","20A","50/60Hz","General Purpose","CSA, UR, VDE","-","Chassis Mount","Quick Connect","-"
https://www.us.tdk-lambda.com/ftp/specs/etl_rsen.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_RSEN-2003-2060.jpg,285-2619-ND,RSEN-2010,TDK-Lambda Americas Inc.,LINE FILTER 250VDC/VAC 10A CHASS,47,0,"19.29000","0","1","RSEN","Active","Single Phase","Single Stage","250V","250V","-","-","10A","-","General Purpose","CSA, EN, UL","-25°C ~ 85°C","Chassis Mount","Terminal Block","-"
https://www.schaffner.com/products/download/product/datasheet/fn-2090-multi-stage-emcemi-filter-with-excellent-attenuation-performance/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/FN2090-4-06.JPG,817-1908-ND,FN2090B-3-06,Schaffner EMC Inc.,LINE FILTER 110/250VAC 3A CHAS,46,0,"19.39000","0","1","FN 2090","Active","Single Phase","Two Stage","-","110V, 250V","-","-","3A","DC ~ 400Hz","General Purpose","CE, CSA, ENEC, UR","-20°C ~ 100°C","Chassis Mount","Quick Connect","14mH"
https://www.curtisind.com/wp-content/uploads/F1300-F1350-F1399-RFI-Filters.pdf,//media.digikey.com/Photos/Curtis%20Industries%20Photos/F1300AA10.jpg,364-1149-ND,F1300AA10,Curtis Industries,LINE FILTER 250VAC 10A CHASS MNT,51,0,"19.51000","0","1","F1300","Active","Single Phase","Two Stage","-","250V","-","-","10A","50/60Hz","General Purpose","CE, CSA, TUV, UR","-","Chassis Mount","Quick Connect","-"
https://www.tdk-electronics.tdk.com/inf/30/db/emc_2014/B84142A_166.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B84142A0010A166.jpg,495-75254-ND,B84142A0010A166,EPCOS (TDK),LINE FILTER 250VDC/VAC 10A CHASS,72,0,"19.77000","0","1","B84142","Active","Single Phase","Single Stage","250V","250V","-","-","10A","50/60Hz","General Purpose","cUR, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","-"
http://www.deltaww.com/filecenter/Products/download/04/0406/general_two/DR.pdf,//media.digikey.com/Photos/Delta%20Photos/05DRDG3S.JPG,1144-1076-ND,05DRDG3S,Delta Electronics,LINE FILTER 115/250VAC 5A CHAS,59,0,"19.78000","0","1","DR","Active","Single Phase","Two Stage","-","115V, 250V","-","-","5A","50/60Hz","General Purpose","CSA, UR, VDE","-25°C ~ 100°C","Chassis Mount","IEC 320-C14, Quick Connect","1.3mH"
http://www.deltaww.com/filecenter/Products/download/04/0406/general_one/DK.pdf,//media.digikey.com/Photos/Delta%20Photos/10DKAS5.JPG,1144-1023-ND,10DKAS5,Delta Electronics,LINE FILTER 115/250VAC 10A CHASS,97,0,"19.82000","0","1","DK","Active","Single Phase","Single Stage","-","115V, 250V","-","-","10A","50/60Hz","General Purpose","CSA, UR, VDE","-25°C ~ 100°C","Chassis Mount","Threaded Post (8-32)","1.7mH"
https://www.schaffner.com/products/download/product/datasheet/fn-332-performance-emcemi-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN332-1-05.JPG,817-1782-ND,FN332-1-05,Schaffner EMC Inc.,LINE FILTER 250VAC 1A CHASS MNT,28,0,"16.40000","0","1","FN 332","Active","Single Phase","Single Stage","-","250V","-","-","1A","DC ~ 400Hz","General Purpose","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","10mH"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=3EB3&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3EB3.jpg,6609020-6-ND,6609020-6,TE Connectivity Corcom Filters,LINE FILTER 250VAC 3A CHASS MNT,32,0,"19.89000","0","1","B","Active","Single Phase","Single Stage","-","250V","-","-","3A","50/60Hz","General Purpose","CSA, UR, VDE","-10°C ~ 40°C","Chassis Mount","Wire Leads","1.76mH"
https://www.us.tdk-lambda.com/ftp/specs/etl_rsen.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_RSEN-2003-2060.jpg,285-2621-ND,RSEN-2016,TDK-Lambda Americas Inc.,LINE FILTER 250VDC/VAC 16A CHASS,17,0,"19.95000","0","1","RSEN","Active","Single Phase","Single Stage","250V","250V","-","-","16A","-","General Purpose","CSA, EN, UL","-25°C ~ 85°C","Chassis Mount","Terminal Block","-"
http://www.qualtekusa.com/images/EMI_Filters/pdf/84806002.pdf,//media.digikey.com/photos/Qualtek%20Photos/848-06^002.JPG,Q450-ND,848-06/002,Qualtek,LINE FILTER 115/250VAC 6A CHAS,91,0,"20.00000","0","1","848","Active","Single Phase","Two Stage","-","115V, 250V","-","-","6A","50/60Hz","General Purpose","CSA, UR, VDE","-25°C ~ 85°C","Chassis Mount","Quick Connect","L1 - 70µH, L2 - 1.7mH"
https://www.schaffner.com/products/download/product/datasheet/fn-2020-general-purpose-emi-filter/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN2020A-20-06.JPG,817-1775-ND,FN2020A-20-06,Schaffner EMC Inc.,LINE FILTER 250VAC 20A CHASS MNT,59,0,"20.14000","0","1","FN 2020","Active","Single Phase","Single Stage","-","250V","-","-","20A","DC ~ 400Hz","Safety","CSA, ENEC, UR","-25°C ~ 100°C","Chassis Mount","Quick Connect","600µH"
