Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Cable Group","Wire Gauge","Conductor Strand","Jacket (Insulation) Material","Jacket (Insulation) Diameter","Shield Type","Impedance","Length","Jacket Color","Usage","Features"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9055B?device=pdf,-,9055BBK005-100-ND,9055B BK005,Alpha Wire,CABLE COAXIAL RG55B 20AWG 100',5,0,"314.79000","0","1","-","Active","Coaxial","RG-55B","20 AWG","Solid","Polyethylene (PE)","0.201"" (5.11mm)","Braid","53.5 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058X?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058XBK002-500-ND,9058X BK002,Alpha Wire,CABLE COAXIAL RG58 20AWG 500',3,0,"325.83000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","51.5 Ohms","500.0' (152.40m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058X?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058XBK022-ND,9058X BK022,Alpha Wire,CABLE COAXIAL RG58 20AWG 500',2,0,"325.83000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","51.5 Ohms","500.0' (152.40m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4158?device=pdf,-,M4158BK005-100-ND,M4158 BK005,Alpha Wire,CABLE 2COND 16AWG BLK SHLD 100',4,0,"332.73000","0","1","-","Active","Multi-Conductor","-","16 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.440"" (11.18mm)","Foil, Braid","124 Ohms","100.0' (30.48m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058A-BK00x.jpg,9058ABK022-500-ND,9058A BK022,Alpha Wire,CABLE COAXIAL RG58A 20AWG 500',5,0,"335.03000","0","1","-","Active","Coaxial","RG-58A","20 AWG","19 Strands / 0.0071""","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058A-BK00x.jpg,9058ABK002-500-ND,9058A BK002,Alpha Wire,CABLE COAXIAL RG58A 20AWG 500',4,0,"335.03000","0","1","-","Active","Coaxial","RG-58A","20 AWG","19 Strands / 0.0071""","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
https://catalog.belden.com/techdata/EN/633948_techdata.pdf,-,BEL7801-500-ND,633948 877U500,Belden Inc.,COAX RG-6/U PLENUM COAX,2,0,"338.42000","0","1","-","Active","Coaxial - Plenum","RG-6","18 AWG","Solid","Low Smoke Poly-Vinyl Chloride (LSPVC)","0.228"" (5.79mm)","Braid","75 Ohms","500.0' (152.40m)","Natural","CCTV","-"
https://www.belfuse.com/resources/Trompeter/Drawings/dr-PL75C-214.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/TWC-124-2.jpg,1097-1358-ND,TWC-124-2,Cinch Connectivity Solutions Trompeter,CABLE TWINAXIAL 500',5,0,"360.00000","0","1","-","Active","Twinaxial","-","-","7 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.245"" (6.22mm)","Braid","124 Ohms","500.0' (152.40m)","Blue","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9830?device=pdf,-,9830BK002-500-ND,9830 BK002,Alpha Wire,CABLE COAXIAL RG59 22AWG 500',4,0,"370.73000","0","1","-","Active","Coaxial","RG-59","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","500.0' (152.40m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058BK001-ND,9058 BK001,Alpha Wire,CABLE COAXIAL RG58 20AWG 1000',4,3,"388.95000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","53 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058A-BK00x.jpg,9058ABK021-1000-ND,9058A BK021,Alpha Wire,CABLE COAXIAL RG58A 20AWG 1000',4,0,"406.93000","0","1","-","Active","Coaxial","RG-58A","20 AWG","19 Strands / 0.0071""","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058A-BK00x.jpg,9058ABK001-1000-ND,9058A BK001,Alpha Wire,CABLE COAXIAL RG58A 20AWG 1000',2,0,"406.93000","0","1","-","Active","Coaxial","RG-58A","20 AWG","19 Strands / 0.0071""","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059C?device=pdf,-,9059CRD001-1000-ND,9059C RD001,Alpha Wire,CABLE COAXIAL RG59 22AWG 1000',14,0,"411.38000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","1000.0' (304.80m)","Red","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9059C%20SERIES.jpg,9059CBK021-1000-ND,9059C BK021,Alpha Wire,CABLE COAXIAL RG59 22AWG 1000',3,0,"411.38000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","1000.0' (304.80m)","Black","Network","-"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=157,-,C8028W-41-1000-ND,C8028.41.02,General Cable/Carol Brand,CABLE COAXIAL RG59 18AWG 1000',2,4000,"417.49000","0","1","-","Active","Coaxial","RG-59","18 AWG (0.82mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.238"" (6.05mm)","Braid","71 Ohms","1000.0' (304.80m)","White","CCTV","-"
https://catalog.belden.com/techdata/EN/9907_techdata.pdf,//media.digikey.com/Photos/Belden/83284-009100.jpg,BEL1890-500-ND,9907 E4X500,Belden Inc.,CABLE COAX STRND 20AWG 50 OHM 50,10,0,"423.74000","0","1","-","Active","Thinnet","RG-58A","20 AWG","19 Strands / 32 AWG","Poly-Vinyl Chloride (PVC)","0.185"" (4.70mm)","Foil, Braid","50 Ohms","500.0' (152.40m)","Gray","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9062AC?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9062A-BK002.jpg,9062ACBK001-1000-ND,9062AC BK001,Alpha Wire,CABLE COAXIAL RG62A 22AWG 1000',4,0,"429.02000","0","1","-","Active","Coaxial","RG-62A","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","93 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9062A?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9062A-BK002.jpg,9062ABK021-1000-ND,9062A BK021,Alpha Wire,CABLE COAXIAL RG62A 22AWG 1000',3,0,"429.02000","0","1","-","Active","Coaxial","RG-62A","22 AWG (0.32mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","93 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9062AC?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9062A-BK002.jpg,9062ACBK021-ND,9062AC BK021,Alpha Wire,CABLE COAXIAL RG62A 22AWG 1000',2,0,"429.02000","0","1","-","Active","Coaxial","RG-62A","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","93 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9830?device=pdf,-,9830BK001-1000-ND,9830 BK001,Alpha Wire,CABLE COAXIAL RG59 22AWG 1000',3,0,"434.00000","0","1","-","Active","Coaxial","RG-59","22 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059B?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9059B-BK00x.jpg,9059BBK002-500-ND,9059B BK002,Alpha Wire,CABLE COAXIAL RG59B 23AWG 500',2,0,"439.46000","0","1","-","Active","Coaxial","RG-59B","23 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","500.0' (152.40m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9059B?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9059B-BK00x.jpg,9059BBK022-ND,9059B BK022,Alpha Wire,CABLE COAXIAL RG59B 23AWG 500',2,0,"439.46000","0","1","-","Active","Coaxial","RG-59B","23 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.242"" (6.15mm)","Braid","75 Ohms","500.0' (152.40m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4237?device=pdf,-,M4237BK001-1000-ND,M4237 BK001,Alpha Wire,CABLE COAXIAL RG59 22AWG 1000',2,0,"454.46000","0","1","-","Active","Coaxial","RG-59","22 AWG (0.35mm²)","7 Strands / 30 AWG","Poly-Vinyl Chloride (PVC)","0.240"" (6.10mm)","Braid","75 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058AC?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9058AC%20SERIES.jpg,9058ACBK021-1000-ND,9058AC BK021,Alpha Wire,CABLE COAXIAL RG58A 21AWG 1000',5,0,"464.03000","0","1","-","Active","Coaxial","RG-58A","21 AWG (0.41mm²)","19 Strands / 33 AWG","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058X?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058XBK001-ND,9058X BK001,Alpha Wire,CABLE COAXIAL RG58 20AWG 1000',3,0,"467.53000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","51.5 Ohms","1000.0' (304.80m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058X?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/9058-BK00x.jpg,9058XBK021-ND,9058X BK021,Alpha Wire,CABLE COAXIAL RG58 20AWG 1000',2,0,"467.53000","0","1","-","Active","Coaxial","RG-58","20 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","51.5 Ohms","1000.0' (304.80m)","Black","Network","-"
https://www.timesmicrowave.com/DataSheets/CableProducts/LMR-300.pdf,//media.digikey.com/Photos/Times-Microwave-Systems/MFG_LMR-300.jpg,1946-1142-500-ND,LMR-300,Amphenol Times Microwave Systems,"LMR-300 STANDARD CABLE, BLACK PE",5,0,"480.00000","0","1","-","Active","Coaxial","LMR-300","-","Solid","Polyethylene (PE)","0.300"" (7.62mm)","Foil, Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/M4220?device=pdf,-,M4220BK002-ND,M4220 BK002,Alpha Wire,CABLE TWINAXIAL RG108 20AWG 500',2,0,"483.74000","0","1","-","Active","Twinaxial","RG-108","20 AWG (0.56mm²)","7 Strands / 28 AWG","Poly-Vinyl Chloride (PVC)","0.235"" (5.97mm)","Braid","78 Ohms","500.0' (152.40m)","Black","-","-"
https://www.timesmicrowave.com/DataSheets/CableProducts/LMR-400.pdf,//media.digikey.com/Photos/Times-Microwave-Systems/MFG_LMR-400-DB.jpg,1946-1065-500-ND,LMR-400-DB,Amphenol Times Microwave Systems,CABLE LMR-400 BLACK PE 500',6,0,"544.00000","0","1","-","Active","Coaxial","LMR-400","-","Solid","Polyethylene (PE)","0.405"" (10.29mm)","Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
https://www.timesmicrowave.com/DataSheets/CableProducts/LMR-240.pdf,//media.digikey.com/Photos/Times-Microwave-Systems/MFG_LMR-240-FR.jpg,1946-1061-500-ND,LMR-240-FR,Amphenol Times Microwave Systems,CABLE LMR-240 FRPE 500',2,0,"552.00000","0","1","-","Active","Coaxial - Riser","LMR-240","-","Solid","Polyethylene (PE)","0.240"" (6.10mm)","Braid","50 Ohms","500.0' (152.40m)","Black","-","-"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/semflex/dr-ccs-sem-sw110-fsw110-xx-01.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/FSW110-EF-L25.jpg,1255-1040-ND,FSW110-EF-L25,Cinch Connectivity Solutions Semflex,CABLE SW 110 25 FT LENGTH,20,0,"592.80000","0","1","SW","Active","Coaxial","SW110","-","Solid","Fluorinated Ethylene-Propylene (FEP), Polyurethane (PU)","-","Braid","50 Ohms","25.0' (7.62m)","Blue","-","-"
https://www.belfuse.com/resources/Trompeter/Drawings/dr-TRC-75-2.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/TRC-75-2.jpg,1097-1357-ND,TRC-75-2,Cinch Connectivity Solutions Trompeter,CABLE TRIAXIAL 500',4,0,"608.00000","0","1","-","Active","Triaxial","-","-","7 Strands / 34 AWG","Poly-Vinyl Chloride (PVC)","0.245"" (6.22mm)","Braid","75 Ohms","500.0' (152.40m)","Yellow","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9058C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/9058C%20BK005.JPG,9058CBK021-ND,9058C BK021,Alpha Wire,CABLE COAXIAL RG58C 20AWG 1000',4,0,"616.82000","0","1","-","Active","Coaxial","RG-58C","20 AWG (0.48mm²)","19 Strands / 33 AWG","Non Contaminating Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","Network","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9848?device=pdf,-,9848BK001-1000-ND,9848 BK001,Alpha Wire,CABLE COAXIAL RG58 18AWG 1000',3,4,"628.18000","0","1","-","Active","Coaxial","RG-58","18 AWG (0.90mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9848?device=pdf,-,9848BK021-ND,9848 BK021,Alpha Wire,CABLE COAXIAL RG58 18AWG 1000',2,0,"628.18000","0","1","-","Active","Coaxial","RG-58","18 AWG (0.90mm²)","Solid","Poly-Vinyl Chloride (PVC)","0.195"" (4.95mm)","Braid","50 Ohms","1000.0' (304.80m)","Black","-","-"
https://catalog.belden.com/techdata/EN/89207_techdata.pdf,//media.digikey.com/photos/Belden/89207-010100.jpg,BEL1905-100-ND,89207 010100,Belden Inc.,CABLE TWINAX 20AWG 100 OHM 100',5,0,"628.56000","0","1","-","Active","Twinaxial - Plenum","-","20 AWG","7 Strands / 28 AWG","Fluorinated Ethylene-Propylene (FEP)","0.259"" (6.58mm)","Foil, Braid","100 Ohms","100.0' (30.48m)","Black","-","-"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/semflex/dr-ccs-sem-sw-060-fsw060-xx-01.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/FSW060-EF-L25.jpg,1255-1038-ND,FSW060-EF-L25,Cinch Connectivity Solutions Semflex,CABLE SW 060 25 FT LENGTH,20,0,"629.28000","0","1","SW","Active","Coaxial","SW060","-","Solid","Fluorinated Ethylene-Propylene (FEP), Polyurethane (PU)","-","Braid","50 Ohms","25.0' (7.62m)","Blue","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Data-and-Bus-Cable/6458?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/6458-BK00x.jpg,6458BK001-ND,6458 BK001,Alpha Wire,CABLE COAXIAL RG6 18AWG 1000',2,0,"637.31000","0","1","-","Active","Coaxial","RG-6","18 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.298"" (7.57mm)","Foil, Braid","75 Ohms","1000.0' (304.80m)","Black","-","Quad Shield"
https://catalog.belden.com/techdata/EN/3092A_techdata.pdf,-,BEL1941-ND,3092A 010500,Belden Inc.,CABLE COAXIAL 18AWG 75 OHM,2,0,"641.74000","0","1","ControlNet™","Active","Coaxial","RG-6","18 AWG","Solid","Poly-Vinyl Chloride (PVC)","0.298"" (7.57mm)","Foil, Double Braid","75 Ohms","500.0' (152.40m)","Black","-","-"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/semflex/dr-ccs-sem-sw086-fsw086-xx-01.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/FSW086-EF-L25.jpg,1255-1039-ND,FSW086-EF-L25,Cinch Connectivity Solutions Semflex,CABLE SW 086 25 FT LENGTH,20,0,"646.00000","0","1","SW","Active","Coaxial","SW086","-","Solid","Fluorinated Ethylene-Propylene (FEP), Polytetrafluoroethylene (PTFE)","0.094"" (2.38mm)","Braid","50 Ohms","25.0' (7.62m)","Blue","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Coaxial-Cable/9817?device=pdf,-,9817BK002-ND,9817 BK002,Alpha Wire,CABLE TWINAXIAL 20AWG 500',2,0,"666.86000","0","1","-","Active","Twinaxial","-","20 AWG","7 Strands / 28 AWG","Poly-Vinyl Chloride (PVC)","0.330"" (8.38mm)","Braid","100 Ohms","500.0' (152.40m)","Black","-","-"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/semflex/dr-ccs-sem-hp-120s-88142-xx-01.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/88142-L25.jpg,1255-1032-ND,88142-L25,Cinch Connectivity Solutions Semflex,CABLE HP 120S 25 FT LENGTH,20,0,"712.88000","0","1","HP","Active","Coaxial","HP120S","-","Solid","Fluorinated Ethylene-Propylene (FEP), Polyurethane (PU)","0.134"" (3.40mm)","Foil, Braid","50 Ohms","25.0' (7.62m)","Blue","-","-"
