Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Wire Gauge","Conductor Strand","Shielding","Jacket Color","Ribbon Thickness","Ribbon Width","Jacket (Insulation) Material","Voltage","Operating Temperature","Ratings","Features"
http://multimedia.3m.com/mws/media/22059O/3mtm-color-coded-flat-cbl-05028-awg-pvc-3302-series-ts0123.pdf,//media.digikey.com/photos/3M%20Photos/3302^64(300SF).jpg,MC64M-300-ND,3302/64 300SF,3M,CBL RIBN 64COND 0.050 MULTI 300',4,0,"694.97000","0","1","3302","Active","Flat Cable","64","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.042"" (1.07mm)","3.200"" (81.28mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","Zippable"
http://multimedia.3m.com/mws/media/22028O/050-high-flex-cable-28-awg-stranded-pvc-3319-series-ts0059.pdf,//media.digikey.com/photos/3M%20Photos/3319^34.jpg,MC34H-100-ND,3319/34 100,3M,CBL RIBN 34COND 0.050 BLACK 100',10,0,"703.64000","0","1","3319","Active","Flat Cable","34","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Black","0.035"" (0.89mm)","1.700"" (43.18mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22028O/050-high-flex-cable-28-awg-stranded-pvc-3319-series-ts0059.pdf,//media.digikey.com/photos/3M%20Photos/3319^40.jpg,MC40H-100-ND,3319/40 100,3M,CBL RIBN 40COND 0.050 BLACK 100',2,0,"827.82000","0","1","3319","Active","Flat Cable","40","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Black","0.035"" (0.89mm)","2.000"" (50.80mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
https://multimedia.3m.com/mws/media/22334O/3mtm-round-conductor-flat-cable-3601-series-ts0553.pdf,//media.digikey.com/photos/3M%20Photos/3601^34%20100.JPG,MJ34C-100-ND,3601/34 100,3M,CBL RIBN 34COND 0.050 BLUE 100',7,0,"1048.49000","0","1","3601","Active","Flat Cable","34","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","0.029"" (0.74mm)","1.700"" (43.18mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
http://multimedia.3m.com/mws/media/667943O/3mtm-round-shielded-jacketed-flat-cable-hf659-series-ts2335.pdf,//media.digikey.com/Photos/3M%20Photos/HF659%2037SF.JPG,MF37R-275-ND,HF659/37SF,3M,CBL RIBN 37COND 0.050 GRAY 275',5,0,"1057.41000","0","1","HF659","Active","Flat Cable, Round Jacket","37","0.050"" (1.27mm)","275.0' (83.82m)","28 AWG","7 Strands / 36 AWG","Shielded","Gray","-","1.800"" (45.72mm)","Polyolefin (PO)","150V","-15°C ~ 75°C","UL Style 22170","Zippable"
https://multimedia.3m.com/mws/media/22334O/3mtm-round-conductor-flat-cable-3601-series-ts0553.pdf,//media.digikey.com/photos/3M%20Photos/3601^40%20100%20.JPG,MJ40C-100-ND,3601/40 100,3M,CBL RIBN 40COND 0.050 BLUE 100',10,0,"1231.48000","0","1","3601","Active","Flat Cable","40","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","0.029"" (0.74mm)","2.000"" (50.80mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
//media.digikey.com/pdf/Data%20Sheets/CICOIL%20PDFs/DC-500-yyy_Dwg.pdf,//media.digikey.com/Photos/Cicoil/DC-500.jpg,CI100-200-ND,DC-500,Cicoil,CBL RIBN 8COND TWIST-PAIR 200',11,0,"2940.00000","0","1","-","Active","Flat Twin Axial","8 (4 Pair Twisted)","-","200.0' (60.96m)","30 AWG","-","Shielded","Clear","0.130"" (3.30mm)","0.450"" (11.43mm)","Flexx-Sil™","30V","-65°C ~ 260°C","UL E324413, CE","-"
https://katalog.we-online.de/em/datasheet/63910615521CAB.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WR-CAB.jpg,732-11799-ND,63910615521CAB,Wurth Electronics Inc.,WR-CAB 1.27MM RIBBON FLAT CABLE,146,0,"1.95000","0","1","WR-CAB","Active","Flat Cable","6","0.050"" (1.27mm)","3.28' (1000.00mm)","28 AWG","-","Unshielded","Gray","0.035"" (0.89mm)","0.289"" (7.35mm)","Poly-Vinyl Chloride (PVC)","300V","-25°C ~ 105°C","-","-"
https://katalog.we-online.de/em/datasheet/63910815521CAB.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WR-CAB.jpg,732-11800-ND,63910815521CAB,Wurth Electronics Inc.,WR-CAB 1.27MM RIBBON FLAT CABLE,147,0,"1.95000","0","1","WR-CAB","Active","Flat Cable","8","0.050"" (1.27mm)","3.28' (1000.00mm)","28 AWG","-","Unshielded","Gray","0.035"" (0.89mm)","0.389"" (9.89mm)","Poly-Vinyl Chloride (PVC)","300V","-25°C ~ 105°C","-","-"
https://katalog.we-online.de/em/datasheet/63911015521CAB.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WR-CAB.jpg,732-11801-ND,63911015521CAB,Wurth Electronics Inc.,WR-CAB 1.27MM RIBBON FLAT CABLE,151,0,"2.25000","0","1","WR-CAB","Active","Flat Cable","10","0.050"" (1.27mm)","3.28' (1000.00mm)","28 AWG","-","Unshielded","Gray","0.035"" (0.89mm)","0.489"" (12.43mm)","Poly-Vinyl Chloride (PVC)","300V","-25°C ~ 105°C","-","-"
https://katalog.we-online.de/em/datasheet/63911215521CAB.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WR-CAB.jpg,732-11802-ND,63911215521CAB,Wurth Electronics Inc.,WR-CAB 1.27MM RIBBON FLAT CABLE,104,0,"2.55000","0","1","WR-CAB","Active","Flat Cable","12","0.050"" (1.27mm)","3.28' (1000.00mm)","28 AWG","-","Unshielded","Gray","0.035"" (0.89mm)","0.589"" (14.97mm)","Poly-Vinyl Chloride (PVC)","300V","-25°C ~ 105°C","-","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-04-GR-0100F.JPG,CN237GR-100-ND,302-28-04-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 4 COND 100',81,0,"13.04000","0","1","-","Active","Flat Cable","4","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","-","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-10-GR-0xxxF.jpg,CN217GR-100-ND,302-28-10-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 10 COND 100',25,0,"20.33000","0","1","-","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Photos/CnC%20Tech/302-28-04-GR-0250F.JPG,CN238GR-250-ND,302-28-04-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 4 COND 250',49,0,"27.80000","0","1","-","Active","Flat Cable","4","0.050"" (1.27mm)","250.0' (76.20m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","-","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-14-GR-0xxxF.jpg,CN218GR-100-ND,302-28-14-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 14 COND 100',17,0,"28.91000","0","1","-","Active","Flat Cable","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22031O/3mtm-round-cond-flat-cable-050-stranded-3801-series-ts0063.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3801.jpg,3M156095-100-ND,3801/06,3M,CBL RIBN 6COND 0.050 GRAY 100',62,0,"29.58000","0","1","3801","Active","Flat Cable","6","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Gray","0.039"" (0.99mm)","-","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E08.jpg,3M155833-100-ND,3365/08 100,3M,CBL RIBN 8COND 0.050 GRAY 100',65,0,"30.32000","0","1","3365","Active","Flat Cable","8","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.402"" (10.20mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-10-MC-0xxxF.jpg,CN223MC-100-ND,304-28-10-MC-0100F,CNC Tech,FLAT RBN CBL MULTI 10 COND 100',34,0,"30.81000","0","1","-","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E10.jpg,3M157849-100-ND,3365/10 100,3M,CBL RIBN 10COND 0.050 GRAY 100',18,0,"33.52000","0","1","3365","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E12.jpg,3M157990-100-ND,3365/12 100,3M,CBL RIBN 12COND 0.050 GRAY 100',17,0,"36.89000","0","1","3365","Active","Flat Cable","12","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.600"" (15.24mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E09.jpg,MC09FG-100-ND,3365/09 100SF,3M,CBL RIBN 9COND 0.050 GRAY 100',30,0,"37.44000","0","1","3365","Active","Flat Cable","9","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.450"" (11.43mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22017O/3mtm-round-conductor-flat-cable-025-3749-series-ts0068.pdf,//media.digikey.com/Photos/3M%20Photos/3749%5E10-100.jpg,3M156019-100-ND,3749/10 100,3M,CBL RIBN 10COND 0.025 GRAY 100',51,0,"38.43000","0","1","3749","Active","Flat Cable","10","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","Solid","Unshielded","Gray","0.025"" (0.64mm)","0.250"" (6.35mm)","Thermoplastic Elastomer (TPE)","150V","-40°C ~ 105°C","UL Style 20297","Zippable"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-10-GR-0xxxF.jpg,CN211GR-100-ND,300-30-10-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 10 COND 100',36,0,"39.11000","0","1","-","Active","Flat Cable","10","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.250"" (6.35mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E14.jpg,3M157859-100-ND,3365/14 100,3M,CBL RIBN 14COND 0.050 GRAY 100',21,0,"39.11000","0","1","3365","Active","Flat Cable","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22031O/3mtm-round-cond-flat-cable-050-stranded-3801-series-ts0063.pdf,//media.digikey.com/Photos/3M%20Photos/3801%5E10.jpg,3M156104-100-ND,3801/10 100,3M,CBL RIBN 10COND 0.050 GRAY 100',22,0,"40.25000","0","1","3801","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Gray","0.039"" (0.99mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E16.jpg,3365/16100-ND,3365/16 100,3M,CBL RIBN 16COND 0.050 GRAY 100',48,0,"42.08000","0","1","3365","Active","Flat Cable","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/191-2801-1xx_RevJ_Dwg.pdf,//media.digikey.com/Photos/Amphenol%20Photos/Spectra-Zip-SERIES.jpg,SS10G-100-ND,191-2801-110,Amphenol Spectra-Strip,CBL RIBN 10COND .050 GRAY 100',17,0,"46.98000","0","1","Spectra-Zip®","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","UL Style 2651","Zippable"
https://b2b.harting.com/files/download/PRD/PDF_TS/0918006700X_BL01_R29778_100194184DRW002A.pdf,//media.digikey.com/Photos/Harting/09180067001.JPG,1195-4450-ND,09180067001,HARTING,CBL RIBN 6COND 0.050 GRAY 100',44,0,"49.94000","0","1","-","Active","Flat Cable","6","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 28 AWG","Unshielded","Gray","0.037"" (0.93mm)","0.287"" (7.28mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E20.jpg,3M157865-100-ND,3365/20 100,3M,CBL RIBN 20COND 0.050 GRAY 100',9,0,"50.37000","0","1","3365","Active","Flat Cable","20","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22017O/3mtm-round-conductor-flat-cable-025-3749-series-ts0068.pdf,//media.digikey.com/Photos/3M%20Photos/3749%5E14-100.jpg,3M155951-100-ND,3749/14 100,3M,CBL RIBN 14COND 0.025 GRAY 100',43,0,"50.57000","0","1","3749","Active","Flat Cable","14","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","Solid","Unshielded","Gray","0.025"" (0.64mm)","0.350"" (8.89mm)","Thermoplastic Elastomer (TPE)","150V","-40°C ~ 105°C","UL Style 20297","Zippable"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-14-GR-0xxxF.jpg,CN212GR-100-ND,300-30-14-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 14 COND 100',22,0,"52.14000","0","1","-","Active","Flat Cable","14","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.350"" (8.89mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://multimedia.3m.com/mws/media/22059O/3mtm-color-coded-flat-cbl-05028-awg-pvc-3302-series-ts0123.pdf,//media.digikey.com/photos/3M%20Photos/3302^10(300SF).jpg,3M157861-100-ND,3302/10 100,3M,CBL RIBN 10COND 0.050 MULTI 100',64,0,"52.17000","0","1","3302","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.042"" (1.07mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","Zippable"
http://multimedia.3m.com/mws/media/22031O/3mtm-round-cond-flat-cable-050-stranded-3801-series-ts0063.pdf,//media.digikey.com/Photos/3M%20Photos/3801%5E14.jpg,3M157932-100-ND,3801/14 100,3M,CBL RIBN 14COND 0.050 GRAY 100',29,0,"53.93000","0","1","3801","Active","Flat Cable","14","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Gray","0.039"" (0.99mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22573O/3mtm-round-cond-flat-cable-025in-stranded-3754-series-ts0875.pdf,//media.digikey.com/photos/3M%20Photos/3754^20(300).jpg,3M157931-100-ND,3754/20 100,3M,CBL RIBN 20COND 0.025 GRAY 100',30,0,"55.23000","0","1","3754","Active","Flat Cable","20","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.025"" (0.64mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","30V","-20°C ~ 105°C","UL Style 20596","-"
http://multimedia.3m.com/mws/media/22017O/3mtm-round-conductor-flat-cable-025-3749-series-ts0068.pdf,//media.digikey.com/Photos/3M%20Photos/3749%5E16-100.jpg,3M155952-100-ND,3749/16 100,3M,CBL RIBN 16COND 0.025 GRAY 100',20,0,"55.23000","0","1","3749","Active","Flat Cable","154 (77 Pair Twisted)","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","Solid","Unshielded","Gray","0.025"" (0.64mm)","0.402"" (10.20mm)","Thermoplastic Elastomer (TPE)","150V","-40°C ~ 105°C","UL Style 20297","Zippable"
http://cnctech.us/pdfs/GRAY127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/302-28-20-GR-0xxxF.jpg,CN220GR-100-ND,302-28-20-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 20 COND 100',16,0,"56.52000","0","1","-","Active","Flat Cable","20","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Gray","0.035"" (0.89mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22071O/3mtm-color-coded-flat-cbl-05026-awg-stranded-pvc-3811-ts0122.pdf,//media.digikey.com/photos/3M%20Photos/3811%5E10%20300.jpg,3M157850-100-ND,3811/10 100,3M,CBL RIBN 10COND 0.050 MULTI 100',30,0,"57.80000","0","1","3811","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Multiple","0.042"" (1.07mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","Zippable"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-16-GR-0xxxF.jpg,CN213GR-100-ND,300-30-16-GR-0100F,CNC Tech,FLAT RBN CBL GRAY 16 COND 100',17,0,"59.25000","0","1","-","Active","Flat Cable","16","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.400"" (10.16mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
http://multimedia.3m.com/mws/media/22031O/3mtm-round-cond-flat-cable-050-stranded-3801-series-ts0063.pdf,//media.digikey.com/Photos/3M%20Photos/3801%5E16.jpg,3M156105-100-ND,3801/16 100,3M,CBL RIBN 16COND 0.050 GRAY 100',7,0,"61.61000","0","1","3801","Active","Flat Cable","16","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Gray","0.039"" (0.99mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-16-MC-0xxxF.jpg,CN225MC-100-ND,304-28-16-MC-0100F,CNC Tech,FLAT RBN CBL MULTI 16 COND 100',30,0,"62.81000","0","1","-","Active","Flat Cable","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7307_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AWG28-08%5EG-1%5E300-R.jpg,AE08A-300-ND,AWG28-08/G-1/300,Assmann WSW Components,CBL RIBN 8COND 0.039 GRAY 300',37,0,"64.77000","0","1","AWG","Active","Flat Cable","8","0.039"" (1.00mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.315"" (8.00mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E26.jpg,3M157871-100-ND,3365/26 100,3M,CBL RIBN 26COND 0.050 GRAY 100',31,0,"65.46000","0","1","3365","Active","Flat Cable","26","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.300"" (33.02mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
https://catalog.belden.com/techdata/EN/9L28010_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9l28010.jpg,BEL1433-100-ND,9L28010 008H100,Belden Inc.,CBL RIBN 10COND .050 GRAY 100',45,0,"68.81000","0","1","9L280XX","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","-","-"
https://catalog.belden.com/techdata/EN/9L26010_techdata.pdf,//media.digikey.com/Photos/Belden/9L26010-008H100.jpg,BEL1471-100-ND,9L26010 008H100,Belden Inc.,CBL RIBN 10COND .050 GRAY 100',74,0,"70.42000","0","1","9L260XX","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","26 AWG","7 Strands / 34 AWG","Unshielded","Gray","0.039"" (0.99mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","UL Style 2651","-"
http://cnctech.us/pdfs/MULTICOLOR127.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/304-28-20-MC-0xxxF.jpg,CN226MC-100-ND,304-28-20-MC-0100F,CNC Tech,FLAT RBN CBL MULTI 20 COND 100',18,0,"75.84000","0","1","-","Active","Flat Cable","20","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 0.0049""","Unshielded","Multiple","0.035"" (0.89mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","300V","105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22264O/3mtm-round-cond-flat-cable-1-0-mm-3625-series-ts0452.pdf,//media.digikey.com/photos/3M%20Photos/3625^20%20100MSF.JPG,3M158024-30-ND,3625/20 30M,3M,CBL RIBN 20COND 0.039 GRAY 30M,40,0,"75.87000","0","1","3625","Active","Flat Cable","20","0.039"" (1.00mm)","98.4' (30.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.787"" (20.00mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22055O/3mtm-round-conductor-flat-cable-22-awg-8124-series-ts0084.pdf,//media.digikey.com/Photos/3M%20Photos/8124%5E04.JPG,3M156816-100-ND,8124/04 100,3M,CBL RIBN 4COND 0.100 GRAY 100',27,0,"76.64000","0","1","8124","Active","Flat Cable","4","0.100"" (2.54mm)","100.0' (30.48m)","22 AWG","7 Strands / 30 AWG","Unshielded","Gray","0.060"" (1.52mm)","-","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL E42769","Zippable"
http://multimedia.3m.com/mws/media/22312O/3mtm-round-conductor-flat-cable-3756-series-ts0508.pdf,//media.digikey.com/Photos/3M%20Photos/3756%5E20%20100.jpg,ME20G-100-ND,3756/20 100,3M,CBL RIBN 20COND 0.025 GRAY 100',24,0,"77.31000","0","1","3756","Active","Flat Cable","20","0.025"" (0.64mm)","100.0' (30.48m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.025"" (0.64mm)","0.500"" (12.70mm)","Thermoplastic Elastomer (TPE)","150V","-40°C ~ 105°C","UL Style 20297","-"
http://multimedia.3m.com/mws/media/22068O/3mtm-twisted-pair-flat-cable-050-28awg-1700-series-ts0115.pdf,//media.digikey.com/photos/3M%20Photos/1700^14%20(100SF).jpg,MC14F-100-ND,1700/14 100SF,3M,CBL RIBN 14COND TWIST-PAIR 100',98,0,"87.07000","0","1","1700","Active","Flat Twisted Pair","14 (7 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.080"" (2.03mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","-"
